"filer_identification_number","election_year","election_cycle","amended_report_indicator","termination_indicator","filer_type","filer_name","office","district","party","filer_address_1","filer_address_2","filer_city","filer_state","filer_zip_code","county","phone_number","beginning_balance","monetary","in_kind","filer_location_1","filer_location_2"
"2002129","2017","1","N","N","2","NiSource Inc. PAC",,,,"290 W Nationwide Boulevard",,"Columbus","OH","43215",,"6144606413","357087.54","6485.22","0.00","290 W Nationwide Boulevard
Columbus, OH 43215
(39.968119, -83.009429)","
Columbus, OH 43215
(39.965574, -83.005803)"
"7900183","2017","3","N","N","2","DEMOCRATIC PARTY OF CHELTENHAM TOWNSHIP",,,,"300 MAPLE AVE",,"WYNCOTE","PA","19095",,"2158858573","13068.23","1161.00","0.00","300 MAPLE AVE
WYNCOTE, PA 19095
(40.090218, -75.141213)","
WYNCOTE, PA 19095
(40.086303, -75.15045)"
"8900170","2017","2","N","N","2","LOCAL 0250 TEAMSTERS POLITICAL ACTION COMMITTE",,,,"3700 SOUTH WATER STREET","SUITE # 160 (CHARLES GASTON)","PITTSBURGH","PA","15203",,"4124815233","8439.50","0.00","0.00","3700 SOUTH WATER STREET
PITTSBURGH, PA 15203
(40.418855, -79.955324)","SUITE # 160 (CHARLES GASTON)
PITTSBURGH, PA 15203"
"2007193","2017","1","N","N","2","GIORGIONE, ANDREW                                           ",,,,"409 N 2ND ST, STE 500",,"HARRISBURG       ","PA","17101-0000",,,"0.00","0.00","0.00","409 N 2ND ST, STE 500
HARRISBURG, PA 17101-0000
(40.262648, -76.886332)","
HARRISBURG, PA 17101-0000
(40.261892, -76.88291)"
"20130230","2017","2","N","N","2","BILL PAC",,,,"228 S WASHINGTON ST, STE 115",,"ALEXANDRIA","VA","22314",,,"114654.47","0.00","0.00","228 S WASHINGTON ST, STE 115
ALEXANDRIA, VA 22314
(38.802973, -77.047437)","
ALEXANDRIA, VA 22314
(38.80727, -77.05588)"
"8600281","2017","1","N","N","2","PA ASSN OF NURSE ANESTHETISTS PAC                           ",,,,"17 S HIGH ST, STE 200                ",,"COLUMBUS","OH","43215",,,"94922.48","2529.00","0.00","17 S HIGH ST, STE 200
COLUMBUS, OH 43215
(39.96195, -83.000651)","
COLUMBUS, OH 43215
(39.965574, -83.005803)"
"7900149","2017","2","N","N","2","Bucks County Republican Committee",,,"OTH","115 N Broad Street",,"Doylestown","PA","18901",,,"75587.58","2675.00","0.00","115 N Broad Street
Doylestown, PA 18901
(40.31287, -75.130196)","
Doylestown, PA 18901
(40.30506, -75.144427)"
"20160254","2017","2","N","N","2","AREA 18 REPUBLICAN COMMITTEE",,,,"122 W. EVERGREEN STREET",,"WEST GROVE","PA","19390",,"6105631153","5426.38","0.00","0.00","122 W. EVERGREEN STREET
WEST GROVE, PA 19390
(39.822759, -75.828372)","
WEST GROVE, PA 19390
(39.827744, -75.842503)"
"9700178","2017","2","N","N","2","ECKERT SEAMANS PA GOVT PAC                                  ",,,,"600 GRANT ST 44TH FL          ",,"PITTSBURGH       ","PA","152190000",,,"572326.22","0.00","0.00","600 GRANT ST 44TH FL
PITTSBURGH, PA 152190000
(40.441053, -79.995706)","
PITTSBURGH, PA 152190000
(40.443514, -79.981636)"
"9600029","2017","2","N","N","2","Jay Costa Jr for State Senate",,,,"314 Newport Road",,"Pittsburgh","PA","15221",,"4128713924","246925.92","0.00","0.00","314 Newport Road
Pittsburgh, PA 15221
(40.427617, -79.860081)","
Pittsburgh, PA 15221
(40.436719, -79.869393)"
"7900298","2017","3","N","N","2","POLITICAL INFORMATION COMMITTEE OF CPAS (PIC-CPA)",,,,"500 N 3RD STREET","SUITE 600-A","HARRISBURG","PA","17101",,"7177617210","63355.58","0.00","0.00","500 N 3RD STREET
HARRISBURG, PA 17101
(40.264109, -76.885065)","SUITE 600-A
HARRISBURG, PA 17101"
"8100230","2017","1","N","N","2","PENN MUTUAL PAC                                             ",,,,"600 DRESHER RD    ",,"HORSHAM","PA","19044-",,,"26543.25","0.00","0.00","600 DRESHER RD
HORSHAM, PA 19044-
(40.168928, -75.144356)","
HORSHAM, PA 19044-
(40.187467, -75.14881)"
"7900405","2017","2","N","N","2","LAWPAC (PA ASSOCIATION FOR JUSTICE F/K/A PA TRIAL LAWYERS ASSOCIATION)",,,,"212 N. 3RD STREET","SUITE 101","HARRISBURG","PA","17101",,"6106279777","234261.94","4805.00","0.00","212 N. 3RD STREET
HARRISBURG, PA 17101
(40.262352, -76.883242)","SUITE 101
HARRISBURG, PA 17101"
"20130206","2017","1","N","N","2","RCPA-PAC",,,,"777 E PARK DR, STE 300",,"HARRISBURG","PA","17111-2754",,,"43647.45","0.00","0.00","777 E PARK DR, STE 300
HARRISBURG, PA 17111-2754
(40.272168, -76.813906)","
HARRISBURG, PA 17111-2754
(40.2684, -76.789804)"
"2000205","2017","2","N","N","2","Chubb Group Holdings Inc. Political Action Committee",,,,"436 Walnut Street","WAO4P","Philadelphia","PA","19106",,,"509710.28","7365.44","0.00","436 Walnut Street
Philadelphia, PA 19106
(39.947444, -75.148889)","WAO4P
Philadelphia, PA 19106"
"7900446","2017","2","N","N","3","PENNSYLVANIA CONSULTING ENGINEERS PAC (PACE PAC)",,,,"800 NORTH THIRD STREET","SUITE 301","HARRISBURG","PA","17102",,"8006511946","53963.00","0.00","0.00","800 NORTH THIRD STREET
HARRISBURG, PA 17102
(40.266096, -76.886414)","SUITE 301
HARRISBURG, PA 17102"
"8000488","2017","1","N","N","2","LOCAL 0027 PLUMBERS UNION PAC                               ",,,,"1040 MONTOUR WEST IND BLVD    ",,"CORAOPOLIS       ","PA","15108-0000",,,"256305.20","35680.50","0.00","1040 MONTOUR WEST IND BLVD
CORAOPOLIS, PA 15108-0000
(40.452958, -80.215103)","
CORAOPOLIS, PA 15108-0000
(40.501414, -80.19291)"
"2006061","2017","3","N","N","2","Friends of Bob Mensch",,,,"PO BOX 94",,"East Greenville","PA","18041",,,"80924.22","0.00","0.00","PO BOX 94
East Greenville, PA 18041","
East Greenville, PA 18041
(40.413596, -75.513059)"
"9600054","2017","3","N","N","2","KEYSTONE STATE AUCTIONEERS PAC",,,,"364 WISSLER WAY",,"LANDISVILLE","PA","17538",,"7176293408","4861.41","0.00","0.00","364 WISSLER WAY
LANDISVILLE, PA 17538
(40.091363, -76.419702)","
LANDISVILLE, PA 17538
(40.09053, -76.414122)"
"2002076","2017","2","N","N","2","FRIENDS OF NEAL P. GOODMAN",,,,"P.O. BOX 5",,"MAHANOY CITY","PA","17948",,"5704494286","19810.66","0.00","0.00","P.O. BOX 5
MAHANOY CITY, PA 17948","
MAHANOY CITY, PA 17948
(40.812545, -76.130265)"
"8100237","2017","2","N","N","2","PENNSYLVANIA APARTMENT ASSOCIATION                             ",,,,"ONE BALA PLAZA STE 515        ",,"BALA CYNWYD      ","PA","190040000",,,"127807.59","0.00","0.00","ONE BALA PLAZA STE 515
BALA CYNWYD, PA 190040000","
BALA CYNWYD, PA 190040000
(40.013348, -75.231827)"
"7900504","2017","1","N","N","2","MERCER COUNTY DEMOCRAT COMMITTEE",,,,"P.O. BOX 49",,"SHARON","PA","16146",,"7246993723","2887.44","122.21","0.00","P.O. BOX 49
SHARON, PA 16146","
SHARON, PA 16146
(41.232037, -80.499521)"
"7900279","2017","2","N","N","2","LEHIGH CO REP COM                                           ",,,,"1544 HAMILTON ST              ",,"ALLENTOWN        ","PA","18102-4202",,,"7609.72","695.00","0.00","1544 HAMILTON ST
ALLENTOWN, PA 18102-4202
(40.597354, -75.489412)","
ALLENTOWN, PA 18102-4202
(40.597291, -75.489593)"
"7900310","2017","2","N","N","2","FIRST PAC (PA ASSN COMMUNITY BANKERS)                       ",,,,"PO BOX 5319            ",,"HARRISBURG       ","PA","17110-5319",,,"55621.04","0.00","0.00","PO BOX 5319
HARRISBURG, PA 17110-5319","
HARRISBURG, PA 17110-5319
(40.311716, -76.878176)"
"8500293","2017","2","N","N","2","CAMPAIGN FOR QUALIFIED JUDGES (PHILA BAR)                   ",,,,"1101 MARKET ST, 11TH FLOOR",,"PHILADELPHIA     ","PA","19107-",,,"36958.53","9810.00","0.00","1101 MARKET ST, 11TH FLOOR
PHILADELPHIA, PA 19107-
(39.951744, -75.158495)","
PHILADELPHIA, PA 19107-
(39.952159, -75.158737)"
"8700204","2017","1","N","N","2","DRIVE PAC (WASH D.C. )                                      ",,,,"25 LOUISIANA AVE NW           ",,"WASHINGTON       ","DC","200010000",,,"7092.86","31459.33","0.00","25 LOUISIANA AVE NW
WASHINGTON, DC 200010000
(38.89479, -77.00949)","
WASHINGTON, DC 200010000
(38.909769, -77.01807)"
"2001125","2017","2","N","N","2","LARSON DESIGN GROUP PAC (LDG PAC)                           ",,,,"1000 COMMERCE PARK DR         ",,"WILLIAMSPORT     ","PA","17701-0000",,,"4515.94","0.00","0.00","1000 COMMERCE PARK DR
WILLIAMSPORT, PA 17701-0000
(41.246575, -76.98434)","
WILLIAMSPORT, PA 17701-0000
(41.277906, -76.990377)"
"2006061","2017","2","N","N","2","Friends of Bob Mensch",,,,"PO BOX 94",,"East Greenville","PA","18041",,,"82673.19","0.00","0.00","PO BOX 94
East Greenville, PA 18041","
East Greenville, PA 18041
(40.413596, -75.513059)"
"8200647","2017","2","N","N","2","ERIE CO MOTOR VEHICLE COM                                   ",,,,"120 W 10TH ST                 ",,"ERIE             ","PA","165010000",,,"5607.23","0.00","0.00","120 W 10TH ST
ERIE, PA 165010000
(42.124555, -80.085293)","
ERIE, PA 165010000
(42.121227, -80.090175)"
"7900458","2017","2","N","N","2","PENNSYLVANIA AUTOMOTIVE ASSOCIATION POLITICAL ACTION COMMITTEE",,,,"1925 NORTH FRONT STREET",,"HARRISBURG","PA","17102",,"7172558311","425423.05","0.00","0.00","1925 NORTH FRONT STREET
HARRISBURG, PA 17102
(40.275796, -76.898365)","
HARRISBURG, PA 17102
(40.272451, -76.88997)"
"8200342","2017","1","N","N","2","RITE AID CORPORATION PAC",,,,"30 HUNTER LANE",,"CAMP HILL","PA","17011",,"7179755979","43001.04","4133.36","0.00","30 HUNTER LANE
CAMP HILL, PA 17011
(40.256693, -76.914545)","
CAMP HILL, PA 17011
(40.237039, -76.930733)"
"20140003","2017","2","N","N","2","PA/FWD PAC",,,,"PO BOX 101",,"HARRISBURG","PA","17108-",,,"74129.48","0.00","0.00","PO BOX 101
HARRISBURG, PA 17108-","
HARRISBURG, PA 17108-
(40.259572, -76.881821)"
"20170141","2017","1","N","N","2","NEIGHBORS FOR KEVIN RESSLER",,,"DEM","PO BOX 1156",,"LANCASTER","PA","17608",,"7175197496","0.00","1513.00","0.00","PO BOX 1156
LANCASTER, PA 17608","
LANCASTER, PA 17608
(40.039401, -76.307078)"
"8000650","2017","2","N","N","2","INDIANA CO DEM COM                                          ",,,,"PO BOX 315                    ",,"INDIANA          ","PA","157010000",,,"10781.15","0.00","0.00","PO BOX 315
INDIANA, PA 157010000","
INDIANA, PA 157010000
(40.626988, -79.157808)"
"20120336","2017","2","N","N","2","ASSOCIATED BUILDERS AND CONTRACTORS EASTERN PA CHAPTER",,,,"430 W GERMANTOWN PIKE",,"EAST NORRITON","PA","19403-",,,"59369.12","0.00","0.00","430 W GERMANTOWN PIKE
EAST NORRITON, PA 19403-
(40.14894, -75.334346)","
EAST NORRITON, PA 19403-
(40.145398, -75.385039)"
"20160148","2017","2","N","N","2","PROPAC",,,"REP","P.O. BOX 566",,"UNIONVILLE","PA","193759998",,"6105061394","21249.08","0.00","0.00","P.O. BOX 566
UNIONVILLE, PA 193759998","
UNIONVILLE, PA 193759998
(39.894066, -75.729952)"
"9700165","2017","2","N","N","2","GMEREK, RICHARD                                             ",,,,"212 LOCUST ST STE 300        ",,"HARRISBURG       ","PA","171010000",,,"0.00","0.00","0.00","212 LOCUST ST STE 300
HARRISBURG, PA 171010000
(40.261256, -76.883565)","
HARRISBURG, PA 171010000
(40.261892, -76.88291)"
"20110229","2017","2","N","N","2","DENT FOR CONGRESS",,,,"PO BOX 442",,"ALLENTOWN","PA","18104",,"6107589080","861715.00","0.00","0.00","PO BOX 442
ALLENTOWN, PA 18104","
ALLENTOWN, PA 18104
(40.60276, -75.537329)"
"9300182","2017","2","N","N","2","EAST CENTRAL HOUSE REP COM                                  ",,,"REP","P O BOX 90584                 ",,"ALLENTOWN        ","PA","181090584",,,"20272.44","0.00","0.00","P O BOX 90584
ALLENTOWN, PA 181090584","
ALLENTOWN, PA 181090584
(40.627123, -75.438904)"
"8200558","2017","2","N","N","2","AFSCME PEOPLE PUBLIC EMP ORG TO PROMOTE LEG EQUALITY        ",,,,"1625 L STREET,NW              ",,"WASHINGTON       ","DC","20036-0000",,,"0.00","36806.96","0.00","1625 L STREET,NW
WASHINGTON, DC 20036-0000
(38.903741, -77.037653)","
WASHINGTON, DC 20036-0000
(38.907332, -77.041623)"
"8000626","2017","1","N","N","2","CENTRE CO DEM COM                                           ",,,,"315 S ALLEN ST, STE 116          ",,"STATE COLLEGE    ","PA","16801-4849",,,"6544.33","12876.39","0.00","315 S ALLEN ST, STE 116
STATE COLLEGE, PA 16801-4849
(40.792016, -77.857854)","
STATE COLLEGE, PA 16801-4849
(40.791866, -77.857602)"
"20140087","2017","3","N","N","2","FRIENDS OF JAMIE SANTORA",,,"REP","323 WEST FRONT STREET",,"MEDIA","PA","19063",,"6105665450","14977.18","0.00","0.00","323 WEST FRONT STREET
MEDIA, PA 19063
(39.919451, -75.39365)","
MEDIA, PA 19063
(39.918571, -75.409371)"
"20160259","2017","1","N","N","2","RAC PAC",,,,"PO BOX 3152",,"WEST CHESTER","PA","19381",,"4844373327","22508.12","0.00","0.00","PO BOX 3152
WEST CHESTER, PA 19381","
WEST CHESTER, PA 19381
(39.960481, -75.605214)"
"8900191","2017","2","N","N","2","VIPOND, JONATHAN, III                                       ",,,,"409 N 2ND ST, STE 500      ",,"HARRISBURG       ","PA","17101",,,"0.00","0.00","0.00","409 N 2ND ST, STE 500
HARRISBURG, PA 17101
(40.262648, -76.886332)","
HARRISBURG, PA 17101
(40.261892, -76.88291)"
"2011182","2017","1","N","N","2","MISSION CRITICAL PARTNERS INC PAC                           ",,,,"690 GRAY&#39;S WOODS BLVD         ",,"PORT MATILDA","PA","16870-",,,"8090.00","0.00","0.00","690 GRAY'S WOODS BLVD
PORT MATILDA, PA 16870-
(40.8138, -77.940613)","
PORT MATILDA, PA 16870-
(40.806644, -78.036506)"
"2010101","2017","2","N","N","2","Friends of Sid Michaels Kavulich",,,,"PO Box 65",,"Taylor","PA","18517",,,"18792.46","0.00","0.00","PO Box 65
Taylor, PA 18517","
Taylor, PA 18517
(41.391574, -75.716793)"
"20120345","2017","2","N","N","2","UGI CORPORATION STATE PAC",,,,"2525 N 11TH ST",,"READING","PA","19612",,,"33627.43","2840.78","0.00","2525 N 11TH ST
READING, PA 19612
(40.372775, -75.916711)","
READING, PA 19612
(40.366853, -75.911403)"
"20170092","2017","3","N","N","2","JACK WHELAN FOR JUDGE",,,"R/D","100 GRANITE DRIVE","SUITE 7","MEDIA","PA","19063",,"6105445100","40861.32","0.00","0.00","100 GRANITE DRIVE
MEDIA, PA 19063
(39.911558, -75.434039)","SUITE 7
MEDIA, PA 19063"
"20170041","2017","3","N","N","2","NEUMAN FOR JUDGE",,,"D/R","122 TROTWOOD DR",,"CANONSBURG","PA","15317",,"7247451024","5563.82","0.00","0.00","122 TROTWOOD DR
CANONSBURG, PA 15317
(40.225653, -80.204348)","
CANONSBURG, PA 15317
(40.272128, -80.156459)"
"9200366","2017","1","N","N","2","METTE, EVANS & WOODSIDE PAC                                 ",,,,"3401 N FRONT ST     ",,"HARRISBURG       ","PA","17110-5950",,,"149.66","0.00","0.00","3401 N FRONT ST
HARRISBURG, PA 17110-5950
(40.303273, -76.902704)","
HARRISBURG, PA 17110-5950
(40.311716, -76.878176)"
"8700148","2017","2","N","N","2","FIREPAC-PHILADELPHIA                                        ",,,,"415 N 5TH ST                  ",,"PHILADELPHIA     ","PA","191230000",,,"125130.36","4292.55","0.00","415 N 5TH ST
PHILADELPHIA, PA 191230000
(39.958534, -75.147137)","
PHILADELPHIA, PA 191230000
(39.964282, -75.148123)"
"20170099","2017","2","N","N","2","MACKERETH, BEVERLY",,,,"401 NORTH SECOND STREET",,"HARRISBURG","PA","17101-",,,"0.00","0.00","0.00","401 NORTH SECOND STREET
HARRISBURG, PA 17101-
(40.262477, -76.886096)","
HARRISBURG, PA 17101-
(40.261892, -76.88291)"
"9700264","2017","2","N","N","2","LOCAL 0013 BOILERMAKERS PAC                                 ",,,,"2300 NEW FALLS RD             ",,"NEWPORTVILLE     ","PA","19056-3299",,,"131579.99","0.00","0.00","2300 NEW FALLS RD
NEWPORTVILLE, PA 19056-3299
(40.124561, -74.898767)","
NEWPORTVILLE, PA 19056-3299
(40.124405, -74.899063)"
"9200410","2017","2","N","N","2","LABOR PAC AFL-CIO                                           ",,,,"600 N 2ND ST         ",,"HARRISBURG       ","PA","17101-",,,"54890.74","0.00","0.00","600 N 2ND ST
HARRISBURG, PA 17101-
(40.263726, -76.887818)","
HARRISBURG, PA 17101-
(40.261892, -76.88291)"
"8600238","2017","1","N","N","2","LOCAL 0449 STEAMFITTERS UNION PAC                           ",,,,"1517 WOODRUFF ST              ",,"PITTSBURGH       ","PA","15220-0000",,,"177302.60","0.00","0.00","1517 WOODRUFF ST
PITTSBURGH, PA 15220-0000
(40.428176, -80.024425)","
PITTSBURGH, PA 15220-0000
(40.422325, -80.04693)"
"2002129","2017","2","N","N","2","NiSource Inc. PAC",,,,"290 W Nationwide Boulevard",,"Columbus","OH","43215",,"6144606413","368487.81","7205.63","0.00","290 W Nationwide Boulevard
Columbus, OH 43215
(39.968119, -83.009429)","
Columbus, OH 43215
(39.965574, -83.005803)"
"20160364","2017","1","N","Y","2","REBECCA WARREN FOR SUPERIOR COURT",,,"REP","524 BALD TOP ROAD",,"DANVILLE","PA","17821",,"5707642570","0.00","0.00","0.00","524 BALD TOP ROAD
DANVILLE, PA 17821
(40.976786, -76.658845)","
DANVILLE, PA 17821
(40.986322, -76.635537)"
"20170061","2017","2","Y","N","2","SZEFI, ANDY FOR JUDGE",,,"D/R","501 AUSTIN AVENUE",,"PITTSBURGH","PA","15243",,"4125317470","0.00","200.00","0.00","501 AUSTIN AVENUE
PITTSBURGH, PA 15243
(40.377417, -80.060431)","
PITTSBURGH, PA 15243
(40.375189, -80.071541)"
"8000638","2017","1","N","N","2","SOMERSET CO REP COM                                         ",,,"REP","PO BOX 401 ",,"SOMERSET         ","PA","15501-0401",,,"10810.84","81.00","0.00","PO BOX 401
SOMERSET, PA 15501-0401","
SOMERSET, PA 15501-0401
(40.03433, -79.127925)"
"9600256","2017","2","N","N","2","LOCAL 0433 UWUA C/O BRIAN DIXON",,,,"114 MORELLI DRIVE",,"PITTSBURG","PA","15237",,"4124434228","7995.23","0.00","0.00","114 MORELLI DRIVE
PITTSBURG, PA 15237
(40.51193, -79.998195)","
PITTSBURG, PA 15237
(40.55059, -80.03944)"
"7900387","2017","1","N","N","2","PA UAW GOOD GOVERNMENT COMMITTEE",,,,"550 STATE ROAD","SUITE 107","BENSALEM","PA","19020",,"2155910830","12895.42","0.00","0.00","550 STATE ROAD
BENSALEM, PA 19020
(40.059694, -74.974716)","SUITE 107
BENSALEM, PA 19020"
"8100200","2017","2","N","N","2","ASSOCIATES OF PA PAC (APPAC)                                ",,,,"2316 PEROT ST",,"PHILADELPHIA     ","PA","19130",,,"177215.94","0.00","0.00","2316 PEROT ST
PHILADELPHIA, PA 19130
(39.968039, -75.175804)","
PHILADELPHIA, PA 19130
(39.967794, -75.173092)"
"7900409","2017","2","N","N","2","PA OSTEOPATHIC MEDICAL PAC                                  ",,,,"1330 EISENHOWER BLVD          ",,"HARRISBURG       ","PA","171110000",,,"121088.56","283.67","0.00","1330 EISENHOWER BLVD
HARRISBURG, PA 171110000
(40.2277, -76.79846)","
HARRISBURG, PA 171110000
(40.2684, -76.789804)"
"7900302","2017","2","N","N","2","AGENTPAC (PROF INS AGENTS ASSN OF PA)                       ",,,,"5050 RITTER       ",,"MECHANICSBURG    ","PA","17055-0000",,,"77593.10","0.00","0.00","5050 RITTER
MECHANICSBURG, PA 17055-0000
(40.202267, -76.965251)","
MECHANICSBURG, PA 17055-0000
(40.183843, -76.993353)"
"20120322","2017","1","N","N","2","FOP Lodge 28 Lower Merion PAC Fund",,,,"PO BOX 430",,"ARDMORE","PA","19003",,,"1984.99","1905.53","0.00","PO BOX 430
ARDMORE, PA 19003","
ARDMORE, PA 19003
(40.001308, -75.297692)"
"9700144","2017","1","Y","N","2","PAWC-PAC (PA AMERICAN WATER CO)                             ",,,,"800 WEST HERSHEYPARK DRIVE    ",,"HERSHEY          ","PA","17033-0000",,,"76215.16","0.00","0.00","800 WEST HERSHEYPARK DRIVE
HERSHEY, PA 17033-0000","
HERSHEY, PA 17033-0000
(40.272209, -76.638229)"
"2011205","2017","1","N","N","2","WOMEN&#39;S DEM CLUB OF DELAWARE CO                             ",,,"DEM","PO BOX 615                    ",,"SPRINGFIELD","PA","19064-",,,"3182.00","0.00","0.00","PO BOX 615
SPRINGFIELD, PA 19064-","
SPRINGFIELD, PA 19064-
(39.931914, -75.338256)"
"9700230","2017","1","N","N","2","LOCAL 0005 BRICKLAYERS/ALLIED CRAFTSMAN PAC                 ",,,,"2163 BERRYHILL STREET         ",,"HARRISBURG       ","PA","171040000",,,"28629.41","0.00","0.00","2163 BERRYHILL STREET
HARRISBURG, PA 171040000
(40.26306, -76.851764)","
HARRISBURG, PA 171040000
(40.258939, -76.858331)"
"20140171","2017","2","N","N","2","EDUCATION OPPORTUNITY PAC",,,,"120 S WARNER RD, STE 200",,"KING OF PRUSSIA","PA","19406-",,,"219319.55","0.00","0.00","120 S WARNER RD, STE 200
KING OF PRUSSIA, PA 19406-
(40.080598, -75.401945)","
KING OF PRUSSIA, PA 19406-
(40.093249, -75.38198)"
"2009280","2017","1","N","N","2","J M ULIANA & ASSOCIATES LLC PAC                             ",,,,"5336 GREENBRIAR DRIVE         ",,"BETHLEHEM        ","PA","180170000",,,"-293586.25","0.00","0.00","5336 GREENBRIAR DRIVE
BETHLEHEM, PA 180170000
(40.668268, -75.393686)","
BETHLEHEM, PA 180170000
(40.655623, -75.379071)"
"2007222","2017","2","N","N","2","SUDER, DEBORAH M                                            ",,,,"4214 ORCHARD HILL RD          ",,"HARRISBURG       ","PA","171100000",,,"0.00","0.00","0.00","4214 ORCHARD HILL RD
HARRISBURG, PA 171100000
(40.324165, -76.873543)","
HARRISBURG, PA 171100000
(40.311716, -76.878176)"
"8600110","2017","2","N","N","2","GREENLEE PARTNERS STATE PAC                                 ",,,,"PO BOX 291         ",,"HARRISBURG       ","PA","17108-",,,"7208.42","0.00","0.00","PO BOX 291
HARRISBURG, PA 17108-","
HARRISBURG, PA 17108-
(40.259572, -76.881821)"
"20130237","2017","2","N","N","2","STAND UP WESTMORELAND PAC",,,,"PO BOX 625",,"GREENSBURG","PA","15601-",,,"3004.62","145.00","0.00","PO BOX 625
GREENSBURG, PA 15601-","
GREENSBURG, PA 15601-
(40.306229, -79.536803)"
"2008270","2017","1","Y","N","2","LOCAL 0351 IBEW COPE FUND                                   ",,,,"PO BOX 1118                   ",,"HAMMONTON        ","NJ","80370000",,,"10539.86","2.43","0.00","PO BOX 1118
HAMMONTON, NJ 80370000","
HAMMONTON, NJ 80370000
(39.636636, -74.802744)"
"8000121","2017","2","N","N","2","PA OPTOMETRIC PAC                                           ",,,,"218 NORTH ST                  ",,"HARRISBURG       ","PA","171010000",,,"105979.81","3069.71","0.00","218 NORTH ST
HARRISBURG, PA 171010000
(40.264311, -76.887444)","
HARRISBURG, PA 171010000
(40.261892, -76.88291)"
"9800188","2017","1","N","N","2","FAMILY PAC                                                  ",,,,"1001 LIBERTY AVE STE 850      ",,"PITTSBURGH       ","PA","15222-3716",,,"6120.95","0.00","0.00","1001 LIBERTY AVE STE 850
PITTSBURGH, PA 15222-3716
(40.443887, -79.9944)","
PITTSBURGH, PA 15222-3716
(40.444069, -79.994875)"
"2006367","2017","2","N","N","2","GIANT EAGLE INC                                             ",,,,"101 KAPPA DR  RIDC PARK       ",,"PITTSBURGH       ","PA","152380000",,,"64968.82","88.40","0.00","101 KAPPA DR RIDC PARK
PITTSBURGH, PA 152380000","
PITTSBURGH, PA 152380000
(40.528917, -79.876085)"
"2003156","2017","2","N","N","2","FOP LODGE #1 PAC                                            ",,,,"1428 BANKSVILLE RD            ",,"PITTSBURGH       ","PA","152160000",,,"46993.30","1215.00","0.00","1428 BANKSVILLE RD
PITTSBURGH, PA 152160000
(40.413827, -80.03041)","
PITTSBURGH, PA 152160000
(40.400575, -80.035897)"
"2002076","2017","1","N","N","2","FRIENDS OF NEAL P. GOODMAN",,,,"P.O. BOX 5",,"MAHANOY CITY","PA","17948",,"5704494286","23416.86","0.00","0.00","P.O. BOX 5
MAHANOY CITY, PA 17948","
MAHANOY CITY, PA 17948
(40.812545, -76.130265)"
"8100159","2017","2","N","N","2","ALLEGHENY TECHNOLOGIES INC PAC (AT-PAC)                     ",,,,"SIX PPG PLACE, STE 1000       ",,"PITTSBURGH       ","PA","15222-5479",,,"22496.92","297.08","0.00","SIX PPG PLACE, STE 1000
PITTSBURGH, PA 15222-5479","
PITTSBURGH, PA 15222-5479
(40.447118, -79.99313)"
"9900197","2017","1","N","N","2","PA STATE LODGE OF FRATERNAL ORDER OF POLICE PAC             ",,,,"2949 N FRONT ST               ",,"HARRISBURG       ","PA","171100000",,,"639.49","26065.46","0.00","2949 N FRONT ST
HARRISBURG, PA 171100000
(40.294004, -76.90585)","
HARRISBURG, PA 171100000
(40.311716, -76.878176)"
"20120145","2017","2","N","N","2","MSOA PAC",,,,"200 RACETRACK RD","PO BOX 253","MEADOW LANDS","PA","15347",,,"57465.56","0.00","0.00","200 RACETRACK RD
MEADOW LANDS, PA 15347
(40.216728, -80.20256)","PO BOX 253
MEADOW LANDS, PA 15347"
"7900120","2017","2","N","N","2","UGI PAC (UGI CORP)                                          ",,,,"2525 N 12TH ST, PO BOX 12677  ",,"READING          ","PA","196120000",,,"7620.08","136.00","0.00","2525 N 12TH ST, PO BOX 12677
READING, PA 196120000
(40.376743, -75.913418)","
READING, PA 196120000
(40.366853, -75.911403)"
"8200003","2017","2","N","N","2","ALERTED DEM MAJORITY                                        ",,,,"CENTRE SQUARE WEST, 1500 MARKET STREET, STE 3400  ",,"PHILADELPHIA     ","PA","19102-0000",,,"8607.21","0.00","0.00","CENTRE SQUARE WEST, 1500 MARKET STREET, STE 3400
PHILADELPHIA, PA 19102-0000","
PHILADELPHIA, PA 19102-0000
(39.953337, -75.165433)"
"9400285","2017","1","N","N","2","NORTH SIDE GOOD GOVT COM                                    ",,,,"3400 SOUTH WATER ST           ",,"PITTSBURGH       ","PA","15203-0000",,,"6614.34","0.00","0.00","3400 SOUTH WATER ST
PITTSBURGH, PA 15203-0000
(40.423565, -79.957858)","
PITTSBURGH, PA 15203-0000
(40.425805, -79.976955)"
"8100206","2017","2","N","N","2","CONSTRUCTORS ASSN PAC (CAPAC)                               ",,,,"800 CRANBERRY WOODS DR, STE 110   ",,"CRANBERRY TWP","PA","16066-5210",,,"83842.64","0.00","0.00","800 CRANBERRY WOODS DR, STE 110
CRANBERRY TWP, PA 16066-5210
(40.677175, -80.090169)","
CRANBERRY TWP, PA 16066-5210
(40.706843, -80.109758)"
"8000367","2017","2","N","N","2","LOCAL 0712 IBEW COPE                                        ",,,,"217 SASSAFRAS LANE            ",,"BEAVER           ","PA","15009-0000",,,"5069.96","0.00","0.00","217 SASSAFRAS LANE
BEAVER, PA 15009-0000","
BEAVER, PA 15009-0000
(40.699798, -80.348943)"
