"geographic_area","geographic_name","gender","age","year","time_period","time_period_dates","drug_use_disorder_estimate","drug_use_disorder_description","drug_use_disorder_estimate_notes","estimated_lost_wages","estimated_lost_wages_description","estimated_lost_state_income_tax","estimated_lost_state_income_tax_description","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","geocoded_column","latitude","longitude"
"County","York","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","7296","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","61916774.40","Estimated lost wages due to opioid use","1900844.97","Estimated state income tax revenue lost due to opioid use","67","67","42","133","(39.92192531240, -76.72576052310)","POINT (-76.7257605231 39.9219253124)","39.921925312","-76.72576052"
"County","Schuylkill","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","2978","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","19823116.56","Estimated lost wages due to opioid use","608569.68","Estimated state income tax revenue lost due to opioid use","54","54","42","107","(40.70751243100, -76.22332385100)","POINT (-76.223323851 40.707512431000005)","40.707512431","-76.22332385"
"County","Luzerne","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","7761","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","55846293.36","Estimated lost wages due to opioid use","1714481.21","Estimated state income tax revenue lost due to opioid use","40","40","42","079","(41.17836438840, -75.99199609800)","POINT (-75.991996098 41.178364388400006)","41.178364388","-75.9919961"
"County","Sullivan","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","57","57","42","113","(41.44809939580, -76.51479220460)","POINT (-76.5147922046 41.4480993958)","41.448099396","-76.5147922"
"County","Potter","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","53","53","42","105","(41.74420643820, -77.89879229390)","POINT (-77.8987922939 41.7442064382)","41.744206438","-77.89879229"
"County","Lackawanna","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","4635","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","33966948.60","Estimated lost wages due to opioid use","1042785.32","Estimated state income tax revenue lost due to opioid use","35","35","42","069","(41.43910064280, -75.61218345240)","POINT (-75.6121834524 41.4391006428)","41.439100643","-75.61218345"
"County","Dauphin","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","4888","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","43166710.08","Estimated lost wages due to opioid use","1325218.00","Estimated state income tax revenue lost due to opioid use","22","22","42","043","(40.41974635970, -76.77960568020)","POINT (-76.7796056802 40.4197463597)","40.41974636","-76.77960568"
"County","Wyoming","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","66","66","42","131","(41.51892488030, -76.01813003380)","POINT (-76.0181300338 41.5189248803)","41.51892488","-76.01813003"
"County","Blair","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","2585","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","17069995.80","Estimated lost wages due to opioid use","524048.87","Estimated state income tax revenue lost due to opioid use","7","07","42","013","(40.48555023840, -78.34907687100)","POINT (-78.349076871 40.4855502384)","40.485550238","-78.34907687"
"County","Northumberland","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","1995","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","13156306.80","Estimated lost wages due to opioid use","403898.62","Estimated state income tax revenue lost due to opioid use","49","49","42","097","(40.85150925720, -76.71188422730)","POINT (-76.7118842273 40.8515092572)","40.851509257","-76.71188423"
"County","Wyoming","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","579","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","4719127.92","Estimated lost wages due to opioid use","144877.23","Estimated state income tax revenue lost due to opioid use","66","66","42","131","(41.51892488030, -76.01813003380)","POINT (-76.0181300338 41.5189248803)","41.51892488","-76.01813003"
"County","Mifflin","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","44","44","42","087","(40.61274928040, -77.62003089010)","POINT (-77.6200308901 40.6127492804)","40.61274928","-77.62003089"
"County","Cameron","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","12","12","42","023","(41.43880265310, -78.20916932410)","POINT (-78.2091693241 41.4388026531)","41.438802653","-78.20916932"
"County","Greene","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","30","30","42","059","(39.85480393420, -80.22943816550)","POINT (-80.2294381655 39.8548039342)","39.854803934","-80.22943817"
"County","Bradford","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","811","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","6301761.96","Estimated lost wages due to opioid use","193464.09","Estimated state income tax revenue lost due to opioid use","8","08","42","015","(41.79117814010, -76.51825623840)","POINT (-76.5182562384 41.7911781401)","41.79117814","-76.51825624"
"County","Bradford","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","753","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","6044120.16","Estimated lost wages due to opioid use","185554.49","Estimated state income tax revenue lost due to opioid use","8","08","42","015","(41.79117814010, -76.51825623840)","POINT (-76.5182562384 41.7911781401)","41.79117814","-76.51825624"
"County","Lancaster","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","7643","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","60199630.92","Estimated lost wages due to opioid use","1848128.67","Estimated state income tax revenue lost due to opioid use","36","36","42","071","(40.04590796190, -76.25138768380)","POINT (-76.2513876838 40.0459079619)","40.045907962","-76.25138768"
"County","Cumberland","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","3375","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","29297970.00","Estimated lost wages due to opioid use","899447.68","Estimated state income tax revenue lost due to opioid use","21","21","42","041","(40.16759838800, -77.26866270500)","POINT (-77.268662705 40.167598388)","40.167598388","-77.26866271"
"County","Lackawanna","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","4517","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","31664712.04","Estimated lost wages due to opioid use","972106.66","Estimated state income tax revenue lost due to opioid use","35","35","42","069","(41.43910064280, -75.61218345240)","POINT (-75.6121834524 41.4391006428)","41.439100643","-75.61218345"
"State","Commonwealth","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","299031","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","2923638048.24","Estimated lost wages due to opioid use","89755688.08","Estimated state income tax revenue lost due to opioid use","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)","39.346129","-75.167756"
"County","Perry","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","748","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","4344294.24","Estimated lost wages due to opioid use","133369.83","Estimated state income tax revenue lost due to opioid use","50","50","42","099","(40.40415317440, -77.25907384960)","POINT (-77.2590738496 40.4041531744)","40.404153174","-77.25907385"
"County","Armstrong","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","1969","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","13315559.40","Estimated lost wages due to opioid use","408787.67","Estimated state income tax revenue lost due to opioid use","3","03","42","005","(40.81509525550, -79.47316898930)","POINT (-79.4731689893 40.8150952555)","40.815095256","-79.47316899"
"County","Berks","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","8702","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","75694869.12","Estimated lost wages due to opioid use","2323832.48","Estimated state income tax revenue lost due to opioid use","6","06","42","011","(40.41939635130, -75.93077327050)","POINT (-75.93077327050001 40.4193963513)","40.419396351","-75.93077327"
"State","Commonwealth","All","21 to 34 years","2017","2017 Annual","1/1/2017-12/31/2017","109056","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","1000689131.52","Estimated lost wages due to opioid use","30721156.34","Estimated state income tax revenue lost due to opioid use","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)","39.346129","-75.167756"
"County","Allegheny","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","39976","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","389786787.52","Estimated lost wages due to opioid use","11966454.38","Estimated state income tax revenue lost due to opioid use","2","02","42","003","(40.46735542980, -79.98619842820)","POINT (-79.9861984282 40.4673554298)","40.46735543","-79.98619843"
"County","Cumberland","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","2721","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","24342283.68","Estimated lost wages due to opioid use","747308.11","Estimated state income tax revenue lost due to opioid use","21","21","42","041","(40.16759838800, -77.26866270500)","POINT (-77.268662705 40.167598388)","40.167598388","-77.26866271"
"County","Juniata","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","34","34","42","067","(40.53433008360, -77.40577500100)","POINT (-77.405775001 40.5343300836)","40.534330084","-77.405775"
"County","Crawford","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","1158","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","7718486.88","Estimated lost wages due to opioid use","236957.55","Estimated state income tax revenue lost due to opioid use","20","20","42","039","(41.68546906920, -80.11321082950)","POINT (-80.1132108295 41.6854690692)","41.685469069","-80.11321083"
"County","Montour","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","47","47","42","093","(41.02801824380, -76.66470526680)","POINT (-76.6647052668 41.0280182438)","41.028018244","-76.66470527"
"County","Sullivan","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","57","57","42","113","(41.44809939580, -76.51479220460)","POINT (-76.5147922046 41.4480993958)","41.448099396","-76.5147922"
"County","Erie","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","5965","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","41709904.60","Estimated lost wages due to opioid use","1280494.07","Estimated state income tax revenue lost due to opioid use","25","25","42","049","(41.99413787020, -80.04075910360)","POINT (-80.0407591036 41.9941378702)","41.99413787","-80.0407591"
"County","Warren","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","62","62","42","123","(41.81675236520, -79.27858157800)","POINT (-79.278581578 41.8167523652)","41.816752365","-79.27858158"
"County","Warren","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","62","62","42","123","(41.81675236520, -79.27858157800)","POINT (-79.278581578 41.8167523652)","41.816752365","-79.27858158"
"County","Carbon","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","1506","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","9119432.40","Estimated lost wages due to opioid use","279966.57","Estimated state income tax revenue lost due to opioid use","13","13","42","025","(40.91936700810, -75.71107038660)","POINT (-75.7110703866 40.9193670081)","40.919367008","-75.71107039"
"County","Venango","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","787","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","4981269.28","Estimated lost wages due to opioid use","152924.97","Estimated state income tax revenue lost due to opioid use","61","61","42","121","(41.40341258630, -79.76286561040)","POINT (-79.7628656104 41.4034125863)","41.403412586","-79.76286561"
"County","Clarion","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","16","16","42","031","(41.19279128770, -79.42483607690)","POINT (-79.4248360769 41.1927912877)","41.192791288","-79.42483608"
"County","Forest","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","27","27","42","053","(41.51357875770, -79.23780994830)","POINT (-79.2378099483 41.5135787577)","41.513578758","-79.23780995"
"County","Beaver","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","3515","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","28617864.60","Estimated lost wages due to opioid use","878568.44","Estimated state income tax revenue lost due to opioid use","4","04","42","007","(40.68349245480, -80.35107356480)","POINT (-80.3510735648 40.6834924548)","40.683492455","-80.35107356"
"County","Montour","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","47","47","42","093","(41.02801824380, -76.66470526680)","POINT (-76.6647052668 41.0280182438)","41.028018244","-76.66470527"
"County","Greene","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","30","30","42","059","(39.85480393420, -80.22943816550)","POINT (-80.2294381655 39.8548039342)","39.854803934","-80.22943817"
"County","Pike","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","1158","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","6510553.92","Estimated lost wages due to opioid use","199874.01","Estimated state income tax revenue lost due to opioid use","52","52","42","103","(41.33257199500, -75.03270924480)","POINT (-75.0327092448 41.332571995)","41.332571995","-75.03270924"
"County","Schuylkill","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","1256","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","9315450.56","Estimated lost wages due to opioid use","285984.33","Estimated state income tax revenue lost due to opioid use","54","54","42","107","(40.70751243100, -76.22332385100)","POINT (-76.223323851 40.707512431000005)","40.707512431","-76.22332385"
"State","Commonwealth","All","35 to 49 years","2019","2019 Annual","1/1/2019-12/31/2019","108938","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","1065091183.52","Estimated lost wages due to opioid use","32698299.33","Estimated state income tax revenue lost due to opioid use","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)","39.346129","-75.167756"
"County","Sullivan","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","57","57","42","113","(41.44809939580, -76.51479220460)","POINT (-76.5147922046 41.4480993958)","41.448099396","-76.5147922"
"County","Allegheny","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","37349","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","397849017.80","Estimated lost wages due to opioid use","12213964.85","Estimated state income tax revenue lost due to opioid use","2","02","42","003","(40.46735542980, -79.98619842820)","POINT (-79.9861984282 40.4673554298)","40.46735543","-79.98619843"
"State","Commonwealth","All","21 to 34 years","2016","2016 Annual","1/1/2016-12/31/2016","104731","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","934154438.36","Estimated lost wages due to opioid use","28678541.26","Estimated state income tax revenue lost due to opioid use","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)","39.346129","-75.167756"
"County","Mercer","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","3020","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","22345221.60","Estimated lost wages due to opioid use","685998.30","Estimated state income tax revenue lost due to opioid use","43","43","42","085","(41.30237776500, -80.26009410790)","POINT (-80.26009410790002 41.302377765)","41.302377765","-80.26009411"
"County","Clearfield","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","897","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","6311866.08","Estimated lost wages due to opioid use","193774.29","Estimated state income tax revenue lost due to opioid use","17","17","42","033","(41.00042900240, -78.47558342990)","POINT (-78.4755834299 41.0004290024)","41.000429002","-78.47558343"
"County","Allegheny","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","42365","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","424315977.80","Estimated lost wages due to opioid use","13026500.52","Estimated state income tax revenue lost due to opioid use","2","02","42","003","(40.46735542980, -79.98619842820)","POINT (-79.9861984282 40.4673554298)","40.46735543","-79.98619843"
"County","Clarion","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","753","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","4679533.56","Estimated lost wages due to opioid use","143661.68","Estimated state income tax revenue lost due to opioid use","16","16","42","031","(41.19279128770, -79.42483607690)","POINT (-79.4248360769 41.1927912877)","41.192791288","-79.42483608"
"County","Greene","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","1517","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","13370049.16","Estimated lost wages due to opioid use","410460.51","Estimated state income tax revenue lost due to opioid use","30","30","42","059","(39.85480393420, -80.22943816550)","POINT (-80.2294381655 39.8548039342)","39.854803934","-80.22943817"
"County","Cambria","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","4128","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","27660572.16","Estimated lost wages due to opioid use","849179.57","Estimated state income tax revenue lost due to opioid use","11","11","42","021","(40.49127490670, -78.71894173850)","POINT (-78.7189417385 40.4912749067)","40.491274907","-78.71894174"
"County","Huntingdon","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","807","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","5500221.48","Estimated lost wages due to opioid use","168856.80","Estimated state income tax revenue lost due to opioid use","31","31","42","061","(40.41610500320, -77.98276610360)","POINT (-77.9827661036 40.4161050032)","40.416105003","-77.9827661"
"County","Susquehanna","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","697","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","4904538.08","Estimated lost wages due to opioid use","150569.32","Estimated state income tax revenue lost due to opioid use","58","58","42","115","(41.82056859820, -75.80250302960)","POINT (-75.8025030296 41.8205685982)","41.820568598","-75.80250303"
"County","Juniata","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","34","34","42","067","(40.53433008360, -77.40577500100)","POINT (-77.405775001 40.5343300836)","40.534330084","-77.405775"
"County","Monroe","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","2027","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","14406618.72","Estimated lost wages due to opioid use","442283.19","Estimated state income tax revenue lost due to opioid use","45","45","42","089","(41.06091786530, -75.34083603020)","POINT (-75.3408360302 41.0609178653)","41.060917865","-75.34083603"
"County","Mercer","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","3570","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","25720422.00","Estimated lost wages due to opioid use","789616.96","Estimated state income tax revenue lost due to opioid use","43","43","42","085","(41.30237776500, -80.26009410790)","POINT (-80.26009410790002 41.302377765)","41.302377765","-80.26009411"
"County","York","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017","7124","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","57623186.40","Estimated lost wages due to opioid use","1769031.82","Estimated state income tax revenue lost due to opioid use","67","67","42","133","(39.92192531240, -76.72576052310)","POINT (-76.7257605231 39.9219253124)","39.921925312","-76.72576052"
"County","Mercer","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","1910","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","12781490.80","Estimated lost wages due to opioid use","392391.77","Estimated state income tax revenue lost due to opioid use","43","43","42","085","(41.30237776500, -80.26009410790)","POINT (-80.26009410790002 41.302377765)","41.302377765","-80.26009411"
"County","Susquehanna","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","871","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","5374348.72","Estimated lost wages due to opioid use","164992.51","Estimated state income tax revenue lost due to opioid use","58","58","42","115","(41.82056859820, -75.80250302960)","POINT (-75.8025030296 41.8205685982)","41.820568598","-75.80250303"
"County","Carbon","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","1461","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","8588634.60","Estimated lost wages due to opioid use","263671.08","Estimated state income tax revenue lost due to opioid use","13","13","42","025","(40.91936700810, -75.71107038660)","POINT (-75.7110703866 40.9193670081)","40.919367008","-75.71107039"
"County","Susquehanna","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","58","58","42","115","(41.82056859820, -75.80250302960)","POINT (-75.8025030296 41.8205685982)","41.820568598","-75.80250303"
"State","Commonwealth","All","35 to 49 years","2018","2018 Annual","1/1/2018-12/31/2018","100389","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","949559473.20","Estimated lost wages due to opioid use","29151475.83","Estimated state income tax revenue lost due to opioid use","0","00","42","000","(39.346129, -75.167756)","POINT (-75.167756 39.346129)","39.346129","-75.167756"
"County","Clearfield","All","All (21 to 64 years)","2017","2017 Annual","1/1/2017-12/31/2017",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","17","17","42","033","(41.00042900240, -78.47558342990)","POINT (-78.4755834299 41.0004290024)","41.000429002","-78.47558343"
"County","Lehigh","All","All (21 to 64 years)","2019","2019 Annual","1/1/2019-12/31/2019","5741","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","55165728.28","Estimated lost wages due to opioid use","1693587.86","Estimated state income tax revenue lost due to opioid use","39","39","42","077","(40.61464794160, -75.60099481180)","POINT (-75.6009948118 40.6146479416)","40.614647942","-75.60099481"
"County","Monroe","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","1601","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","11180743.60","Estimated lost wages due to opioid use","343248.83","Estimated state income tax revenue lost due to opioid use","45","45","42","089","(41.06091786530, -75.34083603020)","POINT (-75.3408360302 41.0609178653)","41.060917865","-75.34083603"
"County","Warren","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","62","62","42","123","(41.81675236520, -79.27858157800)","POINT (-79.278581578 41.8167523652)","41.816752365","-79.27858158"
"County","Northampton","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","5244","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","42462975.36","Estimated lost wages due to opioid use","1303613.34","Estimated state income tax revenue lost due to opioid use","48","48","42","095","(40.75459540400, -75.31263725760)","POINT (-75.3126372576 40.754595404)","40.754595404","-75.31263726"
"County","Fayette","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018","3459","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","23514143.64","Estimated lost wages due to opioid use","721884.21","Estimated state income tax revenue lost due to opioid use","26","26","42","051","(39.91944780300, -79.65189634640)","POINT (-79.6518963464 39.919447803)","39.919447803","-79.65189635"
"County","Huntingdon","All","All (21 to 64 years)","2018","2018 Annual","1/1/2018-12/31/2018",,"Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed",,"Estimated lost wages due to opioid use",,"Estimated state income tax revenue lost due to opioid use","31","31","42","061","(40.41610500320, -77.98276610360)","POINT (-77.9827661036 40.4161050032)","40.416105003","-77.9827661"
"County","Cambria","All","All (21 to 64 years)","2016","2016 Annual","1/1/2016-12/31/2016","6152","Number of unique individuals estimated with Drug Use Disorder","Not displayed when inputs to model estimate are suppressed","38612412.80","Estimated lost wages due to opioid use","1185401.07","Estimated state income tax revenue lost due to opioid use","11","11","42","021","(40.49127490670, -78.71894173850)","POINT (-78.7189417385 40.4912749067)","40.491274907","-78.71894174"
