"title_id","title","title_acronym","record_type","topic_subset","source","second_source","search_strategy","sample_design","survey_type","media","file_size","data_format","spec_software","restrictions","purpose","interval","years_availab","sample_size","population","region","unit_of_analysis","method_tech","related_tools","keywords","comments_on_price","description","pop_age","pop_racial","pop_ethnic","pop_sex","variables","validity","reliability","special_notes","record_originator","reference","language","record_id_variables","url"
"1203","Drug and Alcohol Services Information System","DASIS","DataSet","PHSR","Substance Abuse and Mental Health Services Administration",,"https://www.ncbi.nlm.nih.gov/pubmed?term=%28drug%5BTitle/Abstract%5D%20AND%20alcohol%5BTitle/Abstract%5D%29%20AND%20%22information%20system%22%5BTitle/Abstract%5D&cmd=DetailsSearch",,,,,,,,,,,,,,,,,"Alcohol-Related Disorders ||    Substance Abuse Treatment Centers ||   Substance-Related Disorders","0","The Drug and Alcohol Services Information System (DASIS) results from the staged integration of three Substance Abuse and Mental Health Services Administration (SAMHSA) data systems: The National Facility Register (NFR), the Treatment Episode Data Set (TEDS) (previously, the Client Data System [CDS]), and the Uniform Facility Data Set  (UFDS) (previously, the National Drug and Alcoholism Treatment Unit Survey [NDATUS]).  The NFR is SAMHSA's master list of all organized substance abuse treatment and prevention programs. The TEDS comprises States' minimum data sets on admissions to publicly funded treatment facilities. The UFDS has been a periodic point-prevalence survey of all known public and private substance abuse treatment facilities. The DASIS will establish a statistical data set on treatment facilities and services in the United States. Three interrelated data sets (the NFR, the TEDS, and the UFDS) will be linkable, permitting integrated analysis. The DASIS will provide both national- and state-level data on the numbers and types of patients treated for substance abuse and the characteristics of facilities providing services.     The DASIS will promote the implementation of common data standards to enhance the quality, uniformity, and availability of core data items and definitions within state alcohol and drug abuse programs.     Files contain data on: Services Resources; Services Utilization; Services Expenditure and  Financing; Socioeconomic; Age/Gender; Other Demographic/Sociocultural; Behavioral; and  Other (characteristics of substance abuse treatment facilities, persons admitted for treatment).  This data collection is active. (Data on client admissions are collected continuously,  and census of facilities is conducted annually with some gaps.) START DATE: September 1974 (UFDS); 1990 (TEDS)",,,,,,,,"Reports and public use files are available. Substance abuse publications and public use data files produced by SAMHSA's Office of Applied Studies  (OAS) may be downloaded at: <a href=""http://www.samhsa.gov/oas/oasftp.htm"">http://www.samhsa.gov/oas/oasftp.htm</a><br>    User-generated report and analysis capability of  Substance Abuse and Mental Health Data (SAMHDA) systems is provided at: <a href=""http://www.icpsr.umich.edu/SAMHDA"">http://www.icpsr.umich.edu/SAMHDA</a>",,,,,"https://hsrr.nlm.nih.gov/hsrr_search/record_details/1203"
"1718","National Household Survey on Drug Abuse","NHSDA","DataSet",,"Substance Abuse and Mental Health Services Administration",,"https://www.ncbi.nlm.nih.gov/pubmed?term=NHSDA[tiab]&cmd=DetailsSearch",,,,,,,"Public use files - usable without restrictions. Substance abuse publications and public use data files produced  by SAMHSA's Office of Applied Studies (OAS) may be downloaded by accessing the SAMHSA home page: http://www.samhsa.gov    Available Data Products:     Hard copy:         Preliminary Results       Main Findings       Population Estimates     All available annual National Household Survey on Drug Abuse publications - (by year), and  other periodic miscellaneousness reports (inquire) are available without charge.     Distributor of Public Use Files: ICPSR.","The National Household Survey on Drug Abuse (NHSDA) was conducted to provide reliable estimates of the prevalence of substance use, consequences of that use, and  patterns of substance use in the United States.","Data collection is closed. There was periodic collection between 1971-89 and continuous collection until 2001.",,"Sample size may vary by year; 1998 was 25,089.","The respondent universe for the 1995 NHSDA survey is the civilian noninstitutionalized population, 12 years old and older, within the United States.",,,"survey interview is performed person-to-person","In 2002 SAMHSA redesigned this survey and renamed it the National Survey on Drug Abuse and Health.  See: <a href=""http://webapp.icpsr.umich.edu/cocoon/SAMHDA-SERIES/00064.xml"">http://webapp.icpsr.umich.edu/cocoon/SAMHDA-SERIES/00064.xml</a>",,"0","The sample frame included the residents of noninstitutional group quarters (e.g., shelters, rooming houses, dormitories) as well as residents of civilian housing on military bases.  The survey interview is performed person-to-person in the respondent's place of residence using both an interviewer-administered and self-administered format. Files contain data on: Functional/Health Status; Services Resources; Services Utilization; Services Expenditure and Financing; Socioeconomic; Age/Gender; Other Demographic/Sociocultural; Behavioral; and Other (prevalence of substance use).","Adolescent: 13-18 years, Adult: 19 - 44 years, Middle Aged: 45 to 64 years, Aged: 65 + years, 80 and older: 80 + years","White;  Black/African American ;  American Indian or Alaska Native;  Asian or Pacific Islander;  and Other (Specify)","Hispanic or Spanish Origin or Descent;  and Not of Hispanic or Spanish Origin or Descent",,"Functional/Health Status; Services Resources; Services Utilization; Services Expenditure and Financing; Socioeconomic; Age/Gender; Other Demographic/Sociocultural; Behavioral; and Other (prevalence of substance use).",,,,,,,,"https://hsrr.nlm.nih.gov/hsrr_search/record_details/1718"
"1200","National Inventory of Mental Health Quality Measures",,"DataSet","PHSR","Substance Abuse and Mental Health Services Administration",,"https://www.ncbi.nlm.nih.gov/pubmed?term=8890334%5Buid%5D&cmd=DetailsSearch",,,"Magnetic tape cartridge.",,,,,"The Inventory of Mental Health Organizations and General Hospital Mental Health Services (IMHO/GHMHS) is a biennial, complete enumeration of all specialty mental health organizations and separate psychiatric services of non-Federal general hospitals in the United States conducted by the Center for Mental Health Services (CMHS).",,,,,,,,,"Public Health Systems Research","0","Aggregate information is collected on patients served, capacity, funding by source, expenditures, staffing, etc., either at the organizational level or at the program element level (e.g., inpatient, residential, outpatient, partial care) depending on the item. Data on race/ethnicity are available for number of persons on the rolls of each of the program elements and type of organization for the United States and each State. The CMHS requires the information to update longitudinal databases; to provide a universe for sample surveys; to study trends in utilization, staffing, and financial characteristics of mental health organizations; to support evaluation activities; and to provide basic information for state and national health care reform. Started in December 1986, this periodic (biennial) data collection is active. Files contain data on: Services Resources; Services Utilization; Services Expenditure and Financing; Age/Gender",,"American Indian/Alaska Native;  Asian or Pacific Islander;  Black;  White;  and Unknown","Hispanic;  Non-Hispanic;  and Unknown",,,,,"Agency/Program is the Center for Mental Health Services, Substance Abuse and Mental Health Services Administration.",,,,,"https://hsrr.nlm.nih.gov/hsrr_search/record_details/1200"
"2618","National Mental Health Services Survey","N-MHSS","DataSet",,"Substance Abuse and Mental Health Services Administration",,"https://www.ncbi.nlm.nih.gov/pubmed?term=%22n%20mhss%22%5BTitle/Abstract%5D%20AND%20%22samhsa%22%5BAll%20Fields%5D&cmd=DetailsSearch",,,,,,,,"The National Mental Health Services Survey (N-MHSS) is designed to collect information from all specialty mental health facilities in the United States, both public and private. N-MHSS provides the mechanism for quantifying the dynamic",,,,,,,,,"Mental Health:  Facilites ||   National Data ||   State Data ||   Health Care Delivery System ||   Social Determinants of Health",,"Data are collected on topics including:  Facility type, operation, and primary treatment focus.  Facility treatment characteristics (e.g., settings of care; mental health treatment approaches, supportive services/practices, and special programs offered; crisis intervention team availability; and seclusion and restraint practices).  Facility operating characteristics (e.g., age groups accepted; services provided in non-English languages; and smoking policy).  Facility management characteristics (e.g., computerized functionality; licensure, certification, and accreditation; standard operating procedures; and sources of payment and funding). Client demographic characteristics.",,,,,,,,,"InfoPac","Compendium of Publicly Available Datasets and Other Data-Related Resources. The National Partnership for Action to End Health Disparities has compiled a Compendium of Publicly Available Datasets and Other Data-Related Resources (Compendium). This free resource details publicly available data relevant to research and programs aiming to reduce health disparities. The Compendium compiles in one place descriptions of and links to public datasets and resources that include information about health conditions and other factors that impact the health of minority populations. https://www.minorityhealth.hhs.gov/NPA/Materials/FIHET_Data_Compendium_508_version_FINAL_11_28_2016.pdf",,,"https://hsrr.nlm.nih.gov/hsrr_search/record_details/2618"
"1909","National Survey of Substance Abuse Treatment Services","N-SSATS","DataSet",,"Substance Abuse and Mental Health Services Administration",,"https://www.ncbi.nlm.nih.gov/pubmed?term=%22national%20survey%22%5BTitle/Abstract%5D%20AND%20%22substance%20abuse%22%5BTitle/Abstract%5D%20AND%20%22treatment%20services%22%5BTitle/Abstract%5D&cmd=DetailsSearch",,,,,,,,"N-SSATS is an annual survey designed to collect data on the location, characteristics, and use of alcohol and drug abuse treatment facilities and services throughout the 50 States, the District of Columbia, and other U.S. jurisdictions.",,,,,,,,,"Combined Modality Therapy ||  Comorbidity ||  Diagnosis ||  Dual (Psychiatry) ||  Health Services Needs and Demand ||  Mental Disorders ||  Substance Abuse Treatment Centers ||  Substance-Related Disorders ||  Social Determinants of Health",,,,,,,,,,"Selected N-SSATS and UFDS data files are available for public use through the SAMHSA and SAMHDA web sites. Included with the files is a data analysis tool that can be used to tabulate and analyze the data over the Internet. Instructions for using the analysis tool and accessing the data files are available at the website.","Sheps Center, UNC-CH","Compendium of Publicly Available Datasets and Other Data-Related Resources. The National Partnership for Action to End Health Disparities has compiled a Compendium of Publicly Available Datasets and Other Data-Related Resources (Compendium). This free resource details publicly available data relevant to research and programs aiming to reduce health disparities. The Compendium compiles in one place descriptions of and links to public datasets and resources that include information about health conditions and other factors that impact the health of minority populations. https://www.minorityhealth.hhs.gov/NPA/Materials/FIHET_Data_Compendium_508_version_FINAL_11_28_2016.pdf",,,"https://hsrr.nlm.nih.gov/hsrr_search/record_details/1909"
"1547","National Survey on Drug Use and Health","NSDUH","DataSet",,"Substance Abuse and Mental Health Services Administration",,"https://www.ncbi.nlm.nih.gov/pubmed?term=NSDUH%5BAll%20Fields%5D%20AND%20%28%22united%20states%20substance%20abuse%20and%20mental%20health%20services%20administration%22%5BMeSH%20Terms%5D%20OR%20%28%22united%22%5BAll%20Fields%5D%20AND%20%22states%22%5BAll%20Fields%5D%20AND%20%22substance%22%5BAll%20Fields%5D%20AND%20%22abuse%22%5BAll%20Fields%5D%20AND%20%22mental%22%5BAll%20Fields%5D%20AND%20%22health%22%5BAll%20Fields%5D%20AND%20%22services%22%5BAll%20Fields%5D%20AND%20%22administration%22%5BAll%20Fields%5D%29%20OR%20%22united%20states%20substance%20abuse%20and%20mental%20health%20services%20administration%22%5BAll%20Fields%5D%20OR%20%22samhsa%22%5BAll%20Fields%5D%29&cmd=DetailsSearch","The 2002 National Survey on Drug Use and Health (NSDUH) sample design was part of a coordinated 5-year sample design that will provide estimates for all 50 States plus the District of Columbia for the years 1999 through 2003. The coordinated design facilitates 50 percent overlap in first-stage units (area segments) between each 2 successive years.<br>    For the 5-year 50-State design, 8 States were designated as large sample States (California, Florida, Illinois, Michigan, New York, Ohio, Pennsylvania, and Texas) with samples large enough to support direct State estimates. Sample sizes in these States ranged from 3,554 to 3,792. For the remaining 42 States and the District of Columbia, smaller, but adequate, samples were selected to support State estimates using small area estimation (SAE) techniques. Sample sizes in these States ranged from 6741 to 977 in 2002.",,,,,,"Estimates from the 2002 NSDUH should not be compared with estimates from the 2001 or earlier versions of the survey to examine changes over time.","SAMHSA's National Survey on Drug Use & Health [formerly called the National Household Survey on Drug Abuse (NHSDA)]  is the primary source of information on the prevalence, patterns, and consequences of alcohol, tobacco, and illegal drug use and abuse in the general U.S. civilian non institutionalized population, age 12 and older.   It is currently  conducted by SAMHSA's Office of Applied Studies (OAS).","Annual",,,"Civilian non-institutionalized population 12 years old and over","National - United States","Individuals","In-person interviews with sample persons incorporating procedures that would be likely to increase respondents' cooperation and willingness to report honestly about their illicit drug use behavior.<br>  Introductory letters are sent to sampled addresses, followed by an interviewer visit. A 5-minute screening procedure conducted using a handheld computer involves listing all household members along with their basic demographic data. The computer uses the demographic data in a preprogrammed selection algorithm to select zero to two sample person(s), depending on the composition of the household. This selection process is designed to provide the necessary sample sizes for the specified population age groupings.","Formerly called National Household Survey on Drug Abuse (NHSDA)- changed in 2002","Social Determinants of Health",,"NSDUH collects information from residents of households, noninstitutional group quarters (e.g., shelters, rooming houses, dormitories), and civilians living on military bases. Persons excluded from the survey include homeless persons who do not use shelters, military personnel on active duty, and residents of institutional group quarters, such as jails and hospitals. The NSDUH sample is representative of almost 98 percent of the U.S. population aged 12 years old or older.<br>  Several improvements to the survey were implemented in 2002. In addition to the name change, respondents were offered a $30 incentive payment for participation in the survey starting in 2002, and quality control procedures for data collection were enhanced in 2001 and 2002. Because of these improvements and modifications, estimates from the 2002 NSDUH should not be compared with estimates from the 2001 or earlier versions of the survey to examine changes over time. The data collected in 2002 represent a new baseline for tracking trends in substance use and other measures. <br>    NSDUH includes an extensive set of questions about risk and protective factors directed at youths aged 12 to 17. Risk factors include those individual characteristics or social environments associated with an increased likelihood of substance use, while protective factors are related to a decreased likelihood of substance use.  <br>    Also, the 2002 NSDUH includes a series of questions designed to assess SMI among adults aged 18 or older. The survey also includes questions on mental health treatment and counseling. Separate questions are asked for adults and for youths aged 12 to 17, and different definitions are applied. Both the youth and the adult questions specifically exclude treatment for problems with substance use, which is covered elsewhere in the interview.",,,,,"Illicite drug use, tobacco use, alcohol use, trends in the lifetime prevalence of the use of various substances,  various measures related to the prevention of substance use among youths aged 12 to 17 including perceptions of risk, availability of substances (cigarettes, alcohol, and illicit drugs), perceived parental disapproval of substance use, attitudes toward school and religion, participation in youth activities, involvement in delinquent behavior, and exposure to substance abuse prevention messages and programs; a series of questions to assess dependence on and abuse of substances, including alcohol and illicit drugs, which include nonmedical use of prescription-type drugs; national estimates of the prevalence and characteristics of persons aged 18 or older with serious mental illness (SMI) and of persons aged 12 or older who received treatment for mental health problems.",,,"Because of the changes in NSDUH in 2002 and the effect of these changes on estimates of substance use prevalence, reports do not compare estimates from the 2002 survey to estimates from prior surveys.",,"Compendium of Publicly Available Datasets and Other Data-Related Resources. The National Partnership for Action to End Health Disparities has compiled a Compendium of Publicly Available Datasets and Other Data-Related Resources (Compendium). This free resource details publicly available data relevant to research and programs aiming to reduce health disparities. The Compendium compiles in one place descriptions of and links to public datasets and resources that include information about health conditions and other factors that impact the health of minority populations. https://www.minorityhealth.hhs.gov/NPA/Materials/FIHET_Data_Compendium_508_version_FINAL_11_28_2016.pdf",,,"https://hsrr.nlm.nih.gov/hsrr_search/record_details/1547"
"2293","National Treatment Improvement Evaluation Study","NTIES","DataSet",,"Substance Abuse and Mental Health Services Administration",,"https://www.ncbi.nlm.nih.gov/pubmed?term=NTIES%5BTitle/Abstract%5D&cmd=DetailsSearch",,,,,,,,"The National Treatment Improvement Evaluation Study (NTIES) is a congressionally-mandated five-year study of the impact of drug and alcohol treatment on thousands of clients in hundreds of treatment units that received public support from the Substance Abuse and Mental Health Services Administration (SAMHSA), Center for Substance Abuse Treatment (CSAT).",,,,,,,,,"AIDS ||  criminal histories ||  drug treatment ||  employment ||  health status ||  HIV ||  mental health ||  program evaluation ||  social behavior ||  substance abuse ||  treatment outcomes ||  treatment programs",,"NTIES inquired about the allocation of grant money to treatment programs, to investigate what improvements were made with these monies and how many and what type of clients were affected by the grant awards. The NTIES project collected longitudinal data on a purposive sample of clients in treatment programs receiving CSAT demonstration grant funding. Client-level data were obtained at treatment intake, at treatment exit, and 12 months after treatment exit. Service delivery unit (SDU) administrative and clinician (SDU staff) data were obtained at two time points, one year apart. Data were collected across several important outcome areas, including drug and alcohol use, physical and mental health, criminal activity, social functioning, and employment. For a random sample of approximately half of those interviewed, urine specimens were collected at follow-up to corroborate clients' self-reports of substance abuse, in addition to arrest records to validate self-reports. Substances covered in the study included alcohol, analgesics, antianxiety medications, anticonvulsants, antidepressants, antimanics, barbiturates, cocaine (powder and crack), depressants, hallucinogens/psychedelics, heroin and other opiates, illegal methadone, inhalants, marijuana/hashish, methadone, methamphetamine/amphetamine and other stimulants, narcotics, and sedatives.",,,,,,,,,"InfoPac",,,,"https://hsrr.nlm.nih.gov/hsrr_search/record_details/2293"
"1552","Prevalence of Substance Abuse by State",,"DataSet",,"Substance Abuse and Mental Health Services Administration",,"https://www.ncbi.nlm.nih.gov/pubmed?term=%22prevalence%22%5BTitle/Abstract%5D%20AND%20%22substance%20abuse%22%5BTitle/Abstract%5D%20AND%20state%5Btitle/abstract%5D&cmd=DetailsSearch",,,"HTML, PDF, maps",,,,,"SAMHSA presents data on substance abuse by state in a variety of formats.  Narratives of findings are in both HTML and PDF, individual state tables and supplementary technical materials are in both HTML and PDF formats.  Youth substance abuse is broken out by states.  Maps showing alcohol, tobacco and other drug use among youth in the US are available.  State alcohol use data are also available.",,"1999 to the present",,"United States residents","United States;  State-level data","State-level data",,"SAMHSA State Estimates or Substance Use and Serious Mental Illness","United States Substance Abuse and Mental Health Services Administration ||  State level data ||  Alcoholism ||  Substance-Related Disorders ||   Mental Health",,,"Adolescent: 13-18 years, Adult: 19 - 44 years",,,,"Alcohol; Substance abuse; Tobacco; Marijuana; Binge drinking;Serious mental illness;",,,,"Sheps Center, UNC-CH",,,,"https://hsrr.nlm.nih.gov/hsrr_search/record_details/1552"
"1551","Serious Mental Illness by State",,"DataSet",,"Substance Abuse and Mental Health Services Administration",,"https://www.ncbi.nlm.nih.gov/pubmed?term=%22serious%20mental%20illness%22%5BTitle/Abstract%5D%20AND%20state%5BTitle/Abstract%5D%20AND%20%28%22united%20states%20substance%20abuse%20and%20mental%20health%20services%20administration%22%5BMeSH%20Terms%5D%20OR%20%28%22united%22%5BAll%20Fields%5D%20AND%20%22states%22%5BAll%20Fields%5D%20AND%20%22substance%22%5BAll%20Fields%5D%20AND%20%22abuse%22%5BAll%20Fields%5D%20AND%20%22mental%22%5BAll%20Fields%5D%20AND%20%22health%22%5BAll%20Fields%5D%20AND%20%22services%22%5BAll%20Fields%5D%20AND%20%22administration%22%5BAll%20Fields%5D%29%20OR%20%22united%20states%20substance%20abuse%20and%20mental%20health%20services%20administration%22%5BAll%20Fields%5D%20OR%20%22samhsa%22%5BAll%20Fields%5D%29&cmd=DetailsSearch",,,,,"Web-based tables",,,"Based on SAMHSA's National Survey on Drug Use & Health (NSDUH), in 2002 there were an estimated 17.5 million adults age 18 or older with a serious mental illness.  An estimated 4 million had both a serious mental illness and substance abuse or dependence problems during the year, that is co-occurring disorders or dual diagnosis.  About half of the adults with a serious mental illness (SMI) received treatment or counseling for a mental health problem during the past year.         For the first time, SAMHSA provides state-level estimates of serious mental illness and includes maps showing the prevalence ranks by States.  In 2001, the States with the highest rates of serious mental illness among adults age 18 and older were mostly in the South.  However, Okalahoma had the highest rate and Hawaii had the lowest rate of serious mental illness among adults.",,"1994 - present",,,"United States",,,"2002 NSDUH:  Prevalence and Treatment of Mental Health Problems    2001 State Estimates of Substance Use and Serious Mental Illness.","Mental Health Services ||  United States Substance Abuse and Mental Health Services Administration ||  State-level data ||  Serious Mental Illness",,,,,,,"Number & percent of persons with serious mental illness by demographics, current employment, geographic variables, drug & alcohol use & dependence, tobacco use, receipt of mental health treatment/counseling, and unmet mental health treatment need.  Number and percent of (1) any mental health treatment, (2) inpatient, outpatient, and prescription medication treatment, and (3) unmet need for mental health treatment/counseling by socioeconomic demographics & geographic variables, family income, government assistance, and any illicit drug use     Number & percent of past year users of any illicit drugs, marijuana, nonmedical use of prescription-type drugs, cigarettes, & alcohol by receipt & perceived need for mental health treatment/counseling by sociodemographics, and geographic variables.",,,,"Sheps Center, UNC-CH",,,,"https://hsrr.nlm.nih.gov/hsrr_search/record_details/1551"
"1799","Services Research Outcome Study","SROS","DataSet","PHSR","Substance Abuse and Mental Health Services Administration",,"https://www.ncbi.nlm.nih.gov/pubmed?term=%28%22services%20research%22%5BTitle/Abstract%5D%20AND%20%22outcomes%22%5BTitle/Abstract%5D%29%20AND%20%22study%22%5BTitle/Abstract%5D%20AND%20%28%22united%20states%20substance%20abuse%20and%20mental%20health%20services%20administration%22%5BMeSH%20Terms%5D%20OR%20%28%22united%22%5BAll%20Fields%5D%20AND%20%22states%22%5BAll%20Fields%5D%20AND%20%22substance%22%5BAll%20Fields%5D%20AND%20%22abuse%22%5BAll%20Fields%5D%20AND%20%22mental%22%5BAll%20Fields%5D%20AND%20%22health%22%5BAll%20Fields%5D%20AND%20%22services%22%5BAll%20Fields%5D%20AND%20%22administration%22%5BAll%20Fields%5D%29%20OR%20%22united%20states%20substance%20abuse%20and%20mental%20health%20services%20administration%22%5BAll%20Fields%5D%20OR%20%22samhsa%22%5BAll%20Fields%5D%29&cmd=DetailsSearch",,,"Hard copy of final report available on request.",,,,"Substance abuse publications and public use data files produced by SAMHSA's Office of Applied Studies (OAS) may be downloaded by accessing the SAMHDA home page.  http://www.samhsa.gov/oas/oasftp.htm User-generated report and analysis capability of Substance Abuse and Mental Health Data (SAMHDA) systems are possible by accessing the following SAMHSA supported site: http://www.icpsr.umich.edu/SAMHDA.","To obtain a nationally representative picture of client status 5 years following the 1989-90 treatment episode, without assuming that the earlier drug treatment is the only event influencing current status.","This single-time data collection was completed in August, 1997 and the report was released September",,,"Persons admitted to drug abuse treatment in 1989-90. The SROS located and interviewed 1799 clients out of a representative sample of 3,049 clients from 99 treatment facilities first identified in 1989 as part of the Drug Services Research Survey (DSRS).",,,,,"Substance-Related Disorders ||  Treatment Outcome ||  Population Characteristics ||  Social Determinants of Health","0","The clients were contacted in a manner that ensured no one would learn of their drug treatment history and were asked to consent to be interviewed after the purposes and methods of the survey were explained.",,"Hispanic (Mexican/Mexican-American/Chicano,  Puerto Rican,  Cuban,  Other Spanish or Hispanic);  American Indian;  Alaskan Native;  Asian or Pacific Islander;  Black or African-American;  White;  Other",,,"Files contain data on: Functional/Health Status; Services Resources; Services Utilization; Services Expenditure and Financing; Socioeconomic; Age/Gender; Other  Demographic/Sociocultural; Behavioral; and Other (drug use, criminal justice).",,,,,,,,"https://hsrr.nlm.nih.gov/hsrr_search/record_details/1799"
"1550","State Estimates of Substance Abuse",,"DataSet",,"Substance Abuse and Mental Health Services Administration",,"https://www.ncbi.nlm.nih.gov/pubmed?term=NSDUH%5BAll%20Fields%5D%20AND%20%28%22united%20states%20substance%20abuse%20and%20mental%20health%20services%20administration%22%5BMeSH%20Terms%5D%20OR%20%28%22united%22%5BAll%20Fields%5D%20AND%20%22states%22%5BAll%20Fields%5D%20AND%20%22substance%22%5BAll%20Fields%5D%20AND%20%22abuse%22%5BAll%20Fields%5D%20AND%20%22mental%22%5BAll%20Fields%5D%20AND%20%22health%22%5BAll%20Fields%5D%20AND%20%22services%22%5BAll%20Fields%5D%20AND%20%22administration%22%5BAll%20Fields%5D%29%20OR%20%22united%20states%20substance%20abuse%20and%20mental%20health%20services%20administration%22%5BAll%20Fields%5D%20OR%20%22samhsa%22%5BAll%20Fields%5D%29&cmd=DetailsSearch",,,"Paper;  Tables are part of web-based report",,"Tables with accompanying narrative",,,"This report presents State estimates for 19 measures of substance use or mental health problems based on the 2001 National Household Survey on Drug Abuse (NHSDA). Since 1971, the NHSDA has been an ongoing survey of the civilian, noninstitutionalized population of the United States age 12 years old or older. State estimates presented in this report are based on data collected in 1999 and later and have been developed using a small area estimation (SAE) procedure in which State-level NHSDA data are combined with local-area county and Census block group/tract-level data from the State. These model-based estimates provide more precise estimates of substance use at the State level.",,"This report features 1999-2001 data.",,"Residents of the United States","United States","State estimates",,,"Substance Abuse ||   Mental Health ||  Data Collection ||  Epidemiology ||  United States Substance Abuse and Mental Health Services Administration ||  State-level data",,,,,,,"Illicit drug use; Alcohol use; Tobacco use; Substance Dependance, abuse, and treatment; Serious mental illness",,,,"Sheps Center, UNC-CH",,,,"https://hsrr.nlm.nih.gov/hsrr_search/record_details/1550"
"1979","Substance Abuse & Mental Health Data Archive","SAMHDA","DataSet",,"Substance Abuse and Mental Health Services Administration",,"https://www.ncbi.nlm.nih.gov/pubmed?term=%22substance%20abuse%22%5BTitle/Abstract%5D%20AND%20%22mental%20health%22%5BTitle/Abstract%5D%20AND%20%22data%20archive%22%5BTitle/Abstract%5D&cmd=DetailsSearch",,,,,,,,"SAMHDA offers users the ability to download data files free of charge for a broad scope of interest revolving around substance abuse and mental health issues. Data files may be downloaded to computers, flash drives, or other removable media.",,,,,,,,,"Alcoholism ||  Mental Disorders ||  Mental Health Services ||  Substance-Related Disorders",,"Health Behavior in School-aged Children (HBSC):  Monitoring the Future (MTF);   National Survey on Drug Use and Health (NSDUH); National Survey of Substance Abuse Treatment Services (N-SSATS); Treatment Episode Data Set - Admissions (TEDS-A);   Treatment Episode Data Set - Discharges (TEDS-D);   Alcohol and Drug Services Study (ADSS);   California Drug and Alcohol Treatment Assessment (CALDATA); Cooperative Agreement for AIDS Community-Based Outreach/Intervention Research Program;   Drug Abuse Warning Network (DAWN);   Drug Abuse Treatment Outcomes Study (DATOS);   Drug Abuse Treatment Outcome Study--Adolescent (DATOS-A); Drug Services Research Survey (DSRS);   Gambling Impact and Behavior Study (GIBS);   National Comorbidity Survey: Baseline (NCS-1);   National Drug Abuse Treatment System Survey (NDATSS); National Pregnancy and Health Survey (NPHS);   National Treatment Improvement Evaluation Study (NTIES); National Youth Survey (NYS);   Policy Research on Aging and Mental Health Services (PRAMHS);   Services Research Outcomes Study (SROS);   Substance Abuse Treatment Cost Allocation and Analysis Template (SATCAAT); Washington, DC, Metropolitan Area Drug Study (DC*MADS)",,,,,,,,,"InfoPac",,,,"https://hsrr.nlm.nih.gov/hsrr_search/record_details/1979"
"1908","Treatment Episode Data Set","TEDS","DataSet",,"Substance Abuse and Mental Health Services Administration",,"https://www.ncbi.nlm.nih.gov/pubmed?term=%22treatment%20episode%20data%20set%22",,,,,,,,,,,,"TEDS collects data on

demographic information

(aged 12 and older), primary,

secondary and tertiary

substances and their route of

administration, frequency of

use, and age at first use, source

of referral to treatment,

number of prior treatment

episodes, service type,

including planned use of

methadone; TEDS collects data

about facilities, not individual

clients; data on clients

represent an aggregate of

clients in treatment for each

reporting facility",,,,,"Substance-Related Disorders ||   Episode of Care ||  Mental Health Services ||  Substance Abuse Treatment Centers ||  Social Determinants of Health",,"The Treatment Episode Data Set (TEDS)  is part of SAMHSA's Drug and Alcohol Services Information System (DASIS).  TEDS is a compilation of data on the demographic and substance abuse characteristics of admissions to (and more recently, on discharges from) substance abuse treatment. The data are routinely collected by State administrative systems and then submitted to SAMHSA in a standard format.  Because of the logistics involved in collecting and standardizing admissions and discharge data for an entire calendar year from all the participating States and jurisdictions, there is a delay in the availability of the entire national data set for publication. This involves data on almost 2 million admissions reported by over 10,000 facilities to the 50 States, District of Columbia, and Puerto Rico over the 12 month period of a calendar year.  States vary in their reporting load and the latest year for which they have complete data.",,,,,"Alcohol only;  Alcohol with secondary drug;  Cocaine (smoked);  Cocaine (other route);  Marijuana;  Heroin;  Other opiates;  PCP;  Hallucinogens; Amphetamines;  Other stimulants;  Tranquilizers; Sedatives; Inhalants",,,,"Sheps Center, UNC-CH","Compendium of Publicly Available Datasets and Other Data-Related Resources. The National Partnership for Action to End Health Disparities has compiled a Compendium of Publicly Available Datasets and Other Data-Related Resources (Compendium). This free resource details publicly available data relevant to research and programs aiming to reduce health disparities. The Compendium compiles in one place descriptions of and links to public datasets and resources that include information about health conditions and other factors that impact the health of minority populations. https://www.minorityhealth.hhs.gov/NPA/Materials/FIHET_Data_Compendium_508_version_FINAL_11_28_2016.pdf",,,"https://hsrr.nlm.nih.gov/hsrr_search/record_details/1908"
