"federal_provider_number","provider_name","provider_address","provider_city","provider_state","provider_zip_code","organization_name","first_name","last_name","role_description","location","processing_date"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"ALYCIA","ARCHER","DIRECTOR/OFFICER","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"ALYCIA","ARCHER","MANAGING EMPLOYEE","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"CHARLES","BLALACK","DIRECTOR/OFFICER","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"SOON","BURNAM","DIRECTOR/OFFICER","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"CHRISTOPHER","CHRISTENSEN","5% OR MORE OWNERSHIP INTEREST","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"CHRISTOPHER","CHRISTENSEN","DIRECTOR/OFFICER","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"ROY","CHRISTENSEN","5% OR MORE OWNERSHIP INTEREST","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"DAVID","CONNOLLY","DIRECTOR/OFFICER","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"DAVID","CONNOLLY","MANAGING EMPLOYEE","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"ANTOINETTE","HUBENETTE","DIRECTOR/OFFICER","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"THOMAS","MALOOF","DIRECTOR/OFFICER","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"JOHN","NACKEL","DIRECTOR/OFFICER","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"ALAN","NORMAN","DIRECTOR/OFFICER","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"GREGORY","STAPLEY","5% OR MORE OWNERSHIP INTEREST","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107",,"BEVERLY","WITTEKIND","DIRECTOR/OFFICER","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107","ENSIGN GROUP, INC.",,,"5% OR MORE OWNERSHIP INTEREST","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465100","PARAMOUNT HEALTH AND REHABILITATION","4035 SOUTH 500 EAST","SALT LAKE CITY","UT","84107","MILESTONE HEALTHCARE INC",,,"5% OR MORE OWNERSHIP INTEREST","4035 SOUTH 500 EAST
SALT LAKE CITY, UT 84107
(40.68400069000006, -111.87695440599998)","########"
"465101","HURRICANE HEALTH AND REHABILITATION","416 NORTH STATE STREET","HURRICANE","UT","84737",,"SOON","BURNAM","DIRECTOR/OFFICER","416 NORTH STATE STREET
HURRICANE, UT 84737
(37.18306202900004, -113.28274628599996)","########"
"465101","HURRICANE HEALTH AND REHABILITATION","416 NORTH STATE STREET","HURRICANE","UT","84737",,"CHRISTOPHER","CHRISTENSEN","5% OR MORE OWNERSHIP INTEREST","416 NORTH STATE STREET
HURRICANE, UT 84737
(37.18306202900004, -113.28274628599996)","########"
"465101","HURRICANE HEALTH AND REHABILITATION","416 NORTH STATE STREET","HURRICANE","UT","84737",,"CHRISTOPHER","CHRISTENSEN","DIRECTOR/OFFICER","416 NORTH STATE STREET
HURRICANE, UT 84737
(37.18306202900004, -113.28274628599996)","########"
"465101","HURRICANE HEALTH AND REHABILITATION","416 NORTH STATE STREET","HURRICANE","UT","84737",,"ROY","CHRISTENSEN","5% OR GREATER MORTGAGE INTEREST","416 NORTH STATE STREET
HURRICANE, UT 84737
(37.18306202900004, -113.28274628599996)","########"
"465101","HURRICANE HEALTH AND REHABILITATION","416 NORTH STATE STREET","HURRICANE","UT","84737",,"ROY","CHRISTENSEN","DIRECTOR/OFFICER","416 NORTH STATE STREET
HURRICANE, UT 84737
(37.18306202900004, -113.28274628599996)","########"
"465101","HURRICANE HEALTH AND REHABILITATION","416 NORTH STATE STREET","HURRICANE","UT","84737",,"DEREK","GASSER","DIRECTOR/OFFICER","416 NORTH STATE STREET
HURRICANE, UT 84737
(37.18306202900004, -113.28274628599996)","########"
"465101","HURRICANE HEALTH AND REHABILITATION","416 NORTH STATE STREET","HURRICANE","UT","84737",,"TYLER","HOOPES","OPERATIONAL/MANAGERIAL CONTROL","416 NORTH STATE STREET
HURRICANE, UT 84737
(37.18306202900004, -113.28274628599996)","########"
"465101","HURRICANE HEALTH AND REHABILITATION","416 NORTH STATE STREET","HURRICANE","UT","84737",,"SUZANNE","SNAPPER","DIRECTOR/OFFICER","416 NORTH STATE STREET
HURRICANE, UT 84737
(37.18306202900004, -113.28274628599996)","########"
"465101","HURRICANE HEALTH AND REHABILITATION","416 NORTH STATE STREET","HURRICANE","UT","84737",,"BEVERLY","WITTEKIND","DIRECTOR/OFFICER","416 NORTH STATE STREET
HURRICANE, UT 84737
(37.18306202900004, -113.28274628599996)","########"
"465101","HURRICANE HEALTH AND REHABILITATION","416 NORTH STATE STREET","HURRICANE","UT","84737","ENSIGN GROUP, INC.",,,"5% OR MORE OWNERSHIP INTEREST","416 NORTH STATE STREET
HURRICANE, UT 84737
(37.18306202900004, -113.28274628599996)","########"
"465101","HURRICANE HEALTH AND REHABILITATION","416 NORTH STATE STREET","HURRICANE","UT","84737","MILESTONE HEALTHCARE INC",,,"5% OR MORE OWNERSHIP INTEREST","416 NORTH STATE STREET
HURRICANE, UT 84737
(37.18306202900004, -113.28274628599996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"JOSEPH","ALEGRE","DIRECTOR/OFFICER","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"JOSEPH","ALEGRE","OPERATIONAL/MANAGERIAL CONTROL","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"MARK","BALLIF","5% OR MORE OWNERSHIP INTEREST","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"MARK","BALLIF","DIRECTOR/OFFICER","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"MYRNA","DEGUZMAN","MANAGING EMPLOYEE","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"DAVID","FUNK","DIRECTOR/OFFICER","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"DAVID","FUNK","MANAGING EMPLOYEE","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"PAUL","HUBBARD","5% OR MORE OWNERSHIP INTEREST","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"PAUL","HUBBARD","DIRECTOR/OFFICER","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"PHYLLIS","PUGH","DIRECTOR/OFFICER","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"PHYLLIS","PUGH","OPERATIONAL/MANAGERIAL CONTROL","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"CURTIS","RODRIGUEZ","DIRECTOR/OFFICER","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"TOBY","TILFORD","DIRECTOR/OFFICER","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"TOBY","TILFORD","MANAGING EMPLOYEE","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501",,"TOBY","TILFORD","OPERATIONAL/MANAGERIAL CONTROL","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501","ALLPRO INC",,,"5% OR MORE OWNERSHIP INTEREST","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501","AUBURN MANOR HOLDING CORP",,,"5% OR MORE OWNERSHIP INTEREST","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501","BAY BRIDGE CAPITAL PARTNERS, LLC",,,"5% OR MORE OWNERSHIP INTEREST","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501","CROSSWINDS TRUST",,,"5% OR MORE OWNERSHIP INTEREST","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501","FLOWER FARM GROUP, LLC",,,"5% OR MORE OWNERSHIP INTEREST","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501","GENERAL ELECTRIC CAPITAL CORPORATION",,,"5% OR GREATER MORTGAGE INTEREST","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501","GI PLUM HOLDCO LLC",,,"5% OR MORE OWNERSHIP INTEREST","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501","HORIZON WEST HEALTHCARE, INC.",,,"5% OR MORE OWNERSHIP INTEREST","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501","PLUM HEALTHCARE GROUP NORTH LLC",,,"5% OR MORE OWNERSHIP INTEREST","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501","PLUM HEALTHCARE GROUP, LLC",,,"OPERATIONAL/MANAGERIAL CONTROL","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501","PLUM OPCO HOLDINGS, LLC",,,"5% OR MORE OWNERSHIP INTEREST","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465102","PARKDALE HEALTH AND REHAB","250 EAST 600 NORTH","PRICE","UT","84501","SISU HOLDINGS, LLC",,,"5% OR MORE OWNERSHIP INTEREST","250 EAST 600 NORTH
PRICE, UT 84501
(39.60976292200007, -110.80619076799996)","########"
"465104","OREM REHABILITATION AND NURSING CENTER","575 EAST 1400 SOUTH","OREM","UT","84097",,"SOON","BURNAM","DIRECTOR/OFFICER","575 EAST 1400 SOUTH
OREM, UT 84097
(40.27152758700004, -111.68145020699995)","########"
"465104","OREM REHABILITATION AND NURSING CENTER","575 EAST 1400 SOUTH","OREM","UT","84097",,"CHRISTOPHER","CHRISTENSEN","DIRECTOR/OFFICER","575 EAST 1400 SOUTH
OREM, UT 84097
(40.27152758700004, -111.68145020699995)","########"
"465104","OREM REHABILITATION AND NURSING CENTER","575 EAST 1400 SOUTH","OREM","UT","84097",,"JORGE","ROJAS","DIRECTOR/OFFICER","575 EAST 1400 SOUTH
OREM, UT 84097
(40.27152758700004, -111.68145020699995)","########"
"465104","OREM REHABILITATION AND NURSING CENTER","575 EAST 1400 SOUTH","OREM","UT","84097",,"RORY","WILLIAMS","MANAGING EMPLOYEE","575 EAST 1400 SOUTH
OREM, UT 84097
(40.27152758700004, -111.68145020699995)","########"
"465104","OREM REHABILITATION AND NURSING CENTER","575 EAST 1400 SOUTH","OREM","UT","84097",,"RORY","WILLIAMS","OPERATIONAL/MANAGERIAL CONTROL","575 EAST 1400 SOUTH
OREM, UT 84097
(40.27152758700004, -111.68145020699995)","########"
"465104","OREM REHABILITATION AND NURSING CENTER","575 EAST 1400 SOUTH","OREM","UT","84097",,"BEVERLY","WITTEKIND","DIRECTOR/OFFICER","575 EAST 1400 SOUTH
OREM, UT 84097
(40.27152758700004, -111.68145020699995)","########"
"465104","OREM REHABILITATION AND NURSING CENTER","575 EAST 1400 SOUTH","OREM","UT","84097","ENSIGN GROUP, INC.",,,"5% OR MORE OWNERSHIP INTEREST","575 EAST 1400 SOUTH
OREM, UT 84097
(40.27152758700004, -111.68145020699995)","########"
"465104","OREM REHABILITATION AND NURSING CENTER","575 EAST 1400 SOUTH","OREM","UT","84097","MILESTONE HEALTHCARE INC",,,"5% OR MORE OWNERSHIP INTEREST","575 EAST 1400 SOUTH
OREM, UT 84097
(40.27152758700004, -111.68145020699995)","########"
"465107","HERITAGE HILLS REHABILITATION AND CARE CENTER","1100 NORTH 400 EAST","NEPHI","UT","84648","Ownership Data Not Available",,,"Ownership Data Not Available","1100 NORTH 400 EAST
NEPHI, UT 84648
(39.724549780000075, -111.82848482299994)","########"
"465108","COPPER RIDGE HEALTH CARE","3706 WEST 9000 SOUTH","WEST JORDAN","UT","84088",,"SOON","BURNAM","DIRECTOR/OFFICER","3706 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58787849300006, -111.97931044699999)","########"
"465108","COPPER RIDGE HEALTH CARE","3706 WEST 9000 SOUTH","WEST JORDAN","UT","84088",,"CHRISTOPHER","CHRISTENSEN","DIRECTOR/OFFICER","3706 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58787849300006, -111.97931044699999)","########"
"465108","COPPER RIDGE HEALTH CARE","3706 WEST 9000 SOUTH","WEST JORDAN","UT","84088",,"MARK","HYMAS","MANAGING EMPLOYEE","3706 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58787849300006, -111.97931044699999)","########"
"465108","COPPER RIDGE HEALTH CARE","3706 WEST 9000 SOUTH","WEST JORDAN","UT","84088",,"MARK","HYMAS","OPERATIONAL/MANAGERIAL CONTROL","3706 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58787849300006, -111.97931044699999)","########"
"465108","COPPER RIDGE HEALTH CARE","3706 WEST 9000 SOUTH","WEST JORDAN","UT","84088",,"JORGE","ROJAS","DIRECTOR/OFFICER","3706 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58787849300006, -111.97931044699999)","########"
"465108","COPPER RIDGE HEALTH CARE","3706 WEST 9000 SOUTH","WEST JORDAN","UT","84088",,"BEVERLY","WITTEKIND","DIRECTOR/OFFICER","3706 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58787849300006, -111.97931044699999)","########"
"465108","COPPER RIDGE HEALTH CARE","3706 WEST 9000 SOUTH","WEST JORDAN","UT","84088","ENSIGN GROUP, INC.",,,"5% OR MORE OWNERSHIP INTEREST","3706 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58787849300006, -111.97931044699999)","########"
"465108","COPPER RIDGE HEALTH CARE","3706 WEST 9000 SOUTH","WEST JORDAN","UT","84088","MILESTONE HEALTHCARE INC",,,"5% OR MORE OWNERSHIP INTEREST","3706 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.58787849300006, -111.97931044699999)","########"
"465109","HOLLADAY HEALTHCARE CENTER","4782 SOUTH HOLLADAY BOULEVARD","SALT LAKE CITY","UT","84117",,"SOON","BURNAM","DIRECTOR/OFFICER","4782 SOUTH HOLLADAY BOULEVARD
SALT LAKE CITY, UT 84117
(40.66570706400006, -111.82154002099998)","########"
"465109","HOLLADAY HEALTHCARE CENTER","4782 SOUTH HOLLADAY BOULEVARD","SALT LAKE CITY","UT","84117",,"CHRISTOPHER","CHRISTENSEN","DIRECTOR/OFFICER","4782 SOUTH HOLLADAY BOULEVARD
SALT LAKE CITY, UT 84117
(40.66570706400006, -111.82154002099998)","########"
"465109","HOLLADAY HEALTHCARE CENTER","4782 SOUTH HOLLADAY BOULEVARD","SALT LAKE CITY","UT","84117",,"MARK","HYMAS","MANAGING EMPLOYEE","4782 SOUTH HOLLADAY BOULEVARD
SALT LAKE CITY, UT 84117
(40.66570706400006, -111.82154002099998)","########"
"465109","HOLLADAY HEALTHCARE CENTER","4782 SOUTH HOLLADAY BOULEVARD","SALT LAKE CITY","UT","84117",,"MARK","HYMAS","OPERATIONAL/MANAGERIAL CONTROL","4782 SOUTH HOLLADAY BOULEVARD
SALT LAKE CITY, UT 84117
(40.66570706400006, -111.82154002099998)","########"
"465109","HOLLADAY HEALTHCARE CENTER","4782 SOUTH HOLLADAY BOULEVARD","SALT LAKE CITY","UT","84117",,"BRIAN","NEWBERRY","DIRECTOR/OFFICER","4782 SOUTH HOLLADAY BOULEVARD
SALT LAKE CITY, UT 84117
(40.66570706400006, -111.82154002099998)","########"
"465109","HOLLADAY HEALTHCARE CENTER","4782 SOUTH HOLLADAY BOULEVARD","SALT LAKE CITY","UT","84117",,"SUZANNE","SNAPPER","DIRECTOR/OFFICER","4782 SOUTH HOLLADAY BOULEVARD
SALT LAKE CITY, UT 84117
(40.66570706400006, -111.82154002099998)","########"
"465109","HOLLADAY HEALTHCARE CENTER","4782 SOUTH HOLLADAY BOULEVARD","SALT LAKE CITY","UT","84117",,"GREGORY","STAPLEY","DIRECTOR/OFFICER","4782 SOUTH HOLLADAY BOULEVARD
SALT LAKE CITY, UT 84117
(40.66570706400006, -111.82154002099998)","########"
"465109","HOLLADAY HEALTHCARE CENTER","4782 SOUTH HOLLADAY BOULEVARD","SALT LAKE CITY","UT","84117",,"BEVERLY","WITTEKIND","DIRECTOR/OFFICER","4782 SOUTH HOLLADAY BOULEVARD
SALT LAKE CITY, UT 84117
(40.66570706400006, -111.82154002099998)","########"
"465109","HOLLADAY HEALTHCARE CENTER","4782 SOUTH HOLLADAY BOULEVARD","SALT LAKE CITY","UT","84117","ENSIGN GROUP, INC.",,,"5% OR MORE OWNERSHIP INTEREST","4782 SOUTH HOLLADAY BOULEVARD
SALT LAKE CITY, UT 84117
(40.66570706400006, -111.82154002099998)","########"
"465109","HOLLADAY HEALTHCARE CENTER","4782 SOUTH HOLLADAY BOULEVARD","SALT LAKE CITY","UT","84117","MILESTONE HEALTHCARE INC",,,"5% OR MORE OWNERSHIP INTEREST","4782 SOUTH HOLLADAY BOULEVARD
SALT LAKE CITY, UT 84117
(40.66570706400006, -111.82154002099998)","########"
"465110","DESERET HEALTH AND REHAB AT CROSSLANDS","575 EAST 11000 SOUTH","SANDY","UT","84070",,"MATTHEW","ALEXANDER","MANAGING EMPLOYEE","575 EAST 11000 SOUTH
SANDY, UT 84070
(40.55156778800006, -111.87534005899994)","########"
"465110","DESERET HEALTH AND REHAB AT CROSSLANDS","575 EAST 11000 SOUTH","SANDY","UT","84070",,"ADALINE","ALLRED","MANAGING EMPLOYEE","575 EAST 11000 SOUTH
SANDY, UT 84070
(40.55156778800006, -111.87534005899994)","########"
"465110","DESERET HEALTH AND REHAB AT CROSSLANDS","575 EAST 11000 SOUTH","SANDY","UT","84070",,"LARS","ELLIOTT","DIRECTOR/OFFICER","575 EAST 11000 SOUTH
SANDY, UT 84070
(40.55156778800006, -111.87534005899994)","########"
"465110","DESERET HEALTH AND REHAB AT CROSSLANDS","575 EAST 11000 SOUTH","SANDY","UT","84070",,"GARETT","ROBERTSON","DIRECTOR/OFFICER","575 EAST 11000 SOUTH
SANDY, UT 84070
(40.55156778800006, -111.87534005899994)","########"
"465110","DESERET HEALTH AND REHAB AT CROSSLANDS","575 EAST 11000 SOUTH","SANDY","UT","84070",,"JOHN","WILLIAMS","MANAGING EMPLOYEE","575 EAST 11000 SOUTH
SANDY, UT 84070
(40.55156778800006, -111.87534005899994)","########"
"465110","DESERET HEALTH AND REHAB AT CROSSLANDS","575 EAST 11000 SOUTH","SANDY","UT","84070","DESERET HEALTH GROUP LLC",,,"OPERATIONAL/MANAGERIAL CONTROL","575 EAST 11000 SOUTH
SANDY, UT 84070
(40.55156778800006, -111.87534005899994)","########"
"465110","DESERET HEALTH AND REHAB AT CROSSLANDS","575 EAST 11000 SOUTH","SANDY","UT","84070","DNR TWO LLC",,,"5% OR MORE OWNERSHIP INTEREST","575 EAST 11000 SOUTH
SANDY, UT 84070
(40.55156778800006, -111.87534005899994)","########"
"465111","SANDY HEALTH AND REHAB","50 EAST 9000 SOUTH","SANDY","UT","84070",,"JOSEPH","ALEGRE","DIRECTOR/OFFICER","50 EAST 9000 SOUTH
SANDY, UT 84070
(40.58806285800006, -111.88957073899996)","########"
"465111","SANDY HEALTH AND REHAB","50 EAST 9000 SOUTH","SANDY","UT","84070",,"JOSEPH","ALEGRE","OPERATIONAL/MANAGERIAL CONTROL","50 EAST 9000 SOUTH
SANDY, UT 84070
(40.58806285800006, -111.88957073899996)","########"
"465111","SANDY HEALTH AND REHAB","50 EAST 9000 SOUTH","SANDY","UT","84070",,"MARK","BALLIF","5% OR MORE OWNERSHIP INTEREST","50 EAST 9000 SOUTH
SANDY, UT 84070
(40.58806285800006, -111.88957073899996)","########"
"465111","SANDY HEALTH AND REHAB","50 EAST 9000 SOUTH","SANDY","UT","84070",,"MARK","BALLIF","DIRECTOR/OFFICER","50 EAST 9000 SOUTH
SANDY, UT 84070
(40.58806285800006, -111.88957073899996)","########"
"465111","SANDY HEALTH AND REHAB","50 EAST 9000 SOUTH","SANDY","UT","84070",,"MYRNA","DEGUZMAN","MANAGING EMPLOYEE","50 EAST 9000 SOUTH
SANDY, UT 84070
(40.58806285800006, -111.88957073899996)","########"
"465111","SANDY HEALTH AND REHAB","50 EAST 9000 SOUTH","SANDY","UT","84070",,"PAUL","HUBBARD","5% OR MORE OWNERSHIP INTEREST","50 EAST 9000 SOUTH
SANDY, UT 84070
(40.58806285800006, -111.88957073899996)","########"
"465111","SANDY HEALTH AND REHAB","50 EAST 9000 SOUTH","SANDY","UT","84070",,"PAUL","HUBBARD","DIRECTOR/OFFICER","50 EAST 9000 SOUTH
SANDY, UT 84070
(40.58806285800006, -111.88957073899996)","########"
"465111","SANDY HEALTH AND REHAB","50 EAST 9000 SOUTH","SANDY","UT","84070",,"JOSEPH","LEE","MANAGING EMPLOYEE","50 EAST 9000 SOUTH
SANDY, UT 84070
(40.58806285800006, -111.88957073899996)","########"
"465111","SANDY HEALTH AND REHAB","50 EAST 9000 SOUTH","SANDY","UT","84070",,"PHYLLIS","PUGH","DIRECTOR/OFFICER","50 EAST 9000 SOUTH
SANDY, UT 84070
(40.58806285800006, -111.88957073899996)","########"
"465111","SANDY HEALTH AND REHAB","50 EAST 9000 SOUTH","SANDY","UT","84070",,"PHYLLIS","PUGH","OPERATIONAL/MANAGERIAL CONTROL","50 EAST 9000 SOUTH
SANDY, UT 84070
(40.58806285800006, -111.88957073899996)","########"
"465111","SANDY HEALTH AND REHAB","50 EAST 9000 SOUTH","SANDY","UT","84070",,"CURTIS","RODRIGUEZ","DIRECTOR/OFFICER","50 EAST 9000 SOUTH
SANDY, UT 84070
(40.58806285800006, -111.88957073899996)","########"
"465111","SANDY HEALTH AND REHAB","50 EAST 9000 SOUTH","SANDY","UT","84070",,"TOBY","TILFORD","DIRECTOR/OFFICER","50 EAST 9000 SOUTH
SANDY, UT 84070
(40.58806285800006, -111.88957073899996)","########"
"465111","SANDY HEALTH AND REHAB","50 EAST 9000 SOUTH","SANDY","UT","84070",,"TOBY","TILFORD","MANAGING EMPLOYEE","50 EAST 9000 SOUTH
SANDY, UT 84070
(40.58806285800006, -111.88957073899996)","########"
