"agency_number","agency_name","count_of_current_employees","job_title","job_min_hourly_rate","job_max_hourly_rate"
"120","Tax Commission","1","TAX APPRAISAL SPECIALIST III","24.13","37.25"
"120","Tax Commission","14","TAX COMPLIANCE MANAGER","24.79","39.32"
"120","Tax Commission","3","TAX ECONOMIST II","33.41","50.19"
"120","Tax Commission","6","TAX/MOTOR VEHICLE SPECIALIST","14.81","22.24"
"120","Tax Commission","30","TAX/MOTOR VEHICLE TECHNICIAN I","11.29","17.89"
"120","Tax Commission","123","TAX/MOTOR VEHICLE TECHNICIAN II","11.92","19.95"
"120","Tax Commission","1","TECHNICAL WRITER","20.50","30.80"
"120","Tax Commission","28","TEMPORARY/SEASONAL FLSA NON-EXEMPT JOB","0.00","60.00"
"120","Tax Commission","1","TRAINER II","17.89","26.89"
"120","Tax Commission","1","TRAINER III","18.90","29.97"
"120","Tax Commission","1","WAREHOUSE SPECIALIST","13.28","19.95"
"120","Tax Commission","2","WAREHOUSE WORKER II","10.70","16.07"
"120","Tax Commission","1","WAREHOUSE WORKER III","11.92","17.89"
"120","Tax Commission","1","WEB DEVELOPER II","24.79","39.32"
"130","Career Service Review Office","1","ADMINISTRATIVE LEGAL SECRETARY","14.81","22.24"
"130","Career Service Review Office","1","ADMINISTRATOR, CAREER SERVICE REVIEW BOARD","32.52","48.85"
"140","Dept of Human Resource Mgmt","1","DEPUTY DIRECTOR, DHRM","38.27","57.48"
"140","Dept of Human Resource Mgmt","1","DHRM FIELD TRAINING MANAGER","24.79","40.40"
"140","Dept of Human Resource Mgmt","1","E-LEARNING INSTRUCTIONAL DESIGNER","19.95","31.64"
"140","Dept of Human Resource Mgmt","1","EXECUTIVE ASSISTANT, APPOINTED","17.89","30.80"
"140","Dept of Human Resource Mgmt","1","EXECUTIVE DIRECTOR, DEPT. OF HUMAN RESOURCE MGMT","32.52","77.03"
"140","Dept of Human Resource Mgmt","1","FINANCE DIRECTOR","29.17","51.57"
"140","Dept of Human Resource Mgmt","1","FINANCIAL ANALYST II","16.95","26.89"
"140","Dept of Human Resource Mgmt","8","HUMAN RESOURCE CONSULTANT","22.24","36.25"
"140","Dept of Human Resource Mgmt","5","HUMAN RESOURCE DIRECTOR","33.41","51.57"
"140","Dept of Human Resource Mgmt","12","HUMAN RESOURCE DIRECTOR, FIELD","32.52","48.85"
"140","Dept of Human Resource Mgmt","3","HUMAN RESOURCE MANAGER","28.00","44.62"
"140","Dept of Human Resource Mgmt","2","HUMAN RESOURCE PROGRAM MANAGER","24.79","40.40"
"140","Dept of Human Resource Mgmt","14","HUMAN RESOURCES ANALYST I","18.38","31.65"
"140","Dept of Human Resource Mgmt","31","HUMAN RESOURCES ANALYST II","20.50","34.39"
"140","Dept of Human Resource Mgmt","1","HUMAN RESOURCES EDUCATION COORDINATOR","18.38","29.17"
"140","Dept of Human Resource Mgmt","18","HUMAN RESOURCES SPECIALIST","22.24","36.25"
"140","Dept of Human Resource Mgmt","7","HUMAN RESOURCES TECHNICIAN I","11.33","17.97"
"140","Dept of Human Resource Mgmt","17","HUMAN RESOURCES TECHNICIAN II, ERIC","12.58","19.95"
"140","Dept of Human Resource Mgmt","2","HUMAN RESOURCE SUPERVISOR, ERIC","20.50","34.39"
"140","Dept of Human Resource Mgmt","1","INFORMATION SPECIALIST II","16.50","24.79"
"140","Dept of Human Resource Mgmt","1","OFFICE TECHNICIAN I","9.08","14.42"
"140","Dept of Human Resource Mgmt","3","RESEARCH CONSULTANT III","26.17","42.65"
"140","Dept of Human Resource Mgmt","1","SENIOR BUSINESS ANALYST","19.42","33.41"
"140","Dept of Human Resource Mgmt","1","STATEWIDE EMPLOYMENT LABOR RELATIONS DIRECTOR","36.77","55.24"
"170","Navajo Trust Admin","1","ADMINISTRATOR, OFFICE OF THE NAVAJO TRUST FUND","24.13","36.25"
"170","Navajo Trust Admin","1","APPRENTICE MAINTENANCE SPECIALIST","12.58","17.89"
"170","Navajo Trust Admin","1","FINANCIAL MANAGER I","22.24","35.27"
"170","Navajo Trust Admin","1","OFFICE SPECIALIST I","10.41","17.89"
"170","Navajo Trust Admin","2","OFFICE TECHNICIAN II","9.86","16.50"
"170","Navajo Trust Admin","1","PROGRAM MANAGER","21.64","36.25"
"170","Navajo Trust Admin","1","PROGRAM SPECIALIST II","19.42","29.17"
"170","Navajo Trust Admin","20","TEMPORARY/SEASONAL FLSA NON-EXEMPT JOB","0.00","60.00"
"180","Dept of Public Safety","1","ACCOUNTING TECHNICIAN I","10.41","15.64"
"180","Dept of Public Safety","4","ACCOUNTING TECHNICIAN II","10.99","17.41"
"180","Dept of Public Safety","3","AD/AR PUBLIC SAFETY BUREAU DIRECTOR","27.63","41.51"
"180","Dept of Public Safety","3","ADMINISTRATIVE ASSISTANT","14.42","24.79"
"180","Dept of Public Safety","11","ADMINISTRATIVE SECRETARY","12.93","22.24"
"180","Dept of Public Safety","2","AIRCRAFT PILOT","21.64","36.25"
"180","Dept of Public Safety","3","ASSISTANT DIVISION DIRECTOR I","24.79","37.25"
"180","Dept of Public Safety","1","ASSISTANT DIVISION DIRECTOR II, PUBLIC SAFETY","27.63","41.51"
"180","Dept of Public Safety","11","BOARD/COMMISSION MEMBER","0.00","0.00"
"180","Dept of Public Safety","2","BUSINESS ANALYST","15.64","28.39"
"180","Dept of Public Safety","10","CAPTAIN, PUBLIC SAFETY","27.63","41.51"
"180","Dept of Public Safety","11","CEM PROGRAM MANAGER","22.85","34.33"
"180","Dept of Public Safety","2","CHIEF FORENSIC SCIENTIST","33.41","50.19"
"180","Dept of Public Safety","30","COMMERCIAL DRIVER LICENSE EXAMINER","13.65","21.64"
"180","Dept of Public Safety","1","COMMISSIONER, PUBLIC SAFETY","32.52","77.03"
"180","Dept of Public Safety","63","COMMUNICATIONS SPECIALIST","12.58","18.90"
"180","Dept of Public Safety","12","CONSULTANT","19.42","59.06"
"180","Dept of Public Safety","7","CRIMINAL INFO COMPLIANCE SPEC","14.42","21.64"
"180","Dept of Public Safety","5","CRIMINAL INFORMATION SPECIALIST","17.89","26.89"
"180","Dept of Public Safety","1","CRIMINAL INFORMATION TECH I","11.60","17.41"
"180","Dept of Public Safety","97","CRIMINAL INFORMATION TECH II","12.93","19.42"
"180","Dept of Public Safety","1","DEPUTY COMMISSIONER, PUBLIC SAFETY","38.27","57.48"
"180","Dept of Public Safety","5","DEPUTY FIRE MARSHAL","22.85","34.33"
"180","Dept of Public Safety","1","DIRECTOR QUALITY AND PROCESS IMPROVEMENT","32.52","54.44"
"180","Dept of Public Safety","2","DIVISION DIRECTOR II, PUBLIC SAFETY","35.27","52.99"
"180","Dept of Public Safety","7","DIVISION DIRECTOR I, PUBLIC SAFETY","29.97","48.85"
"180","Dept of Public Safety","6","DPS COMMUNICATIONS MANAGER","18.38","27.63"
"180","Dept of Public Safety","15","DPS COMMUNICATIONS SUPERVISOR","14.03","21.06"
"180","Dept of Public Safety","5","DRIVER LICENSE ASSISTANT SUPERVISOR","15.22","24.13"
"180","Dept of Public Safety","105","DRIVER LICENSE EXAMINER","12.24","19.42"
"180","Dept of Public Safety","27","DRIVER LICENSE EXAMINING TECHNICIAN","10.99","17.41"
"180","Dept of Public Safety","8","DRIVER LICENSE LEAD EXAMINER","13.65","21.64"
"180","Dept of Public Safety","11","DRIVER LICENSE MANAGER","18.90","29.97"
"180","Dept of Public Safety","13","DRIVER LICENSE PROGRAM COORDINATOR","15.22","24.13"
"180","Dept of Public Safety","19","DRIVER LICENSE SUPERVISOR","16.95","26.89"
"180","Dept of Public Safety","1","EMERGENCY MANAGEMENT SPECIALIST","16.50","24.79"
"180","Dept of Public Safety","3","EMERGENCY PREP PLANNER II","18.38","27.63"
"180","Dept of Public Safety","20","EMERGENCY PREP PLANNER III","20.50","30.80"
"180","Dept of Public Safety","2","EXECUTIVE ASSISTANT, APPOINTED","17.89","30.80"
"180","Dept of Public Safety","2","EXECUTIVE SECRETARY","12.58","19.95"
"180","Dept of Public Safety","1","FACILITIES COORDINATOR II","18.38","29.17"
"180","Dept of Public Safety","2","FIELD SERVICE MANAGER, BCI","19.95","29.97"
"180","Dept of Public Safety","10","FINANCIAL ANALYST I","15.22","24.13"
"180","Dept of Public Safety","1","FINANCIAL ANALYST II","16.95","26.89"
"180","Dept of Public Safety","9","FINANCIAL ANALYST III","18.90","29.97"
"180","Dept of Public Safety","2","FINANCIAL MANAGER I","22.24","35.27"
"180","Dept of Public Safety","1","FINANCIAL MANAGER II","24.79","39.32"
"180","Dept of Public Safety","2","FIRE PROTECTION ENGINEER","25.47","38.27"
"180","Dept of Public Safety","1","FIRE SAFETY SPECIALIST I","17.41","26.17"
"180","Dept of Public Safety","8","FIRE SAFETY SPECIALIST II","20.50","30.80"
"180","Dept of Public Safety","8","FORENSIC SCIENTIST I","21.64","32.52"
"180","Dept of Public Safety","9","FORENSIC SCIENTIST II","24.13","36.25"
"180","Dept of Public Safety","7","FORENSIC SCIENTIST MANAGER","29.97","45.03"
"180","Dept of Public Safety","2","GENERAL SERVICES SUPERVISOR","14.81","24.79"
"180","Dept of Public Safety","16","HEARING OFFICER, DRIVER LICENSE DIVISION","15.22","24.13"
"180","Dept of Public Safety","1","INFORMATION SPECIALIST IV","20.50","30.80"
"180","Dept of Public Safety","9","INTERN","7.25","25.00"
"180","Dept of Public Safety","13","INVESTIGATOR II, POST","16.95","28.39"
"180","Dept of Public Safety","1","INVESTIGATOR IV, POST","21.06","35.27"
"180","Dept of Public Safety","1","LEGISLATIVE & PLANNING COORDINATOR","23.48","39.32"
"180","Dept of Public Safety","28","LIEUTENANT","19.95","33.41"
"180","Dept of Public Safety","1","MEDIA PRODUCTION SPECIALIST","20.50","30.80"
"180","Dept of Public Safety","1","MOTOR CARRIER SPECIALIST II","14.42","22.24"
"180","Dept of Public Safety","2","OFFICE CLERK I","8.14","12.93"
"180","Dept of Public Safety","1","OFFICE CLERK II","9.08","14.42"
"180","Dept of Public Safety","1","OFFICE CLERK TRAINEE","1.00","10.00"
"180","Dept of Public Safety","367","OFFICER","15.22","25.47"
"180","Dept of Public Safety","34","OFFICE SPECIALIST I","10.41","17.89"
"180","Dept of Public Safety","79","OFFICE SPECIALIST II","11.60","19.95"
"180","Dept of Public Safety","1","OFFICE TECHNICIAN I","9.08","14.42"
"180","Dept of Public Safety","6","PROGRAM SPECIALIST I","16.07","27.63"
"180","Dept of Public Safety","6","PROGRAM SPECIALIST II","19.42","29.17"
"180","Dept of Public Safety","3","PROGRAM SPECIALIST III","21.64","32.52"
"180","Dept of Public Safety","1","PUBLIC INFORMATION OFFICER II","26.89","40.40"
"180","Dept of Public Safety","2","PUBLIC SAFETY BUREAU CHIEF, DRIVER LICENSE","24.79","39.32"
"180","Dept of Public Safety","1","PURCHASING AGENT III","21.06","33.41"
"180","Dept of Public Safety","15","RADIO DISPATCHER","9.60","14.42"
"180","Dept of Public Safety","1","RESEARCH ANALYST","13.28","23.48"
"180","Dept of Public Safety","1","RESEARCH CONSULTANT II","23.48","38.27"
"180","Dept of Public Safety","11","SECTION SUPERVISOR, BCI","17.89","26.89"
"180","Dept of Public Safety","11","SECURITY CONTROL CENTER OPERATOR","12.58","18.90"
"180","Dept of Public Safety","1","SECURITY CONTROL CENTER OPERATOR SUPERVISOR","14.03","21.06"
"180","Dept of Public Safety","2","SENIOR BUSINESS ANALYST","19.42","33.41"
"180","Dept of Public Safety","9","SENIOR FORENSIC SCIENTIST","26.89","40.40"
"180","Dept of Public Safety","7","SENIOR RESEARCH ANALYST","15.64","29.17"
"180","Dept of Public Safety","92","SERGEANT","17.89","29.97"
"180","Dept of Public Safety","1","SUPERINTENDENT. UTAH HIGHWAY PATROL","35.27","52.99"
"180","Dept of Public Safety","1","SUPPORT SERVICES COORD I","14.42","24.13"
"180","Dept of Public Safety","1","SUPPORT SERVICES COORD II","17.89","26.89"
"180","Dept of Public Safety","3","SUPPORT SERVICES COORD III","19.95","29.97"
"180","Dept of Public Safety","7","SUPPORT STAFF SUPERVISOR","14.42","24.79"
"180","Dept of Public Safety","39","TRAINER I","16.07","24.13"
"180","Dept of Public Safety","119","TRAINER II","17.89","26.89"
"180","Dept of Public Safety","8","TRAINER III","18.90","29.97"
"180","Dept of Public Safety","2","TRAINING MANAGER I","22.24","33.41"
"180","Dept of Public Safety","12","TRAINING SPECIALIST","18.90","29.97"
"180","Dept of Public Safety","2","WAREHOUSE WORKER III","11.92","17.89"
"180","Dept of Public Safety","1","WEB DEVELOPER II","24.79","39.32"
"190","Utah National Guard","3","ACCOUNTING TECHNICIAN III","11.60","19.42"
"190","Utah National Guard","1","ADJUTANT GENERAL","32.52","77.03"
"190","Utah National Guard","2","ADMINISTRATIVE ASSISTANT","14.42","24.79"
"190","Utah National Guard","1","ADMINISTRATIVE SECRETARY","12.93","22.24"
"190","Utah National Guard","1","APPRENTICE MAINTENANCE SPECIALIST","12.58","17.89"
"190","Utah National Guard","1","BUILDING/GROUNDS SUPERVISOR I","14.42","21.64"
"190","Utah National Guard","2","BUILDING/GROUNDS SUPERVISOR III","16.95","26.89"
"190","Utah National Guard","5","BUSINESS ANALYST","15.64","28.39"
"190","Utah National Guard","1","CONTRACT/GRANT ANALYST II","19.95","33.41"
"190","Utah National Guard","4","COORDINATOR, MILITARY ENVIRONMENTAL PROGRAM, NG","22.24","35.27"
"190","Utah National Guard","2","CUSTODIAL SUPERVISOR","10.41","15.64"
"190","Utah National Guard","4","CUSTODIAN I","8.37","12.58"
"190","Utah National Guard","4","CUSTODIAN II","9.33","14.03"
"190","Utah National Guard","1","DEPUTY ADJUTANT GENERAL, NATIONAL GUARD","32.52","48.85"
"190","Utah National Guard","1","DEPUTY FIRE CHIEF","22.85","34.33"
"190","Utah National Guard","1","ELECTRONICS TECHNICAL MANAGER","24.79","41.51"
"190","Utah National Guard","1","ELECTRONIC TECHNICAL SPECIALIST II","17.89","29.97"
"190","Utah National Guard","1","ELECTRONIC TECHNICAL SPECIALIST III","19.95","33.41"
"190","Utah National Guard","1","EMERGENCY PREP PLANNER II","18.38","27.63"
"190","Utah National Guard","1","ENGINEER III","26.89","42.65"
"190","Utah National Guard","5","ENGINEERING TECHNICIAN III","15.22","28.39"
"190","Utah National Guard","3","ENVIRONMENTAL MANAGER","27.63","46.27"
"190","Utah National Guard","1","ENVIRONMENTAL PROGRAM MANAGER II","34.33","51.57"
"190","Utah National Guard","1","ENVIRONMENTAL SCIENTIST III","27.63","41.51"
"190","Utah National Guard","1","EXECUTIVE ASSISTANT, APPOINTED","17.89","30.80"
"190","Utah National Guard","3","FACILITIES COORDINATOR II","18.38","29.17"
"190","Utah National Guard","1","FACILITIES COORDINATOR III","19.95","32.52"
"190","Utah National Guard","1","FINANCIAL ANALYST III","18.90","29.97"
"190","Utah National Guard","1","FINANCIAL MANAGER I","22.24","35.27"
"190","Utah National Guard","1","FINANCIAL MANAGER II","24.79","39.32"
"190","Utah National Guard","3","FIRE FIGHTER CREW CHIEF, NATIONAL GUARD","18.90","29.17"
"190","Utah National Guard","3","FIRE FIGHTER DRIVER/OPERATOR, NATIONAL GUARD","18.38","24.79"
"190","Utah National Guard","14","FIRE FIGHTER II, NATIONAL GUARD","14.81","19.95"
"190","Utah National Guard","3","FIRE FIGHTER SHIFT LEADER, NATIONAL GUARD","20.50","32.52"
"190","Utah National Guard","1","FIRE SAFETY AND TRAINING COORDINATOR","20.50","30.80"
"190","Utah National Guard","3","FOOD SERVICE SUPERVISOR I","11.92","17.89"
"190","Utah National Guard","8","FOOD SERVICE WORKER I","8.60","12.93"
"190","Utah National Guard","6","GENERAL MAINTENANCE WORKER II","10.41","15.64"
"190","Utah National Guard","1","GENERAL SERVICES SPECIALIST","13.28","19.95"
"190","Utah National Guard","5","IT ANALYST I","20.50","35.27"
"190","Utah National Guard","2","IT ANALYST II","24.79","39.32"
"190","Utah National Guard","2","IT ANALYST III","29.17","46.27"
"190","Utah National Guard","2","JOURNEY CARPENTER","14.42","21.06"
"190","Utah National Guard","1","JOURNEY ELECTRICIAN","16.50","22.85"
"190","Utah National Guard","3","JOURNEY HEATING & AIR CONDITIONING SPECIALIST","15.64","22.85"
"190","Utah National Guard","4","JOURNEY HEAVY EQUIPMENT OPERATOR","14.03","19.95"
"190","Utah National Guard","9","JOURNEY MAINTENANCE/CONSTRUCTION SPECIALIST","14.03","19.42"
"190","Utah National Guard","1","JOURNEY PLUMBER","15.22","21.06"
"190","Utah National Guard","60","LANGUAGE SUPPORT SPECIALIST, NG","14.42","22.85"
"190","Utah National Guard","3","LEAD BOILER MECHANIC","16.07","24.79"
"190","Utah National Guard","2","LEAD CARPENTER","15.22","22.24"
"190","Utah National Guard","2","LEAD ELECTRICIAN","18.90","24.13"
"190","Utah National Guard","8","LEAD LANGUAGE SUPPORT SPECIALIST, NG","17.89","28.39"
"190","Utah National Guard","4","LEAD MAINTENANCE/CONSTRUCTION SPECIALIST","14.42","20.50"
"190","Utah National Guard","1","MASTER PLANNER, NATIONAL GUARD","16.95","26.89"
"190","Utah National Guard","1","MILITARY MUSEUM MANAGER, NATIONAL GUARD","19.95","29.97"
"190","Utah National Guard","3","MILITARY SPECIALIST, NATIONAL GUARD","12.24","18.38"
"190","Utah National Guard","1","MUSEUM/HISTORICAL COLLECTIONS CURATOR","16.07","24.13"
"190","Utah National Guard","1","OFFICE CLERK I","8.14","12.93"
"190","Utah National Guard","1","OFFICE SPECIALIST I","10.41","17.89"
"190","Utah National Guard","3","OFFICE SPECIALIST II","11.60","19.95"
"190","Utah National Guard","8","OUTREACH PROGRAMS SPECIALIST","14.42","21.64"
"190","Utah National Guard","5","PROGRAM MANAGER","21.64","36.25"
"190","Utah National Guard","6","PROGRAM SPECIALIST I","16.07","27.63"
"190","Utah National Guard","1","PUBLIC INFORMATION OFFICER I","22.85","34.33"
"190","Utah National Guard","1","REAL ESTATE SPECIALIST","17.89","28.39"
"190","Utah National Guard","1","RESEARCH CONSULTANT III","26.17","42.65"
"190","Utah National Guard","1","SENIOR BUSINESS ANALYST","19.42","33.41"
"190","Utah National Guard","1","SHOP MANAGER","17.41","29.17"
"190","Utah National Guard","276","STATE ACTIVE DUTY, UTAH NATIONAL GUARD","0.00","60.00"
"190","Utah National Guard","4","SUPPORT SERVICES COORD I","14.42","24.13"
"190","Utah National Guard","2","TECHNICAL SUPPORT SPEC I","17.89","26.89"
"190","Utah National Guard","2","TECHNICAL SUPPORT SPECIALIST III","26.89","39.32"
"190","Utah National Guard","4","TECHNICAL SUPPORT SPEC II","23.48","36.25"
"190","Utah National Guard","1","WAREHOUSE SPECIALIST","13.28","19.95"
"200","Dept of Human Services","1","ACCOUNTING TECHNICIAN I","10.41","15.64"
"200","Dept of Human Services","13","ACCOUNTING TECHNICIAN II","10.99","17.41"
"200","Dept of Human Services","17","ACCOUNTING TECHNICIAN III","11.60","19.42"
"200","Dept of Human Services","5","ACTIVITIES TECHNICIAN-USDC","12.93","20.50"
"200","Dept of Human Services","1","ACTUARIAL SPECIALIST","24.79","41.51"
"200","Dept of Human Services","5","ADMINISTRATIVE ASSISTANT","14.42","24.79"
"200","Dept of Human Services","3","ADMINISTRATIVE LAW JUDGE II","32.52","48.85"
"200","Dept of Human Services","1","ADMINISTRATIVE OFFICER, YOUTH PAROLE AUTHORITY","20.50","32.52"
"200","Dept of Human Services","9","ADMINISTRATIVE SECRETARY","12.93","22.24"
"200","Dept of Human Services","12","ADMINISTRATIVE SERVICES MANAGER","22.24","34.33"
"200","Dept of Human Services","1","ARCHIVAL TECHNICIAN","10.41","18.38"
"200","Dept of Human Services","42","ASSISTANT CASEWORKER","11.92","17.89"
"200","Dept of Human Services","2","ASSISTANT DIRECTOR OF NURSING","25.47","38.27"
"200","Dept of Human Services","1","ASSISTIVE DEVICE SPECIALIST","12.24","18.38"
"200","Dept of Human Services","3","AUDIT MANAGER","24.79","39.32"
"200","Dept of Human Services","2","AUDITOR I","16.95","28.39"
"200","Dept of Human Services","9","AUDITOR II","17.89","31.65"
"200","Dept of Human Services","5","AUDITOR III","21.06","35.27"
"200","Dept of Human Services","4","AUDITOR IV","23.48","37.25"
"200","Dept of Human Services","25","BOARD/COMMISSION MEMBER","0.00","0.00"
"200","Dept of Human Services","1","BUDGET & PLANNING MANAGER, DHS","29.17","43.82"
"200","Dept of Human Services","2","BUILDING/GROUNDS SUPERVISOR I","14.42","21.64"
"200","Dept of Human Services","5","BUILDING/GROUNDS SUPERVISOR II","16.07","24.13"
"200","Dept of Human Services","6","BUSINESS ANALYST","15.64","28.39"
"200","Dept of Human Services","9","BUSINESS ANALYST SUPERVISOR","28.39","46.27"
"200","Dept of Human Services","213","CASEWORKER I","14.81","22.24"
"200","Dept of Human Services","27","CASEWORKER II","16.50","24.79"
"200","Dept of Human Services","74","CASEWORKER SPECIALIST I","18.38","27.63"
"200","Dept of Human Services","9","CASEWORKER SPECIALIST II","18.38","30.80"
"200","Dept of Human Services","1","CHAPLAIN","16.50","27.63"
"200","Dept of Human Services","1","CHIEF SECURITY & ENFORCEMENT OFFICER - USH","16.07","25.47"
"200","Dept of Human Services","2","CHILD WELFARE/JUVENILE JUSTICE COURT LIAISON","20.50","30.80"
"200","Dept of Human Services","7","CHILD WELFARE SUPPORT SUPERVISOR","16.50","24.79"
"200","Dept of Human Services","1","CHILD WELFARE TRAINING COORDINATOR","29.17","43.82"
"200","Dept of Human Services","10","CLINICAL CONSULTANT","22.85","34.33"
"200","Dept of Human Services","2","CLINICAL DIRECTOR","71.41","113.26"
"200","Dept of Human Services","8","COLLECTION AGENT","13.28","21.06"
"200","Dept of Human Services","8","COLLECTION/COMPLIANCE SPECIALIST","20.50","32.52"
"200","Dept of Human Services","28","COLLECTION/COMPLIANCE SUPERVISOR","20.50","32.52"
"200","Dept of Human Services","10","COMMUNITY-BASED SERVICES REVIEWER ","19.95","33.41"
"200","Dept of Human Services","2","COMMUNITY-BASED SERVICES REVIEW MANAGER  ","24.79","39.32"
"200","Dept of Human Services","3","COMMUNITY LIFE SKILLS COORDINATOR","16.07","25.47"
"200","Dept of Human Services","32","COMPLIANCE AGENT I","15.64","24.79"
"200","Dept of Human Services","150","COMPLIANCE AGENT II","17.41","26.17"
"200","Dept of Human Services","56","COMPLIANCE AGENT III","19.42","29.17"
"200","Dept of Human Services","1","CONSULTANT","19.42","59.06"
"200","Dept of Human Services","2","CONSUMER ADVOCATE","16.07","25.47"
"200","Dept of Human Services","12","CONTRACT/GRANT ANALYST I","15.64","26.89"
"200","Dept of Human Services","11","CONTRACT/GRANT ANALYST II","19.95","33.41"
"200","Dept of Human Services","11","CONTROL CENTER SUPERVISOR","14.42","22.85"
"200","Dept of Human Services","1","COSMETOLOGIST","10.99","14.81"
"200","Dept of Human Services","3","CRIMINAL INFORMATION TECH II","12.93","19.42"
"200","Dept of Human Services","3","CUSTODIAL SUPERVISOR","10.41","15.64"
"200","Dept of Human Services","20","CUSTODIAN I","8.37","12.58"
"200","Dept of Human Services","6","CUSTODIAN II","9.33","14.03"
"200","Dept of Human Services","1","DENTAL ASSISTANT I","9.33","16.50"
"200","Dept of Human Services","2","DENTAL ASSISTANT II","11.60","18.38"
"200","Dept of Human Services","2","DENTIST","37.25","60.68"
"200","Dept of Human Services","2","DEPUTY DIRECTOR, HUMAN SERVICES","45.03","67.64"
"200","Dept of Human Services","3","DEVELOPMENTALIST COORDINATOR","16.07","25.47"
"200","Dept of Human Services","18","DHS ADMINISTRATOR III","29.17","43.82"
"200","Dept of Human Services","2","DHS ASSISTANT DIVISION DIRECTOR I","29.17","43.82"
"200","Dept of Human Services","4","DHS ASSISTANT DIVISION DIRECTOR II","31.65","47.54"
"200","Dept of Human Services","2","DIETICIAN II","17.89","26.89"
"200","Dept of Human Services","1","DIET TECHNICIAN","11.92","17.89"
"200","Dept of Human Services","1","DIR, DIV OF SUBSTANCE ABUSE AND MENTAL HEALTH","38.27","57.48"
"200","Dept of Human Services","1","DIR, DIV OF SVCS TO PEOPLE/DISABILITIES","38.27","57.48"
"200","Dept of Human Services","1","DIRECTOR, BUREAU OF CONTRACTS MANAGEMENT, DHS","28.39","42.65"
"200","Dept of Human Services","1","DIRECTOR, DHS OFFICE OF PUBLIC GUARDIAN","29.17","43.82"
"200","Dept of Human Services","1","DIRECTOR, DHS SERVICES REVIEW","29.17","43.82"
"200","Dept of Human Services","1","DIRECTOR, DIVISION OF AGING & ADULT SERVICES","32.52","48.85"
"200","Dept of Human Services","1","DIRECTOR, DIVISION OF CHILD AND FAMILY SERVICES","38.27","57.48"
"200","Dept of Human Services","1","DIRECTOR, DIVISION OF JJS","38.27","57.48"
"200","Dept of Human Services","1","DIRECTOR, FISCAL OPERATIONS- DHS","34.33","55.94"
"200","Dept of Human Services","1","DIRECTOR, MANAGEMENT SERVICES,HS","28.39","42.65"
"200","Dept of Human Services","1","DIRECTOR, OFFICE OF LICENSING, DHS","30.80","46.27"
"200","Dept of Human Services","1","DIRECTOR, OFFICE OF RECOVERY SERVICES","38.27","57.48"
"200","Dept of Human Services","4","DIVISION ADMINISTRATIVE SERVICES DIRECTOR","23.48","39.32"
"200","Dept of Human Services","1","EEG TECHNICIAN, DHS","10.13","16.07"
"200","Dept of Human Services","4","ELECTRONIC BUSINESS PROJECT MANAGER","31.65","50.19"
"200","Dept of Human Services","1","EMERGENCY PLANNING/RISK MANAGEMENT COORDINATOR","18.38","27.63"
"200","Dept of Human Services","1","EXEC DIR, GOV'S COUNCIL FOR PEOPLE W/ DISABILITIES","27.63","41.51"
"200","Dept of Human Services","1","EXECUTIVE ASSISTANT, APPOINTED","17.89","30.80"
"200","Dept of Human Services","1","EXECUTIVE DIRECTOR, DEPARTMENT OF HUMAN SERVICES","32.52","77.03"
"200","Dept of Human Services","5","EXECUTIVE SECRETARY","12.58","19.95"
"200","Dept of Human Services","5","FACILITIES COORDINATOR III","19.95","32.52"
"200","Dept of Human Services","1","FINANCE DIRECTOR","29.17","51.57"
"200","Dept of Human Services","5","FINANCIAL ANALYST I","15.22","24.13"
"200","Dept of Human Services","10","FINANCIAL ANALYST II","16.95","26.89"
"200","Dept of Human Services","11","FINANCIAL ANALYST III","18.90","29.97"
"200","Dept of Human Services","10","FINANCIAL MANAGER I","22.24","35.27"
"200","Dept of Human Services","10","FINANCIAL MANAGER II","24.79","39.32"
"200","Dept of Human Services","1","FISCAL AUDIT DIRECTOR","26.17","39.32"
"200","Dept of Human Services","3","FOOD SERVICE MANAGER","17.41","27.63"
"200","Dept of Human Services","5","FOOD SERVICE SUPERVISOR I","11.92","17.89"
"200","Dept of Human Services","10","FOOD SERVICE SUPERVISOR II","14.81","22.24"
"200","Dept of Human Services","26","FOOD SERVICE WORKER I","8.60","12.93"
"200","Dept of Human Services","56","FOOD SERVICE WORKER II","9.60","14.42"
"200","Dept of Human Services","4","FOOD SERVICE WORKER III","10.70","16.07"
"200","Dept of Human Services","10","GENERAL MAINTENANCE WORKER II","10.41","15.64"
"200","Dept of Human Services","2","GENERAL SERVICES SPECIALIST","13.28","19.95"
"200","Dept of Human Services","2","GENERAL SERVICES TECHNICIAN II","9.60","15.22"
"200","Dept of Human Services","1","GROUNDSKEEPER I","7.52","11.92"
"200","Dept of Human Services","1","HEALTH PROGRAM MANAGER II","24.79","40.40"
"200","Dept of Human Services","1","HEALTH PROGRAM SPECIALIST II","16.50","29.17"
"200","Dept of Human Services","1","HEARING OFFICER, YOUTH PAROLE AUTHORITY","18.38","29.17"
"200","Dept of Human Services","1","HOUSEKEEPING/LAUNDRY MANAGER","12.93","19.42"
"200","Dept of Human Services","2","INFORMATION SPECIALIST IV","20.50","30.80"
"200","Dept of Human Services","15","INTERN","7.25","25.00"
"200","Dept of Human Services","81","JJS COUNSELOR I","14.81","23.48"
