Reporting_Period,Provider_Organization_Name__Legal_Business_Name_,Provider_Other_Organization_Name,Measure_Description,Rate,# of Patients who received appropriate treatment,Total # of patients who were treated,Coordinates,Practice_City_Name,Provider_Postal_Code,Billing_NPI,Counties (New),Municipalities,Zip Codes,School Districts,Health Small Statistical Areas2014 Shp,Utah House Districts
2016,IHC HEALTH SERVICES INC,LAYTON CLINIC,Breast Cancer Screening,76.00,95,125,"2075 UNIVERSITY PARK BLVD
LAYTON, UT 840411611
(41.090124, -111.987769)",LAYTON,840411611,1467597005,22,233,103,6,10,8
2015,U-U HEMATOLOGY-ONCOLOGY DIVISION,,Breast Cancer Screening,80.00,33,41,"50 N MEDICAL DR
SALT LAKE CITY, UT 841320001
(40.772984, -111.83672)",SALT LAKE CITY,841320001,1811946619,26,220,73,19,20,17
2015,PREMIER FAMILY MEDICAL,,Breast Cancer Screening,73.00,130,179,"275 W 200 N
LINDON, UT 840425009
(40.341912, -111.721925)",LINDON,840425009,1427492305,5,192,117,30,46,55
2015,IHC HEALTH SERVICES INC,SALT LAKE CLINIC,Breast Cancer Screening,79.00,288,364,"333 S 900 E
SALT LAKE CITY, UT 841022310
(40.762103, -111.865338)",SALT LAKE CITY,841022310,1629107305,26,220,69,19,24,19
2015,HEALTH CLINICS OF UTAH,,Breast Cancer Screening,50.00,25,50,"2540 WASHINGTON BLVD
OGDEN, UT 844013122
(41.219824, -111.970501)",OGDEN,844013122,1225193584,16,148,107,37,7,75
2015,PREMIER FAMILY MEDICAL,,Breast Cancer Screening,59.00,267,453,"830 N 2000 W
PLEASANT GROVE, UT 84062
(40.370494, -111.769173)",PLEASANT GROVE,84062,1750725735,5,190,186,30,46,53
2015,IHC HEALTH SERVICES INC,HOLLADAY CLINIC,Breast Cancer Screening,66.00,29,44,"6272 HIGHLAND DR
MURRAY, UT 841212126
(40.637577, -111.834364)",MURRAY,841212126,1487780177,26,242,63,21,29,41
2016,"HOBBLE CREEK MEDICAL CLINIC, LLC",,Breast Cancer Screening,62.00,8,13,"672 W. 400 S.
SPRINGVILLE, UT 84663
(40.161194, -111.622648)",SPRINGVILLE,84663,1013240845,5,202,180,32,50,61
2016,IHC HEALTH SERVICES INC,MCKAY PHYSICIANS BILLING,Breast Cancer Screening,71.00,24,34,"4403 HARRISON BLVD
OGDEN, UT 844033271
(41.182778, -111.949119)",OGDEN,844033271,1831213180,16,148,164,37,8,2
2016,IHC HEALTH SERVICES INC,INTERMOUNTAIN SPRINGVILLE CLINIC,Breast Cancer Screening,69.00,42,61,"762 W 400 S
SPRINGVILLE, UT 84663
(40.161198, -111.62553)",SPRINGVILLE,84663,1629104542,5,202,180,32,50,61
2016,UNIVERSITY OF UTAH COMMUNITY PHYSICIANS GROUP,,Breast Cancer Screening,62.00,1102,1777,"1525 W 2100 S
SALT LAKE CITY, UT 841191401
(40.725903, -111.932731)",SALT LAKE CITY,841191401,1124422126,26,220,295,19,23,19
2016,KENNETH L CRUMP MD PC,LAKEVIEW FAMILY MEDICINE,Breast Cancer Screening,72.00,28,39,"811 N 900 W
OREM, UT 840577701
(40.312447, -111.71746)",OREM,840577701,1053408450,5,193,129,30,31,55
2015,IHC HEALTH SERVICES INC,INTERMOUNTAIN HURRICANE VALLEY CLINIC,Breast Cancer Screening,78.00,106,136,"75 N 2260 W
HURRICANE, UT 847372034
(37.178409, -113.329506)",HURRICANE,847372034,1386789477,8,165,245,34,35,69
2016,SAN JUAN COUNTY HOSPITAL,BLANDING MEDICAL CLINIC,Breast Cancer Screening,66.00,23,35,"804 N 400 W
BLANDING, UT 845113417
(37.636782, -109.484953)",BLANDING,845113417,1821045840,29,108,236,41,58,71
2016,PAIUTE INDIAN TRIBE OF UTAH,,Breast Cancer Screening,64.00,7,11,"440 N PAIUTE DR
CEDAR CITY, UT 847202681
(37.685278, -113.059142)",CEDAR CITY,847202681,1700062296,15,75,219,11,36,70
2015,IHC HEALTH SERVICES INC,KAYSVILLE CREEKSIDE CLINIC,Breast Cancer Screening,64.00,28,44,"435 N MAIN ST
KAYSVILLE, UT 84037
(41.041384, -111.945523)",KAYSVILLE,84037,1154747087,22,46,99,6,12,9
2016,GRANGER MEDICAL TOOELE,,Breast Cancer Screening,64.00,14,22,"2356 N 400 E STE 201
TOOELE, UT 840743409
(40.572239, -112.293725)",TOOELE,840743409,1073811733,11,137,230,28,43,14
2015,IHC HEALTH SERVICES INC,INTERMOUNTAIN RICHFIELD FAMILY PRACTICE,Breast Cancer Screening,70.00,46,66,"460 N MAIN ST
RICHFIELD, UT 847011836
(38.774551, -112.084769)",RICHFIELD,847011836,1265576326,12,123,22,24,56,68
2015,IHC HEALTH SERVICES INC,INTERMOUNTAIN SPRINGVILLE CLINIC,Breast Cancer Screening,62.00,38,61,"762 W 400 S
SPRINGVILLE, UT 84663
(40.161198, -111.62553)",SPRINGVILLE,84663,1629104542,5,202,180,32,50,61
2016,"HUNTER MEDICAL CENTER, INC",JORDAN MEADOWS MEDICAL CENTER,Breast Cancer Screening,40.00,20,50,"3534 S 6000 W
WEST VALLEY, UT 841282610
(40.69572, -112.034424)",WEST VALLEY,841282610,1194860569,26,98,66,21,22,25
2015,AFTER HOURS MEDICAL LLC,MEDALLUS MEDICAL,Breast Cancer Screening,64.00,338,529,"1126 E 12300 S
DRAPER, UT 840209095
(40.525308, -111.859022)",DRAPER,840209095,1437251279,26,224,51,23,42,47
2015,HEALTH CLINICS OF UTAH-SLC,UTAH DEPARTMENT OF HEALTH,Breast Cancer Screening,49.00,29,59,"168 N 1950 W STE 201
SALT LAKE CITY, UT 841163007
(40.773021, -111.947052)",SALT LAKE CITY,841163007,1871654459,26,220,80,19,18,16
2016,CEDAR RIDGE FAMILY MEDICINE,,Breast Cancer Screening,71.00,37,52,"110 WEST 1325 NORTH
CEDAR CITY, UT 84720
(37.701901, -113.065125)",CEDAR CITY,84720,1740260504,15,75,219,11,36,70
2016,IHC HEALTH SERVICE INC,INTERMOUNTAIN EPHRAIM CLINIC,Breast Cancer Screening,64.00,137,215,"525 N MAIN ST
EPHRAIM, UT 846271155
(39.367155, -111.587051)",EPHRAIM,846271155,1013058395,3,120,265,38,55,54
2016,IHC HEALTH SERVICES INC,WEST JORDAN CLINIC,Breast Cancer Screening,80.00,76,95,"2655 W 9000 S
WEST JORDAN, UT 840888542
(40.587756, -111.956592)",WEST JORDAN,840888542,1164557641,26,245,59,22,62,42
2015,MEDICAL ARTS CENTER CLINIC,,Breast Cancer Screening,70.00,200,287,"984 MEDICAL DR STE 1
BRIGHAM CITY, UT 843024712
(41.490659, -112.024744)",BRIGHAM CITY,843024712,1649375270,14,16,159,2,1,1
2016,WAYNE COMMUNITY HEALTH CENTERS INC,,Breast Cancer Screening,68.00,41,60,"128 S 300 W
BICKNELL, UT 84715
(38.235468, -112.225537)",BICKNELL,84715,1093816282,24,96,257,14,56,71
2016,NORTHEASTERN UTAH MEDICAL GROUP,,Breast Cancer Screening,66.00,184,279,"210 W 300 N 7-3
ROOSEVELT, UT 84066
(40.303413, -109.994437)",ROOSEVELT,84066,1982664199,27,236,172,7,54,66
2015,IHC HEALTH SERVICES INC,INTERMOUNTAIN MANTI CLINIC,Breast Cancer Screening,53.00,23,43,"159 N MAIN ST
MANTI, UT 846421257
(39.267771, -111.637014)",MANTI,846421257,1356485411,3,112,210,38,55,54
2016,RIVERTON FAMILY HEALTH CENTER LLC,,Breast Cancer Screening,69.00,75,108,"1756 PARK AVE
RIVERTON, UT 840654701
(40.519069, -111.940551)",RIVERTON,840654701,1932285186,26,223,50,22,42,36
2015,IHC HEALTH SERVICES INC,TAYLORSVILLE CLINIC,Breast Cancer Screening,72.00,131,182,"3845 W 4700 S
TAYLORSVILLE, UT 841183454
(40.667474, -111.982717)",TAYLORSVILLE,841183454,1043340359,26,247,298,21,63,33
2016,WESTSIDE MEDICAL PC,,Breast Cancer Screening,39.00,66,169,"1477 NORTH 2000 WEST
CLINTON, UT 840158213
(41.135186, -112.064483)",CLINTON,840158213,1558439117,22,37,102,6,9,5
2016,IHC HEALTH SERVICES INC,UVRMC PHYSICIANS BILLING,Breast Cancer Screening,71.00,94,133,"1034 N 500 W
PROVO, UT 846043380
(40.248084, -111.667383)",PROVO,846043380,1477678589,5,204,221,31,48,60
2015,ROCKY MOUNTAIN FAMILY PRACTICE,,Breast Cancer Screening,47.00,18,38,"1950 FORT UNION BLVD
SALT LAKE CITY, UT 841216894
(40.624341, -111.835691)",SALT LAKE CITY,841216894,1467527739,26,246,63,23,29,40
2015,IHC HEALTH SERVICES INC,COTTONWOOD INTERNAL MEDICINE,Breast Cancer Screening,73.00,68,93,"181 E MEDICAL TOWER DR
MURRAY, UT 841074872",MURRAY,841074872,1871623140,,,,,,
2016,IHC HEALTH SERVICES INC,BOUNTIFUL CLINIC,Breast Cancer Screening,75.00,205,274,"390 N MAIN ST
BOUNTIFUL, UT 840106046
(40.893513, -111.880712)",BOUNTIFUL,840106046,1588799654,22,49,81,6,17,11
2015,MOUNTAIN WEST FAMILY PRACTICE LLC,,Breast Cancer Screening,62.00,48,77,"2356 N 400 E
TOOELE, UT 84074
(40.571559, -112.293601)",TOOELE,84074,1770581605,11,137,230,28,43,14
2015,UNIVERSITY OF UTAH ADULT SERVICES,UNIV. OF UTAH HOSP. GEN. MED. DIVISION,Breast Cancer Screening,79.00,154,196,"50 N MEDICAL DR
SALT LAKE CITY, UT 841320001
(40.772984, -111.83672)",SALT LAKE CITY,841320001,1356745152,26,220,73,19,20,17
2016,ROCKY MOUNTAIN FAMILY PRACTICE,,Breast Cancer Screening,51.00,29,57,"1950 FORT UNION BLVD
SALT LAKE CITY, UT 841216894
(40.624341, -111.835691)",SALT LAKE CITY,841216894,1467527739,26,246,63,23,29,40
2015,IHC HEALTH SERVICES INC,IMED PHYSICIANS BILLING,Breast Cancer Screening,62.00,40,65,"5121 COTTONWOOD ST
MURRAY, UT 841075701
(40.659921, -111.893853)",MURRAY,841075701,1629260880,26,242,64,20,30,31
2015,GRANGER MEDICAL CLINIC INC,,Breast Cancer Screening,68.00,1174,1718,"3725 W 4100 S
WEST VALLEY, UT 841205530
(40.682036, -111.980047)",WEST VALLEY,841205530,1184657041,26,98,65,21,22,27
2016,IHC HEALTH SERVICES INC,INTERMOUNTAIN NORTH CANYON FAMILY PRACTICE,Breast Cancer Screening,75.00,226,303,"3200 N CANYON RD
PROVO, UT 846044571
(40.275523, -111.651423)",PROVO,846044571,1992831218,5,204,221,31,48,43
2015,AFTER HOURS MEDICAL COMPANY,AFTER HOURS MEDICAL - SANDY CLINIC,Breast Cancer Screening,60.00,9,15,"7998 SOUTH 1300 EAST
SANDY, UT 840940744
(40.606238, -111.853177)",SANDY,840940744,1366559791,26,180,57,23,38,40
2016,PREMIER FAMILY MEDICAL,,Breast Cancer Screening,55.00,259,469,"830 N 2000 W
PLEASANT GROVE, UT 84062
(40.372683, -111.76919)",PLEASANT GROVE,84062,1750725735,5,231,109,30,45,53
2016,PREMIER FAMILY MEDICAL,,Breast Cancer Screening,54.00,114,213,"275 W 200 N
LINDON, UT 840425009
(40.341912, -111.721925)",LINDON,840425009,1427492305,5,192,117,30,46,55
2015,IHC HEALTH SERVICES INC,BEAR RIVER FAMILY MEDICINE,Breast Cancer Screening,66.00,74,112,"420 W 600 N
TREMONTON, UT 843372400
(41.718815, -112.171807)",TREMONTON,843372400,1487853826,14,9,143,2,2,1
2016,IHC HEALTH SERVICES INC,INTERMOUNTAIN NORTH SEVIER MEDICAL CLINIC,Breast Cancer Screening,59.00,10,17,"530 N 250 W
SALINA, UT 84654
(38.964871, -111.863193)",SALINA,84654,1538283163,12,218,25,24,56,68
2016,IHC HEALTH SERVICES INC,COTTONWOOD INTERNAL MEDICINE,Breast Cancer Screening,79.00,80,101,"181 E MEDICAL TOWER DR
MURRAY, UT 841074872
(40.644425, -111.886649)",MURRAY,841074872,1871623140,26,242,64,20,30,31
2015,IHC HEALTH SERVICES INC,BOUNTIFUL CLINIC,Breast Cancer Screening,74.00,233,317,"390 N MAIN ST
BOUNTIFUL, UT 840106046
(40.893513, -111.880685)",BOUNTIFUL,840106046,1588799654,22,49,81,6,17,11
2016,SAN JUAN COUNTY HOSPITAL,SAN JUAN CLINIC,Breast Cancer Screening,49.00,25,51,"380 W 100 N
MONTICELLO, UT 845351054
(37.877866, -109.344629)",MONTICELLO,845351054,1659315877,29,107,250,41,58,71
2016,"COMMUNITY HEALTH CENTERS, INC",,Breast Cancer Screening,62.00,24,39,"220 W 7200 S
MIDVALE, UT 840471043
(40.620659, -111.898164)",MIDVALE,840471043,1952505117,26,244,92,23,32,39
2016,HEALTH CLINICS OF UTAH-SLC,UTAH DEPARTMENT OF HEALTH,Breast Cancer Screening,48.00,43,89,"168 N 1950 W STE 201
SALT LAKE CITY, UT 841163007
(40.773081, -111.947079)",SALT LAKE CITY,841163007,1871654459,26,220,80,19,18,16
2015,WEST JORDAN MEDICAL CENTER PC,,Breast Cancer Screening,73.00,49,67,"3570 W 9000 S STE 200
WEST JORDAN, UT 840888875
(40.587957, -111.975103)",WEST JORDAN,840888875,1487683462,26,245,59,22,62,42
2016,IHC HEALTH SERVICES INC,MORONI CLINIC,Breast Cancer Screening,63.00,17,27,"51 EAST MAIN STREET
MORONI, UT 846460810
(39.524914, -111.582914)",MORONI,846460810,1225266901,3,118,213,39,55,54
2015,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,,Breast Cancer Screening,72.00,1334,1851,"1525 W 2100 S
SALT LAKE CITY, UT 841191401
(40.725903, -111.932731)",SALT LAKE CITY,841191401,1982642252,26,220,295,19,23,19
2016,IHC HEALTH SERVICES INC,INTERMOUNTAIN FILLMORE CLINIC,Breast Cancer Screening,64.00,32,50,"700 S HIGHWAY 99
FILLMORE, UT 846315134
(38.953602, -112.340186)",FILLMORE,846315134,1023159381,2,250,202,16,55,65
2015,PREMIER FAMILY MEDICAL,,Breast Cancer Screening,59.00,335,569,"226 N 100 E
AMERICAN FORK, UT 84003
(40.38158, -111.795854)",AMERICAN FORK,84003,1922442904,5,231,109,30,45,52
2016,"BRIGHAM MEDICAL CLINIC, INC.",,Breast Cancer Screening,57.00,93,162,"600 W HOSPITAL RD
BRIGHAM CITY, UT 843023006
(41.490495, -112.02489)",BRIGHAM CITY,843023006,1922119528,14,16,159,2,1,1
2015,GARFIELD COUNTY,GARFIELD MEMORIAL CLINIC,Breast Cancer Screening,79.00,49,62,"200 N 400 E
PANGUITCH, UT 847590389
(37.828842, -112.431863)",PANGUITCH,847590389,1760684815,13,60,299,9,37,71
2015,IHC HEALTH SERVICES INC,INTERMOUNTAIN SARATOGA SPRINGS FAMILY PRACTICE,Breast Cancer Screening,56.00,9,16,"354 W STATE ROAD 73
SARATOGA SPRINGS, UT 840432901
(40.388635, -111.929054)",SARATOGA SPRINGS,840432901,1588794648,5,186,48,30,44,12
2015,IHC HEALTH SERVICES INC,INTERMOUNTAIN CANYON VIEW CLINIC,Breast Cancer Screening,70.00,19,27,"15 E 400 N
PAROWAN, UT 84761
(37.848946, -112.827426)",PAROWAN,84761,1447380589,15,74,217,11,37,69
2016,IHC HEALTH SERVICES INC,NORTH TEMPLE URGENT CARE CLINIC,Breast Cancer Screening,40.00,12,30,"54 N 800 W
SALT LAKE CITY, UT 841163326
(40.770761, -111.913847)",SALT LAKE CITY,841163326,1194084996,26,220,80,19,18,16
2016,IHC HEALTH SERVICES INC,INTERMOUNTAIN RIVER ROAD FAMILY MEDICINE,Breast Cancer Screening,76.00,26,34,"577 S RIVER RD
ST GEORGE, UT 847902097
(37.097071, -113.557159)",ST GEORGE,847902097,1417092883,8,159,171,34,59,59
2016,IHC HEALTH SERVICES INC,SOUTH OGDEN CLINIC,Breast Cancer Screening,84.00,65,77,"975 CHAMBERS ST
SOUTH OGDEN, UT 844034591
(41.164784, -111.953021)",SOUTH OGDEN,844034591,1922143643,16,162,164,36,8,3
2016,HIGHLAND MEDICAL PLLC,HIGHLAND FAMILY PRACTICE,Breast Cancer Screening,59.00,38,64,"4460 HIGHLAND DR
SALT LAKE CITY, UT 841243565
(40.675496, -111.842007)",SALT LAKE CITY,841243565,1215010327,26,243,96,21,28,35
2016,"GRANGER MEDICAL CLINIC, INC.",GRANGER MEDICAL DRAPER,Breast Cancer Screening,79.00,15,19,"11724 SOUTH STATE ST.
DRAPER, UT 84020
(40.538455, -111.89138)",DRAPER,84020,1174968051,26,224,51,23,42,47
2015,EXODUS HEALTHCARE NETWORK PLLC,THE MAGNA CENTER FOR FAMILY MEDICINE,Breast Cancer Screening,54.00,263,488,"3665 S 8400 W
MAGNA, UT 840444907
(40.693032, -112.091813)",MAGNA,840444907,1306952783,26,,75,21,15,15
2016,"CENTRAL UTAH CLINIC, P.C.",REVERE HEALTH,Breast Cancer Screening,72.00,2068,2892,"1055 N 500 W
PROVO, UT 846043305
(40.247986, -111.667382)",PROVO,846043305,1093764805,5,204,221,31,48,60
2015,JORDAN LANDING CLINIC LLC,,Breast Cancer Screening,46.00,24,52,"7478 CAMPUS VIEW DR
WEST JORDAN, UT 840841966
(40.615514, -111.984196)",WEST JORDAN,840841966,1962606657,26,245,296,22,60,38
2016,PREMIER FAMILY MEDICAL,,Breast Cancer Screening,58.00,299,512,"226 N 100 E
AMERICAN FORK, UT 84003
(40.379016, -111.792205)",AMERICAN FORK,84003,1922442904,5,231,109,30,45,52
2015,IHC HEALTH SERVICES INC,SOUTH OGDEN CLINIC,Breast Cancer Screening,70.00,56,80,"975 CHAMBERS ST
SOUTH OGDEN, UT 844034591
(41.164849, -111.953158)",SOUTH OGDEN,844034591,1922143643,16,162,164,36,8,3
2015,ALPINE MEDICAL GROUP,ALPINE INTERNAL MEDICINE,Breast Cancer Screening,70.00,81,116,"1060 E 100 S
SALT LAKE CITY, UT 841021501
(40.767179, -111.860261)",SALT LAKE CITY,841021501,1740216860,26,220,69,19,24,17
2015,EVOLUTIONARY HEALTHCARE LLC,,Breast Cancer Screening,81.00,67,83,"461 E 200 S
SALT LAKE CITY, UT 841112102
(40.76501, -111.877884)",SALT LAKE CITY,841112102,1851349344,26,220,70,19,24,17
2015,IHC HEALTH SERVICES INC,MCKAY PHYSICIANS BILLING,Breast Cancer Screening,46.00,12,26,"4403 HARRISON BLVD
OGDEN, UT 844033271
(41.182761, -111.949117)",OGDEN,844033271,1831213180,16,148,164,37,8,2
2016,LAYTON FAMILY PRACTICE LLC,,Breast Cancer Screening,60.00,56,93,"124 S FAIRFIELD RD
LAYTON, UT 840414438
(41.059409, -111.944157)",LAYTON,840414438,1538220306,22,233,103,6,10,9
2015,IHC HEALTH SERVICES INC,AVENUES SPECIALTY CLINIC,Breast Cancer Screening,80.00,92,115,"324 10TH AVE
SALT LAKE CITY, UT 841032853
(40.780769, -111.880078)",SALT LAKE CITY,841032853,1689709859,26,220,78,19,19,17
2015,IHC HEALTH SERVICES INC,MCKAY DEE INTERNAL MEDICINE,Breast Cancer Screening,83.00,53,64,"4403 HARRISON BLVD
OGDEN, UT 844033271
(41.182761, -111.949117)",OGDEN,844033271,1215067277,16,148,164,37,8,2
2015,,,Breast Cancer Screening,67.00,20,30,"984 MEDICAL DR STE 1
BRIGHAM CITY, UT 843024712
(41.490659, -112.024744)",BRIGHAM CITY,843024712,1265464960,14,16,159,2,1,1
2015,IHC HEALTH SERVICES INC,BUDGE CLINIC,Breast Cancer Screening,77.00,234,302,"1350 N 500 E
LOGAN, UT 843412400
(41.756297, -111.820549)",LOGAN,843412400,1912023300,6,29,126,3,3,34
2015,IHC HEALTH SERVICE INC,INTERMOUNTAIN EPHRAIM CLINIC,Breast Cancer Screening,66.00,81,123,"525 N MAIN ST
EPHRAIM, UT 846271155
(39.370958, -111.58703)",EPHRAIM,846271155,1013058395,3,120,265,38,55,54
2016,BEAR RIVER MEDICAL ARTS PC,,Breast Cancer Screening,65.00,17,26,"300 W 1400 S
GARLAND, UT 843129393
(41.735453, -112.181629)",GARLAND,843129393,1932195682,14,17,185,2,2,1
2015,"COMMUNITY HEALTH CENTERS, INC",,Breast Cancer Screening,57.00,86,152,"220 W 7200 S
MIDVALE, UT 840471043
(40.620659, -111.898165)",MIDVALE,840471043,1952505117,26,244,92,23,32,39
2015,OLYMPUS CLINIC,,Breast Cancer Screening,67.00,137,204,"4624 HOLLADAY BLVD
SALT LAKE CITY, UT 841175206
(40.670085, -111.826065)",SALT LAKE CITY,841175206,1508810508,26,243,93,21,28,31
2016,IHC HEALTH SERVICES INC,INTERMOUNTAIN CANYON VIEW CLINIC,Breast Cancer Screening,79.00,15,19,"15 E 400 N
PAROWAN, UT 84761
(37.848946, -112.827426)",PAROWAN,84761,1447380589,15,74,217,11,37,69
2016,IHC HEALTH SERVICES INC,SYRACUSE CLINIC,Breast Cancer Screening,87.00,13,15,"745 SOUTH 2000 WEST
SYRACUSE, UT 84075
(41.103079, -112.064575)",SYRACUSE,84075,1245471705,22,47,104,6,12,6
2015,IHC HEALTH SERVICES INC,INTERMOUNTAIN FILLMORE CLINIC,Breast Cancer Screening,48.00,23,48,"700 S HIGHWAY 99
FILLMORE, UT 846315134
(38.953602, -112.340186)",FILLMORE,846315134,1023159381,2,250,202,16,55,65
2016,"COPPERVIEW MEDICAL CENTER, LLC",,Breast Cancer Screening,53.00,78,148,"3556 W 9800 S
SOUTH JORDAN, UT 840953211
(40.573256, -111.976112)",SOUTH JORDAN,840953211,1316970924,26,181,53,22,34,46
2016,GRANGER MEDICAL CLINIC INC,GRANGER MEDICAL RIVERTON,Breast Cancer Screening,50.00,51,103,"12391 S 4000 W
RIVERTON, UT 840967012
(40.526062, -111.986181)",RIVERTON,840967012,1881797876,26,223,52,22,42,36
2015,"MOUNTAINSTAR MEDICAL GROUP-OGDEN REGIONAL MEDICAL CENTER, LLC","MOUNTAINSTAR PRIMARY CARE, LLC",Breast Cancer Screening,74.00,445,599,"5405 S 500 E
OGDEN, UT 844056957
(41.165508, -111.968571)",OGDEN,844056957,1356588008,16,149,163,36,14,3
2016,"BEAVER MEDICAL, LLC",BEAVER MEDICAL CLINIC,Breast Cancer Screening,73.00,57,78,"1059 N 100 W
BEAVER, UT 847131690
(38.288173, -112.643187)",BEAVER,847131690,1770570202,20,229,204,1,37,71
2015,"GRANGER MEDICAL CLINIC, INC.",GRANGER MEDICAL CLINIC - WASATCH,Breast Cancer Screening,74.00,349,472,"1160 E 3900 S
SALT LAKE CITY, UT 841241202
(40.687063, -111.856936)",SALT LAKE CITY,841241202,1629163746,26,,96,21,28,35
2015,U-U PULMONARY DIVISION,,Breast Cancer Screening,80.00,73,91,"50 N MEDICAL DR
SALT LAKE CITY, UT 841320001
(40.772984, -111.83672)",SALT LAKE CITY,841320001,1003849241,26,220,73,19,20,17
2015,DAVIS FAMILY PHYSICIANS PC,,Breast Cancer Screening,62.00,103,165,"3225 W GORDON AVE
LAYTON, UT 840418769
(41.074667, -112.026725)",LAYTON,840418769,1437253440,22,233,103,6,10,7
2016,IHC HEALTH SERVICES INC,HEBER VALLEY CLINIC,Breast Cancer Screening,72.00,136,188,"1473 S HIGHWAY 40
HEBER CITY, UT 840323522
(40.489307, -111.409493)",HEBER CITY,840323522,1063616282,19,200,274,33,53,50
2015,IHC HEALTH SERVICES INC,SOUTH JORDAN CLINIC,Breast Cancer Screening,72.00,78,108,"11444 S REDWOOD RD
SOUTH JORDAN, UT 840957803
(40.542853, -111.938807)",SOUTH JORDAN,840957803,1811032048,26,181,53,22,34,46
2016,IHC HEALTH SERVICES INC,INTERMOUNTAIN CENTRAL OREM CLINIC,Breast Cancer Screening,68.00,215,318,"505 W 400 N
OREM, UT 840571950
(40.304467, -111.707675)",OREM,840571950,1578699286,5,193,129,30,31,57
2015,IHC HEALTH SERVICES INC,LOGAN CLINIC,Breast Cancer Screening,68.00,99,145,"412 N 200 E
LOGAN, UT 843214038
(41.735028, -111.824458)",LOGAN,843214038,1376688416,6,29,136,3,3,34
2016,"MOUNTAINSTAR MEDICAL GROUP-OGDEN REGIONAL MEDICAL CENTER, LLC","MOUNTAINSTAR PRIMARY CARE, LLC",Breast Cancer Screening,70.00,192,276,"5405 S 500 E
OGDEN, UT 844056957
(41.165508, -111.968571)",OGDEN,844056957,1356588008,16,149,163,36,14,3
2016,MEDICAL ARTS CENTER CLINIC OF BRIGHAM CITY INC,,Breast Cancer Screening,73.00,77,106,"984 MEDICAL DR STE 1
BRIGHAM CITY, UT 843024712
(41.490495, -112.02489)",BRIGHAM CITY,843024712,1649375270,14,16,159,2,1,1
2016,"MOUNTAINSTAR MEDICAL GROUP- CACHE VALLEY, LLC",MOUNTAINSTAR CACHE VALLEY MEDICAL GROUP,Breast Cancer Screening,72.00,47,65,"2380 N 400 E
NORTH LOGAN, UT 843416000
(41.775714, -111.823092)",NORTH LOGAN,843416000,1144475674,6,24,126,4,3,23
2015,IHC HEALTH SERVICES INC,INTERMOUNTAIN CENTRAL OREM CLINIC,Breast Cancer Screening,63.00,217,344,"505 W 400 N
OREM, UT 840571950
(40.30636, -111.705309)",OREM,840571950,1578699286,5,193,129,30,31,55
2016,IHC HEALTH SERVICES INC,INTERMOUNTAIN RIVER ROAD INTERNAL MEDICINE,Breast Cancer Screening,67.00,42,63,"577 S RIVER RD
ST GEORGE, UT 847902097
(37.097071, -113.557159)",ST GEORGE,847902097,1467582429,8,159,171,34,59,59
2016,CENTRAL VALLEY MEDICAL CENTER,NEPHI MEDICAL CLINIC,Breast Cancer Screening,69.00,96,140,"48 W 1500 N
NEPHI, UT 846488900
(39.730587, -111.837215)",NEPHI,846488900,1992724975,28,73,292,12,55,54
2015,CENTRAL UTAH CLINIC PC,REVERE HEALTH,Breast Cancer Screening,70.00,2820,4023,"1055 N 500 W
PROVO, UT 846043305
(40.248864, -111.667384)",PROVO,846043305,1093764805,5,204,221,31,48,60
2015,"IHC HEALTH SERVICES, INC",NORTH OGDEN CLINIC,Breast Cancer Screening,74.00,108,145,"2400 N WASHINGTON BLVD
OGDEN, UT 844147233
(41.300927, -111.968793)",OGDEN,844147233,1548202096,16,157,140,36,6,67
2016,"IHC HEALTH SERVICES, INC",NORTH OGDEN CLINIC,Breast Cancer Screening,79.00,99,126,"2400 N WASHINGTON BLVD
OGDEN, UT 844147233
(41.300927, -111.968793)",OGDEN,844147233,1548202096,16,157,140,36,6,67
2015,SAN JUAN COUNTY HOSPITAL,SAN JUAN CLINIC,Breast Cancer Screening,53.00,16,30,"380 W 100 N
MONTICELLO, UT 845351054
(37.877866, -109.344629)",MONTICELLO,845351054,1659315877,29,107,250,41,58,71
2015,,,Breast Cancer Screening,63.00,19,30,"2295 FOOTHILL DR
SALT LAKE CITY, UT 841094000
(40.7213, -111.811675)",SALT LAKE CITY,841094000,1700811023,26,220,112,19,27,21
2015,"MOUNTAINSTAR MEDICAL GROUP- CACHE VALLEY, LLC",MOUNTAINSTAR CACHE VALLEY MEDICAL GROUP,Breast Cancer Screening,72.00,28,39,"2380 N 400 E
NORTH LOGAN, UT 843416000
(41.775714, -111.823092)",NORTH LOGAN,843416000,1144475674,6,24,126,4,3,23
2016,IHC HEALTH SERVICES INC,IMED PHYSICIANS BILLING,Breast Cancer Screening,60.00,55,91,"5121 COTTONWOOD ST
MURRAY, UT 841075701
(40.659921, -111.893853)",MURRAY,841075701,1629260880,26,242,64,20,30,31
2016,IHC HEALTH SERVICES INC,INTERMOUNTAIN MT. PLEASANT CLINIC,Breast Cancer Screening,60.00,15,25,"1100 S MEDICAL DR
MT PLEASANT, UT 846472222
(39.531803, -111.461194)",MT PLEASANT,846472222,1750425815,3,110,43,39,55,54
