"loanrange","businessname","naics_description","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd"
"c $1-2 million","BASIN WESTERN, INC.","Truck Transportation","3639 E Hwy 40","BALLARD","UT","84066","484110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"109","2020-06-29T00:00:00.000","Zions Bank, A Division of","UT - 01"
"c $1-2 million","JAMES H. CLARK & SON, IN","Freight Trucking","4100 South 663 West","SALT LAKE CITY","UT","84123","484121","Corporation","White","Male Owned","Unanswered",,"86","2020-04-08T00:00:00.000","Brighton Bank","UT - 04"
"c $1-2 million","ALPHA TRANSPORT, INC","Freight Trucking","1655 W 1900 N","SALT LAKE CITY","UT","84116","484121","Corporation","Unanswered","Unanswered","Unanswered",,"135","2020-04-27T00:00:00.000","Continental Bank","UT - 02"
"c $1-2 million","PARKE COX TRUCKING, INC","Freight Trucking","4250 S RIVER RD","SAINT GEORGE","UT","84790","484121","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"122","2020-04-09T00:00:00.000","State Bank of Southern Utah","UT - 02"
"c $1-2 million","D.P. CURTIS TRUCKING, INC.","Freight Trucking","1450 S SR 118","RICHFIELD","UT","84701","484121","Corporation","White","Female Owned","Unanswered",,"112","2020-04-03T00:00:00.000","State Bank of Southern Utah","UT - 02"
"c $1-2 million","REDBONE TRUCKING, INC","Freight Trucking","625 W 1100 N","NORTH SALT LAKE","UT","84054","484122","Corporation","White","Male Owned","Non-Veteran",,"95","2020-04-29T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","JN TRUCKING INC","Freight Moving Storage","4091 W 3000 S","ROOSEVELT","UT","84066","484220","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"60","2020-05-28T00:00:00.000","Zions Bank, A Division of","UT - 01"
"c $1-2 million","GURNEY TRUCKING, INC.","Freight Moving Storage","2250 N Highway 260","AURORA","UT","84620","484220","Corporation","White","Male Owned","Non-Veteran",,"101","2020-04-09T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","GODFREY TRUCKING INC.","Freight Moving Storage","6173 West 2100 South","WEST VALLEY CITY","UT","84128","484230","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"86","2020-04-15T00:00:00.000","Bank of the West","UT - 02"
"c $1-2 million","KNIGHT BROTHERS, L.L.C.","Freight Moving Storage","961 S PIONEER RD","SALT LAKE CITY","UT","84104","484230","Limited  Liability Company(LLC)","Unanswered","Unanswered","Non-Veteran",,"96","2020-04-08T00:00:00.000","Bank of Utah","UT - 02"
"c $1-2 million","D & A MCRAE INC.","Freight Moving Storage","59 West 1520 North PO Box 570238","SIGURD","UT","84657","484230","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"109","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","WANSHIP ENTERPRISES, LLC","Freight Moving Storage","455 West 1100 N","NORTH SALT LAKE","UT","84054","484230","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"500","2020-05-03T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","SHARP TRANSPORTATION, INC.","Transportation Support","390 N 900 E","WELLSVILLE","UT","84339","488510","Corporation","White","Male Owned","Unanswered",,"150","2020-04-06T00:00:00.000","Cache Valley Bank","UT - 01"
"c $1-2 million","WPL TRANSPORTATION HOLDING CO LLC","Express Delivery","6550 SOUTH MILLROCK DR","SALT LAKE CITY","UT","84121","492110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"25","2020-04-13T00:00:00.000","Transportation Alliance Bank, Inc. d/b/a TAB Bank, Inc.","UT - 03"
"c $1-2 million","WESTERN PEAKS LOGISTICS, LLC","Express Delivery","1555 S GRAMERCY RD","SALT LAKE CITY","UT","84104","492210","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"213","2020-04-14T00:00:00.000","Sunwest Bank","UT - 02"
"c $1-2 million","ADVICE MEDIA LLC","Other Publishers","1389 CENTER DR","PARK CITY","UT","84098","511199","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"92","2020-04-05T00:00:00.000","City National Bank","UT - 01"
"c $1-2 million","OLIVE & COCOA, LLC","Other Publishers","6345 W 300 S","SALT LAKE CITY","UT","84104","511199","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"120","2020-04-05T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 02"
"c $1-2 million","TERTIARY GROUP, LLC","Software Publishers","12257 BUSINESS PARK DR STE 200","DRAPER","UT","84020","511210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"66","2020-04-27T00:00:00.000","Continental Bank","UT - 03"
"c $1-2 million","OBSERVEPOINT, INC.","Software Publishers","251 West River Park Drive, Ste 300","PROVO","UT","84604","511210","Corporation","Unanswered","Unanswered","Unanswered",,"73","2020-04-27T00:00:00.000","Legacy Bank","UT - 03"
"c $1-2 million","DEVONWAY INC","Software Publishers","1935 E Vine Street, Suite 240","SALT LAKE CITY","UT","84121","511210","Corporation","Unanswered","Unanswered","Unanswered",,"64","2020-04-28T00:00:00.000","Silicon Valley Bank","UT - 03"
"c $1-2 million","LINGOTEK, INC.","Software Publishers","3400 N Ashton Blvd, Ste 150","LEHI","UT","84043","511210","Corporation","Unanswered","Unanswered","Unanswered",,"59","2020-04-13T00:00:00.000","Silicon Valley Bank","UT - 03"
"c $1-2 million","PARK CITY GROUP, INC.","Software Publishers","5282 S. Commerce Drive","SALT LAKE CITY","UT","84107","511210","Corporation","Unanswered","Unanswered","Unanswered",,"66","2020-04-15T00:00:00.000","U.S. Bank, National Association","UT - 04"
"c $1-2 million","NAVIGATOR ACQUISITION CORP","Software Publishers","170 S MAIN ST","PLEASANT GROVE","UT","84062","511210","Corporation","Unanswered","Unanswered","Unanswered",,"61","2020-04-08T00:00:00.000","Western Alliance Bank","UT - 03"
"c $1-2 million","CIMETRIX INCORPORATED","Software Publishers","6979 South High Tech Drive","MIDVALE","UT","84047","511210","Corporation","Unanswered","Unanswered","Unanswered",,"53","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","SMART BOMB INTERACTIVE, INC. DBA WILDWORKS, INC.","Software Publishers","380 Data Drive, Suite 500","DRAPER","UT","84020","511210","Corporation","Unanswered","Unanswered","Unanswered",,"84","2020-04-11T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","CORNERSTONE TECHNOLOGIES, LLC","Video Production","1387 S  630 E","AMERICAN FORK","UT","84003","512110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"132","2020-04-28T00:00:00.000","Continental Bank","UT - 03"
"c $1-2 million","KALEIDOSCOPE MEDIA & ENTERTAINMENT, INC.","Video Production","15 N 100 E STE 200","PROVO","UT","84606","512110","Corporation","Unanswered","Unanswered","Unanswered",,"74","2020-04-30T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 03"
"c $1-2 million","SPECTRA BROADBAND, INC","TV Broadcasting","625 25TH ST","OGDEN","UT","84401","515210","Corporation","Unanswered","Unanswered","Unanswered",,"237","2020-04-15T00:00:00.000","Altabank","UT - 01"
"c $1-2 million","TRAMCOR CORPORATION","TV Broadcasting","908 N 2000 W","OGDEN","UT","84404","515210","Corporation","Unanswered","Male Owned","Non-Veteran",,"89","2020-04-15T00:00:00.000","Cache Valley Bank","UT - 01"
"c $1-2 million","ALL WEST COMMUNICATIONS, INC.","Telecommunications","50 West 100 North","KAMAS","UT","84036","517110","Corporation","Unanswered","Unanswered","Unanswered",,"81","2020-04-13T00:00:00.000","CoBank ACB","UT - 01"
"c $1-2 million","EMERY TELCOM HC, INC.","Telecommunications","PO Box 629","ORANGEVILLE","UT","84537","517110","Corporation","Unanswered","Unanswered","Unanswered",,"89","2020-04-11T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","TITAN MOBILE LLC","Wireless Telecommunications","5965 S 900 E STE 225","SALT LAKE CITY","UT","84121","517210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"225","2020-04-10T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","FIRSTDIGITAL COMMUNICATIONS LLC","Wired Telecommunications","90 South 400 West Suite M-100","SALT LAKE CITY","UT","84101","517311","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"85","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","ALIANZA, INC","Wireless Telecommunications","1064 S NORTH COUNTY BLVD Ste 500","PLEASANT GROVE","UT","84062","517312","Corporation","Unanswered","Unanswered","Unanswered",,"81","2020-04-14T00:00:00.000","Cache Valley Bank","UT - 03"
"c $1-2 million","GROOVE ENTERTAINMENT TECHNOLOGIES, INC.","Satellite Communications","4141 S Highland Drive Suite 100 0.0","SALT LAKE CITY","UT","84124","517410","Corporation","Unanswered","Male Owned","Non-Veteran",,"74","2020-04-10T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 03"
"c $1-2 million","VERACITY NETWORKS, LLC","Telecommunications Resellers","357 S 670 W STE 300","LINDON","UT","84042","517911","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"127","2020-04-15T00:00:00.000","Altabank","UT - 03"
"c $1-2 million","CLEAR HOME, INC.","Telecommunications Resellers","135 Mountain Way Dr","OREM","UT","84058","517911","Corporation","White","Male Owned","Non-Veteran",,"86","2020-04-12T00:00:00.000","KeyBank National Association","UT - 03"
"c $1-2 million","CALLTOWER INC","Other Telecommunications","10701 S River Front Pkwy Ste 450","SOUTH JORDAN","UT","84095","517919","Corporation","Unanswered","Male Owned","Non-Veteran",,"114","2020-04-12T00:00:00.000","Silicon Valley Bank","UT - 04"
"c $1-2 million","GUEST-TEK INTERACTIVE ENTERTAINMENT INC.","Data Processing","1160 S PIONEER RD STE 5","SALT LAKE CITY","UT","84104","518210","Corporation","Unanswered","Unanswered","Unanswered",,"33","2020-04-28T00:00:00.000","HSBC Bank USA, National Association","UT - 02"
"c $1-2 million","AVID ACCEPTANCE, LLC","Consumer Lending","6995 UNION PARK CTR Suite 450","COTTONWOOD HEIGHTS","UT","84047","522291","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"127","2020-04-06T00:00:00.000","The Park National Bank","UT - 03"
"c $1-2 million","FIRST COLONY MORTGAGE CORP.","Real Estate Credit","508 W 800 North","OREM","UT","84057","522292","Corporation","White","Unanswered","Unanswered",,"109","2020-04-06T00:00:00.000","Capital Community Bank","UT - 03"
"c $1-2 million","GRAYSTONE FUNDING COMPANY LLC","Real Estate Credit","Graystone Mortgage LLC","SALT LAKE CITY","UT","84121","522292","Corporation","Unanswered","Male Owned","Non-Veteran",,"76","2020-05-03T00:00:00.000","Celtic Bank Corporation","UT - 03"
"c $1-2 million","DAY FINANCIAL SERVICES, INC","Real Estate Credit","3568 W 4800 S B","ROY","UT","84067","522292","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"2","2020-05-22T00:00:00.000","Celtic Bank Corporation","UT - 01"
"c $1-2 million","DIRECT MORTGAGE, CORP","Real Estate Credit","6955 South Union Park Center, Suite 540","MIDVALE","UT","84047","522292","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"42","2020-04-06T00:00:00.000","Goldenwest FCU","UT - 03"
"c $1-2 million","SECURITY HOME MORTGAGE","Real Estate Credit","576 South State Street","OREM","UT","84058","522292","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"79","2020-04-30T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 03"
"c $1-2 million","CITY FIRST MORTGAGE, LLC","Real Estate Credit","750 S. Main Street #104","BOUNTIFUL","UT","84010","522292","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"140","2020-04-07T00:00:00.000","Utah First FCU","UT - 02"
"c $1-2 million","RANLIFE, INC.","Real Estate Credit","9272 S 700 E","SANDY","UT","84070","522292","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"127","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","CAPITAL PREMIUM FINANCING, INC","Credit Intermediation","12235 South 800 East","DRAPER","UT","84020","522298","Corporation","Unanswered","Unanswered","Unanswered",,"109","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","CANOPY MORTGAGE, LLC","Mortgage Brokers","360 Technology Court, Ste 200","LINDON","UT","84042","522310","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"199","2020-04-27T00:00:00.000","Glacier Bank","UT - 03"
"c $1-2 million","MY MOVE MORTGAGE LLC","Mortgage Brokers","9490 S 300 W","SANDY","UT","84070","522310","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"90","2020-04-07T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","COMPLETE MERCHANT SOLUTIONS LLC","Loan Brokers","727 N 1550 E 3rd Floor","OREM","UT","84097","522320","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","2020-04-09T00:00:00.000","Chesapeake Bank","UT - 03"
"c $1-2 million","KORNERSTONE CREDIT LLC","Loan Brokers","1111 Draper Pkwy","DRAPER","UT","84020","522320","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"68","2020-04-13T00:00:00.000","KeyBank National Association","UT - 03"
"c $1-2 million","GPS CAPITAL MARKETS INC.","Commodity Contracts","10813 RIVER FRONT PKWY STE 400","SOUTH JORDAN","UT","84095","523130","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"98","2020-04-12T00:00:00.000","Bank of America, National Association","UT - 04"
"c $1-2 million","MOTIVHEALTH INSURANCE COMPANY","Health Medical Insurance Carrier","10421 S JORDAN GTWY STE 300","SOUTH JORDAN","UT","84095","524114","Corporation","Unanswered","Unanswered","Unanswered",,"103","2020-04-09T00:00:00.000","Cache Valley Bank","UT - 04"
"c $1-2 million","EDUCATORS MUTUAL INSURANCE ASSOCIATION","Health Medical Insurance Carrier","5101 S Commerce Dr","SALT LAKE CITY","UT","84107","524114","Corporation","Unanswered","Unanswered","Unanswered",,"79","2020-04-13T00:00:00.000","KeyBank National Association","UT - 04"
"c $1-2 million","B.C.V.V., INC.","Health Medical Insurance Carrier","5242 S COLLEGE DR STE 340","SALT LAKE CITY","UT","84123","524114","Corporation","Unanswered","Unanswered","Unanswered",,"134","2020-04-15T00:00:00.000","Mountain America FCU","UT - 04"
"c $1-2 million","RMC CLEARFIELD OPERATING, LLC","Health Medical Insurance Carrier","1481 E 1450 S","CLEARFIELD","UT","84015","524114","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"162","2020-04-15T00:00:00.000","Mountain America FCU","UT - 01"
"c $1-2 million","ALTA THERAPIES, LC","Health Medical Insurance Carrier","598 W 900 S, SUITE 240","BOUNTIFUL","UT","84010","524114","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"169","2020-04-15T00:00:00.000","Mountain America FCU","UT - 02"
"c $1-2 million","B.C.B.U., INC.","Health Medical Insurance Carrier","576 W 900 S, SUITE 260","BOUNTIFUL","UT","84010","524114","Corporation","Unanswered","Unanswered","Unanswered",,"153","2020-04-15T00:00:00.000","Mountain America FCU","UT - 02"
"c $1-2 million","VALI DIVISION OF WASATCH","Health Medical Insurance Carrier","576 W 900 S, SUITE 260","BOUNTIFUL","UT","84010","524114","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","143","2020-04-15T00:00:00.000","Mountain America FCU","UT - 02"
"c $1-2 million","METRO NATIONAL TITLE","Title Insurance","345 E Broadway","SALT LAKE CITY","UT","84111","524127","Corporation","Unanswered","Male Owned","Unanswered",,"93","2020-04-27T00:00:00.000","Fortis Private Bank","UT - 02"
"c $1-2 million","VANGAURD TITLE INSURANCE AGENCY LLC","Title Insurance","2137 E. 3300 S.","SALT LAKE CITY","UT","84109","524127","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"116","2020-04-16T00:00:00.000","Fortis Private Bank","UT - 02"
"c $1-2 million","INWEST TITLE SERVICES, INC","Title Insurance","2037 W COMMERCE WAY","OGDEN","UT","84401","524127","Corporation","Unanswered","Unanswered","Unanswered",,"99","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 01"
"c $1-2 million","COTTONWOOD TITLE INSURANCE AGENCY, INC.","Title Insurance","1996 E 6400 S","SALT LAKE CITY","UT","84121","524128","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"106","2020-04-12T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","HR ADVANTAGES LLC","Insurance Agency","2889 E. 3300 S. #3","SALT LAKE CITY","UT","84109","524210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"88","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 02"
"c $1-2 million","VERACITY INSURANCE SOLUTIONS, LLC","Insurance Agency","260 South 2500 West, Suite 303 0.0","PLEASANT GROVE","UT","84062","524210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"98","2020-04-09T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 03"
"c $1-2 million","H SQUARED, LLC","Insurance Agency","136 E South Temple","SALT LAKE CITY","UT","84111","524210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"67","2020-04-11T00:00:00.000","KeyBank National Association","UT - 02"
"c $1-2 million","UNITED UNDERWRITERS, INC.","Insurance Agency","4956 North 300 West, Suite 101","PROVO","UT","84604","524210","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"77","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 03"
"c $1-2 million","SECURE ADMINISTRATIVE SOLUTIONS LLC","Claims Adjusting","1405 WEST 2200 SOUTH","SALT LAKE CITY","UT","84119","524292","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","2020-05-06T00:00:00.000","Wells Fargo Bank, National Association","UT - 02"
"c $1-2 million","DESERET LABORATORIES INC","Nonresidential Buildings","1414 East 3850 South","SAINT GEORGE","UT","84790","531120","Corporation","White","Male Owned","Non-Veteran",,"142","2020-04-08T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","TERRATRON, INC.","Nonresidential Buildings","340 MAIN ST # 200","PARK CITY","UT","84060","531120","Corporation","Unanswered","Unanswered","Unanswered",,"153","2020-04-10T00:00:00.000","Utah First FCU","UT - 01"
"c $1-2 million","KC GARDNER COMPANY LC","Nonresidential Buildings","201 S Main St Suite 2000","SALT LAKE CITY","UT","84111","531120","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"73","2020-04-11T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","REALSOURCE MANAGEMENT LLC","Residential Property Managers","2089 E Fort Union Blvd","SALT LAKE CITY","UT","84121","531311","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"150","2020-04-11T00:00:00.000","KeyBank National Association","UT - 03"
"c $1-2 million","TRITON INVESTMENTS INC.","Residential Property Managers","14528 South Triton Quest Way","DRAPER","UT","84020","531311","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"158","2020-04-11T00:00:00.000","KeyBank National Association","UT - 03"
"c $1-2 million","THOMPSON MICHIE ASSOCIATES, LLC","Residential Property Managers","428 E WINCHESTER ST #100","SALT LAKE CITY","UT","84107","531311","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"136","2020-04-27T00:00:00.000","University First FCU","UT - 04"
"c $1-2 million","THE BACH TEAM, LLC","Real Estate Other Activities","11650 SOUTH STATE ST SUITE 300","DRAPER","UT","84020","531390","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"130","2020-04-08T00:00:00.000","Altabank","UT - 03"
"c $1-2 million","TITLE MANAGERS, INC., A UTAH CORPORATION","Real Estate Other Activities","20 N MAIN ST Suite 403","SAINT GEORGE","UT","84770","531390","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"95","2020-04-06T00:00:00.000","State Bank of Southern Utah","UT - 02"
"c $1-2 million","INTERMOUNTAIN TRAILER SALES AND SERVICE, LLC","Recreational Vehicle Rental","5510 W Lapert Lane","WEST VALLEY CITY","UT","84120","532120","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"96","2020-04-15T00:00:00.000","Bank of the West","UT - 02"
"c $1-2 million","NORTH AMERICAN TRAILER , LLC","Recreational Vehicle Rental","2896 West 2100 South","WEST VALLEY CITY","UT","84119","532120","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"65","2020-04-11T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","SUN LITHOGRAPHING AND PRINTING COMPANY","Rental Centers","2105 WEST 2300 SOUTH","WEST VALLEY CITY","UT","84119","532310","Corporation","Hispanic","Female Owned","Unanswered",,"88","2020-04-06T00:00:00.000","Mountain America FCU","UT - 02"
"c $1-2 million","ONSET FINANCIAL, INC.","Office Equipment Rental","274 W 12300 S","DRAPER","UT","84020","532420","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"85","2020-04-14T00:00:00.000","First Guaranty Bank","UT - 03"
"c $1-2 million","AVTECH CAPITAL, LLC","Office Equipment Rental","6975 S UNION PARK CTR","COTTONWOOD HEIGHTS","UT","84047","532420","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"65","2020-04-07T00:00:00.000","The Park National Bank","UT - 03"
"c $1-2 million","GEORGE WEBB SALES COMPANY","Industrial Machinery Rental","1420 SOUTH 4800 WEST SUITE D","SALT LAKE CITY","UT","84104","532490","Corporation","Unanswered","Unanswered","Unanswered",,"117","2020-04-27T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","JONES WALDO HOLBROOK & MCDONOUGH, P.C.","Law Offices","170 S MAIN ST SUITE 1500","SALT LAKE CITY","UT","84101","541110","Corporation","Unanswered","Male Owned","Unanswered",,"134","2020-04-11T00:00:00.000","Continental Bank","UT - 02"
"c $1-2 million","SWAPP LAW PLLC","Law Offices","9980 S. 300 W. Suite 400","SANDY","UT","84070","541110","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"100","2020-04-29T00:00:00.000","Cross River Bank","UT - 03"
"c $1-2 million","CLYDE SNOW & SESSIONS, PC","Law Offices","201 South Main Street Suite 1300","SALT LAKE CITY","UT","84111","541110","Corporation","Unanswered","Unanswered","Unanswered",,"48","2020-04-06T00:00:00.000","Glacier Bank","UT - 02"
"c $1-2 million","SIEGFRIED AND JENSEN","Law Offices","5664 S. Green Street","SALT LAKE CITY","UT","84123","541110","Corporation","Unanswered","Male Owned","Non-Veteran",,"83","2020-04-14T00:00:00.000","KeyBank National Association","UT - 04"
"c $1-2 million","WORKMAN NYDEGGER, PC","Law Offices","60 E South Temple","SALT LAKE CITY","UT","84111","541110","Corporation","Unanswered","Unanswered","Unanswered",,"104","2020-04-11T00:00:00.000","KeyBank National Association","UT - 02"
"c $1-2 million","MASCHOFF BRENNAN LAYCOCK GILMORE ISRAELSEN & WRIGHT PLLC","Law Offices","1389 Center Drive","PARK CITY","UT","84098","541110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"90","2020-04-10T00:00:00.000","KeyBank National Association","UT - 01"
"c $1-2 million","BACKMAN TITLE COMPANY OF UTAH","Title Insurance","7070 UNION PARK AVE #100","MIDVALE","UT","84047","541191","Corporation","Unanswered","Male Owned","Unanswered",,"109","2020-04-10T00:00:00.000","Community Banks of Colorado, A Division of","UT - 03"
"c $1-2 million","LEGALLY MINE, LLC","Legal Services","1337 N 750 E","UT","UT","84097","541199","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"99","2020-04-27T00:00:00.000","Altabank","UT - 03"
"c $1-2 million","LARSON AND COMPANY PC","Certified Public Accountants","11240 S RIVER HEIGHTS DR STE 300","SOUTH JORDAN","UT","84095","541211","Corporation","Unanswered","Male Owned","Non-Veteran",,"98","2020-04-27T00:00:00.000","America First FCU","UT - 04"
"c $1-2 million","WSRP, LLC","Certified Public Accountants","155 N 400 W, SUITE 400","SALT LAKE CITY","UT","84103","541211","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"98","2020-04-28T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","VALINTINER CRANE BRUNJES ONYON ARCHITECTS LLC","Architectural Services","524 S 600 E","SALT LAKE CITY","UT","84102","541310","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"89","2020-04-04T00:00:00.000","Bank of Utah","UT - 02"
"c $1-2 million","MHTN ARCHITECTS, INC.","Architectural Services","420 SOUTH TEMPLE","SALT LAKE CITY","UT","84111","541310","Corporation","Unanswered","Unanswered","Unanswered",,"77","2020-04-28T00:00:00.000","Washington Federal Bank, National Association","UT - 02"
"c $1-2 million","GSBS PC  (DBA:  GSBS ARCHITECTS)","Architectural Services","375 West 200 South, Suite 100","SALT LAKE CITY","UT","84101","541310","Corporation","Unanswered","Unanswered","Unanswered",,"82","2020-04-27T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","METHOD STUDIO, INC.","Architectural Services","360 W. Aspen Avenue","SALT LAKE CITY","UT","84101","541310","Subchapter S Corporation","Unanswered","Female Owned","Non-Veteran",,"94","2020-04-27T00:00:00.000","Zions Bank, A Division of","UT - 02"
"c $1-2 million","TRUCO SERVICES, INC.","Landscape Services","RIVERSIDE AVE","PROVO","UT","84604","541320","Subchapter S Corporation","White","Unanswered","Unanswered",,"165","2020-04-08T00:00:00.000","Cache Valley Bank","UT - 03"
"c $1-2 million","VECTOR STRUCTURAL ENGINEERING, LLC","Engineering Services","651 Galena Park Boulevard","DRAPER","UT","84020","541330","Corporation","Unanswered","Unanswered","Unanswered",,"68","2020-04-27T00:00:00.000","Altabank","UT - 03"
"c $1-2 million","VISIONARY PRODUCTS INC","Engineering Services","11814 S. ELECTION RD Ste. 200","DRAPER","UT","84020","541330","Corporation","Unanswered","Unanswered","Unanswered",,"65","2020-04-15T00:00:00.000","Bank of America, National Association","UT - 03"
"c $1-2 million","VAN BOERUM AND FRANK ASSOCIATES, INC.","Engineering Services","181 East 5600 South Suite 200","MURRAY","UT","84107","541330","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"126","2020-04-07T00:00:00.000","Bank of Utah","UT - 04"
"c $1-2 million","PROJECT ENGINEERING CONSULTANTS, LTD","Engineering Services","986 W 9000 S","WEST JORDAN","UT","84088","541330","Subchapter S Corporation","White","Male Owned","Veteran",,"81","2020-04-15T00:00:00.000","BBVA USA","UT - 04"
"c $1-2 million","CONSTRUCTION MATERIALS TECHNOLOGIES INC","Engineering Services","2796 S REDWOOD RD","WEST VALLEY CITY","UT","84119","541330","Corporation","Unanswered","Male Owned","Non-Veteran",,"118","2020-04-04T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","CRSA, INC","Engineering Services","175 South Main Street Suite 300","SALT LAKE CITY","UT","84111","541330","Corporation","Unanswered","Male Owned","Non-Veteran",,"62","2020-04-27T00:00:00.000","Cache Valley Bank","UT - 02"
"c $1-2 million","CIVIL ENGINEERING SERVICE COMPANY INC","Engineering Services","3160 W CLUBHOUSE DRIVE","LEHI","UT","84043","541330","Corporation","Unanswered","Unanswered","Unanswered",,"65","2020-04-06T00:00:00.000","Central Bank","UT - 03"
"c $1-2 million","FORSGREN ASSOCIATES INC.","Engineering Services","370 E 500 S","SALT LAKE CITY","UT","84111","541330","Corporation","Unanswered","Unanswered","Unanswered",,"95","2020-04-13T00:00:00.000","KeyBank National Association","UT - 02"
