"column_0","address_1","case_number","city","clearance_type","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"537","400 Block N COUNTRY LN","C1842581","FRUIT HEIGHTS",,"2018-01-04T17:27:03.000","Wednesday","12","2018-01-03T12:01:19.000","Traffic Stop","830860818","CAD: Traffic Stop","41.0413639","{'coordinates': [-111.9138547, 41.0413639], 'type': 'Point'}","-111.9138547","Vehicle Stop","UT","2018-01-27T12:19:28.000","84037"
"538","100 Block N 1850 W","C1842608","WEST POINT",,"2018-01-04T17:27:03.000","Wednesday","13","2018-01-03T13:20:44.000","Assist Citizen","830860810","CAD: Assist Citizen","41.1166473","{'coordinates': [-112.0624723, 41.1166473], 'type': 'Point'}","-112.0624723","Other","UT","2018-01-27T12:19:28.000","84015"
"539","700 Block N 2575 W","C1842838","WEST POINT",,"2018-01-05T07:37:44.000","Thursday","0","2018-01-04T00:07:47.000","Welfare Check","830903295","CAD: Welfare Check","41.124464","{'coordinates': [-112.075685, 41.124464], 'type': 'Point'}","-112.075685","Other","UT","2018-01-27T12:19:30.000","84015"
"540","1 Block NB LEGACY PKWY","C1842839","CO SO DAVIS",,"2018-01-05T07:37:44.000","Thursday","0","2018-01-04T00:23:32.000","Traffic Stop","830903294","CAD: Traffic Stop","40.9182765","{'coordinates': [-111.8944148, 40.9182765], 'type': 'Point'}","-111.8944148","Vehicle Stop","UT","2018-01-27T12:19:30.000","84014"
"541","1 Block NB LEGACY PKWY","C1842842","CO SO DAVIS",,"2018-01-05T07:37:44.000","Thursday","0","2018-01-04T00:59:27.000","Traffic Stop","830903293","CAD: Traffic Stop","40.9182765","{'coordinates': [-111.8944148, 40.9182765], 'type': 'Point'}","-111.8944148","Vehicle Stop","UT","2018-01-27T12:19:30.000","84014"
"542","7600 Block S HIGHWAY 89","C1842850","SOUTH WEBER",,"2018-01-05T07:37:44.000","Thursday","2","2018-01-04T02:34:32.000","Traffic Stop","830903292","CAD: Traffic Stop","41.1375294","{'coordinates': [-111.9142087, 41.1375294], 'type': 'Point'}","-111.9142087","Vehicle Stop","UT","2018-01-27T12:19:31.000",
"543","400 Block N HIGHWAY 89","C1842894","FRUIT HEIGHTS",,"2018-01-05T07:37:44.000","Thursday","7","2018-01-04T07:10:01.000","Accident Property Damage","830903289","CAD: Accident Property Damage","41.0441252","{'coordinates': [-111.9097877, 41.0441252], 'type': 'Point'}","-111.9097877","Traffic","UT","2018-01-27T12:19:31.000","84037"
"545","1300 Block E SOUTH WEBER DR","C1843001","SOUTH WEBER",,"2018-01-05T07:37:44.000","Thursday","12","2018-01-04T12:30:12.000","Traffic Stop","830903286","CAD: Traffic Stop","41.13437140000001","{'coordinates': [-111.9467211, 41.1343714], 'type': 'Point'}","-111.9467211","Vehicle Stop","UT","2018-01-27T12:19:31.000","84405"
"546","100 Block S 3000 W","C1843050","WEST POINT",,"2018-01-05T07:37:44.000","Thursday","14","2018-01-04T14:36:59.000","Extra Patrol REQUEST","830903280","CAD: Extra Patrol REQUEST","41.111331","{'coordinates': [-112.084529, 41.111331], 'type': 'Point'}","-112.084529","Community Policing","UT","2018-01-27T20:11:36.000","84015"
"547","300 Block N MOUNTAIN RD","C1843051","FRUIT HEIGHTS",,"2018-01-05T07:37:44.000","Thursday","14","2018-01-04T14:37:47.000","Traffic Stop","830903282","CAD: Traffic Stop","41.0391819","{'coordinates': [-111.9086174, 41.0391819], 'type': 'Point'}","-111.9086174","Vehicle Stop","UT","2018-01-27T12:19:31.000","84037"
"548","500 Block N 3000 W","C1843058","WEST POINT",,"2018-01-05T07:37:44.000","Thursday","14","2018-01-04T14:54:44.000","School Zone Patrol","830903279","CAD: School Zone Patrol","41.121814","{'coordinates': [-112.0837855, 41.121814], 'type': 'Point'}","-112.0837855","Traffic","UT","2018-01-27T12:19:32.000","84015"
"549","800 Block W 3600 S","C1843064","CO SO DAVIS",,"2018-01-05T07:37:44.000","Thursday","15","2018-01-04T15:07:46.000","School Zone Patrol","830903277","CAD: School Zone Patrol","40.85033139999999","{'coordinates': [-111.9020901, 40.8503314], 'type': 'Point'}","-111.9020901","Traffic","UT","2018-01-27T12:19:32.000","84010"
"550","1200 Block E SOUTH WEBER DR","C1843069","SOUTH WEBER",,"2018-01-05T07:37:44.000","Thursday","15","2018-01-04T15:17:31.000","School Zone Patrol","830903274","CAD: School Zone Patrol","41.1344488","{'coordinates': [-111.9481714, 41.1344488], 'type': 'Point'}","-111.9481714","Traffic","UT","2018-01-27T12:19:32.000","84405"
"551","E CORNIA DR","C1854771","SOUTH WEBER",,"2018-02-03T07:44:51.000","Friday","22","2018-02-02T22:21:47.000","Extra Patrol On Site Call","833273445","CAD: Extra Patrol On Site Call","41.12976159999999","{'coordinates': [-111.9042627, 41.1297616], 'type': 'Point'}","-111.9042627","Community Policing","UT","2018-02-17T06:08:14.000","84405"
"552","400 Block N 3500 W","C1854773","WEST POINT",,"2018-02-03T07:44:51.000","Friday","22","2018-02-02T22:28:24.000","Susp Vehicle","833273440","CAD: Susp Vehicle","41.1196632","{'coordinates': [-112.0931694, 41.1196632], 'type': 'Point'}","-112.0931694","Community Policing","UT","2018-02-17T06:08:14.000","84015"
"553","2100 Block E VIEW DR","C1854775","SOUTH WEBER",,"2018-02-03T07:44:51.000","Friday","22","2018-02-02T22:32:29.000","Traffic Stop","833273444","CAD: Traffic Stop","41.1271706","{'coordinates': [-111.9243416, 41.1271706], 'type': 'Point'}","-111.9243416","Vehicle Stop","UT","2018-02-17T06:08:14.000","84405"
"554","1100 Block S HIGHWAY 89","C1854776","FRUIT HEIGHTS",,"2018-02-03T07:44:51.000","Friday","22","2018-02-02T22:33:48.000","Traffic Stop","833273443","CAD: Traffic Stop","41.016768","{'coordinates': [-111.910711, 41.016768], 'type': 'Point'}","-111.910711","Vehicle Stop","UT","2018-02-17T06:08:14.000","84037"
"555","6900 Block S 475 E","C1854778","SOUTH WEBER",,"2018-02-03T07:44:51.000","Friday","22","2018-02-02T22:37:41.000","Burglary Residential","833273437","CAD: Burglary Residential","41.141185","{'coordinates': [-111.969748, 41.141185], 'type': 'Point'}","-111.969748","Breaking & Entering","UT","2018-02-17T06:08:14.000","84405"
"556","100 Block S 2000 W","C1854782","WEST POINT",,"2018-02-03T07:44:51.000","Friday","22","2018-02-02T22:42:34.000","Traffic Stop","833273442","CAD: Traffic Stop","41.1118934","{'coordinates': [-112.064883, 41.1118934], 'type': 'Point'}","-112.064883","Vehicle Stop","UT","2018-02-17T06:08:14.000","84015"
"557","1100 Block S HIGHWAY 89","C1854785","FRUIT HEIGHTS",,"2018-02-03T07:44:51.000","Friday","22","2018-02-02T22:46:39.000","Traffic Stop","833273441","CAD: Traffic Stop","41.016768","{'coordinates': [-111.910711, 41.016768], 'type': 'Point'}","-111.910711","Vehicle Stop","UT","2018-02-17T06:08:14.000","84037"
"558","400 Block N HIGHWAY 89","C1854800","FRUIT HEIGHTS",,"2018-02-03T07:44:51.000","Friday","23","2018-02-02T23:22:25.000","Traffic Stop","833273439","CAD: Traffic Stop","41.0441252","{'coordinates': [-111.9097877, 41.0441252], 'type': 'Point'}","-111.9097877","Vehicle Stop","UT","2018-02-17T06:08:14.000","84037"
"559","400 Block N HIGHWAY 89","C1854815","FRUIT HEIGHTS",,"2018-02-03T07:44:51.000","Friday","23","2018-02-02T23:52:44.000","Traffic Stop","833273438","CAD: Traffic Stop","41.0441252","{'coordinates': [-111.9097877, 41.0441252], 'type': 'Point'}","-111.9097877","Vehicle Stop","UT","2018-02-17T06:08:14.000","84037"
"560","1 Block NB LEGACY PKWY","C1853570","CO SO DAVIS",,"2018-02-01T07:36:00.000","Wednesday","0","2018-01-31T00:06:09.000","Traffic Stop","833046083","CAD: Traffic Stop","40.9182765","{'coordinates': [-111.8944148, 40.9182765], 'type': 'Point'}","-111.8944148","Vehicle Stop","UT","2018-02-15T05:55:15.000","84014"
"561","6000 Block S 1900 W","C1853580","OUTSIDE DC",,"2018-02-01T07:36:00.000","Wednesday","0","2018-01-31T00:53:19.000","Traffic Stop","833046082","CAD: Traffic Stop","38.9695283","{'coordinates': [-77.0621882, 38.9695283], 'type': 'Point'}","-77.0621882","Vehicle Stop","UT","2018-02-15T05:55:30.000","20015"
"562","1 Block N ASPEN CV","C1853602","WEST POINT",,"2018-02-01T07:36:00.000","Wednesday","5","2018-01-31T05:31:54.000","Agency Assistance","833046081","CAD: Agency Assistance","41.1141862","{'coordinates': [-112.060715, 41.1141862], 'type': 'Point'}","-112.060715","Other","UT","2018-02-15T05:55:15.000","84015"
"563","7300 Block S CORNIA DR","C1842428","SOUTH WEBER",,"2018-01-04T17:27:03.000","Wednesday","1","2018-01-03T01:09:30.000","Susp Circumstance","830860838","CAD: Susp Circumstance","41.1352796","{'coordinates': [-111.8997008, 41.1352796], 'type': 'Point'}","-111.8997008","Community Policing","UT","2018-01-27T12:19:26.000","84405"
"564","7600 Block S HIGHWAY 89","C1842446","SOUTH WEBER",,"2018-01-04T17:27:03.000","Wednesday","5","2018-01-03T05:51:36.000","Traffic Stop","830860837","CAD: Traffic Stop","41.1375294","{'coordinates': [-111.9142087, 41.1375294], 'type': 'Point'}","-111.9142087","Vehicle Stop","UT","2018-01-27T12:19:26.000",
"565","3000 Block W 800 N","C1842482","WEST POINT",,"2018-01-04T17:27:03.000","Wednesday","8","2018-01-03T08:04:06.000","School Zone Patrol","830860830","CAD: School Zone Patrol","41.1253599","{'coordinates': [-112.0838037, 41.1253599], 'type': 'Point'}","-112.0838037","Traffic","UT","2018-01-27T12:19:26.000","84015"
"566","7600 Block S HIGHWAY 89","C1842564","SOUTH WEBER",,"2018-01-04T17:27:03.000","Wednesday","11","2018-01-03T11:26:55.000","Traffic Stop","830860823","CAD: Traffic Stop","41.1375294","{'coordinates': [-111.9142087, 41.1375294], 'type': 'Point'}","-111.9142087","Vehicle Stop","UT","2018-01-27T12:19:27.000",
"567","4300 Block W 800 N","C1842568","WEST POINT",,"2018-01-04T17:27:03.000","Wednesday","11","2018-01-03T11:32:59.000","Traffic Stop","830860822","CAD: Traffic Stop","41.1243028","{'coordinates': [-112.1093648, 41.1243028], 'type': 'Point'}","-112.1093648","Vehicle Stop","UT","2018-01-27T12:19:27.000","84015"
"568","1300 Block E SOUTH WEBER DR","C1843070","SOUTH WEBER",,"2018-01-05T07:37:44.000","Thursday","15","2018-01-04T15:19:38.000","Traffic Stop","830903281","CAD: Traffic Stop","41.134836","{'coordinates': [-111.945552, 41.134836], 'type': 'Point'}","-111.945552","Vehicle Stop","UT","2018-01-27T12:19:32.000","84405"
"569","1400 Block E SOUTH WEBER DR","C1843077","SOUTH WEBER",,"2018-01-05T07:37:44.000","Thursday","15","2018-01-04T15:34:13.000","Traffic Stop","830903278","CAD: Traffic Stop","41.1341345","{'coordinates': [-111.9415796, 41.1341345], 'type': 'Point'}","-111.9415796","Vehicle Stop","UT","2018-01-27T12:19:32.000","84405"
"570","1300 Block E SOUTH WEBER DR","C1843088","SOUTH WEBER",,"2018-01-05T07:37:44.000","Thursday","15","2018-01-04T15:56:08.000","Traffic Stop","830903275","CAD: Traffic Stop","41.134836","{'coordinates': [-111.945552, 41.134836], 'type': 'Point'}","-111.945552","Vehicle Stop","UT","2018-01-27T12:19:32.000","84405"
"571","5900 Block S ADAMS AVE PKWY","C1843105","OUTSIDE DC",,"2018-01-05T07:37:44.000","Thursday","16","2018-01-04T16:27:25.000","Shots Fired","830903271","CAD: Shots Fired","39.8833782","{'coordinates': [-104.9776528, 39.8833782], 'type': 'Point'}","-104.9776528","Weapons Offense","UT","2018-01-27T20:11:36.000","80229"
"572","500 Block N HIGHWAY 89","C1843112","FRUIT HEIGHTS",,"2018-01-05T07:37:44.000","Thursday","16","2018-01-04T16:51:52.000","Traffic Stop","830903270","CAD: Traffic Stop","41.0451929","{'coordinates': [-111.9088762, 41.0451929], 'type': 'Point'}","-111.9088762","Vehicle Stop","UT","2018-01-27T12:19:33.000","84037"
"573","100 Block S 3000 W","C1843142","WEST POINT",,"2018-01-05T07:37:44.000","Thursday","18","2018-01-04T18:08:32.000","Traffic Stop","830903269","CAD: Traffic Stop","41.112247","{'coordinates': [-112.0844225, 41.112247], 'type': 'Point'}","-112.0844225","Vehicle Stop","UT","2018-01-27T12:19:33.000","84015"
"574","500 Block N HIGHWAY 89","C1843164","FRUIT HEIGHTS",,"2018-01-05T07:37:44.000","Thursday","19","2018-01-04T19:14:47.000","Traffic Stop","830903268","CAD: Traffic Stop","41.0451929","{'coordinates': [-111.9088762, 41.0451929], 'type': 'Point'}","-111.9088762","Vehicle Stop","UT","2018-01-27T12:19:33.000","84037"
"575","2000 Block E SOUTH WEBER DR","C1843204","SOUTH WEBER",,"2018-01-05T07:37:44.000","Thursday","20","2018-01-04T20:41:14.000","Traffic Stop","830903266","CAD: Traffic Stop","41.1324912","{'coordinates': [-111.9275549, 41.1324912], 'type': 'Point'}","-111.9275549","Vehicle Stop","UT","2018-01-27T12:19:34.000","84405"
"576","E TERRACE DR & N MOUNTAIN RD","C1843206","FRUIT HEIGHTS",,"2018-01-05T07:37:44.000","Thursday","20","2018-01-04T20:44:24.000","Traffic Stop","830903265","CAD: Traffic Stop","41.0388655","{'coordinates': [-111.9078368, 41.0388655], 'type': 'Point'}","-111.9078368","Vehicle Stop","UT","2018-01-27T12:19:34.000","84037"
"577","3200 Block W GENTILE ST","C1843234","COUNTY NW",,"2018-01-05T07:37:44.000","Thursday","22","2018-01-04T22:20:17.000","Susp Circumstance","830903263","CAD: Susp Circumstance","41.0601929","{'coordinates': [-112.0263909, 41.0601929], 'type': 'Point'}","-112.0263909","Community Policing","UT","2018-01-27T12:19:34.000","84041"
"578","6000 Block S 1900 W","C1843238","OUTSIDE DC",,"2018-01-05T07:37:44.000","Thursday","22","2018-01-04T22:30:33.000","Warrant Service","830903262","CAD: Warrant Service","38.9695283","{'coordinates': [-77.0621882, 38.9695283], 'type': 'Point'}","-77.0621882","Other","UT","2018-01-27T20:11:36.000","20015"
"579","400 Block S 1800 E","C1843250","FRUIT HEIGHTS",,"2018-01-05T09:04:36.000","Thursday","23","2018-01-04T23:58:16.000","Agency Assistance","830907859","CAD: Agency Assistance","41.0276018","{'coordinates': [-111.8979311, 41.0276018], 'type': 'Point'}","-111.8979311","Other","UT","2018-01-27T12:19:34.000","84037"
"580","400 Block E PETERSON PKWY","C1853603","SOUTH WEBER",,"2018-02-01T07:36:00.000","Wednesday","6","2018-01-31T06:08:48.000","Traffic Stop","833046080","CAD: Traffic Stop","41.1444412","{'coordinates': [-111.9692681, 41.1444412], 'type': 'Point'}","-111.9692681","Vehicle Stop","UT","2018-02-15T05:55:15.000","84405"
"581","8400 Block S HIGHWAY 89","C1853605","COUNTY NE",,"2018-02-01T07:36:00.000","Wednesday","6","2018-01-31T06:32:37.000","Traffic Stop","833046079","CAD: Traffic Stop","41.1141632","{'coordinates': [-111.9089494, 41.1141632], 'type': 'Point'}","-111.9089494","Vehicle Stop","UT","2018-02-15T05:55:15.000","84405"
"582","1200 Block E SOUTH WEBER DR","C1853653","SOUTH WEBER",,"2018-02-01T07:36:00.000","Wednesday","9","2018-01-31T09:02:19.000","Extra Patrol REQUEST","833046078","CAD: Extra Patrol REQUEST","41.1344488","{'coordinates': [-111.9481714, 41.1344488], 'type': 'Point'}","-111.9481714","Community Policing","UT","2018-02-15T05:55:15.000","84405"
"583","700 Block W 3600 S","C1853673","CO SO DAVIS",,"2018-02-01T07:36:00.000","Wednesday","10","2018-01-31T10:37:10.000","Juvenile Problem","833046075","CAD: Juvenile Problem","40.8500361","{'coordinates': [-111.8996259, 40.8500361], 'type': 'Point'}","-111.8996259","Disorder","UT","2018-02-15T05:55:16.000","84010"
"584","400 Block N HAMPTON CT","C1853692","FRUIT HEIGHTS",,"2018-02-01T07:36:00.000","Wednesday","11","2018-01-31T11:54:58.000","Residential Alarm","833046073","CAD: Residential Alarm","41.04295580000001","{'coordinates': [-111.9125193, 41.0429558], 'type': 'Point'}","-111.9125193","Alarm","UT","2018-02-15T05:55:16.000","84037"
"585","400 Block N HAMPTON CT","C1853712","FRUIT HEIGHTS",,"2018-02-01T07:36:00.000","Wednesday","12","2018-01-31T12:35:42.000","Residential Alarm","833046074","CAD: Residential Alarm","41.04295580000001","{'coordinates': [-111.9125193, 41.0429558], 'type': 'Point'}","-111.9125193","Alarm","UT","2018-02-15T05:55:16.000","84037"
"586","1000 Block S FAIRWAY CIR","C1853713","FRUIT HEIGHTS",,"2018-02-01T07:36:00.000","Wednesday","12","2018-01-31T12:36:10.000","Simple Assault","833046067","CAD: Simple Assault","41.0169789","{'coordinates': [-111.9174041, 41.0169789], 'type': 'Point'}","-111.9174041","Assault","UT","2018-02-15T05:55:16.000","84037"
"587","1200 Block E SOUTH WEBER DR","C1853763","SOUTH WEBER",,"2018-02-01T07:36:00.000","Wednesday","15","2018-01-31T15:19:47.000","School Zone Patrol","833046064","CAD: School Zone Patrol","41.1344488","{'coordinates': [-111.9481714, 41.1344488], 'type': 'Point'}","-111.9481714","Traffic","UT","2018-02-15T05:55:17.000","84405"
"588","200 Block N 2000 W","C1853785","WEST POINT",,"2018-02-01T07:36:00.000","Wednesday","15","2018-01-31T15:57:51.000","Tobacco Compliance","833046062","CAD: Tobacco Compliance","41.1168805","{'coordinates': [-112.0657131, 41.1168805], 'type': 'Point'}","-112.0657131","Community Policing","UT","2018-02-15T05:55:17.000","84015"
"589","2500 Block E SOUTH WEBER DR","C1853820","SOUTH WEBER",,"2018-02-01T07:36:00.000","Wednesday","17","2018-01-31T17:23:01.000","Business Alarm","833046060","CAD: Business Alarm","41.1275283","{'coordinates': [-111.9121518, 41.1275283], 'type': 'Point'}","-111.9121518","Alarm","UT","2018-02-15T05:55:17.000","84405"
"590","7200 Block S 1550 E","C1853825","SOUTH WEBER",,"2018-02-01T07:36:00.000","Wednesday","17","2018-01-31T17:45:36.000","Burglary Residential","833046058","CAD: Burglary Residential","41.134547","{'coordinates': [-111.940062, 41.134547], 'type': 'Point'}","-111.940062","Breaking & Entering","UT","2018-02-15T05:55:17.000","84405"
"591","300 Block N 2000 W","C1853870","WEST POINT",,"2018-02-01T07:36:00.000","Wednesday","19","2018-01-31T19:13:54.000","Assist Citizen","833046057","CAD: Assist Citizen","41.1184405","{'coordinates': [-112.0642089, 41.1184405], 'type': 'Point'}","-112.0642089","Other","UT","2018-02-15T05:55:17.000","84015"
"592","400 Block N HIGHWAY 89","C1853884","FRUIT HEIGHTS",,"2018-02-01T07:36:00.000","Wednesday","19","2018-01-31T19:42:40.000","Traffic Stop","833046056","CAD: Traffic Stop","41.0441252","{'coordinates': [-111.9097877, 41.0441252], 'type': 'Point'}","-111.9097877","Vehicle Stop","UT","2018-02-15T05:55:17.000","84037"
"593","300 Block N 3335 W","C1853888","WEST POINT",,"2018-02-01T07:36:00.000","Wednesday","19","2018-01-31T19:54:26.000","Missing Person","833046054","CAD: Missing Person","41.119206","{'coordinates': [-112.089798, 41.119206], 'type': 'Point'}","-112.089798","Missing Person","UT","2018-02-15T05:55:17.000","84015"
"594","2600 Block E 8200 S","C1843260","SOUTH WEBER",,"2018-01-06T07:36:30.000","Friday","0","2018-01-05T00:57:33.000","Animal Bite","830982698","CAD: Animal Bite","41.117859","{'coordinates': [-111.9116108, 41.117859], 'type': 'Point'}","-111.9116108","Disorder","UT","2018-01-27T12:19:34.000","84405"
"595","500 Block E 2625 N","C1843276","COUNTY NE",,"2018-01-06T07:36:30.000","Friday","5","2018-01-05T05:58:32.000","Residential Alarm","830982697","CAD: Residential Alarm","31.8627026","{'coordinates': [-102.3967422, 31.8627026], 'type': 'Point'}","-102.3967422","Alarm","UT","2018-01-27T12:19:34.000","79763"
"596","500 Block N 2000 W","C1843318","WEST POINT",,"2018-01-06T07:36:30.000","Friday","8","2018-01-05T08:11:43.000","School Zone Patrol","830982694","CAD: School Zone Patrol","41.1218097","{'coordinates': [-112.0640539, 41.1218097], 'type': 'Point'}","-112.0640539","Traffic","UT","2018-01-27T12:19:35.000","84015"
"597","500 Block N 3000 W","C1843323","WEST POINT",,"2018-01-06T07:36:30.000","Friday","8","2018-01-05T08:27:18.000","School Zone Patrol","830982693","CAD: School Zone Patrol","41.121814","{'coordinates': [-112.0837855, 41.121814], 'type': 'Point'}","-112.0837855","Traffic","UT","2018-01-27T12:19:35.000","84015"
"598","2200 Block E 8240 S","C1843325","SOUTH WEBER",,"2018-01-06T07:36:30.000","Friday","8","2018-01-05T08:37:45.000","Welfare Check","830982692","CAD: Welfare Check","41.117785","{'coordinates': [-111.920152, 41.117785], 'type': 'Point'}","-111.920152","Other","UT","2018-01-27T12:19:35.000","84405"
"599","6100 Block W 2425 N","C1843338","HOOPER",,"2018-01-06T07:36:30.000","Friday","9","2018-01-05T09:15:09.000","Extra Patrol On Site Call","830982690","CAD: Extra Patrol On Site Call","41.1490604","{'coordinates': [-112.1455787, 41.1490604], 'type': 'Point'}","-112.1455787","Community Policing","UT","2018-01-27T12:19:35.000","84315"
"600","2500 Block E 8300 S","C1843365","SOUTH WEBER",,"2018-01-06T07:36:30.000","Friday","10","2018-01-05T10:20:00.000","Parking Problem","830982687","CAD: Parking Problem","41.1163104","{'coordinates': [-111.9123246, 41.1163104], 'type': 'Point'}","-111.9123246","Traffic","UT","2018-01-27T12:19:35.000","84405"
"601","2300 Block E 8100 S","C1843368","SOUTH WEBER",,"2018-01-06T07:36:30.000","Friday","10","2018-01-05T10:26:11.000","Parking Problem","830982685","CAD: Parking Problem","41.1200392","{'coordinates': [-111.9194721, 41.1200392], 'type': 'Point'}","-111.9194721","Traffic","UT","2018-01-27T12:19:35.000","84405"
"602","1000 Block S CAPRICE LN","C1843427","FRUIT HEIGHTS",,"2018-01-06T07:36:30.000","Friday","12","2018-01-05T12:48:42.000","Fraud Activities","830982675","CAD: Fraud Activities","41.0183407","{'coordinates': [-111.9082081, 41.0183407], 'type': 'Point'}","-111.9082081","Theft","UT","2018-01-27T12:19:36.000","84037"
"603","2900 Block W 800 N","C1843450","WEST POINT",,"2018-01-06T07:36:30.000","Friday","13","2018-01-05T13:21:55.000","School Zone Patrol","830982679","CAD: School Zone Patrol","41.1245971","{'coordinates': [-112.0823842, 41.1245971], 'type': 'Point'}","-112.0823842","Traffic","UT","2018-01-27T12:19:36.000","84015"
"604","2700 Block W 550 N","C1843459","WEST POINT",,"2018-01-06T07:36:30.000","Friday","13","2018-01-05T13:45:11.000","School Zone Patrol","830982677","CAD: School Zone Patrol","41.1206557","{'coordinates': [-112.0797167, 41.1206557], 'type': 'Point'}","-112.0797167","Traffic","UT","2018-01-27T12:19:36.000","84015"
"605","900 Block S 1213 E","C1843475","FRUIT HEIGHTS",,"2018-01-06T07:36:30.000","Friday","14","2018-01-05T14:12:57.000","Fraud Activities","830982676","CAD: Fraud Activities","41.019936","{'coordinates': [-111.910621, 41.019936], 'type': 'Point'}","-111.910621","Theft","UT","2018-01-27T12:19:36.000","84037"
"606","W HWY 193 & N HILLFIELD RD","C1843493","LAYTON",,"2018-01-06T07:36:30.000","Friday","14","2018-01-05T14:51:53.000","Traffic Stop","830982673","CAD: Traffic Stop","41.1035007","{'coordinates': [-111.9734086, 41.1035007], 'type': 'Point'}","-111.9734086","Vehicle Stop","UT","2018-01-27T12:19:36.000","84041"
"607","7600 Block S HIGHWAY 89","C1843500","SOUTH WEBER",,"2018-01-06T07:36:30.000","Friday","15","2018-01-05T15:11:55.000","Property Damage","830982671","CAD: Property Damage","41.1375294","{'coordinates': [-111.9142087, 41.1375294], 'type': 'Point'}","-111.9142087","Property Crime","UT","2018-01-27T12:19:37.000",
"608","2400 Block E SOUTH WEBER DR","C1843520","SOUTH WEBER",,"2018-01-06T07:36:30.000","Friday","15","2018-01-05T15:55:22.000","Missing Person","830982672","CAD: Missing Person","41.1268351","{'coordinates': [-111.9166037, 41.1268351], 'type': 'Point'}","-111.9166037","Missing Person","UT","2018-01-27T12:19:37.000","84405"
"609","500 Block N HIGHWAY 89","C1843536","FRUIT HEIGHTS",,"2018-01-06T07:36:30.000","Friday","17","2018-01-05T17:05:13.000","Accident Property Damage","830982670","CAD: Accident Property Damage","41.0451929","{'coordinates': [-111.9088762, 41.0451929], 'type': 'Point'}","-111.9088762","Traffic","UT","2018-01-27T12:19:37.000","84037"
"610","500 Block S HIGHWAY 89","C1843613","FRUIT HEIGHTS",,"2018-01-06T07:36:30.000","Friday","20","2018-01-05T20:43:46.000","Traffic Stop","830982668","CAD: Traffic Stop","41.0451929","{'coordinates': [-111.9088762, 41.0451929], 'type': 'Point'}","-111.9088762","Vehicle Stop","UT","2018-01-27T12:19:37.000","84037"
"611","500 Block S MOUNTAIN RD","C1843630","FRUIT HEIGHTS",,"2018-01-06T07:36:30.000","Friday","21","2018-01-05T21:30:51.000","Traffic Stop","830982667","CAD: Traffic Stop","41.0260912","{'coordinates': [-111.9017022, 41.0260912], 'type': 'Point'}","-111.9017022","Vehicle Stop","UT","2018-01-27T12:19:37.000","84037"
"612","800 Block E MUTTON HOLLOW RD","C1843637","COUNTY NE",,"2018-01-06T07:36:30.000","Friday","22","2018-01-05T22:01:52.000","Traffic Stop","830982666","CAD: Traffic Stop","41.05693","{'coordinates': [-111.9200901, 41.05693], 'type': 'Point'}","-111.9200901","Vehicle Stop","UT","2018-01-27T12:19:37.000","84037"
"613","600 Block E MUTTON HOLLOW RD","C1843654","COUNTY NE",,"2018-01-06T07:36:30.000","Friday","22","2018-01-05T22:44:14.000","Traffic Stop","830982665","CAD: Traffic Stop","41.05628919999999","{'coordinates': [-111.924987, 41.0562892], 'type': 'Point'}","-111.924987","Vehicle Stop","UT","2018-01-27T12:19:37.000","84037"
"614","800 Block N 4500 W","C1843655","WEST POINT",,"2018-01-06T07:36:30.000","Friday","22","2018-01-05T22:48:44.000","Reckless Driver","830982660","CAD: Reckless Driver","41.1252037","{'coordinates': [-112.1126055, 41.1252037], 'type': 'Point'}","-112.1126055","Traffic","UT","2018-01-27T12:19:37.000","84015"
"615","ANTELOPE ISLAND CSWY","C1843680","COUNTY NW",,"2018-01-06T07:36:30.000","Friday","23","2018-01-05T23:53:09.000","Extra Patrol REQUEST","830982663","CAD: Extra Patrol REQUEST","40.95808479999999","{'coordinates': [-112.2145571, 40.9580848], 'type': 'Point'}","-112.2145571","Community Policing","UT","2018-01-27T12:19:37.000",
"616","1 Block NB LEGACY PKWY","C1843681","CO SO DAVIS",,"2018-01-06T07:36:30.000","Friday","23","2018-01-05T23:55:39.000","Traffic Stop","830982662","CAD: Traffic Stop","40.9182765","{'coordinates': [-111.8944148, 40.9182765], 'type': 'Point'}","-111.8944148","Vehicle Stop","UT","2018-01-27T12:19:38.000","84014"
"617","800 Block W 3600 S","C1843683","CO SO DAVIS",,"2018-01-06T07:36:30.000","Friday","23","2018-01-05T23:58:20.000","Pedestrian Stop","830982661","CAD: Pedestrian Stop","40.85033139999999","{'coordinates': [-111.9020901, 40.8503314], 'type': 'Point'}","-111.9020901","Pedestrian Stop","UT","2018-01-27T12:19:38.000","84010"
"618","300 Block S STIRLING DR","C1843705","FRUIT HEIGHTS",,"2018-01-07T07:45:44.000","Saturday","3","2018-01-06T03:41:11.000","Barking Dog","831046914","CAD: Barking Dog","41.02874660000001","{'coordinates': [-111.90531849999999, 41.0287466], 'type': 'Point'}","-111.9053185","Disorder","UT","2018-01-27T12:19:38.000","84037"
