"master_subject_id","subject_sex","apd_race","subject_resistance","subject_effects","council_district","date_occurred","zip","census_tract","location","x_coordinate","y_coordinate","county"
"458945297: 20193330123","F","H","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-11-29T00:00:00.000","78701","11","600 TRINITY ST","3115448","10070595","1"
"1244995: 20193330123",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-29T00:00:00.000","78701","11","600 TRINITY ST","3115448","10070595","1"
"334825364: 20193331103","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-29T00:00:00.000","78752","18","109 W ANDERSON LN SVRD EB","3125258","10098506","1"
"184813126: 20193330111","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-11-29T00:00:00.000","78748","-","11501 GEORGIA COLEMAN BND","3083448","10028858","1"
"459505480: 20193330328","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-29T00:00:00.000","78753","-","10402 BROWNIE DR","3132075","10108023","1"
"458849136: 20193330180","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-11-29T00:00:00.000","78748","24.21","9200 CULLEN LN","3099861","10033324","1"
"459877606: 20193330982","M","W","PREPARATORY RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED",,"2019-11-29T00:00:00.000","78660","-","13720 CANTARRA DR","3152107","10118581","1"
"459819143: 20193320052","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-28T00:00:00.000","78751","21","5330 N IH 35 SVRD SB","3124538","10087177","1"
"305799995: 20193320266","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-11-28T00:00:00.000","78705","-","2402 SAN GABRIEL ST","3112515","10078126","1"
"333579046: 20193320744","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-11-28T00:00:00.000","78751","-","5526 N IH 35 SVRD SB","3124750","10088183","1"
"458915483: 20193321317","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-28T00:00:00.000","78751","2","4400 GUADALUPE ST","3116924","10086184","1"
"305862280: 20193310082","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-11-27T00:00:00.000","78723","21","GREENSBORO DR / LOYOLA LN","3138444","10085225","1"
"459753849: 20193311644","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","5","2019-11-27T00:00:00.000","78748","24.21","9300 S IH 35 SVRD SB","3100423","10033116","1"
"459727599: 20193310200","M","H","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-11-27T00:00:00.000","78748","-","9313 BENTLEY GARNER LN","3097950","10033768","1"
"459081008: 20193311320","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-27T00:00:00.000","78723","21","1100 REINLI ST","3126350","10088845","1"
"219241706: 20193310200","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-11-27T00:00:00.000","78748","-","9313 BENTLEY GARNER LN","3097950","10033768","1"
"263070978: 20193311818","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-11-27T00:00:00.000","78758","18.22","9616 N LAMAR BLVD","3128359","10107000","1"
"459877813: 20193310083","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-27T00:00:00.000","78741","23.15","2200 WILLOW CREEK DR","3118401","10057171","1"
"459471628: 20193311584","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","2","2019-11-27T00:00:00.000","78744","24.12","2007 E STASSNEY LN","3110029","10044024","1"
"31916719: 20193311655","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","5","2019-11-27T00:00:00.000","78748","-","3011 ROCHELLE DR","3083321","10037125","1"
"459877792: 20193311055","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-27T00:00:00.000","78752","18.12","CAMERON RD / WESTHEIMER DR","3129522","10091768","1"
"339607870: 20193311313","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","2","2019-11-27T00:00:00.000","78744","-","1704 E STASSNEY LN","3108584","10045071","1"
"459596693: 20193301562","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-26T00:00:00.000","78703","-","1504 W 5TH ST","3108129","10072618","1"
"458954223: 20193300169","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","7","2019-11-26T00:00:00.000","78757","-","1748 OHLEN RD","3120645","10105366","1"
"337576376: 20193300723","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-26T00:00:00.000","78704","13","2400 S CONGRESS AVE","3110844","10059841","1"
"153161757: 20193300087","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-26T00:00:00.000","78741","23.18","1600 MONTOPOLIS DR","3127575","10056470","1"
"459631151: 20193301274","F","H","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-11-26T00:00:00.000","78721","21.11","AIRPORT BLVD / GUNTER ST","3128848","10071637","1"
"459876411: 20193291344","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-11-25T00:00:00.000","78744","24.11","2301 E ST ELMO RD","3114292","10049114","1"
"247202185: 20193290809","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-11-25T00:00:00.000","78727","18.48","12707 N MOPAC EXPY SVRD NB","3126499","10127412","1"
"29428143: 20193291547","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-25T00:00:00.000","78752","18.12","6904 CAMERON RD","3129298","10091594","1"
"459605428: 20193291428","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-25T00:00:00.000","78701","11","E 5TH ST / CONGRESS AVE","3114204","10070406","1"
"170080304: 20193291735","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-11-25T00:00:00.000","78701","11","700 NECHES ST","3115885","10070835","1"
"219218698: 20193291171","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-25T00:00:00.000","78741","23","1300 S PLEASANT VALLEY RD","3121932","10060896","1"
"459342014: 20193290502","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-25T00:00:00.000","78702","8","1401 E 12TH ST","3119945","10072572","1"
"459876009: 20193280258","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-24T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"333581706: 20193281370","M","B","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-24T00:00:00.000","78724","22","6512 MOONGLOW DR","3144918","10082027","1"
"459876230: 20193280272","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-24T00:00:00.000","78701","11","400 TRINITY ST","3115243","10069916","1"
"459875780: 20193281290","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-11-24T00:00:00.000","78701","11","600 TRINITY ST","3115448","10070595","1"
"459876225: 20193280272","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-11-24T00:00:00.000","78701","11","400 TRINITY ST","3115243","10069916","1"
"459445606: 20193280372","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","4","2019-11-24T00:00:00.000","78753","18.13","1030 NORWOOD PARK BLVD","3129996","10096983","1"
"131663342: 20193290532","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-24T00:00:00.000","78741","23.13","2347 DOUGLAS ST","3118325","10056320","1"
"458933443: 20193281271","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-11-24T00:00:00.000","78758","-","1070 MEARNS MEADOW BLVD","3127076","10107949","1"
"459876226: 20193280272","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-11-24T00:00:00.000","78701","11","400 TRINITY ST","3115243","10069916","1"
"459876227: 20193280272","M","H","NOT RESISTANT","NO COMPLAINT OF INJURY/PAIN","9","2019-11-24T00:00:00.000","78701","11","400 TRINITY ST","3115243","10069916","1"
"458886666: 20193271187","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-23T00:00:00.000","78724","-","9109 SOUTHWICK DR","3150503","10075364","1"
"459149533: 20193271294","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-23T00:00:00.000","78721","-","1137 GUNTER ST","3129348","10071528","1"
"48890214: 20193261715","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-11-23T00:00:00.000","78752","18","109 W ANDERSON LN EB","3124791","10099014","1"
"162595224: 20193270178","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-23T00:00:00.000","78702","-","LEONA ST / PENNSYLVANIA AVE","3121022","10072144","1"
"170208531: 20193270201","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-23T00:00:00.000","78701","11","E 6TH ST / NECHES ST","3115761","10070320","1"
"459875713: 20193270174","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","8","2019-11-23T00:00:00.000","78735","-","8300 BLOCK CEDAR ELM TRL","3069442","10063735","1"
"459761363: 20193271680","F","H","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-11-23T00:00:00.000","78723","21.12","6201 BERKMAN DR","3130170","10088491","1"
"459575077: 20193251164","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-11-22T00:00:00.000","78753","18.23","701 W LONGSPUR BLVD","3129180","10106923","1"
"459875701: 20193262101","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","10","2019-11-22T00:00:00.000","78703","16","1300 N MOPAC EXPY NB","3113545","10106948","1"
"459586935: 20193261220","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-11-22T00:00:00.000","78748","-","9600 S IH 35 SVRD SB","3099540","10031306","1"
"459089060: 20193262124","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3","2019-11-22T00:00:00.000","78704","13","2424 S CONGRESS AVE","3110785","10059654","1"
"95814337: 20193261691","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","1","2019-11-22T00:00:00.000","78721","21.10","5800 TECHNI CENTER DR","3136581","10075175","1"
"165024791: 20193261817","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-22T00:00:00.000","78701","-","514 E 6TH ST","3115973","10070380","1"
"459872451: 20193261020","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","6","2019-11-22T00:00:00.000","78729","204","13201 N FM 620 RD NB","3096967","10143063","2"
"459865740: 20193260796","F","W","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-11-22T00:00:00.000","78759","17.54","11000 N MOPAC EXPY SVRD SB","3116360","10118885","1"
"458969436: 20193260297","F","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","7","2019-11-22T00:00:00.000","78758","-","1701 SHADOWVIEW DR","3129889","10122736","1"
"121831849: 20193251590","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-21T00:00:00.000","78704","-","701 E MONROE ST","3113956","10062638","1"
"310510615: 20193250564","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-21T00:00:00.000","78704","13","2300 S CONGRESS AVE","3111299","10060501","1"
"459875833: 20193251391","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-11-21T00:00:00.000","78758","-","11300 DOMAIN DR","3118588","10118389","1"
"180814632: 20193260890","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-21T00:00:00.000","78705","-","2400 NUECES ST","3113941","10078074","1"
"384502364: 20193250063","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-21T00:00:00.000","78701","-","617 RED RIVER ST","3116234","10070504","1"
"33426293: 20193251468","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-11-21T00:00:00.000","78753","18","600 BARWOOD PARK","3128170","10100704","1"
"459877111: 20193251198","F","W","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-11-21T00:00:00.000","78701","11","CONGRESS AVE / W CESAR CHAVEZ ST","3113795","10069037","1"
"373689376: 20193250595","F","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-21T00:00:00.000","78702","-","212 PEDERNALES ST","3122631","10066522","1"
"359268667: 20193250220","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-21T00:00:00.000","78753","18.32","E BRAKER LN / N IH 35 SVRD NB","3134581","10110841","1"
"30803828: 20193251546","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-21T00:00:00.000","78701","11","500 E 7TH ST","3115951","10070759","1"
"459875137: 20193242035","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-20T00:00:00.000","78724","-","7205 TUMBLEWEED DR","3141933","10086915","1"
"317985392: 20193241337","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-20T00:00:00.000","78701","11","600 NECHES ST","3115785","10070494","1"
"459068871: 20193240220","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-11-20T00:00:00.000","78741","23.15","1910 WILLOW CREEK DR","3118798","10057930","1"
"17105267: 20193240653","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-20T00:00:00.000","78702","-","E 5TH ST / BRUSHY ST","3117122","10069531","1"
"459701809: 20193241401","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","10","2019-11-20T00:00:00.000","78759","-","11160 JOLLYVILLE RD","3111404","10121883","1"
"459370723: 20193230044","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-11-19T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"459874984: 20193231286","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-19T00:00:00.000","78721","-","1105 MANSELL AVE","3131466","10073174","1"
"199491887: 20193231611","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-11-19T00:00:00.000","78701","11","RIO GRANDE ST / W 6TH ST","3112175","10071387","1"
"458969869: 20193231669","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-19T00:00:00.000","78723","-","5100 BLOCK CAMERON RD","3124611","10086138","1"
"131663244: 20193230931","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","7","2019-11-19T00:00:00.000","78660","18.40","14100 N IH 35 SVRD NB","3135953","10131091","1"
"459552254: 20193231286","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-19T00:00:00.000","78721","-","1105 MANSELL AVE","3131466","10073174","1"
"288754965: 20193231959","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-19T00:00:00.000","78753","18","102 W POWELL LN","3126082","10100114","1"
"313786672: 20193231863","F","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-11-19T00:00:00.000","78701","11","800 CONGRESS AVE","3114453","10071516","1"
"459873896: 20193221759","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-11-18T00:00:00.000","78759","17.54","11113 RESEARCH BLVD SVRD NB","3112945","10120642","1"
"459733608: 20193221808","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-18T00:00:00.000","78753","18.33","9900 CHILDRESS DR","3133997","10104611","1"
"101123378: 20193221231","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","7","2019-11-18T00:00:00.000","78753","-","12501 TECH RIDGE BLVD","3138828","10118548","1"
"51053249: 20193221657","F","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-18T00:00:00.000","78722","-","2219 MANOR RD","3121909","10076852","1"
"97780249: 20193211147","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-11-17T00:00:00.000","78660","-","8300 BLOCK N IH 35 NB","3135470","10128235","1"
"459745531: 20193210292","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-11-17T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"458914298: 20193211360","M","W","NOT RESISTANT","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-11-17T00:00:00.000","78701","11","201 E 2ND ST","3114470","10069127","1"
"334170569: 20193210752","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-11-17T00:00:00.000","78748","24.21","9500 S IH 35 SVRD SB","3099306","10032153","1"
"187106461: 20193210433","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-17T00:00:00.000","78753","18.33","9601 N IH 35 SVRD NB","3131456","10104744","1"
"459757686: 20193210477","F","W","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-17T00:00:00.000","78752","15","6309 BURNS ST","3120652","10093723","1"
"459776670: 20193210841","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-17T00:00:00.000","78701","11","E 7TH ST / NECHES ST","3115857","10070656","1"
"459776670: 20193211228","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-17T00:00:00.000","78701","11","E 8TH ST / RED RIVER ST","3116303","10070893","1"
"459874432: 20193210271","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-11-17T00:00:00.000","78758","18.49","11501 ROCK ROSE AVE","3119545","10119175","1"
"219244732: 20193200273","F","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","2","2019-11-16T00:00:00.000","78744","-","810 E SLAUGHTER LN","3104781","10031064","1"
"459509179: 20193200165","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-16T00:00:00.000","78701","11","E 6TH ST / TRINITY ST","3115415","10070416","1"
"459227797: 20193201857","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-11-16T00:00:00.000","78617","-","13016 LOFTON CLIFF DR","3155381","10037626","1"
"459764748: 20193200273","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-11-16T00:00:00.000","78744","-","810 E SLAUGHTER LN","3104781","10031064","1"
"459873931: 20193200205","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-16T00:00:00.000","78701","11","W 6TH ST / RIO GRANDE ST","3112175","10071387","1"
"459266419: 20193201204","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","6","2019-11-16T00:00:00.000","78613","203.18","11200 LAKELINE MALL DR","3092523","10143915","2"
"184420461: 20193201052","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-16T00:00:00.000","78753","-","9704 KENDAL DR","3135259","10103061","1"
"459390355: 20193201777","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-11-16T00:00:00.000","78703","-","411 BAYLOR ST","3110025","10071395","1"
"459845489: 20193192124","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","6","2019-11-15T00:00:00.000","78726","17.65","8300 N FM 620 RD","3080099","10125939","1"
"459872966: 20193181903","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-15T00:00:00.000","78752","18.12","N IH 35 SVRD NB / E US 290 HWY SVRD WB","3125431","10090891","1"
"459872914: 20193190095","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-11-15T00:00:00.000","78701","11","720 W 6TH ST","3111897","10071532","1"
"459872933: 20193190113","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-11-15T00:00:00.000","78701","11","400 BLOCK E 6TH ST","3115491","10070521","1"
"310117486: 20193192101","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-11-15T00:00:00.000","78753","18.39","12800 CENTER LAKE DR","3136515","10121826","1"
"219353175: 20193190859","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","1","2019-11-15T00:00:00.000","78702","8","905 BEDFORD ST","3125421","10072355","1"
"459874082: 20193191684","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-11-15T00:00:00.000","78726","17.14","9715 N FM 620 RD","3082827","10131414","1"
"180948543: 20193191874","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-15T00:00:00.000","78702","-","2900 GLEN RAE ST","3124738","10070354","1"
"459611451: 20193190131","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-15T00:00:00.000","78701","11","400 E 11TH ST","3116278","10072061","1"
"219813384: 20193190781","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-11-15T00:00:00.000","78741","-","1400 BLOCK S IH 35 NB","3116512","10061142","1"
"459870891: 20193191205","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","2","2019-11-15T00:00:00.000","78617","23.19","3154 E SH 71 SVRD EB","3146534","10047586","1"
"246814341: 20193180166","F","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3","2019-11-14T00:00:00.000","78741","23.13","2504 HUNTWICK DR","3119484","10055306","1"
"384041885: 20193180958","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-14T00:00:00.000","78741","23","2426 E RIVERSIDE DR","3120481","10059156","1"
"184420461: 20193180761","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-14T00:00:00.000","78705","4","1025 E 32ND ST","3120148","10078593","1"
"459010731: 20193180106","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-11-14T00:00:00.000","78701","11","403 E 6TH ST","3115468","10070315","1"
"459875062: 20193180085","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-11-14T00:00:00.000","78617","-","5261 MISSION CIR","3151112","10038516","1"
"459872449: 20193180085","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-11-14T00:00:00.000","78617","-","5261 MISSION CIR","3151112","10038516","1"
"459872442: 20193180106","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-11-14T00:00:00.000","78701","11","403 E 6TH ST","3115468","10070315","1"
"207749578: 20193181270","M","H","PREPARATORY RESISTANCE","COMPLAINT OF INJURY/PAIN","4","2019-11-14T00:00:00.000","78753","-","100 W APPLEGATE DR","3131114","10108792","1"
"459867818: 20193180166","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-14T00:00:00.000","78741","23.13","2504 HUNTWICK DR","3119484","10055306","1"
"459872440: 20193171846","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","7","2019-11-13T00:00:00.000","78757","15","6528 N LAMAR BLVD","3120354","10094774","1"
"302396033: 20193171824","F","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-11-13T00:00:00.000","78745","-","412 E WILLIAM CANNON DR","3104793","10043078","1"
"5001492: 20193171361","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","2","2019-11-13T00:00:00.000","78744","24.27","6600 BLUFF SPRINGS RD","3106999","10041590","1"
"297058106: 20193170606","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-13T00:00:00.000","78741","23.17","1020 GROVE BLVD","3126575","10059426","1"
"225313391: 20193171533","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-11-13T00:00:00.000","78758","18.44","1910 W BRAKER LN","3124642","10116191","1"
"317522833: 20193171036","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-11-13T00:00:00.000","78741","23.18","1400 MONTOPOLIS DR","3127939","10057034","1"
"167538504: 20193161481","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-11-12T00:00:00.000","78741","-","MONTOPOLIS DR / FELIX AVE","3129158","10059275","1"
"131139370: 20193161552","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-12T00:00:00.000","78745","20","4510 LAREINA DR","3105691","10052095","1"
"459808501: 20193160603","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-12T00:00:00.000","78702","8","835 N PLEASANT VALLEY RD","3125438","10069780","1"
"459872076: 20193161562","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-11-12T00:00:00.000","78704","13","3708 S 2ND ST","3105724","10056727","1"
"168899934: 20193160560","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-11-12T00:00:00.000","78753","18.13","1030 NORWOOD PARK BLVD","3129996","10096983","1"
"383059345: 20193161567","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","2","2019-11-12T00:00:00.000","78744","-","2500 E WILLIAM CANNON DR","3110781","10040591","1"
"458819844: 20193160336","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-11-12T00:00:00.000","78759","-","8658 SPICEWOOD SPRINGS RD","3103902","10130742","2"
"458870169: 20193151571","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-11-11T00:00:00.000","78726","17.14","11210 FM 2222 RD","3079233","10117950","1"
"1241668: 20193150255",,,"DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-11T00:00:00.000","78702","-","1213 MAPLE AVE","3123066","10073623","1"
"378733671: 20193141523","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-11-10T00:00:00.000","78721","21","4501 E MARTIN LUTHER KING JR BLVD","3132624","10077429","1"
