"name_common","assettype","assetnote","discipline","discipline_note","live_music","event_venue","coa_facili","web_notes","website","zip","councildistrict","date_updat","map_list","source","location_1"
"Tenderling","Business","Graphic Design Services","Graphic Design, Printmaking"," Adv/GD"," "," "," "," "," ","78756","7","2018","map","Brownk","2117 Shoalmont Dr
Austin, TX 
(30.32983, -97.741013)"
"Telugu Cultural Association","Organization","Cultural Heritage, Ethnicity, and Religious Groups","Other"," Ethnic Heritage Group"," "," "," ","elugu Cultural Association (TCA) of Austin is a non-profit organization 501(c) founded over 24 years ago with an objective to promote, preserve and encourage the rich Telugu culture, language, art, music, dance, drama and unique traditions of the Te","http://www.austintelugu.org","78714","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Telling Project","Organization","Theater Company","Theater Arts"," "," "," "," "," "," ","78704","9","2014","map","SIAP","1006 W Monroe St
Austin, TX 
(30.25181, -97.760619)"
"Telescript West","Business","Video Production","Film/TV/Media"," A/V"," "," "," "," "," ","78757","7","2014","map","SIAP","1504 Dartmouth Ave
Austin, TX 
(30.348706, -97.723235)"
"Tele-Print Express Aka Tpex Austin","Business","Service & Support Business","Film/TV/Media"," A/V"," "," "," "," "," ","78751","4","2014","map","SIAP","502 E 53Rd St
Austin, TX 
(30.316639, -97.718329)"
"Tejano Genealogy Society Of Austin","Organization","Cultural Heritage, Ethnicity, and Religious Groups","Other"," Ethnic Heritage Group"," "," "," "," "," ","78715","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Tejano Artist Music Museum Inc","Gallery/ Museum","Museum","Music"," Music"," "," "," "," "," ","78723","1","2014","map","SIAP","2908 Overdale Rd
Austin, TX 
(30.30264, -97.681991)"
"Teed Shirts Inc","Business","Commercial Printing","Graphic Design, Printmaking"," Printing"," "," "," "," "," ","78752","4","2014","map","SIAP","6901 N Lamar Blvd
Austin, TX 
(30.337094, -97.718923)"
"Tech Ranch","Creative Workspace","Coworking","Multidisciplinary"," "," "," "," ","Tech Ranch brings entrepreneurs from all stages together to fill in the missing pieces and leverage the social capital of the community of practice we’ve created.","http://techranchaustin.com/","78759","10","2016","map","Srempe","8920 Business Park Dr 
Austin, TX 
(30.3972, -97.75176)"
"Teatro Vivo","Business","Service & Support Business","Theater Arts"," Theater"," "," "," "," "," ","78722","9","2014","map","SIAP","3103 Breeze Ter
Austin, TX 
(30.286334, -97.718051)"
"Teatro Humanidad Cansada","Business","Service & Support Business","Theater Arts"," Theater"," "," "," "," "," ","78704","3","2014","map","SIAP","6208 Langham St
Austin, TX 
(30.227033, -97.70303)"
"Taylor Fountain by James Turner","Public Art","Art in Public Places Donation","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","9","2016","map","AIPP","400 Guadalupe St
Austin, TX 
(30.267405, -97.746928)"
"Tatae Austin Books","Creative Workspace","Individual Studio, Workshop","Literary Arts"," Literature"," "," "," "," "," ","78723","1","2014","map","SIAP","5506 Northdale Dr
Austin, TX 
(30.289175, -97.669902)"
"Taru Hair Braiding","Business","Service & Support Business","Visual Arts","Hair Brading"," "," "," "," ","http://www.taruhairbraiding.com/","78727","7","2016","map","CAMP KIT","2205 W Parmer
Austin, TX 
(30.41688, -97.699072)"
"Tarrytown United Methodist Church","House of Worship","House of Worship","Other"," "," "," "," ","House of Worship","http://tumc.church/","78703","10","2016","map","Wikimap","2531 Exposition Boulevard
Austin, TX 
(30.300618, -97.765224)"
"Tarrytown Dance Center","Creative Workspace","Dance Studio","Dance"," Dance"," "," "," "," "," ","78703","10","2014","map","SIAP","2425 Exposition Blvd
Austin, TX 
(30.297187, -97.767583)"
"Tapestry Singers Aka Austin Women's Chorus","Organization","Band, Musical Group, Ensemble","Music"," "," "," "," "," "," ","78765","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Tapestry Dance Studios","Creative Workspace","Dance Studio","Dance"," "," "," "," ","Tapestry Dance Company is a professional, non-profit dance organization created in 1989 by rhythm tap dancer Acia Gray and ballet/jazz artist Deirdre Strand; they wished to develop a foundation in multi-form dance performance and education.  Initially a","http://www.tapestry.org","78745","5","2018","map","Brownk","4544 S Lamar Blvd
Austin, TX 
(30.233614, -97.8017)"
"Tapestry Dance Company","Organization","Dance Company","Dance"," "," "," "," ","Tapestry Dance Company is a professional, non-profit dance organization founded in 1989 by rhythm tap dancer Acia Gray and ballet/jazz artist Deirdre Strand for the purpose of developing a foundation in multi-form dance performance and education. Initial","http://www.tapestry.org","78745","5","2016","map","NPA_org","2302 Western Trails Boulevard
Austin, TX 
(30.230643, -97.794721)"
"Tandy Leather","Business","Supplier, Retail","Textile/Apparel"," "," "," "," "," ","https://www.tandyleather.com/en/","78723","4","2016","map","D9 Meeting","5813 Cameron Rd
Austin, TX 
(30.316716, -97.700179)"
"Tan Bonito Photographic Service","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78758","4","2014","map","SIAP","1401 Quail Crest Dr
Austin, TX 
(30.37882, -97.702661)"
"Tamale house East","Restaurant","Restaurant","Culinary Arts"," "," "," "," "," "," ","78702","3","2016","map","D10 Meeting","1707 E 6th St
Austin, TX 
(30.261921, -97.72416)"
"Talent Alliance","Business","Talent Management","Theater Arts"," "," "," "," "," "," ","78746","10","2014","map","SIAP","500 N Capital Of Texas Hwy
Austin, TX 
(30.309245, -97.8264)"
"Takelessons Music Lessons","Education","Education, Creative Learning, Professional Development","Music"," Music"," "," "," "," "," ","78705","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Takelessons Music Lessons","Education","Education, Creative Learning, Professional Development","Music"," Music"," "," "," "," "," ","78723","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Takelessons Music Lessons","Education","Education, Creative Learning, Professional Development","Music"," Music"," "," "," "," "," ","78758","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Takelessons Music Lessons","Education","Education, Creative Learning, Professional Development","Music"," Music"," "," "," "," "," ","78741","3","2014","map","SIAP","4700 E Riverside Dr
Austin, TX 
(30.232298, -97.718626)"
"Take Heart","Business","Supplier, Retail","Visual Arts"," "," "," "," "," ","takeheartshop.com","78702","1","2016","map","EAST_16","1111 E 11th St
Austin, TX 
(30.26879, -97.728925)"
"Tag Publishing","Business","Book Publishers","Literary Arts"," Literature"," "," "," "," "," ","78752","4","2014","map","SIAP","720 Gaylor St
Austin, TX 
(30.334214, -97.720097)"
"Tadlock Browlee Harris House","Landmark","Landmark","History, Culture, Heritage"," "," "," "," ","Historic Landmark"," ","78703","10","2016","map","Wikimap","1901 West 35th Street
Austin, TX 
(30.308288, -97.754724)"
"Synthetic Pictures","Business","Video Production","Film/TV/Media"," "," "," "," "," "," ","78704","9","2014","map","SIAP","1200 S 1St St
Austin, TX 
(30.25254, -97.754039)"
"Synergy Entertainment","Business","Service & Support Business","Film/TV/Media"," Film/TV"," "," "," "," "," ","78756","7","2014","map","SIAP","900 Old Koenig Ln
Austin, TX 
(30.329138, -97.727282)"
"Synergy Dance Studio","Creative Workspace","Dance Studio","Visual Arts"," "," "," "," "," "," ","73301","0","2018","map","Brownk","3425 Bee Caves Rd
Austin, TX 
(30.276234, -97.803551)"
"Symphony Square","Theater","Amphitheater","Music"," ","Live Music"," "," ","Symphony Square is a complex of four historical limestone buildings, which features a 350-seat amphitheatre which serves a growing audience 12 months of the year.  Symphony Square hosts numerous events including the Children's Day Art Park every Wednesda","www.austinsymphony.org/symphony/square/","78701","1","2016","map","NPA_ven","1101 Red River St
Austin, TX 
(30.271101, -97.735142)"
"Symphony Of Soul Inc","Business","Service & Support Business","Music"," Music"," "," "," ","Symphony of Soul is an Austin-based 501(c)(3) organization with a roster of professional musicians of all genres that provide ""musical medicine for the soul"" to people confined in care centers.  The organization serves everyone from infants to","http://www.symphonyofsoul.org","78746","10","2014","map","SIAP","3801 N Capital Of Tx Hwy
Austin, TX 
(30.336189, -97.805139)"
"Symbol Bowl by Damian Priour","Public Art","Art in Public Places Donation","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","9","2016","map","AIPP","201-299 E Willie Nelson Blvd
Austin, TX 
(30.263552, -97.742435)"
"Switched On Llc","Business","Supplier, Retail","Music"," Music"," "," "," "," "," ","78702","3","2018","map","Brownk","2400 E Cesar Chavez
Austin, TX 
(30.254871, -97.717103)"
"Swisher-Scott House","Landmark","Landmark","History, Culture, Heritage"," "," "," "," ","Historic Landmark"," ","7870","10","2016","map","Wikimap","2408 Sweetbrush
Austin, TX 
(30.30311, -97.777902)"
"Sweetleaf Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78749","8","2014","map","SIAP","7701 Copperas Dr
Austin, TX 
(30.212743, -97.850265)"
"Sweet Home Baptist Church","House of Worship","House of Worship","Other"," House of Worship"," "," "," ","Church."," ","78701","9","2016","map","NPA_ven","1725 West 11Th Street
Austin, TX 
(30.280889, -97.761676)"
"Sweet Adelines International","Organization","Band, Musical Group, Ensemble","Music"," Music"," "," "," ","http://www.austinharmony.org/"," ","78753","4","2014","map","SIAP","1206 Barrington Dr
Austin, TX 
(30.361255, -97.67482)"
"Sweatbox Recording Studio","Business","Recording Studio","Music"," "," "," "," "," "," ","78721","3","2016","map","Srempe","1406 Smith Road
Austin, TX 
(30.257629, -97.679122)"
"Swan Dive","Bar/Club/Venue","Bar/Club/Venue","Music"," ","Live Music"," "," ","All the class and taste of East Side Show Room with floor space adequate enough to encourage proper dance shenanigans.
We aspire to be a music emporium and to provide Austin with top quality eccentric entertainment in the most atmospheric environment we","http://www.swandiveaustin.com/","78701","9","2016","map","NPA_ven","615 Red River Street
Austin, TX 
(30.266538, -97.736827)"
"Swallow Suite by Margie Crisp","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78719","2","2016","map","AIPP","Spirit of Austin Ln
Austin, TX 
(30.21235, -97.667105)"
"Swad","Restaurant","Restaurant","Culinary Arts"," "," "," "," ","best vegetarian Indian food in Austin","http://places.singleplatform.com/swad-indian-vegetarian-restaurant/menu?ref=google","78753","4","2016","map","D2 Meeting","9515 N Lamar Blvd
Austin, TX 
(30.364073, -97.694252)"
"Sustainable Theatre Project","Organization","Theater Company","Theater Arts"," "," "," "," ","Founded in 2009, Sustainable Theatre Project is a nonprofit collaborative ensemble with the mission to create entertaining, affordable and socially relevant theatre for the city of Austin, while maintaining the highest possible standards of sustainabilit","http://www.sustainabletheatreproject.org/","0","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
"Susanna Dickinson Museum","Gallery/ Museum","Museum","Other"," "," "," "," ","Preserving the home and legacy of Alamo survivor Susanna Dickinson. Learn about Texas history through tours, quilting, storytelling, kid's classes and events.
Like us at http://www.facebook.com/artsinparks for free up coming events.","http://www.SusannaDickinsonMuseum.org","78701","9","2016","map","NPA_ven","411 East Fifth Street
Austin, TX 
(30.265834, -97.739634)"
"Susan Broockman Photographs","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78731","10","2014","map","SIAP","6404 Williams Ridge Way
Austin, TX 
(30.353893, -97.777253)"
"Sunshine Community Gardens","Landmark","Landmark","Other"," "," "," "," ","North central austin since 1979","http://sunshinecommunitygardens.org","78703","9","2014","map","SIAP","4814 Sunshine Drive
Austin, TX 
(30.317128, -97.735464)"
"Sunset Press Inc","Business","Commercial Printing","Graphic Design, Printmaking"," Printing"," "," "," "," "," ","78753","1","2014","map","SIAP","10908 Bluff Bend Dr
Austin, TX 
(30.368044, -97.676895)"
"Sunny 16 Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78724","1","2014","map","SIAP","5717 Nelson Oaks Dr
Austin, TX 
(30.279634, -97.629598)"
"Sunday Drum Circles at Mother Pecan Tree","Event/ Festival","Event/ Festival","Other"," ","Live Music"," "," "," "," ","78746","0","2016","map","D1 Meeting","S Entrance Barton Springs Pool
Austin, TX 
(30.210637, -97.969371)"
"Summit Professional Networks","Business","Book Publishers","Literary Arts"," Literature"," "," "," "," "," ","78746","8","2014","map","SIAP","1114 Lost Creek Blvd
Austin, TX 
(30.283471, -97.826503)"
"Summit Integration Systems","Business","Service & Support Business","Film/TV/Media"," A/V"," "," "," "," "," ","78758","7","2014","map","SIAP","2433 Rutland Dr
Austin, TX 
(30.382335, -97.721638)"
"Summer Stock Austin","Organization","Band, Musical Group, Ensemble","Music"," Music"," "," "," ","Our participants have the opportunity to work side-by- side with university faculty as well as theatre professionals from Austin and around the country. Our high school students get a taste of theatre at the college level, and our college students gain e","http://summerstockaustin.org","78704","9","2014","map","SIAP","701 W Riverside Dr
Austin, TX 
(30.260854, -97.75023)"
"Sugar Factory By Gay Isber Designs","Business","Supplier, Retail","Textile/Apparel"," Textile/Apparel"," "," "," "," "," ","78756","7","2014","map","SIAP","1800 W Koenig Ln
Austin, TX 
(30.33333, -97.736017)"
"Suffers Mail House","Business","Commercial Printing","Graphic Design, Printmaking"," Printing"," "," "," "," "," ","78723","4","2014","map","SIAP","5314 Cameron Rd
Austin, TX 
(30.311, -97.70813)"
"Studios @ Picturebox","Creative Workspace","Film Studio","Film/TV/Media"," A/V"," "," "," ","The Picturebox stage is 1,400 (39'x36') square feet of shooting space with 140 dedicated amps of power"," ","78702","3","2014","map","SIAP","701 Tillery St
Austin, TX 
(30.2583, -97.705392)"
"Studio of Todd V Wolfson","Business","Photographer/ Photo Studio","Photography"," "," "," "," ","Todd V Wolfson's photography has documented Austin's musicians, fashion scene, and club culture  for 30 years. His work has been published worldwide and his editorial photographs have been part of The Austin Chronicle almost since the beginning.."," ","78756","7","2016","map","Wikimap","5405A Joe Sayers Blvd
Austin, TX 
(30.326231, -97.735823)"
"Studio Eye Beam","Business","Graphic Design Services","Graphic Design, Printmaking"," Adv/GD"," "," "," "," "," ","78704","9","2014","map","SIAP","1202 Newning Ave
Austin, TX 
(30.251499, -97.744156)"
"Studio E","Organization","Education, Creative Learning, Professional Development","Theater Arts"," "," "," "," ","Studio E provides instruction in Performing Arts, Business Arts, Creative Living and more!"," ","78735","8","2016","map","NPA_org","7612-F W Highway 71
Austin, TX 
(30.244327, -97.884026)"
"Studio B","Gallery/ Museum","Gallery","Visual Arts"," "," "," "," "," "," ","78731","10","2018","map","Brownk","4802 Balcones Dr
Austin, TX 
(30.331183, -97.76423)"
"Studio Azul","Business","Video Production","Film/TV/Media"," "," "," "," "," "," ","78701","9","2014","map","SIAP","904 West Ave
Austin, TX 
(30.273193, -97.749825)"
"Studio 4D at UT","Education","Education, Creative Learning, Professional Development","Film/TV/Media"," "," "," "," ","Film Screening Venue.","http://www.screendoorfilm.com","78705","9","2016","map","NPA_ven","2501 Whitis
Austin, TX 
(30.288697, -97.74003)"
"Studio 40","Bar/Club/Venue","Bar/Club/Venue","Music"," ","Live Music"," "," ","Studio 41 Austin's newest events center has approximately 8000 sq./ft. to offer with a 120 sq./ft. stage and an exclusive green room. A 2500 sq./ft. back room (available for bar set up) opens to a 4500 sq./ft. room that has a dedicated 3500 sq./t dance f","http://www.studio41austintx.com/","78704","3","2016","map","TMO_16","2410 East Riverside Drive
Austin, TX 
(30.237046, -97.723303)"
"Studio 107","Business","Graphic Design Services","Graphic Design, Printmaking"," Adv/GD"," "," "," "," "," ","78702","3","2014","map","SIAP","906 E 5Th St
Austin, TX 
(30.264751, -97.733789)"
"Stubb's Bar-B-Que","Bar/Club/Venue","Bar/Club/Venue","Music"," Music","Live Music"," "," ","In the 1970's, Stubb's restaurant became the heart of an explosive music scene. Stubbs was ground zero for musicians like Joe Ely and Stevie Ray Vaughn. Other famous musicians who would ""play for their supper"" included Muddy Waters, John Lee Ho","http://www.stubbsaustin.com/music_home.html","78701","9","2014","map","SIAP","801 Red River Rd
Austin, TX 
(30.268275, -97.736175)"
"St. Theresa Catholic Church","House of Worship","House of Worship","Other"," House of Worship"," "," "," ","St. Theresa Catholic Church of Austin hosts a variety of community and cultural events.","http://www.ramstedtonline.com/stt/","78731","10","2016","map","NPA_ven","4311 Small Drive
Austin, TX 
(30.342044, -97.777062)"
"Strong Words","Creative Workspace","Individual Studio, Workshop","Literary Arts"," Literature"," "," "," "," "," ","78757","7","2014","map","SIAP","1303 Karen Ave
Austin, TX 
(30.335663, -97.727625)"
"Strings on Grass","Event/ Festival","Event/ Festival","music"," ","Live Music"," "," "," ","http://do512.com/venues/strings-on-grass","78748","5","2016","map","D5 Meeting","Slaughter Creek Dr
Austin, TX 
(30.168174, -97.822906)"
"Street Salsa","Organization","Dance Company","Dance"," Dance"," "," "," ","Recognized as the Casino/Rueda expert of Texas, Street Salsa is dedicated to providing Salsa instruction in the Austin metro area. She offers Beginner through Advance levels classes which are presented in a fun social environment.Classes are offered on S","http://www.streetsalsa.com","78755","7","2016","map","NPA_org","830 Houston Street
Austin, TX 
(30.323546, -97.728564)"
"Street Alumni Entertainment","Organization","Event Production","Multidisciplinary"," "," "," "," ","A Premiere Promtion and Event Planning Company","http://www.facebook.com/StreetAlumniEnt.","78721","1","2016","map","NPA_org","1806 Victoria Drive
Austin, TX 
(30.28357, -97.689687)"
"Strait Music Company (South Location)","Business","Supplier, Retail","Music"," Music"," "," "," "," "," ","78704","5","2014","map","SIAP","2428 W Ben White Blvd
Austin, TX 
(30.232796, -97.794485)"
"Strait Music Company (North Location)","Business","Supplier, Retail","Music"," Music"," "," "," "," "," ","78717","6","2014","map","SIAP","13945 N Highway 183
Austin, TX 
(30.469242, -97.797513)"
"Strait Music Company","Business","Supplier, Retail","Music"," "," "," "," "," ","http://www.straitmusic.com/","78704","5","2016","map","D6 Meeting","2428 W Ben White Blvd
Austin, TX 
(30.233757, -97.793779)"
"Story Circle Network Inc","Organization","Theater Company","Theater Arts"," Theater"," "," "," "," "," ","78750","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Stone Wave Gallery","Gallery/ Museum","Gallery","Visual Arts"," "," "," "," "," ","stonewavesculptures.com","0","3","2016","map","EAST_16","1715 E 6th
,  
(30.262046, -97.724404)"
"St. Michael's Episcopal Church","House of Worship","House of Worship","Other"," House of Worship"," "," "," ","The vision of St. Michael’s is to be a growing and thriving spiritual family whose diverse interests.","http://www.st-michaels.org/","78746","10","2016","map","NPA_org","1500 North Capital Of Texas Highway
Austin, TX 
(30.318243, -97.823047)"
"St Michael's Catholic Academy Fine Arts Program","Education","Education, Creative Learning, Professional Development","Other"," Religious Group"," "," "," ","Support Fine Arts Program","http://www.smca.com/Page/Student-Life/Arts","78735","0","2014","map","SIAP","3000 Barton Creek Blvd
Austin, TX 
(30.286531, -97.875195)"
"St Matthews Episcopal Church","House of Worship","House of Worship","Other"," House of Worship"," "," "," "," "," ","78759","10","2014","map","SIAP","8134 Mesa Dr
Austin, TX 
(30.374372, -97.756698)"
"St. Mary's Cathedral","House of Worship","House of Worship","Other"," "," "," "," ","Saint Mary Cathedral is the hub of the Catholic Community in Austin.","http://www.saintmaryscathedral.org/","78701","9","2016","map","NPA_ven","203 East 10Th Street
Austin, TX 
(30.271154, -97.740132)"
"St. Martin's Lutheran Church","House of Worship","House of Worship","Other"," House of Worship"," "," "," ","St. Martin's Evangelical Lutheran Church is a community of faith. The church is centrally located in the heart of downtown Austin, and is host to a number of community and cultural events.","http://www.saintmartins.org","78701","9","2016","map","NPA_ven","606 West 15Th Street
Austin, TX 
(30.278865, -97.745131)"
"St. Louis Catholic Church","House of Worship","House of Worship","Other"," House of Worship"," "," "," ","St. Louis King of France Catholic Church hosts a number of community and cultural events throughout the year.","http://www.st-louis.org","78757","7","2016","map","NPA_ven","7601 Burnet Road
Austin, TX 
(30.352254, -97.732859)"
"St. John's United Methodist Church","House of Worship","House of Worship","Music"," "," "," "," ","Austin Classical Guitar presented concerts there","http://stjohnsaustin.org/","78756","7","2016","map","D5 Meeting","2140 Allandale Rd
Austin, TX 
(30.335475, -97.741429)"
"St. John's Episcopal Church","House of Worship","House of Worship","Other"," House of Worship"," "," "," ","St. John’s is a diverse Christian congregation that offers community events and worship services.","http://www.austinstjohns.org","78758","4","2016","map","NPA_ven","11201 Parkfield Drive At Braker Lane
Austin, TX 
(30.385207, -97.695986)"
"St. John Neumann Catholic Church","House of Worship","House of Worship","Other"," House of Worship"," "," "," ","St. John Neumann parish was officially established in the Westlake area of Austin in May 1984. The church serves as a venue for a number of community and cultural events and concerts."," ","78746","0","2016","map","NPA_ven","5455 Bee Cave Road
Austin, TX 
(30.29516, -97.827267)"
"St. John Branch, Austin Public Library","Library","Library","Literary Arts"," "," "," ","COA"," ","http://library.austintexas.gov/","78752","4","2014","map","SIAP","7500 Blessing Ave
Austin, TX 
(30.331881, -97.693191)"
"St. James Episcopal Church","House of Worship","House of Worship","Other"," House of Worship"," "," "," ","St. James Episcopal Church is a Christian faith community and cultural venue in East Austin that hosts a number of community events and activities.","http://www.stjamesaustin.org","78721","1","2016","map","NPA_ven","1941 Webberville Road
Austin, TX 
(30.282541, -97.675594)"
"Stinson's Bistro","Restaurant","Restaurant","Music","Blues, Country, Rock","Live Music"," "," ","Stinson’s is a concept as old as time. A community stopping point, a gathering place, an old world cafe in the tradition of Gijon, Closerie des Lilas and Deux Magots, brought forward and remade for our times. We serve you morning noon and night as did","http://www.stinsonsbistro.com/","0","10","2016","map","TMO_16","2401 Lake Austin Blvd.
Austin, TX 
(30.277884, -97.772991)"
"Stinson's Bistro","Restaurant","Restaurant","Music","Blues, Country, Rock","Live Music"," "," ","Stinson’s is a concept as old as time. A community stopping point, a gathering place, an old world cafe in the tradition of Gijon, Closerie des Lilas and Deux Magots, brought forward and remade for our times. We serve you morning noon and night as did","http://www.stinsonsbistro.com/","0","10","2016","map","TMO_16","4416 Burnet Road
Austin, TX 
(30.315235, -97.741975)"
"Stinson Recording Studio","Business","Recording Studio","Multidisciplinary"," A/V"," "," "," "," "," ","78759","10","2014","map","SIAP","5717 Penny Creek Dr
Austin, TX 
(30.412427, -97.754928)"
"Still Point Communication","Business","Graphic Design Services","Graphic Design, Printmaking"," Adv/GD"," "," "," "," "," ","78704","5","2014","map","SIAP","703 Garner Ave
Austin, TX 
(30.261, -97.76466)"
"St. Ignatius Catholic Church","House of Worship","House of Worship","Other"," House of Worship"," "," "," ","As a Catholic faith community we strive to provide the structure, opportunities and activities so that each of us can grow to become true Disciples of Christ. To help us on this journey of growth in faith and","http://www.st-ignatius.org","78704","9","2016","map","NPA_org","126 W Oltorf St
Austin, TX 
(30.240211, -97.75452)"
"STG Design Inc","Business","Architects","Architecture"," Architecture/Design"," "," "," "," "," ","78703","9","2014","map","SIAP","828 W 6Th St
Austin, TX 
(30.270988, -97.751796)"
"St. Gabriel's Catholic Church","House of Worship","House of Worship","Other"," House of Worship"," "," "," ","The annual Mardi Gras 5k Marathon held by St. Gabriel's Catholic Church is a family friendly run/walk event with games and activities for all ages.","http://www.mardigras5k.com","78735","0","2016","map","NPA_ven","2500 Wimberly Lane
Austin, TX 
(30.294549, -97.872194)"
"Stevie Ray Vaughan by Ralph Helmick","Public Art","Art in Public Places Donation","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78704","9","2016","map","AIPP","800 W Riverside Dr
Austin, TX 
(30.262517, -97.751583)"
"Steven Andrew Cole","Creative Workspace","Individual Studio, Workshop","Music"," "," "," "," "," "," ","78759","10","2014","map","SIAP","11901 Argonne Forest Trail
Austin, TX 
(30.427856, -97.762465)"
"Steve Kriechbaum Designer Jeweler","Business","Supplier, Retail","Textile/Apparel"," Textile/Apparel"," "," "," "," "," ","78759","10","2014","map","SIAP","8140 N Mopac Expy
Austin, TX 
(30.36445, -97.7442)"
"Steve Armstrong Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78749","8","2014","map","SIAP","3801 Robert Burns Dr
Austin, TX 
(30.216159, -97.834804)"
"Sterling's Printing & Copying","Business","Commercial Printing","Graphic Design, Printmaking"," Printing"," "," "," "," "," ","78704","5","2014","map","SIAP","435 Sterzing St
Austin, TX 
(30.264621, -97.762673)"
"Sterling Images","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78758","7","2014","map","SIAP","3311 Rogers Rd
Austin, TX 
(30.400968, -97.725768)"
"Stephen L Clark Gallery","Gallery/ Museum","Gallery","Visual Arts"," "," "," "," "," "," ","78703","9","2014","map","SIAP","1101 W 6Th St
Austin, TX 
(30.271868, -97.755572)"
"Stensrud Studio","Creative Workspace","Individual Studio, Workshop","Visual Arts"," "," "," "," ","Stensrud Studio located in the heart of SOCO hosts regular Open Houses, art workshops and art viewing parties. Carol J. Stensrud, artist in residence is known as a creative spirit who works both in her own fine arts private practise and in community art","http://www.caroljstensrud.com","78704","9","2016","map","NPA_org","1601 Eva St
Austin, TX 
(30.248171, -97.751139)"
"Stem Rack by Ann Armstrong","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","1","2016","map","AIPP","1001 Congress Ave
Austin, TX 
(30.271801, -97.741433)"
"St. Elmo Soundstage","Creative Workspace","Studio Complex","Theater Arts","Theater"," "," "," "," ","http://saintelmo.info/","78745","3","2016","map","CAMP Kit D9","415 E St Elmo Rd
Austin, TX 
(30.214621, -97.762316)"
"St Elmo Soundstage","Business","Recording Studio","Music"," "," "," "," "," "," ","78745","3","2016","map","Srempe","415 E St Elmo
Austin, TX 
(30.214621, -97.762316)"
"Stella Alesi Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78704","9","2014","map","SIAP","1712 Bouldin Ave
Austin, TX 
(30.24981, -97.759505)"
"Steinway Piano Gallery","Business","Supplier, Retail","Music"," Music"," "," "," "," "," ","78750","6","2014","map","SIAP","12980 N Highway 183
Austin, TX 
(30.444024, -97.787165)"
"Steiner Ranch Steakhouse","Bar/Club/Venue","Bar/Club/Venue","Music","Country","Live Music"," "," ","Steiner Family Steakhouse offers live music nightly outside on their Hill Top Stage. An update of the evening's plan for live music is available by phone daily after 3 p.m. at (512) 381-0800.","http://www.steinersteakhouse.com/","78732","0","2016","map","TMO_16","5424 Steiner Ranch Blvd.
Austin, TX 
(30.390115, -97.871658)"
"St. Edward's University- Theater Arts Department","Education","Education, Creative Learning, Professional Development","Theater Arts"," "," "," "," "," "," ","78704","3","2016","map","Srempe","3001 South Congress Avenue
Austin, TX 
(30.232938, -97.758051)"
"St. Edward's University- Ragsdale Center","Event Venue","Event Venue","Multidisciplinary"," "," ","Event Venue"," ","Completed in June of 1999, the Ragsdale Center is the community center of St. Edward's University, serving students, faculty, staff, alumni and guests. The Ragsdsale Center is home to a wide range of services and conveniences including conference rooms,","http://think.stedwards.edu/ragsdalecenter/","78704","3","2016","map","NPA_ven","3001 South Congress Avenue
Austin, TX 
(30.232938, -97.758051)"
"St. Edward's University- Photocommunications Department","Education","Education, Creative Learning, Professional Development","Photography"," "," "," "," "," "," ","78704","3","2016","map","Srempe","3001 South Congress Avenue
Austin, TX 
(30.232938, -97.758051)"
