"offense_case_type","offense_date","offense_time","charges_description","offense_street_name","offense_cross_street","case_closed","agency","officer_code","race","defendant_gender"
"CM","10/17/2017","2:45 AM","PUBLIC INTOXICATION","2714 Guadalupe Street",,"Y","APD","8430","White","Male"
"CO","10/17/2017","10:10 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 6th Street At Congress",,"Y","APD","7785","Black","Female"
"TR","10/17/2017","10:00 AM","PEDESTRIAN CROSSING MIDBLOCK","300 Block Congress Avenue",,"Y","APD","7785","White","Male"
"CO","10/17/2017","8:41 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","500 East 8th Street",,"Y","APD","6966","White","Male"
"CO","10/18/2017","10:40 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","1000 Block Red River Street",,"Y","APD","7779","Black","Male"
"CM","10/18/2017","7:40 AM","Possession of Drug Paraphernalia","1100 Block Waller Creek",,"Y","APD","3968","Black","Male"
"CO","10/18/2017","11:35 AM","Possess, Consume, Sell Alcohol in Prohibited Park Area","900 Block Waller Creek",,"Y","APD","3968","Black","Female"
"CO","10/18/2017","12:20 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Sabine Street",,"Y","APD","7779","Black","Male"
"CO","10/18/2017","11:25 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 6th Street","Neches Street","Y","APD","7784","Black","Male"
"CO","10/18/2017","10:15 AM","LITTERING","200 Block East 6th Street",,"Y","APD","7779","White","Male"
"CO","10/18/2017","9:25 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","300 Block East 6th Street",,"Y","APD","6966","White","Male"
"CO","10/18/2017","11:58 AM","SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE","613 Congress Avenue",,"Y","APD","6966","White","Male"
"CO","10/18/2017","12:09 AM","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","East 7th Street","North Ih 35 Service Road","Y","APD","7758","Black","Male"
"CO","10/18/2017","12:40 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Sabine Street",,"N","APD","7779","Black","Female"
"TR","10/18/2017","9:50 AM","PEDESTRIAN WALKING AGAINST LIGHT","East 7th Street","North Ih 35 Service Road","N","APD","7784","N American","Male"
"CM","10/18/2017","6:15 PM","Possession of Drug Paraphernalia","500 Block East 6th Street",,"N","OTH","0","Black","Male"
"CO","10/18/2017","10:40 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","1000 Block Red River Street",,"Y","APD","7779","White","Male"
"CO","10/18/2017","12:14 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Sabine Street",,"Y","APD","6966","White","Female"
"CO","10/18/2017","10:00 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","400 Block East 6th Street",,"Y","APD","6966","Black","Male"
"CO","10/18/2017","10:15 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","200 Block East 6th Street",,"Y","APD","7779","White","Male"
"CO","10/18/2017","10:05 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","214 East 6th Street",,"Y","APD","6966","Hispanic","Male"
"CO","10/18/2017","12:00 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 7th Street","Sabine Street","Y","APD","7784","White","Female"
"CO","10/18/2017","6:58 PM","CONSUMING ALCOHOL IN A PUBLIC STREET","500 Block North Ih 35 Service Road",,"Y","APD","7780","White","Male"
"CO","10/18/2017","10:40 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","1000 Block Red River Street",,"Y","APD","7779","Black","Female"
"CO","10/18/2017","9:51 PM","CONSUMING ALCOHOL IN A PUBLIC STREET","700 Block North Ih 35",,"Y","APD","6127","Black","Male"
"CO","10/18/2017","11:25 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","500 Block East 8th Street",,"Y","APD","6966","Black","Male"
"CO","10/18/2017","9:50 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","6th Street","Ih 35","Y","APD","7784","White","Male"
"CO","10/18/2017","9:25 PM","CAMPING IN A PUBLIC PLACE","300 Block East 6th Street",,"Y","APD","6966","White","Male"
"TR","10/18/2017","1:07 AM","PEDESTRIAN ON ROADWAY","1000 Red River Street",,"Y","APD","6127","White","Female"
"TR","10/18/2017","10:02 PM","PEDESTRIAN CROSSING MIDBLOCK","600 Block Red River Street",,"Y","APD","7293","White","Male"
"TR","10/18/2017","9:22 AM","PEDESTRIAN WALKING AGAINST LIGHT","6th Street","San Jacinto Boulevard","Y","APD","7779","White","Male"
"CO","10/18/2017","8:50 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600  Block Neches Street",,"Y","APD","3454","White","Male"
"CO","10/18/2017","11:41 AM","Possess, Consume, Sell Alcohol in Prohibited Park Area","1000 Block Waller Creek",,"Y","APD","7758","Black","Male"
"CO","10/18/2017","10:00 AM","OPEN GLASS CONTAINER","400 Block East 6th Street",,"Y","APD","6966","Black","Male"
"CM","10/18/2017","7:17 AM","Possession of Drug Paraphernalia","1100 Block Waller Creek",,"N","APD","7758","Black","Male"
"TR","10/18/2017","9:20 AM","PEDESTRIAN WALKING AGAINST LIGHT","East 6th Street","San Jacinto Boulevard","Y","APD","7784","White","Male"
"CO","10/18/2017","10:15 AM","SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE","200 Block East 6th Street",,"Y","APD","7779","White","Male"
"CM","10/18/2017","1:07 AM","Possession of Drug Paraphernalia","1000 Red River Street",,"Y","APD","6127","White","Female"
"CO","10/18/2017","7:40 AM","Possess, Consume, Sell Alcohol in Prohibited Park Area","1100 Block Waller Creek",,"Y","APD","3968","Black","Male"
"TR","10/18/2017","9:10 AM","PEDESTRIAN WALKING AGAINST LIGHT","6th Street","San Jacinto Street","Y","APD","7784","White","Female"
"CO","10/18/2017","12:00 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","700 Block San Jacinto",,"Y","APD","7779","Black","Female"
"CO","10/19/2017","11:00 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block  Brushy",,"Y","APD","7042","Black","Female"
"CO","10/19/2017","12:00 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","6th Street And Neches Street",,"Y","APD","3454","White","Male"
"CO","10/19/2017","3:37 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","100 Block West 6th Street",,"Y","APD","6127","White","Male"
"CO","10/19/2017","10:35 AM","CAMPING IN A PUBLIC PLACE","200 Ih 35 Under Bridge",,"N","APD","6966","White","Male"
"CO","10/19/2017","11:15 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","1000 Red River",,"Y","APD","7779","White","Female"
"CO","10/19/2017","9:05 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Trinity",,"Y","APD","7779","Black","Male"
"TR","10/19/2017","9:05 AM","PEDESTRIAN WALKING AGAINST LIGHT","6th At Neches",,"N","APD","7042","White","Male"
"CO","10/19/2017","3:22 AM","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","1501 Red River Street",,"N","APD","8131","Black","Male"
"CO","10/19/2017","9:00 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 7th Street At Trinity Street",,"Y","APD","7784","White","Male"
"CO","10/19/2017","10:45 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Ih 35 Service Road",,"Y","APD","7430","Black","Male"
"CO","10/19/2017","11:29 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Sabine Street",,"Y","APD","3454","White","Male"
"CO","10/19/2017","10:15 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","300 East 6th Street",,"Y","APD","6966","Black","Male"
"TR","10/19/2017","10:30 AM","PEDESTRIAN ON ROADWAY","Cesar Chavez At Ih 35 Service Road",,"Y","APD","7430","White","Female"
"CO","10/19/2017","9:34 AM","CAMPING IN A PUBLIC PLACE","1000 East Cesar Chavez",,"Y","APD","6966","White","Female"
"CO","10/19/2017","9:32 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Sabine",,"N","APD","7779","Black","Male"
"CO","10/19/2017","10:08 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Congress",,"Y","APD","7430","White","Female"
"CO","10/19/2017","10:21 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","300 Block Trinity",,"Y","APD","3454","White","Male"
"CO","10/19/2017","11:38 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","500 Block East 6th Street",,"Y","APD","7430","Black","Male"
"CO","10/19/2017","11:40 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Sabine Street",,"Y","APD","4579","Hispanic","Male"
"CO","10/19/2017","11:00 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","901 Brushy Street",,"N","APD","6966","Black","Male"
"CO","10/19/2017","9:35 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","1000 Block Cesar Chavez",,"N","APD","7430","White","Male"
"CO","10/19/2017","11:10 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 9th Street At Red River",,"Y","APD","7784","Black","Male"
"CM","10/19/2017","1:17 AM","PUBLIC INTOXICATION","1200 Block Red River Street",,"N","APD","8430","White","Male"
"CO","10/19/2017","9:30 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 7th Street At Sabine Street",,"Y","APD","7784","Black","Male"
"CO","10/19/2017","11:52 AM","SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE","600 Brazos Street",,"Y","APD","6966","Black","Male"
"TR","10/19/2017","6:26 PM","PEDESTRIAN ON ROADWAY","500 Block 6th Street",,"Y","APD","7795","Black","Male"
"CM","10/19/2017","12:00 AM","Possession of Drug Paraphernalia","1001 Congress Avenue",,"Y","APD","4042","Black","Male"
"CO","10/19/2017","10:35 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","200 Ih 35 Under Bridge",,"N","APD","6966","White","Male"
"CO","10/19/2017","10:21 AM","MANIFESTING - DRUGS","300 Block Trinity",,"Y","APD","3454","White","Male"
"CO","10/19/2017","10:35 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","Cesar Chavez At Ih 35 Service Road",,"Y","APD","7430","Black","Male"
"CO","10/19/2017","11:06 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Ih 35",,"Y","APD","6966","White","Female"
"CO","10/19/2017","9:00 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","700 Trinity",,"Y","APD","4579","Hispanic","No Data"
"CO","10/19/2017","11:52 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Brazos Street",,"Y","APD","6966","Black","Male"
"TR","10/19/2017","10:45 AM","PEDESTRIAN ON ROADWAY","Cesar Chavez At North Ih 35",,"Y","APD","4579","White","Male"
"CO","10/19/2017","6:26 PM","HUMAN WASTE","500 Block 6th Street",,"Y","APD","7795","Black","Male"
"CM","10/19/2017","10:56 AM","Possession of Drug Paraphernalia","500 Block Ih 35 Service Road",,"Y","APD","7430","White","Male"
"CO","10/19/2017","10:56 AM","CAMPING IN A PUBLIC PLACE","500 Block Ih 35 Service Road",,"Y","APD","7430","White","Male"
"CO","10/19/2017","8:50 AM","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","6th At Neches",,"N","APD","7042","Black","Male"
"CM","10/19/2017","4:00 PM","DISORDERLY CONDUCT-INDECENT EXPOSURE #","611 Congress Avenue",,"Y","APD","7772","White","Female"
"CM","10/19/2017","1:17 PM","DISREGARD ORDER OF A POLICE OFFICER","200 Block Brazos Street",,"N","APD","4951","No Data","Male"
"CO","10/19/2017","9:40 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","300 East 6th Street",,"Y","APD","7779","Black","Male"
"CO","10/19/2017","10:19 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","400 Block East 6th Street",,"Y","APD","7430","White","Male"
"CO","10/19/2017","10:35 AM","CAMPING IN A PUBLIC PLACE","Cesar Chavez At Ih 35 Service Road",,"Y","APD","7430","Black","Male"
"CO","10/20/2017","10:01 PM","AGGRESSIVE SOLICITATION","East 6th Street At Neches Street",,"Y","APD","7299","Black","Male"
"CM","10/20/2017","1:40 AM","MINOR CONSUMING ALCOHOL","200 Block East 6th Street","San Jacinto Boulevard","Y","APD","7433","White","Female"
"CM","10/20/2017","12:00 AM","PUBLIC INTOXICATION","West 7th Street And Guadalupe Street",,"N","APD","7087","White","Male"
"CO","10/20/2017","12:00 AM","MINOR CONSUMING ALCOHOL","218 East 6th Street",,"Y","APD","7297","White","Male"
"CM","10/20/2017","1:09 AM","PUBLIC INTOXICATION","East 6th Street And Trinity Street",,"Y","APD","7297","White","Male"
"CO","10/20/2017","1:30 AM","MINOR CONSUMING ALCOHOL","218 East 6th Street",,"N","APD","7297","No Data","No Data"
"CM","10/20/2017","12:40 AM","PUBLIC INTOXICATION","East 6th Street And Trinity Street",,"Y","APD","7705","White","Male"
"CM","10/20/2017","1:30 AM","PUBLIC INTOXICATION","413 East 6th Street",,"Y","APD","7699","White","Male"
"CM","10/20/2017","2:14 AM","PUBLIC INTOXICATION","323 East 6th Street",,"Y","APD","7616","White","Male"
"CM","10/20/2017","12:50 AM","PUBLIC INTOXICATION","East 7th Street And Neches Street",,"Y","APD","7885","Hispanic","Male"
"CM","10/21/2017","2:02 AM","PUBLIC INTOXICATION","406 East 6th Street",,"Y","APD","7433","Hispanic","Male"
"CM","10/21/2017","2:11 AM","PUBLIC INTOXICATION","700 Block East 7th Street",,"Y","APD","7699","White","Male"
"CM","10/21/2017","12:34 AM","PUBLIC INTOXICATION","6th Street And San Marcos Street",,"Y","APD","4560","White","Male"
"CM","10/21/2017","12:00 AM","PUBLIC INTOXICATION","400 Block East 6th Street",,"N","APD","5666","Hispanic","Male"
"CM","10/21/2017","1:11 AM","PUBLIC INTOXICATION","401 Congress Avenue",,"Y","APD","7796","Hispanic","Female"
"CO","10/21/2017","6:16 PM","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","505 East 7th Street",,"N","APD","6633","White","Male"
"TR","10/21/2017","12:00 AM","PEDESTRIAN WALKING AGAINST LIGHT","100 West 6th Street",,"Y","APD","6086","White","Male"
"CM","10/21/2017","1:26 AM","PUBLIC INTOXICATION","East 6th Street And Trinity Street",,"Y","APD","5159","Hispanic","Male"
"CO","10/21/2017","4:50 AM","CAMPING IN A PUBLIC PLACE","100 Lamar Boulivard At Cesar Chavez",,"Y","APD","7597","White","Male"
"TR","10/21/2017","6:53 PM","PEDESTRIAN WALKING AGAINST LIGHT","600 Block Trinity Street",,"Y","APD","6835","White","Female"
"CM","10/21/2017","2:05 AM","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"N","APD","7885","Hispanic","Male"
"CM","10/22/2017","12:00 AM","PUBLIC INTOXICATION","400 Block East 6th Street",,"Y","APD","7422","Black","Female"
"CM","10/22/2017","10:00 PM","DISORDERLY CONDUCT-ABUSIVE LANGUAGE","700 Block East 6th Street",,"N","APD","5906","White","Male"
"CO","10/22/2017","10:31 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","300 West Cesar Chavez Street",,"N","APD","6646","White","Male"
"CM","10/22/2017","11:16 PM","PUBLIC INTOXICATION","200 Block East 6th Street",,"N","APD","7804","Hispanic","Male"
"CM","10/22/2017","10:00 PM","PUBLIC INTOXICATION","700 Block East 6th Street",,"N","APD","5906","White","Male"
"CO","10/22/2017","8:10 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Congress Avenue",,"Y","APD","7798","White","Male"
"CM","10/22/2017","7:41 PM","Possession of Drug Paraphernalia","109 East 7th Street",,"N","APD","7798","Black","Male"
"CO","10/23/2017","2:45 AM","HUMAN WASTE","300 Block East 6th Street",,"Y","APD","6971","Hispanic","Male"
"CM","10/23/2017","10:14 PM","Possession of Drug Paraphernalia","700 Trinity",,"N","APD","7780","Hispanic","Male"
"CM","10/23/2017","2:01 AM","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"Y","APD","5159","White","Male"
"CM","10/23/2017","2:05 AM","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"Y","APD","6971","Hispanic","Male"
"CM","10/23/2017","2:02 AM","DISREGARD ORDER OF A POLICE OFFICER","408 East 6th Street",,"Y","APD","7433","Black","Female"
"CO","10/23/2017","5:00 PM","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","East 7th Street At Neches Street",,"Y","APD","7804","White","Male"
"CM","10/23/2017","8:00 PM","PUBLIC INTOXICATION","603 Sabine Street",,"N","APD","7567","White","Male"
"CM","10/23/2017","2:34 AM","PUBLIC INTOXICATION","320 East 6th Street",,"Y","APD","7433","White","Male"
"CM","10/23/2017","1:30 AM","MINOR CONSUMING ALCOHOL","6th Street","Trinity Street","Y","APD","5906","Hispanic","Male"
"CM","10/23/2017","2:01 AM","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"Y","APD","6096","White","Male"
"TR","10/23/2017","1:00 AM","PEDESTRIAN CROSSING MIDBLOCK","400 East 6th Street",,"N","APD","7804","White","Male"
"CO","10/23/2017","4:30 PM","AGGRESSIVE SOLICITATION","East 6th Street At Congress Avenue",,"Y","APD","7757","Black","Female"
"CM","10/23/2017","11:30 PM","Possession of Drug Paraphernalia","90 Red River Street",,"N","APD","7615","Black","Male"
"CO","10/24/2017","3:56 PM","HUMAN WASTE","300 Block East 6th Street",,"N","APD","6802","Hispanic","Male"
"CO","10/24/2017","10:10 PM","PARK CURFEW VIOLATION","1100 Block Waller Creek",,"Y","APD","7345","Black","Male"
"CO","10/24/2017","2:00 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Trinty Street",,"Y","APD","6977","White","Male"
"CM","10/24/2017","12:15 AM","Possession of Drug Paraphernalia","East 6th Street At San Jacinto Boulivard",,"Y","APD","7759","White","Male"
"CM","10/24/2017","12:59 AM","PUBLIC INTOXICATION","500 Block East 2nd Street",,"Y","APD","7638","Hispanic","Male"
"CO","10/25/2017","3:03 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Sabine Street",,"Y","APD","6966","Black","Male"
"CO","10/25/2017","3:55 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 7th Street And Congress Avenue",,"Y","APD","7784","White","Female"
"CO","10/25/2017","2:55 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","700 Block Ih 35",,"Y","APD","7785","Hispanic","Male"
"CO","10/25/2017","1:55 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Sabine Street",,"Y","APD","7042","White","Female"
"CM","10/25/2017","12:00 AM","PUBLIC INTOXICATION","418 East 6th Street",,"Y","APD","7615","White","Male"
"CO","10/25/2017","4:08 PM","AGGRESSIVE SOLICITATION","East 6th Street And San Jacinto Street",,"Y","APD","7784","White","Male"
"CO","10/25/2017","2:00 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Sabine Street",,"Y","APD","7430","White","Male"
"CO","10/25/2017","2:00 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 6th Street And Trinity Street",,"Y","APD","7784","White","Male"
"CO","10/25/2017","6:35 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","6th Street And Trinity Street",,"Y","APD","3454","White","Male"
"CO","10/25/2017","2:38 PM","AGGRESSIVE SOLICITATION","200 Block East 6th Street",,"N","APD","3454","White","Male"
"CO","10/25/2017","3:04 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Sabine Street",,"Y","APD","3454","White","Male"
"CO","10/25/2017","5:00 PM","SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE","300 Block East 6th Street",,"Y","APD","6970","White","Male"
"CO","10/25/2017","4:20 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","500 Block Brazos Street",,"Y","APD","6970","Hispanic","Male"
"CO","10/25/2017","4:15 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Trinity Street",,"Y","APD","7042","Black","Male"
"CO","10/25/2017","4:15 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Trinity Street",,"Y","APD","7430","Black","Male"
"CO","10/25/2017","1:30 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 6th Street And Trinity Street",,"Y","APD","7784","White","Female"
"CO","10/25/2017","2:00 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Sabine Street",,"Y","APD","7779","White","Male"
"CO","10/25/2017","2:10 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Trinity Street",,"N","APD","7042","Hispanic","Male"
"CO","10/25/2017","1:42 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Trinity Street",,"N","APD","6970","Black","Female"
"CO","10/25/2017","6:31 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","500 Block Brazos Street",,"N","APD","7430","Black","Male"
"CO","10/25/2017","2:40 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","700 Block East 6th Street",,"Y","APD","7779","White","Female"
"CO","10/25/2017","2:30 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Brazos Street",,"N","APD","6970","Black","Male"
"CO","10/25/2017","1:40 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Trinity Street",,"Y","APD","6966","Black","Male"
"CO","10/25/2017","1:30 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Trinity Street",,"Y","APD","6970","Hispanic","Male"
"CO","10/25/2017","2:50 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","300 Block 6th Street",,"Y","APD","7430","White","Male"
"CO","10/25/2017","7:50 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","300 Block East 6th Street",,"Y","APD","7042","White","Male"
"CM","10/25/2017","8:40 AM","Possession of Drug Paraphernalia","900 Block Cesar Chavez Street",,"N","APD","7415","No Data","Male"
"CO","10/25/2017","1:33 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","500 Block Trinity Street",,"Y","APD","6966","Black","Male"
"CO","10/25/2017","1:45 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","East 7th Street And Trinity Street",,"Y","APD","7784","Black","Male"
"TR","10/25/2017","6:07 PM","PEDESTRIAN WALKING AGAINST LIGHT","6th Street And Neches Street",,"Y","APD","7430","White","Female"
"CO","10/25/2017","1:50 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block San Jacinto Boulevard",,"Y","APD","6966","White","Male"
"CO","10/25/2017","2:38 PM","SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE","200 Block East 6th Street",,"N","APD","3454","White","Male"
"CO","10/25/2017","5:00 PM","AGGRESSIVE SOLICITATION","300 Block East 6th Street",,"Y","APD","6970","White","Male"
"CO","10/26/2017","7:00 AM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Congress Avenue",,"Y","APD","7299","White","Female"
"CM","10/26/2017","11:38 AM","DISORDERLY CONDUCT-ABUSIVE LANGUAGE","600 Block Congress Avenue",,"Y","APD","7095","White","Male"
"CM","10/26/2017","10:00 PM","Possession of Drug Paraphernalia","600 Block East 11th Street",,"N","APD","7615","Black","Male"
"CO","10/26/2017","3:30 PM","Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors","600 Block Of Congress Avenue",,"Y","APD","7284","White","Female"
"CO","10/26/2017","10:16 AM","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","600 Block North Ih 35 Service Road",,"Y","APD","7043","Black","Male"
"CO","10/26/2017","10:16 AM","SOLICIT BY PERSON FROM STREET - SIDEWALK","600 Block North Ih 35 Service Road",,"Y","APD","7043","Black","Male"
"CM","10/26/2017","12:00 AM","PUBLIC INTOXICATION","719 East 6th Street",,"Y","APD","6701","Hispanic","Male"
"CO","10/27/2017","2:27 AM","Interference with a police service animal","300 Block East 6th Street",,"Y","APD","7885","White","Male"
"CO","10/27/2017","6:35 PM","OPEN GLASS CONTAINER","500 East 7th Street",,"Y","APD","7796","Black","Male"
"CM","10/27/2017","1:36 AM","MISREPRESENTATION OF AGE BY MINOR","415 East 6th Street",,"Y","APD","7756","White","Female"
"CO","10/27/2017","12:00 AM","SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE","516 East 6th Street",,"Y","APD","6633","Black","Male"
"CM","10/27/2017","3:02 AM","PUBLIC INTOXICATION","5th Street And Brzaos Street",,"Y","APD","7345","Hispanic","Male"
"CM","10/27/2017","11:20 PM","PUBLIC INTOXICATION","6th At Brazos",,"Y","APD","4560","Hispanic","Male"
"CO","10/27/2017","3:10 PM","AGGRESSIVE SOLICITATION","4th Street","Trinity Street","Y","APD","7785","White","Male"
"CM","10/27/2017","12:00 AM","PUBLIC INTOXICATION","613 Congress Avenue",,"Y","APD","4560","Hispanic","Male"
"CM","10/28/2017","2:51 AM","MINOR CONSUMING ALCOHOL","411 East 6th Street",,"Y","APD","7433","Black","Female"
"CM","10/28/2017","1:50 AM","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"Y","APD","6145","White","Male"
"CM","10/28/2017","2:00 AM","DISORDERLY CONDUCT - FIGHTING","407 East 6th Street",,"Y","APD","7885","Hispanic","Male"
"CM","10/28/2017","7:31 PM","Possession of Drug Paraphernalia","500 East 7th Street",,"Y","APD","7798","White","Male"
"CM","10/28/2017","2:26 AM","PUBLIC INTOXICATION","400 Block East 6th Street",,"Y","APD","7433","Asian","Male"
"CM","10/28/2017","12:00 AM","PUBLIC INTOXICATION","300 Block 6th Street",,"N","APD","7769","Black","Male"
"CM","10/28/2017","12:00 AM","PUBLIC INTOXICATION","Rio Grand Street And West 6th Street",,"Y","APD","6096","Black","Male"
"CO","10/29/2017","6:05 PM","OPEN GLASS CONTAINER","East 7th At Red River",,"Y","APD","5930","Black","Male"
"CM","10/29/2017","2:55 AM","PUBLIC INTOXICATION","West 15th Street And Lavaca Street",,"Y","APD","7350","Hispanic","Female"
"CM","10/29/2017","12:00 AM","PUBLIC INTOXICATION","400 Block West 6th Street",,"Y","APD","7549","White","Male"
"CM","10/29/2017","2:10 AM","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"N","APD","7611","Black","Female"
"TR","10/29/2017","8:51 PM","PEDESTRIAN WALKING AGAINST LIGHT","West 7th Street","Lavaca Street","Y","APD","7608","Hispanic","Male"
"CM","10/29/2017","12:12 AM","PUBLIC INTOXICATION","100 Block East 6th Street",,"Y","APD","5666","White","Male"
"CM","10/29/2017","12:00 AM","PUBLIC INTOXICATION","414 East 6th Street",,"Y","APD","7756","Black","Male"
"CM","10/29/2017","12:00 AM","PUBLIC INTOXICATION","300 Block East 6th Street",,"N","APD","7757","White","Male"
"CM","10/30/2017","11:44 PM","Possession of Drug Paraphernalia","Brushy Street","7th Street","Y","APD","7077","Black","Male"
"CO","10/30/2017","11:30 AM","CONSUMING ALCOHOL IN A PUBLIC STREET","2nd Street","Chalmers Avenue","Y","APD","6290","Black","Female"
"CO","10/30/2017","11:30 AM","CONSUMING ALCOHOL IN A PUBLIC STREET","2nd Street","Chalmers Avenue","Y","APD","6290","White","Female"
