"commodity","commodity_description","extended_description","quantity","unit_of_measure","unit_of_meas_desc","unit_price","itm_tot_am","master_agreement","contract_name","purchase_order","award_date","vendor_code","lgl_nm","ad_ln_1","ad_ln_2","city","st","zip","ctry","data_build_date"
"40545400001","Bar & Chain Oil, Size 1 Gallon","RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________","6","EA","Each","17.29","103.74","MA7400GC110000003","Materials needed at Webberville warehouse","DO220015020608102","2015-02-06T00:00:00.000","WWG2097000","W W GRAINGER INC","7950 Research Blvd. Ste 101",,"AUSTIN","TX","78758-8425","US","2022-09-05T00:00:00.000"
"19036","Chemicals, Bulk (Not Otherwise Itemized)","liquid sulfur dioxide in 1-ton cylinders for WCWWTP","25","TON","Ton","605","15125","MA2200GA120000074","SAR Liquid Sulfer Dioxide for May, June, and July","DO220012051514036","2012-05-15T00:00:00.000","VS0000010351","ACETYLENE OXYGEN COMPANY","822 AT&T Center Parkway",,"San Antonio","TX","78219","US","2022-09-05T00:00:00.000"
"28586","Transformers, Power Distribution (Incl. Fluid Fill","TRANSFORMER, DISTRIBUTION, SINGLE PHASE, PAD MOUNT, 50 KVA, 120/240 VOLT,  WITH BAYONET FUSING, PER SPEC E-1581 DATED 6/01/2009.  0-19521 REPLACES 0-7027","6","EA","Each","3270","19620","MA1100GA080000083","Critical materials Supply Arrangement","DOM1100MAX20829","2012-02-28T00:00:00.000","KBS6049140","KBS ELECTRICAL DISTRIBUTORS INC","504 E ST ELMO",,"AUSTIN","TX","78745","US","2022-09-05T00:00:00.000"
"20092","Work Clothes","DAVID HEINTZ","0",,,"0","428.15","MA9300GA110000054","UNIFORM DAVID HEINTZ","DO930013111503362","2013-11-15T00:00:00.000","MIL3235500","MILLER UNIFORMS & EMBLEMS INC","650 CANION ST",,"AUSTIN","TX","78752-3510","US","2022-09-05T00:00:00.000"
"20464","Network Components: Adapter Cards, Bridges, Connec","StarTech.com 3m Fiber Optic Cable - Multimode Duplex 50/125 - LSZH - LC/SC - network cable - 10ft  26084 - Contract #: DIR-TSO-2542 - Quote #: 218985757","2","EA","Each","9.93","19.86",,"Meraki WI-FI","PO560017072002974","2017-07-20T00:00:00.000","COM7062925","INSIGHT PUBLIC SECTOR INC","2525 BROCKTON STE 390",,"AUSTIN","TX","78758","US","2022-09-05T00:00:00.000"
"42030","Furniture, General (Custom Made)","SUSPENDED PEDESTAL DRAWER 24"",1  (HLN) 6/6/12,LOCK  ,TR- SURFACE 1  00G GRAY TONE","8","EA","Each","221.3","1770.4",,"Modular furniture move & labor to reconfig offices - 968260","CT560009112400303","2009-11-24T00:00:00.000","FUR7116270","FURNITURE MARKETING GROUP INC","8606 WALL ST BLDG 16",,"AUSTIN","TX","78754-4569","US","2022-09-05T00:00:00.000"
"45006106002","BATTERY PENLIGHT SIZE AAA","RC LN____ QTY DEL____ P/F____ B/O____ DEL DATE________","1","PK","Pack","43.2","43.2","MA7400GC110000004","MATERIAL NEEDED AT AGBSC","DO220012102301859","2012-10-23T00:00:00.000","MSC6003170","SID TOOL CO INC","121 Interpark Blvd Ste 1203",,"SAN ANTONIO","TX","78216","US","2022-09-05T00:00:00.000"
"83210200001","BARRIER TAPE YELLOW CAUTION 3 INCH X 1000 FT. 2 MIL","RC LN______QTY DEL______P/F____B/O____DEL DATE________","10","EA","Each","6.72","67.2",,"material needed at awgbsc","PO220013061904817","2013-06-25T00:00:00.000","ACE7163805","HAVERDA ENTERPRISES INC","5005 E BEN WHITE BLVD",,"AUSTIN","TX","78741-7301","US","2022-09-05T00:00:00.000"
"88540","Chlorinating and Oxidizing Agents: Bromohydantoins","Sodium Hypochlorite-Hypo delivery for 03/28/12-03/29/12 for new tanks","10080.81","GAL","Gallon","0.7487","7547.5","MA2200NA120000077","03/28/12 delivery of hypo (15,000 gallons) for SAR","DO220012032711050","2012-03-27T00:00:00.000","COA7097320","ALTIVIA CORPORATION","1100 LOUISIANA ST STE 3160",,"HOUSTON","TX","77002-5217","US","2022-09-05T00:00:00.000"
"20811","Application Software, Microcomputer","#2 Bluebeam Revu 20 eXtreme - Perpetual Seats - Quote B202099","0",,,"0","1198","MA5000NA210000197","Two (2) Bluebeam Revu eXtreme Licenses","DO220022060308525","2022-06-03T00:00:00.000","V00000956196","Bluebeam, Inc","443 S Raymond Ave",,"Pasadena","CA","91105","US","2022-09-05T00:00:00.000"
"40531","Lubricants, Industrial Type",,"7","CASE","Case","27.63","193.41","MA2200GA160000043","OIL AND GREASE","DO220016062915501","2016-06-29T00:00:00.000","ALL0141000","TEXAS ENTERPRISES INC","PO BOX 6116",,"AUSTIN","TX","78762-6116","US","2022-09-05T00:00:00.000"
"8900857","PARTS AND ACCESSORIES, DOMESTIC WATER TREATMENT","Seat (TFE) #P49567 12@59.62","0",,,"0","715.44","MA2200GA110000053","Ammonia Parts","DO220012102301896","2013-01-08T00:00:00.000","ENV1755500","ENVIRONMENTAL IMPROVEMENTS INC","PO BOX 70",,"BUDA","TX","78610-0070","US","2022-09-05T00:00:00.000"
"20553","Microcomputers, Desktop or Towerbased, Environmentally Certi","15150 - ARC (FIRE MDCs), quote SQ-149478, DIR-SDD-1365/886, item PAN/CF31JBGAA1M","36","EA","Each","3982.48","143369.28","MA5600NC120000009","15150 - ARC (FIRE MDCs)","DO560012031910523","2012-03-19T00:00:00.000","AUS0481500","AUSTIN RIBBON & COMPUTER","9211 Waterford Centre Blvd","Suite 202","Austin","TX","78758","US","2022-09-05T00:00:00.000"
"47564715217","Top Sheet","S002  Top sheet. 40 inches x 90 inches. Stretcher. Light Blue. MEDLINE Item Number NON 24335","47","CASE","Case","22.42","1053.74","MA9300GA120000098","medical supplies - emergency patient care for stock","DO930018010405023","2018-01-04T00:00:00.000","HEN8311513","HENRY SCHEIN INC","135 DURYEA RD E270",,"MELVILLE","NY","11747-3834","US","2022-09-05T00:00:00.000"
"28586","Transformers, Power Distribution (Incl. Fluid Fill","TRANSFORMER, DISTRIBUTION, SINGLE PHASE, POLE MOUNT, DOE, 75KVA, 120/240  VOLT, 3 WIRE, 2 HV BUSHINGS WITH TANK MOUNTED ARRESTER, SPEC E-1579  11May 18.      19517 REPLACES 1879","2","EA","Each","2710","5420","MA1100GA170000050","critical materials supply arrangement (CMSA)","DOM1100MAX83167","2019-05-13T00:00:00.000","VC0000100372","WESCO DISTRIBUTION, INC.","2003 RUTLAND DR",,"AUSTIN","TX","78758-5412","US","2022-09-05T00:00:00.000"
"20464","Network Components: Adapter Cards, Bridges, Connec","Cisco Wireless Access Points 802.11n Clean Air External Antenna","2","EA","Each","717.75","1435.5","MA5600NC120000009","#15774-Network Components to expand wi-fi network to PEC","DO560012092722724","2012-09-27T00:00:00.000","CAL8321346","CALENCE L L C","1130 RUTHERFORD LN STE 208",,"AUSTIN","TX","78753-6705","US","2022-09-05T00:00:00.000"
"34522","Fall Protection Equipment and Accessories (For the",,"2","EA","Each","2263","4526",,"Self Retracting Lanyard","CTM1100MAX54607","2015-12-16T00:00:00.000","V00000925758","Dupuy Oxygen & Supply","1400 N. Industrial Blvd.",,"Round Rock","TX","78681","US","2022-09-05T00:00:00.000"
"28586","Transformers, Power Distribution (Incl. Fluid Fill","TRANSFORMER, DISTRIBUTION, SINGLE PHASE, POLE MOUNT, DOE, 75KVA, 277/480  VOLT, 2 WIRE, 2 HV BUSHINGS WITH TANK MOUNTED ARRESTER, SPEC 1579 DATED  3-9-09; 0-19511 REPLACES 0-1911","1","EA","Each","3157","3157","MA1100GA080000079","Critical materials Supply Arrangement","DOM1100MAX22065","2012-04-17T00:00:00.000","VC0000100372","POWER SUPPLY INC","2003 RUTLAND DR",,"AUSTIN","TX","78758-5412","US","2022-09-05T00:00:00.000"
"10021","Freight and Cargo Containers (Shipping) (See Class",,"1","EA","Each","5.88","5.88",,"NEEDLE DECOMPRESSION KIT","PO930010082409285","2010-08-24T00:00:00.000","VC0000102927","NORTH AMERICAN RESCUE LLC","35 TEDWALL CT",,"GREER","SC","29650","US","2022-09-05T00:00:00.000"
"28586","Transformers, Power Distribution (Incl. Fluid Fill","TRANSFORMER, DISTRIBUTION, SINGLE PHASE, POLE MOUNT, DOE, 10KVA, 120/240  VOLT, 3 WIRE, 2 HV BUSHINGS WITH TANK MOUNTED ARRESTER, SPEC E-1579  11May 18.","2","EA","Each","880","1760","MA1100GA170000044","critical materials supply arrangement (CMSA)","DOM1100MAX92533","2020-05-04T00:00:00.000","TEC4570250","TECHLINE INC","9609 BECK CIR",,"AUSTIN","TX","78758","US","2022-09-05T00:00:00.000"
"61527","Coin Wrappers, Bill Straps, Bank Deposit Bags, etc","P13x10H3 Bag Type 1: Mixed Cash and Check- lots of 1,000 each","1","LOT","Lot","122.1","122.1","MA7400GA140000061","DEPOSIT BAGS","DO850017111703045","2017-11-17T00:00:00.000","VS0000018222","HARLAND CLARKE CORP","2435 GOODWIN LN",,"NEW BRAUNFELS","TX","78135","US","2022-09-05T00:00:00.000"
"1102255","PARTS AND ACCESSORIES, CONVEYOR BELT","1 each Tail Pulley # P49387/140 $779.00  Estimated Freight $58.17","0",,,"0","837.17","MA8100GA130000023","Baggage Handling System Belts  MAX PO# 5084 PR # 3180","DO810014120904637","2014-12-09T00:00:00.000","TRA7153470","TRANSNORM SYSTEMS INC","1906 S GREAT SOUTHWEST PKWY",,"GRAND PRAIRIE","TX","75051-3580","US","2022-09-05T00:00:00.000"
"89044","Meters, Water","15% off Badger Catalog METER SHOP ORDER","0",,,"0","17882","MA2200GA180000022","10"" FSAA, 2"" TSM BYPASS (1)SHUT-OFF VALVE FOR METER SHOP","DO220021050507890","2021-05-05T00:00:00.000","BAD0545000","BADGER METER INC","P.O. BOX 245036",,"MILWAUKEE","WI","53224-9536","US","2022-09-05T00:00:00.000"
"2204336","GLOBAL POSITIONING SYSTEM","Robotic total station S6-3, 3"" w/ laser pointer model DR300+, Trimble p/n S6352200     DIR Contract DIR-SDD-1030","1","EA","Each","21910.88","21910.88",,"Trimble GPS Equipment","CT560011033100814","2011-03-31T00:00:00.000","MAR8322907","MARTIN INSTRUMENT","8868 RESEARCH BLVD #101",,"AUSTIN","TX","78758","US","2022-09-05T00:00:00.000"
"28502","Analyzer, Electric Power Demand","RFQAPC0880  PR MAX61652  ATTN: JOEY HERNANDEZ","5","EA","Each","6650","33250",,"Portable Three-Phase Power System Analyzer","CTM1100MAX51525","2015-08-20T00:00:00.000","ARB7035895","ARBITER SYSTEMS INC","1324 VENDELS CIRCLE # 121",,"PASO ROBLES","CA","93446","US","2022-09-05T00:00:00.000"
"68004","Ammunition","Qty 30 Next Level Training Red Metal Slide; Item # NLT-SIRT107PRO @ $ 362.50 each  Per Quote # QTE0111361  Attn: Sgt. Steven Wiliis","0",,,"0","10875","MA8700NC170000048","Firearms for training and remediation","DO870019092716069","2019-09-27T00:00:00.000","GTD2150750","GT DISTRIBUTORS INC","PO BOX 16080",,"AUSTIN","TX","78761-6080","US","2022-09-05T00:00:00.000"
"8053453","PARTS & ACCESSORIES, BICYCLE","Bicycle repair and maintenance, various services listed on Bid sheet;  Complet Overhaul, Install tire, Istall tube, Install cable, adjust hand brake, Respoke wheel, True Wheel, Adjust derail, Adjust Hub, Adjust Head, Adjust Bottom Bracket, Overhaul Head, overhaul bottom bracket, install grips, tune-ups, clean, adjust & clean rock shocks, Repair/Replace seat tube shock, Brake pads, Toe clips, Gear adjustments,   Minimum service fee for site visits requiring less than one hour to complete.  Various sites for APD and PARD","0",,,"0","1458.5","MA8700NA090000194","Maintenance and Repair of Park Ranger Bicycles","DO860012053014916","2012-05-30T00:00:00.000","TSU8307142","DAVID E BARRIENTOS","2114 1/2 S CONGRESS",,"AUSTIN","TX","78704","US","2022-09-05T00:00:00.000"
"2008445","JACKETS, WORK, WINTER, WAIST LENGTH","Port Authority # J705/L705; men's medium, black.","1","EA","Each","36.49","36.49",,"jackets (core)","PO220010093010372","2010-09-30T00:00:00.000","AUS0485500","AUSTIN SCREEN PRINTING L P","4204 MEDICAL PARKWAY",,"AUSTIN","TX","78756-3310","US","2022-09-05T00:00:00.000"
"2045404","PARTS AND ACCESSORIES, HANDHELD COMPUTERS","Various Hardware Peripherals","0",,,"0","5635",,"ToughBooks for ARR's Training Team-ARR","CT150022031600423","2022-03-16T00:00:00.000","CDW7127170","CDW LLC","230 N MILWAUKEE AVENUE",,"VERNON HILLS","IL","60061-9740","US","2022-09-05T00:00:00.000"
"34060","Hydrants, Fire (Including Accessories and Parts)","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____   DELIVERY DATE SHALL BE NO LATER THAN 6/3/21    34060126017 - Qty 5 @$143.45ea = $717.25","0",,,"0","717.25","MA2200GA170000023","hydraflo material for awgbsc","DO220021052008445","2021-05-20T00:00:00.000","HYD2464000","HYDRAFLO INC","1030 MILAM ST",,"BEAUMONT","TX","77701-4496","US","2022-09-05T00:00:00.000"
"03778","Souvenirs: Promotional, Advertising, etc.","Sticker Sheets","3500","EA","Each","0.72","2520",,"Urban Forest Program Promotional Items - FY22","CT530022071800722","2022-07-18T00:00:00.000","VS0000014858","Susan Marie Steely","2411 Fondren Rd","#1455","Houston","TX","77063","US","2022-09-05T00:00:00.000"
"20464","Network Components: Adapter Cards, Bridges, Connec","1000BASE-LX/LH SFP transceiver module, MMF/SMF, 1310nm, DOM  23503 - Quote #AAAQ1665 - Contract #DIR-TSO-2542","20","EA","Each","456.71","9134.2","MA5600NC160000003","23503 - Switches for Network Expansion - Aviation","DO560016052313490","2016-05-23T00:00:00.000","VS0000031769","Netsync Network Solutions","2500 West Loop South #510",,"Houston","TX","77027","US","2022-09-05T00:00:00.000"
"6805223","PARTS AND ACCESSORIES,: GUN, RIFLE, PISTOL AND SHOTGUN",,"14","EA","Each","40.49","566.86",,"Repair Parts for Weapons for APD","PO870021111800429","2021-11-18T00:00:00.000","BRO0820500","BROWNELLS INC","3006 Brownells Parkway",,"Grinnell","IA","50112","US","2022-09-05T00:00:00.000"
"2201530","FLOWMETERS, BRAND LISTED OR EQUAL","QUOTE 150820AVF-03A  (issued in lieu of CT 2200 AW15091104)","1","LOT","Lot","4152","4152",,"CO2 Thermal Mass Flowmeter ST 100 Series for Davis WTP","CT2200AW150922110","2015-09-22T00:00:00.000","VS0000034997","Fluid Components International LLC","1755 La Costa Meadows Drive",,"San Marcos","CA","92078","US","2022-09-05T00:00:00.000"
"2856168","PARTS AND ACCESSORIES, METER SOCKET","(C126) Hub, meter base socket 2 inch    APPROVED BRANDS: SPEC      Milbank (A7517)       Durham (ARP00006)  SUPLIERS: Power Supply, Techline, Irby, KBS,TEC, PM&N","30","EA","Each","6","180","MA1100GA080000083","Critical materials Supply Arrangement","DOM1100MAX23230","2012-06-06T00:00:00.000","KBS6049140","KBS ELECTRICAL DISTRIBUTORS INC","504 E ST ELMO",,"AUSTIN","TX","78745","US","2022-09-05T00:00:00.000"
"2695657","MAGNESIUM HYDROXIDE",,"0",,,"0","7969.2","MA2200GA130000091","mag","DO220015121805118","2015-12-18T00:00:00.000","PRE8302995","PREMIER MAGNESIA LLC","20108 CR 186",,"FLINT","TX","75762","US","2022-09-05T00:00:00.000"
"47521315201","N040.61     EZ-IO Storage Case for the  G3 driver. Used to o","9065 - Storage, G3 vascular access pack (soft), for 9058, 9059","10","EA","Each","39.95","399.5","MA9300GS110000005","EZ-IO supplies","DO930013100300497","2013-10-03T00:00:00.000","VS0000030133","Vidacare Corporation","4350 Lockhill Selma Road STE 150",,"Shavano Park","TX","78249","US","2022-09-05T00:00:00.000"
"72559","Telecommunication Parts and Accessories (Not Other","Omni","0",,,"0","186.21",,"wireless service","PO220016071203684","2016-07-12T00:00:00.000","VS0000025279","LOGICAL CONCEPTS INC","203 W. Morris St",,"Indianapolis","IN","46225","US","2022-09-05T00:00:00.000"
"75070","Ready-Mix Concrete",,"0",,,"0","1820","MA6300GA100000052","Lauren Concrete/Ready Mix Concrete","DO620012113004316","2012-11-30T00:00:00.000","LAU2825500","LAUREN CONCRETE LP","4501 SHAW LN",,"AUSTIN","TX","78744-3921","US","2022-09-05T00:00:00.000"
"52038400001","Insert Shoe Molded Anti-Puncture Mens Size 5 to 6","RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________","4","PR","Pair","25.82","103.28","MA7400GC150000004","Material needed at awwbsc","DO220016072116779","2016-07-21T00:00:00.000","WWG2097000","W W GRAINGER INC","7950 Research Blvd. Ste 101",,"AUSTIN","TX","78758-8425","US","2022-09-05T00:00:00.000"
"4759901","EXPENDABLE MEDICAL SUPPLY PER PRICE AGREEMENT","Medical Supplies","461.25","DOL","Dollar","1","461.25","MA7400S050378","Medical Supplies","DO910010031013831","2010-03-10T00:00:00.000","GEN2007500","MCKESSON MEDICAL-SURGICAL INC","CORP","11926 BROOKWOOD CIRCLE","AUSTIN","TX","78750-","US","2022-09-05T00:00:00.000"
"71598","BOOKS, LIBRARY","Books","0",,,"0","94.88","MA8500GA070000063","Ingram, (Novel Gifts), GF, (2)","DO850012022709022","2012-02-27T00:00:00.000","ING7130330","INGRAM LIBRARY SERVICES INC","ONE INGRAM BLVD.",,"LA VERGNE","TN","37086-1986","US","2022-09-05T00:00:00.000"
"28586","Transformers, Power Distribution (Incl. Fluid Fill","TRANSFORMER, DISTRIBUTION, SINGLE PHASE, PAD MOUNT, 25 KVA, 120/240 VOLT,  WITH BAYONET FUSING, PER SPEC E-1581 LATEST REVISION","1","EA","Each","1957","1957","MA1100GA080000079","Critical materials Supply Arrangement","DOM1100MAX59757","2016-07-20T00:00:00.000","VC0000100372","POWER SUPPLY INC","2003 RUTLAND DR",,"AUSTIN","TX","78758-5412","US","2022-09-05T00:00:00.000"
"20477","Printers, Laser","Zebra GX Series GX420t - Label printer - DT/TT - Roll (10.8 cm) - 203 dpi - up to 152 mm/sec - USB, LAN, serial - peeler  Zebra Technologies - Part # GX42-102411-000  27083 - Quote #14465862 - Contract Buyboard 498-15","1","EA","Each","550","550",,"Printer","PO560017120800658","2017-12-08T00:00:00.000","SHI7164260","SHI-GOVERNMENT SOLUTIONS INC","1250 S CAP OF TX HWY STE II350",,"AUSTIN","TX","78746-6483","US","2022-09-05T00:00:00.000"
"89008","Chlorination Equipment and Parts",,"0",,,"0","3512.25","MA2200GS170000006","Wallace and Tiernan parts","DO220018081314277","2018-08-13T00:00:00.000","ENV1755500","ENVIRONMENTAL IMPROVEMENTS INC","PO BOX 70",,"BUDA","TX","78610-0070","US","2022-09-05T00:00:00.000"
"0256040","FILTERS, AIR COMPRESSOR",,"0",,,"0","494.62",,"furnance filter media","PO850012071205740","2012-07-12T00:00:00.000","INC7059015","INCE DISTRIBUTING INC","9310 METRIC BLVD",,"AUSTIN","TX","78758-5987","US","2022-09-05T00:00:00.000"
"67033175016","NIPPLE BRASS 1-1/2 X 8 IN","RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____    DELIVERY DATE SHALL BE NO LATER THAN 10/24/17","5","EA","Each","16","80","MA2200GA140000033","TX Irrigation material for Glen Bell warehouse","DO220017100900720","2017-10-09T00:00:00.000","V00000909953","Texas Irrigation Supply","16813 Joe Barbee Drive",,"Round Rock","TX","78664","US","2022-09-05T00:00:00.000"
"44519","Concrete Tools and Accessories (Not Otherwise Clas",,"405.45","EA","Each","1","405.45",,"ACE/SUPPLIES/CONCRETE/FISCHER","PO620012060405004","2012-06-26T00:00:00.000","ACE7163805","HAVERDA ENTERPRISES INC","5005 E BEN WHITE BLVD",,"AUSTIN","TX","78741-7301","US","2022-09-05T00:00:00.000"
"07048","Trucks (One Ton and Less Capacity)","AE - 3987    BUYBOARD 601-19","1","EA","Each","57097.1","57097.1","MA7800GC200000002","FY-22 SILSBEE FORD","DO780022012704498","2022-01-27T00:00:00.000","V00000918757","SILSBEE FORD INC","1211 US HIGHWAY 96 NORTH",,"SILSBEE","TX","77656","US","2022-09-05T00:00:00.000"
"65906951002","ADAPTER SEMI RIDGID 6IN CI X 6IN CLAY","RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________","24","EA","Each","39.13","939.12","MA2200GA140000107","rubber adapters for Webberville warehouse","DO220016121604601","2016-12-16T00:00:00.000","HUG8319237","HD SUPPLY WATERWORKS LTD","1301 WELLS BRANCH PKWY",,"PFLUGERVILLE","TX","78660","US","2022-09-05T00:00:00.000"
"64075","Toilet Tissues, Paper Towels, and Toilet Seat Cove","GP20204","16","CASE","Case","18.35","293.6","MA7400GC080000014","tlc non inventory-michael villarreal","DO110010122707201","2010-12-27T00:00:00.000","GUL2165000","GULF COAST PAPER CO INC","PO BOX 6080",,"AUSTIN","TX","78762-6080","US","2022-09-05T00:00:00.000"
"71580","Phonograph Records, Sound Tapes, etc. (Prepared)",,"0",,,"0","710.47","MA8500NA090000057","Recorded Books, Audio, CIP (23)","DO850013090320595","2013-09-03T00:00:00.000","VC0000101689","RECORDED BOOKS LLC","270 SKIPSACK RD",,"PRINCE FREDERICK","MD","20678","US","2022-09-05T00:00:00.000"
"20464","Network Components: Adapter Cards, Bridges, Connec","WS-C3850-24XS-S,Cisco Catalyst 3850 24 Port 10G Fiber Switch IP Base","5","EA","Each","12348","61740","MA5600NC180000001","Network Switches Parts","DO560018073013660","2018-08-02T00:00:00.000","VS0000031769","Netsync Network Solutions","2500 West Loop South #510",,"Houston","TX","77027","US","2022-09-05T00:00:00.000"
"07047","Trucks, Cab and Chassis Only","ARR - 4043    BUYBOARD 601-19","1","EA","Each","119543","119543","MA7800GC200000002","FY22- Rush Truck Center","DO780022012604450","2022-01-26T00:00:00.000","RUS8315958","RUSH TRUCK CENTERS OF TEXAS LP","555 IH 35 South",,"New Braunfels","TX","78130","US","2022-09-05T00:00:00.000"
"72582","Two-Way Radio Supplies, Parts, and Accessories","Ear Phone-Quick Release Ear Hawk 1300 Lapel","30","EA","Each","59.38","1781.4","MA6400GA130000113","GT Distributors $1,781.40 SEE ATTACHED","DO640014092621569","2014-09-26T00:00:00.000","GTD2150750","GT DISTRIBUTORS INC","PO BOX 16080",,"AUSTIN","TX","78761-6080","US","2022-09-05T00:00:00.000"
"3152020","ADHESIVES, EPOXY, GENERAL PURPOSE",,"12","EA","Each","16","192",,"ACE CONTRACTORS/EPOXY, CALK GUNS/UTIL CUTS/GIROD","PO620011070506171","2011-08-01T00:00:00.000","ACE7163805","HAVERDA ENTERPRISES INC","5005 E BEN WHITE BLVD",,"AUSTIN","TX","78741-7301","US","2022-09-05T00:00:00.000"
"68008","Police Protection Equipment (Body Armor and Riot S","160 each, STINGER DS LED STANDARD CHARGE,   Item# FL652C, MFG#JA785/JA786, @ $104.68 each    Equipment for the 137th & 138th APD Cadet Classes","0",,,"0","16748.8","MA8700GA120000021","Equipment for the 137th & 138th APD Cadet Classes","DO870016101201097","2016-09-30T00:00:00.000","VC0000100722","GALLS LLC","1340 Russell Cave Rd",,"LEXINGTON","KY","40505","US","2022-09-05T00:00:00.000"
"20435","Drives, Hard/Fixed Disk","Requester: Heidi Schrab    Purchase of 5 HP Hard Drives- item #653951-001 NEW-SP as per quote from M&A quote #051515dc-all terms an conditions governed by TCPN #R511  Debora Anderson, Buyer I","10","EA","Each","259.78","2597.8",,"Hard Drives","CT110015052100564","2015-05-21T00:00:00.000","MAT8321371","M & A TECHNOLOGY INC","3370 NACOGDOCHES RD",,"SAN ANTONIO","TX","78217-3375","US","2022-09-05T00:00:00.000"
"65941831002","ELBOWS, PVC SEWER SDR-35 SPICOT END 45 DEGREE 6IN","RC LN___ QTY DEL____ P/F____ B/O____ DEL DATE_______","50","EA","Each","7.62","381","MA2200GA090000144","material needed at awbsc","DO220011010707968","2011-01-07T00:00:00.000","ACT7090725","ACT PIPE & SUPPLY INC","1400 GRAND AVE PKWY",,"PFLUGERVILLE","TX","78660-2028","US","2022-09-05T00:00:00.000"
"28586","Transformers, Power Distribution (Incl. Fluid Fill","TRANSFORMER, DISTRIBUTION, SINGLE PHASE, PAD MOUNT, 75 KVA, 120/240 VOLT,  WITH BAYONET FUSING, PER SPEC E-1581     11May 18","1","EA","Each","3989","3989","MA1100GA170000053","critical materials supply arrangement (CMSA)","DOM1100MAX87456","2019-10-08T00:00:00.000","TEX4799500","TEXAS ELECTRIC COOPERATIVES","1122 Colorado ST 24th Floor",,"Austin","TX","78701","US","2022-09-05T00:00:00.000"
"20464","Network Components: Adapter Cards, Bridges, Connec","COPPER PATCH CORD, CAT5E, RJ45SLIM/SNAGLESS TO RJ45","172","EA","Each","4.13","710.36",,"Fiber cable assembly","PO560018082202960","2018-08-22T00:00:00.000","ANI0261000","ANIXTER INC","600 CENTER RIDGE DR STE 400",,"AUSTIN","TX","78753-1033","US","2022-09-05T00:00:00.000"
"33000","FENCING",,"0",,,"0","7331.36","MA2200NA190000175","Tabor Tract Phase II","DO220020030206834","2020-03-02T00:00:00.000","HIL8312630","HILL COUNTRY FENCE INC","6500 E. HWY 71",,"SPICEWOOD","TX","78669-4005","US","2022-09-05T00:00:00.000"
"5707673","STEEL, REINFORCING",,"480.64","LB","Pound","0.3801","182.69","MA7400C060233","req a334193  622 vaught ranch  wr #73311","DO110010111904786","2010-11-19T00:00:00.000","VC0000102978","INDUSTRIAL DISTRIBUTION GROUP INC","943 AT&T CENTER PARKWAY",,"SAN ANTONIO","TX","78219-3134","US","2022-09-05T00:00:00.000"
"34532114018","BANDAGE KNUCKLE 1-1/2 X 3 IN. FAS","RC LN___ QTY DEL___ P/F___ B/O____ DEL DATE________","20","PKG","Package","0.87","17.4",,"material needed at awgbsc","PO220012043004405","2012-04-30T00:00:00.000","WWG2097000","W W GRAINGER INC","7950 Research Blvd. Ste 101",,"AUSTIN","TX","78758-8425","US","2022-09-05T00:00:00.000"
"20424","Controllers, Programmable: Industrial Control Devi","Prices based off the US Communities contract MA-IS-1340234","1","EA","Each","405","405",,"Repair parts for Modicon electronic communications component","PO220016061303260","2016-06-13T00:00:00.000","GRA2108250","GRAYBAR ELECTRIC CO INC","1922 WAUKESHA",,"PFLUGERVILLE","TX","78660-2033","US","2022-09-05T00:00:00.000"
"7450841","EMULSIONS, ASPHALT",,"2637.002","GAL","Gallon","2.95","7779.16","MA6200GA130000076","Ergon Asphalt/HFRS-2P","DO620016092820675","2016-09-28T00:00:00.000","ERG8309949","ERGON ASPHALT & EMULSIONS INC","11612 FM 2244 BLDG 1 STE 250",,"AUSTIN","TX","78738-5516","US","2022-09-05T00:00:00.000"
"1102255","PARTS AND ACCESSORIES, CONVEYOR BELT","1 each Conveyor Belt # B4344N5890FC/100PG $2553.00  1 each Conveyor Pulley # P43447IO/CD/100 $986.00","0",,,"0","3539","MA8100GA130000023","Baggage Handling System Parts  MAX PO# 5623 PR # 3759","DO810015060214560","2015-06-02T00:00:00.000","TRA7153470","TRANSNORM SYSTEMS INC","1906 S GREAT SOUTHWEST PKWY",,"GRAND PRAIRIE","TX","75051-3580","US","2022-09-05T00:00:00.000"
"44521135001","PLIERS DIAGONAL CUTTING 7-3/16 IN VINYL COVERED HANDLE","RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE__________","6","EA","Each","12.75","76.5","MA7400GC090000005","material needed at wbsc","DO220010051820410","2010-05-18T00:00:00.000","WWG2097000","W W GRAINGER INC","7950 Research Blvd. Ste 101",,"AUSTIN","TX","78758-8425","US","2022-09-05T00:00:00.000"
"68008","Police Protection Equipment (Body Armor and Riot S","160 each, ACCUMOLD LIGHT HOLDER F/STINGER XT,   Item# NP362C, MFG#7926, @ $10.20 each    Equipment for the 137th & 138th APD Cadet Classes","0",,,"0","1632","MA8700GA120000021","Equipment for the 137th & 138th APD Cadet Classes","DO870016101201097","2016-09-30T00:00:00.000","VC0000100722","GALLS LLC","1340 Russell Cave Rd",,"LEXINGTON","KY","40505","US","2022-09-05T00:00:00.000"
