"master_subject_id","date_occurred","location","subject_sex","apd_race","subject_resistance","subject_effects","x_coordinate","y_coordinate","council_district","zip","census_tract","county"
"459735583: 20183050123","2018-11-01T00:00:00.000","E 6TH ST / TRINITY ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115415","10070416","9","78701","-","TRAVIS COUNTY"
"9830737: 20183051345","2018-11-01T00:00:00.000","2538 ELMONT DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3121810","10060460","3","78741","-","TRAVIS COUNTY"
"459642923: 20183050165","2018-11-01T00:00:00.000","300 BLOCK E 6TH ST","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3115154","10070604","9","78701","-","TRAVIS COUNTY"
"459018952: 20185043940","2018-11-01T00:00:00.000","500 SAN MARCOS ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3117459","10069533","3","78702","-","TRAVIS COUNTY"
"458763231: 20183051830","2018-11-01T00:00:00.000","10101 S 1ST ST","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3097265","10030093","5","78748","24.21","TRAVIS COUNTY"
"459004349: 20183051534","2018-11-01T00:00:00.000","N LAMAR BLVD / W KOENIG LN","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3119016","10091918","4","78752","-","TRAVIS COUNTY"
"315167759: 20183050743","2018-11-01T00:00:00.000","5510 BURGUNDY DR","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3142282","10088233","1","78724","22.01","TRAVIS COUNTY"
"119277642: 20183051386","2018-11-01T00:00:00.000","BERGER ST / DEWEY ST","M","B","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3131697","10071974","3","78721","-","TRAVIS COUNTY"
"382994578: 20183050239","2018-11-01T00:00:00.000","9600 S IH 35 SVRD SB","M","W","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3099540","10031306","5","78748","-","TRAVIS COUNTY"
"459735610: 20183050103","2018-11-01T00:00:00.000","606 TRINITY ST","M","W","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115387","10070517","9","78701","-","TRAVIS COUNTY"
"165024613: 20183052034","2018-11-01T00:00:00.000","1318 LAMAR SQUARE DR","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3107776","10065904","5","78704","13.03","TRAVIS COUNTY"
"459735644: 20183050249","2018-11-01T00:00:00.000","1920 S IH 35 SVRD SB","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115796","10060185","9","78704","14.02","TRAVIS COUNTY"
"388633462: 20183050401","2018-11-01T00:00:00.000","701 E 11TH ST","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3116995","10071738","1","78701","-","TRAVIS COUNTY"
"459735645: 20183050249","2018-11-01T00:00:00.000","1920 S IH 35 SVRD SB","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3115796","10060185","9","78704","14.02","TRAVIS COUNTY"
"170132093: 20183051261","2018-11-01T00:00:00.000","2301 S CONGRESS AVE","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3111643","10060286","9","78704","-","TRAVIS COUNTY"
"378733797: 20185040576","2018-11-01T00:00:00.000","8221 N IH 35 SVRD NB","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3128555","10098998","4","78753","-","TRAVIS COUNTY"
"301924920: 20183050411","2018-11-01T00:00:00.000","6307 CLUBWAY LN","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3097650","10047579","2","78745","-","TRAVIS COUNTY"
"33294033: 20183050896","2018-11-01T00:00:00.000","1500 E PARMER LN","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3142154","10115695","7","78753","18.39","TRAVIS COUNTY"
"459502481: 20183050242","2018-11-01T00:00:00.000","5017 SH 45 EB","M","W","PASSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3069450","10034385","8","78739","17.75","TRAVIS COUNTY"
"459339166: 20183040545","2018-10-31T00:00:00.000","4500 SOUTHWEST DR","F","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3113583","10043466","2","78744","24.12","TRAVIS COUNTY"
"87687451: 20183040020","2018-10-31T00:00:00.000","700 SAN JACINTO BLVD","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115130","10070956","9","78701","11","TRAVIS COUNTY"
"458954534: 20183040136","2018-10-31T00:00:00.000","E 6TH ST / SAN JACINTO BLVD","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115084","10070527","9","78701","-","TRAVIS COUNTY"
"291506180: 20183041035","2018-10-31T00:00:00.000","1425 COMAL ST","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3120075","10073682","1","78702","8.03","TRAVIS COUNTY"
"458857599: 20183041165","2018-10-31T00:00:00.000","SUNHILLOW BND / METRIC BLVD","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3125471","10118648","7","78758","18.44","TRAVIS COUNTY"
"459553002: 20183031658","2018-10-30T00:00:00.000","1700 WICKERSHAM LN","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3121966","10058835","3","78741","-","TRAVIS COUNTY"
"459527789: 20183031799","2018-10-30T00:00:00.000","11318 WALNUT RIDGE DR","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3136658","10110490","1","78753","-","TRAVIS COUNTY"
"459665471: 20183031799","2018-10-30T00:00:00.000","11318 WALNUT RIDGE DR","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3136658","10110490","1","78753","-","TRAVIS COUNTY"
"459329185: 20183030513","2018-10-30T00:00:00.000","6921 ENTERPRISE CT","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3131812","10090320","1","78723","21.12","TRAVIS COUNTY"
"321654889: 20183031930","2018-10-30T00:00:00.000","1401 E 12TH ST","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3119945","10072572","1","78702","-","TRAVIS COUNTY"
"459270554: 20183021281","2018-10-29T00:00:00.000","2508 E RIVERSIDE DR","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","3120958","10059176","3","78741","-","TRAVIS COUNTY"
"459680339: 20183020005","2018-10-29T00:00:00.000","6009 DAFFODIL DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3122839","10050381","2","78744","24.31","TRAVIS COUNTY"
"378929452: 20183020683","2018-10-29T00:00:00.000","E 38TH HALF ST / N IH 35 SVRD NB","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3121476","10080631","9","78722","-","TRAVIS COUNTY"
"186854162: 20183021552","2018-10-29T00:00:00.000","9125 NORTH PLZ","M","H","PREPARATORY RESISTANCE","COMPLAINT OF INJURY/PAIN","3131662","10102587","4","78753","-","TRAVIS COUNTY"
"459734971: 20183021971","2018-10-29T00:00:00.000","2005 WILLOW CREEK DR","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3119100","10057764","3","78741","23.16","TRAVIS COUNTY"
"382206937: 20183011409","2018-10-28T00:00:00.000","2347 DOUGLAS ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3118325","10056320","3","78741","23.13","TRAVIS COUNTY"
"459265976: 20183010140","2018-10-28T00:00:00.000","500 SAN JACINTO BLVD","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3114905","10070325","9","78701","-","TRAVIS COUNTY"
"17302316: 20183010444","2018-10-28T00:00:00.000","500 E 7TH ST","M","B","PREPARATORY RESISTANCE","COMPLAINT OF INJURY/PAIN","3115951","10070759","9","78701","-","TRAVIS COUNTY"
"459419842: 20183011417","2018-10-28T00:00:00.000","8801 S IH 35 SVRD NB","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3102585","10034201","2","78744","-","TRAVIS COUNTY"
"1184637: 20183010222","2018-10-28T00:00:00.000","302 E 6TH ST",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115180","10070609","9","78701","-","TRAVIS COUNTY"
"203885455: 20183001773","2018-10-27T00:00:00.000","809 TIRADO ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3124441","10091135","4","78752","15.03","TRAVIS COUNTY"
"459734509: 20183000218","2018-10-27T00:00:00.000","E 6TH ST / NECHES ST","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115761","10070320","9","78701","-","TRAVIS COUNTY"
"187111432: 20183001825","2018-10-27T00:00:00.000","407 E 6TH ST","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3115501","10070307","9","78701","-","TRAVIS COUNTY"
"317984641: 20183001738","2018-10-27T00:00:00.000","600 BLOCK N IH 35 SVRD NB","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3117073","10070111","7","78753","-","TRAVIS COUNTY"
"459420096: 20183001458","2018-10-27T00:00:00.000","2400 S CONGRESS AVE","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3110844","10059841","3","78704","-","TRAVIS COUNTY"
"9571613: 20183001597","2018-10-27T00:00:00.000","213 W 4TH ST","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3113464","10070163","9","78701","11","TRAVIS COUNTY"
"95947637: 20183000825","2018-10-27T00:00:00.000","2201 MONTOPOLIS DR","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","3126801","10054469","3","78741","23.12","TRAVIS COUNTY"
"61541193: 20183001167","2018-10-27T00:00:00.000","7111 GRAND CANYON DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3129116","10092808","4","78752","-","TRAVIS COUNTY"
"288753736: 20182991551","2018-10-26T00:00:00.000","8221 N IH 35 SVRD NB","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3128555","10098998","4","78753","-","TRAVIS COUNTY"
"317653740: 20182990178","2018-10-26T00:00:00.000","8312 N IH 35 SVRD SB","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3128227","10099667","4","78753","-","TRAVIS COUNTY"
"459752792: 20182991243","2018-10-26T00:00:00.000","6800 WEST GATE BLVD","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3091727","10048807","5","78745","17.5","TRAVIS COUNTY"
"459195425: 20182990193","2018-10-26T00:00:00.000","9061 RESEARCH BLVD SVRD NB","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3118443","10109473","7","78758","18.49","TRAVIS COUNTY"
"269684520: 20182992145","2018-10-26T00:00:00.000","1500 RED RIVER ST","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3116901","10073857","1","78701","-","TRAVIS COUNTY"
"186855141: 20182991924","2018-10-26T00:00:00.000","10601 MANCHACA RD","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3088090","10032467","5","78748","-","TRAVIS COUNTY"
"302409775: 20182981600","2018-10-25T00:00:00.000","3600 S IH 35 NB","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3113022","10053894","3","78741","-","TRAVIS COUNTY"
"173933274: 20182981756","2018-10-25T00:00:00.000","6103 MANOR RD","F","B","DEFENSIVE RESISTANCE","MINOR INJURY","3134407","10085593","1","78723","21.07","TRAVIS COUNTY"
"200737806: 20182981255","2018-10-25T00:00:00.000","218 W 4TH ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3113420","10070348","9","78701","-","TRAVIS COUNTY"
"1183624: 20182981502","2018-10-25T00:00:00.000","2508 E RIVERSIDE DR",,,"DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3120958","10059176","3","78741","-","TRAVIS COUNTY"
"459333185: 20182981658","2018-10-25T00:00:00.000","11316 JOLLYVILLE RD","F","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3111438","10122706","10","78759","25","TRAVIS COUNTY"
"254676296: 20182980902","2018-10-25T00:00:00.000","2124 BURTON DR","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3117532","10057630","3","78741","-","TRAVIS COUNTY"
"182587701: 20182971263","2018-10-24T00:00:00.000","4911 S IH 35 SVRD NB","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3110342","10048148","2","78744","24.11","TRAVIS COUNTY"
"459733559: 20182971329","2018-10-24T00:00:00.000","11000 PECAN PARK BLVD","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3093406","10142289","6","78613","203.18","WILLIAMSON COUNTY"
"318636405: 20182960817","2018-10-23T00:00:00.000","9100 GALEWOOD DR","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","-","-",,"-","-",
"459426978: 20182961550","2018-10-23T00:00:00.000","10616 MELLOW MEADOWS","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3094123","10140264","6","78750","-","WILLIAMSON COUNTY"
"305860567: 20182960121","2018-10-23T00:00:00.000","69 RAINEY ST","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115672","10067140","9","78701","11","TRAVIS COUNTY"
"80937229: 20182961266","2018-10-23T00:00:00.000","3412 S CONGRESS AVE","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3108904","10056485","3","78704","13.08","TRAVIS COUNTY"
"459725445: 20186900265","2018-10-23T00:00:00.000","600 BLOCK E 11TH ST","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3116787","10071907","1","78701","11","TRAVIS COUNTY"
"459732735: 20182961039","2018-10-23T00:00:00.000","500 E 7TH ST","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3115951","10070759","9","78701","-","TRAVIS COUNTY"
"459317441: 20182950161","2018-10-22T00:00:00.000","S PLEASANT VALLEY RD / PALO BLANCO LN","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3114343","10042682","2","78744","-","TRAVIS COUNTY"
"459175803: 20182951607","2018-10-22T00:00:00.000","316 E 6TH ST","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3115313","10070574","9","78701","-","TRAVIS COUNTY"
"458861771: 20182940319","2018-10-21T00:00:00.000","1165 AIRPORT BLVD","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3128344","10073471","1","78721","-","TRAVIS COUNTY"
"1183970: 20182940256","2018-10-21T00:00:00.000","700 BLOCK TRINITY ST",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115555","10070935","9","78701","11","TRAVIS COUNTY"
"459731874: 20182940166","2018-10-21T00:00:00.000","500 E 6TH ST","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3115840","10070419","9","78701","-","TRAVIS COUNTY"
"313985375: 20182940461","2018-10-21T00:00:00.000","2105 JUSTIN LN","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115936","10098519","7","78757","15.05","TRAVIS COUNTY"
"459734272: 20182950163","2018-10-21T00:00:00.000","2000 LIGHTSEY RD","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3102679","10060902","5","78704","20.05","TRAVIS COUNTY"
"459708254: 20182940253","2018-10-21T00:00:00.000","500 E 7TH ST","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115951","10070759","9","78701","-","TRAVIS COUNTY"
"459061676: 20182940225","2018-10-21T00:00:00.000","EAST LESLIE CIR / TRACY LYNN LN","M","W","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3131995","10066648","3","78721","21.11","TRAVIS COUNTY"
"186790421: 20182930206","2018-10-20T00:00:00.000","700 SAN JACINTO BLVD","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115130","10070956","9","78701","-","TRAVIS COUNTY"
"459591671: 20182930221","2018-10-20T00:00:00.000","10000 N LAMAR BLVD","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3128495","10107901","4","78758","18.22","TRAVIS COUNTY"
"1183968: 20182930196","2018-10-20T00:00:00.000","E 6TH ST / SAN JACINTO BLVD",,,"DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115084","10070527","9","78701","-","TRAVIS COUNTY"
"186854259: 20182930196","2018-10-20T00:00:00.000","E 6TH ST / SAN JACINTO BLVD","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3115084","10070527","9","78701","-","TRAVIS COUNTY"
"373691638: 20182931058","2018-10-20T00:00:00.000","1142 NORTHWESTERN AVE","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3122580","10071429","1","78702","-","TRAVIS COUNTY"
"459479668: 20182911806","2018-10-19T00:00:00.000","7100 N IH 35 SVRD SB","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3125614","10094452","4","78752","-","TRAVIS COUNTY"
"459731800: 20182921526","2018-10-19T00:00:00.000","S CONGRESS AVE / E ELIZABETH ST","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3112222","10063741","9","78704","-","TRAVIS COUNTY"
"459731810: 20182921945","2018-10-19T00:00:00.000","3400 WINDSOR RD","F","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3104785","10081886","10","78703","16.04","TRAVIS COUNTY"
"459509845: 20182920570","2018-10-19T00:00:00.000","2607 S IH 35 SVRD NB","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3114654","10056839","3","78741","-","TRAVIS COUNTY"
"459152872: 20182910103","2018-10-18T00:00:00.000","919 E 32ND ST","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3119190","10079092","9","78705","-","TRAVIS COUNTY"
"459408752: 20182900814","2018-10-17T00:00:00.000","3900 N IH 35 SVRD SB","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3121425","10081054","9","78751","-","TRAVIS COUNTY"
"459731202: 20182901143","2018-10-17T00:00:00.000","12149 METRIC BLVD","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3127407","10121290","7","78758","18.45","TRAVIS COUNTY"
"180955792: 20182901070","2018-10-17T00:00:00.000","7000 MANOR RD","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3138459","10087770","1","78723","21.13","TRAVIS COUNTY"
"167530286: 20182901797","2018-10-17T00:00:00.000","200 BLOCK E 7TH ST","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115020","10070932","9","78701","-","TRAVIS COUNTY"
"459573198: 20182891751","2018-10-16T00:00:00.000","4508 N IH 35 SVRD SB","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3122727","10083822","9","78751","-","TRAVIS COUNTY"
"459729987: 20182891618","2018-10-16T00:00:00.000","10500 N LAMAR BLVD","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3129679","10109661","4","78758","-","TRAVIS COUNTY"
"458806077: 20182891390","2018-10-16T00:00:00.000","5800 CAMERON RD","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3127016","10088627","4","78723","21.05","TRAVIS COUNTY"
"219274099: 20182881598","2018-10-15T00:00:00.000","5802 COUGAR DR","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3101113","10048533","2","78745","24.1","TRAVIS COUNTY"
"459729041: 20182880126","2018-10-15T00:00:00.000","2005 WILLOW CREEK DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3119100","10057764","3","78741","23.16","TRAVIS COUNTY"
"459290149: 20182881704","2018-10-15T00:00:00.000","9500 S IH 35 SVRD SB","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3099306","10032153","5","78748","-","TRAVIS COUNTY"
"318020632: 20182881458","2018-10-15T00:00:00.000","717 E 7TH ST","F","W","DEADLY RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3116761","10070297","9","78701","-","TRAVIS COUNTY"
"459728663: 20185040969","2018-10-14T00:00:00.000","2100 BARTON SPRINGS RD","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3106393","10070460","8","78746","-","TRAVIS COUNTY"
"459166428: 20182871561","2018-10-14T00:00:00.000","CAMP CRAFT RD / ALLEN RD","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3091088","10072126","8","78746","19.1","TRAVIS COUNTY"
"459728629: 20182870185","2018-10-14T00:00:00.000","400 BLOCK E 6TH ST","F","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"459729215: 20185040981","2018-10-14T00:00:00.000","2100 BARTON SPRINGS RD","F","W","PASSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3106393","10070460","8","78746","-","TRAVIS COUNTY"
"1181620: 20182870286","2018-10-14T00:00:00.000","400 BLOCK E 7TH ST",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115701","10070731","9","78701","-","TRAVIS COUNTY"
"178520461: 20182870232","2018-10-14T00:00:00.000","8500 SHENANDOAH DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3129882","10099869","4","78753","18.13","TRAVIS COUNTY"
"33555009: 20182860622","2018-10-13T00:00:00.000","6375 E US 290 HWY SVRD EB","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3128215","10090257","1","78723","-","TRAVIS COUNTY"
"459728529: 20182860195","2018-10-13T00:00:00.000","400 BLOCK E 6TH ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"459728533: 20182852084","2018-10-13T00:00:00.000","501 E 6TH ST","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115783","10070219","9","78701","-","TRAVIS COUNTY"
"174852431: 20182861069","2018-10-13T00:00:00.000","1708 RAVEN DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3132498","10092540","1","78752","-","TRAVIS COUNTY"
"302385548: 20182861225","2018-10-13T00:00:00.000","1700 BLOCK NELMS DR","M","H","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3107568","10043382","2","78744","24.19","TRAVIS COUNTY"
"51255420: 20182861217","2018-10-13T00:00:00.000","W WILLIAM CANNON DR / S 1ST ST","M","W","DEADLY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3100694","10044621","2","78745","-","TRAVIS COUNTY"
"185338932: 20182861044","2018-10-13T00:00:00.000","9300 S IH 35 SVRD SB","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","3100423","10033116","5","78748","-","TRAVIS COUNTY"
"459728611: 20182861031","2018-10-13T00:00:00.000","4323 S IH 35 SVRD NB","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3111631","10050167","2","78744","-","TRAVIS COUNTY"
"459728543: 20182860461","2018-10-13T00:00:00.000","400 BLOCK N IH 35 SB","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3116618","10069141","9","78701","11","TRAVIS COUNTY"
"371196421: 20182860128","2018-10-13T00:00:00.000","5501 N IH 35 SVRD NB","M","W","PASSIVE RESISTANCE","MINOR INJURY","3125612","10088384","4","78723","-","TRAVIS COUNTY"
"459728506: 20185040795","2018-10-12T00:00:00.000","2100 BARTON SPRINGS RD","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3106393","10070460","8","78746","-","TRAVIS COUNTY"
"1181180: 20182850175","2018-10-12T00:00:00.000","700 W 6TH ST",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3112122","10071481","9","78701","-","TRAVIS COUNTY"
"459644347: 20182852147","2018-10-12T00:00:00.000","400 E 6TH ST","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"459728513: 20185040797","2018-10-12T00:00:00.000","2100 BARTON SPRINGS RD","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3106393","10070460","8","78746","-","TRAVIS COUNTY"
"1181179: 20182850175","2018-10-12T00:00:00.000","700 W 6TH ST",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3112122","10071481","9","78701","-","TRAVIS COUNTY"
"459022237: 20182852147","2018-10-12T00:00:00.000","400 E 6TH ST","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"459728434: 20182850175","2018-10-12T00:00:00.000","700 W 6TH ST","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3112122","10071481","9","78701","-","TRAVIS COUNTY"
"459728350: 20182850175","2018-10-12T00:00:00.000","700 W 6TH ST","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3112122","10071481","9","78701","-","TRAVIS COUNTY"
"459666066: 20182850235","2018-10-12T00:00:00.000","2200 S PLEASANT VALLEY RD","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3119912","10057599","3","78741","-","TRAVIS COUNTY"
"5007352: 20185040827","2018-10-12T00:00:00.000","2100 BARTON SPRINGS RD","F","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3106393","10070460","8","78746","-","TRAVIS COUNTY"
"459485981: 20185040798","2018-10-12T00:00:00.000","2100 BARTON SPRINGS RD","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","3106393","10070460","8","78746","-","TRAVIS COUNTY"
"458811014: 20182851182","2018-10-12T00:00:00.000","1700 TEXAS 71","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","-","-",,"-","-",
"133498060: 20185040829","2018-10-12T00:00:00.000","2100 BARTON SPRINGS RD","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3106393","10070460","8","78746","-","TRAVIS COUNTY"
"459728351: 20182850175","2018-10-12T00:00:00.000","700 W 6TH ST","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3112122","10071481","9","78701","-","TRAVIS COUNTY"
"183108418: 20182841094","2018-10-11T00:00:00.000","E 6TH ST / BRUSHY ST","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3117250","10069862","3","78702","-","TRAVIS COUNTY"
