"business_name","inspection_score","last_inspection_date","business_license","zip_code","inspection_type","location_1"
"Viet Nom Nom","100","2019-04-04T00:00:00.000","16FOOD-0042","60201","routine","618 1/2 CHURCH ST
Evanston, IL 60201
(42.048069, -87.680097)"
"Lincoln Elementary School","100","2019-04-05T00:00:00.000","09FOOD-0299","60202","routine","910 FOREST AVE
Evanston, IL 60202
(42.034298, -87.674847)"
"Pope John XXIII School","100","2019-04-05T00:00:00.000","09FOOD-0294","60202","routine","1120 WASHINGTON ST
Evanston, IL 60202
(42.032845, -87.688395)"
"Daniel F. and Ada L. Rice Child + Family Center","100","2019-04-05T00:00:00.000","09FOOD-0392","60202","routine","1101 WASHINGTON ST
Evanston, IL 60202
(42.032836, -87.687121)"
"Tapas Barcelona","100","2019-04-08T00:00:00.000","09FOOD-0335","60201","routine","1615 CHICAGO AVE
Evanston, IL 60201
(42.04685, -87.67937)"
"El Pueblito Mexican Grill 2","100","2019-04-11T00:00:00.000","14FOOD-0017","60202","routine","1805 HOWARD ST
Evanston, IL 60202
(42.019385, -87.698301)"
"Campagnola","100","2019-04-15T00:00:00.000","09FOOD-0320","60202","routine","815 CHICAGO AVE
Evanston, IL 60202
(42.032611, -87.679133)"
"Little Wok","100","2019-04-15T00:00:00.000","09FOOD-0029","60202","followup","2426 MAIN ST
Evanston, IL 60202
(42.033688, -87.706748)"
"AFC Sushi@Jewel Osco #3428","100","2019-04-15T00:00:00.000","16FOOD-0032","60202","routine","1128 CHICAGO AVE
Evanston, IL 60202
(42.039455, -87.680467)"
"Colectivo Coffee Roasters","100","2019-04-16T00:00:00.000","18FOOD-0015","60201","routine","716 CHURCH ST
Evanston, IL 60201
(42.048452, -87.681543)"
"Jewel Osco #3428","100","2019-04-16T00:00:00.000","09FOOD-0121","60202","followup","1128 CHICAGO AVE
Evanston, IL 60202
(42.039455, -87.680467)"
"Bluestone Restaurant","100","2019-04-16T00:00:00.000","09FOOD-0247","60201","followup","1932 CENTRAL ST
Evanston, IL 60201
(42.064323, -87.700131)"
"IHOP #1203","100","2019-04-17T00:00:00.000","09FOOD-0041","60202","routine","100 ASBURY AVE
Evanston, IL 60202
(42.019648, -87.690191)"
"Washington Elementary School","100","2019-04-18T00:00:00.000","09FOOD-0304","60202","routine","914 ASHLAND AVE
Evanston, IL 60202
(42.034665, -87.693049)"
"Orrington Elementary School","100","2019-04-18T00:00:00.000","09FOOD-0302","60201","routine","2636 ORRINGTON AVE
Evanston, IL 60201
(42.065727, -87.679492)"
"Aperion Care Evanston","100","2019-04-19T00:00:00.000","09FOOD-0187","60201","routine","1300 OAK AVE
Evanston, IL 60201
(42.041462, -87.686957)"
"La Cocinita Restaurant","100","2019-04-19T00:00:00.000","15FOOD-0051","60201","routine","1625 CHICAGO AVE
Evanston, IL 60201
(42.046823, -87.679382)"
"Soban Korea","100","2019-04-22T00:00:00.000","18FOOD-0017","60201","routine","819 NOYES ST
Evanston, IL 60201
(42.05844, -87.682601)"
"Alden Estates of Evanston","100","2019-04-22T00:00:00.000","09FOOD-0385","60201","routine","2520 GROSS POINT RD
Evanston, IL 60201
(42.063135, -87.729802)"
"Good to Go Jamaican Cuisine","100","2019-04-22T00:00:00.000","17FOOD-0006","60202","routine","711 HOWARD ST
Evanston, IL 60202
(42.019477, -87.680973)"
"Siam Paragon","100","2019-04-23T00:00:00.000","09FOOD-0231","60202","routine","503 MAIN ST
Evanston, IL 60202
(42.033935, -87.678144)"
"Cupitol Coffee & Eatery","100","2019-04-23T00:00:00.000","16FOOD-0001","60201","routine","812 GROVE ST
Evanston, IL 60201
(42.045561, -87.683665)"
"Bangers and Lace","100","2019-04-23T00:00:00.000","14FOOD-0012","60201","followup","810 GROVE ST
Evanston, IL 60201
(42.045517, -87.68216)"
"Sushibox - SC6444","100","2019-04-24T00:00:00.000","18FOOD-0016","60202","routine","2450 MAIN ST
Evanston, IL 60202
(42.033663, -87.707497)"
"Food 4 Less Midwest #558","100","2019-04-24T00:00:00.000","09FOOD-0244","60202","routine","2400 MAIN ST
Evanston, IL 60202
(42.033665, -87.707728)"
"Sam's Club #6444","100","2019-04-24T00:00:00.000","09FOOD-0181","60202","routine","2450 MAIN ST
Evanston, IL 60202
(42.033663, -87.707497)"
"Lao Sze Chuan","100","2019-04-26T00:00:00.000","18FOOD-0044","60201","routine","1633 ORRINGTON AVE
Evanston, IL 60201
(42.047861, -87.681017)"
"Bill's Drive-In","100","2019-04-26T00:00:00.000","09FOOD-0042","60202","routine","120 ASBURY AVE
Evanston, IL 60202
(42.020035, -87.69019)"
"Dawes Elementary School","100","2019-04-30T00:00:00.000","09FOOD-0295","60202","followup","440 DODGE AVE
Evanston, IL 60202
(42.026496, -87.699485)"
"Oakton Elementary School","100","2019-04-30T00:00:00.000","09FOOD-0301","60202","routine","436 RIDGE AVE
Evanston, IL 60202
(42.026243, -87.685417)"
"Table To Stix Ramen","100","2019-04-30T00:00:00.000","15FOOD-0018","60201","routine","1007 DAVIS ST
Evanston, IL 60201
(42.047057, -87.685391)"
"Kingsley Elementary School","100","2019-04-30T00:00:00.000","09FOOD-0298","60201","routine","2300 GREEN BAY RD
Evanston, IL 60201
(42.05967, -87.694993)"
"Panera Bread #645","100","2019-05-01T00:00:00.000","09FOOD-0351","60201","routine","1700 SHERMAN AVE
Evanston, IL 60201
(42.048604, -87.681809)"
"Homestead Meats & Deli","100","2019-05-02T00:00:00.000","13FOOD-0046","60201","routine","1305 CHICAGO AVE
Evanston, IL 60201
(42.041389, -87.68059)"
"The Mather","100","2019-05-03T00:00:00.000","09FOOD-0020","60201","routine","425 DAVIS ST
Evanston, IL 60201
(42.045356, -87.676546)"
"The Mather South","100","2019-05-03T00:00:00.000","10FOOD-0026","60201","routine","450 DAVIS ST
Evanston, IL 60201
(42.0456, -87.677463)"
"Rama Express","100","2019-05-07T00:00:00.000","18FOOD-0033","60201","routine","1601 SIMPSON ST 3
Evanston, IL 60201
(42.05572, -87.694275)"
"Bat17","100","2019-05-07T00:00:00.000","18FOOD-0046","60201","routine","1709 BENSON AVE
Evanston, IL 60201
(42.048868, -87.683386)"
"Hinman Hall","100","2019-05-08T00:00:00.000","18FOOD-0028","60201","routine","1835 HINMAN AVE
Evanston, IL 60201
(42.05002, -87.675926)"
"Fran's Cafe","100","2019-05-08T00:00:00.000","18FOOD-0035","60201","routine","1865 SHERMAN AVE
Evanston, IL 60201
(42.051689, -87.681775)"
"The Salvation Army","100","2019-05-10T00:00:00.000","09FOOD-0129","60201","routine","1403 SHERMAN AVE
Evanston, IL 60201
(42.042791, -87.681809)"
"Joy Yee's Noodles","100","2019-05-10T00:00:00.000","09FOOD-0358","60201","followup","521 DAVIS ST
Evanston, IL 60201
(42.045991, -87.678934)"
"Campus Kitchen Project at NU","100","2019-05-10T00:00:00.000","09FOOD-0388","60201","routine","1820 CHICAGO AVE
Evanston, IL 60201
(42.050344, -87.677664)"
"Lulu's - Taco Diablo - Five & Dime","100","2019-05-13T00:00:00.000","14FOOD-0040","60201","routine","1026 DAVIS ST
Evanston, IL 60201
(42.047068, -87.686144)"
"Chute Middle School","100","2019-05-14T00:00:00.000","09FOOD-0287","60202","routine","1400 OAKTON ST
Evanston, IL 60202
(42.026739, -87.691689)"
"Nichols Middle School","100","2019-05-14T00:00:00.000","09FOOD-0291","60202","routine","800 GREENLEAF ST
Evanston, IL 60202
(42.037586, -87.682766)"
"King Lab Magnet School","100","2019-05-14T00:00:00.000","09FOOD-0290","60201","routine","2424 LAKE ST
Evanston, IL 60201
(42.044054, -87.708099)"
