"applicationtype","permitno","worktype","usecode","addeddate","issueddate","finaleddate","expireddate","status","buildingarea","description","stno","predir","stname","suffix","postdir","city","state","zip","latitude","longitude","loc","geolocation"
"FIRE PROTECTION SYSTEMS","992579","INSTAL","TH","2022-05-06T02:05:38.000","2022-05-09T10:05:41.000","2022-07-13T02:07:10.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS:#992574@9534 AUTUMN BERRY PL;#992576@9532 AUTUMN BERRY PL:#992579@9530 AUTUMN BERRY PL;#992581@9528 AUTUMN BERRY PL:#992586@9524 AUTUMN BERRY PL;#992593@9522 AUTUMN BERRY PL;#992594 @9520 AUTUMN BERRY PL;#992595 @9518 AUTUMN BERRY PL ,Customer Wants To Use ePlans","9530",,"AUTUMN BERRY","PL",,"MONTGOMERY VILLAGE","MD","20886","39.181554","-77.197424",,"POINT (-77.197424 39.181554)"
"FIRE PROTECTION SYSTEMS","992593","INSTAL","TH","2022-05-06T02:05:32.000","2022-05-09T10:05:25.000","2022-07-22T01:07:09.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS:#992574@9534 AUTUMN BERRY PL;#992576@9532 AUTUMN BERRY PL:#992579@9530 AUTUMN BERRY PL;#992581@9528 AUTUMN BERRY PL:#992586@9524 AUTUMN BERRY PL;#992593@9522 AUTUMN BERRY PL;#992594 @9520 AUTUMN BERRY PL;#992595 @9518 AUTUMN BERRY PL ,Customer Wants To Use ePlans","9522",,"AUTUMN BERRY","PL",,"MONTGOMERY VILLAGE","MD","20886","39.181603","-77.19722",,"POINT (-77.19722 39.181603)"
"FIRE PROTECTION SYSTEMS","992594","INSTAL","TH","2022-05-06T02:05:37.000","2022-05-09T10:05:23.000","2022-07-14T03:07:53.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS:#992574@9534 AUTUMN BERRY PL;#992576@9532 AUTUMN BERRY PL:#992579@9530 AUTUMN BERRY PL;#992581@9528 AUTUMN BERRY PL:#992586@9524 AUTUMN BERRY PL;#992593@9522 AUTUMN BERRY PL;#992594 @9520 AUTUMN BERRY PL;#992595 @9518 AUTUMN BERRY PL ,Customer Wants To Use ePlans","9520",,"AUTUMN BERRY","PL",,"MONTGOMERY VILLAGE","MD","20886","39.181621","-77.197152",,"POINT (-77.197152 39.181621)"
"FIRE PROTECTION SYSTEMS","992576","INSTAL","TH","2022-05-06T02:05:44.000","2022-05-09T10:05:19.000","2022-07-08T12:07:43.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS:#992574@9534 AUTUMN BERRY PL;#992576@9532 AUTUMN BERRY PL:#992579@9530 AUTUMN BERRY PL;#992581@9528 AUTUMN BERRY PL:#992586@9524 AUTUMN BERRY PL;#992593@9522 AUTUMN BERRY PL;#992594 @9520 AUTUMN BERRY PL;#992595 @9518 AUTUMN BERRY PL ,Customer Wants To Use ePlans","9532",,"AUTUMN BERRY","PL",,"MONTGOMERY VILLAGE","MD","20886","39.181538","-77.197488",,"POINT (-77.197488 39.181538)"
"FIRE PROTECTION SYSTEMS","992586","INSTAL","TH","2022-05-06T02:05:41.000","2022-05-09T10:05:04.000","2022-07-15T12:07:01.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS:#992574@9534 AUTUMN BERRY PL;#992576@9532 AUTUMN BERRY PL:#992579@9530 AUTUMN BERRY PL;#992581@9528 AUTUMN BERRY PL:#992586@9524 AUTUMN BERRY PL;#992593@9522 AUTUMN BERRY PL;#992594 @9520 AUTUMN BERRY PL;#992595 @9518 AUTUMN BERRY PL ,Customer Wants To Use ePlans","9524",,"AUTUMN BERRY","PL",,"MONTGOMERY VILLAGE","MD","20886","39.181588","-77.197285",,"POINT (-77.197285 39.181588)"
"FIRE PROTECTION SYSTEMS","992595","INSTAL","TH","2022-05-06T02:05:48.000","2022-05-09T09:05:58.000","2022-07-22T01:07:45.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS:#992574@9534 AUTUMN BERRY PL;#992576@9532 AUTUMN BERRY PL:#992579@9530 AUTUMN BERRY PL;#992581@9528 AUTUMN BERRY PL:#992586@9524 AUTUMN BERRY PL;#992593@9522 AUTUMN BERRY PL;#992594 @9520 AUTUMN BERRY PL;#992595 @9518 AUTUMN BERRY PL ,Customer Wants To Use ePlans","9518",,"AUTUMN BERRY","PL",,"MONTGOMERY VILLAGE","MD","20886","39.181638","-77.197085",,"POINT (-77.197085 39.181638)"
"FIRE PROTECTION SYSTEMS","992574","INSTAL","TH","2022-05-06T02:05:34.000","2022-05-09T09:05:42.000","2022-07-07T12:07:08.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS:#992574@9534 AUTUMN BERRY PL;#992576@9532 AUTUMN BERRY PL:#992579@9530 AUTUMN BERRY PL;#992581@9528 AUTUMN BERRY PL:#992586@9524 AUTUMN BERRY PL;#992593@9522 AUTUMN BERRY PL;#992594 @9520 AUTUMN BERRY PL;#992595 @9518 AUTUMN BERRY PL ,Customer Wants To Use ePlans","9534",,"AUTUMN BERRY","PL",,"MONTGOMERY VILLAGE","MD","20886","39.18152","-77.197553",,"POINT (-77.197553 39.18152)"
"FIRE PROTECTION SYSTEMS","992086","INSTAL","TH","2022-05-03T10:05:49.000","2022-05-09T02:05:28.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13D Duplex includes permit 992085 and permit 992086.","12204","W","OLD BALTIMORE","RD",,"BOYDS","MD","20841","39.215199","-77.252351",,"POINT (-77.252351 39.215199)"
"FIRE PROTECTION SYSTEMS","992403","INSTAL","MERC","2022-05-05T10:05:20.000","2022-05-06T09:05:28.000",,,"Issued","0","Modify the existing fire sprinkler system for the new whitebox layout,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","7262",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.981776","-77.096184",,"POINT (-77.096184 38.981776)"
"FIRE PROTECTION SYSTEMS","992437","INSTAL","BUSNSS","2022-05-05T12:05:49.000","2022-05-06T01:05:12.000","2022-07-13T07:07:49.000",,"Finaled","0","Modify existing sprinkler system to new tenant layout.,Customer Wants To Use ePlans","3905",,"NATIONAL","DR",,"BURTONSVILLE","MD","20866","39.112588","-76.930993",,"POINT (-76.930993 39.112588)"
"FIRE PROTECTION SYSTEMS","991954","INSTAL","BUSNSS","2022-05-02T12:05:14.000","2022-05-05T11:05:19.000","2022-05-27T09:05:59.000",,"Finaled","0","ADD 2 RELOCATE 4 EXISTING SPRINKLERS,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","4340",,"EAST WEST","HWY",,"BETHESDA","MD","20814","38.984803","-77.088434",,"POINT (-77.088434 38.984803)"
"FIRE PROTECTION SYSTEMS","991232","INSTAL","REST","2022-04-26T09:04:33.000","2022-05-05T01:05:51.000","2022-07-25T02:07:10.000",,"Finaled","0","Modify existing wet fire sprinkler system to new tenant layout.,Customer Wants To Use ePlans","9613",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.102238","-77.196804",,"POINT (-77.196804 39.102238)"
"FIRE PROTECTION SYSTEMS","991946","INSTAL","SFD","2022-05-02T12:05:26.000","2022-05-04T11:05:09.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","12111",,"HANSON FARM","DR",,"GAITHERSBURG","MD","20878","39.085087","-77.251693",,"POINT (-77.251693 39.085087)"
"FIRE PROTECTION SYSTEMS","992168","INSTAL","MERC","2022-05-03T02:05:53.000","2022-05-04T11:05:04.000",,,"Issued","0","Adding & relocating 26 sprinkler heads for new tenant layout,Customer Wants To Use ePlans","20946",,"FREDERICK","RD",,"GERMANTOWN","MD","20876","39.202959","-77.246647",,"POINT (-77.246647 39.202959)"
"FIRE PROTECTION SYSTEMS","991400","INSTAL","SFD","2022-04-27T08:04:37.000","2022-05-04T10:05:51.000","2022-09-06T11:09:54.000",,"Finaled","0","Install new sprinkler system with 56 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","4302",,"CHESTNUT","ST",,"BETHESDA","MD","20814","38.993149","-77.08535",,"POINT (-77.08535 38.993149)"
"FIRE PROTECTION SYSTEMS","992148","INSTAL","SFD","2022-05-03T01:05:58.000","2022-05-04T06:05:46.000",,,"Issued","0","INSTALL FIRE SPRINKLERS PER NFPA 13D,Customer Wants To Use ePlans","13112",,"SUNCREST","AVE",,"CLARKSBURG","MD","20871","39.235628","-77.272186",,"POINT (-77.272186 39.235628)"
"FIRE PROTECTION SYSTEMS","991769","INSTAL","MFDSEN","2022-04-29T12:04:27.000","2022-05-03T12:05:04.000","2022-05-26T02:05:44.000",,"Finaled","0","Perform a 1 for 1 replacement of the 40psi @ 35gpm residential fire pump.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","8220",,"BRINK","RD",,"GAITHERSBURG","MD","20882","39.208026","-77.168552",,"POINT (-77.168552 39.208026)"
"FIRE PROTECTION SYSTEMS","991707","INSTAL","SFD","2022-04-29T06:04:39.000","2022-05-03T08:05:56.000","2022-07-22T10:07:31.000",,"Finaled","0","Install new sprinkler system with 48 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","6305",,"LONE OAK","DR",,"BETHESDA","MD","20817","39.020423","-77.127236",,"POINT (-77.127236 39.020423)"
"FIRE PROTECTION SYSTEMS","991802","INSTAL","SFD","2022-04-29T02:04:49.000","2022-05-03T03:05:59.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13D,Customer Wants To Use ePlans","12210","W","OLD BALTIMORE","RD",,"BOYDS","MD","20841","39.21522","-77.252718",,"POINT (-77.252718 39.21522)"
"FIRE PROTECTION SYSTEMS","992058","INSTAL","BUSNSS","2022-05-03T08:05:49.000","2022-05-03T03:05:13.000",,,"Issued","0","Potomac Physical Therapy - add (5) sprinklers, relocate (18) sprinklers for new tenant layout. ,Customer Wants To Use ePlans","3416",,"OLANDWOOD","CT",,"OLNEY","MD","20832","39.155339","-77.068001",,"POINT (-77.068001 39.155339)"
"FIRE PROTECTION SYSTEMS","991423","INSTAL","SFD","2022-04-27T09:04:51.000","2022-05-03T03:05:02.000","2022-07-27T08:07:59.000",,"Finaled","0","13d sprinkler system single family home,Customer Wants To Use ePlans","13825",,"ALDERTON","RD",,"SILVER SPRING","MD","20906","39.081736","-77.035317",,"POINT (-77.035317 39.081736)"
"FIRE PROTECTION SYSTEMS","991714","INSTAL","MERC","2022-04-29T08:04:53.000","2022-05-02T12:05:14.000","2022-05-17T11:05:13.000",,"Finaled","0","MODIFICATION OF AN EXISTING WET PIPE SPRINKLER SYSTEM.,Customer Wants To Use ePlans","12266",,"ROCKVILLE","PIKE",,"ROCKVILLE","MD","20852","39.057176","-77.121184",,"POINT (-77.121184 39.057176)"
"FIRE PROTECTION SYSTEMS","991911","INSTAL","MERC","2022-05-02T08:05:45.000","2022-05-02T12:05:13.000","2022-08-24T04:08:02.000",,"Finaled","0","ADDS AND RELOCATES OF SPRINKLER HEADS.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","20650",,"SENECA MEADOWS","PKWY",,"GERMANTOWN","MD","20876","39.199051","-77.254435",,"POINT (-77.254435 39.199051)"
"FIRE PROTECTION SYSTEMS","991550","INSTAL","BUSNSS","2022-04-28T01:04:50.000","2022-05-02T11:05:32.000",,,"Issued","0","install kitchen hood fire suppression system.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","3128",,"OLNEY SANDY SPRING","RD",,"OLNEY","MD","20832","39.15111","-77.064223",,"POINT (-77.064223 39.15111)"
"FIRE PROTECTION SYSTEMS","991135","INSTAL","SFD","2022-04-25T01:04:32.000","2022-05-02T10:05:33.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13D,Customer Wants To Use ePlans","12220","W","OLD BALTIMORE","RD",,"BOYDS","MD","20841","39.215204","-77.253371",,"POINT (-77.253371 39.215204)"
"FIRE PROTECTION SYSTEMS","991861","INSTAL","SFD","2022-04-30T09:04:10.000","2022-05-02T03:05:17.000",,,"Issued","0","Install NFPA 13D sprinkler system in new SF Home, public water,Customer Wants To Use ePlans","14162",,"TRAVILAH","RD",,"ROCKVILLE","MD","20850","39.087266","-77.216945",,"POINT (-77.216945 39.087266)"
"FIRE PROTECTION SYSTEMS","991131","INSTAL","SFD","2022-04-25T01:04:10.000","2022-05-02T02:05:04.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13D,Customer Wants To Use ePlans","12214","W","OLD BALTIMORE","RD",,"BOYDS","MD","20841","39.215213","-77.253034",,"POINT (-77.253034 39.215213)"
"FIRE PROTECTION SYSTEMS","991319","INSTAL","SFD","2022-04-26T01:04:47.000","2022-04-29T11:04:52.000","2022-08-10T03:08:34.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","6817",,"DELAWARE","ST",,"CHEVY CHASE","MD","20815","38.979154","-77.07535",,"POINT (-77.07535 38.979154)"
"FIRE PROTECTION SYSTEMS","991597","INSTAL","SFD","2022-04-28T10:04:22.000","2022-04-29T11:04:40.000",,,"Issued","0","Install NFPA 13D sprinkler system in new SF Home, public water.,Customer Wants To Use ePlans","13207",,"GLEN","RD",,"GAITHERSBURG","MD","20878","39.073027","-77.273598",,"POINT (-77.273598 39.073027)"
"FIRE PROTECTION SYSTEMS","991465","INSTAL","SFD","2022-04-27T12:04:46.000","2022-04-29T11:04:29.000",,,"Issued","0","Install wet fire sprinkler system for SFD,Customer Wants To Use ePlans","14142",,"DUNLIN","ST",,"CLARKSBURG","MD","20871","39.2226","-77.294938",,"POINT (-77.294938 39.2226)"
"FIRE PROTECTION SYSTEMS","991268","INSTAL","SFD","2022-04-26T10:04:49.000","2022-04-29T09:04:05.000",,,"Issued","0","Install NFPA 13D sprinkler system in new SF Home, public water,Customer Wants To Use ePlans","12906",,"QUAIL RUN","CT",,"GAITHERSBURG","MD","20878","39.10424","-77.270325",,"POINT (-77.270325 39.10424)"
"FIRE PROTECTION SYSTEMS","991129","INSTAL","SFD","2022-04-25T12:04:09.000","2022-04-29T02:04:15.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13D,Customer Wants To Use ePlans","12212","W","OLD BALTIMORE","RD",,"BOYDS","MD","20841","39.215217","-77.252873",,"POINT (-77.252873 39.215217)"
"FIRE PROTECTION SYSTEMS","989705","INSTAL","SFD","2022-04-12T07:04:59.000","2022-04-28T10:04:18.000",,,"Issued","0","Install new sprinkler system with 66 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","5926",,"ROSSMORE","DR",,"BETHESDA","MD","20814","39.026902","-77.118583",,"POINT (-77.118583 39.026902)"
"FIRE PROTECTION SYSTEMS","991165","INSTAL","BUSNSS","2022-04-25T03:04:55.000","2022-04-28T10:04:10.000",,,"Issued","0","VSC to tie into existing overhead sprinkler system to install new main, branch lines, and sprinklers to accommodate the addition of new apparatus bay at an existing house 14.,Customer Wants To Use ePlans","19801",,"BEALLSVILLE","RD",,"BEALLSVILLE","MD","20839","39.180112","-77.411687",,"POINT (-77.411687 39.180112)"
"FIRE PROTECTION SYSTEMS","991467","INSTAL","SFD","2022-04-27T12:04:01.000","2022-04-28T10:04:02.000",,,"Issued","0","Install wet fire sprinkler system for SFD,Customer Wants To Use ePlans","22029",,"CLARKSBURG","RD",,"CLARKSBURG","MD","20871","39.218266","-77.296733",,"POINT (-77.296733 39.218266)"
"FIRE PROTECTION SYSTEMS","991405","INSTAL","MERC","2022-04-27T08:04:18.000","2022-04-28T09:04:41.000","2022-06-23T01:06:52.000",,"Finaled","0","Relocate 3"" ZCA, install 28 sprinkler heads in for new tenant fitout.  ,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","11811",,"GRAND PARK","AVE",,"ROCKVILLE","MD","20852","39.049611","-77.116937",,"POINT (-77.116937 39.049611)"
"FIRE PROTECTION SYSTEMS","991518","INSTAL","MFDLR","2022-04-27T03:04:37.000","2022-04-28T08:04:20.000",,,"Issued","0","PV317 - ADD/RELOCATE SPRINKLER HEADS FOR NEW LAYOUT,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","3112",,"GRACEFIELD","RD",,"SILVER SPRING","MD","20904","39.050917","-76.949471",,"POINT (-76.949471 39.050917)"
"FIRE PROTECTION SYSTEMS","991515","INSTAL","MFDLR","2022-04-27T03:04:48.000","2022-04-28T08:04:19.000",,,"Issued","0","BG205 - RELOCATE SPRINKLER HEADS FOR NEW LAYOUT,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","3126",,"GRACEFIELD","RD",,"SILVER SPRING","MD","20904","39.047011","-76.951303",,"POINT (-76.951303 39.047011)"
"FIRE PROTECTION SYSTEMS","991162","INSTAL","SFD","2022-04-25T03:04:53.000","2022-04-28T02:04:16.000","2022-07-27T08:07:03.000",,"Finaled","0","13d sprinkler system single family home,Customer Wants To Use ePlans","13829",,"ALDERTON","RD",,"SILVER SPRING","MD","20906","39.081602","-77.035115",,"POINT (-77.035115 39.081602)"
"FIRE PROTECTION SYSTEMS","967957","INSTAL","SFD","2021-09-22T12:09:14.000","2022-04-27T10:04:42.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","22424",,"GOSHEN SCHOOL","RD",,"GAITHERSBURG","MD","20882","39.225413","-77.178576",,"POINT (-77.178576 39.225413)"
"FIRE PROTECTION SYSTEMS","990762","INSTAL","BUSNSS","2022-04-21T12:04:53.000","2022-04-27T08:04:34.000",,,"Issued","0","Modifications to existing layout based on tenant redesign of level 2.,Customer Wants To Use ePlans","12441",,"PARKLAWN","DR",,"ROCKVILLE","MD","20852","39.061922","-77.115738",,"POINT (-77.115738 39.061922)"
"FIRE PROTECTION SYSTEMS","991042","INSTAL","TH","2022-04-25T08:04:58.000","2022-04-27T04:04:56.000","2022-06-17T10:06:52.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D 991051 is the parent permit to the following permits. ALL REVIEWS AND PERMIT ISSUANCE&nbsp;WILL BE DONE UNDER 991051 IN EPLANS. 991042 / 991043 / 991044 / 991045 / 991047&nbsp;/ 991048 / 991049","20005",,"RAINGARDEN","ALY",,"MONTGOMERY VILLAGE","MD","20886","39.18513","-77.1948",,"POINT (-77.1948 39.18513)"
"FIRE PROTECTION SYSTEMS","991051","INSTAL","TH","2022-04-25T08:04:10.000","2022-04-27T04:04:53.000","2022-06-30T12:06:49.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D PERMIT 991051 is the parent permit to the following permits. ALL REVIEWS AND PERMIT ISSUANCE&nbsp;WILL BE DONE UNDER 991051 IN EPLANS. 991042 / 991043 / 991044 / 991045 / 991047&nbsp;/ 991048 / 991049","20021",,"RAINGARDEN","ALY",,"MONTGOMERY VILLAGE","MD","20886","39.185418","-77.194945",,"POINT (-77.194945 39.185418)"
"FIRE PROTECTION SYSTEMS","991044","INSTAL","TH","2022-04-25T08:04:20.000","2022-04-27T04:04:47.000","2022-06-23T01:06:37.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D 991051 is the parent permit to the following permits. ALL REVIEWS AND PERMIT ISSUANCE&nbsp;WILL BE DONE UNDER 991051 IN EPLANS. 991042 / 991043 / 991044 / 991045 / 991047&nbsp;/ 991048 / 991049","20009",,"RAINGARDEN","ALY",,"MONTGOMERY VILLAGE","MD","20886","39.185212","-77.194844",,"POINT (-77.194844 39.185212)"
"FIRE PROTECTION SYSTEMS","991045","INSTAL","TH","2022-04-25T08:04:27.000","2022-04-27T04:04:42.000","2022-06-23T01:06:55.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D 991051 is the parent permit to the following permits. ALL REVIEWS AND PERMIT ISSUANCE&nbsp;WILL BE DONE UNDER 991051 IN EPLANS. 991042 / 991043 / 991044 / 991045 / 991047&nbsp;/ 991048 / 991049","20011",,"RAINGARDEN","ALY",,"MONTGOMERY VILLAGE","MD","20886","39.185253","-77.194861",,"POINT (-77.194861 39.185253)"
"FIRE PROTECTION SYSTEMS","991048","INSTAL","TH","2022-04-25T08:04:58.000","2022-04-27T04:04:39.000","2022-07-13T04:07:31.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D 991051 is the parent permit to the following permits. ALL REVIEWS AND PERMIT ISSUANCE&nbsp;WILL BE DONE UNDER 991051 IN EPLANS. 991042 / 991043 / 991044 / 991045 / 991047&nbsp;/ 991048 / 991049","20017",,"RAINGARDEN","ALY",,"MONTGOMERY VILLAGE","MD","20886","39.185336","-77.1949",,"POINT (-77.1949 39.185336)"
"FIRE PROTECTION SYSTEMS","991043","INSTAL","TH","2022-04-25T08:04:21.000","2022-04-27T04:04:25.000","2022-06-21T01:06:02.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D 991051 is the parent permit to the following permits. ALL REVIEWS AND PERMIT ISSUANCE&nbsp;WILL BE DONE UNDER 991051 IN EPLANS. 991042 / 991043 / 991044 / 991045 / 991047&nbsp;/ 991048 / 991049","20007",,"RAINGARDEN","ALY",,"MONTGOMERY VILLAGE","MD","20886","39.185169","-77.194823",,"POINT (-77.194823 39.185169)"
"FIRE PROTECTION SYSTEMS","991047","INSTAL","TH","2022-04-25T08:04:01.000","2022-04-27T04:04:10.000","2022-06-23T01:06:09.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D 991051 is the parent permit to the following permits. ALL REVIEWS AND PERMIT ISSUANCE&nbsp;WILL BE DONE UNDER 991051 IN EPLANS. 991042 / 991043 / 991044 / 991045 / 991047&nbsp;/ 991048 / 991049","20015",,"RAINGARDEN","ALY",,"MONTGOMERY VILLAGE","MD","20886","39.185294","-77.194879",,"POINT (-77.194879 39.185294)"
"FIRE PROTECTION SYSTEMS","991049","INSTAL","TH","2022-04-25T08:04:15.000","2022-04-27T04:04:02.000","2022-06-30T12:06:00.000",,"Finaled","0","FIRE SPRINKLER PER NFPA 13D 991051 is the parent permit to the following permits. ALL REVIEWS AND PERMIT ISSUANCE&nbsp;WILL BE DONE UNDER 991051 IN EPLANS. 991042 / 991043 / 991044 / 991045 / 991047&nbsp;/ 991048 / 991049","20019",,"RAINGARDEN","ALY",,"MONTGOMERY VILLAGE","MD","20886","39.185377","-77.194923",,"POINT (-77.194923 39.185377)"
"FIRE PROTECTION SYSTEMS","990776","INSTAL","SFD","2022-04-21T12:04:21.000","2022-04-26T10:04:39.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","14309",,"DRAYTON","AVE",,"SILVER SPRING","MD","20904","39.091885","-76.998391",,"POINT (-76.998391 39.091885)"
"FIRE PROTECTION SYSTEMS","990952","INSTAL","BUSNSS","2022-04-22T12:04:45.000","2022-04-26T10:04:21.000",,,"Issued","0","Modifications to existing fire sprinkler system based on tenant redesign.,Customer Wants To Use ePlans","5601",,"FISHERS","LN",,"ROCKVILLE","MD","20852","39.063295","-77.111941",,"POINT (-77.111941 39.063295)"
"FIRE PROTECTION SYSTEMS","991228","INSTAL","BUSNSS","2022-04-26T08:04:08.000","2022-04-26T10:04:03.000",,"2023-04-26T12:04:00.000","Issued","0","add &amp; relocate sprinklers for tenant renovations,Customer Wants To Use ePlans","11564",,"OLD GEORGETOWN","RD",,"ROCKVILLE","MD","20852","39.048947","-77.11845",,"POINT (-77.11845 39.048947)"
"FIRE PROTECTION SYSTEMS","990750","INSTAL","EDUC","2022-04-21T11:04:09.000","2022-04-26T09:04:29.000","2022-08-01T01:08:55.000",,"Finaled","0","Replace existing (16) sprinklers with new,Customer Wants To Use ePlans","15800",,"QUINCE ORCHARD","RD",,"GAITHERSBURG","MD","20878","39.116164","-77.254161",,"POINT (-77.254161 39.116164)"
"FIRE PROTECTION SYSTEMS","990905","INSTAL","SFD","2022-04-22T08:04:09.000","2022-04-26T09:04:17.000",,,"Issued","0","Install NFPA 13D sprinkler system in new SF Home, public water,Customer Wants To Use ePlans","4773",,"BRADLEY","BLVD",,"CHEVY CHASE","MD","20815","38.978655","-77.095237",,"POINT (-77.095237 38.978655)"
"FIRE PROTECTION SYSTEMS","990361","INSTAL","MERC","2022-04-18T01:04:50.000","2022-04-26T08:04:20.000","2022-07-26T03:07:54.000",,"Finaled","0","Add 14, Relocate 16 & Replace 3 Sprinkler heads,Customer Wants To Use ePlans","4856",,"BETHESDA","AVE",,"BETHESDA","MD","20814","38.980766","-77.097545",,"POINT (-77.097545 38.980766)"
"FIRE PROTECTION SYSTEMS","991036","INSTAL","SFD","2022-04-25T06:04:28.000","2022-04-25T11:04:52.000","2022-08-16T03:08:52.000",,"Finaled","0","INSTALL FIRE SPRINKLERS PER NFPA 13D,Customer Wants To Use ePlans","13104",,"SUNCREST","AVE",,"CLARKSBURG","MD","20871","39.236","-77.271559",,"POINT (-77.271559 39.236)"
"FIRE PROTECTION SYSTEMS","990897","INSTAL","BUSNSS","2022-04-22T08:04:48.000","2022-04-25T11:04:24.000","2022-06-21T12:06:17.000",,"Finaled","0","Add and relocate 19 sprinkler heads to uprights due to ceiling being removed and the addition of two offices.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","9410",,"KEY WEST","AVE",,"ROCKVILLE","MD","20850","39.102679","-77.192342",,"POINT (-77.192342 39.102679)"
"FIRE PROTECTION SYSTEMS","990802","INSTAL","BUSNSS","2022-04-21T01:04:14.000","2022-04-25T09:04:50.000","2022-05-26T03:05:52.000",,"Finaled","0","Reliance's work consist of adding 8 sprinklers and relocating 1 sprinkler to accommodate new interior alteration. The design shall be per light and ordinary group hazard occupancy and follow the guidelines of NFPA 13,2016. ,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","6700A",,"ROCKLEDGE","DR",,"BETHESDA","MD","20816","0","0",,"POINT (0 0)"
"FIRE PROTECTION SYSTEMS","990802","INSTAL","BUSNSS","2022-04-21T01:04:14.000","2022-04-25T09:04:50.000","2022-05-26T03:05:52.000",,"Finaled","0","Reliance's work consist of adding 8 sprinklers and relocating 1 sprinkler to accommodate new interior alteration. The design shall be per light and ordinary group hazard occupancy and follow the guidelines of NFPA 13,2016. ,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","6700A",,"ROCKLEDGE","DR",,"BETHESDA","MD","20816","0","0",,"POINT (0 0)"
"FIRE PROTECTION SYSTEMS","990383","INSTAL","TH","2022-04-18T03:04:22.000","2022-04-25T09:04:19.000",,,"Issued","0","Install NFPA 13R sprinkler system in new 4 story Townhome, Permits 990373, 990375, 990376, 990377, 990378, 990383, and 990384.","8143",,"RIVER","RD",,"BETHESDA","MD","20817","38.996153","-77.164934",,"POINT (-77.164934 38.996153)"
"FIRE PROTECTION SYSTEMS","990373","INSTAL","TH","2022-04-18T02:04:43.000","2022-04-25T08:04:52.000",,,"Issued","0","Install NFPA 13R sprinkler system in new 4 story Townhome, Permits 990373, 990375, 990376, 990377, 990378, 990383, and 990384.","8167",,"RIVER","RD",,"BETHESDA","MD","20817","38.996088","-77.165389",,"POINT (-77.165389 38.996088)"
"FIRE PROTECTION SYSTEMS","990378","INSTAL","TH","2022-04-18T02:04:15.000","2022-04-25T08:04:49.000",,,"Issued","0","Install NFPA 13R sprinkler system in new 4 story Townhome, Permits 990373, 990375, 990376, 990377, 990378, 990383, and 990384.","8147",,"RIVER","RD",,"BETHESDA","MD","20817","38.996144","-77.165019",,"POINT (-77.165019 38.996144)"
