"agencyid","agencyname","id","dateadded","dateupdated","needlink","needtitle","needdetails","needaddress","needcity","needstate","needzip","needdatetype","needdate","registrationclosed","needhoursdescription","needagerequirements","needallowteams","needvolunteersneeded","needcontact","interests","qualifications","initiativetitle","geo_location"
"75966","Briggs Center For Faith & Action","375466","2018-10-03T00:00:00.000","2020-03-28T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=375466","High Intermediate ESL/ESOL Instructor","High Intermediate ESL/ESOL Instructor
ESL Program, Briggs Center for Faith & Action
Wednesdays and Thursdays, 9:30-11:30 am, September 2020 - May 2021
Class location Westmoreland Church, 1 Westmoreland Circle, Bethesda, MD 20816 
 
Please contact Stacey Fannon, Program Manager, at csfannon@gmail.com for more information.
The Briggs Center for Faith & Action is a 501c3 charitable and non-sectarian religious organization in Bethesda, MD. We enlist, empower and involve people who share a passion for social justice and a common purpose of serving the disadvantaged and marginalized.","1 Westmoreland Circle","Bethesda","MD","20816","ongoing",,,"9:30-11:30 am Wed. and Thurs.","18-100","false",,"Csfannon@gmail.com","Education / Mentoring, Languages",,,"POINT (-77.101295 38.94861)"
"76462","Montgomery County Coalition For The Homeless (MCCH)","439925","2019-07-05T00:00:00.000","2019-07-05T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=439925","Healthy Food Every Day - connecting food to people who need it!","The families and individuals served by MCCH who have exited homelessness are often food insecure.  Help them access the healthy food available at our local food assistance providers by driving the donations to where they are now living.  Our drivers are offered a variety of runs, mostly during the weekdays, and pick the ones that work well for them.  Our MCCH team members complete all referral information and manage the details. 
Join our team of Healthy Food Every Day volunteers and start directly helping people have the food they need to thrive!",,,,"20850","ongoing",,,"each run takes about 1.5 hours","18-120","false",,,"Food Prep & Delivery, Health",,,"POINT (-77.178614 39.092462)"
"76904","YMCA Youth & Family Services","299188","2017-10-26T00:00:00.000","2019-05-03T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=299188","Be a YMCA Mentor to a Child in Foster Care – Silver Spring area and County-wide","YMCA Youth Links Mentoring is looking for adult volunteers to be positive role models for children between the ages of 5-15. Our program is a collaboration between Montgomery County Child Welfare, the Circuit Court, Montgomery County Public Schools, the Department of Juvenile Services and the YMCA. Many of the children in our program live in foster or other out-of-home care; most are monitored by Child Welfare because of neglect, abuse or other challenges in the home.  Mentoring guarantees these young people that there is someone who cares about them, and that they are not alone in dealing with life’s day-to-day challenges.  
With just 4 - 8 hours a month, you can support boys and girls living all over Montgomery County by offering friendship, encouragement, and learning opportunities. Volunteer mentors are required to attend informational and training sessions. Once matched with a mentee, mentors are encouraged to attend continuing education workshops and program events.","Countywide",,"MD","20901","ongoing",,,,"21-120","false",,,"Education / Mentoring",,,
"75970","Brooke Grove Foundation","664635","2022-02-16T00:00:00.000","2022-02-16T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=664635","Guest Services","Guest Services- Volunteers will greet new admissions and escort transport and the resident to their new room assignment. Volunteers will assist new resident with phone calls, setting up electronic devices, such as cell phones or iPad if needed. Assist nursing staff with taking inventory of personal items, A Welcome bag is provided for each new admission,  check with nursing staff to see if volunteer can assist with getting, drinks or snacks upon arrival.
All Volunteers must be fully vaccinated and provide a copy of vaccine record. Volunteers need to be free from communicable illnesses. Prospective volunteers must be screened for TB. Safety First: Face Masks must be worn at all times 
Student participation in this service project is at the discretion of the student’s parent/guardian  and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.","18131 Slade School Rd.","Sandy Spring","MD","20860","ongoing",,,"9am-6pm","13-120","false",,,"Caregiving / Companion",,"MCPS SSL","POINT (-77.040423 39.154558)"
"76556","Olney Theatre Center For The Arts","679847","2022-04-01T00:00:00.000","2022-04-04T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=679847","ASL Interpreter","Olney Theatre Center is looking for volunteer ASL interpreters to assist Deaf/Hard of hearing audience members attending performances on our campus. We are specifically looking for volunteers for the evening of June 2 and during the run of The Music Man from June 17-July 24. Volunteers do not have to be available for all performances, but can choose which ones work for their schedules. We are looking for people who can help Deaf/Hard of hearing audience members navigate our campus and lobbies. Volunteers may also be asked to assist with Vaccine-check at the doors or help individuals find their seats. 
REQUIREMENTS:

Interpreters must be proficient/fluent in both English and American Sign Language.
Complete Usher Training (approximately 1.5 hours) prior to arrival
Proof of Covid-19 Vaccination and adherence to our current Health and Safety protocols
Bonus if you're familiar with attending a musical/theatre performance

To volunteer, please contact Rebecca Dzida (she/her), Community Engagement Coordinator at rdzida@olneytheatre.org. 
Student participation in this service project is at the discretion of the student’s parent/guardian  and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.","2001 Olney Sandy Spring Rd.","Olney","MD","20832","ongoing",,,"7:00pm-10:30pm Wed-Sat or 1:00pm-4:30pm W/Sat/Sun","0-0","false",,"shruthi@olneytheatre.org, jvia@olneytheatre.org","Arts / Culture, Education / Mentoring, Events / Collections, Languages, Professional Skills",,"MCPS SSL","POINT (-77.04614 39.144409)"
"76461","Montgomery County Association For Family & Community Education (MCAFCE)","635043","2021-10-26T00:00:00.000","2021-10-26T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=635043","Blanket-making for children in hospital 10 June 2022","Volunteers are invited to knit, sew or crochet to make blankets as gifts for hospitalized children by dropping in at the lower level of the University of Maryland extension office, Montgomery County Agricultural History Farm Park, 18410 Muncaster Road, Derwood, between 10 a.m. and 8 p.m. on Fri 10 June 2022. Donations of yarn and washed/ironed cotton fabric appreciated. This project is sponsored by the Montgomery County Association for Family & Community Education. Blanket-making guidelines are found at http://mdafce.org/montgomeryblanket.htm. For directions and more, contact Kathie at 301-270-5367 or kpmack2@gmail.com
If you are a student, this table shows how your SSL hours will be computed.
SSL Hours Awarded for FCE Blanket Making




SIZE


TYPE


HOURS
AWARDED




36 x 36


Simple pattern, double crochet, granny square


20




>36 x 36 to 45 x 60


Simple pattern, double crochet, granny square


25




36 x 36


Complicated pattern, crochet, ripple, octagon shapes, other design


30




>36 x 36 to 45 x 60


Complicated pattern, crochet Ripple, octagon shapes, other design,


35




 


 


 




36 x 36


Simple pattern, knitted with size 11-15 needles


20




>36 x 36 to 45 x 60


Simple pattern, knitted with size 11-15 needles


25




36 x 36


Complicated pattern, knitted with size 6-10 needles


30




>36 x 36 to 45 x 60


Complicated pattern, knitted with size 6-10 needles


35




 


 


 




48 x 48 or larger


Fleece - single layer (no double layer blankets)


2.5




  
Student participation in this service project is at the discretion of the student’s parent/guardian  and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.","Agricultural History Farm Park","Derwood","MD","20855","ongoing",,,"10am - 8pm","12-120","true",,,"Collection Drive, Events / Collections",,"MCPS SSL",
"76643","Rukundo International","347686","2018-06-04T00:00:00.000","2020-07-13T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=347686","Donor Relations Manager for Local Non-Profit","Role Description
The Donor Relations Manager expands the relationship between the organization and donors, leading donor appreciation activities and project updates and communications, as well as tracking and maintaining the donor database.
 
Responsibilities

Plans and coordinates donor appreciation and engagement activities and project communications.
Tracks corporate donations, employer matching contributions, and donor pledges.
Supports the Director of Development in developing and implementing an annual action plan for donor management and care, including planned appreciation activities, and expansion of regular donor contributions.
Establishes and Manages information tracking processes regarding acknowledgement, recognition, on-going communications of past and current donors to enhance their relationship with RI and increase the likelihood of continued contributions.
Maintains donor information in the database, routinely evaluates regular donor participation, history and growth, and communicates assessments to the Director of Development.
Works with the Communications Team for the development of any materials or communications to support donor engagement and appreciation activities.
Promotes a positive and professional relationship with donors, in alignment with the mission of Rukundo International.
      

Time Commitment: 5-10 hours a week 
Role Commitment: 1 year
 
This role is expected to be generally accessible to the Director of Development, as well as responsive to emails.
 
Qualifications

         Experience with fundraising
         Excellent written and oral communication skills.
         Organized and good time management skills
         Collaborative spirit
         Committed to the mission of Rukundo International",,,,"20879","ongoing",,,,"18-120","false",,"vivian@rukundointernational.org","Admin Support, Marketing, Professional Skills",,,"POINT (-77.182742 39.169098)"
"107222","Empowering the Ages","620759","2021-09-09T00:00:00.000","2022-07-22T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=620759","What Motivates You?","Quick Quotes, a program of Empowering the Ages, sends out an email each week with a quote and stimulating questions. We do this to develop an intergenerational community as well as reduce loneliness and social isolation. 
If you are interested in volunteering with Quick Quotes, you can sign up and email us your motivational, funny, or interesting quotes to encourage others. Volunteering with us will give you the chance to be a part of a virtual community, inspire others through insightful and cheerful quotes, and give yourself and others some extra happiness each week!
Sign up at: https://empoweringtheages.org/quick-quotes/ 
Not approved for MCPS SSL hours. See guidelines for agencies on how virtual opportunities may be considered for SSL.",,,,"00000","ongoing",,,,"0-0","true",,,"Arts / Culture",,,
"76436","Mercy Health Clinic","716555","2022-07-28T00:00:00.000","2022-07-29T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=716555","Patient Survey-SSL HOURS","Mercy Health wants to survey patients who come to the lab on Mondays and Wednesdays.
We would need volunteers every Monday and Wednesday from 8-12 pm to ask patients questions. The volunteer would read those questions from a tablet where you would also enter the answers. The volunteer would need to be able to read Spanish.
Student participation in this service project is at the discretion of the student’s parent/guardian  and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.","7 Metropolitan Ct, Ste. 1","Gaithersburg","MD","20878","ongoing",,,"8am - 12pm","16-120","false",,,"Admin Support, Health","[object Object]","MCPS SSL","POINT (-77.228509 39.148779)"
"76151","Elite Soccer Youth Development Academy Inc","487220","2020-01-08T00:00:00.000","2020-01-09T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=487220","Tutors needed","Description
Elite Soccer Youth Development Academy (ESYDA) is looking for student (11th & 12th) and adult tutors to assist in academic guidance to elementary and middle school students.
This program is located at:
12301 Old Columbia Pike 
Silver Spring, MD 20904

Subject areas needed, math and reading
Tuesday and Thursdays from 4:00-6:00pm, throughout the school year
Tutors are asked to commit to 5 hour each week
Students 11th & 12th grade and older to tutor with ESYDA

Key responsibilities include:

Attend tutoring sessions as scheduled and on time; notify staff in advance of any absence
Provide encouragement and support while assisting the student through the learning process
Provide instruction in good study habits
Observe confidentiality at all times
Keep staff informed about your tutoring experience or any concerns you may have
Subject areas needed, are math and reading
Tuesday and Thursdays from 4:00-6:00pm, throughout the year
Tutors are asked to commit to X hour sessions each week
Students 11th & 12th grade and older are welcome to tutor with ESYDA
Sensitive and adaptable to student needs
Acceptance of cultural, economic, and familial differences
Enthusiasm for working with students
No previous teaching or tutoring experience necessary
Must have transportation to and from the tutoring site

We ask volunteers to commit to tutoring for as much of the school year as possible. Tutors are also needed to help during the summer months.
To learn more and to apply, contact kendell.battle@esyda.org with you name and phone number.","12301 Old Columbia Pike","Silver Spring","MD","20904","ongoing",,,"4:00 pm - 6:00 pm","16-120","true",,"kbconnections4you@gmail.com","Education / Mentoring, Recreation / Sports",,"MCPS SSL","POINT (-76.970088 39.057955)"
"76211","GapBuster, Inc. Aka GapBuster Learning Center, Inc.","586496","2021-05-05T00:00:00.000","2021-11-26T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=586496","SEEKING VOLUNTEER TUTORS","URGENT: WE ARE OPEN TO VOLUNTEERS WHO WANT TO JOIN OUR TUTORING STAFF.
As a member of the GapBuster Inc staff, we are advertising positions for part-time 'Virtual Tutors' positions. 
Recently, added a Virtual Tutoring program as a service offered through the GapBuster Learning Center.  As such, we are exploring various methods to attract college students and others in the education who would like to work as a tutor.  We offer virtual tutoring for all grade levels and subjects, especially ESL (English to Spanish-speaking tutors).
We have nearly 20 students who are in need of tutors. 
For more information about our organization and programs offered visit GapBuster, Inc. at www.gapbuster.org and refer to the flyer attached. 
Register to be a volunteer at this link:
 https://docs.google.com/forms/d/e/1FAIpQLSd_xb_6ya69fTX3QxlDgAaVH-VZH2KCSxIvm5MCyTWBHbi5tw/viewform
 
For SSL hours, please note the following:

Students will earn hour-for-hour the amount of time serving when they are directly supervised
A student’s parent/guardian must provide the nonprofit with written approval of the student’s participation in the virtual platform prior to the student serving/volunteering.
Students must use personal/private accounts (not MCPS student accounts) to engage in the virtual platform.
Students will only engage with others under the direct supervision of a nonprofit supervisor. The nonprofit supervisor will be directly present in the virtual space (including any breakout sessions) at all times.
The nonprofit supervisor will initiate and host all virtual sessions. If the nonprofit supervisor is not available to initiate and host the virtual session, the session will not occur.
Virtual sessions will not be recorded.
Students should not share or upload any videos, pictures, or images of themselves, unless the nonprofit organization has obtained a signed form/waiver from the student’s parent/guardian authorizing permission/release.
Students’ email addresses/home addresses or any personally identifying information will remain protected and not shared.

Student participation in this service project is at the discretion of the student’s parent/guardian. The nonprofit organization is responsible for maintaining student safety and privacy at any time the student is interacting with the nonprofit and its clients. The nonprofit organization will determine the number of SSL hours awarded based on the evidence submitted. Parents/guardians should contact the nonprofit directly with any questions and/or concerns. This service activity is designed to be completed within the safety of the student’s home until schools resume normal status.
 
 
#tutoring #education #school #students
<img src=""http://montgomerycountymd.galaxydigital.com/content/montgomerycountymd.galaxydigital.com/users/user-ww96/Tutors .jpeg"" alt="""" width=""960"" height=""720"" />
 ",,,,"20918","ongoing",,,,"0-0","false",,"nhill@gapbusterinc.org, admin@gapbuster.org","Education / Mentoring",,,"POINT (-77.028121 38.996088)"
"76147","Echelon Academy","283802","2017-08-22T00:00:00.000","2021-08-30T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=283802","Lunch Assistant for a small private school with 12 students","Echelon needs a responsible adult to supervise the lunch and recess hour for a small group of students. This position requires monitoring a 30 minute lunch period and supervising a 30 minute recess period. This position will release the teachers from this duty so that they may use this time for planning.","4032 Blackburn Lane","Burtonsville","MD","20866","ongoing",,,"12pm-12:30pm","20-120","false",,,"Education / Mentoring",,,"POINT (-76.929624 39.105)"
"76299","Ingleside At King Farm Retirement Community","607714","2021-07-27T00:00:00.000","2022-02-15T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=607714","Visiting in Memory Support Assisted Living, Assited Living, Nursing","Volunteers needed to take residents from our Memory Care Assisted Living neighborhood on short walks inside or outside of the complex. Visitors can chat with residents, work on a project, or just sit with a resident.","701 King Farm Blvd.","Rockville","MD","20850","ongoing",,,"9:30am - 4:00pm","16-120","false",,"nleguizamon@inglesideonline.org","Caregiving / Companion, Health",,,"POINT (-77.178777 39.11154)"
"76353","KindWorks","681364","2022-04-06T00:00:00.000","2022-08-08T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=681364","Help Refugees Resettle in Our Area","Wondering how to help refugees resettling in our area? KindWorks has the following opportunities:


Get involved with our Home Setups, KindWelcomeMeals, or other KindExtras (link for more info)


lend your HR experience or expertise by helping with resumes or interviewing skills (email saraafifiahmed@gmail.com to help)


offer to host (or donate some living space) for a short stay while resettlement agencies find local housing for an individual or family (email deb.lang@DoKindWorks.org to offer short term housing)


PLEASE RESPOND DIRECTLY THROUGH THE LINKS ABOVE AND NOT VIA THE BLUE RESPOND BUTTON!
For more information about KindWorks and its current opportunities, go here. ",,,,"00000","ongoing",,,,"18-120","true",,,"Emergency Response, Events / Collections, Food Prep & Delivery, Housing / Shelter, Professional Skills",,,
"76022","Celestial Manna, Inc","693612","2022-05-16T00:00:00.000","2022-05-23T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=693612","Marketing Assistant (50+ Network)","This position supports the Vice President of Communications for Celestial Manna, Inc, a faith-based food recovery non-profit.  This position helps plan and implement a social media engagement strategy, newsletters, and reports that enhance the ongoing operations of Celestial Manna.
Location: This position is virtual.  
Duties include:

Under guidance from the Vice President of Communications plan and implement a social media engagement strategy.  

Help plan and maintain forward-facing social media calendar
Develop posts to match developed schedule and post per schedule.
Monitor social responses. Affirm good responses.  Report complaints to the appropriate staff member. 

Collaborate with the Communication Team to publish periodic informational reports and newsletters to volunteers,  donors and the community.  
Draft or edit marketing materials to solicit direct donation funding from individuals, organizations, and companies under the guidance of the lead writer. 
Draft or edit general purpose marketing materials, including support for the Celestial Manna newsletters.
Assist with creating or editing meeting minutes, staff policy manuals, or training materials.

 Qualifications:

Bachelor's degree in related field, or equivalent training and/or experience.
Must have solid writing skills, including the use of grammar, paragraph structure and ability to quickly write social media posts, captions, articles and reports.
Social media strategy, analytics and knowledge of Adobe Photoshop and Premiere a plus. 
Must have strong attention to detail, ability to meet deadlines and multi-task.
Must work cooperatively with others, as part of a team.

 ",,,,"20855","ongoing",,,"Hours per week (flexible)","21-120","false",,,"Admin Support, Marketing, Professional Skills, Technology",,,"POINT (-77.141459 39.134606)"
"76516","National Museum Of Health And Medicine","285415","2017-08-28T00:00:00.000","2017-11-28T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=285415","Docent","Volunteers are needed to serve as docents who will provide guided tours to groups of adults and school-aged children weekdays and weekends for our 150-year-old national museum in Washington D.C. area, which the Baltimore Sun says is ""pretty cool"" and the Washington Post says has ""plenty of unique items to make it worth the visit.""
The National Museum of Health and Medicine is not just another Washington, D.C.-area museum. The museum began as a national repository for materials relating to Civil War injuries. Back then, Surgeon General William Hammond told field medical officers to collect ""specimens of morbid anatomy...together with projectiles and foreign bodies removed"" and forward them to the museum to be studied in hopes of improving medical conditions.
The specimens and artifacts in the museum were the first collection in the country and is the only one in the nation's capital registered as a National Historic Landmark by the U.S. Department of the Interior.
 ","2500 Linden Lane","Silver Spring","MD","20910","ongoing",,,,"21-99","false",,,"Arts / Culture, Education / Mentoring, Health",,,"POINT (-77.052448 39.009686)"
"105322","Viers Mill Elementary School PTA","729777","2022-09-06T00:00:00.000","2022-09-07T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=729777","Halloween Carnival","Viers Mill Elementary School is having a halloween carnival and we need about 30 students and 10 adult volunteers. The event runs from 11-3 with volunteer check in at 10 AM. Volunteers can wear kid-friendly costumes.  We will need face painters, readers, carnival game operators, food sellers, etc. jobs will be assigned at check in.  We ask that student volunteers stay for the entire event.  Additional hours are available for set up Friday evening and early in the morning on Saturday.  By showing interest in the opportunity you are automatically signed up and will receive additional details closer to the event, please manage your self and unregister if you do not intend to attend in order to make the opportunity available to others, with as much notice as possible.  If you have a special talent, interest, are a viers mill alumni or have volunteered before, please let me know in the comments.  
Student participation in this service project is at the discretion of the student’s parent/guardian  and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.","11711 Joseph Mill Road","Silver Spring","MD","20906","on","10/29/2022","10/30/2022","10am - 4pm","12-120","false","60",,"Events / Collections",,"MCPS SSL","POINT (-77.085785 39.047908)"
"76483","Montgomery County State's Attorney's Office Truancy Prevention Program","723208","2022-08-18T00:00:00.000","2022-08-24T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=723208","Intern/Volunteer for the Community Outreach Division at the  Montgomery County State's Attorney's Office","The Intern/Volunteer for the Community Outreach Division at the Montgomery County State's Attorney's Office could receive college credits from their school through this opportunity, or just be a volunteer. This internship/volunteer opportunity is unpaid. 
3.5- 4 month commitment required. 
The mission of the Montgomery County SAO’s Community Outreach Division is to enhance crime prevention and education throughout the county. Community Outreach is founded on the idea that prosecutors have a responsibility not only to prosecute cases, but to solve public safety problems, prevent crime and improve public confidence in the justice system. Thus, our Community Outreach Unit works closely with schools, businesses, religious institutions, and other community groups to address and impact crime before it occurs. Assistant State’s Attorneys and staff attend community meetings, police roll calls, and many other local events to connect with Montgomery County residents and learn about community issues. Their goal is to proactively identify problem areas and to allocate the necessary resources to meet the needs of the community. Within the Community Outreach team are several crime prevention and diversionary programs including truancy, opioid abuse, and cybercrime prevention. 
The intern/volunteer will assist the Community Outreach Division in coordinating several of its crime prevention programs. This may include:
-serving as a mentor for the Truancy Prevention Program in Montgomery County Middle Schools
-helping to coordinate initiatives, such as:
The Speak Up, Save a Life Opioid Overdose Prevention Program
School presentations pertaining to:

Internet Safety and Cyberbullying
Safe Teen Dating
Alcohol and Drug Abuse/Overdose Prevention
Every 15 Minutes Drunk Driving Program

The Truancy Prevention Program
The Choose Respect Campaign promoting respect in dating relationships for teens.  
Other Community Meetings and Events
Community Outreach Division Website:
https://montgomerycountymd.gov/sao/units/Community.html
Please contact Rebecca Marcolini for more information at:
240-777-7370
Rebecca.Marcolini@MontgomeryCountyMD.gov","50 Maryland Ave, 5th Floor North Tower","Rockville","MD","20850","multi","08/29/2022",,"Start and End date of this opportunity are flexible. Hours are flexible, preferably 6 hours 3 days a week during regular business hours. 3 1/2- 4 month commitment required.","18-120","false",,,"Admin Support, Education / Mentoring, Professional Skills",,,
"76511","National Capital Trolley Museum","284122","2017-08-22T00:00:00.000","2021-06-15T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=284122","TROLLEY AND FACILITY MAINTENANCE AND RESTORATION CREW","Volunteers, 14 years old and up, assist in the maintenance and restoration of the Museum’s streetcar collection, the Museum’s structures, and the Museum’s other operating equipment and grounds.  The work is vital to the continued operation of the Museum. Volunteers receive on the job training. Interested persons may see the crew manager between 8:30 a.m. and 11:30 a.m. at the Museum on Tuesdays and Saturdays to learn more.
 
 ","1313 Bonifant Road","Colesville","MD","20905","ongoing",,,"8:00 am until 11:30 am Tuesdays and/or Saturdays","14-90","false",,,"Arts / Culture, Maintenance / Landscape, Technology",,,"POINT (-77.029666 39.094682)"
"76030","Gilchrist Immigrant Resource Center","353598","2018-07-02T00:00:00.000","2022-04-21T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=353598","Basic Computer Instructors needed for ONLINE Classes (Spanish or English Speakers)","The Gilchrist Immigrant Resource Center seeks volunteers to teach or co-teach our offered Computer Skills Class for adults (18yrs +).
Community members are eager to learn these basic and essential computer skills. Class covers computer fundamentals, Microsoft Office  (basic introduction to Microsoft Word, Excel, Internet and Email), Introduction to Google docs (basic word and google sheets). These classes intend to provide our clients with the skills to independently use the computer, create simple documents and search for resources online.
We have a great curriculum and all teaching materials available. Our teaching materials are reviewed and updated yearly. Ongoing support and training will be available to you.
We have classes that are taught in English, and we have classes that are taught in Spanish. Teaching experience desired, but not required.
Our Spring 2022 classes are about to start and run for 8 weeks (once a week, for 2hrs). Students are older adults eager to learn or brush up on their basic computer skills for job opportunities, navigate emails, and/or to perform simple and much needed tasks using the computer. All we need are volunteers to lead the classes!
All classes are taught using the Zoom online platform (provided by the Gilchrist Center). 
If you are interested, please complete an application via the following link https://www.montgomerycountymd.gov/gilchrist/team.html.
Upon receipt of your application, a brief interview will be conducted prior being assigned to this opportunity.
Please help us continue to make Montgomery County a welcoming and thriving county for all!
Thank you for your kind consideration.
The Gilchrist Team","Online","Silver Spring","MD","00000","ongoing",,,,"18-120","false",,"josephine.garnem@montgomerycountymd.gov","Admin Support, Education / Mentoring, Professional Skills, Technology",,,
"76664","Seneca Creek State Park","586579","2021-05-06T00:00:00.000","2021-10-05T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=586579","Anything and Everything with Seneca Rangers","Get the chance to work alongside Seneca’s Park Rangers on a variety of tasks from invasive plant removal, to bridge building, trail maintenance and more. Those interested must register with our online portal https://ec.samaritan.com/custom/1528/ to get started. 
Hand sanitizer will be provided, and masks are available on request.
Student participation in this service project is at the discretion of the student’s parent/guardian  and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.","11950 Clopper Road","Gaithersburg","MD","20878","ongoing",,,,"15-120","true",,,"Environment, Maintenance / Landscape",,"MCPS SSL","POINT (-77.246552 39.151309)"
"118290","Mid County-Hub at Hughes United Methodist Church","675018","2022-03-18T00:00:00.000","2022-04-04T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=675018","Urgent Need for Chinese Language Interpreter(s)","We need bilingual interpretation during our food distribution. The interpreter(s) must be bilingual in Chinese & English. This person will communicate with our Chinese speaking clients to help the Hub staff understand their needs better. The interpreter(s) will inform these clients about our organization's policies and standards (as needed). They will kindly hold our clients accountable if they violate our policies/standards of distribution. They will assist the Hub staff with distributing food to all clients that we serve. The interpreter(s) must be able to lift 15-30lbs and stand for two hours. 
Food distribution takes place from 10:30am to 12:30pm. The interpreter(s) must arrive at 9:45am at least to be properly settled. We are located at 10700 Georgia Avenue, Wheaton MD, 20902. We are willing to provide $25/week as a stipend. This opportunity is only open to adults over 18 during Montgomery County school year. Students between the ages of 15 - 17 can volunteer for this role when school is not in session (i.e. summer, spring, winter breaks, etc.). These students may volunteer for SSL hours.
 Email: hughesumc.hubconnection@gmail.com for interest. Please leave your phone number in the initial email so that we can reach you quickly.","10700 Georgia Avenue","Wheaton","MD","20902","ongoing",,,"Every Tuesday, 10:30am - 12:30pm","18-120","true",,,"Admin Support",,,"POINT (-77.048075 39.030921)"
"81048","Montgomery Hospice","311190","2017-12-06T00:00:00.000","2020-01-14T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=311190","Patient Care Volunteer","Patient Care volunteers visit with patients to provide companionship; offer soothing hand massages; run errands; assist in writing memoirs or provide a quiet presence. Patient Care volunteers serve in many corners of our community: in private homes, at extended care facilities, or at Casey House (our inpatient facility). We also have certified pet visit volunteers, We Honor Veterans and a Threshold Choir that sings for patients.","Montgomery County",,,"20850","ongoing",,,,"18-120","false",,"CWiese@montgomeryhospice.org, hboyle@montgomeryhospice.org","Caregiving / Companion, Health",,,
"76890","Winter Growth, INC","676191","2022-03-23T00:00:00.000","2022-08-30T00:00:00.000","http://montgomerycountymd.galaxydigital.com/volunteer/agency/need/?need_id=676191","Gardening","Warmer weather means good times to garden outside. Please come and help our garden look beautiful for our clients and residents. Possibilities include general upkeeping, as well as planting flowers/vegetables. 
Winter Growth is an Adult Daycare, as well as an Assisted Living. Our daycare runs Monday-Friday from 10 am-3 pm. We include stimulating activities that our clients and residents can enjoy. We cater to adults with certain disabilities, who need assistance during the day. Alzheimer's/dementia is common. 
Student participation in this service project is at the discretion of the student’s parent/guardian  and must be completed outside of school hours. The nonprofit organization is responsible for maintaining student safety. Parents/guardians should contact the nonprofit directly with any questions and/or concerns.","18110 Prince Phillip Dr","Olney","MD","20832","ongoing",,,"11:30 am-12:30 pm or 2:00 pm-2:45 pm","16-120","false",,,"Environment",,"MCPS SSL","POINT (-77.056824 39.153872)"
