"license_number","trade_name","business_name","phone","street_address","city","state","zip","status","date_issued","date_expired","geolocation"
"SH-00-0003","Antiques and Uniques",,"3019423324","3762B  Howard Avenue","Kensington","MD","20895","Expired","2012-08-23T00:00:00.000","2013-07-30T00:00:00.000","POINT (-77.073784 39.027688)"
"SH-16-0028","Silver Spring Jewelry","Silver Spring Jewelry & Factory, Inc.","3015880188","1137 University Blvd.","Takoma Park","MD","20912","Expired","2016-04-13T00:00:00.000","2016-07-30T00:00:00.000","POINT (-76.989128 38.990166)"
"SH-16-0006","Shaw's Jewelers  #0060","Sterling, Inc.","(330) 665-6564","701 Russell Avenue","Gaithersburg","MD","20877","Renewed","2016-06-17T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.205766 39.151068)"
"SH-14-0001","T-Mobile","Express Management Holdings, LLC","7326831898","11203 New Hampshire Avenue","Silver Spring","MD","20904","Renewed","2016-08-03T00:00:00.000","2017-07-30T00:00:00.000","POINT (-76.990766 39.040259)"
"SH-09-0005","Diener Jewelers","B. Diener Development, LLC","3013515063","7801 Woodmont Avenue","Bethesda","MD","20817","Renewed","2016-07-27T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.096091 38.988339)"
"SH-00-0024","A Gallery of Rare Treasures","Classical Reproductions, LTD","3017743209","16650 Georgia Avenue","Olney","MD","20832","Expired","2011-07-08T00:00:00.000","2012-07-30T00:00:00.000","POINT (-77.071394 39.129978)"
"SH-16-0004","Kay Jewelers #1189","Sterling Jewelers, Inc.","(330) 665-6564","11160 Veirs Mill Road","Wheaton","MD","20902","Renewed","2016-06-17T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.052936 39.038338)"
"SH-16-0014","Best Buy Stores","Best Buy Stores, LP #1929","6308572100","11160 Veirs Mill Road","Wheaton","MD","20902","Surrendered","2016-07-14T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.052936 39.038338)"
"SH-12-0035","Gold Palace","Ibrahim, Inc. Gold Palace","3014698020","7101 Democracy Blvd.","Bethesda","MD","20817","Expired","2012-04-05T00:00:00.000","2012-07-30T00:00:00.000","POINT (-77.1459 39.0242)"
"SH-13-0013","Gold Palace","Rupa Corp.","4103403892","11160 Veirs Mill Road","Wheaton","MD","20902","Expired","2016-02-11T00:00:00.000","2016-07-30T00:00:00.000","POINT (-77.052936 39.038338)"
"SH-00-0019","Second Chance Bontique","Masalu, Inc.","3016526606","4920 Fairmont Avenue","Bethesda","MD","20814","Expired","2010-07-22T00:00:00.000","2011-07-30T00:00:00.000","POINT (-77.097208 38.987861)"
"SH-95-0003","First Cash Pawn, #42","Famous Pawn, Inc.","8174603947","8617 16th Street","Silver Spring","MD","20910","Renewed","2016-06-27T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.038194 38.997885)"
"SH-00-0010","The Potter Violin Company","The Potter Violin Company","3016527070","4706 Highland Avenue","Bethesda","MD","20814","Expired","2013-07-22T00:00:00.000","2014-07-30T00:00:00.000","POINT (-77.094884 38.991255)"
"SH-00-0020","Tina's Consignment Shop","Tina's Consignment Shop, Inc.","3019219220","289 Muddy Branch Road","Gaithersburg","MD","20878","Expired","2015-07-15T00:00:00.000","2016-07-30T00:00:00.000","POINT (-77.209696 39.127623)"
"SH-01-0003","Wagging Tails Thrifts and Gifts","Montgomery County Humane Society, Inc.","3012790345","1310 East Gude Drive","Rockville","MD","20850","Renewed","2016-08-03T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.135318 39.096922)"
"SH-00-0027","Olney Antique Village","Brandon Development, LLC","3015705300","16650 Georgia Avenue","Olney","MD","20832","Expired","2010-07-23T00:00:00.000","2011-07-30T00:00:00.000","POINT (-77.071394 39.129978)"
"SH-13-0016","Rita G's Chapter Two Fine Consign Boutique","Rita G, LLC","3017187200","4931 Cordell Avenue","Bethesda","MD","20814","Renewed","2016-07-27T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.098924 38.988545)"
"SH-12-0008","Silver Spring Jewelry","Silver Spring Jewelry and Factory","3014394260","9421 Georgia Avenue","Silver Spring","MD","20910","Renewed","2016-07-25T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.040403 39.009116)"
"SH-00-0021","Jahann and Sons Persian Rugs","Mahmoud Mahjoubi","(301) 530-6660","4210 Howard Ave","Kensington","MD","20895","Renewed","2016-08-04T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.082532 39.03078)"
"SH-09-0017","GameStop 1233","GameStop, Inc.","3019427325","11160 Veirs Mill Road","Wheaton","MD","20902","Expired","2013-07-15T00:00:00.000","2014-07-30T00:00:00.000","POINT (-77.052936 39.038338)"
"SH-12-0034","Atlantic Guns, Inc.","Atlantic Guns, Inc.",,"601 Hungerford Dr.","Rockville","MD","20850","Renewed","2016-08-03T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.153195 39.09195)"
"SH-15-0019","Best Buy","Best Buy Stores, LP #288","6308512100","15750 Shady Grove Road","Gaithersburg","MD","20877","Expired","2014-09-26T00:00:00.000","2015-07-30T00:00:00.000","POINT (-77.185397 39.115192)"
"sh-13-0028","Aras Jewelers Inc.","Aras Jewelers Inc.","(301) 984-7465","1522 Rockville Pike","Rockville","MD","20852","Renewed","2016-07-06T17:08:00.000","2017-07-30T00:00:00.000","POINT (-77.126281 39.064712)"
"SH-12-0020","Gold City Jewelers","United Diamonds, Inc.","(301) 838-8888","451 Hungerford Drive","Rockville","MD","20850","Renewed","2016-06-23T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.152 39.089923)"
"SH-12-0009","Gold 4 Good","Gold 4 Good","(240) 938-9694","8431 Georgia Avenue","Silver Spring","MD","20910","Renewed","2016-08-03T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.02662 38.993657)"
"SH-00-0001","Ritz Inc.","Ritz Inc.","3012302167","5014 Nicholson Lane","Rockville","MD","20852","Expired","2013-07-29T00:00:00.000","2014-07-30T00:00:00.000","POINT (-77.1031 39.046759)"
"SH-10-0012","Kay Jewelers, #2744","Sterling Jewelers, Inc.","3306656582","26-A Grand Corner Avenue","Gaithersburg","MD","20878","Expired","2013-07-08T00:00:00.000","2014-07-30T00:00:00.000","POINT (-77.20286 39.118551)"
"SH-99-0002","Nina's Antiques","Nina's Antiques","3019427711","10419 Fawcett Street","Kensington","MD","20895","Expired","2011-07-12T00:00:00.000","2012-07-30T00:00:00.000","POINT (-77.073587 39.027039)"
"SH-09-0015","GameStop 2655","GameStop, Inc.","3019843641","5268E Nicholson Lane","Kensington","MD","20895","Expired","2010-08-02T00:00:00.000","2011-07-30T00:00:00.000","POINT (-77.106871 39.044946)"
"SH-12-0029","Express Gold Trade","Jewelry Creation at Gaithersburg LLC","3019483355","701 Russell Avenue, Store No.D229","Gaithersburg","MD","20877","Expired","2015-07-14T00:00:00.000","2016-07-30T00:00:00.000","POINT (-77.205766 39.151068)"
"SH-13-0024","Goldrush","Goldrush MD, LLC","7572482506","7101 Democracy Blvd.","Bethesda","MD","20817","Expired","2012-12-11T00:00:00.000","2013-07-30T00:00:00.000","POINT (-77.1459 39.0242)"
"SH-14-0023","Brightstar US, Inc.","Brightstar US, Inc.","3059211129","7101 Democracy Blvd.","Bethesda","MD","20817","Expired","2014-07-14T00:00:00.000","2015-07-30T00:00:00.000","POINT (-77.1459 39.0242)"
"SH-15-0033","Radio Shack #01-2172","Trade & Save","8174153116","10161 New Hampshire Avenue","Silver Spring","MD","20903","Expired","2015-01-22T00:00:00.000","2015-07-30T00:00:00.000","POINT (-76.977096 39.021801)"
"SH-12-0027","Bonanza Gold & Jewelry Buyers","Bonanza Gold & Jewelry Buyers","(301) 585-1480","940 Wayne Avenue","Silver Spring","MD","20910","Renewed","2016-07-11T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.025664 38.994662)"
"SH-11-0015","Chesapeake Gold Buyers & Jewelers","Chesapeake Gold Buyers & Jewelers","4102126741","927 West Street","Annapolis","MD","21401","Expired","2010-09-16T00:00:00.000","2011-07-30T00:00:00.000","POINT (-76.508944 38.976532)"
"SH-11-0018","DC Estates","DC Estates","3013469179","9700 Hillridge Drive","Kensington","MD","20895","Expired","2010-10-12T00:00:00.000","2011-07-30T00:00:00.000","POINT (-77.068737 39.015649)"
"SH-14-0005","Roop's Auction Service",,"2406746815","400 Chapel Court","Walkersville","MD","21793","Expired","2013-07-19T00:00:00.000","2014-07-30T00:00:00.000","POINT (-77.342885 39.484342)"
"SH-01-0002","Raffie Jewelers","Raffie Jewelers","3019490490","3774 Howard Avenue","Kensington","MD","20895","Renewed","2016-07-15T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.073966 39.027762)"
"SH-13-0038","Potomac Gold & Silver Jewelry","Potomac Gold & Silver Jewelry","3013301001","12118-D Darnestown Road","Darnestown","MD","20878","Expired","2015-07-31T00:00:00.000","2016-07-30T00:00:00.000","POINT (-77.25159 39.117417)"
"SH-00-0018","Montgomery County Thrift Shop","Montgomery County Thrift Shop Association","3016540063","7125 Wisconsin Avenue","Bethesda","MD","20814","Expired","2011-07-14T00:00:00.000","2012-07-30T00:00:00.000","POINT (-77.092444 38.980833)"
"SH-83-0003","Chuck Levin's Washington Music Center","Chuck Levin's Washington Music Sales Center, Inc.","(301) 946-8808","11151 Veirs Mill Road","Wheaton","MD","20902","Renewed","2016-07-19T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.053054 39.038639)"
"SH-15-0007","GAMESTOP, #5292","GAMESTOP, INC.","3012796980","14929 Shady Grove Road","Rockville","MD","20850","Renewed","2016-08-10T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.192834 39.098574)"
"SH-11-0011","Gold Traders","Zemil Estate Jewelry Company, Inc.","9415569658","701 Russell Avenue","Gaithersburg","MD","20877","Expired","2012-07-31T00:00:00.000","2013-07-30T00:00:00.000","POINT (-77.205766 39.151068)"
"SH-12-0026","Daviko Gems, Inc.","Daviko Gems, Inc.","3019750705","109-B Market Street","Gaithersburg","MD","20878","Renewed","2016-07-11T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.234925 39.122752)"
"SH-13-0018","Drop and Ship","Capital Auction Experts, LLC","3019510771","8014 Norfolk Avenue","Bethesda","MD","20814","Expired","2012-10-23T00:00:00.000","2013-07-30T00:00:00.000","POINT (-77.09894 38.98992)"
"SH-16-0012","Best Buy Stores","Best Buy Stores, LP #1129","6308572100","10901 Georgia Avenue","Wheaton","MD","20902","Surrendered","2016-07-14T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.049367 39.035104)"
"SH-12-0006","Melgar Jewelry, Inc.","Melgar Jewelry, Inc.","2408327175","12211 Viers Mill Road","Wheaton","MD","20906","Expired","2011-09-20T00:00:00.000","2012-07-30T00:00:00.000","POINT (-77.084401 39.057299)"
"SH-13-0019","Jewelry Plus","Jewelry Plus","2404776505","106 South Frederick Avenue","Gaithersburg","MD","20877","Renewed","2016-07-12T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.196023 39.139331)"
"SH-03-0001","Sloans & Kenyon Auctioneers and Appraisers","Stephanie Kenyon & Associates, Inc.","3016342330","7034 Wisconsin Avenue","Chevy Chase","MD","20815","Expired","2015-07-14T00:00:00.000","2016-07-30T00:00:00.000","POINT (-77.092177 38.979957)"
"SH-16-0003","Kay Jewelers #1182","Sterling Jewelers, Inc.","(330) 665-6564","701 Russell Avenue","Gaithersburg","MD","20877","Renewed","2016-06-17T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.205766 39.151068)"
"SH-15-0004","GAMESTOP, #184","GAMESTOP, INC.","3013650701","7101 Democracy Blvd.","Bethesda","MD","20817","Renewed","2016-08-10T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.1459 39.0242)"
"SH-00-0014","L & L Music-Wind Shop, Inc.","L & L Music-Wind Shop, Inc.","(301) 948-7273","8940 N. Westland Dr.","Gaithersburg","MD","20877","Renewed","2016-07-19T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.184084 39.128576)"
"16-SH-001051","Best Buy","Best Buy Stores, LP #288","(630) 857-2100","15750 Shady Grove Road","Gaithersburg","MD","20877","New","2016-07-20T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.185397 39.115192)"
"SH-11-0021","Smart Finds","Smart Finds, Inc.","2406868082","9116 Rothbury Drive","Gaithersburg","MD","20886","Expired","2011-01-26T00:00:00.000","2011-07-30T00:00:00.000","POINT (-77.188362 39.185392)"
"SH-14-0010","Quickfix Jewelry & Watch Repairs","Quickfix Jewelry & Watch Repairs","3013653073","7101 Democracy Blvd.","Bethesda","MD","20817","Expired","2014-06-23T00:00:00.000","2015-07-30T00:00:00.000","POINT (-77.1459 39.0242)"
"16-SH-001035","Crown Estate Jewelry","Crown Estate Jewelry","(703) 577-4044","7155 Wisconsin Ave.","Bethesda","MD","20814","New","2016-07-19T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.092523 38.980991)"
"SH-15-0006","EB GAMES #4084","GAMESTOP, INC.","3019904339","701 Russell Avenue, Space #123","Gaithersburg","MD","20877","Surrendered","2016-08-09T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.205766 39.151068)"
"SH-13-0014","Gold Overnight",,"3013182936","7737 Tuckerman Road","Potomac","MD","20854","Expired","2013-08-07T00:00:00.000","2014-07-30T00:00:00.000","POINT (-77.156389 39.039386)"
"SH-11-0024","24K National, LLC","24K National, LLC","4439967428","5457 Twin Knolls Road","Columbia","MD","21045","Expired","2011-07-12T00:00:00.000","2012-07-30T00:00:00.000","POINT (-76.842072 39.220848)"
"SH-10-0009","Shaw's Jewelers #0060","Sterling, Inc.","3306656564","701 Russell Avenue","Gaithersburg","MD","20877","Expired","2014-07-23T00:00:00.000","2015-07-30T00:00:00.000","POINT (-77.205766 39.151068)"
"SH-12-0015","Latino Market Grocery","Latino Market Grocery, Inc.","3018699021","12 JK East Diamond Avenue","Gaithersburg","MD","20877","Expired","2015-09-23T00:00:00.000","2016-07-30T00:00:00.000","POINT (-77.197752 39.141726)"
"SH-10-0014","Kay Jewelers, #1189","Sterling Jewelers, Inc.","3306656564","11160 Veirs Mill Road","Wheaton","MD","20902","Expired","2014-07-23T00:00:00.000","2015-07-30T00:00:00.000","POINT (-77.052936 39.038338)"
"SH-12-0016","Wheaton Services, Inc.","Wheaton Services, Inc.","3019330420","2535 Ennalls Avenue","Wheaton","MD","20902","Expired","2013-07-30T00:00:00.000","2014-07-30T00:00:00.000","POINT (-77.053654 39.03973)"
"16-SH-001039","Circa, Inc.","Circa Jewels, Inc.","(212) 486-6013","7315 Wisconsin Avenue","Bethesda","MD","20814","New","2016-07-11T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.093207 38.982419)"
"SH-12-0036","Jewelry Box","Jewelry Box, NAHAR Diamond, LLC","2406838282","701 Russell Avenue","Gaithersburg","MD","20877","Expired","2012-04-05T00:00:00.000","2012-07-30T00:00:00.000","POINT (-77.205766 39.151068)"
"SH-12-0003","Heller Jewelers","Heller Antiques, LTD","3016540218","5630 Wisconsin Avenue","Chevy Chase","MD","20815","Expired","2011-07-08T00:00:00.000","2012-07-30T00:00:00.000","POINT (-77.08829 38.965904)"
"SH-11-0012","Melgar Jewelry","Melgar Jewelry, Inc.","2403546345","12211 Viers Mill Road","Silver Spring","MD","20906","Expired","2010-08-25T00:00:00.000","2011-07-30T00:00:00.000","POINT (-77.084401 39.057299)"
"SH-00-0031","Twice Is Nice","Keuntz Enterprises, Inc.","3013306327","105 Washington Grove Lane","Gaithersburg","MD","20877","Expired","2010-08-02T00:00:00.000","2011-07-30T00:00:00.000","POINT (-77.179586 39.139501)"
"SH-13-0030","Gaithersburg Coin Exchange","Gaithersburg Coin Exchange, Inc.","3019486884","16 East Diamond Avenue","Gaithersburg","MD","20877","Renewed","2016-07-11T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.197071 39.141792)"
"SH-12-0017","Cash-N-Go, Inc.","Cash-N-Go, Inc.","3016379125","817 Hungerford Drive","Rockville","MD","20850","Renewed","2016-07-11T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.153238 39.0946)"
"SH-11-0001","Jared the Galleria of Jewelry, #2511","Sterling, Inc.","3306656582","12101 Rockville Pike","Rockville","MD","20852","Expired","2014-07-23T00:00:00.000","2015-07-30T00:00:00.000","POINT (-77.119782 39.057039)"
"SH-10-0005","Gold Overnight",,"3019422328","10630 Connecticut Avenue","Kensington","MD","20895","Expired","2013-08-07T00:00:00.000","2014-07-30T00:00:00.000","POINT (-77.07566 39.03056)"
"SH-11-0022","The Diamond Studio","Potomac Goldsmith, Inc.","3014681108","5622A Randolph Road","Rockville","MD","20852","Expired","2011-02-09T00:00:00.000","2011-07-30T00:00:00.000","POINT (-77.113116 39.053262)"
"SH-01-0004","Boone & Sons Jewelers","Boone & Sons, Inc.","3016572144","5550 The Hills Plaza","Chevy Chase","MD","20815","Renewed","2016-07-19T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.088852 38.964689)"
"SH-15-0031","Radio Shack #01-2072","Trade & Save","8174153116","701 Russell Avenue","Gaithersburg","MD","20877","Expired","2015-01-22T00:00:00.000","2015-07-30T00:00:00.000","POINT (-77.205766 39.151068)"
"SH-00-0032","Christine Carrico","The Bargain Box","3017622242","398 Hungerford Drive","Rockville","MD","20855","Expired","2013-08-01T00:00:00.000","2014-07-30T00:00:00.000","POINT (-77.150527 39.087858)"
"SH-14-0030","Verizon Wireless","Cellco Partnership","8453568390","21040 Frederick Road","Germantown","MD","20876","Renewed","2016-08-04T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.245509 39.201134)"
"SH-12-0023","B.M. Gold Buyers","B.M. Gold Buyers","2153030993","8661 Colesville Road","Silver Spring","MD","20910","Expired","2011-11-28T00:00:00.000","2012-07-30T00:00:00.000","POINT (-77.02725 38.997328)"
"SH-15-0012","GAMESTOP, #6546","GAMESTOP, INC.","3015151694","20905 Frederick Road","Germantown","MD","20876","Renewed","2016-08-10T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.244801 39.19849)"
"SH-00-0022","Potomac Trading Post","Potomac Trading Post","3019494000","3610 University Blvd. West","Kensington","MD","20895","Expired","2010-07-23T00:00:00.000","2011-07-30T00:00:00.000","POINT (-77.072465 39.033738)"
"SH-97-0002","First Cash Pawn, #57","Famous Pawn, Inc.","8174603947","19600A Frederick Avenue","Germantown","MD","20876","Renewed","2016-06-27T13:44:00.000","2017-07-30T00:00:00.000","POINT (-77.23864 39.177663)"
"sh-12-0019","Olney Jewelers","Clemont Inc","(301) 924-3710","18240 Village Center Drive","Olney","MD","20832","Renewed","2016-08-03T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.06329 39.15315)"
"SH-00-0017","MEI Computer & Graphics","Manesh Electronics, Inc.","3013400000","808 Hungerford Drive","Rockville","MD","20850","Expired","2013-07-22T00:00:00.000","2014-07-30T00:00:00.000","POINT (-77.153222 39.094801)"
"SH-16-0026","T-Mobile","Wireless Vision, LLC","2488650900","524 North Frederick Avenue","Gaithersburg","MD","20877","Expired","2016-03-10T00:00:00.000","2016-07-30T00:00:00.000","POINT (-77.208299 39.149389)"
"SH-13-0011","Coins of the Realm, Inc","Coins of the Realm, Inc","3013401640","1331 Rockville Pike","Rockville","MD","20852","Renewed","2016-07-13T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.129568 39.068255)"
"SH-15-0014","Cashinmybag","Only Bonafide, LLC","6106643214","161 Rock Hill Road","Bala Cynwyd","PA","19004","Expired","2014-09-09T00:00:00.000","2015-07-30T00:00:00.000","POINT (-75.234665 40.021786)"
"SH-15-0001","Full House Auction","Full House Auction","(240) 505-8655","21618 Slidell Rd","Boyds","MD","20841","Renewed","2016-07-26T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.328345 39.211324)"
"16-SH-001049","Best Buy","Best Buy Stores, LP #293","(630) 857-2100","1200 Rockville Pke","Rockville","MD","20852","New","2016-07-20T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.130641 39.069599)"
"SH-13-0025","Triangle Park Jewelry",,"3019464905","2537 Ennalls Avenue","Wheaton","MD","20902","Expired","2015-10-01T00:00:00.000","2016-07-30T00:00:00.000","POINT (-77.053645 39.039734)"
"SH-14-0021","Merv Conn Accordion Sales & School",,"3015652054","1015 Noyes Drive","Silver Spring","MD","20910","Expired","2013-10-01T00:00:00.000","2014-07-30T00:00:00.000","POINT (-77.027172 39.000954)"
"SH-15-0049","MAXCASH JEWELRY",,"3015234381","8532 Piney Branch Road","Silver Spring","MD","20901","Expired","2015-02-25T00:00:00.000","2015-07-30T00:00:00.000","POINT (-77.001915 38.998373)"
"SH-14-0028","Verizon Wireless","Cellco Partnership","8453568360","472 N. Frederick Avenue","Gaithersburg","MD","20877","Renewed","2016-08-04T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.207235 39.148525)"
"SH-12-0014","Precious Metals Liquidators, Inc.","Precious Metals Liquidators, Inc.","3014678585","13426 New Hampshire Avenue","Silver Spring","MD","20904","Expired","2012-06-28T00:00:00.000","2013-07-30T00:00:00.000","POINT (-77.001824 39.076833)"
"SH-94-0001","Wheaton Trade Center, WTC, Inc.","Wheaton Trade Center, WTC, Inc.","3019465244","2438 Ennalls Avenue","Wheaton","MD","20902","Expired","2015-07-31T00:00:00.000","2016-07-30T00:00:00.000","POINT (-77.052502 39.040296)"
"SH-10-0002","Samuelson's Diamonds","Samuelson's Inc.","4108370207","5425 Wisconsin Avenue","Chevy Chase","MD","20815","Renewed","2016-07-11T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.086234 38.962054)"
"SH-04-0001","Maryland Exchange Co.","MDEXCO, Inc.","3019261700","117 N. Frederick Avenue","Gaithersburg","MD","20877","Expired","2011-06-27T00:00:00.000","2012-07-30T00:00:00.000","POINT (-77.200651 39.143238)"
"16-SH-001076","First Cash Pawn/Famous Pawnbrokers","Famous Pawn, Inc.","(817) 505-3161",,"Silver Spring","MD","20910","New","2016-10-18T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.034885 39.001851)"
"SH-83-0001","Accent on Antiques/Diane's Antiques","Accent on Antiques/Diane's Antiques","(301) 946-4242",,"Kensington","MD","20895","Renewed","2016-08-25T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.077422 39.027698)"
"SH-00-0004","Classic Consignment","Dinalaw Corporation","3018718522","13846 Georgia Avenue","Silver Spring","MD","20906","Expired","2015-10-01T00:00:00.000","2016-07-30T00:00:00.000","POINT (-77.077248 39.082454)"
"SH-14-0033","Sky Gold Pawn","Sky Gold Pawn, LLC","3019627777","2412-2414 University Blvd. W","Wheaton","MD","20902","Expired","2015-07-08T00:00:00.000","2016-07-30T00:00:00.000","POINT (-77.050522 39.041566)"
"SH-13-0017","The Gun Rack, LTD","The Gun Rack, LTD","3013840607","15420E Old Columbia Pike","Burtonsville","MD","20866","Expired","2013-07-08T00:00:00.000","2014-07-30T00:00:00.000","POINT (-76.936058 39.10878)"
"SH-11-0006","Gold Buyers of America/Location A","Gold Buyers of America, LLC","8777218033","11160 Veirs Mill Road","Wheaton","MD","20902","Expired","2012-12-11T00:00:00.000","2013-07-30T00:00:00.000","POINT (-77.052936 39.038338)"
"SH-14-0015","Marian's Connections",,"3019106773","11221 Rose Lane","Wheaton","MD","20902","Expired","2014-06-09T00:00:00.000","2015-07-30T00:00:00.000","POINT (-77.047206 39.039756)"
"16-SH-001079","First Choice Move Managers","First Choice Move Managers","(240) 505-2079",,"Germantown","MD","20874","New","2016-10-04T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.280856 39.158483)"
"SH-02-0001","Mountain supply","Mountain supply","(301) 933-4619","10247 Kensington pkwy","kensington","MD","20895","Renewed","2016-06-27T00:00:00.000","2017-07-30T00:00:00.000","POINT (-77.071709 39.025288)"
