"license_number","business_name","street_address","city","state","zip","issue_date","expire_date","status","geolocation"
"18-SA-002061","Best Buy Stores, LP #288","15750 Shady Grove Rd","Gaithersburg","MD","20877","2018-04-02T00:00:00.000","2019-04-02T00:00:00.000","Expired","15750 Shady Grove Rd
Gaithersburg, MD 20877
(39.115192, -77.185397)"
"18-SA-001059","Best Buy Stores, LP #819","2091 Frederick Rd","Germantown","MD","20876","2018-03-29T00:00:00.000","2019-03-29T00:00:00.000","Closed","2091 Frederick Rd
Germantown, MD 20876"
"00-SA-000364","Bethesda T.V. & Appliance Co., Inc.","4931 Fairmont Avenue","Bethesda","MD","20814","2001-10-01T00:00:00.000","2002-10-01T00:00:00.000","Expired","4931 Fairmont Avenue
Bethesda, MD 20814
(38.987725, -77.097343)"
"00-SA-000018","Bettar Appliance","10503 WHEATLEY ST","KENSINGTON","MD","20895","2018-10-25T00:00:00.000","2019-10-25T00:00:00.000","Expired","10503 WHEATLEY ST
KENSINGTON, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 Wheatley St.","Kensington","MD","20895","2018-10-25T00:00:00.000","2019-10-25T00:00:00.000","Expired","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 Wheatley Street","Kensington","MD","20895","2018-10-25T00:00:00.000","2019-10-25T00:00:00.000","Expired","10503 Wheatley Street
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 WHEATLEY ST","KENSINGTON","MD","20895","2019-09-18T00:00:00.000","2020-09-18T00:00:00.000","Expired","10503 WHEATLEY ST
KENSINGTON, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 Wheayley St.","Kensington","MD","20895","2019-09-18T00:00:00.000","2020-09-18T00:00:00.000","Expired","10503 Wheayley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 Wheatley Street","Kensington","MD","20895","2019-09-18T00:00:00.000","2020-09-18T00:00:00.000","Expired","10503 Wheatley Street
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 Wheatley St.","Kensington","MD","20895","2019-09-18T00:00:00.000","2020-09-18T00:00:00.000","Expired","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 Wheayley St.","Kensington","MD","20895","2018-10-25T00:00:00.000","2019-10-25T00:00:00.000","Expired","10503 Wheayley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 Wheayley St.","Kensington","MD","20895","2017-12-04T00:00:00.000","2018-12-04T00:00:00.000","Expired","10503 Wheayley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 Wheatley Street","Kensington","MD","20895","2020-08-11T00:00:00.000","2021-08-11T00:00:00.000","Expired","10503 Wheatley Street
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 Wheatley St.","Kensington","MD","20895","2020-08-11T00:00:00.000","2021-08-11T00:00:00.000","Expired","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 WHEATLEY ST","KENSINGTON","MD","20895","2020-08-11T00:00:00.000","2021-08-11T00:00:00.000","Expired","10503 WHEATLEY ST
KENSINGTON, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 Wheayley St.","Kensington","MD","20895","2020-08-11T00:00:00.000","2021-08-11T00:00:00.000","Expired","10503 Wheayley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 WHEATLEY ST","KENSINGTON","MD","20895","2017-12-04T00:00:00.000","2018-12-04T00:00:00.000","Expired","10503 WHEATLEY ST
KENSINGTON, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 Wheatley St.","Kensington","MD","20895","2017-12-04T00:00:00.000","2018-12-04T00:00:00.000","Expired","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Appliance","10503 Wheatley Street","Kensington","MD","20895","2017-12-04T00:00:00.000","2018-12-04T00:00:00.000","Expired","10503 Wheatley Street
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000020","Bettar Inc.","21920 New Hampshire Ave.","Brookeville","MD","20833","2022-08-11T00:00:00.000","2023-08-11T00:00:00.000","Renewed","21920 New Hampshire Ave.
Brookeville, MD 20833
(39.216147, -77.052285)"
"00-SA-000020","Bettar Inc.","10503 Wheatley St.","Kensington","MD","20895","2022-08-11T00:00:00.000","2023-08-11T00:00:00.000","Renewed","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Inc.","10503 WHEATLEY ST","KENSINGTON","MD","20895","2022-08-11T00:00:00.000","2023-08-11T00:00:00.000","Renewed","10503 WHEATLEY ST
KENSINGTON, MD 20895
(39.027384, -77.070982)"
"00-SA-000020","Bettar Inc.","21920 NEW HAMPSHIRE AVE","BROOKEVILLE","MD","20833","2022-08-11T00:00:00.000","2023-08-11T00:00:00.000","Renewed","21920 NEW HAMPSHIRE AVE
BROOKEVILLE, MD 20833
(39.216147, -77.052285)"
"00-SA-000018","Bettar Inc.","10503 Wheatley Street","Kensington","MD","20895","2022-08-11T00:00:00.000","2023-08-11T00:00:00.000","Renewed","10503 Wheatley Street
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Inc.","10503 Wheayley St.","Kensington","MD","20895","2022-08-11T00:00:00.000","2023-08-11T00:00:00.000","Renewed","10503 Wheayley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000020","Bettar Inc.","21920 New Hampshire Avenue","Brookeville","MD","20833","2022-08-11T00:00:00.000","2023-08-11T00:00:00.000","Renewed","21920 New Hampshire Avenue
Brookeville, MD 20833
(39.216147, -77.052285)"
"00-SA-000018","Bettar Inc.","10503 Wheatley St.","Kensington","MD","20895","2022-08-11T00:00:00.000","2023-08-11T00:00:00.000","Renewed","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Inc.","10503 WHEATLEY ST","KENSINGTON","MD","20895","2021-08-11T00:00:00.000","2022-08-11T00:00:00.000","Expired","10503 WHEATLEY ST
KENSINGTON, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar Inc.","10503 Wheayley St.","Kensington","MD","20895","2021-08-11T00:00:00.000","2022-08-11T00:00:00.000","Expired","10503 Wheayley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000020","Bettar Inc.","21920 NEW HAMPSHIRE AVE","BROOKEVILLE","MD","20833","2021-08-11T00:00:00.000","2022-08-11T00:00:00.000","Expired","21920 NEW HAMPSHIRE AVE
BROOKEVILLE, MD 20833
(39.216147, -77.052285)"
"00-SA-000018","Bettar Inc.","10503 Wheatley Street","Kensington","MD","20895","2021-08-11T00:00:00.000","2022-08-11T00:00:00.000","Expired","10503 Wheatley Street
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000020","Bettar Inc.","21920 New Hampshire Ave.","Brookeville","MD","20833","2021-08-11T00:00:00.000","2022-08-11T00:00:00.000","Expired","21920 New Hampshire Ave.
Brookeville, MD 20833
(39.216147, -77.052285)"
"00-SA-000020","Bettar Inc.","10503 Wheatley St.","Kensington","MD","20895","2021-08-11T00:00:00.000","2022-08-11T00:00:00.000","Expired","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000020","Bettar Inc.","21920 New Hampshire Avenue","Brookeville","MD","20833","2021-08-11T00:00:00.000","2022-08-11T00:00:00.000","Expired","21920 New Hampshire Avenue
Brookeville, MD 20833
(39.216147, -77.052285)"
"00-SA-000018","Bettar Inc.","10503 Wheatley St.","Kensington","MD","20895","2021-08-11T00:00:00.000","2022-08-11T00:00:00.000","Expired","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar, Inc.","10503 Wheayley St.","Kensington","MD","20895","2016-11-07T00:00:00.000","2017-11-07T00:00:00.000","Expired","10503 Wheayley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000020","Bettar, Inc.","10503 Wheatley St.","Kensington","MD","20895","2016-11-07T00:00:00.000","2017-11-07T00:00:00.000","Expired","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000020","Bettar, Inc.","21920 New Hampshire Ave.","Brookeville","MD","20833","2016-11-07T00:00:00.000","2017-11-07T00:00:00.000","Expired","21920 New Hampshire Ave.
Brookeville, MD 20833
(39.216149, -77.052287)"
"00-SA-000018","Bettar, Inc.","10503 Wheatley Street","Kensington","MD","20895","2016-11-07T00:00:00.000","2017-11-07T00:00:00.000","Expired","10503 Wheatley Street
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000018","Bettar, Inc.","10503 Wheatley St.","Kensington","MD","20895","2016-11-07T00:00:00.000","2017-11-07T00:00:00.000","Expired","10503 Wheatley St.
Kensington, MD 20895
(39.027384, -77.070982)"
"00-SA-000020","Bettar, Inc.","21920 NEW HAMPSHIRE AVE","BROOKEVILLE","MD","20833","2016-11-07T00:00:00.000","2017-11-07T00:00:00.000","Expired","21920 NEW HAMPSHIRE AVE
BROOKEVILLE, MD 20833
(39.216149, -77.052287)"
"00-SA-000020","Bettar, Inc.","21920 New Hampshire Avenue","Brookeville","MD","20833","2016-11-07T00:00:00.000","2017-11-07T00:00:00.000","Expired","21920 New Hampshire Avenue
Brookeville, MD 20833
(39.216149, -77.052287)"
"00-SA-000018","Bettar, Inc.","10503 WHEATLEY ST","KENSINGTON","MD","20895","2016-11-07T00:00:00.000","2017-11-07T00:00:00.000","Expired","10503 WHEATLEY ST
KENSINGTON, MD 20895
(39.027384, -77.070982)"
"00-SA-000380","B & F Radio, Inc.","15871 Redland Road","Rockville","MD","20855","2004-11-08T00:00:00.000","2005-06-30T00:00:00.000","Expired","15871 Redland Road
Rockville, MD 20855
(39.117069, -77.164788)"
"20-SA-003269","BGH  Electronics LLC","334 Fayette st","Cumberland","MD","21502","2020-09-28T00:00:00.000","2021-09-28T00:00:00.000","Expired","334 Fayette st
Cumberland, MD 21502
(39.652629, -78.771417)"
"22-SA-007502","BGH Electronics LLC","549 North Centre St","Cumberland","MD","21502","2022-08-03T00:00:00.000","2023-08-03T00:00:00.000","New","549 North Centre St
Cumberland, MD 21502
(39.658089, -78.770988)"
"01-SA-000260","Bill's Appliance Service","13312 Pepper Court","Germantown","MD","20874","2009-03-02T00:00:00.000","2010-03-02T00:00:00.000","Expired","13312 Pepper Court
Germantown, MD 20874
(39.169037, -77.277498)"
"00-SA-000199","Bill's Home Repair","P. O. Box 30374","Bethesda","MD","20814","1990-02-01T00:00:00.000","1991-02-01T00:00:00.000","Expired","P. O. Box 30374
Bethesda, MD 20814"
"00-SA-000085","Bilmin Company, Inc.","7411 Lindbergh Drive","Gaithersburg","MD","20879","2017-02-27T00:00:00.000","2018-02-27T00:00:00.000","Expired","7411 Lindbergh Drive
Gaithersburg, MD 20879
(39.163805, -77.155536)"
"00-SA-000085","Bilmin Company, Inc.","7411 Lindbergh Drive","Gaithersburg","Maryland","20879","2017-02-27T00:00:00.000","2018-02-27T00:00:00.000","Expired","7411 Lindbergh Drive
Gaithersburg, Maryland 20879
(39.163805, -77.155536)"
"00-SA-000085","Bilmin Company, Inc.","7411 Lindbergh Drive","Gaithersburg","Maryland","20879","2020-03-17T00:00:00.000","2021-03-17T00:00:00.000","Expired","7411 Lindbergh Drive
Gaithersburg, Maryland 20879
(39.163805, -77.155536)"
"00-SA-000085","Bilmin Company, Inc.","7411 Lindbergh Drive, Suite A","Gaithersburg","MD","20879","2020-03-17T00:00:00.000","2021-03-17T00:00:00.000","Expired","7411 Lindbergh Drive, Suite A
Gaithersburg, MD 20879
(39.163805, -77.155536)"
"00-SA-000085","Bilmin Company, Inc.","7411 Lindbergh Drive","Gaithersburg","Maryland","20879","2022-03-16T00:00:00.000","2023-03-16T00:00:00.000","Renewed","7411 Lindbergh Drive
Gaithersburg, Maryland 20879
(39.163831, -77.155326)"
"00-SA-000085","Bilmin Company, Inc.","7411 Lindbergh Drive","Gaithersburg","MD","20879","2020-03-17T00:00:00.000","2021-03-17T00:00:00.000","Expired","7411 Lindbergh Drive
Gaithersburg, MD 20879
(39.163805, -77.155536)"
"00-SA-000085","Bilmin Company, Inc.","7411 Lindbergh Drive","Gaithersburg","MD","20879","2022-03-16T00:00:00.000","2023-03-16T00:00:00.000","Renewed","7411 Lindbergh Drive
Gaithersburg, MD 20879
(39.163831, -77.155326)"
"00-SA-000085","Bilmin Company, Inc.","7411 Lindbergh Drive, Suite A","Gaithersburg","MD","20879","2022-03-16T00:00:00.000","2023-03-16T00:00:00.000","Renewed","7411 Lindbergh Drive, Suite A
Gaithersburg, MD 20879
(39.163831, -77.155326)"
"00-SA-000085","Bilmin Company, Inc.","7411 Lindbergh Drive","Gaithersburg","MD","20879","2021-03-16T00:00:00.000","2022-03-16T00:00:00.000","Expired","7411 Lindbergh Drive
Gaithersburg, MD 20879
(39.163831, -77.155326)"
"00-SA-000085","Bilmin Company, Inc.","7411 Lindbergh Drive","Gaithersburg","Maryland","20879","2021-03-16T00:00:00.000","2022-03-16T00:00:00.000","Expired","7411 Lindbergh Drive
Gaithersburg, Maryland 20879
(39.163831, -77.155326)"
"00-SA-000085","Bilmin Company, Inc.","7411 Lindbergh Drive, Suite A","Gaithersburg","MD","20879","2021-03-16T00:00:00.000","2022-03-16T00:00:00.000","Expired","7411 Lindbergh Drive, Suite A
Gaithersburg, MD 20879
(39.163831, -77.155326)"
"00-SA-000085","Bilmin Company, Inc.","7411 Lindbergh Drive, Suite A","Gaithersburg","MD","20879","2017-02-27T00:00:00.000","2018-02-27T00:00:00.000","Expired","7411 Lindbergh Drive, Suite A
Gaithersburg, MD 20879
(39.163805, -77.155536)"
"00-SA-000381","Bishop Equipment Co., Inc.","2825 Dorr Ave","Fairfax","VA","22031","2019-03-12T00:00:00.000","2020-03-12T00:00:00.000","Expired","2825 Dorr Ave
Fairfax, VA 22031
(38.875715, -77.233988)"
"00-SA-000381","Bishop Equipment Co., Inc.","2825 Dorr Avenue","Fairfax","VA","22031","2019-03-12T00:00:00.000","2020-03-12T00:00:00.000","Expired","2825 Dorr Avenue
Fairfax, VA 22031
(38.875715, -77.233988)"
"00-SA-000381","Bishop Equipment Co., Inc.","2825 Dorr Ave","Fairfax","VA","22031","2022-02-13T00:00:00.000","2023-02-13T00:00:00.000","Renewed","2825 Dorr Ave
Fairfax, VA 22031
(38.875714, -77.233988)"
"00-SA-000381","Bishop Equipment Co., Inc.","2825 Dorr Avenue","Fairfax","VA","22031","2022-02-13T00:00:00.000","2023-02-13T00:00:00.000","Renewed","2825 Dorr Avenue
Fairfax, VA 22031
(38.875714, -77.233988)"
"00-SA-000381","Bishop Equipment Co., Inc.","2825 Dorr Ave","Fairfax","VA","22031","2016-11-26T00:00:00.000","2017-11-26T00:00:00.000","Expired","2825 Dorr Ave
Fairfax, VA 22031
(38.875715, -77.233988)"
"00-SA-000381","Bishop Equipment Co., Inc.","2825 Dorr Avenue","Fairfax","VA","22031","2020-02-13T00:00:00.000","2021-02-13T00:00:00.000","Expired","2825 Dorr Avenue
Fairfax, VA 22031
(38.875715, -77.233988)"
"00-SA-000381","Bishop Equipment Co., Inc.","2825 Dorr Ave","Fairfax","VA","22031","2020-02-13T00:00:00.000","2021-02-13T00:00:00.000","Expired","2825 Dorr Ave
Fairfax, VA 22031
(38.875715, -77.233988)"
"00-SA-000381","Bishop Equipment Co., Inc.","2825 Dorr Avenue","Fairfax","VA","22031","2021-02-13T00:00:00.000","2022-02-13T00:00:00.000","Expired","2825 Dorr Avenue
Fairfax, VA 22031
(38.875714, -77.233988)"
"00-SA-000381","Bishop Equipment Co., Inc.","2825 Dorr Ave","Fairfax","VA","22031","2021-02-13T00:00:00.000","2022-02-13T00:00:00.000","Expired","2825 Dorr Ave
Fairfax, VA 22031
(38.875714, -77.233988)"
"00-SA-000381","Bishop Equipment Co., Inc.","2825 Dorr Avenue","Fairfax","VA","22031","2016-11-26T00:00:00.000","2017-11-26T00:00:00.000","Expired","2825 Dorr Avenue
Fairfax, VA 22031
(38.875715, -77.233988)"
"00-SA-000386","Bishop Equipment Co., Inc.","2825 Dorr Avenue","Fairfax","VA","22031","1998-11-26T00:00:00.000","1999-11-26T00:00:00.000","Expired","2825 Dorr Avenue
Fairfax, VA 22031
(38.875715, -77.233988)"
"00-SA-000469","B & J Small Appliance Repair Shop","703 Erie Avenue","Takoma Park","MD","20912","1998-12-02T00:00:00.000","1999-12-02T00:00:00.000","Expired","703 Erie Avenue
Takoma Park, MD 20912
(38.988244, -77.003032)"
"12-SA-000143","Bolt Appliance Repair, LLC","9702 Lorain Avenue","Silver Spring","MD","20901","2012-02-03T00:00:00.000","2013-02-02T00:00:00.000","Expired","9702 Lorain Avenue
Silver Spring, MD 20901
(39.014877, -77.019792)"
"00-SA-000091","Bowden's Appliance & Refrigeration, Co.","7910 Steadman Street","Alexandria","VA","22309","2010-08-06T00:00:00.000","2011-08-06T00:00:00.000","Expired","7910 Steadman Street
Alexandria, VA 22309
(38.740171, -77.116822)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane","Laurel","MD","20707","2017-08-11T00:00:00.000","2018-08-11T00:00:00.000","Expired","8610 Cherry Lane
Laurel, MD 20707
(39.090552, -76.855611)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane Suite 17","Laurel","MD","20707","2017-08-11T00:00:00.000","2018-08-11T00:00:00.000","Expired","8610 Cherry Lane Suite 17
Laurel, MD 20707
(39.090552, -76.855611)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Ln","Laurel","MD","20707","2017-08-11T00:00:00.000","2018-08-11T00:00:00.000","Expired","8610 Cherry Ln
Laurel, MD 20707
(39.090552, -76.855611)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane","Laurel","MD","20707","2019-08-16T00:00:00.000","2020-08-16T00:00:00.000","Expired","8610 Cherry Lane
Laurel, MD 20707
(39.090552, -76.855611)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Ln","Laurel","MD","20707","2019-08-16T00:00:00.000","2020-08-16T00:00:00.000","Expired","8610 Cherry Ln
Laurel, MD 20707
(39.090552, -76.855611)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane Suite 17","Laurel","MD","20707","2019-08-16T00:00:00.000","2020-08-16T00:00:00.000","Expired","8610 Cherry Lane Suite 17
Laurel, MD 20707
(39.090552, -76.855611)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Ln","Laurel","MD","20707","2020-08-16T00:00:00.000","2021-08-16T00:00:00.000","Expired","8610 Cherry Ln
Laurel, MD 20707
(39.090552, -76.855611)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane","Laurel","MD","20707","2020-08-16T00:00:00.000","2021-08-16T00:00:00.000","Expired","8610 Cherry Lane
Laurel, MD 20707"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane Suite 17","Laurel","MD","20707","2020-08-16T00:00:00.000","2021-08-16T00:00:00.000","Expired","8610 Cherry Lane Suite 17
Laurel, MD 20707
(39.090552, -76.855611)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane","Laurel","Maryland","20707","2020-08-16T00:00:00.000","2021-08-16T00:00:00.000","Expired","8610 Cherry Lane
Laurel, Maryland 20707
(39.091047, -76.85603)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane","Laurel","Maryland","20707","2019-08-16T00:00:00.000","2020-08-16T00:00:00.000","Expired","8610 Cherry Lane
Laurel, Maryland 20707
(39.091047, -76.85603)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane","Laurel","Maryland","20707","2017-08-11T00:00:00.000","2018-08-11T00:00:00.000","Expired","8610 Cherry Lane
Laurel, Maryland 20707
(39.091047, -76.85603)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane","Laurel","MD","20707","2021-08-16T00:00:00.000","2022-08-16T00:00:00.000","Expired","8610 Cherry Lane
Laurel, MD 20707
(39.091047, -76.85603)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane Suite 17","Laurel","MD","20707","2022-08-16T00:00:00.000","2023-08-16T00:00:00.000","Renewed","8610 Cherry Lane Suite 17
Laurel, MD 20707
(39.091047, -76.85603)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Ln","Laurel","MD","20707","2022-08-16T00:00:00.000","2023-08-16T00:00:00.000","Renewed","8610 Cherry Ln
Laurel, MD 20707
(39.091047, -76.85603)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane","Laurel","Maryland","20707","2021-08-16T00:00:00.000","2022-08-16T00:00:00.000","Expired","8610 Cherry Lane
Laurel, Maryland 20707
(39.091047, -76.85603)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane","Laurel","MD","20707","2022-08-16T00:00:00.000","2023-08-16T00:00:00.000","Renewed","8610 Cherry Lane
Laurel, MD 20707
(39.091047, -76.85603)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane","Laurel","Maryland","20707","2022-08-16T00:00:00.000","2023-08-16T00:00:00.000","Renewed","8610 Cherry Lane
Laurel, Maryland 20707
(39.091047, -76.85603)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Lane Suite 17","Laurel","MD","20707","2021-08-16T00:00:00.000","2022-08-16T00:00:00.000","Expired","8610 Cherry Lane Suite 17
Laurel, MD 20707
(39.091047, -76.85603)"
"00-SA-000194","Bray & Scarff, Inc.","8610 Cherry Ln","Laurel","MD","20707","2021-08-16T00:00:00.000","2022-08-16T00:00:00.000","Expired","8610 Cherry Ln
Laurel, MD 20707
(39.091047, -76.85603)"
"00-SA-000186","Brother Sewing Machine of Wash., Inc.","10153 New Hampshire Avenue","Silver Spring","MD","20903","2016-08-12T00:00:00.000","2017-08-12T00:00:00.000","Expired","10153 New Hampshire Avenue
Silver Spring, MD 20903
(39.021465, -76.976931)"
"00-SA-000187","Brother Sewing Machine of Wash., Inc.","4826 Saint Elmo Avenue","Bethesda","MD","20814","2016-08-17T00:00:00.000","2017-08-17T00:00:00.000","Expired","4826 Saint Elmo Avenue
Bethesda, MD 20814
(38.989175, -77.09711)"
"00-SA-000186","Brother Sewing Machine of Wash., Inc.","1067N Rockville Pike","Rockville","MD","20852","2016-08-12T00:00:00.000","2017-08-12T00:00:00.000","Expired","1067N Rockville Pike
Rockville, MD 20852
(39.070871, -77.132082)"
"00-SA-000188","Brother Sewing Machine of Wash., Inc.","10153 New Hampshire Avenue","Silver Spring","MD","20903","2016-08-12T00:00:00.000","2017-08-12T00:00:00.000","Expired","10153 New Hampshire Avenue
Silver Spring, MD 20903
(39.021465, -76.976931)"
"00-SA-000186","Brother Sewing Machine of Wash., Inc.","10153 New Hampshire Ave","Silver Spring","MD","20903","2016-08-12T00:00:00.000","2017-08-12T00:00:00.000","Expired","10153 New Hampshire Ave
Silver Spring, MD 20903
(39.021465, -76.976931)"
"00-SA-000189","Brother Sewing Machine of Wash., Inc.","878 Muddy Branch Road","Gaithersburg","MD","20878","2005-08-13T00:00:00.000","2006-08-13T00:00:00.000","Expired","878 Muddy Branch Road
Gaithersburg, MD 20878
(39.112727, -77.216464)"
"00-SA-000188","Brother Sewing Machine of Wash., Inc.","1067 Rockville Pike","Rockville","MD","20852","2016-08-12T00:00:00.000","2017-08-12T00:00:00.000","Expired","1067 Rockville Pike
Rockville, MD 20852
(39.070871, -77.132082)"
"00-SA-000187","Brother Sewing Machine of Wash., Inc.","4826 St. Elmo Avenue","Bethesda","Maryland","20814","2016-08-17T00:00:00.000","2017-08-17T00:00:00.000","Expired","4826 St. Elmo Avenue
Bethesda, Maryland 20814
(38.989175, -77.09711)"
"00-SA-000187","Brother Sewing Machine of Wash., Inc.","4826 St. Elmo Avenue","Bethesda","MD","20814","2016-08-17T00:00:00.000","2017-08-17T00:00:00.000","Expired","4826 St. Elmo Avenue
Bethesda, MD 20814
(38.989175, -77.09711)"
"00-SA-000188","Brother Sewing Machine of Washington, Inc.","10153 New Hampshire Avenue","Silver Spring","MD","20903","2017-12-04T00:00:00.000","2018-12-04T00:00:00.000","Expired","10153 New Hampshire Avenue
Silver Spring, MD 20903
(39.021465, -76.976931)"
"00-SA-000186","Brother Sewing Machine of Washington, Inc.","10153 New Hampshire Avenue","Silver Spring","MD","20903","2017-12-04T00:00:00.000","2018-12-04T00:00:00.000","Expired","10153 New Hampshire Avenue
Silver Spring, MD 20903
(39.021465, -76.976931)"
"00-SA-000187","Brother Sewing Machine of Washington, Inc.","4826 St. Elmo Avenue","Bethesda","Maryland","20814","2018-12-10T00:00:00.000","2019-12-10T00:00:00.000","Expired","4826 St. Elmo Avenue
Bethesda, Maryland 20814
(38.989175, -77.09711)"
"00-SA-000186","Brother Sewing Machine of Washington, Inc.","1067N Rockville Pike","Rockville","MD","20852","2018-12-10T00:00:00.000","2019-12-10T00:00:00.000","Expired","1067N Rockville Pike
Rockville, MD 20852
(39.070871, -77.132082)"
"00-SA-000187","Brother Sewing Machine of Washington, Inc.","4826 St. Elmo Avenue","Bethesda","MD","20814","2018-12-10T00:00:00.000","2019-12-10T00:00:00.000","Expired","4826 St. Elmo Avenue
Bethesda, MD 20814
(38.989175, -77.09711)"
"00-SA-000188","Brother Sewing Machine of Washington, Inc.","1067 Rockville Pike","Rockville","MD","20852","2018-12-10T00:00:00.000","2019-12-10T00:00:00.000","Expired","1067 Rockville Pike
Rockville, MD 20852
(39.070871, -77.132082)"
"00-SA-000188","Brother Sewing Machine of Washington, Inc.","10153 New Hampshire Avenue","Silver Spring","MD","20903","2018-12-10T00:00:00.000","2019-12-10T00:00:00.000","Expired","10153 New Hampshire Avenue
Silver Spring, MD 20903
(39.021465, -76.976931)"
"00-SA-000186","Brother Sewing Machine of Washington, Inc.","10153 New Hampshire Avenue","Silver Spring","MD","20903","2018-12-10T00:00:00.000","2019-12-10T00:00:00.000","Expired","10153 New Hampshire Avenue
Silver Spring, MD 20903
(39.021465, -76.976931)"
"00-SA-000186","Brother Sewing Machine of Washington, Inc.","10153 New Hampshire Ave","Silver Spring","MD","20903","2018-12-10T00:00:00.000","2019-12-10T00:00:00.000","Expired","10153 New Hampshire Ave
Silver Spring, MD 20903
(39.021465, -76.976931)"
"00-SA-000187","Brother Sewing Machine of Washington, Inc.","4826 St. Elmo Avenue","Bethesda","Maryland","20814","2021-10-02T00:00:00.000","2022-10-02T00:00:00.000","Renewed","4826 St. Elmo Avenue
Bethesda, Maryland 20814
(38.989175, -77.09711)"
"00-SA-000187","Brother Sewing Machine of Washington, Inc.","4826 Saint Elmo Avenue","Bethesda","MD","20814","2021-10-02T00:00:00.000","2022-10-02T00:00:00.000","Renewed","4826 Saint Elmo Avenue
Bethesda, MD 20814
(38.989175, -77.09711)"
"00-SA-000187","Brother Sewing Machine of Washington, Inc.","4826 St. Elmo Avenue","Bethesda","MD","20814","2021-10-02T00:00:00.000","2022-10-02T00:00:00.000","Renewed","4826 St. Elmo Avenue
Bethesda, MD 20814
(38.989175, -77.09711)"
"00-SA-000187","Brother Sewing Machine of Washington, Inc.","4826 Saint Elmo Avenue","Bethesda","MD","20814","2017-12-04T00:00:00.000","2018-12-04T00:00:00.000","Expired","4826 Saint Elmo Avenue
Bethesda, MD 20814
(38.989175, -77.09711)"
