Case Number,Date Filed,Date Assigned,Date Closed,Disposition,Street Address,Unit Number,City,Zip Code,Service Request Number,Service Request Created Date,Service Request Closed Time,Service Request Status,Violation ID,Inspection Date,Corrected,Location Description,Action,Code Reference,Condition,Item,Latitude,Longitude,Location,Council Districts,Councils,Communities,Zip Codes,Municipalities,Council Districts_from_i23j_3mj8,Service Regions
173775,2022/06/29,2022/06/29,2022/08/11,Violations Corrected,13624 NORTH GATE DR,,SILVER SPRING,20906,1497308623,2022/06/27,2022/08/11,Closed,579005,2022/07/08,08/11/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
173767,2022/06/29,2022/06/29,2022/07/12,Violations Corrected,700 LOWANDER LN,,SILVER SPRING,20901,1497355363,2022/06/27,2022/07/12,Closed,578610,2022/06/30,07/12/2022 12:00:00 AM,Exterior,Remove dead tree limbs,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
173794,2022/06/29,2022/06/29,2022/08/09,Violations Corrected,3508 PEAR TREE CT,12,SILVER SPRING,20906,1497340352,2022/06/27,2022/08/09,Closed,578608,2022/06/30,08/09/2022 12:00:00 AM,Bathroom 2,Repair/Replace,26-9(a)(4),General Condition,Tissue/ Towel Rack,0,0,"(0.0, 0.0)",,,,,,,
173790,2022/06/29,2022/06/29,2022/07/12,Violations Corrected,1058 RUATAN ST,,SILVER SPRING,20903,1497523288,2022/06/29,2022/07/12,Closed,579068,2022/07/11,07/12/2022 12:00:00 AM,Exterior,Eliminate,26-9(a)(12),General,Public Nuisance,0,0,"(0.0, 0.0)",,,,,,,
173794,2022/06/29,2022/06/29,2022/08/09,Violations Corrected,3508 PEAR TREE CT,12,SILVER SPRING,20906,1497340352,2022/06/27,2022/08/09,Closed,578606,2022/06/30,08/09/2022 12:00:00 AM,Hall,Correct Trip Hazard,26-9(c)(5),General Condition,Floor,0,0,"(0.0, 0.0)",,,,,,,
173794,2022/06/29,2022/06/29,2022/08/09,Violations Corrected,3508 PEAR TREE CT,12,SILVER SPRING,20906,1500830186,2022/08/01,2022/08/09,Closed,578607,2022/06/30,08/09/2022 12:00:00 AM,Bathroom 2,Repair/Replace,26-9(c)(1),General Condition,Bathtub/ Shower,0,0,"(0.0, 0.0)",,,,,,,
173794,2022/06/29,2022/06/29,2022/08/09,Violations Corrected,3508 PEAR TREE CT,12,SILVER SPRING,20906,1497340352,2022/06/27,2022/08/09,Closed,578607,2022/06/30,08/09/2022 12:00:00 AM,Bathroom 2,Repair/Replace,26-9(c)(1),General Condition,Bathtub/ Shower,0,0,"(0.0, 0.0)",,,,,,,
173767,2022/06/29,2022/06/29,2022/07/12,Violations Corrected,700 LOWANDER LN,,SILVER SPRING,20901,1497355363,2022/06/27,2022/07/12,Closed,578611,2022/06/30,07/12/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),Rubbish (branches/ brush/ litter),Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
173794,2022/06/29,2022/06/29,2022/08/09,Violations Corrected,3508 PEAR TREE CT,12,SILVER SPRING,20906,1500830186,2022/08/01,2022/08/09,Closed,578606,2022/06/30,08/09/2022 12:00:00 AM,Hall,Correct Trip Hazard,26-9(c)(5),General Condition,Floor,0,0,"(0.0, 0.0)",,,,,,,
173768,2022/06/29,2022/06/29,2022/07/21,Violations Corrected,14163 CASTLE BLVD,,SILVER SPRING,20904,1498588364,2022/07/11,2022/07/21,Closed,579399,2022/07/14,07/21/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
173794,2022/06/29,2022/06/29,2022/08/09,Violations Corrected,3508 PEAR TREE CT,12,SILVER SPRING,20906,1497340352,2022/06/27,2022/08/09,Closed,578605,2022/06/30,08/09/2022 12:00:00 AM,Living Room,Install/ Provide,26-9(a)(4),General Condition,Blind/ Curtain Rod,0,0,"(0.0, 0.0)",,,,,,,
173794,2022/06/29,2022/06/29,2022/08/09,Violations Corrected,3508 PEAR TREE CT,12,SILVER SPRING,20906,1500830186,2022/08/01,2022/08/09,Closed,578608,2022/06/30,08/09/2022 12:00:00 AM,Bathroom 2,Repair/Replace,26-9(a)(4),General Condition,Tissue/ Towel Rack,0,0,"(0.0, 0.0)",,,,,,,
173794,2022/06/29,2022/06/29,2022/08/09,Violations Corrected,3508 PEAR TREE CT,12,SILVER SPRING,20906,1500830186,2022/08/01,2022/08/09,Closed,578605,2022/06/30,08/09/2022 12:00:00 AM,Living Room,Install/ Provide,26-9(a)(4),General Condition,Blind/ Curtain Rod,0,0,"(0.0, 0.0)",,,,,,,
173794,2022/06/29,2022/06/29,2022/08/09,Violations Corrected,3508 PEAR TREE CT,12,SILVER SPRING,20906,1497340352,2022/06/27,2022/08/09,Closed,578609,2022/06/30,08/09/2022 12:00:00 AM,Bathroom 1,Glaze,26-9(c)(1),General Condition,Bathtub/ Shower,0,0,"(0.0, 0.0)",,,,,,,
173768,2022/06/29,2022/06/29,2022/07/21,Violations Corrected,14163 CASTLE BLVD,,SILVER SPRING,20904,1497396410,2022/06/28,2022/07/21,Closed,579399,2022/07/14,07/21/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
173790,2022/06/29,2022/06/29,2022/07/12,Violations Corrected,1058 RUATAN ST,,SILVER SPRING,20903,1497680224,2022/06/30,2022/07/12,Closed,579068,2022/07/11,07/12/2022 12:00:00 AM,Exterior,Eliminate,26-9(a)(12),General,Public Nuisance,0,0,"(0.0, 0.0)",,,,,,,
173797,2022/06/29,2022/06/29,2022/08/16,Violations Corrected,13800 CASTLE BLVD,,SILVER SPRING,20904,1497556486,2022/06/29,2022/08/16,Closed,579375,2022/07/14,08/16/2022 12:00:00 AM,Exterior,Exterminate/ Eliminate,26-9(a)(9),Rat/Mouse,Infestation,0,0,"(0.0, 0.0)",,,,,,,
173749,2022/06/29,2022/06/29,2022/09/08,Complaint noted and no other action - no jurisdiction,9303 SUTTON PL,,SILVER SPRING,20910,1497297039,2022/06/27,2022/09/08,Closed,578755,2022/07/05,09/08/2022 12:00:00 AM,Basement,Legalize,29-16(a),General Condition,Accessory Dwelling Unit -Attached,0,0,"(0.0, 0.0)",,,,,,,
173745,2022/06/28,2022/06/28,2022/08/08,Violations Corrected,14255 BALLINGER TER,,BURTONSVILLE,20866,1497292241,2022/06/27,2022/08/08,Closed,578717,2022/07/05,08/08/2022 12:00:00 AM,Bathroom 1,Repair/Replace,26-9(c)(1),Operating Hardware,Bathtub/ Shower,0,0,"(0.0, 0.0)",,,,,,,
173745,2022/06/28,2022/06/28,2022/08/08,Violations Corrected,14255 BALLINGER TER,,BURTONSVILLE,20866,1497292241,2022/06/27,2022/08/08,Closed,578716,2022/07/05,08/08/2022 12:00:00 AM,Bathroom 1,Correct,26-9(c)(1),Pressure,Water Supply,0,0,"(0.0, 0.0)",,,,,,,
173745,2022/06/28,2022/06/28,2022/08/08,Violations Corrected,14255 BALLINGER TER,,BURTONSVILLE,20866,1497292241,2022/06/27,2022/08/08,Closed,578718,2022/07/05,08/08/2022 12:00:00 AM,Bedroom 1,Investigate Cause and Repair,26-9(a)(1),Water/ Mold-Heavy,Walls/ Ceiling - Interior,0,0,"(0.0, 0.0)",,,,,,,
173731,2022/06/28,2022/06/28,2022/08/31,Violations Corrected,1909 FOREST DALE DR,,SILVER SPRING,20903,1497243903,2022/06/26,2022/08/31,Closed,578662,2022/07/01,08/31/2022 12:00:00 AM,Exterior,Remove vehicle from residential lot,59.6.2.5.L,"Commercial, Recreational, Boat or Trailer",Automobile/ Vehicle,0,0,"(0.0, 0.0)",,,,,,,
173731,2022/06/28,2022/06/28,2022/08/31,Violations Corrected,1909 FOREST DALE DR,,SILVER SPRING,20903,1502554590,2022/08/18,2022/08/31,Closed,578662,2022/07/01,08/31/2022 12:00:00 AM,Exterior,Remove vehicle from residential lot,59.6.2.5.L,"Commercial, Recreational, Boat or Trailer",Automobile/ Vehicle,0,0,"(0.0, 0.0)",,,,,,,
173735,2022/06/28,2022/06/28,2022/07/06,FDA - Passed Inspection,11667 LEESBOROUGH CIR,,SILVER SPRING,20902,,,,,578759,2022/07/06,07/06/2022 12:00:00 AM,Entire Unit,No Action Necessary,,General Condition,No Violations Observed,0,0,"(0.0, 0.0)",,,,,,,
173718,2022/06/28,2022/06/28,2022/07/18,Violations Corrected,12603 LITTLETON ST,,SILVER SPRING,20906,1497098992,2022/06/24,2022/07/18,Closed,578320,2022/06/30,07/18/2022 12:00:00 AM,Exterior,Install/ Provide,26-9(b)(5),Ground Cover,Yard,0,0,"(0.0, 0.0)",,,,,,,
173721,2022/06/28,2022/06/28,2022/08/18,Triennial - No Violations Found,531 RANDOLPH RD,Apt 312B,SILVER SPRING,20904,,,,,584277,2022/08/18,08/18/2022 12:00:00 AM,Entire Unit,No Action Necessary,,General Condition,No Violations Observed,0,0,"(0.0, 0.0)",,,,,,,
173747,2022/06/28,2022/06/28,2022/08/17,Duplicate Case,11524 LOCKWOOD DR,,SILVER SPRING,20904,1497285053,2022/06/27,2022/08/17,Closed,579066,2022/07/11,08/17/2022 12:00:00 AM,Living Room,Repair/Replace,26-9(a)(1),General Condition,Walls/ Ceiling - Interior,0,0,"(0.0, 0.0)",,,,,,,
173721,2022/06/28,2022/06/28,2022/08/18,Triennial - No Violations Found,531 RANDOLPH RD,Apt 206B,SILVER SPRING,20904,,,,,584276,2022/08/18,08/18/2022 12:00:00 AM,Entire Unit,No Action Necessary,,General Condition,No Violations Observed,0,0,"(0.0, 0.0)",,,,,,,
173747,2022/06/28,2022/06/28,2022/08/17,Duplicate Case,11524 LOCKWOOD DR,,SILVER SPRING,20904,1497285053,2022/06/27,2022/08/17,Closed,579065,2022/07/11,08/17/2022 12:00:00 AM,Kitchen,Repair/Replace,26-9(a)(1),General Condition,Walls/ Ceiling - Interior,0,0,"(0.0, 0.0)",,,,,,,
173747,2022/06/28,2022/06/28,2022/08/17,Duplicate Case,11524 LOCKWOOD DR,,SILVER SPRING,20904,1497285053,2022/06/27,2022/08/17,Closed,579067,2022/07/11,08/17/2022 12:00:00 AM,Entire Unit,Exterminate/ Eliminate,26-9(a)(9),Bed Bugs,Infestation,0,0,"(0.0, 0.0)",,,,,,,
173731,2022/06/28,2022/06/28,2022/08/31,Violations Corrected,1909 FOREST DALE DR,,SILVER SPRING,20903,1502434382,2022/08/17,2022/08/31,Closed,578662,2022/07/01,08/31/2022 12:00:00 AM,Exterior,Remove vehicle from residential lot,59.6.2.5.L,"Commercial, Recreational, Boat or Trailer",Automobile/ Vehicle,0,0,"(0.0, 0.0)",,,,,,,
173731,2022/06/28,2022/06/28,2022/08/31,Violations Corrected,1909 FOREST DALE DR,,SILVER SPRING,20903,1498671136,2022/07/11,2022/08/31,Closed,578662,2022/07/01,08/31/2022 12:00:00 AM,Exterior,Remove vehicle from residential lot,59.6.2.5.L,"Commercial, Recreational, Boat or Trailer",Automobile/ Vehicle,0,0,"(0.0, 0.0)",,,,,,,
173714,2022/06/27,2022/06/27,2022/07/12,Violation Unfounded,3 OBSERVATION CT,,GERMANTOWN,20876,1497295029,2022/06/27,2022/06/28,,577902,2022/06/28,07/12/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
173714,2022/06/27,2022/06/27,2022/07/12,Violation Unfounded,3 OBSERVATION CT,,GERMANTOWN,20876,1498019259,2022/07/05,2022/07/06,,577902,2022/06/28,07/12/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
173715,2022/06/27,2022/06/27,2022/07/14,Violations Corrected,13920 CASTLE BLVD,,SILVER SPRING,20904,1497327271,2022/06/27,2022/07/14,Closed,577707,2022/06/27,07/14/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
173716,2022/06/27,2022/06/27,2022/08/26,Violations Corrected,411 DOMER AVE,,TAKOMA PARK,20912,,,,,578668,2022/07/05,08/26/2022 12:00:00 AM,Exterior,Repair or replace or remove,26-9(a)(1),General Condition,Fence,0,0,"(0.0, 0.0)",,,,,,,
173716,2022/06/27,2022/06/27,2022/08/26,Violations Corrected,411 DOMER AVE,,TAKOMA PARK,20912,,,,,578667,2022/07/05,08/26/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
173710,2022/06/24,2022/06/24,2022/08/26,ADU Case Pending Class III License,21030 BRINK CT,,GAITHERSBURG,20882,,,,,579612,2022/07/14,08/26/2022 12:00:00 AM,Entire Facility,Legalize,29-16(a),General Condition,Accessory Dwelling Unit -Attached,0,0,"(0.0, 0.0)",,,,,,,
173698,2022/06/24,2022/06/24,2022/07/20,Violations Corrected,8416 TEA ROSE DR,,GAITHERSBURG,20879,1497033620,2022/06/23,2022/07/20,Closed,577591,2022/06/24,06/28/2022 12:00:00 AM,Exterior,Remove,26-9(a)(8),Appliance(s),Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
173704,2022/06/24,2022/06/24,2022/07/12,Violations Corrected,11200 LOCKWOOD DR,1403,SILVER SPRING,20901,1496446393,2022/06/16,,,577881,2022/06/28,06/28/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
173704,2022/06/24,2022/06/24,2022/07/12,Violations Corrected,11200 LOCKWOOD DR,1403,SILVER SPRING,20901,1496446393,2022/06/16,,,577883,2022/06/28,07/11/2022 12:00:00 AM,Living Room,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
173704,2022/06/24,2022/06/24,2022/07/12,Violations Corrected,11200 LOCKWOOD DR,1403,SILVER SPRING,20901,1496446393,2022/06/16,,,577882,2022/06/28,07/11/2022 12:00:00 AM,Bedroom 1,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
173704,2022/06/24,2022/06/24,2022/07/12,Violations Corrected,11200 LOCKWOOD DR,1403,SILVER SPRING,20901,1496446393,2022/06/16,,,577884,2022/06/28,06/28/2022 12:00:00 AM,Dining Room,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
173675,2022/06/23,2022/06/23,2022/07/15,Violations Corrected,14935 ATHEY RD,,BURTONSVILLE,20866,1496984281,2022/06/23,2022/07/15,Closed,577590,2022/06/24,07/15/2022 12:00:00 AM,Exterior,Remove dead tree limbs,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
173694,2022/06/23,2022/06/23,2022/08/22,Violations Corrected,23202 MURDOCK RIDGE WAY,,CLARKSBURG,20871,1497045411,2022/06/23,2022/08/22,Closed,578280,2022/06/29,08/22/2022 12:00:00 AM,Exterior,Repair and display valid tags or remove,26-9(a)(13),General Condition,Automobile/ Vehicle,0,0,"(0.0, 0.0)",,,,,,,
173676,2022/06/23,2022/06/23,2022/08/31,Violations Corrected,20917 BROOKE KNOLLS RD,,GAITHERSBURG,20882,1497435193,2022/06/28,2022/08/31,Closed,579197,2022/07/12,08/31/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
173676,2022/06/23,2022/06/23,2022/08/31,Violations Corrected,20917 BROOKE KNOLLS RD,,GAITHERSBURG,20882,1497293686,2022/06/27,2022/08/31,Closed,579197,2022/07/12,08/31/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
173676,2022/06/23,2022/06/23,2022/08/31,Violations Corrected,20917 BROOKE KNOLLS RD,,GAITHERSBURG,20882,1497362333,2022/06/27,2022/08/31,Closed,579197,2022/07/12,08/31/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
173676,2022/06/23,2022/06/23,2022/08/31,Violations Corrected,20917 BROOKE KNOLLS RD,,GAITHERSBURG,20882,1496995241,2022/06/23,2022/08/31,Closed,579197,2022/07/12,08/31/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
173697,2022/06/23,2022/06/23,2022/08/01,Violations Corrected,4825 TOTHILL DR,,OLNEY,20832,1497046368,2022/06/23,2022/08/01,,577922,2022/06/28,08/01/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
173691,2022/06/23,2022/06/23,2022/07/01,FDA - Passed Inspection,14900 WESTBURY RD,,ROCKVILLE,20853,,,,,578307,2022/06/30,06/30/2022 12:00:00 AM,Entire Unit,No Action Necessary,,General Condition,No Violations Observed,0,0,"(0.0, 0.0)",,,,,,,
173692,2022/06/23,2022/06/23,2022/08/04,Violations Corrected,12832 FLACK ST,,SILVER SPRING,20906,1497036265,2022/06/23,2022/08/04,Closed,578316,2022/06/30,08/04/2022 12:00:00 AM,Exterior,Repair and display valid tags or remove,26-9(a)(13),General Condition,Automobile/ Vehicle,0,0,"(0.0, 0.0)",,,,,,,
173684,2022/06/23,2022/06/23,2022/07/18,ADU Class III Withdrawn,809 STIRLING RD,,SILVER SPRING,20901,,,,,578301,2022/06/29,07/13/2022 12:00:00 AM,Bedroom 1,Provide Safe Means of Egress,26-8(a)(1),General Condition,Egress/Fire Safety,0,0,"(0.0, 0.0)",,,,,,,
173684,2022/06/23,2022/06/23,2022/07/18,ADU Class III Withdrawn,809 STIRLING RD,,SILVER SPRING,20901,,,,,578299,2022/06/29,07/12/2022 12:00:00 AM,Entire Facility,Install/ Provide,26-8(b)(1),Outside each sleeping area,Smoke Alarm,0,0,"(0.0, 0.0)",,,,,,,
173684,2022/06/23,2022/06/23,2022/07/18,ADU Class III Withdrawn,809 STIRLING RD,,SILVER SPRING,20901,,,,,578302,2022/06/29,07/13/2022 12:00:00 AM,Foyer,Repair/Replace,26-9(a)(1),General Condition,Walls/ Ceiling - Interior,0,0,"(0.0, 0.0)",,,,,,,
173684,2022/06/23,2022/06/23,2022/07/18,ADU Class III Withdrawn,809 STIRLING RD,,SILVER SPRING,20901,,,,,578300,2022/06/29,07/12/2022 12:00:00 AM,Entire Facility,Install on every level,26-8A(b)(2),General Condition,Carbon Monoxide Alarm-Single Dwelling,0,0,"(0.0, 0.0)",,,,,,,
173684,2022/06/23,2022/06/23,2022/07/18,ADU Class III Withdrawn,809 STIRLING RD,,SILVER SPRING,20901,,,,,578298,2022/06/29,07/12/2022 12:00:00 AM,Entire Facility,Install/ Provide,26-8(b)(1),In or near each stairway leading to an occupied area,Smoke Alarm,0,0,"(0.0, 0.0)",,,,,,,
173649,2022/06/22,2022/06/22,2022/08/24,Violations Corrected,7701 CONNECTICUT AVE,,CHEVY CHASE,20815,1496868965,2022/06/22,2022/08/24,,577667,2022/06/27,08/23/2022 12:00:00 AM,Exterior,Trim and maintain,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
173646,2022/06/22,2022/06/22,2022/07/07,Violations Corrected,3817 LELAND ST,,CHEVY CHASE,20815,1496868423,2022/06/22,2022/07/07,Closed,577568,2022/06/23,07/07/2022 12:00:00 AM,Exterior,Trim and maintain,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
173650,2022/06/22,2022/06/22,2022/08/18,Violations Corrected,3307 WOODBINE ST,,CHEVY CHASE,20815,1496868981,2022/06/22,2022/08/18,,577671,2022/06/27,08/18/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
173648,2022/06/22,2022/06/22,2022/08/18,Violations Corrected,7611 CONNECTICUT AVE,,CHEVY CHASE,20815,1496868944,2022/06/22,2022/08/18,,577666,2022/06/27,08/08/2022 12:00:00 AM,Exterior,Trim and maintain,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
173662,2022/06/22,2022/06/22,2022/07/21,Violations Corrected,4757 CHEVY CHASE DR,Apt 303,CHEVY CHASE,20815,1496901390,2022/06/22,2022/07/21,Closed,577603,2022/06/24,07/21/2022 12:00:00 AM,Bedroom 1,Exterminate/ Eliminate,26-9(a)(9),Other,Infestation,0,0,"(0.0, 0.0)",,,,,,,
173629,2022/06/22,2022/06/22,2022/06/28,Violations Corrected,18718 PIKEVIEW DR,,GERMANTOWN,20874,1496808298,2022/06/21,2022/06/28,Closed,576596,2022/06/22,06/28/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
173630,2022/06/22,2022/06/22,2022/06/28,Violations Corrected,18720 PIKEVIEW DR,,GERMANTOWN,20874,1496808339,2022/06/21,2022/06/28,Closed,576597,2022/06/22,06/28/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
173629,2022/06/22,2022/06/22,2022/06/28,Violations Corrected,18718 PIKEVIEW DR,,GERMANTOWN,20874,1496808298,2022/06/21,2022/06/28,Closed,576595,2022/06/22,06/28/2022 12:00:00 AM,Exterior,Cut within 10 days and maintain,26-9(b)(5),Grass and Weeds,Yard,0,0,"(0.0, 0.0)",,,,,,,
173663,2022/06/22,2022/06/22,2022/07/13,Violations Corrected,900 PERSEI PL,Apt 226,ROCKVILLE,20852,1496916206,2022/06/22,2022/07/13,Closed,578286,2022/06/29,07/13/2022 12:00:00 AM,Entire Unit,Exterminate/ Eliminate,26-9(a)(9),Roach,Infestation,0,0,"(0.0, 0.0)",,,,,,,
173623,2022/06/22,2022/06/22,2022/08/24,Violations Corrected,11215 GEORGIA AVE,,SILVER SPRING,20902,1496788669,2022/06/21,2022/08/24,Closed,578493,2022/06/30,08/24/2022 12:00:00 AM,Entire Unit,Replace,26-9(a)(4),Filter,HVAC,0,0,"(0.0, 0.0)",,,,,,,
173658,2022/06/22,2022/06/22,2022/08/03,Violations Corrected,417 PERSHING DR,,SILVER SPRING,20910,1498826959,2022/07/13,2022/08/03,Closed,577684,2022/06/27,08/03/2022 12:00:00 AM,Exterior,Cut within 10 days and maintain,26-9(b)(5),Grass and Weeds,Yard,0,0,"(0.0, 0.0)",,,,,,,
173638,2022/06/22,2022/06/22,2022/07/21,Violations Corrected,2423 LYTTONSVILLE RD,Apt T3,SILVER SPRING,20910,,,,,577683,2022/06/27,07/21/2022 12:00:00 AM,Entire Unit,Repair/Replace,26-9(a)(4),Cooling/ Heating,HVAC,0,0,"(0.0, 0.0)",,,,,,,
173658,2022/06/22,2022/06/22,2022/08/03,Violations Corrected,417 PERSHING DR,,SILVER SPRING,20910,1496893041,2022/06/22,2022/08/03,Closed,577684,2022/06/27,08/03/2022 12:00:00 AM,Exterior,Cut within 10 days and maintain,26-9(b)(5),Grass and Weeds,Yard,0,0,"(0.0, 0.0)",,,,,,,
173615,2022/06/22,2022/06/22,2022/06/28,Violations Corrected,2401 STARCREST DR,,SILVER SPRING,20904,1496758029,2022/06/21,2022/06/28,Closed,576764,2022/06/22,06/28/2022 12:00:00 AM,Exterior,Cut within 10 days and maintain,26-9(b)(5),Grass and Weeds,Yard,0,0,"(0.0, 0.0)",,,,,,,
173616,2022/06/22,2022/06/22,2022/07/08,Violations Corrected,626 SONATA WAY,,SILVER SPRING,20901,1496761405,2022/06/21,2022/07/08,Closed,576794,2022/06/22,07/08/2022 12:00:00 AM,Exterior,Replace,26-9(a)(2),Glass,Windows,0,0,"(0.0, 0.0)",,,,,,,
173623,2022/06/22,2022/06/22,2022/08/24,Violations Corrected,11215 GEORGIA AVE,,SILVER SPRING,20902,1496788669,2022/06/21,2022/08/24,Closed,578639,2022/06/30,08/24/2022 12:00:00 AM,Bedroom 1,Paint (clean/scrape/prep as necessary),26-9(c)(3),General Condition,Walls/ Ceiling - Interior,0,0,"(0.0, 0.0)",,,,,,,
173623,2022/06/22,2022/06/22,2022/08/24,Violations Corrected,11215 GEORGIA AVE,,SILVER SPRING,20902,1496788669,2022/06/21,2022/08/24,Closed,578495,2022/06/30,08/24/2022 12:00:00 AM,Entire Unit,Clean and maintain,26-9(c)(5),Covering,Floor,0,0,"(0.0, 0.0)",,,,,,,
173657,2022/06/22,2022/06/22,2022/08/19,Violations Corrected,703 E FRANKLIN AVE,,SILVER SPRING,20901,1496892952,2022/06/22,2022/08/19,Closed,577573,2022/06/23,07/14/2022 12:00:00 AM,Exterior,Treat and/or Eliminate,26-9(a)(12),Standing Water,Public Nuisance,0,0,"(0.0, 0.0)",,,,,,,
173651,2022/06/22,2022/06/22,2022/08/18,Violations Corrected,13920 CASTLE BLVD,,SILVER SPRING,20904,1496870923,2022/06/22,2022/08/18,Closed,577708,2022/06/27,08/18/2022 12:00:00 AM,Entire Unit,Exterminate/ Eliminate,26-9(a)(9),Rat/Mouse,Infestation,0,0,"(0.0, 0.0)",,,,,,,
173657,2022/06/22,2022/06/22,2022/08/19,Violations Corrected,703 E FRANKLIN AVE,,SILVER SPRING,20901,1496892952,2022/06/22,2022/08/19,Closed,577569,2022/06/23,07/14/2022 12:00:00 AM,Exterior,Trim and maintain,26-9(b)(5),General Condition,Tree/ Tree Limbs/ Shrubbery,0,0,"(0.0, 0.0)",,,,,,,
173623,2022/06/22,2022/06/22,2022/08/24,Violations Corrected,11215 GEORGIA AVE,,SILVER SPRING,20902,1496788669,2022/06/21,2022/08/24,Closed,578492,2022/06/30,08/24/2022 12:00:00 AM,Entire Unit,Clean,26-9(a)(4),Cover,Ventilation/ Exhaust Fan,0,0,"(0.0, 0.0)",,,,,,,
173657,2022/06/22,2022/06/22,2022/08/19,Violations Corrected,703 E FRANKLIN AVE,,SILVER SPRING,20901,1496892952,2022/06/22,2022/08/19,Closed,577572,2022/06/23,07/14/2022 12:00:00 AM,Exterior,Remove and maintain grounds,26-9(a)(8),General Condition,Solid Waste,0,0,"(0.0, 0.0)",,,,,,,
173623,2022/06/22,2022/06/22,2022/08/24,Violations Corrected,11215 GEORGIA AVE,,SILVER SPRING,20902,1496788669,2022/06/21,2022/08/24,Closed,578494,2022/06/30,08/24/2022 12:00:00 AM,Entire Unit,Other,26-9(a)(4),General Condition,HVAC,0,0,"(0.0, 0.0)",,,,,,,
173657,2022/06/22,2022/06/22,2022/08/19,Violations Corrected,703 E FRANKLIN AVE,,SILVER SPRING,20901,1496892952,2022/06/22,2022/08/19,Closed,577570,2022/06/23,08/18/2022 12:00:00 AM,Exterior,Clean and maintain,26-9(a)(4),General Condition,Gutter/ Downspout,0,0,"(0.0, 0.0)",,,,,,,
173616,2022/06/22,2022/06/22,2022/07/08,Violations Corrected,626 SONATA WAY,,SILVER SPRING,20901,1496761405,2022/06/21,2022/07/08,Closed,576795,2022/06/22,07/08/2022 12:00:00 AM,Exterior,Repair/Replace,26-9(a)(2),Glass,Door,0,0,"(0.0, 0.0)",,,,,,,
