OBJECTID,CATEGORY,NAME,ADDRESS,CITY,ZIPCODE,PHONE,URL,DATA,POINT_X,POINT_Y,SHAPE,LATITUDE,LONGITUDE
213,PRIVATE SCHOOL,Pathways School Springville Re-Entry,2601 University Blv W,Wheaton,20902,301-942-1115,http://www.pathwayschools.org/programs/pathways-school-springville-re-entry.php,9-12 Special,1297171.500027500092983,500619.781231119995937,"(39.04128002200008, -77.05338368399998)",39.041272169999999,-77.05338141
214,PRIVATE SCHOOL,Church of The Redeemer Christian School,19425 Woodfield Rd,Gaithersburg,20879,240-238-1500,http://school.church-redeemer.org/,P-8,1269876.000045540044084,549642.875040589948185,"(39.17579595800004, -77.14976802799998)",39.175788079999997,-77.149765709999997
215,PRIVATE SCHOOL,Concord St Andrews Cooperative Nursery School,5910 Goldsboro Rd,Bethesda,20817,301-229-5225,http://www.csacns.org/,Nursery,1278128.624960690038279,475758.500039860024117,"(38.972968783000056, -77.12031392699998)",38.97296094,-77.120311630000003
216,PRIVATE SCHOOL,KinderCare at Olney,3805 Gelding La,Olney,20832,301-774-0001,http://www.kindercare.com/our-centers/center-details/301082/,N-K,1290958.043514489894733,543079.725658489973284,"(39.15784761700007, -77.07538330099999)",39.15783974,-77.075381010000001
217,PRIVATE SCHOOL,KinderCare at Town Center,19780 Crystal Rock Dr,Germantown,20874,301-515-2700,http://www.kindercare.com/our-centers/center-details/301596/,N-K,1237875.336014470085502,551170.492620249977335,"(39.179791677000026, -77.26266349099996)",39.179783800000003,-77.262661140000006
218,PRIVATE SCHOOL,Har Tzeon Agudath Achim Early Childhood Ctr,1910 University Blv W,Silver Spring,20902,301-649-2348,http://www.htaa.org/,Preschool,1299857.250017009908333,499971.843713429989293,"(39.039888432000055, -77.04390923799997)",39.039880570000001,-77.043906960000001
219,PRIVATE SCHOOL,New Jewish School,2200 Baltimore Rd,Rockville,20851,240-399-6100,http://www.newjewishschool.org/,K-6,1300004.24995460989885,499841.812491679971572,"(39.08796503000008, -77.11663831099997)",39.087957170000003,-77.116636009999993
220,PRIVATE SCHOOL,Sulam at Torah School of GW,2010 Linden La,Silver Spring,20910,301-962-9400,http://www.sulam.org/,K-6,1299700.449852949939668,488524.887139939994086,"(39.00807496900006, -77.04445908299994)",39.00806712,-77.04445681
221,PRIVATE SCHOOL,New Day Preschool,112 W Montgomery Ave,Rockville,20850,301-340-3373,http://www.rockvilleunitedmethodistchurch.com/newdaypreschool.html,Preschool,1268242.750043029896915,516196.156242970027961,"(39.083956672000056, -77.15532846099995)",39.083948810000003,-77.155326149999993
222,PRIVATE SCHOOL,Silver Spring Learning Center,1401 Arcola Ave,Silver Spring,20902,301-649-1373,http://www.silverspringlearningcenter.org/,N-P,1303678.999983499990776,501975.031205350009259,"(39.045009305000065, -77.03047384099995)",39.045001450000001,-77.030471570000003
223,PRIVATE SCHOOL,Evergreen Montessori School,10700 Georgia Ave,Wheaton,20902,301-942-5979,http://www.evergreenschool.com/,N-3,1298650.374983289977536,496607.500008129980415,"(39.03026584600008, -77.04816944499998)",39.030257990000003,-77.048167169999999
224,PRIVATE SCHOOL,Nora School,955 Sligo Ave,Silver Spring,20910,301-495-6672,http://www.nora-school.org/,9-12,1305157.125031189993024,482142.031240199983586,"(38.990555279000034, -77.02525010799997)",38.990547429999999,-77.025247840000006
225,PRIVATE SCHOOL,KidStop Child Development Center,15910 Somerville Dr,Rockville,20855,301-548-8899,http://www.kindercare.com/our-centers/rockville/md/073287/,N-K,1265131.1174193599727,528342.860840379958972,"(39.11729202200007, -77.16636835599996)",39.117284150000003,-77.16636604
226,PRIVATE SCHOOL,Ark Childrens Center,3425 Emory Church Rd,Olney,20832,301-774-5369,http://www.oeumc.org/ark,Preschool,1292754.875015550060198,532781.812470330041833,"(39.12957748500003, -77.06901923199996)",39.129569609999997,-77.069016939999997
227,PRIVATE SCHOOL,Alef Bet Montessori,5701 Grosvenor La,Bethesda,20814,301-556-5010,http://www.alefbetmontessori.org/,N-6,1277919.528032829985023,501769.663903950015083,"(39.02324650600008, -77.11408927399998)",39.023238650000003,-77.114086979999996
228,PRIVATE SCHOOL,Yang Academy,111 Central Ave,Gaithersburg,20877,301-208-8821,http://www.yangacademy.com/,K-12,1259658.508774290094152,532691.474676009966061,"(39.13246047800004, -77.18543915499998)",39.132452610000001,-77.18543683
229,PRIVATE SCHOOL,White Flint Childrens House,11810 Parklawn Dr,Rockville,20852,301-230-9720,http://www.wfchm.com/,N-K,1283130.210917060030624,503481.526638530020136,"(39.04910445100006, -77.10283120899999)",39.049096589999998,-77.102828919999993
230,PRIVATE SCHOOL,Charles E Smith Jewish Day School Lower,1901 E Jefferson St,Rockville,20852,301-881-1400,http://www.cesjds.org/,7-12,1276313.95768884010613,505315.948907379992306,"(39.054117622000035, -77.12684128599994)",39.054109760000003,-77.126838980000002
231,PRIVATE SCHOOL,Goddard School Rockville,900 Gaither Rd,Rockville,20850,301-330-2300,http://www.goddardschool.com/,N-K,1262316.416894749971107,526603.210275770048611,"(39.11250109200006, -77.17627701399994)",39.112493229999998,-77.17627469
232,PRIVATE SCHOOL,Family Academy of Bethesda,4324 Montgomery Ave,Bethesda,20814,301-656-5437,http://familyacademyofbethesda.com/,N-K,1287419.957668310031295,479972.261495430022478,"(38.984567611000045, -77.08764684799996)",38.984559769999997,-77.087644560000001
233,PRIVATE SCHOOL,Primary Montessori Day School,14138 Travilah Rd,Rockville,20850,301-309-9532 ,http://www.primarymontessori.com/,N-3,1250168.20200993004255,517289.664450759999454,"(39.086857303000045, -77.21901209499998)",39.086849440000002,-77.219009760000006
234,PRIVATE SCHOOL,Yeshiva of Greater Washington Girls Campus,2010 Linden La,Silver Spring,20910,301-962-5111,http://www.yeshiva.edu/GIRLSDIVISION/tabid/55/Default.aspx,7-12,1299572.397599489893764,488717.112023809982929,"(39.00860258800003, -77.04491004999994)",39.008594739999999,-77.044907780000003
235,PRIVATE SCHOOL,Boyds Country Day School,12417 Deoudes Rd,Boyds,20841,301-972-5982,,P-K,1239271.186486130114645,563512.429774319985881,"(39.21368812900005, -77.25786243799996)",39.213680240000002,-77.25786008
236,PRIVATE SCHOOL,Childrens Towne Academy,19616 Fisher Ave,Poolesville,20837,301-349-5500,http://childrentowneacademy.wikidot.com/,N-P,1195846.458693739958107,537957.018746069981717,"(39.14308744700003, -77.41071498799994)",39.143079579999998,-77.410712590000003
237,PRIVATE SCHOOL,Washington Christian Academy,16227 Batchellors Forest Rd,Olney,20832,240-390-0429,http://www.washingtonchristian.org,K-12,1293240.143807749962434,529312.606444790028036,"(39.12103418500004, -77.06909610899999)",39.121026309999998,-77.069093820000006
238,PRIVATE SCHOOL,Our Lady of Good Counsel High School,17301 Old Vic Blv,Olney,20832,240-283-3200,http://www.olgchs.org/,9-12,1299648.739197350107133,537633.362768369959667,"(39.14190912300006, -77.04489582399998)",39.141901249999997,-77.044893540000004
239,PRIVATE SCHOOL,St Patrick School,4101 Norbeck Rd,Rockville,20853,301-929-9672,http://www.stpatrickadw.org/,P-8,1288933.903192070079967,525432.971164879971184,"(39.10939162000005, -77.08246530799994)",39.109383749999999,-77.082463020000006
240,PRIVATE SCHOOL,Good Shepherd Episcopal Preschool,818 University Blv W,Silver Spring,20901,301-593-2308,http://www.gsecmd.org/article/6/good-shepherd-episcopal-preschool,Preschool,1305584.782725210068747,497172.39284718001727,"(39.031824363000055, -77.02375925799998)",39.031816509999999,-77.023756989999995
241,PRIVATE SCHOOL,Marcia D Smith School,9075 Comprint Ct,Gaithersburg,20877,301-926-2300,http://css-md.org/smithschool.htm,5-Adult Special,1259292.326995899900794,529437.873445529956371,"(39.120267488000025, -77.18695525099997)",39.120259619999999,-77.186952930000004
242,PRIVATE SCHOOL,Mt Jezreel Baptist Church Christian Academy,420 University Blv E,Silver Spring,20901,301-431-2800,http://www.mtjezreel.com/MJCS/index.html,P-5,1313165.719417890068144,488794.835262589971535,"(39.00882457500006, -76.99707298199996)",39.008816719999999,-76.997070719999996
243,PRIVATE SCHOOL,Children in the Shoe Olney,16910 Georgia Ave,Olney,20832,301-260-1200,http://www.thechildrenintheshoe.com/locations/,N-P,1292209.64648519991897,534441.372270570020191,"(39.13413285200005, -77.07094578899995)",39.134124980000003,-77.070943499999998
244,PRIVATE SCHOOL,Twinbrook Christian Daycare,5906 Halpine Rd,Rockville,20851,240-401-9182,http://www.tcdaycare.org/,N-P,1278630.539824069943279,509118.224075670004822,"(39.06456594000008, -77.11870107099998)",39.064558079999998,-77.118698769999995
245,PRIVATE SCHOOL,"Nurturey, The",112 W Diamond Ave,Gaithersburg,20878,301-216-1444,https://www.facebook.com/pages/The-Nurturey-Childrens-Center/324798670897989,Nursery,1254651.296964559936896,536875.784778960049152,"(39.14066186300005, -77.20337178299997)",39.140653989999997,-77.203369449999997
246,PRIVATE SCHOOL,National Childrens Center School,410 University Blv W,Silver Spring,20901,301-593-0642,http://www.nccinc.org/schools/,K-Adult Special,1306602.791894899914041,494764.700758179998957,"(39.02521427600004, -77.02017367999997)",39.025206420000004,-77.020171410000003
247,PRIVATE SCHOOL,Academy At Academy Hills,10107 Darnestown Rd,Rockville,20850,301-424-9475,http://www.academychild.com/,N-2,1253364.615291980095208,521349.275430020003114,"(39.09802403400005, -77.20778361899994)",39.098016170000001,-77.20778129
248,PRIVATE SCHOOL,Quality Time Learning Center,8101 Georgia Ave,Silver Spring,20910,301-588-3350,http://qualitytimellc.com/,N-1,1304939.456843579886481,482158.94573004997801,"(38.99060155400008, -77.02601593899999)",38.990593709999999,-77.026013669999998
249,PRIVATE SCHOOL,Academy at Galway,12612 Galway Dr,Silver Spring,20904,301-586-0080,http://www.academychild.com/,N-P,,,"(39.064394599000025, -76.94569406499994)",39.064386730000003,-76.945691819999993
250,PRIVATE SCHOOL,Academy at Bnai Israel,6301 Montrose Rd,Rockville,20852,301-340-6818,http://www.academychild.com/,Nursery,,,"(39.05393747800008, -77.12473311199994)",39.053929619999998,-77.124730810000003
251,PRIVATE SCHOOL,Kennedy Krieger School,12301 Academy Way,Rockville,20852,443-923-4170,http://locations.kennedykrieger.org/#montgomery,K-Adult Special,,,"(39.05810414700005, -77.10695665299994)",39.058096290000002,-77.106954360000003
252,PRIVATE SCHOOL,Sulam School at MJBHA,13300 Arctic Ave,Rockville,20852,301-962-9400,http://www.sulam.org/,K-12,,,"(39.073657694000076, -77.10040151599998)",39.073649830000001,-77.10039922
253,PRIVATE SCHOOL,Montrose School OLC,5721 Montrose Pkw,Rockville,20850,301-770-4233,http://www.montroseschoolhouse.org/,P-K,,,"(39.05351759800004, -77.11485988499999)",39.053509740000003,-77.11485759
254,PRIVATE SCHOOL,Thomas Jefferson Preparatory School,12801 Darnestown Rd,Darnestown,20878,301-330-7550,http://tjprep.org/,P-8,,,"(39.11565508000007, -77.26591172399998)",39.11564722,-77.265909370000003
255,PRIVATE SCHOOL,CHI Centers - Jones Center Adult Program,9426 Stewartown Rd,Gaithersburg,20879,240-631-2637,http://www.chicenters.org/,Adult Special,,,"(39.17633428600004, -77.19313811099994)",39.176326410000001,-77.193135780000006
256,PRIVATE SCHOOL,Little Hands Preschool,24800 Kings Valley Rd,Damascus,20872,301-391-6655,http://www.lhpreschool.com/,Preschool,,,"(39.26151179900006, -77.23784984799994)",39.261503910000002,-77.237847500000001
257,PRIVATE SCHOOL,Forbush School at Oakmont Upper School,610 E Diamond Ave,Gaithersburg,20877,301-330-4359,http://www.sheppardpratt.org/special-education-services/our-schools/forbush-school-oakmont-upper-school/,7-Adult Special,,,"(39.140339278000056, -77.18133326299994)",39.140331410000002,-77.181330939999995
258,PRIVATE SCHOOL,CHI Centers - Lone Oak Adult Program,1010 Grandin Ave,Rockville,20851,301-545-0017,http://www.chicenters.org/,Adult Special,,,"(39.08011731800008, -77.13288202099994)",39.080109460000003,-77.132879709999997
259,PRIVATE SCHOOL,Poolesville Community Preschool,17550 W Willard Rd,Poolesville,20837,301-349-2399,http://www.poolesvillechamber.com/memberspages/poolesvillecommpreschool.html,Preschool,,,"(39.14415861200007, -77.42004859499997)",39.144150750000001,-77.420046189999994
260,PRIVATE SCHOOL,CHI Centers - MacDonald Knolls,10611 Tenbrook Dr,Silver Spring,20901,301-593-8822,http://www.chicenters.org/,Adult Special,,,"(39.03079084800004, -77.02599965499996)",39.030782989999999,-77.025997390000001
