"application_type","permit_number","work_type","addeddate","issuedate","description","businesstype","street_number","pre_direction","street_name","street_suffix","post_direction","city","state","zip_code","latitude","longitude","general_location","location"
"CODE MODIFICATION","636218","ALTER","2013-05-23T02:05:04.000","2013-05-26T05:05:44.000","<P>NFPA 101 -2009&nbsp; Sec 3.8.3.4.1 - We will be removing the system with permit and inspection. We be continuing to monitor the sprinkler system.&nbsp;</P>

<P>APPROVED WITH CONDITIONS ON 6/27/2013</P>

<P>&nbsp;</P>",,"106","W","UNIVERSITY","BLVD",,"SILVER SPRING","MD","20901","0","0",,"POINT (0 0)"
"CODE MODIFICATION","636203","ALTER","2013-05-23T01:05:16.000","2013-05-26T05:05:40.000","APPORVED ON 6/10/2013",,"6720",,"ROCKLEDGE","DR",,"ROCKVILLE","MD","20817","0","0",,"POINT (0 0)"
"CODE MODIFICATION","636287","ALTER","2013-05-24T10:05:59.000","2013-05-26T05:05:20.000","APPROVED ON 8/10/2013",,"8757",,"GEORGIA","AVE",,"SILVER SPRING","MD","20910","0","0",,"POINT (0 0)"
"CODE MODIFICATION","636199","ALTER","2013-05-23T12:05:41.000","2013-05-26T05:05:15.000","<P>IBC 709.4 / 709.5</P>

<P>WITHDRAWN BY APPLICANT</P>",,"13440",,"LAYHILL","RD",,"SILVER SPRING","MD","20906","39.076634","-77.046808",,"POINT (-77.046808 39.076634)"
"CODE MODIFICATION","635978","ALTER","2013-05-22T10:05:16.000","2013-05-26T05:05:14.000","APPROVED ON 6/21/2013",,"4715",,"CHESTNUT","ST",,"BETHESDA","MD","20814","38.993628","-77.095543",,"POINT (-77.095543 38.993628)"
"CODE MODIFICATION","636104","ALTER","2013-05-23T08:05:45.000","2013-05-26T05:05:12.000","<P align=center>INTERNATIONAL MECHANICAL CODE </P>",,"7960",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20814","38.988861","-77.1015",,"POINT (-77.1015 38.988861)"
"CODE MODIFICATION","632718","ALTER","2013-04-24T04:04:48.000","2013-05-18T06:05:58.000","<P>APPROVED ON 5/2/2013</P>

<P>FINANCIAL HARDHIP EST OUT TO TEAR DOWN WHAT WE DID TO DATE AND PUT BACK TO ORIGINAL CONDITION.&nbsp; PAY SUBCONTRACTOR REIMBURSE CLIENT $63,800.00 AND PAY HER FOR TILE, PLUMBING FIXTURES, CABINETS, ABOUT 18 THOUSAND ALL WOULD EXCEED OVER 100 THOUSAND TO COMPLY WITH THE STRICT CODE COMPLIANCE. AREA&nbsp; OF INCREASE IS ONLY 49 SQ FEET.</P>",,"8326",,"FENTON","ST",,"SILVER SPRING","MD","20910","38.994158","-77.024266",,"POINT (-77.024266 38.994158)"
"CODE MODIFICATION","633676","ALTER","2013-05-02T03:05:02.000","2013-05-18T06:05:56.000","<P>DISAPPROVED ON 5/22/2013</P>

<P>The attached notice of violation was issued for the locking of two doors labeled as exits.&nbsp; These doors lead to a aHealing Garden and are secure after hours.&nbsp; the existing locking arrangement allows occupants to egress into the garden, bur prohibits re-entry into the Hospital.&nbsp; The Healing Garden is an enclosed area with no access to a public way.&nbsp; As such, the two doors in question are not valid exits and altering the locking arrangement on these doors does not resolve the true issue.</P>",,"1500",,"FOREST GLEN","RD",,"SILVER SPRING","MD","20910","39.014833","-77.03509",,"POINT (-77.03509 39.014833)"
"CODE MODIFICATION","626197","ALTER","2013-02-14T10:02:25.000","2013-05-18T06:05:49.000",,,"7126",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.98069","-77.092712",,"POINT (-77.092712 38.98069)"
"CODE MODIFICATION","622468","ALTER","2013-01-04T10:01:59.000","2013-05-18T06:05:47.000",,,"10120",,"FALLS","RD",,"POTOMAC","MD","20854","39.021845","-77.208057",,"POINT (-77.208057 39.021845)"
"CODE MODIFICATION","632342","ALTER","2013-04-22T11:04:26.000","2013-05-18T06:05:45.000","<P>IRC 2012</P>

<P>APPROVED ON 5/4/2013</P>",,"7314",,"TRESCOTT","AVE",,"TAKOMA PARK","MD","20912","38.98317","-76.996919",,"POINT (-76.996919 38.98317)"
"CODE MODIFICATION","634509","CONSTRUCT","2013-05-09T11:05:36.000","2013-05-18T06:05:38.000","<P>NFPA 101.2012&nbsp; SECTION 38.3.6.1</P>

<P>APPROVED ON 6/7/2013</P>",,"2000",,"DENNIS","AVE",,"SILVER SPRING","MD","20902","39.025039","-77.042769",,"POINT (-77.042769 39.025039)"
"CODE MODIFICATION","626210","ALTER","2013-02-14T11:02:01.000","2013-05-18T06:05:32.000",,,"7042",,"CARROLL","AVE",,"TAKOMA PARK","MD","20912","38.975184","-77.011142",,"POINT (-77.011142 38.975184)"
"CODE MODIFICATION","623240","ALTER","2013-01-14T09:01:16.000","2013-05-18T06:05:27.000","<P>2012 IMC</P>

<P>403.3 OUTDOOR AIRFLOW RATE</P>",,"12002",,"GLEN","RD",,"POTOMAC","MD","20854","39.056478","-77.248945",,"POINT (-77.248945 39.056478)"
"CODE MODIFICATION","633502","ALTER","2013-05-01T01:05:03.000","2013-05-18T06:05:26.000","Change the fire pump test requirements.&nbsp;&nbsp; NFPA 20.",,"1400",,"FENWICK","LN",,"SILVER SPRING","MD","20910","38.996666","-77.032845",,"POINT (-77.032845 38.996666)"
"CODE MODIFICATION","623072","ALTER","2013-01-10T03:01:28.000","2013-05-18T06:05:20.000",,,"7101",,"DEMOCRACY","BLVD",,"BETHESDA","MD","20817","0","0",,"POINT (0 0)"
"CODE MODIFICATION","627790","ALTER","2013-03-05T02:03:48.000","2013-05-18T06:05:18.000","<P>CODE MODIFICATION for Permit #626325 (Alterations) IBC 2012 Sec 903.2.1.3</P>

<P>Waiver of requirement to provide an automatic sprinkler system for the existing Tennis court building (Group A-3 Occupancy, see attached memorandum for justification.)</P>",,"6100",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.97587","-77.078013",,"POINT (-77.078013 38.97587)"
"CODE MODIFICATION","635203","INSTALL","2013-05-15T03:05:42.000","2013-05-18T06:05:16.000","<P>Code modification-NFPA 101, 2009.&nbsp; Section 37.3.4.1</P>

<P>WITHDRAWN BY APPLICANT</P>",,"20926",,"FREDERICK","RD",,"GERMANTOWN","MD","20876","39.202359","-77.249538",,"POINT (-77.249538 39.202359)"
"CODE MODIFICATION","633642","ALTER","2013-05-02T01:05:29.000","2013-05-18T06:05:13.000","<P>CODE MODIFICATION. BUILDING PERMIT # 599153</P>

<P>DISAPPROVED ON 7/2/2013</P>",,"7187",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.980827","-77.094793",,"POINT (-77.094793 38.980827)"
"CODE MODIFICATION","623070","ALTER","2013-01-10T03:01:02.000","2013-05-18T06:05:11.000",,,"7101",,"DEMOCRACY","BLVD",,"BETHESDA","MD","20817","0","0",,"POINT (0 0)"
"CODE MODIFICATION","625723","ALTER","2013-02-08T02:02:21.000","2013-05-18T06:05:09.000","IRC 2012 Widen hallway",,"14417",,"PECAN","DR",,"ROCKVILLE","MD","20853","39.093444","-77.098053",,"POINT (-77.098053 39.093444)"
"CODE MODIFICATION","633612","ALTER","2013-05-02T10:05:55.000","2013-05-18T06:05:07.000","<P>WITHDRAWN</P>

<P>When the house was built in 1996 a sprinkler system was installed because the homeowner wanted one. There were no county code requirements this was not required.&nbsp; this system has since been recalled and positioning of the system done not meet current code, because the system was installed before code requirement and since it is a recalled system the homeowner would like to delete it.</P>",,"4713",,"ESSEX","AVE",,"CHEVY CHASE","MD","20815","38.967058","-77.094351",,"POINT (-77.094351 38.967058)"
"CODE MODIFICATION","629686","ALTER","2013-03-26T02:03:17.000","2013-05-18T06:05:04.000",,,,,,,,,,,"0","0","BLOCK 6 GRAND PARK AVE & OLD GEORGETOWN RD ROCKVILLE PIKE 20850","POINT (0 0)"
"CODE MODIFICATION","627372","ALTER","2013-02-28T10:02:10.000","2013-04-27T09:04:40.000",,,"13905",,"DARNESTOWN","RD",,"GAITHERSBURG","MD","20878","39.103598","-77.289247",,"POINT (-77.289247 39.103598)"
"CODE MODIFICATION","628575","ALTER","2013-03-14T12:03:17.000","2013-04-27T08:04:24.000","IBC 2012, NFPA 2012, 1020 IBC, CHAPT 7 and 12 NFPA",,"4935",,"CORDELL","AVE",,"BETHESDA","MD","20814","38.988482","-77.099191",,"POINT (-77.099191 38.988482)"
"CODE MODIFICATION","632600","ADD","2013-04-24T09:04:33.000","2013-04-25T10:04:12.000","<P>Code modification-2012 IRC-Section 140, R313.4&nbsp; (Building permit no. 609401)</P>

<P>APPROVED ON 4/25/2013</P>",,"6",,"WILD OLIVE","CT",,"POTOMAC","MD","20854","39.054533","-77.172677",,"POINT (-77.172677 39.054533)"
"CODE MODIFICATION","623499","CONSTRUCT","2013-01-16T10:01:32.000","2013-04-19T08:04:18.000","2012 International Mechanical Code",,"12002",,"GLEN","RD",,"POTOMAC","MD","20854","0","0",,"POINT (0 0)"
"CODE MODIFICATION","626246","ALTER","2013-02-14T02:02:25.000","2013-04-19T08:04:06.000",,,"4513","S","CHELSEA","LN",,"BETHESDA","MD","20814","38.994442","-77.089282",,"POINT (-77.089282 38.994442)"
"CODE MODIFICATION","631752","ALTER","2013-04-16T11:04:28.000","2013-04-19T03:04:21.000","<P>SPRINKLER REQUIREMENTS PER MARIANO AND JOE F.</P>

<P>DISAPPROVED ON 5/22/2013</P>",,"7911",,"GARLAND","AVE",,"TAKOMA PARK","MD","20912","38.989367","-76.998341",,"POINT (-76.998341 38.989367)"
"CODE MODIFICATION","631562","ALTER","2013-04-15T10:04:35.000","2013-04-19T03:04:14.000","<P>2002 IRC, as amended by, ER 8-12&nbsp; R311</P>

<P>WITHDRAWN BY APPLICANT</P>",,"5224",,"BALTIMORE","AVE",,"BETHESDA","MD","20816","38.958911","-77.098019",,"POINT (-77.098019 38.958911)"
"CODE MODIFICATION","629348","ALTER","2013-03-21T01:03:11.000","2013-04-16T12:04:45.000","FIRE ALARM PERMIT 625583&nbsp; BUILDING PERMIT 615891&nbsp; A FIRE ALARM SYSTEM WAS PROVIDED FOR A PREVIOUS DATA CENTER AT 2331 BROADBIRCH.&nbsp;",,"2331",,"BROADBIRCH","DR",,"SILVER SPRING","MD","20904","39.054982","-76.959832",,"POINT (-76.959832 39.054982)"
"CODE MODIFICATION","631018","ALTER","2013-04-09T12:04:20.000","2013-04-16T10:04:18.000","<P>NFPA 72-2007</P>

<P>CODE 5.5.2.2</P>

<P>REMOVAL OF SMOKE DETECTORS LOCATED IN ELECTRIC CLOSETS</P>

<P>2 CLOSETS PER FLOOR CLOSETS ARE SPRINKLERED</P>",,"10101",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.023496","-77.104736",,"POINT (-77.104736 39.023496)"
"CODE MODIFICATION","622393","INSTALL","2013-01-03T02:01:41.000","2013-04-10T11:04:56.000",,,"3308",,"OBERON","ST",,"KENSINGTON","MD","20895","39.027226","-77.067041",,"POINT (-77.067041 39.027226)"
"CODE MODIFICATION","621807","ALTER","2012-12-21T01:12:39.000","2013-04-10T11:04:38.000","2009 IRC - SUSECTION 1305.1.3 APPLIANCES IN ATTIC",,"47",,"OLD BONIFANT","RD",,"SILVER SPRING","MD","20905","39.092637","-77.002203",,"POINT (-77.002203 39.092637)"
"CODE MODIFICATION","626598","ALTER","2013-02-20T02:02:06.000","2013-04-10T11:04:32.000",,,"7617",,"ARLINGTON","RD",,"BETHESDA","MD","20814","38.986977","-77.098544",,"POINT (-77.098544 38.986977)"
"CODE MODIFICATION","621543","ALTER","2012-12-19T01:12:07.000","2013-04-10T11:04:31.000","IBC&nbsp; 2009 Sect. # 1018.04",,"11141",,"GEORGIA","AVE",,"SILVER SPRING","MD","20902","39.037703","-77.050278",,"POINT (-77.050278 39.037703)"
"CODE MODIFICATION","622355","COMMERCIAL CHANGE OF USE","2013-01-03T10:01:08.000","2013-04-10T11:04:30.000","Code modification-IEBC 2009&nbsp; Section 904.1 (Change of use from mercantile (hair salon) to Residential (apartments)<BR>NFPA-101 2012 Edition&nbsp; - January 1, 2013.&nbsp; Chapter 43, Section 43.8.3.&nbsp; Code requires sprinkers in the two new units.&nbsp; None of the&nbsp;hundreds of existing units are sprinkler.&nbsp;",,"1131","W","UNIVERSITY","BLVD",,"SILVER SPRING","MD","20902","0","0",,"POINT (0 0)"
"CODE MODIFICATION","623071","ALTER","2013-01-10T03:01:26.000","2013-04-10T11:04:23.000",,,"7101",,"DEMOCRACY","BLVD",,"BETHESDA","MD","20817","0","0",,"POINT (0 0)"
"CODE MODIFICATION","621014","ALTER","2012-12-13T01:12:02.000","2013-04-10T11:04:17.000","<P>IRC 2012 </P>

<P>SUBSECTION R311.7.2 HEADROOM</P>",,"7802",,"STRATFORD","RD",,"BETHESDA","MD","20814","38.987526","-77.108749",,"POINT (-77.108749 38.987526)"
"CODE MODIFICATION","619985","ALTER","2012-12-05T02:12:31.000","2013-04-10T11:04:04.000",,,"7529",,"STANDISH","PL",,"ROCKVILLE","MD","20855","39.108961","-77.15411",,"POINT (-77.15411 39.108961)"
"CODE MODIFICATION","622325","CONSTRUCT","2013-01-03T09:01:43.000","2013-04-10T11:04:00.000",,,"8616",,"SECOND","AVE",,"SILVER SPRING","MD","20910","0","0",,"POINT (0 0)"
"CODE MODIFICATION","623184","ADD","2013-01-11T01:01:41.000","2013-04-10T10:04:04.000","Code Modification - R-311 (means of egress)&nbsp; (second floor to stairs over existing stairs)",,"7206",,"CRAIL","DR",,"BETHESDA","MD","20817","38.982574","-77.143119",,"POINT (-77.143119 38.982574)"
"CODE MODIFICATION","623501",,"2013-01-16T10:01:03.000","2013-04-10T01:04:55.000",,,"12002",,"GLEN","RD",,"POTOMAC","MD","20854","0","0",,"POINT (0 0)"
"CODE MODIFICATION","625097","ALTER","2013-02-01T01:02:43.000","2013-04-10T01:04:44.000",,,"7101",,"DEMOCRACY","BLVD",,"BETHESDA","MD","20817","0","0",,"POINT (0 0)"
"CODE MODIFICATION","624966","INSTALL","2013-01-31T03:01:57.000","2013-04-10T01:04:38.000",,,"7101",,"WOODLAND","AVE",,"TAKOMA PARK","MD","20912","38.976928","-77.002896",,"POINT (-77.002896 38.976928)"
"CODE MODIFICATION","623500",,"2013-01-16T10:01:02.000","2013-04-10T01:04:28.000",,,"12002",,"GLEN","RD",,"POTOMAC","MD","20854","0","0",,"POINT (0 0)"
"CODE MODIFICATION","625095","ALTER","2013-02-01T01:02:20.000","2013-04-10T01:04:14.000",,,"11160",,"VEIRS MILL","RD",,"SILVER SPRING","MD","20902","39.036861","-77.054841",,"POINT (-77.054841 39.036861)"
"CODE MODIFICATION","623502",,"2013-01-16T10:01:04.000","2013-04-10T01:04:08.000",,,"12002",,"GLEN","RD",,"POTOMAC","MD","20854","0","0",,"POINT (0 0)"
"CODE MODIFICATION","622515","ALTER","2013-01-04T01:01:09.000","2013-04-10T01:04:01.000","<P>NEC 2008&nbsp; Sub Section 700.12 (B) (3)</P>

<P>Antonie Haynie : 301-468-8882</P>",,"10401",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","0","0",,"POINT (0 0)"
"CODE MODIFICATION","610579","ALTER","2012-09-04T01:09:30.000","2012-09-04T01:09:56.000","CODE MODIFICATION HEARING on 09/11/12 M-2012-066 (Bldg permit #602794)",,"1135","W","UNIVERSITY","BLVD",,"SILVER SPRING","MD","20902","0","0",,"POINT (0 0)"
"CODE MODIFICATION","606042","ALTER","2012-07-23T03:07:05.000","2012-07-23T03:07:20.000","CODE MODIFICATION: IRC 2009 R-311.7 - STAIRWAYS",,"7103",,"WOODLAND","AVE",,"TAKOMA PARK","MD","20912","38.977021","-77.003026",,"POINT (-77.003026 38.977021)"
"CODE MODIFICATION","598749","ALTER","2012-05-11T08:05:23.000","2012-05-11T08:05:08.000","CODE MODIFICATION -IRC 2009 R -311.7",,"4612",,"CHASE","AVE",,"BETHESDA","MD","20814","38.989552","-77.093139",,"POINT (-77.093139 38.989552)"
"CODE MODIFICATION","591386","CONSTRUCT","2012-02-16T10:02:39.000","2012-02-16T10:02:27.000",,,"900",,"WAYNE","AVE",,"SILVER SPRING","MD","20910","38.995119","-77.024551",,"POINT (-77.024551 38.995119)"
"CODE MODIFICATION","525203",,"2009-11-09T02:11:10.000","2012-01-25T02:01:30.000","2006 IBC 1020.1.7.1",,"7333",,"NEW HAMPSHIRE","AVE",,"TAKOMA PARK","MD","20912","38.982211","-76.987312",,"POINT (-76.987312 38.982211)"
"CODE MODIFICATION","521871",,"2009-09-23T10:09:59.000","2012-01-25T02:01:12.000","2006 IBC chapter 10 means of egress",,"7333",,"NEW HAMPSHIRE","AVE",,"TAKOMA PARK","MD","20912","38.982211","-76.987312",,"POINT (-76.987312 38.982211)"
"CODE MODIFICATION","584145","ALTER","2011-11-08T02:11:41.000","2012-01-03T02:01:17.000","PATIO THE CODE IS SUPPOSED TO BE 2 INCHES LOWER -**Notified customer that code modification is scheduled for Tuesday 11/15/2011 @ 9:20-9:40am",,"9221",,"FALL RIVER","LN",,"POTOMAC","MD","20854","39.037639","-77.191367",,"POINT (-77.191367 39.037639)"
"CODE MODIFICATION","572803","ALTER","2011-06-29T11:06:24.000","2011-06-29T11:06:12.000",,,"5001",,"WILSON","LN",,"BETHESDA","MD","20814","38.987462","-77.099227",,"POINT (-77.099227 38.987462)"
"CODE MODIFICATION","566452","ALTER","2011-04-21T12:04:46.000","2011-04-21T12:04:08.000","IBC 2006 / ADDITIONAL SPRINKLER",,"1150",,"RIPLEY","ST",,"SILVER SPRING","MD","20910","38.992298","-77.028355",,"POINT (-77.028355 38.992298)"
"CODE MODIFICATION","563329","ALTER","2011-03-17T08:03:11.000","2011-04-08T09:04:30.000","Issue: The width of my stairway does not meet the current code standards. full details attached to application.. Bldg permit #562956",,"2210",,"HENDERSON","AVE",,"SILVER SPRING","MD","20902","39.050467","-77.04957",,"POINT (-77.04957 39.050467)"
"CODE MODIFICATION","560968","ALTER","2011-02-15T02:02:30.000","2011-02-15T02:02:19.000",,,"4400",,"MONTGOMERY","AVE",,"BETHESDA","MD","20814","38.983813","-77.089796",,"POINT (-77.089796 38.983813)"
"CODE MODIFICATION","560965","ALTER","2011-02-15T02:02:40.000","2011-02-15T02:02:00.000",,,"4400",,"MONTGOMERY","AVE",,"BETHESDA","MD","20814","38.983813","-77.089796",,"POINT (-77.089796 38.983813)"
"CODE MODIFICATION","550539","ALTER","2010-09-30T12:09:34.000","2010-09-30T12:09:55.000",,,"707",,"DEVONSHIRE","AVE",,"TAKOMA PARK","MD","20912","0","0",,"POINT (0 0)"
"CODE MODIFICATION","549871","ALTER","2010-09-22T02:09:31.000","2010-09-22T02:09:31.000",,,"5801",,"WILD FLOWER","CT",,"ROCKVILLE","MD","20855","39.177649","-77.118417",,"POINT (-77.118417 39.177649)"
"CODE MODIFICATION","543764","ALTER","2010-07-15T02:07:21.000","2010-07-15T02:07:00.000","code modification",,"7008",,"EXFAIR","RD",,"BETHESDA","MD","20814","38.979786","-77.101973",,"POINT (-77.101973 38.979786)"
"CODE MODIFICATION","516452",,"2009-07-16T02:07:55.000","2009-07-20T03:07:22.000","IBC 704.8",,"8523",,"FENTON","ST",,"SILVER SPRING","MD","20910","38.996823","-77.024957",,"POINT (-77.024957 38.996823)"
"CODE MODIFICATION","515032","CONSTRUCT","2009-06-29T10:06:28.000","2009-06-29T10:06:00.000","Code modification related to Building Permit # 488737",,"7206",,"MAPLE","AVE",,"CHEVY CHASE","MD","20815","38.981717","-77.084647",,"POINT (-77.084647 38.981717)"
"CODE MODIFICATION","512585","CONSTRUCT","2009-05-28T02:05:12.000","2009-05-28T02:05:48.000",,,"5520",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.964259","-77.087883",,"POINT (-77.087883 38.964259)"
"CODE MODIFICATION","500706","CONSTRUCT","2008-11-20T02:11:26.000","2008-11-20T02:11:00.000","Modify the percentage of allowable opening's by fire separation distance fronting CSX ROW.",,"901",,"JESSUP BLAIR","DR",,"SILVER SPRING","MD","20910","0","0",,"POINT (0 0)"
"CODE MODIFICATION","554731","CONSTRUCT","2010-11-18T08:11:49.000",,"IBC 2003 and NFPA 2003, section 903.3.1.2.1.  
As per email from Hadi Mansouri, the code modifications fees for the 24 addresses will be reduced by 50%.",,"23246",,"OBSERVATION","DR",,"CLARKSBURG","MD","20871","39.235722","-77.279511",,"POINT (-77.279511 39.235722)"
"CODE MODIFICATION","578147","ALTER","2011-08-25T10:08:07.000",,,,"12106",,"WILKINS","AVE",,"ROCKVILLE","MD","20852","39.05617","-77.108452",,"POINT (-77.108452 39.05617)"
"CODE MODIFICATION","475452","CONSTRUCT","2008-01-09T09:01:39.000",,"2003 Nfpa/2003 IBC Table 13.1.6 NFPA & section 504",,"4723",,"ELM","ST",,"BETHESDA","MD","20814","38.982289","-77.095209",,"POINT (-77.095209 38.982289)"
"CODE MODIFICATION","558798","ALTER","2011-01-13T12:01:44.000",,"Code modification-2009IBC/2003 NFPA 101-1008.3 Turnstiles 7.2.1.11",,"1",,"DISCOVERY","PL",,"SILVER SPRING","MD","20910","38.995403","-77.028244",,"POINT (-77.028244 38.995403)"
"CODE MODIFICATION","469258","ADD","2007-10-24T03:10:59.000",,"Code Modification to permit #459753.
Request hardship code exception for existing basement stair headroom of 6'-3"" at bottom of riser.  Total basement ceiling height is 6'-11"". Existing structual beams and plumbing lines prevent further relocation of stairway.",,"4923",,"EARLSTON","DR",,"BETHESDA","MD","20816","38.955633","-77.100992",,"POINT (-77.100992 38.955633)"
"CODE MODIFICATION","554720","CONSTRUCT","2010-11-18T08:11:49.000",,"IBC 2003 and NFPA 2003, section 903.3.1.2.1.  
As per email from Hadi Mansouri, the code modifications fees for the 24 addresses will be reduced by 50%.",,"23207",,"OBSERVATION","DR",,"CLARKSBURG","MD","20871","39.234626","-77.277326",,"POINT (-77.277326 39.234626)"
"CODE MODIFICATION","579700",,"2011-09-14T12:09:35.000",,"IBC 2009;706.1.1 PARTY WALLS",,"7917",,"NORFOLK","AVE",,"BETHESDA","MD","20814","38.989322","-77.097649",,"POINT (-77.097649 38.989322)"
"CODE MODIFICATION","578710","ALTER","2011-09-01T10:09:04.000",,,,"2096",,"GAITHER","RD",,"ROCKVILLE","MD","20850","39.115169","-77.182614",,"POINT (-77.182614 39.115169)"
"CODE MODIFICATION","486967","ALTER","2008-06-05T10:06:42.000",,"NFPA 101 2006. 7.3.2 (Table 7.3.2.1)",,"17810",,"MEETING HOUSE","RD",,"SANDY SPRING","MD","20860","39.14886","-77.026622",,"POINT (-77.026622 39.14886)"
"CODE MODIFICATION","620116","ALTER","2012-12-06T11:12:14.000",,"<P>CODE MODIFICATION - IBC 2009 Sec 1208.2 Minimum Ceiling Heights (Bldg permit #604357)</P>

<P>For Hearing on 12/11/12</P>",,"8101",,"FLOWER","AVE",,"TAKOMA PARK","MD","20912","38.989885","-77.001258",,"POINT (-77.001258 38.989885)"
"CODE MODIFICATION","586940","ALTER","2011-12-15T12:12:51.000",,"Code modification-IRC 2009 R/305/1",,"9531","E","STANHOPE","RD",,"KENSINGTON","MD","20895","39.011148","-77.074697",,"POINT (-77.074697 39.011148)"
"CODE MODIFICATION","525863",,"2009-11-18T10:11:14.000",,"HVAC SYSTEM- GROUND LEVEL",,"7920",,"NORFOLK","AVE",,"BETHESDA","MD","20814","38.989152","-77.098098",,"POINT (-77.098098 38.989152)"
"CODE MODIFICATION","509469","INSTALL","2009-04-20T11:04:36.000",,"A/P #504901 Commercials Building M-2009-054: (Code/edition) NFPA 13-2002 Section 5.4.2.",,"7620",,"STANDISH","PL",,"ROCKVILLE","MD","20855","39.10962","-77.156508",,"POINT (-77.156508 39.10962)"
"CODE MODIFICATION","558807","RESTORE AND / OR REPAIR","2011-01-13T01:01:05.000",,"Modify Stairwell Exit doors IBC 2009/NFPA 101 2009",,"4719",,"HAMPDEN","LN",,"BETHESDA","MD","20814","38.982917","-77.09472",,"POINT (-77.09472 38.982917)"
"CODE MODIFICATION","550849","ALTER","2010-10-05T09:10:35.000",,,,"13900",,"BERRYVILLE","RD",,"GERMANTOWN","MD","20874","39.083243","-77.325372",,"POINT (-77.325372 39.083243)"
"CODE MODIFICATION","599417","ALTER","2012-05-17T01:05:16.000",,"BUILDING A/P#579247",,"14315",,"MARIAN","DR",,"ROCKVILLE","MD","20850","39.091332","-77.19514",,"POINT (-77.19514 39.091332)"
"CODE MODIFICATION","850372","ALTER","2018-08-30T12:08:24.000",,,"COMMERCIAL","900",,"WAYNE","AVE",,"SILVER SPRING","MD","20910","38.995119","-77.024551",,"POINT (-77.024551 38.995119)"
"CODE MODIFICATION","512105",,"2009-05-21T08:05:38.000",,"2006 IRC, one 3 Two Family Dwellings---R311.4.3",,"5016",,"SMALLWOOD","DR",,"BETHESDA","MD","20816","38.959249","-77.099946",,"POINT (-77.099946 38.959249)"
"CODE MODIFICATION","589464","ALTER","2012-01-24T02:01:49.000",,"CODE MODIFICATION IMC 2009- ALLOWS INTERMITTENT OPERATION OF GARAGE VENTILATION SYSTEMS USING MOTION SENSORS.",,"5401",,"MCGRATH","BLVD",,"BETHESDA","MD","20852","0","0",,"POINT (0 0)"
"CODE MODIFICATION","553524",,"2010-11-04T08:11:51.000",,"NFPA 101-2003",,"10907",,"AMHERST","AVE",,"SILVER SPRING","MD","20902","39.03414","-77.046948",,"POINT (-77.046948 39.03414)"
"CODE MODIFICATION","586879","INSTALL","2011-12-15T08:12:31.000",,"NFPA 13 2007 edition, Chapter 21.  21.16.2.1.1.4 Chute Protection.  Fire Sprinkler Permit #582785",,"1400",,"FENWICK","LN",,"SILVER SPRING","MD","20910","38.996666","-77.032845",,"POINT (-77.032845 38.996666)"
"CODE MODIFICATION","463905",,"2007-08-23T03:08:59.000",,"**CODE MODIFICATION HEARING #M-2007-120, 2003 International Building Code   Section/subsection: 602, T602 - Building Permit #443665",,"8728",,"COLESVILLE","RD",,"SILVER SPRING","MD","20910","38.998468","-77.027232",,"POINT (-77.027232 38.998468)"
"CODE MODIFICATION","519863","CONSTRUCT","2009-08-27T10:08:19.000",,"Section 18, NFPA",,"12276",,"ROCKVILLE","PIKE",,"ROCKVILLE","MD","20852","39.058098","-77.121621",,"POINT (-77.121621 39.058098)"
"CODE MODIFICATION","570641",,"2011-06-08T11:06:53.000",,,,"7513",,"MAPLE","AVE",,"TAKOMA PARK","MD","20912","38.981343","-77.008785",,"POINT (-77.008785 38.981343)"
"CODE MODIFICATION","553974","ALTER","2010-11-09T12:11:29.000",,"Code Modification to Permit #552190 To meet 2009 building code.",,"410",,"UNIVERSITY","BLVD","W","SILVER SPRING","MD","20901","39.025232","-77.020177",,"POINT (-77.020177 39.025232)"
"CODE MODIFICATION","473148","CONSTRUCT","2007-12-04T02:12:51.000",,"CODE MODIFICATION HEARING #M-2007-162, on 12/11/07 - NFPA 1(2006) SECTION 18.2.2.3-4",,"6209",,"WEDGEWOOD","RD",,"BETHESDA","MD","20817","38.972436","-77.12537",,"POINT (-77.12537 38.972436)"
"CODE MODIFICATION","478481",,"2008-02-21T02:02:39.000",,"2003 IRC Section R305",,"8112",,"CHESTER","ST",,"TAKOMA PARK","MD","20912","38.990114","-76.995116",,"POINT (-76.995116 38.990114)"
"CODE MODIFICATION","595446","ALTER","2012-04-05T02:04:28.000",,"CODE MODIFICATION- FIRST STAIR RISER IS 1"" LESS THAN ALL THE REST OF THE RISERS",,"13814",,"ALDERTON","RD",,"SILVER SPRING","MD","20906","39.082337","-77.036677",,"POINT (-77.036677 39.082337)"
"CODE MODIFICATION","623177","ALTER","2013-01-11T12:01:13.000",,"Stairs only room for 10 1/4' net tread and 8"" rise stairs are going over 9""cut existing stairs",,"7206",,"CRAIL","DR",,"BETHESDA","MD","20817","38.982574","-77.143119",,"POINT (-77.143119 38.982574)"
