"session","primary_category","secondary_category","activityname","description","activitynumber","ages","location","address","city","state","zip","activity_facility","start_date","end_date","start_time","end_time","sessions","day_of_week","fee","status","locations"
"Winter 2020/2021","Therapeutic Recreation","Therapeutic Recreation Programs","TGIF-Totally Virtual","TGIF- Totally Virtual Fun! Start the weekend with ZamDance!  Fun, music and friends while you exercise and dance! Offered through Montgomery County Recreation's RecRooms. ZOOM details in receipt.","89998","3 and up","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/8/2021","1/8/2021","1/0/1900 18:00","1/0/1900 18:50","1","F","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Fitness","Zumba","Strong Nation/Zumba","Stop counting the reps. Start training to the beat. STRONG Nation? combines body weight, muscle conditioning, cardio and plyometric training moves synced to original music that has been specifically designed to match every single move. Every squat, every lunge, every burpee is driven by the music, helping you make it to that last rep, and maybe even five more. In each class you'll burn calories while toning arms, legs, abs and glutes. Plyometric or explosive moves are interchanged with isometric moves. Music and moves are every changing to keep your body guessing and challenge yourself to the maximum.","99252","18 and up","Rec Virtual Room 1 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/14/2021","3/18/2021","1/0/1900 12:00","1/0/1900 12:30","10","Th","75","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Events","Discussions","Coffee with a Cop","Have your coffee ready for a conversation with our community officer and ask questions and concerns. You can join online or on your phone.","101026","55 and up","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/12/2021","4/13/2021","1/0/1900 9:30","1/0/1900 10:30","4","T","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Historical & Cultural","Discussions","Precious Memories and Treasures","Most of us have more than we can count and now is the perfect time to share photos and treasures that bring feelings of joy and happiness. Each week we will reminisce on a different theme: bundle of joy, favorite vacation, wedding memories, and childhood friends.  Sign up today!","101134","55 and up","Rec Virtual Room 8 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","2/2/2021","2/23/2021","1/0/1900 15:00","1/0/1900 16:00","4","T","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Therapeutic Recreation","Therapeutic Recreation Programs","TR Virtual Dance Party - Winter Wonderland","For individuals with disabilities. Join our Zoom meeting for a virtual dance party hosted by Good Vibrations DJ!  Wear your favorite winter sweater or scarf and hat for more fun dancing.","98580","5 and up","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/30/2021","1/30/2021","1/0/1900 18:00","1/0/1900 19:30","1","Sa","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Aquatics","Swim Team","RMSC - MLK College Swimmers Session 2","Montgomery County Recreation will be providing swimming workouts to RMSC Alumni from November 30 ? January 31.  There will be two sessions offered; November 30 ? December 30 and January 2 ? January 31.  Swimmers may sign up for both sessions, however due to the limited number of practice spots available, swimmers may only sign up for one location per session.   The location and practice times can not be altered or made up if missed.  Swimmers may only swim in the assigned practices.  There will be no refunds or credits issued due to missed practices or a return to school.   Meets/Competitions are not included in the cost of the program.  Participation in meets/competitions are optional and will require additional fees.    Swimmers will be expected to abide by all safety measures outlined for RMSC. Swimmers must provide a negative Covid test result which was administered in Maryland after returning home from college, permanently, or for the semester.  Results must be shown to the site supervisor prior to attending practices.  Swimmers must provide proof of completion for USA Swimming's Athlete Protection Training (APT), part of the Safe Sport Program, before swimming can begin. The completion certificate must show the swimmers name and completion date. The completion date cannot expire before January 31, 2021. Swimmers must review and sign USA Swimming's Minor Athlete Abuse Protection Policy (MAAPP) attached to the online course registration.","105358","At least 17 but less than 24","Martin Luther King Jr. Swim Center","1202 Jackson Road","Silver Spring","MD","20905","Martin Luther King Jr Swim Center","1/2/2021","1/30/2021","1/0/1900 10:15","1/0/1900 11:45","25","M-Sa","200","Open","1202 Jackson Road
Silver Spring, MD 20905
(39.055072, -76.982786)"
"Winter 2020/2021","Fitness","Zumba","Strong Nation/Zumba","Stop counting the reps. Start training to the beat. STRONG Nation? combines body weight, muscle conditioning, cardio and plyometric training moves synced to original music that has been specifically designed to match every single move. Every squat, every lunge, every burpee is driven by the music, helping you make it to that last rep, and maybe even five more. In each class you'll burn calories while toning arms, legs, abs and glutes. Plyometric or explosive moves are interchanged with isometric moves. Music and moves are every changing to keep your body guessing and challenge yourself to the maximum.","99251","18 and up","Rec Virtual Room 1 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/12/2021","3/16/2021","1/0/1900 12:00","1/0/1900 12:30","10","T","75","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Martial Arts","Specialty Programs","Self-Defense","Learn the ancient life protection arts of Okinawa. These classes focus on real-life, practical self-defense skills. Participants learn striking, grappling, and the use of pressure-points, which allow a smaller person to defend themselves against a larger attacker. We also emphasize community development and involvement.","100946","14 and up","Rec Virtual Room 5 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/11/2021","3/8/2021","1/0/1900 19:15","1/0/1900 20:15","7","M","35","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Sports","Total Body Conditioning","Sports Fitness and Conditioning","Training sessions via Zoom include strength, flexibility, core, and conditioning. All sessions are available off-line in case you miss a session or simply want to replay the workout.","100945","At least 8 but less than 15","Rec Virtual Room 2 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","2/22/2021","3/15/2021","1/0/1900 17:00","1/0/1900 17:45","4","M","45","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Therapeutic Recreation","Therapeutic Recreation Programs","TR Virtual Dance Party - Pajama Party","For individuals with disabilities. Join our Zoom meeting for a virtual dance party hosted by Good Vibrations DJ! Wear your favorite pajamas, robes and slippers for more fun dancing!","98581","5 and up","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","2/27/2021","2/27/2021","1/0/1900 18:00","1/0/1900 19:30","1","Sa","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Sports","Multi-Sports","Coach Doug Seasonal Sports","Virtual Zoom Program. Join us as we build self-esteem, enhance cooperation and focus on skills and fitness. Each class focuses on a specific sport so children can comfortably develop their interests and abilities.","99983","At least 2 but less than 7","Rec Virtual Room 3 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/24/2021","3/14/2021","1/0/1900 10:30","1/0/1900 11:05","8","S","50","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Martial Arts","Karate/Jujitsu","Karate - Youth Adv. White and Orange Belts","Students will enhance current martial arts skills and develop new skills while having fun with instructors from Tompkins Karate Association.  Class offers instruction based in Tang Soo Do Korean karate. Accepting all belt levels corresponding to advanced white through orange in most martial arts styles. Previous experience recommended.  Parents are encouraged to be present during classes and parents/siblings may be requested to act as partners for some types of practice during the class.","99978","At least 6 but less than 13","Rec Virtual Room 5 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/12/2021","3/16/2021","1/0/1900 18:30","1/0/1900 19:30","10","T","100","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Workshops","Safe Sitter","Safe Sitter� prepares participants to be safe when they?re home alone, watching younger siblings, or babysitting. Participants learn life-saving skills such as how to rescue someone who?s choking, and helpful information like what to do if there is severe weather. The lessons are filled with fun activities and role-playing exercises. Participants will also get to use CPR manikins to practice CPR and choking rescue! Material fee is included in price.","102387","At least 10 but less than 14","Rec Virtual Room 4 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","2/13/2021","2/27/2021","1/0/1900 9:30","1/0/1900 11:30","3","Sa","98","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Martial Arts","Karate/Jujitsu","Karate - Youth Training and Practice (Current Students Only)","Participants must also be registered for one of the belt rank TKA class programs. Students will enjoy different topics and training approaches as well as delving more deeply into their martial arts skills and understanding with TKA instructors in a fun and safe environment.  This class does not include beginner instruction. All belt levels welcome.","102924","At least 6 but less than 13","Rec Virtual Room 3 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/13/2021","3/17/2021","1/0/1900 18:30","1/0/1900 19:30","10","W","50","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Therapeutic Recreation","Karate/Jujitsu","Karate Clinic for Individuals with Disabilities","Introduction to traditional Korean Karate (Tang So Do) with emphasis on improving motor coordination. Classes will include stretching, arm and leg movements and drills.Wear loose fitting clothes or white GI (uniform). This class will be via Zoom.","98651","6 and up","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/23/2021","4/24/2021","1/0/1900 9:30","1/0/1900 10:30","10","Sa","75","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Educational",,"Fall Prevention Class 55+","Are you fearful of falling or have you fallen recently?  Do you know that falls are the leading cause of brain injury?  In a virtual format, Adventist Healthcare Rehabilitation will provide education about falls, recommend changes you can make at home, and determine your risk of falling based on a standardized questionnaire.  Your scores will help determine if you may be referred for outpatient Physical Therapy, or review some exercises you can perform at home to reduce your risk of falls.","101292","55 and up","Virtual room unspecified","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","12/9/2020","12/9/2020","1/0/1900 13:00","1/0/1900 14:00","1","W","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Yoga","Yoga Fundamentals","Enjoy a balanced practice with benefits for your body, mind and spirit. Classes begin with warmup movements and breathing awareness to prepare you for yoga postures. The heart of each class is a sequence of postures that stretch, strengthen and balance your body. Each class ends with deep relaxation and meditation. This physically challenging class is designed for individuals who are free of serious injuries or physical vulnerabilities. A yoga mat and blanket.  Students must practice with bare feet.  Beginner and continuing levels.","97272","18 and up","Rec Virtual Room 2 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/12/2021","3/9/2021","1/0/1900 11:00","1/0/1900 12:00","9","T","90","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Educational",,"Fire Safety During the Holidays","A presentation by Oscar Mendez, Community Risk, Reduction Program Manager with the Montgomery County Dept. of Fire and Rescue Services,  focused on multiple ares of fire prevention during te holidays. These areas include: smoke alarm safety, fire escape plan, cooking safety and electrical safety.","101293","55 and up","Virtual room unspecified","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","12/15/2020","12/15/2020","1/0/1900 11:00","1/0/1900 12:00","1","T","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Yoga","Yoga/Stretching for Your Relaxation","Practice gentle stretching and learn basic yoga postures to increase energy, flexibility, strength and balance. Class includes a focus on breathing and relaxation techniques. Those with injuries should consult a physician prior to registration. A yoga mat and blanket. Students must practice with bare feet.","97273","18 and up","Rec Virtual Room 1 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/13/2021","3/10/2021","1/0/1900 11:00","1/0/1900 12:00","9","W","90","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Yoga","Chair Yoga","Kim Harpster will lead in Chair Yoga.  It is a low impact class for seniors who cannot use the floor or the ground to do yoga.  The yoga will be for 45 - 50 minutes and stretches.","101110","55 and up","Rec Virtual Room 8 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/5/2021","2/23/2021","1/0/1900 11:00","1/0/1900 12:00","8","T","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Sports","Basketball","CP Basketball Skill Development and Ball Handling","CP Basketball Academy training sessions will be held via Zoom and include ball handling, personal coaching and motivation, and game strategy sessions. All sessions are available off-line in case you miss a session or simply want to replay the workout.","100927","At least 8 but less than 15","Rec Virtual Room 2 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/11/2021","2/8/2021","1/0/1900 16:00","1/0/1900 16:45","4","M","45","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Dance","Playtime & Movement","Tippi Toes Dance","Virtual Zoom Program. Join Tippi Toes� for a positive, upbeat dance class based on original, imaginative, and fun music. Dancers will be in a constant state of motion while they shadow the instructor's dance choreography and practice specific steps across the floor.","100963","At least 3 but less than 6","Rec Virtual Room 3 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/19/2021","3/9/2021","1/0/1900 10:00","1/0/1900 10:40","8","T","104","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Dance","Performing Arts","Bollywood Dance Fitness","In this virtual class you will learn the latest in Bollywood dance while getting a great cardio workout. Techniques include hand, feet and body movements set to romantic popular music with a fast beat. Stay in shape while learning a fun art. Beginner and Intermediate levels.","100957","14 and up","Rec Virtual Room 2 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/12/2021","2/16/2021","1/0/1900 18:00","1/0/1900 18:45","6","T","79","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Sports","Cheer and Poms","Intro to Cheer","See what the world of cheer is all about in this virtual program! This class will expose your athlete to all components of cheer athletics: tumbling, jumps, motions, and stunting.","100932","At least 5 but less than 11","Rec Virtual Room 5 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/12/2021","3/16/2021","1/0/1900 16:30","1/0/1900 17:30","10","T","100","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Tai Chi","Tai Chi Flow","This ancient yet ever-relevant exercise works many systems of the body with easy, flowing movement.  Time and scientific research bear this out.  In this follow-along format, there is no form to memorize, nothing to get right.  Discover Tai Chi for yourself to relax and reinvigorate, to find calm and find balance.","100943","18 and up","Rec Virtual Room 1 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/15/2021","3/19/2021","1/0/1900 9:00","1/0/1900 9:45","10","F","75","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Fitness","Strength Training","Strength and Toning","Get the look and feel you desire by joining this strength and toning class. Our experienced coach will help you achieve your goals with a fun and engaging class where you use free weights, resistance bands and body weight. Love to exercise with music? We have all that waiting for you and more!","99250","18 and up","Rec Virtual Room 2 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/13/2021","3/10/2021","1/0/1900 13:00","1/0/1900 13:45","9","W","85","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Fitness","Aerobic Exercise","Chairobics","Join us virtually for a fun chairobics class! The seated chair exercises will work on strength, core and balance. 45 minute class.","102262","55 and up","Rec Virtual Room 7 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/19/2021","3/2/2021","1/0/1900 10:00","1/0/1900 10:45","7","T","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Art","Arts","Abrakadoodle Geometric Wonders","Oh, the wondrous things shapes can do! Geometric shapes are the basis to design buildings, invent a flag, draw a still life, and more! Learn to use a simple drawing tool that can make geometric shapes for beautiful drawings ranging from abstraction to architecture to character design. Learn about architecture from a few angles: the centuries-old structure of Chinese pagodas, the wonder of cutting-edge building design in Dubai, and Gothic stained glass rose windows. Compose polygon drawings inspired by Chinese tangrams and Taiwanese painter Shaiu-Peng Chen. Create sleek, modern characters in the style of French artist Christopher Bettig. Hop on a Pop Art Bus to complete the fun while learning about contemporary New York artist Marco!Materials needed - paper, pencils, erasers, colored pencils, markers or crayons.","100937","At least 5 but less than 13","Rec Virtual Room 2 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/13/2021","3/17/2021","1/0/1900 16:00","1/0/1900 16:45","10","W","130","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Dance","Line Dancing","Urban Line Dance","This virtual class introduces you to the basic patterns and steps for line dancing by a certified line dancing instructor. Start with beginner-level step patterns and gradually progress to intermediate dances with slightly more complex patterns. Beginner level.","100948","55 and up","Rec Virtual Room 5 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/12/2021","3/2/2021","1/0/1900 11:00","1/0/1900 12:00","8","T","72","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Music","Singing","Spirit of the Holidays Sing-Along","It is not the holidays without a little singing.  We will gather together to sing (or hum) some classic and not so classic holiday songs. All voices are welcome to sing (or hum) along! Music lyrics will be distributed to residents before the first session.","101132","55 and up","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","12/7/2020","12/21/2020","1/0/1900 15:00","1/0/1900 16:00","3","M","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Art","Wood Carving/Woodworking","Woodcarving 55+","Experienced hobbyists offer instruction. Ongoing program.This FREE program is sponsored by HPSI. To register for this program please call: 240-777-6896 or email: HolidayParkSeniors@outlook.com.","101969","55 and up","Virtual room unspecified","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/8/2021","3/12/2021","1/0/1900 13:00","1/0/1900 15:00","10","F","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Workshops","Safe Sitter","Safe Sitter� prepares participants to be safe when they?re home alone, watching younger siblings, or babysitting. Participants learn life-saving skills such as how to rescue someone who?s choking, and helpful information like what to do if there is severe weather. The lessons are filled with fun activities and role-playing exercises. Participants will also get to use CPR manikins to practice CPR and choking rescue! Material fee is included in price.","102385","At least 10 but less than 14","Rec Virtual Room 4 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/16/2021","1/30/2021","1/0/1900 9:30","1/0/1900 11:30","3","Sa","98","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Sports","Total Body Conditioning","Sports Fitness and Conditioning","Training sessions via Zoom include strength, flexibility, core, and conditioning. All sessions are available off-line in case you miss a session or simply want to replay the workout.","100929","At least 8 but less than 15","Rec Virtual Room 2 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/11/2021","2/8/2021","1/0/1900 17:00","1/0/1900 17:45","4","M","45","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Fitness","Yoga","Virtual Yoga for Vitality","Join Natasha from Warrior One Yoga for this virtual Yoga class. Learn how yoga can improve cognitive brain health.  This session is a combination of breath work, gentle movement, and meditation. A specific meditation tool proven to enhance brain function will be practiced and shared.  Yoga can be practiced seated or on the floor.  Beginners welcome!","97211","50 and up","Rec Virtual Room 4 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","12/1/2020","12/22/2020","1/0/1900 11:00","1/0/1900 12:00","4","T","48","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Dance","Ballet","Ballet for Adults","Virtual Class - It's never too late to learn to dance, while improving posture and flexibility in a social atmosphere. Students will focus on developing a basic understanding of the foundations of ballet with exercises at the barre, in the center of the floor and moving across the floor. Clothing should be loose and comfortable, no denim. Bare feet or flat ballet shoes recommended.","100931","16 and up","Rec Virtual Room 1 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/14/2021","3/18/2021","1/0/1900 19:00","1/0/1900 20:00","10","Th","115","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Therapeutic Recreation","Therapeutic Recreation Programs","TGIF-Totally Virtual","TGIF- Totally Virtual Fun! Start the weekend with ZamDance!  Fun, music and friends while you exercise and dance! Offered through Montgomery County Recreation's RecRooms. ZOOM details in receipt.","90000","3 and up","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","3/5/2021","3/5/2021","1/0/1900 18:00","1/0/1900 18:50","1","F","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Music","Guitar","Guitar Rental for Kids","Guitar rental for beginner guitar for kids class.","101669","At least 8 but less than 14","Location unspecified","Location unspecified","Location unspecified","Location unspecified","Location unspecified","Recreation Virtual Rooms","1/22/2021","1/22/2021","1/0/1900 17:30","1/0/1900 18:30","1","F","40","Open","Location unspecified
Location unspecified, Location unspecified Location unspecified"
"Winter 2020/2021","Events","Specialty Programs","Holiday Tea","The holiday season is not complete without a celebration teatime.  Dress in festive holiday attire, sip your favorite tea (or beverage), eat a sweet treat and join Gayathri and Sheila for an hour of holiday fun.","101157","55 and up","Rec Virtual Room 7 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","12/18/2020","12/18/2020","1/0/1900 15:00","1/0/1900 16:00","1","F","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Discussions","Getting Ahead of Holiday Stress & Holiday Blues","Join us to learn strategies to decrease and manage stress and depression through the holidays to bring more joy and peace. Class will be held over Zoom so that you can participate from home over the computer.","101013","55 and up","Rec Virtual Room 7 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","12/1/2020","12/8/2020","1/0/1900 12:00","1/0/1900 13:00","2","T","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Art","Writing","Coffee and Creative Expressions","Grab a cup of coffee (or tea) and relax while listening to poems and short stories.  Have a favorite poem or short story?  Bring it along and share it with the group.","100330","55 and up","Rec Virtual Room 8 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","2/1/2021","2/22/2021","1/0/1900 14:00","1/0/1900 14:45","3","M","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Dance","International","Virtual Garba Dance-Folk Dance From Western India 55+","A folk dance from western India - Dance consists of standing and moving the feet while clapping in an artistic way to the beat of music. Each person can move to the extent of their ability. Taught by Padma Kapadia.    This FREE class is sponsored by HPSI with the collaboration of Montgomery County Recreation. To register for this program please call: 240-777-6896 or email: HolidayParkSeniors@outlook.com.","100961","At least 55 but less than 105","Virtual room unspecified","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/14/2021","3/18/2021","1/0/1900 14:00","1/0/1900 14:55","10","Th","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Martial Arts","Karate/Jujitsu","Karate - Adult Training and Practice (Current Students Only)","Participants must also be registered for one of the belt rank TKA class programs.  Students will enjoy different topics and training approaches as well as delving more deeply into their martial arts skills and understanding with TKA instructors in a fun and relaxed environment.  This class does not include beginner instruction. All belt levels welcome.","102925","13 and up","Rec Virtual Room 3 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/13/2021","3/17/2021","1/0/1900 19:45","1/0/1900 20:45","10","W","50","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Discussions","Your Best Brain Fitness","There's a lot that goes into keeping your brain in tip top functioning. Let's discuss memory, concentration, and overall brain function and how you can maximize yours, especially as we age.  Class will be held over Zoom so that you can participate from home over the computer.","101019","55 and up","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/7/2021","1/28/2021","1/0/1900 11:00","1/0/1900 11:45","4","Th","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Aquatics","Swim Team","RMSC - OSC College Swimmers Session 1","Montgomery County Recreation will be providing swimming workouts to RMSC Alumni from November 30 ? January 31.  There will be two sessions offered; November 30 ? December 30 and January 2 ? January 31.  Swimmers may sign up for both sessions, however due to the limited number of practice spots available, swimmers may only sign up for one location per session.   The location and practice times can not be altered or made up if missed.  Swimmers may only swim in the assigned practices.  There will be no refunds or credits issued due to missed practices or a return to school.   Meets/Competitions are not included in the cost of the program.  Participation in meets/competitions are optional and will require additional fees.    Swimmers will be expected to abide by all safety measures outlined for RMSC. Swimmers must provide a negative Covid test result which was administered in Maryland after returning home from college, permanently, or for the semester.  Results must be shown to the site supervisor prior to attending practices.  Swimmers must provide proof of completion for USA Swimming's Athlete Protection Training (APT), part of the Safe Sport Program, before swimming can begin. The completion certificate must show the swimmers name and completion date. The completion date cannot expire before January 31, 2021. Swimmers must review and sign USA Swimming's Minor Athlete Abuse Protection Policy (MAAPP) attached to the online course registration.","105218","At least 17 but less than 24","Olney Swim Center","16605 Georgia Avenue","Olney","MD","20832","Olney Swim Center","12/1/2020","12/30/2020","1/0/1900 16:00","1/0/1900 7:55","18","T-Th,Sa","250","Open","16605 Georgia Avenue
Olney, MD 20832
(39.126464, -77.072072)"
"Winter 2020/2021","Cooking","Youth Cooking","Cooking for Beginners","Are you looking to develop, build upon and sharpen your culinary skills.  Planned around a weekly theme, each class is an entirely new experience that incorporates culinary skills that build over time into more complex food preparation and presentation.","100930","At least 7 but less than 15","Rec Virtual Room 1 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/13/2021","2/3/2021","1/0/1900 16:00","1/0/1900 17:30","4","W","80","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Therapeutic Recreation","Therapeutic Recreation Programs","TR Virtual Dance Party - March Madness","For individuals with disabilities. Join our Zoom meeting for a virtual dance party hosted by Good Vibrations DJ! Wear a crazy hat and glasses for more fun dancing.","98583","5 and up","Rec Virtual Room 6 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","3/27/2021","3/27/2021","1/0/1900 18:00","1/0/1900 19:30","1","Sa","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Health/Wellness","Discussions","Cardiac Presentation","This cardiac presentation will involve information on cardiac health, nutrition, and fitness and an overview of the Adventist Healthcare cardiac rehabilitation program.","101111","55 and up","Rec Virtual Room 7 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","12/2/2020","12/2/2020","1/0/1900 13:00","1/0/1900 14:30","1","W","0","Open","Virtual
Virtual, Virtual Virtual"
"Winter 2020/2021","Martial Arts","Karate/Jujitsu","Karate - Adult White Through Red Belts","Enhance current martial arts skills and develop new skills with instructors from Tompkins Karate Association. Class offers instruction based in Tang Soo Do Korean karate.  Accepting belt levels corresponding to advanced white through red in most martial arts styles (note that for this class red belt is considered as the next belt after yellow). Previous experience recommended.  A partner may be requested for some practices during the class.  Partner does not need martial arts experience.","99979","13 and up","Rec Virtual Room 5 at Recreation Virtual","Virtual","Virtual","Virtual","Virtual","Recreation Virtual Rooms","1/12/2021","3/16/2021","1/0/1900 19:45","1/0/1900 20:45","10","T","100","Open","Virtual
Virtual, Virtual Virtual"
