"status","type","number","description","issuancedate","closingdate","lsbrpindicator","buyer","department","deptcontact","bidtab"
"Closed","IFB","1081199","AP1-10 Custodial Cleaning Services - Vocational","2017-08-17T00:00:00.000","2017-09-06T00:00:00.000","N","Karakaya, Penny Perrus","Department of General Services","Kevin Patterson","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1081199"
"Closed","IFB","1075456","Elevator Renovation County Detention Center, Rockville Maryland","2017-06-01T00:00:00.000","2017-07-06T00:00:00.000","N","Collins, Todd (Inactive Buyer)","Department of General Services","Homer Bakhtiary","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1075456"
"Closed","IFB","1069125","Landscape Services for Montgomery Hills & other Areas maintained by Maryland State Highway in Montgomery County","2017-05-12T00:00:00.000","2017-06-12T00:00:00.000","Y","Harris, Eric","Department of Transportation","Anthony Ravello","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1069125"
"Closed","IFB","1073609","Medical Laboratory Testing Services","2017-05-03T00:00:00.000","2017-06-07T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Office of Human Resources","Johnna DeVaul","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1073609"
"Closed","IFB","1074697","Hand and Power Tools and Equipment","2017-05-02T00:00:00.000","2017-06-06T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Fire & Rescue Services","Steve Lamphier","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1074697"
"Closed","IFB","1073762","HVAC/Refrigeration Equipment & Parts","2017-04-28T00:00:00.000","2017-05-31T00:00:00.000","Y","Karakaya, Penny Perrus","Department of General Services","Frank Howard Jr","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1073762"
"Closed","IFB","1051404","Towing, Transport and Recovery of Fixed Route Transit Buses, Heavy Duty Trucks and Construction Equipment","2017-04-06T00:00:00.000","2017-05-31T00:00:00.000","N","Chen, Jing","Department of General Services","Jason White","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1051404"
"Closed","IFB","1065826","Inspection and Testing of Aboveground and Underground Storage Tank Systems","2017-04-28T00:00:00.000","2017-05-30T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Bradley Weatherly","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1065826"
"Closed","IFB","1074126","Skid-Steer Loaders with Dual Skid/All-Wheel Steer","2017-04-26T00:00:00.000","2017-05-30T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Kathleen Hynes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1074126"
"Closed","IFB","1074934","Inmate Coveralls/Jumpsuits","2017-04-24T00:00:00.000","2017-05-25T00:00:00.000","N","Karakaya, Penny Perrus","Department of Correction & Rehabilitation","Gail David","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1074934"
"Closed","IFB","1073343","Removal and Replacement of Concrete Curb and Sidewalk in the Business Districts Countywide","2017-04-20T00:00:00.000","2017-05-25T00:00:00.000","Y","DeLuca, Karen","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1073343"
"Closed","IFB","1070894","Court Reporting, Stenographic and Transcription Services (Secondary Award)","2017-04-20T00:00:00.000","2017-05-23T00:00:00.000","N","DeLuca, Karen","County Attorney's Office","John Markovs","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1070894"
"Closed","IFB","1073146","Tree Planting Services","2017-04-10T00:00:00.000","2017-05-17T00:00:00.000","Y","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1073146"
"Closed","IFB","1071203","Portable Fire Extinguisher and Kitchen Hood Fire Suppression System Inspection","2017-04-12T00:00:00.000","2017-05-16T00:00:00.000","N","Karakaya, Penny Perrus","Department of General Services","Robert Long","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1071203"
"Closed","IFB","1073445","Time & Material Glass Installation and Repair Services","2017-04-07T00:00:00.000","2017-05-10T00:00:00.000","N","Karakaya, Penny Perrus","Department of General Services","Danilo Chamorro","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1073445"
"Closed","IFB","1073056","Time & Material Pools Maintenance/Repair Services","2017-04-06T00:00:00.000","2017-05-08T00:00:00.000","N","Karakaya, Penny Perrus","Department of General Services","Kevin Ford","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1073056"
"Closed","IFB","1069652","Elevator Renovation, Garage #40","2017-03-21T00:00:00.000","2017-04-27T00:00:00.000","Y","Collins, Todd (Inactive Buyer)","Department of Transportation","Tim O'Gwin","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1069652"
"Closed","IFB","1069259","Lock and Door Hardware","2016-12-20T00:00:00.000","2017-04-24T00:00:00.000","N","Karakaya, Penny Perrus","Department of General Services","Daniel Moxley","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1069259"
"Closed","IFB","1069247","Equipment/Software Maintenance Services and Accessories for Parking Equipment","2017-03-24T00:00:00.000","2017-04-14T00:00:00.000","N","Harris, Eric","Department of Transportation","Javier Torres","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1069247"
"Closed","IFB","1071590","Transit Bus Enhanced Cleaning Service","2017-02-28T00:00:00.000","2017-04-06T00:00:00.000","Y","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Keith Stickley","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1071590"
"Closed","IFB","1073147","Residential Roadway Patching & Resurfacing","2017-03-01T00:00:00.000","2017-04-04T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1073147"
"Closed","IFB","1058661","Statue Relocation","2017-02-28T00:00:00.000","2017-04-04T00:00:00.000","N","Norris, Robert","Department of General Services","Randall Hawkins","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1058661"
"Closed","IFB","1072100","Transit Bus Line Inspection Services","2017-02-23T00:00:00.000","2017-03-31T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Kathleen Hynes","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1072100"
"Closed","IFB","1064643","Landscaping and Grounds Maintenance Services","2017-02-08T00:00:00.000","2017-03-21T00:00:00.000","Y","Fornatora, Sarah (Inactive Buyer)","Department of General Services","Isami Ayala-Collazo","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1064643"
"Closed","IFB","1073026","Furnish Moisture-proof Glass Beads for Reflectorized Highway Pavement Markings","2017-02-14T00:00:00.000","2017-03-20T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Yazdan Sanayi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1073026"
"Closed","IFB","1070952","Window Cleaning","2017-02-13T00:00:00.000","2017-03-20T00:00:00.000","Y","Karakaya, Penny Perrus","Department of Transportation","Yonas Demo","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1070952"
"Closed","IFB","1064187","Replacement of Bridge No. M-0021 Piney Meetinghouse Road over Watts Branch","2017-02-09T00:00:00.000","2017-03-17T00:00:00.000","N","Norris, Robert","Department of Transportation","Girum Awoke","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1064187"
"Closed","IFB","1071645","Partial Roof Replacement Pre-Release Center","2017-02-08T00:00:00.000","2017-03-16T00:00:00.000","N","Collins, Todd (Inactive Buyer)","Department of General Services","Suresh Patel","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1071645"
"Closed","IFB","1071140","Time and Material Plumbing","2017-01-24T00:00:00.000","2017-03-13T00:00:00.000","Y","Karakaya, Penny Perrus","Department of General Services","Kevin Ford","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1071140"
"Closed","IFB","1063066","Platt Ridge Drive Extended from Jones Bridge Rd to Montrose Dr","2017-02-07T00:00:00.000","2017-03-10T00:00:00.000","Y","Norris, Robert","Department of Transportation","Girum Awoke","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1063066"
"Closed","IFB","1072434","Furnishing White & Yellow Non-Toxic, Lead-Free, Waterborne Pavement Marking Paint","2017-01-26T00:00:00.000","2017-03-01T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Yazdan Sanayi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1072434"
"Closed","IFB","1068486","Printing and Distribution of Recreation Guides","2017-01-23T00:00:00.000","2017-02-23T00:00:00.000","N","Chen, Jing","Department of Recreation","Allison Cohen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1068486"
"Closed","IFB","1065823","Automotive Hydraulic Hoses and Fittings","2017-01-13T00:00:00.000","2017-02-13T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1065823"
"Closed","IFB","1060838","Transit Bus Aftermarket Replacement Parts","2017-01-06T00:00:00.000","2017-02-06T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1060838"
"Closed","IFB","1050970","Facade Repairs at Montgomery County Garage #55","2016-12-16T00:00:00.000","2017-01-25T00:00:00.000","N","Harris, Eric","Department of Transportation","Chabiram Deoraj","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1050970"
"Closed","IFB","1066905","Time and Material HVAC Water Treatment Services","2016-10-12T00:00:00.000","2017-01-13T00:00:00.000","N","Karakaya, Penny Perrus","Department of General Services","William Herrmann","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1066905"
"Closed","IFB","1071754","Furnishing and Installation of Street Name and Traffic Sign Assemblies","2016-12-21T00:00:00.000","2017-01-10T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Yazdan Sanayi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1071754"
"Closed","IFB","1070926","Full Service and Pooled Preventive Maintenance of Binding Equipment","2016-12-02T00:00:00.000","2017-01-05T00:00:00.000","N","Mixon, Sparkle (Inactive Buyer)","Department of General Services","Richard Taylor","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1070926"
"Closed","IFB","1071244","Rockville Fire Station, No. 33, Partial Roof Replacement","2016-11-23T00:00:00.000","2017-01-04T00:00:00.000","N","Collins, Todd (Inactive Buyer)","Department of General Services","Rouben Ghazarian","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1071244"
"Closed","IFB","1068921","Time and Material Carpentry and Painting Services","2016-11-18T00:00:00.000","2017-01-03T00:00:00.000","Y","Karakaya, Penny Perrus","Department of General Services","Michael Harkness","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1068921"
"Closed","IFB","1060839","Transit Bus OEM Replacement Parts","2016-11-10T00:00:00.000","2016-12-12T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1060839"
"Closed","IFB","1070707","Bottled Water and Dispensers","2016-11-10T00:00:00.000","2016-12-12T00:00:00.000","Y","McRae, Sarah","Fire & Rescue Services","Andres Olaciregui","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1070707"
"Closed","IFB","1047423","Automotive Aftermarket Replacement Parts","2016-10-19T00:00:00.000","2016-11-30T00:00:00.000","N","Schuler, Peter (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1047423"
"Closed","IFB","1068157","HVAC Air Filters","2016-10-12T00:00:00.000","2016-11-28T00:00:00.000","N","Karakaya, Penny Perrus","Department of General Services","Jeff Fisher","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1068157"
"Closed","IFB","1061600","Heavy and Automotive Original Equipment Manufacturer Service and Parts","2016-10-28T00:00:00.000","2016-11-28T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Joanne Nightingale","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1061600"
"Closed","IFB","1069372","Sand Removal Services at County Parking Facilities","2016-10-14T00:00:00.000","2016-11-16T00:00:00.000","Y","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Charles Menter","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1069372"
"Closed","IFB","1069231","Pool Accessories","2016-10-11T00:00:00.000","2016-11-16T00:00:00.000","N","DeLuca, Karen","Department of Recreation","Melanie Sasse","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1069231"
"Closed","IFB","1065822","Engine and Transmission Repair Service and Parts","2016-10-10T00:00:00.000","2016-11-16T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1065822"
"Closed","IFB","1068484","Electric Motor/Pump Repair and Replacement for Swimming Pools","2016-10-13T00:00:00.000","2016-11-16T00:00:00.000","N","Karakaya, Penny Perrus","Department of Recreation","Melanie Sasse","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1068484"
"Closed","IFB","1069585","Fire Department Tools, Equipment, Hoses and Appliances","2016-10-21T00:00:00.000","2016-11-15T00:00:00.000","N","DeLuca, Karen","Fire & Rescue Services","Shereen Blanton","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1069585"
"Closed","IFB","1066433","Trophies, Awards, Plaques, Ribbons, and Engraving","2016-09-30T00:00:00.000","2016-11-04T00:00:00.000","Y","Kapust, Suzanne (Inactive Buyer)","Department of Recreation","Allison Cohen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1066433"
"Closed","IFB","1067308","Furnish Closed Circuit Television Pipe Inspection Unit.","2016-09-28T00:00:00.000","2016-11-03T00:00:00.000","Y","DeLuca, Karen","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1067308"
"Closed","IFB","1060578","Bridge Paint County Wide VIII","2016-09-26T00:00:00.000","2016-11-01T00:00:00.000","N","Norris, Robert","Department of Transportation","Jim Lutz","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1060578"
"Closed","IFB","1061985","Automotive Fan Belts, Filters, Hoses and Wiper Blades","2016-09-28T00:00:00.000","2016-10-31T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1061985"
"Closed","IFB","1070056","Environmentally and Pet Friendly Ice Melt Materials","2016-10-07T00:00:00.000","2016-10-24T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1070056"
"Closed","IFB","1059740","Replacement of Br. No.M-0198B Pennyfield Lock Rd Bridge","2016-09-19T00:00:00.000","2016-10-21T00:00:00.000","N","Norris, Robert","Department of Transportation","James Lutz","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1059740"
"Closed","IFB","1063410","Overlay of Primary and Arterial Roads","2016-08-12T00:00:00.000","2016-10-20T00:00:00.000","N","DeLuca, Karen","Department of Transportation","Melissa Garner","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1063410"
"Closed","IFB","1069370","Snow Removal at County Parking Facilities","2016-09-21T00:00:00.000","2016-10-20T00:00:00.000","Y","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Charles Menter","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1069370"
"Closed","IFB","1065825","Shop Equipment & Tools Replacement Parts & Repair Service","2016-09-20T00:00:00.000","2016-10-20T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1065825"
"Closed","IFB","1069508","Specialty Paper","2016-09-16T00:00:00.000","2016-10-20T00:00:00.000","N","Elliott, Darleen (Inactive Buyer)","Department of General Services","Richard Taylor","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1069508"
"Closed","IFB","1061759","Time and Material Custom Millwork","2016-09-15T00:00:00.000","2016-10-18T00:00:00.000","Y","Chen, Jing","Department of General Services","Isami Ayala-Collazo","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1061759"
"Closed","IFB","1063392","Court Reporting, Stenographic, and Transcription Services","2016-08-04T00:00:00.000","2016-09-21T00:00:00.000","N","DeLuca, Karen","County Attorney's Office","John Markovs","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1063392"
"Closed","IFB","1059670","Alignment, Kingpin, Suspension and Driveshaft Service and Parts","2016-08-15T00:00:00.000","2016-09-19T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Keith Stickley","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1059670"
"Closed","IFB","1062203","Routine Maintenance, Cleaning, and Repair of Underground Stormwater Management Facilities","2016-07-18T00:00:00.000","2016-08-26T00:00:00.000","N","Norris, Robert","Department of Environmental Protection","DEP Procurements","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1062203"
"Closed","IFB","1065909","Good Hope Neighborhood Recreation Center","2016-07-01T00:00:00.000","2016-08-25T00:00:00.000","N","Collins, Todd (Inactive Buyer)","Department of General Services","Mariam Zarif","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1065909"
"Closed","IFB","1064710","Snow Removal at County Facilities","2016-07-18T00:00:00.000","2016-08-24T00:00:00.000","Y","Fornatora, Sarah (Inactive Buyer)","Department of General Services","Denise Wade","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1064710"
"Closed","IFB","1051174","Carpet, Carpet Tile and Other Floor Coverings, Installation and Repair Services","2016-05-11T00:00:00.000","2016-08-02T00:00:00.000","Y","DeLuca, Karen","Department of General Services","Michael Harkness","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1051174"
"Closed","IFB","1062143","Wapakoneta Roadway Improvements","2016-06-15T00:00:00.000","2016-07-28T00:00:00.000","N","Norris, Robert","Department of Transportation","James Lutz","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1062143"
"Closed","IFB","1061984","Fleet and Shop Equipment Replacement Parts and Repair Service","2016-06-24T00:00:00.000","2016-07-25T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Joanne Nightingale","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1061984"
"Closed","IFB","1062749","New Construction Services for the Wheaton Library and Recreation Center","2016-05-18T00:00:00.000","2016-07-21T00:00:00.000","N","Collins, Todd (Inactive Buyer)","Department of General Services","Anjali Gulati","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1062749"
"Closed","IFB","1066029","Elevator Renovation Holiday Park Senior Center, Silver Spring, MD","2016-06-24T00:00:00.000","2016-07-11T00:00:00.000","N","Collins, Todd (Inactive Buyer)","Department of General Services","Homer Bakhtiary","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1066029"
"Closed","IFB","1063779","Uniform Apparel","2016-06-07T00:00:00.000","2016-07-08T00:00:00.000","Y","Karakaya, Penny Perrus","Fire & Rescue Services","Leslie Maxam","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1063779"
"Closed","IFB","1063647","Lake Whetstone Sluice Gate Repair and Riser Restoration","2016-05-02T00:00:00.000","2016-06-27T00:00:00.000","N","Collins, Todd (Inactive Buyer)","Department of Environmental Protection","DEP Procurements","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1063647"
"Closed","IFB","1055398","#2 Heating Fuel Oil","2016-05-11T00:00:00.000","2016-06-22T00:00:00.000","Y","Schuler, Peter (Inactive Buyer)","Department of General Services","Richard Taylor","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1055398"
"Closed","IFB","1060964","Transit Bus Repair Service","2016-05-02T00:00:00.000","2016-06-20T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Keith Stickley","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1060964"
"Closed","IFB","1062269","Farebox Revenue Collection Services","2016-05-04T00:00:00.000","2016-06-14T00:00:00.000","Y","Harris, Eric","Department of Transportation","Ken Sloate","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1062269"
"Closed","IFB","1063092","Maintenance of Underground-Fed County Owned Streetlights","2016-05-12T00:00:00.000","2016-06-10T00:00:00.000","N","Karakaya, Penny Perrus","Department of Transportation","Dan Sanayi","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1063092"
"Closed","IFB","1062502","Harley Davison FLHTP Electra Glide Motorcycles","2016-05-05T00:00:00.000","2016-06-09T00:00:00.000","N","Schuler, Peter (Inactive Buyer)","Police","Greg Dilla","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1062502"
"Closed","IFB","1064925","McKendree I & II Courtyard Drainage Design, Landscape and Lighting","2016-05-03T00:00:00.000","2016-06-08T00:00:00.000","N","Collins, Todd (Inactive Buyer)","Department of Housing & Community Affairs","Cynthia Butler","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1064925"
"Closed","IFB","1052773","Snouffer School Road South Project","2016-05-09T00:00:00.000","2016-06-08T00:00:00.000","N","Norris, Robert","Department of Transportation","James Lutz","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1052773"
"Closed","IFB","1061181","Shelf Stable Meals for Emergency Distribution to Homebound Seniors","2016-05-03T00:00:00.000","2016-06-03T00:00:00.000","N","McRae, Sarah","Department of Health & Human Svcs","Melanie Polk","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1061181"
"Closed","IFB","1061038","Purchase of Stone, Rip Rap, and Backfill Materials","2016-04-28T00:00:00.000","2016-06-01T00:00:00.000","N","Fornatora, Sarah (Inactive Buyer)","Department of Transportation","Jeffrey Knutsen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1061038"
"Closed","IFB","1061875","Removal and Replacement of Concrete Curb and Sidewalk in Business District County Wide","2016-04-12T00:00:00.000","2016-05-19T00:00:00.000","Y","DeLuca, Karen","Department of Transportation","Jeffrey Knutsen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1061875"
"Closed","IFB","1061159","Specialized Lab Testing for HIV Patients","2016-04-11T00:00:00.000","2016-05-12T00:00:00.000","N","DeLuca, Karen","Department of Health & Human Svcs","Evette Lesesne","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1061159"
"Closed","IFB","1057112","Heavy Equipment Body Repair, Refurbish and Fabrication","2016-04-04T00:00:00.000","2016-05-05T00:00:00.000","N","Kapust, Suzanne (Inactive Buyer)","Department of General Services","Shann Fanwar","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1057112"
"Closed","IFB","1060796","Renovation of Bridge No. MPK-18Q, Agriculture Farm Road over Rock Creek","2016-03-11T00:00:00.000","2016-04-11T00:00:00.000","N","Norris, Robert","Department of Transportation","James Lutz","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1060796"
"Closed","IFB","1042090","Parts and Service for Thermo King Mobile Refrigeration Units","2016-02-22T00:00:00.000","2016-04-07T00:00:00.000","N","Schuler, Peter (Inactive Buyer)","Department of General Services","Aubrey Bentham","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1042090"
"Closed","IFB","1035987","Snow Removal Equipment Replacement Parts and Service","2016-03-02T00:00:00.000","2016-04-01T00:00:00.000","N","Schuler, Peter (Inactive Buyer)","Department of General Services","Joanne Nightingale","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1035987"
"Closed","IFB","1060529","Swimming Pool Parts and Equipment","2016-02-25T00:00:00.000","2016-03-30T00:00:00.000","N","DeLuca, Karen","Department of Recreation","Melanie Sasse","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1060529"
"Closed","IFB","1059795","Removal and Replacement of Concrete Curb and Sidewalk Countywide","2016-01-28T00:00:00.000","2016-03-29T00:00:00.000","N","DeLuca, Karen","Department of Transportation","Jeffrey Knutsen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1059795"
"Closed","IFB","1057731","Multi-Agency Uniforms","2016-02-03T00:00:00.000","2016-03-28T00:00:00.000","N","Karakaya, Penny Perrus","Department of Transportation","Jeffrey Knutsen","https://apps.montgomerycountymd.gov/prosolicitation/BidTabDetail.aspx?type=bidtab&solnumber=1057731"
