"unique_id","year_range","cause_of_death","race","hispanic_origin","gender","age_adjusted_rate_per_100_000_population","lower_95_confidence_interval","upper_95_confidence_interval"
"A2010201213021","2010-2012","Human immunodeficiency virus (HIV) disease","Total","Hispanic","Male",,,
"A2010201213022","2010-2012","Human immunodeficiency virus (HIV) disease","Total","Hispanic","Female","0","0","1.1"
"A2010201213100","2010-2012","Human immunodeficiency virus (HIV) disease","White","Total","Total","0.8","0.4","1.2"
"A2010201213101","2010-2012","Human immunodeficiency virus (HIV) disease","White","Total","Male","1.4","0.6","2.1"
"A2010201213102","2010-2012","Human immunodeficiency virus (HIV) disease","White","Total","Female",,,
"A2010201213110","2010-2012","Human immunodeficiency virus (HIV) disease","White","Not Hispanic","Total",,,
"A2010201213111","2010-2012","Human immunodeficiency virus (HIV) disease","White","Not Hispanic","Male",,,
"A2010201213112","2010-2012","Human immunodeficiency virus (HIV) disease","White","Not Hispanic","Female",,,
"A2010201213120","2010-2012","Human immunodeficiency virus (HIV) disease","White","Hispanic","Total",,,
"A2010201213121","2010-2012","Human immunodeficiency virus (HIV) disease","White","Hispanic","Male",,,
"A2010201213122","2010-2012","Human immunodeficiency virus (HIV) disease","White","Hispanic","Female","0","0","1.2"
"A2010201213200","2010-2012","Human immunodeficiency virus (HIV) disease","Black","Total","Total","6.2","4","8.3"
"A2010201213201","2010-2012","Human immunodeficiency virus (HIV) disease","Black","Total","Male","9.2","5","13.4"
"A2010201213202","2010-2012","Human immunodeficiency virus (HIV) disease","Black","Total","Female","4","1.7","6.3"
"A2010201213210","2010-2012","Human immunodeficiency virus (HIV) disease","Black","Not Hispanic","Total","6.5","4.3","8.8"
"A2010201213211","2010-2012","Human immunodeficiency virus (HIV) disease","Black","Not Hispanic","Male","9.7","5.3","14.1"
"A2010201213212","2010-2012","Human immunodeficiency virus (HIV) disease","Black","Not Hispanic","Female","4.3","1.8","6.7"
"A2010201213220","2010-2012","Human immunodeficiency virus (HIV) disease","Black","Hispanic","Total","0","0","11.6"
"A2010201213221","2010-2012","Human immunodeficiency virus (HIV) disease","Black","Hispanic","Male","0","0","35.1"
"A2010201213222","2010-2012","Human immunodeficiency virus (HIV) disease","Black","Hispanic","Female","0","0","17.8"
"A2010201213300","2010-2012","Human immunodeficiency virus (HIV) disease","American Indian/Alaska Native","Total","Total","0","0","16.9"
"A2010201213301","2010-2012","Human immunodeficiency virus (HIV) disease","American Indian/Alaska Native","Total","Male","0","0","48.7"
"A2010201213302","2010-2012","Human immunodeficiency virus (HIV) disease","American Indian/Alaska Native","Total","Female","0","0","27.6"
"A2010201213310","2010-2012","Human immunodeficiency virus (HIV) disease","American Indian/Alaska Native","Not Hispanic","Total","0","0","39.1"
"A2010201213311","2010-2012","Human immunodeficiency virus (HIV) disease","American Indian/Alaska Native","Not Hispanic","Male","0","0","91.8"
"A2010201213312","2010-2012","Human immunodeficiency virus (HIV) disease","American Indian/Alaska Native","Not Hispanic","Female","0","0","73"
"A2010201213320","2010-2012","Human immunodeficiency virus (HIV) disease","American Indian/Alaska Native","Hispanic","Total","0","0","35.6"
"A2010201213321","2010-2012","Human immunodeficiency virus (HIV) disease","American Indian/Alaska Native","Hispanic","Male","0","0","138.5"
"A2010201213322","2010-2012","Human immunodeficiency virus (HIV) disease","American Indian/Alaska Native","Hispanic","Female","0","0","51.7"
"A2010201213400","2010-2012","Human immunodeficiency virus (HIV) disease","Asian/Pacific Islander","Total","Total",,,
"A2010201213401","2010-2012","Human immunodeficiency virus (HIV) disease","Asian/Pacific Islander","Total","Male",,,
"A2010201213402","2010-2012","Human immunodeficiency virus (HIV) disease","Asian/Pacific Islander","Total","Female","0","0","1"
"A2010201213410","2010-2012","Human immunodeficiency virus (HIV) disease","Asian/Pacific Islander","Not Hispanic","Total",,,
"A2010201213411","2010-2012","Human immunodeficiency virus (HIV) disease","Asian/Pacific Islander","Not Hispanic","Male",,,
"A2010201213412","2010-2012","Human immunodeficiency virus (HIV) disease","Asian/Pacific Islander","Not Hispanic","Female","0","0","1"
"A2010201213420","2010-2012","Human immunodeficiency virus (HIV) disease","Asian/Pacific Islander","Hispanic","Total","0","0","37.3"
"A2010201213421","2010-2012","Human immunodeficiency virus (HIV) disease","Asian/Pacific Islander","Hispanic","Male","0","0","144.5"
"A2010201213422","2010-2012","Human immunodeficiency virus (HIV) disease","Asian/Pacific Islander","Hispanic","Female","0","0","58.6"
"A2010201214000","2010-2012","Malaria","Total","Total","Total",,,
"A2010201214001","2010-2012","Malaria","Total","Total","Male",,,
"A2010201214002","2010-2012","Malaria","Total","Total","Female","0","0","0.1"
"A2010201214010","2010-2012","Malaria","Total","Not Hispanic","Total",,,
"A2010201214011","2010-2012","Malaria","Total","Not Hispanic","Male",,,
"A2010201214012","2010-2012","Malaria","Total","Not Hispanic","Female","0","0","0.2"
"A2010201214020","2010-2012","Malaria","Total","Hispanic","Total","0","0","0.7"
"A2010201214021","2010-2012","Malaria","Total","Hispanic","Male","0","0","1.9"
"A2010201214022","2010-2012","Malaria","Total","Hispanic","Female","0","0","1.1"
"A2010201214100","2010-2012","Malaria","White","Total","Total",,,
"A2010201214101","2010-2012","Malaria","White","Total","Male",,,
"A2010201214102","2010-2012","Malaria","White","Total","Female","0","0","0.2"
"A2010201214110","2010-2012","Malaria","White","Not Hispanic","Total",,,
"A2010201214111","2010-2012","Malaria","White","Not Hispanic","Male",,,
"A2010201214112","2010-2012","Malaria","White","Not Hispanic","Female","0","0","0.3"
"A2010201214120","2010-2012","Malaria","White","Hispanic","Total","0","0","0.7"
"A2010201214121","2010-2012","Malaria","White","Hispanic","Male","0","0","2.1"
"A2010201214122","2010-2012","Malaria","White","Hispanic","Female","0","0","1.2"
"A2010201214200","2010-2012","Malaria","Black","Total","Total","0","0","0.4"
"A2010201214201","2010-2012","Malaria","Black","Total","Male","0","0","1.2"
"A2010201214202","2010-2012","Malaria","Black","Total","Female","0","0","0.7"
"A2010201214210","2010-2012","Malaria","Black","Not Hispanic","Total","0","0","0.5"
"A2010201214211","2010-2012","Malaria","Black","Not Hispanic","Male","0","0","1.2"
"A2010201214212","2010-2012","Malaria","Black","Not Hispanic","Female","0","0","0.8"
"A2010201214220","2010-2012","Malaria","Black","Hispanic","Total","0","0","11.6"
"A2010201214221","2010-2012","Malaria","Black","Hispanic","Male","0","0","35.1"
"A2010201214222","2010-2012","Malaria","Black","Hispanic","Female","0","0","17.8"
"A2010201214300","2010-2012","Malaria","American Indian/Alaska Native","Total","Total","0","0","16.9"
"A2010201214301","2010-2012","Malaria","American Indian/Alaska Native","Total","Male","0","0","48.7"
"A2010201214302","2010-2012","Malaria","American Indian/Alaska Native","Total","Female","0","0","27.6"
"A2010201214310","2010-2012","Malaria","American Indian/Alaska Native","Not Hispanic","Total","0","0","39.1"
"A2010201214311","2010-2012","Malaria","American Indian/Alaska Native","Not Hispanic","Male","0","0","91.8"
"A2010201214312","2010-2012","Malaria","American Indian/Alaska Native","Not Hispanic","Female","0","0","73"
"A2010201214320","2010-2012","Malaria","American Indian/Alaska Native","Hispanic","Total","0","0","35.6"
"A2010201214321","2010-2012","Malaria","American Indian/Alaska Native","Hispanic","Male","0","0","138.5"
"A2010201214322","2010-2012","Malaria","American Indian/Alaska Native","Hispanic","Female","0","0","51.7"
"A2010201214400","2010-2012","Malaria","Asian/Pacific Islander","Total","Total","0","0","0.5"
"A2010201214401","2010-2012","Malaria","Asian/Pacific Islander","Total","Male","0","0","1.1"
"A2010201214402","2010-2012","Malaria","Asian/Pacific Islander","Total","Female","0","0","1"
"A2010201214410","2010-2012","Malaria","Asian/Pacific Islander","Not Hispanic","Total","0","0","0.5"
"A2010201214411","2010-2012","Malaria","Asian/Pacific Islander","Not Hispanic","Male","0","0","1.2"
"A2010201214412","2010-2012","Malaria","Asian/Pacific Islander","Not Hispanic","Female","0","0","1"
"A2010201214420","2010-2012","Malaria","Asian/Pacific Islander","Hispanic","Total","0","0","37.3"
"A2010201214421","2010-2012","Malaria","Asian/Pacific Islander","Hispanic","Male","0","0","144.5"
"A2010201214422","2010-2012","Malaria","Asian/Pacific Islander","Hispanic","Female","0","0","58.6"
"A2010201215000","2010-2012","Malignant neoplasms","Total","Total","Total","127.1","123.2","131.1"
"A2010201215001","2010-2012","Malignant neoplasms","Total","Total","Male","145.7","139.2","152.3"
"A2010201215002","2010-2012","Malignant neoplasms","Total","Total","Female","115.5","110.4","120.5"
"A2010201215010","2010-2012","Malignant neoplasms","Total","Not Hispanic","Total","130.8","126.6","135"
"A2010201215011","2010-2012","Malignant neoplasms","Total","Not Hispanic","Male","148.6","141.7","155.4"
"A2010201215012","2010-2012","Malignant neoplasms","Total","Not Hispanic","Female","119.7","114.3","125.1"
"A2010201215020","2010-2012","Malignant neoplasms","Total","Hispanic","Total","85.3","72.8","97.7"
"A2010201215021","2010-2012","Malignant neoplasms","Total","Hispanic","Male","99.8","76.8","122.8"
"A2010201215022","2010-2012","Malignant neoplasms","Total","Hispanic","Female","76.7","62.1","91.4"
"A2010201215100","2010-2012","Malignant neoplasms","White","Total","Total","128.8","124.2","133.5"
"A2010201215101","2010-2012","Malignant neoplasms","White","Total","Male","148.7","141","156.3"
"A2010201215102","2010-2012","Malignant neoplasms","White","Total","Female","116.1","110.2","122"
"A2010201215110","2010-2012","Malignant neoplasms","White","Not Hispanic","Total","134.3","129.3","139.3"
"A2010201215111","2010-2012","Malignant neoplasms","White","Not Hispanic","Male","153","144.9","161.1"
"A2010201215112","2010-2012","Malignant neoplasms","White","Not Hispanic","Female","122.3","115.8","128.8"
"A2010201215120","2010-2012","Malignant neoplasms","White","Hispanic","Total","80.6","67.8","93.4"
"A2010201215121","2010-2012","Malignant neoplasms","White","Hispanic","Male","95","71.4","118.6"
"A2010201215122","2010-2012","Malignant neoplasms","White","Hispanic","Female","71.6","56.5","86.6"
"A2010201215200","2010-2012","Malignant neoplasms","Black","Total","Total","139.3","127.6","151"
"A2010201215201","2010-2012","Malignant neoplasms","Black","Total","Male","167.9","146.1","189.7"
"A2010201215202","2010-2012","Malignant neoplasms","Black","Total","Female","125","111","139.1"
"A2010201215210","2010-2012","Malignant neoplasms","Black","Not Hispanic","Total","142.1","130","154.1"
"A2010201215211","2010-2012","Malignant neoplasms","Black","Not Hispanic","Male","170.3","148","192.6"
"A2010201215212","2010-2012","Malignant neoplasms","Black","Not Hispanic","Female","128.3","113.8","142.7"
"A2010201215220","2010-2012","Malignant neoplasms","Black","Hispanic","Total",,,
"A2010201215221","2010-2012","Malignant neoplasms","Black","Hispanic","Male",,,
"A2010201215222","2010-2012","Malignant neoplasms","Black","Hispanic","Female",,,
"A2010201215300","2010-2012","Malignant neoplasms","American Indian/Alaska Native","Total","Total",,,
"A2010201215301","2010-2012","Malignant neoplasms","American Indian/Alaska Native","Total","Male",,,
"A2010201215302","2010-2012","Malignant neoplasms","American Indian/Alaska Native","Total","Female",,,
"A2010201215310","2010-2012","Malignant neoplasms","American Indian/Alaska Native","Not Hispanic","Total",,,
"A2010201215311","2010-2012","Malignant neoplasms","American Indian/Alaska Native","Not Hispanic","Male",,,
"A2010201215312","2010-2012","Malignant neoplasms","American Indian/Alaska Native","Not Hispanic","Female",,,
"A2010201215320","2010-2012","Malignant neoplasms","American Indian/Alaska Native","Hispanic","Total",,,
"A2010201215321","2010-2012","Malignant neoplasms","American Indian/Alaska Native","Hispanic","Male",,,
"A2010201215322","2010-2012","Malignant neoplasms","American Indian/Alaska Native","Hispanic","Female","0","0","51.7"
"A2010201215400","2010-2012","Malignant neoplasms","Asian/Pacific Islander","Total","Total","95","85","104.9"
"A2010201215401","2010-2012","Malignant neoplasms","Asian/Pacific Islander","Total","Male","103.4","87.7","119.2"
"A2010201215402","2010-2012","Malignant neoplasms","Asian/Pacific Islander","Total","Female","88","75.3","100.7"
"A2010201215410","2010-2012","Malignant neoplasms","Asian/Pacific Islander","Not Hispanic","Total","95.2","85.2","105.2"
"A2010201215411","2010-2012","Malignant neoplasms","Asian/Pacific Islander","Not Hispanic","Male","103.5","87.7","119.3"
"A2010201215412","2010-2012","Malignant neoplasms","Asian/Pacific Islander","Not Hispanic","Female","88.4","75.5","101.2"
"A2010201215420","2010-2012","Malignant neoplasms","Asian/Pacific Islander","Hispanic","Total",,,
"A2010201215421","2010-2012","Malignant neoplasms","Asian/Pacific Islander","Hispanic","Male",,,
"A2010201215422","2010-2012","Malignant neoplasms","Asian/Pacific Islander","Hispanic","Female",,,
"A2010201216000","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Total","Total","Total","3.9","3.2","4.6"
"A2010201216001","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Total","Total","Male","5.6","4.3","7"
"A2010201216002","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Total","Total","Female","2.9","2.1","3.7"
"A2010201216010","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Total","Not Hispanic","Total","4","3.3","4.7"
"A2010201216011","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Total","Not Hispanic","Male","5.7","4.3","7.1"
"A2010201216012","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Total","Not Hispanic","Female","3.1","2.2","3.9"
"A2010201216020","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Total","Hispanic","Total",,,
"A2010201216021","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Total","Hispanic","Male",,,
"A2010201216022","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Total","Hispanic","Female",,,
"A2010201216100","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","White","Total","Total","3.9","3.1","4.7"
"A2010201216101","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","White","Total","Male","5.8","4.3","7.3"
"A2010201216102","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","White","Total","Female","2.8","1.9","3.7"
"A2010201216110","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","White","Not Hispanic","Total","4.1","3.3","5"
"A2010201216111","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","White","Not Hispanic","Male","6.1","4.5","7.7"
"A2010201216112","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","White","Not Hispanic","Female","3","2","4"
"A2010201216120","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","White","Hispanic","Total",,,
"A2010201216121","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","White","Hispanic","Male",,,
"A2010201216122","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","White","Hispanic","Female",,,
"A2010201216200","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Black","Total","Total","4.3","2.2","6.5"
"A2010201216201","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Black","Total","Male",,,
"A2010201216202","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Black","Total","Female",,,
"A2010201216210","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Black","Not Hispanic","Total","4.5","2.3","6.7"
"A2010201216211","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Black","Not Hispanic","Male",,,
"A2010201216212","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Black","Not Hispanic","Female",,,
"A2010201216220","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Black","Hispanic","Total","0","0","11.6"
"A2010201216221","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Black","Hispanic","Male","0","0","35.1"
"A2010201216222","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Black","Hispanic","Female","0","0","17.8"
"A2010201216300","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","American Indian/Alaska Native","Total","Total","0","0","16.9"
"A2010201216301","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","American Indian/Alaska Native","Total","Male","0","0","48.7"
"A2010201216302","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","American Indian/Alaska Native","Total","Female","0","0","27.6"
"A2010201216310","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","American Indian/Alaska Native","Not Hispanic","Total","0","0","39.1"
"A2010201216311","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","American Indian/Alaska Native","Not Hispanic","Male","0","0","91.8"
"A2010201216312","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","American Indian/Alaska Native","Not Hispanic","Female","0","0","73"
"A2010201216320","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","American Indian/Alaska Native","Hispanic","Total","0","0","35.6"
"A2010201216321","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","American Indian/Alaska Native","Hispanic","Male","0","0","138.5"
"A2010201216322","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","American Indian/Alaska Native","Hispanic","Female","0","0","51.7"
"A2010201216400","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Asian/Pacific Islander","Total","Total",,,
"A2010201216401","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Asian/Pacific Islander","Total","Male",,,
"A2010201216402","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Asian/Pacific Islander","Total","Female",,,
"A2010201216410","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Asian/Pacific Islander","Not Hispanic","Total",,,
"A2010201216411","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Asian/Pacific Islander","Not Hispanic","Male",,,
"A2010201216412","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Asian/Pacific Islander","Not Hispanic","Female",,,
"A2010201216420","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Asian/Pacific Islander","Hispanic","Total","0","0","37.3"
"A2010201216421","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Asian/Pacific Islander","Hispanic","Male","0","0","144.5"
"A2010201216422","2010-2012","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior","Asian/Pacific Islander","Hispanic","Female","0","0","58.6"
"A2010201217000","2010-2012","Anemias","Total","Total","Total","1.8","1.4","2.3"
"A2010201217001","2010-2012","Anemias","Total","Total","Male","2","1.2","2.8"
"A2010201217002","2010-2012","Anemias","Total","Total","Female","1.7","1","2.3"
"A2010201217010","2010-2012","Anemias","Total","Not Hispanic","Total","1.9","1.4","2.4"
"A2010201217011","2010-2012","Anemias","Total","Not Hispanic","Male","2.1","1.3","2.9"
"A2010201217012","2010-2012","Anemias","Total","Not Hispanic","Female","1.7","1.1","2.4"
"A2010201217020","2010-2012","Anemias","Total","Hispanic","Total",,,
"A2010201217021","2010-2012","Anemias","Total","Hispanic","Male",,,
"A2010201217022","2010-2012","Anemias","Total","Hispanic","Female",,,
"A2010201217100","2010-2012","Anemias","White","Total","Total","1.5","1","2"
"A2010201217101","2010-2012","Anemias","White","Total","Male","1.8","0.9","2.6"
"A2010201217102","2010-2012","Anemias","White","Total","Female","1.2","0.7","1.8"
"A2010201217110","2010-2012","Anemias","White","Not Hispanic","Total","1.5","0.9","2"
"A2010201217111","2010-2012","Anemias","White","Not Hispanic","Male","1.7","0.8","2.6"
"A2010201217112","2010-2012","Anemias","White","Not Hispanic","Female","1.3","0.6","1.9"
"A2010201217120","2010-2012","Anemias","White","Hispanic","Total",,,
"A2010201217121","2010-2012","Anemias","White","Hispanic","Male",,,
"A2010201217122","2010-2012","Anemias","White","Hispanic","Female",,,
"A2010201217200","2010-2012","Anemias","Black","Total","Total","3.4","1.7","5.2"
"A2010201217201","2010-2012","Anemias","Black","Total","Male",,,
"A2010201217202","2010-2012","Anemias","Black","Total","Female",,,
"A2010201217210","2010-2012","Anemias","Black","Not Hispanic","Total","3.3","1.6","5"
"A2010201217211","2010-2012","Anemias","Black","Not Hispanic","Male",,,
"A2010201217212","2010-2012","Anemias","Black","Not Hispanic","Female",,,
"A2010201217220","2010-2012","Anemias","Black","Hispanic","Total",,,
"A2010201217221","2010-2012","Anemias","Black","Hispanic","Male","0","0","35.1"
"A2010201217222","2010-2012","Anemias","Black","Hispanic","Female",,,
"A2010201217300","2010-2012","Anemias","American Indian/Alaska Native","Total","Total","0","0","16.9"
"A2010201217301","2010-2012","Anemias","American Indian/Alaska Native","Total","Male","0","0","48.7"
"A2010201217302","2010-2012","Anemias","American Indian/Alaska Native","Total","Female","0","0","27.6"
"A2010201217310","2010-2012","Anemias","American Indian/Alaska Native","Not Hispanic","Total","0","0","39.1"
"A2010201217311","2010-2012","Anemias","American Indian/Alaska Native","Not Hispanic","Male","0","0","91.8"
"A2010201217312","2010-2012","Anemias","American Indian/Alaska Native","Not Hispanic","Female","0","0","73"
"A2010201217320","2010-2012","Anemias","American Indian/Alaska Native","Hispanic","Total","0","0","35.6"
"A2010201217321","2010-2012","Anemias","American Indian/Alaska Native","Hispanic","Male","0","0","138.5"
"A2010201217322","2010-2012","Anemias","American Indian/Alaska Native","Hispanic","Female","0","0","51.7"
"A2010201217400","2010-2012","Anemias","Asian/Pacific Islander","Total","Total",,,
"A2010201217401","2010-2012","Anemias","Asian/Pacific Islander","Total","Male",,,
"A2010201217402","2010-2012","Anemias","Asian/Pacific Islander","Total","Female",,,
"A2010201217410","2010-2012","Anemias","Asian/Pacific Islander","Not Hispanic","Total",,,
"A2010201217411","2010-2012","Anemias","Asian/Pacific Islander","Not Hispanic","Male",,,
"A2010201217412","2010-2012","Anemias","Asian/Pacific Islander","Not Hispanic","Female",,,
"A2010201217420","2010-2012","Anemias","Asian/Pacific Islander","Hispanic","Total","0","0","37.3"
"A2010201217421","2010-2012","Anemias","Asian/Pacific Islander","Hispanic","Male","0","0","144.5"
"A2010201217422","2010-2012","Anemias","Asian/Pacific Islander","Hispanic","Female","0","0","58.6"
"A2010201218000","2010-2012","Diabetes mellitus","Total","Total","Total","13.3","12","14.5"
"A2010201218001","2010-2012","Diabetes mellitus","Total","Total","Male","17.5","15.2","19.8"
"A2010201218002","2010-2012","Diabetes mellitus","Total","Total","Female","10.3","8.8","11.7"
"A2010201218010","2010-2012","Diabetes mellitus","Total","Not Hispanic","Total","13.3","12","14.6"
"A2010201218011","2010-2012","Diabetes mellitus","Total","Not Hispanic","Male","17.4","15","19.8"
"A2010201218012","2010-2012","Diabetes mellitus","Total","Not Hispanic","Female","10.4","8.8","11.9"
"A2010201218020","2010-2012","Diabetes mellitus","Total","Hispanic","Total","14.2","8.9","19.5"
"A2010201218021","2010-2012","Diabetes mellitus","Total","Hispanic","Male","21","9.9","32.1"
"A2010201218022","2010-2012","Diabetes mellitus","Total","Hispanic","Female","10.4","4.8","16"
"A2010201218100","2010-2012","Diabetes mellitus","White","Total","Total","11.3","9.9","12.6"
"A2010201218101","2010-2012","Diabetes mellitus","White","Total","Male","16.2","13.7","18.8"
"A2010201218102","2010-2012","Diabetes mellitus","White","Total","Female","7.7","6.3","9.2"
"A2010201218110","2010-2012","Diabetes mellitus","White","Not Hispanic","Total","11.3","9.8","12.7"
"A2010201218111","2010-2012","Diabetes mellitus","White","Not Hispanic","Male","16.2","13.5","18.9"
"A2010201218112","2010-2012","Diabetes mellitus","White","Not Hispanic","Female","7.6","6.1","9.1"
"A2010201218120","2010-2012","Diabetes mellitus","White","Hispanic","Total","12.6","7.4","17.7"
"A2010201218121","2010-2012","Diabetes mellitus","White","Hispanic","Male",,,
"A2010201218122","2010-2012","Diabetes mellitus","White","Hispanic","Female","9.6","3.9","15.2"
"A2010201218200","2010-2012","Diabetes mellitus","Black","Total","Total","25.8","20.5","31"
"A2010201218201","2010-2012","Diabetes mellitus","Black","Total","Male","31.4","21.6","41.3"
"A2010201218202","2010-2012","Diabetes mellitus","Black","Total","Female","22.8","16.6","29.1"
"A2010201218210","2010-2012","Diabetes mellitus","Black","Not Hispanic","Total","26.4","21","31.8"
"A2010201218211","2010-2012","Diabetes mellitus","Black","Not Hispanic","Male","31.6","21.6","41.6"
"A2010201218212","2010-2012","Diabetes mellitus","Black","Not Hispanic","Female","23.7","17.2","30.2"
"A2010201218220","2010-2012","Diabetes mellitus","Black","Hispanic","Total",,,
"A2010201218221","2010-2012","Diabetes mellitus","Black","Hispanic","Male",,,
"A2010201218222","2010-2012","Diabetes mellitus","Black","Hispanic","Female","0","0","17.8"
"A2010201218300","2010-2012","Diabetes mellitus","American Indian/Alaska Native","Total","Total",,,
"A2010201218301","2010-2012","Diabetes mellitus","American Indian/Alaska Native","Total","Male",,,
"A2010201218302","2010-2012","Diabetes mellitus","American Indian/Alaska Native","Total","Female","0","0","27.6"
"A2010201218310","2010-2012","Diabetes mellitus","American Indian/Alaska Native","Not Hispanic","Total",,,
"A2010201218311","2010-2012","Diabetes mellitus","American Indian/Alaska Native","Not Hispanic","Male",,,
"A2010201218312","2010-2012","Diabetes mellitus","American Indian/Alaska Native","Not Hispanic","Female","0","0","73"
"A2010201218320","2010-2012","Diabetes mellitus","American Indian/Alaska Native","Hispanic","Total","0","0","35.6"
"A2010201218321","2010-2012","Diabetes mellitus","American Indian/Alaska Native","Hispanic","Male","0","0","138.5"
"A2010201218322","2010-2012","Diabetes mellitus","American Indian/Alaska Native","Hispanic","Female","0","0","51.7"
"A2010201218400","2010-2012","Diabetes mellitus","Asian/Pacific Islander","Total","Total","11.2","7.6","14.8"
"A2010201218401","2010-2012","Diabetes mellitus","Asian/Pacific Islander","Total","Male","11.9","6.2","17.5"
"A2010201218402","2010-2012","Diabetes mellitus","Asian/Pacific Islander","Total","Female","10.5","5.9","15.2"
"A2010201218410","2010-2012","Diabetes mellitus","Asian/Pacific Islander","Not Hispanic","Total","11.3","7.7","14.9"
"A2010201218411","2010-2012","Diabetes mellitus","Asian/Pacific Islander","Not Hispanic","Male","12","6.3","17.7"
"A2010201218412","2010-2012","Diabetes mellitus","Asian/Pacific Islander","Not Hispanic","Female","10.6","5.9","15.3"
"A2010201218420","2010-2012","Diabetes mellitus","Asian/Pacific Islander","Hispanic","Total","0","0","37.3"
"A2010201218421","2010-2012","Diabetes mellitus","Asian/Pacific Islander","Hispanic","Male","0","0","144.5"
"A2010201218422","2010-2012","Diabetes mellitus","Asian/Pacific Islander","Hispanic","Female","0","0","58.6"
"A2010201219000","2010-2012","Nutritional deficiencies","Total","Total","Total","0.4","0.2","0.7"
"A2010201219001","2010-2012","Nutritional deficiencies","Total","Total","Male",,,
"A2010201219002","2010-2012","Nutritional deficiencies","Total","Total","Female",,,
"A2010201219010","2010-2012","Nutritional deficiencies","Total","Not Hispanic","Total","0.5","0.2","0.7"
"A2010201219011","2010-2012","Nutritional deficiencies","Total","Not Hispanic","Male",,,
"A2010201219012","2010-2012","Nutritional deficiencies","Total","Not Hispanic","Female",,,
"A2010201219020","2010-2012","Nutritional deficiencies","Total","Hispanic","Total","0","0","0.7"
"A2010201219021","2010-2012","Nutritional deficiencies","Total","Hispanic","Male","0","0","1.9"
"A2010201219022","2010-2012","Nutritional deficiencies","Total","Hispanic","Female","0","0","1.1"
