"the_geom","id","lot_id","business_name","full_address","city","zip","phone_number","website","lot_location","lb_map","lot_num","block_num","property_info","subdivision","abc","business_naics_code","dotd_map","census_tract","block_group","school_district","voting_district","economic_dev_zone","enterprise_zone","industrial_area","historic_district","historic_landmark","redevelopment_district","udd_name","udod_name","existing_land_use","future_land_use","zoning_type","subd_restriction","plss","design_level","area_meas_acres","character_area","service_name","condominium","service_type"
"MULTIPOLYGON (((-91.114221279728 30.394634578351, -91.114112108807 30.394578542424, -91.114303942508 30.394293558958, -91.114413114263 30.394349595634, -91.114221279728 30.394634578351)))","120788","1430591614",,"7336 SASANQUA CT","BATON ROUGE","70808",,,"Baton Rouge","59","13",,,"CAMELLIA TRACE",,,"87","26.02","3","EBR-8","1-066","NO","NO","No",,,,,,"LDR","CN","A2.6",,"T7S R1E Sect 52","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.139610043841 30.354223614335, -91.139377075534 30.354598870227, -91.139139789804 30.354488072754, -91.139395303936 30.354076501937, -91.139562799625 30.354154711913, -91.139542149754 30.354189935802, -91.139610043841 30.354223614335)))","212086","1610831609",,"7943 STARWOOD CT","BATON ROUGE","70820",,,"Parish","83","20",,,"WESTWOOD",,,"80","40.11","2","EBR-7","3-057","NO","NO","No",,,,,,"MDR","CN","R",,"T8S R1E Sect 41","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.049733739068 30.497524200125, -91.049849173877 30.497780335204, -91.049436538207 30.497919400933, -91.04931110897 30.497666634021, -91.049733739068 30.497524200125)))","35788","620200967",,"12180 GREENWELL SPRINGS RD, STE 1","BATON ROUGE","70814",,,"Parish","20","2",,,"GREENWELL FOREST",,,"270","35.07","2","EBR-4","3-008","NO","NO","No",,,,,,"C","C","C1",,"T6S R2E Sect 53","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-90.993239704735 30.360825243242, -90.993061820023 30.3609403502, -90.992816083169 30.360653369549, -90.992993196153 30.360538761595, -90.993239704735 30.360825243242)))","157878","1640866546",,"17723 TWIN RIDGE AVE","BATON ROUGE","70817",,,"Parish","86","105",,,"JEFFERSON PARK",,,"206","45.10","2","EBR-6","3-066","NO","NO","No",,,,,,"LDR","RN","R",,"T8S R2E Sect 39","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.144247741361 30.648647979955, -91.144561777289 30.648529683708, -91.144511426791 30.648685555261, -91.144307776483 30.648766885274, -91.144247741361 30.648647979955)))","205263","122030079","THE UPS STORE #4888","5635 MAIN ST","ZACHARY","70791",,,"Zachary","203","D",,"CUTTING HORSE CORNER CONDOMINIUMS",,"NO","561000","328","46.02","2","Zachary-9","2-028","NO","YES","No",,,,,,"C",,,,"T5S R1E Sect 6",,"0",,,"YES",
"MULTIPOLYGON (((-91.124943625318 30.41934892976, -91.124626383073 30.419358345109, -91.124621500094 30.41898255498, -91.124935648986 30.418974500528, -91.124943625318 30.41934892976)))","109860","1420440178",,"5829 CONGRESS BLVD","BATON ROUGE","70808",,,"Baton Rouge","44","208",,,"CONCORD ESTATES",,,"71","38.01","3","EBR-5","1-073","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 93","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.140862497033 30.486073964946, -91.140428793191 30.486090372508, -91.140424925675 30.485948995462, -91.14085799037 30.485932612242, -91.140862497033 30.486073964946)))","43555","730160877",,"3963 N FOSTER DR","BATON ROUGE","70805",,,"Baton Rouge","16","138",,,"EAST DAYTON",,,"242","6.01","1","EBR-2","1-026","YES","YES","No",,,,,,"LDR","RN","A2",,"T6S R1E Sect 57","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.21858970683 30.636779446737, -91.218223681101 30.637407428941, -91.217694467531 30.637176789628, -91.217454910253 30.637072384826, -91.217815574788 30.63644610843, -91.21858970683 30.636779446737)))","1447","111850041",,"201 ZIMMERMAN RD","ZACHARY","70791",,,"Parish","185","TR. 5-A",,"BARBER, AUBREY L. TRACT",,,,"347","46.03","2","Zachary-1","2-005","NO","NO","No",,,,,,"AG, LDR","AG/RU","R",,"T5S R1W Sect 63","Rural","2","Rural",,"NO",
"MULTIPOLYGON (((-91.185154152115 30.598452084315, -91.185172387775 30.598343244234, -91.185645773793 30.59840407853, -91.185639851093 30.59844108429, -91.185628338279 30.598513021496, -91.185154152115 30.598452084315)))","167811","311590479",,"2400-2799 HOVEY AVE","BAKER","70714",,,"Baker","159","4",,,"LELAND COLLEGE ANNEX",,,"350","42.03","1","Baker-2","2-013","NO","YES","No",,,,,,"LDR",,,,"T5S R1W Sect 38",,"0",,,"NO",
"MULTIPOLYGON (((-91.187918329993 30.520206160691, -91.18768794068 30.520213931186, -91.187650874227 30.519390046694, -91.187881262639 30.519382298814, -91.187918329993 30.520206160691)))","42986","710080018","LEONARD WORLD","750 HARDING BLVD","BATON ROUGE","70807",,,"Baton Rouge","8","18",,,"SOUTHERN HEIGHTS","NO","815000","235","30","1","EBR-3","1-100","YES","YES","No",,,,,,"HDR","MU","A4",,"T6S R1W Sect 50","Walkable","1","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.046981954934 30.547015520151, -91.046893205876 30.547655101651, -91.046499859915 30.547606286044, -91.04659490113 30.546964573337, -91.046981954934 30.547015520151)))","180182","611130038",,"12431 STONEWAY PL","CENTRAL","70818",,,"Central","113","107",,,"MORGAN PLACE",,,"274","44.01","1","Central-3","3-030","NO","NO","No",,,,,,"LDR",,,,"T6S R2E Sect 69",,"1",,,"NO",
"MULTIPOLYGON (((-91.069557668332 30.465061268504, -91.069240266738 30.465062612552, -91.069238895598 30.464379104884, -91.069556294011 30.464378135199, -91.069557668332 30.465061268504)))","182226","1110310628",,"10361 BLACK OAK DR","BATON ROUGE","70815",,,"Baton Rouge","31","102",,,"RED OAK",,,"183","36.03","2","EBR-4","1-083","YES","YES","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 65","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.152519605415 30.548266888661, -91.152106899685 30.548279634149, -91.152105739255 30.548249071949, -91.152100641213 30.548114757577, -91.15251334626 30.548102011207, -91.152519605415 30.548266888661)))","13759","330060067",,"11310 CYPRESS GLENN AVE","BATON ROUGE","70807",,,"Baton Rouge","6","72",,,"CYPRESS HEIGHTS",,,"299","42.01","6","EBR-3","1-091","YES","NO","No",,,,,,"LDR","RN","A2",,"T6S R1E Sect 74","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.113579465119 30.440397853748, -91.113775315313 30.440389954768, -91.113791289275 30.44078853635, -91.113600694706 30.440796005675, -91.11352658714 30.440798909907, -91.113517447148 30.440472178742, -91.113523234787 30.440467856565, -91.113528839586 30.440463357276, -91.113534254242 30.440458687177, -91.113539472499 30.440453850768, -91.113544486013 30.440448855253, -91.113549290604 30.440443706938, -91.113553876889 30.440438412124, -91.113558241728 30.440432978922, -91.11356237886 30.440427412736, -91.113566282023 30.440421721673, -91.113569947038 30.440415912042, -91.113573368678 30.440409992855, -91.113579465119 30.440397853748)))","80644","1030370893",,"7345 SHEFFIELD CT","BATON ROUGE","70806",,,"Baton Rouge","37","15","11",,"GOODWOOD ESTATES",,,"95","19","1","EBR-5","1-034","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 89","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.182729365568 30.634640874374, -91.182569279266 30.634616770621, -91.182556838731 30.63468404125, -91.182062907521 30.634352155342, -91.181910905493 30.634365991996, -91.181734958546 30.633914721194, -91.181611398047 30.633499308775, -91.181303000465 30.633033564976, -91.180853813988 30.632591525159, -91.180379491023 30.63234515744, -91.179853357253 30.631695389633, -91.179599607158 30.631592470132, -91.17890697169 30.631514066113, -91.178464330214 30.631248384394, -91.178003129209 30.631196992815, -91.177514901085 30.63129480995, -91.176914345967 30.63122276652, -91.176790331008 30.631424226608, -91.176888180405 30.632116341643, -91.176286778394 30.632180900865, -91.175967649968 30.632245435677, -91.175844172255 30.632606958191, -91.17587257699 30.633507719036, -91.175958390131 30.633922306344, -91.173328417834 30.633610788468, -91.173758517822 30.630246564688, -91.180843317714 30.630190998735, -91.184393176624 30.630706994294, -91.184295583295 30.631236586134, -91.184260096373 30.631429153219, -91.184230060206 30.631592146264, -91.184200022899 30.63175513839, -91.184169986534 30.631918131404, -91.184139949029 30.632081123498, -91.184109912467 30.632244116479, -91.184079875808 30.632407108543, -91.184049838005 30.632570101491, -91.184019801148 30.632733093522, -91.183989763149 30.632896085536, -91.183959726093 30.633059078438, -91.183929688939 30.633222070421, -91.183899650642 30.633385063289, -91.183869613291 30.63354805524, -91.183866177291 30.633566698943, -91.183615820052 30.634925173488, -91.183285666394 30.634877726964, -91.182698705535 30.634793383749, -91.182729365568 30.634640874374)), ((-91.174204324577 30.626979456005, -91.178984364828 30.626510831311, -91.17885684636 30.627380462185, -91.178448364696 30.629635339769, -91.173806727283 30.629833138986, -91.173908326334 30.629103945254, -91.174474006008 30.629053552768, -91.174204324577 30.626979456005)))","208687","131870019",,"2438 CARNOUSTIE DR","ZACHARY","70791",,,"Zachary","187","CM2-A-1",,"COPPER MILL GOLF COMMUNITY",,,,"339","46.04","2","Zachary-4","2-034","NO","NO","No",,,,,,"LDR",,"R",,"T5S R1W Sect 58",,"108",,,"NO",
"MULTIPOLYGON (((-91.062977619781 30.47091502191, -91.062949385335 30.470921765848, -91.06291043371 30.470928120727, -91.062871152414 30.470931630679, -91.062823310847 30.470932407871, -91.062720185926 30.470941924025, -91.062645978239 30.470943312044, -91.062216553782 30.470951061002, -91.061578282267 30.470951062975, -91.061247110871 30.470955815441, -91.060743663977 30.470955815489, -91.060743146399 30.470901966878, -91.060741014058 30.468569717916, -91.060907381812 30.468569133304, -91.061155343208 30.468568266253, -91.061391042128 30.46856743938, -91.061612387432 30.46856666289, -91.062099926948 30.468564949085, -91.062401639117 30.468563890407, -91.062959921899 30.468561928606, -91.062977619781 30.47091502191)))","86664","1110260033",,"10978 DARRYL DR","BATON ROUGE","70815",,,"Baton Rouge","26","2-A",,"PINO, PAUL TRACT",,,,"183","36.03","1","EBR-4","1-083","YES","YES","No",,,,,,"HDR","CN","A4",,"T7S R1E Sect 1","Suburban","14","Suburban",,"NO",
"MULTIPOLYGON (((-91.004895899915 30.379081470426, -91.00488848136 30.379232576159, -91.004661800243 30.37922704296, -91.004501063022 30.379223119529, -91.004508482168 30.379072012915, -91.004895899915 30.379081470426)))","162014","1640787280",,"7957 TUSCAN DR","BATON ROUGE","70817",,,"Parish","78","56",,,"TUSCANY VILLAS",,,"206","45.10","2","EBR-6","3-045","NO","NO","No",,,,,,"LDR","RN","R",,"T8S R2E Sect 3","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.143987067148 30.518390779191, -91.143923611362 30.518393108623, -91.143912595839 30.51816796835, -91.143976051461 30.518165649748, -91.143987067148 30.518390779191)))","23476","520101067",,"4747 STEARNS ST","BATON ROUGE","70811",,,"Baton Rouge","10","13","8",,"FORTUNE ADDITION",,,"252","34","2","EBR-2","1-011","YES","YES","No",,,,,,"LDR","CN","A2",,"T6S R1E Sect 96","Walkable","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.0813265952 30.413737774057, -91.081204368872 30.413705541214, -91.081367883056 30.413380937552, -91.081474703007 30.413421358932, -91.081448885212 30.413495006827, -91.0813265952 30.413737774057)))","69540","1410541166",,"9304 SCULPTOR CT","BATON ROUGE","70809",,,"Baton Rouge","54","14",,,"ARTISAN HILL",,,"113","38.02","5","EBR-9","1-080","NO","NO","No",,,,,,"MDR","RN","SPUD",,"T7S R1E Sect 39","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.004816592247 30.516240685601, -91.004883171381 30.515553935773, -91.004924692987 30.515564818471, -91.004947810045 30.515599524095, -91.004978755454 30.515629310339, -91.005016174902 30.515652876669, -91.005058437082 30.515669191585, -91.005103695 30.515677541478, -91.005149969228 30.515677562417, -91.005196468905 30.515668956562, -91.005449679877 30.516282897993, -91.004816592247 30.516240685601)))","166460","631030255",,"16615 LILY VALLEY DR","GREENWELL SPRINGS","70739",,,"Central","103","8",,,"FOREST GLEN ESTATES",,,"278","44.03","3","Central-1","3-046","NO","NO","No",,,,,,"LDR",,,,"T6S R2E Sect 44",,"1",,,"NO",
"MULTIPOLYGON (((-90.980596456923 30.356473343285, -90.980572673573 30.356650873626, -90.980210493 30.356614380387, -90.980234278028 30.356436850112, -90.980596456923 30.356473343285)))","156112","1651311513",,"10113 OLD WORLD DR","BATON ROUGE","70817",,,"Parish","131","20",,,"OLD WORLD VILLAS",,,"207","45.10","1","EBR-6","3-022","NO","NO","No",,,,,,"LDR","RN","R",,"T8S R2E Sect 40","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-90.998681294559 30.460496213477, -90.998616079665 30.460826020742, -90.998421731366 30.460798953566, -90.998559966365 30.460474404511, -90.99856551369 30.460476480703, -90.99859642994 30.460485165678, -90.998681294559 30.460496213477)))","168650","1230620120",,"17151 DEER LAKE AVE","BATON ROUGE","70816",,,"Parish","62","70",,,"LAKEPARK GARDEN HOMES",,,"214","45.04","1","EBR-6","3-021","NO","NO","No",,,,,,"LDR","RN","R",,"T7S R2E Sect 74","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.129756928572 30.469948345309, -91.12943967954 30.469957601815, -91.129366107309 30.469959748092, -91.12975038665 30.469739074856, -91.129753490407 30.469838406083, -91.129756928572 30.469948345309)))","64989","1010230165","YELLOW CAB COMPANY","6057 PINO ST","BATON ROUGE","70806",,,"Baton Rouge","23","3","19",,"SMILEY HEIGHTS","NO","485000","98","11.04","1","EBR-4","1-030","YES","YES","No",,,,,,"C","EC","M1",,"T7S R1E Sect 74","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.136219837634 30.512348299753, -91.136045334487 30.5123545427, -91.136026516624 30.51196006539, -91.136201006168 30.511953503118, -91.136219837634 30.512348299753)))","29183","520131542",,"5456 OAKLON DR","BATON ROUGE","70811",,,"Baton Rouge","13","167",,,"GLEN OAKS",,,"253","34","5","EBR-2","1-077","YES","YES","No",,,,,,"LDR","RN","A2",,"T6S R1E Sect 39","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.031020694443 30.54326571429, -91.031026063745 30.543232541744, -91.031126900654 30.542609599684, -91.031135561471 30.542610835425, -91.031145874384 30.542612327512, -91.03148802157 30.54266184431, -91.031856470317 30.542713414564, -91.031932391282 30.54272404045, -91.032008313302 30.542734667198, -91.032010170701 30.542734926707, -91.032012027055 30.542735187116, -91.032013884451 30.542735447527, -91.03201574185 30.542735707037, -91.031884106551 30.543440344597, -91.031862288771 30.543436856281, -91.031137175776 30.543320924412, -91.031074553848 30.543310912067, -91.03106084884 30.543297367086, -91.031047144878 30.543283822107, -91.031020694443 30.54326571429)))","163222","171003242",,"14340 WAX RD","CENTRAL","70818",,,"Central","113","6-A",,,"CENTRAL SQUARE",,,"275","44.01","1","Central-3","3-030","NO","NO","No",,,,,,"C",,,,"T6S R2E Sect 68",,"2",,,"NO",
"MULTIPOLYGON (((-91.165243109753 30.522889419018, -91.165179604585 30.522891827135, -91.165165838976 30.522658437091, -91.165229537154 30.522654564283, -91.165243109753 30.522889419018)))","20070","430091788",,"2681 FAIRCHILD ST","BATON ROUGE","70807",,,"Baton Rouge","9","24","8",,"PARADISE PARK",,,"295","33","1","EBR-3","1-086","YES","YES","No",,,,,,"LDR","CN","A3.1",,"T6S R1W Sect 50","Walkable","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.067442442566 30.396424434636, -91.067358961018 30.396385915074, -91.067246448476 30.396334000471, -91.067471126208 30.395968890776, -91.067666640047 30.396060104866, -91.067442442566 30.396424434636)))","140401","1640663584",,"10531 PINEBROOK AVE","BATON ROUGE","70809",,,"Parish","66","122",,,"JEFFERSON TERRACE",,,"136","38.05","3","EBR-9","3-060","NO","NO","No",,,,,,"LDR","RN","A2",,"T7S R1E Sect 38","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.076577800774 30.432758055765, -91.076574232971 30.432342682246, -91.076822878874 30.432341956915, -91.076825318547 30.432757202846, -91.076577800774 30.432758055765)))","91329","1120391998",,"10065 OLD HAMMOND HWY, STE 1","BATON ROUGE","70805",,,"Baton Rouge","39","B-2",,,"HILLCREST ACRES",,,"159","37.01","4","EBR-9","1-072","NO","NO","No",,,,,"OLD HAMMOND HIGHWAY","O","CN","B1",,"T7S R1E Sect 87","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.202418442622 30.381201387379, -91.202489631566 30.381368167843, -91.202522536997 30.381445256514, -91.201728023301 30.38134583082, -91.201730711883 30.381330121698, -91.201683657239 30.381324066879, -91.201720193194 30.38111062415, -91.202418442622 30.381201387379)))","105565","1330980537",,"6112 RIVERINE DR","BATON ROUGE","70820",,,"Baton Rouge","98","98-A",,,"RIVERBEND LAKES",,,"78","40.14","4","EBR-7","3-069","NO","NO","No",,,,,,"LDR","RN","R",,"T8S R1W Sect 44","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.022193438904 30.435470203069, -91.022189429478 30.435483941407, -91.022169363552 30.435558626502, -91.022154945701 30.435602943572, -91.022128548552 30.435672830004, -91.022113372473 30.435705954021, -91.021720309131 30.435577861494, -91.02178579346 30.435438998211, -91.021785112344 30.435403252399, -91.022193438904 30.435470203069)))","133396","1510480774",,"1935 PALMWOOD DR","BATON ROUGE","70816",,,"Baton Rouge","48","289",,,"WEDGEWOOD",,,"194","45.05","1","EBR-1","1-098","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R2E Sect 47","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.166085609031 30.515260275448, -91.165912342329 30.515266030729, -91.165896600002 30.514963887125, -91.166069866176 30.514958132767, -91.166085609031 30.515260275448)))","216165","430121261",,"2526 73RD AVE","BATON ROUGE","70807",,,"Baton Rouge","12","39",,,"WOODAIRE",,,"237","33","4","EBR-3","1-085","YES","YES","No",,,,,,"LDR","RN","A2",,"T6S R1W Sect 50","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.107125257494 30.537276030995, -91.107060341534 30.537603936298, -91.106124418891 30.53747133674, -91.106184521645 30.537145527211, -91.107125257494 30.537276030995)))","9518","240110476",,"10026 MEADOWDALE DR","BATON ROUGE","70811",,,"Parish","11","32-A",,,"GREEN ACRES",,,"291","32.02","2","Central-7","2-010","NO","NO","No",,,,,,"LDR","RN","A1",,"T6S R1E Sect 77","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.154606354639 30.406276550828, -91.154350622678 30.406689784188, -91.154131116128 30.406580246445, -91.154383749765 30.406172018608, -91.154574514252 30.406261598937, -91.154606354639 30.406276550828)))","102451","1320520076",,"4156 FLOYD DR","BATON ROUGE","70808",,,"Baton Rouge","52","46",,,"FLOYD PLACE",,,"54","26.01","2","EBR-7","1-042","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 45","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.153423274991 30.397361419521, -91.153337431123 30.397503444414, -91.153304843505 30.397557355068, -91.152940377666 30.397390173215, -91.153058806549 30.397194237981, -91.153423274991 30.397361419521)))","116992","1430520899",,"635 COLLEGE HILL DR","BATON ROUGE","70808",,,"Baton Rouge","52","56",,,"COLLEGE HILL",,,"75","49","1","EBR-7","1-043","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 46","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.177074824018 30.52376317369, -91.17681047352 30.523771319045, -91.176794905617 30.523402782668, -91.17693244279 30.523398084065, -91.177059222144 30.523393752384, -91.177059812749 30.523407762051, -91.177074824018 30.52376317369)))","14921","430091009",,"1586 SWAN AVE","BATON ROUGE","70807",,,"Baton Rouge","9","UND","106",,"NORTH BATON ROUGE",,,"296","31.01","5","EBR-3","1-092","YES","YES","No",,,,,,"MDR","CN","A3.1",,"T6S R1W Sect 39","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.036597093492 30.693478042756, -91.036032559333 30.693479206381, -91.036026780749 30.692886229903, -91.0365949772 30.692886450971, -91.036597093492 30.693478042756)))","3604","212320004",,"23389 HUGGINS LN","ZACHARY","70791",,,"Parish","232","TR. B",,"HENRY, TOM TRACT",,,,"366","47","2","EBR-2","2-006","NO","NO","No",,,,,,"LDR","AG/RU","R",,"T4S R2E Sect 17","Rural","1","Rural",,"NO",
"MULTIPOLYGON (((-91.114434056746 30.661546603729, -91.114495365956 30.661363771239, -91.114961432385 30.661472647625, -91.114899231259 30.661655273192, -91.114434056746 30.661546603729)))","177930","122190120",,"6773 ROYAL OAKS CT","ZACHARY","70791",,,"Zachary","219","84",,,"OAKS, THE",,,"329","46.02","1","Zachary-9","2-028","NO","NO","No",,,,,,"LDR",,,,"T4S R1E Sect 33",,"0",,,"NO",
"MULTIPOLYGON (((-91.191184847102 30.538731632298, -91.191072653016 30.538783255403, -91.190935222718 30.538556134598, -91.191047812726 30.538505167825, -91.191184847102 30.538731632298)))","13549","420041362",,"538 CRANE ST","BATON ROUGE","70807",,,"Baton Rouge","4","17","9",,"UNIVERSITY PLACE",,,"358","31.01","3","EBR-3","1-101","YES","YES","No",,,,,,"UND","CN","A4",,"T6S R1W Sect 74","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.173371626165 30.653856793802, -91.173633255799 30.653889958147, -91.173569704812 30.654292595336, -91.173306928471 30.654258833252, -91.173371626165 30.653856793802)))","202624","122020161",,"2857 MARCH ST","ZACHARY","70791",,,"Zachary","202","33",,,"ZACHARY TERRACE",,,"336","46.04","4","Zachary-5","2-036","NO","NO","No",,,,,,"LDR",,,,"T4S R1W Sect 80",,"0",,,"NO",
"MULTIPOLYGON (((-91.139287504014 30.409963078183, -91.139143819652 30.410192687057, -91.138933844804 30.410093973168, -91.139001905734 30.409985210911, -91.139205327478 30.410080844361, -91.139280973955 30.40996000781, -91.139287504014 30.409963078183)))","202603","1430521219",,"5105 TROTTOIR ST","BATON ROUGE","70808",,,"Baton Rouge","52","245",,,"ROUZAN",,,"73","26.02","2","EBR-7","1-056","NO","NO","No",,,,,,"LDR","RN","TND",,"T7S R1E Sect 94","Walkable","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.148676398332 30.449426476159, -91.148517891856 30.449433352316, -91.148505748139 30.449093508643, -91.148664314455 30.449088315863, -91.148676398332 30.449426476159)))","69334","920283232","AFFINITY NURSING AND REHAB CENTER","4005 NORTH BLVD","BATON ROUGE","70806",,,"Baton Rouge","28","2","2",,"EAST WILSON PLACE","NO","623000","61","17","2","EBR-5","1-037","NO","NO","No",,,,,,"O","MU","B1",,"T7S R1E Sect 81","Urban","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.157220368357 30.421205262426, -91.157108813414 30.421387411865, -91.156688448118 30.421194071512, -91.156800003617 30.421011921516, -91.157220368357 30.421205262426)))","104071","1320430470",,"2167 GLENDALE AVE","BATON ROUGE","70808",,,"Baton Rouge","43","22","18",,"UNIVERSITY GARDENS",,,"44","26.01","1","EBR-7","1-041","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 94","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.252107746239 30.66066103161, -91.253033411918 30.660732405737, -91.25435998377 30.660228619127, -91.254478416424 30.660453679674, -91.253245726046 30.660936815693, -91.252187867642 30.66079819533, -91.252107746239 30.66066103161)))","2536","112140088",,"20900-21000 SAMUELS RD","ZACHARY","70791",,,"Parish","214","TR. B-1",,"WOODSIDE, CHARLES P. TRACT",,,,"363","46.03","3","Zachary-3","2-037","NO","NO","No",,,,,,"UND","AG/RU","R",,"T4S R1W Sect 31","Rural","1","Rural",,"NO",
"MULTIPOLYGON (((-91.085152598215 30.478301908827, -91.085149348992 30.478519642224, -91.08509247826 30.478519634753, -91.084698632744 30.478521534629, -91.084701912835 30.478301851921, -91.085152598215 30.478301908827)))","40338","620250392",,"3086 FARRINGTON DR","BATON ROUGE","70814",,,"Baton Rouge","25","103",,,"LONGWOOD",,,"222","35.06","4","EBR-4","1-078","YES","NO","No",,,,,,"LDR","RN","A1",,"T6S R1E Sect 49","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.037060376925 30.347191950977, -91.037001742603 30.347366279577, -91.036999154059 30.347375243412, -91.036993920473 30.347388049698, -91.03697954554 30.347412624202, -91.036960214153 30.347421942895, -91.036951615655 30.34742432411, -91.036941943832 30.34742493479, -91.036682778531 30.347419879588, -91.036575566724 30.347416507608, -91.036622316352 30.347095519669, -91.037060376925 30.347191950977)))","141021","1630916473","THOUGHTFULLY PREPARED","17542 CROSSING BLVD","BATON ROUGE","70810",,,"Parish","91","37",,,"COUNTRY CLUB CROSSING","NO",,"146","40.09","1","EBR-9","3-062","NO","NO","No",,,,,,"LDR","RN","A1",,"T8S R2E Sect 56","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.018242567118 30.405796863408, -91.018237523728 30.405793583107, -91.018232615073 30.405790151575, -91.018227849463 30.405786573342, -91.018223231051 30.405782852028, -91.018218766067 30.405778992157, -91.018214459694 30.405775000056, -91.018210318168 30.405770878447, -91.018206345629 30.405766634556, -91.018202546228 30.405762272002, -91.01819892619 30.405757797113, -91.01819548966 30.405753215312, -91.018192239746 30.405748531118, -91.018189181629 30.405743751759, -91.018186318417 30.405738881754, -91.01818365425 30.405733928328, -91.018181191192 30.4057288969, -91.018178934429 30.405723792894, -91.018176883935 30.405718624428, -91.018175044898 30.405713396929, -91.0181734173 30.405708115809, -91.018172005277 30.405702789195, -91.018170808811 30.405697423404, -91.018169831005 30.405692023854, -91.018169070796 30.40568659776, -91.018168531284 30.405681152346, -91.018168212448 30.405675693927, -91.018168236722 30.405664764233, -91.018170670176 30.405647310036, -91.018589981667 30.405685406663, -91.018576239301 30.405773265706, -91.018549932748 30.405900010191, -91.018242567118 30.405796863408)))","210792","1530680289",,"5203 HEIDI'S PL","BATON ROUGE","70817",,,"Parish","68","53",,,"GATE HOUSE",,,"204","39.06","4","EBR-6","3-041","NO","NO","No",,,,,,"LDR","RN","A2.1",,"T7S R2E Sect 28","Suburban","0","Suburban",,"NO",
