"uniqueid","accountid","charactercode","charactercodedescription","objectcode","object","projectcode","project","fullaccount","fundcode","fund","segment2code","segment2","segment3code","segment3","segment4code","segment4","segment5code","segment5","segment6code","segment6","accountdescription","accountstatus","fiscalyear","fiscalmonth","originalbudget","revisedbudget","actual"
"2022-9-5949","5949","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-0100-10-0104-0000-0000-000000-611000-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0104","COUNCIL DISTRICT 4","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","3325.54"
"2022-9-7789","7789","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-7800-10-7820-0000-0000-000000-621100-","1000","GENERAL FUND","7800","BUILDINGS AND GROUNDS","10","GENERAL GOVERNMENT EXPEND","7820","ARCHITECTURAL SERVICES","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","6264.97"
"2022-9-9371","9371","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-7800-10-7820-0000-0000-000000-623000-","1000","GENERAL FUND","7800","BUILDINGS AND GROUNDS","10","GENERAL GOVERNMENT EXPEND","7820","ARCHITECTURAL SERVICES","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","310.65"
"2022-9-6519","6519","61","PERSONAL SERVICES","611700","SEVERANCE PAY",,"UNKNOWN","2053-5200-20-5210-0000-0000-000000-611700-","2053","EMERGENCY MEDICAL SERVICES","5200","EMERGENCY MEDICAL SERVICES","20","PUBLIC SAFETY EXPEND","5210","EMS-OPERATIONS","0000","OPERATING","0000","UNDEFINED","SEVERANCE PAY","Active","2022","2022-09-01T00:00:00.000","0","0","175.58"
"2022-9-9349","9349","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-5400-20-5400-0000-0000-000000-623000-","1000","GENERAL FUND","5400","MAYOR'S HOMELAND SECURITY OFC","20","PUBLIC SAFETY EXPEND","5400","MOHSEP","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","246.61"
"2022-9-9407","9407","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","2400-5100-20-5180-0000-0000-000000-623000-","2400","BR FIRE PAY ENHANCEMENT FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5180","FIRE-HAZARDOUS MATERIALS","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","116.3"
"2022-9-8682","8682","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","1000-2100-10-2100-0000-0000-000000-622200-","1000","GENERAL FUND","2100","CITY CONSTABLE","10","GENERAL GOVERNMENT EXPEND","2100","CONSTABLE-OPERATIONS","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","432.46"
"2022-9-45979","45979","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-0100-10-0110-0000-0000-000000-622100-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0110","COUNCIL DISTRICT 10","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","256.2"
"2022-9-5968","5968","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-0500-10-0520-0000-0000-000000-611000-","1000","GENERAL FUND","0500","PARISH ATTORNEY","10","GENERAL GOVERNMENT EXPEND","0520","PA-CITY PROSECUTOR","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","39690.21"
"2022-9-7809","7809","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","2002-1200-60-1200-0000-0000-000000-621100-","2002","LIBRARY BOARD OF CONTROL","1200","LIBRARY BOARD OF CONTROL","60","CULTURE - RECREATION EXPEND","1200","LIBRARY-OPERATIONS","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","169835.06"
"2022-9-9439","9439","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","6000-7900-10-7910-0000-0000-000000-623000-","6000","CENTRAL GARAGE-OPERATIONS","7900","FLEET MANAGEMENT","10","GENERAL GOVERNMENT EXPEND","7910","CENTRAL GARAGE OPER & MAINT","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","868"
"2022-9-9405","9405","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","2400-5100-20-5160-0000-0000-000000-623000-","2400","BR FIRE PAY ENHANCEMENT FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5160","FIRE-INVESTIGATIONS","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","51.94"
"2022-9-7689","7689","61","PERSONAL SERVICES","617700","POST LICENSE ENGR ALLOWANCE",,"UNKNOWN","1000-7300-20-7320-0000-0000-000000-617700-","1000","GENERAL FUND","7300","DEVELOPMENT","20","PUBLIC SAFETY EXPEND","7320","SUBDIVISIONS","0000","OPERATING","0000","UNDEFINED","POST LICENSE ENGR ALLOWANCE","Active","2022","2022-09-01T00:00:00.000","0","0","76.92"
"2022-9-6022","6022","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-7100-30-7130-0000-0000-000000-611000-","1000","GENERAL FUND","7100","TRANSPORTATION AND DRAINAGE","30","TRANSPORTATION EXPEND","7130","T&D-FIELD ENGINEERING","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","26740.56"
"2022-9-9414","9414","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","5100-7700-40-7710-7710-0000-000000-623000-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7710","SEWER-ADMINISTRATION","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","265.59"
"2022-9-8383","8383","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-4400-10-4400-0000-0000-000000-622100-","1000","GENERAL FUND","4400","INFORMATION SERVICES","10","GENERAL GOVERNMENT EXPEND","4400","IS OPERATIONS","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","13217.37"
"2022-9-9876","9876","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-7000-10-7010-0000-0000-000000-623500-","1000","GENERAL FUND","7000","BUSINESS OPER/CAP PROG OFFICE","10","GENERAL GOVERNMENT EXPEND","7010","BUS & CAP-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","3844.45"
"2022-9-6770","6770","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","2400-5100-20-5150-0000-0000-000000-612000-","2400","BR FIRE PAY ENHANCEMENT FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5150","FIRE-TRAINING","0000","OPERATING","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","1177.75"
"2022-9-8193","8193","62","EMPLOYEE BENEFITS","621200","FIRE RETIREMENT FUND-CPERS",,"UNKNOWN","2400-5100-20-5110-0000-0000-000000-621200-","2400","BR FIRE PAY ENHANCEMENT FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5110","FIRE-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","FIRE RETIREMENT FUND-CPERS","Active","2022","2022-09-01T00:00:00.000","0","0","2199.09"
"2022-9-7834","7834","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","5510-7600-40-7620-0000-0000-000000-621100-","5510","SOLID WASTE DISPOSAL FACILITY","7600","MAINTENANCE","40","SANITATION EXPEND","7620","LANDSCAPE MAINTENANCE","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","2212"
"2022-9-9893","9893","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-7800-10-7820-0000-0000-000000-623500-","1000","GENERAL FUND","7800","BUILDINGS AND GROUNDS","10","GENERAL GOVERNMENT EXPEND","7820","ARCHITECTURAL SERVICES","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","3859.14"
"2022-9-14771","14771","64","CONTRACTUAL SERVICES","642100","WATER/SEWER FEES",,"UNKNOWN","5100-7700-40-7710-7742-0000-000000-642100-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7742","SEWER-PUMP STATION MAINTENANCE","0000","UNDEFINED","WATER/SEWER FEES","Active","2022","2022-09-01T00:00:00.000","0","0","673.19"
"2022-9-7649","7649","61","PERSONAL SERVICES","617400","EDUCATIONAL ALLOWANCES",,"UNKNOWN","2403-1000-20-1003-0000-0000-000000-617400-","2403","BROWNSFIELD FIRE PROTECTION","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1003","BROWNSFIELD FIRE PROTECT","0000","OPERATING","0000","UNDEFINED","EDUCATIONAL ALLOWANCES","Active","2022","2022-09-01T00:00:00.000","0","0","198.07"
"2022-9-14883","14883","64","CONTRACTUAL SERVICES","642200","JANITORIAL/EXTERMINATION SRV",,"UNKNOWN","5100-7700-40-7710-7750-7714-000000-642200-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7714","WW TREATMENT-NORTH PLANT","JANITORIAL/EXTERMINATION SRV","Active","2022","2022-09-01T00:00:00.000","0","0","22.9"
"2022-9-14938","14938","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","1100-0800-50-0800-0000-0000-000000-642250-","1100","ANIMAL CONTROL & RESCUE CENTER","0800","ANIMAL CONTROL & RESCUE CENTER","50","HEALTH AND WELFARE","0800","ANIMAL CONTROL & RESCUE CENTER","0000","OPERATING","0000","UNDEFINED","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","227.77"
"2022-9-16648","16648","64","CONTRACTUAL SERVICES","643500","OTHER CONTRACTUAL SERVICES",,"UNKNOWN","5100-7700-40-7710-7740-0000-000000-643500-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7740","SEWER-WASTEWATER COLLECTION","0000","UNDEFINED","OTHER CONTRACTUAL SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","4597.5"
"2022-9-14664","14664","64","CONTRACTUAL SERVICES","642000","ELECTRICITY & GAS",,"UNKNOWN","2409-1000-20-1009-0000-0000-000000-642000-","2409","ALSEN FIRE PROTECTION DISTRICT","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1009","ALSEN FIRE PROTECTION DIST","0000","OPERATING","0000","UNDEFINED","ELECTRICITY & GAS","Active","2022","2022-09-01T00:00:00.000","0","0","480.48"
"2022-9-16305","16305","64","CONTRACTUAL SERVICES","643410","WIRELESS COMMUNICATIONS",,"UNKNOWN","2409-1000-20-1009-0000-0000-000000-643410-","2409","ALSEN FIRE PROTECTION DISTRICT","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1009","ALSEN FIRE PROTECTION DIST","0000","OPERATING","0000","UNDEFINED","WIRELESS COMMUNICATIONS","Active","2022","2022-09-01T00:00:00.000","0","0","370.88"
"2022-9-15687","15687","64","CONTRACTUAL SERVICES","643350","TRAVEL & TRAINING",,"UNKNOWN","1000-2000-10-2010-0000-0000-000000-643350-","1000","GENERAL FUND","2000","CITY COURT","10","GENERAL GOVERNMENT EXPEND","2010","CITY COURT-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","TRAVEL & TRAINING","Active","2022","2022-09-01T00:00:00.000","0","0","42.04"
"2022-9-9887","9887","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-7300-20-7340-0000-0000-000000-623500-","1000","GENERAL FUND","7300","DEVELOPMENT","20","PUBLIC SAFETY EXPEND","7340","NEIGHBORHOOD REVITALIZATON","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","4046.52"
"2022-9-7830","7830","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","5100-7700-40-7710-7750-7715-000000-621100-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7715","WW TREATMENT-LAB","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","4410.17"
"2022-9-7813","7813","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","2053-5200-20-5210-0000-0000-000000-621100-","2053","EMERGENCY MEDICAL SERVICES","5200","EMERGENCY MEDICAL SERVICES","20","PUBLIC SAFETY EXPEND","5210","EMS-OPERATIONS","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","132244.05"
"2022-9-9345","9345","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-5100-20-5180-0000-0000-000000-623000-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5180","FIRE-HAZARDOUS MATERIALS","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","358.38"
"2022-9-6385","6385","61","PERSONAL SERVICES","611300","SALARIES-EMPLOYEES ON WRK COMP",,"UNKNOWN","5100-7700-40-7710-7750-7713-000000-611300-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7713","WW TREATMENT-SOUTH PLANT","SALARIES-EMPLOYEES ON WRK COMP","Active","2022","2022-09-01T00:00:00.000","0","0","2147.37"
"2022-9-16617","16617","64","CONTRACTUAL SERVICES","643500","OTHER CONTRACTUAL SERVICES",,"UNKNOWN","2003-1500-70-1500-0000-0000-000000-643500-","2003","DOWNTOWN DEVELOPMENT DISTRICT","1500","DOWNTOWN DEVELOPMENT DISTRICT","70","CONSERVATION & DEVELOPMENT EXP","1500","DDD-OPERATIONS","0000","OPERATING","0000","UNDEFINED","OTHER CONTRACTUAL SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","192.85"
"2022-9-16582","16582","64","CONTRACTUAL SERVICES","643500","OTHER CONTRACTUAL SERVICES",,"UNKNOWN","1000-7300-20-7340-0000-0000-000000-643500-","1000","GENERAL FUND","7300","DEVELOPMENT","20","PUBLIC SAFETY EXPEND","7340","NEIGHBORHOOD REVITALIZATON","0000","OPERATING","0000","UNDEFINED","OTHER CONTRACTUAL SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","18125"
"2022-9-6767","6767","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","2400-5100-20-5120-0000-0000-000000-612000-","2400","BR FIRE PAY ENHANCEMENT FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5120","FIRE-SUPPRESSION","0000","OPERATING","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","49836.16"
"2022-9-12335","12335","63","SUPPLIES","632000","BUILDING MATERIALS",,"UNKNOWN","1000-7800-10-7830-0000-0000-000000-632000-","1000","GENERAL FUND","7800","BUILDINGS AND GROUNDS","10","GENERAL GOVERNMENT EXPEND","7830","PUBLIC BUILDING MAINTENANCE","0000","OPERATING","0000","UNDEFINED","BUILDING MATERIALS","Active","2022","2022-09-01T00:00:00.000","0","0","4491"
"2022-9-14985","14985","64","CONTRACTUAL SERVICES","642260","LANDSCAPING SERVICES",,"UNKNOWN","5100-7700-40-7710-7750-7713-000000-642260-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7713","WW TREATMENT-SOUTH PLANT","LANDSCAPING SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","8106"
"2022-9-6713","6713","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","1000-5100-20-5140-0000-0000-000000-612000-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5140","FIRE-SPECIAL SERVICES","0000","OPERATING","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","1335.26"
"2022-9-8666","8666","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","1000-0100-70-0174-0107-0000-000000-622200-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","70","CONSERVATION & DEVELOPMENT EXP","0174","DR MARTIN LUTHER KING COMM CTR","0107","COUNCIL DISTRICT 7","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","21.93"
"2022-9-7722","7722","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-0200-10-0210-0000-0000-000000-621100-","1000","GENERAL FUND","0200","COUNCIL ADMINISTRATOR","10","GENERAL GOVERNMENT EXPEND","0210","CA-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","-43714.12"
"2022-9-13282","13282","63","SUPPLIES","635300","MEDICINES/LABORATORY SUPPLIES",,"UNKNOWN","2203-2000-10-2010-2030-0000-000000-635300-","2203","CITY COURT JUDICIAL BLDG FUND","2000","CITY COURT","10","GENERAL GOVERNMENT EXPEND","2010","CITY COURT-ADMINISTRATION","2030","CITY COURT TRAFFIC","0000","UNDEFINED","MEDICINES/LABORATORY SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","437.25"
"2022-9-11835","11835","63","SUPPLIES","631400","CLEANING/SANITATION SUPPLIES",,"UNKNOWN","1000-7800-10-7830-0000-0000-000000-631400-","1000","GENERAL FUND","7800","BUILDINGS AND GROUNDS","10","GENERAL GOVERNMENT EXPEND","7830","PUBLIC BUILDING MAINTENANCE","0000","OPERATING","0000","UNDEFINED","CLEANING/SANITATION SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","500.11"
"2022-9-11173","11173","63","SUPPLIES","631000","OFFICE SUPPLIES",,"UNKNOWN","5100-7700-40-7710-7750-7715-000000-631000-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7715","WW TREATMENT-LAB","OFFICE SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","255.96"
"2022-9-17776","17776","64","CONTRACTUAL SERVICES","645230","HOUSING INMATES-OTHER PARISHES",,"UNKNOWN","1000-3000-20-3020-0000-0000-000000-645230-","1000","GENERAL FUND","3000","SHERIFF'S OFFICE","20","PUBLIC SAFETY EXPEND","3020","CORRECTIONAL INSTITUTION","0000","OPERATING","0000","UNDEFINED","HOUSING INMATES-OTHER PARISHES","Active","2022","2022-09-01T00:00:00.000","0","0","236849.43"
"2022-9-13281","13281","63","SUPPLIES","635300","MEDICINES/LABORATORY SUPPLIES",,"UNKNOWN","2053-5200-20-5210-0000-0000-000000-635300-","2053","EMERGENCY MEDICAL SERVICES","5200","EMERGENCY MEDICAL SERVICES","20","PUBLIC SAFETY EXPEND","5210","EMS-OPERATIONS","0000","OPERATING","0000","UNDEFINED","MEDICINES/LABORATORY SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","11963.29"
"2022-9-14849","14849","64","CONTRACTUAL SERVICES","642200","JANITORIAL/EXTERMINATION SRV",,"UNKNOWN","1000-7100-30-7130-0000-0000-000000-642200-","1000","GENERAL FUND","7100","TRANSPORTATION AND DRAINAGE","30","TRANSPORTATION EXPEND","7130","T&D-FIELD ENGINEERING","0000","OPERATING","0000","UNDEFINED","JANITORIAL/EXTERMINATION SRV","Active","2022","2022-09-01T00:00:00.000","0","0","34.22"
"2022-9-14950","14950","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","5100-7700-40-7710-7750-7713-000000-642250-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7713","WW TREATMENT-SOUTH PLANT","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","105665.3"
"2022-9-14906","14906","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","1000-0100-70-0175-0110-0000-000000-642250-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","70","CONSERVATION & DEVELOPMENT EXP","0175","LEO S BUTLER COMMUNITY CTR","0110","COUNCIL DISTRICT 10","0000","UNDEFINED","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","114.85"
"2022-9-14940","14940","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","2002-1200-60-1200-0000-0000-000000-642250-","2002","LIBRARY BOARD OF CONTROL","1200","LIBRARY BOARD OF CONTROL","60","CULTURE - RECREATION EXPEND","1200","LIBRARY-OPERATIONS","0000","OPERATING","0000","UNDEFINED","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","7503.61"
"2022-9-14946","14946","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","5100-7700-40-7710-7740-0000-000000-642250-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7740","SEWER-WASTEWATER COLLECTION","0000","UNDEFINED","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","228.1"
"2022-9-5937","5937","60","COST OF MATERIALS","601100","COST OF GOODS-FUEL",,"UNKNOWN","6000-7900-10-7910-0000-0000-000000-601100-","6000","CENTRAL GARAGE-OPERATIONS","7900","FLEET MANAGEMENT","10","GENERAL GOVERNMENT EXPEND","7910","CENTRAL GARAGE OPER & MAINT","0000","OPERATING","0000","UNDEFINED","COST OF GOODS-FUEL","Active","2022","2022-09-01T00:00:00.000","0","0","115460.56"
"2022-9-12902","12902","63","SUPPLIES","634300","WEARING APPAREL",,"UNKNOWN","2409-1000-20-1009-0000-0000-000000-634300-","2409","ALSEN FIRE PROTECTION DISTRICT","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1009","ALSEN FIRE PROTECTION DIST","0000","OPERATING","0000","UNDEFINED","WEARING APPAREL","Active","2022","2022-09-01T00:00:00.000","0","0","181.75"
"2022-9-8805","8805","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","7500-4800-10-4810-0000-0000-000000-622200-","7500","EMPLOYEES' RETIREMENT SYSTEM","4800","RETIREMENT OFFICE","10","GENERAL GOVERNMENT EXPEND","4810","CPERS TRUST","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","180.65"
"2022-9-6442","6442","61","PERSONAL SERVICES","611700","SEVERANCE PAY",,"UNKNOWN","1000-2000-10-2010-0000-0000-000000-611700-","1000","GENERAL FUND","2000","CITY COURT","10","GENERAL GOVERNMENT EXPEND","2010","CITY COURT-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","SEVERANCE PAY","Active","2022","2022-09-01T00:00:00.000","0","0","17377.73"
"2022-9-54151","54151","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","5510-7700-40-7760-7761-0000-000000-622100-","5510","SOLID WASTE DISPOSAL FACILITY","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7760","ENV-SOLID WASTE DIVISION","7761","SOLID WASTE-ADMINISTRATION","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","489.1"
"2022-9-7743","7743","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-4000-10-4010-0000-0000-000000-621100-","1000","GENERAL FUND","4000","OFFICE OF THE MAYOR-PRESIDENT","10","GENERAL GOVERNMENT EXPEND","4010","MAYOR-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","17446.04"
"2022-9-8252","8252","62","EMPLOYEE BENEFITS","621310","POLICE RETIREMENT FUND-MPERS",,"UNKNOWN","1000-5000-20-5050-0000-0000-000000-621310-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5050","POLICE-COMMUNICATIONS","0000","OPERATING","0000","UNDEFINED","POLICE RETIREMENT FUND-MPERS","Active","2022","2022-09-01T00:00:00.000","0","0","23288.48"
"2022-9-45948","45948","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-0100-10-0105-0000-0000-000000-621100-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0105","COUNCIL DISTRICT 5","0000","OPERATING","0000","UNDEFINED","REG EMPLOYEE RETIREMENT-GF","Active","2022","2022-09-01T00:00:00.000","0","0","665.7"
