"record_type","source_document","source_doc_type","source_doc_desc","requisition_no","input_date","total_amount","dept_num","dept_name","cost_center","cost_center_name","source_doc_type_code","source_doc_type_description","source_doc_status_code","source_doc_status_description","vouched_amount","estimated_start_date","initial_expiration_date","extended_through_date","annual_contract","vendor_name_1","vendor_name_2","vendor_city","vendor_state","vendor_zip","vendor_type","vendor_gender","vendor_ethnicity","vendor_status","vendor_class","vendor_geographic_code","vendor_independent_contractor","isminority","dbe","dvbe","dvse","smb_min","smb_mn_wom","sb_non_mn","smb_dbe","vet_sm_bus","smb_woman","total_items","item_number","item_description","item_quantity_ordered","item_unit_of_mea","item_unit_cost","item_total_cost","commodity_code","commodity_desc","object","object_desc"
"D","22006636","P","CAMERA SYSTEM FOR CDLC HEAD ST","9302","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","10","INSTALL INSTALLATION & CONFIGURATION","12","EACH","125","1500","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006636","P","CAMERA SYSTEM FOR CDLC HEAD ST","9302","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","11","INSTALL SOFTWARE INSTALL","14","EACH","125","1750","92040","PROGRAMMING SERVICES, COMPUTER","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006636","P","CAMERA SYSTEM FOR CDLC HEAD ST","9302","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","12","INSTALL TRAINING","10","EACH","125","1250","20332","COMPUTER INSTRUCTIONAL AIDS AN","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006636","P","CAMERA SYSTEM FOR CDLC HEAD ST","9302","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","13","#400-015 XPROTECT PROFESSIONAL+DEVICE LICENSE","14","EACH","159.3","2230.2","04037","ELECTRONIC IDENTIFICATION SYST","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006636","P","CAMERA SYSTEM FOR CDLC HEAD ST","9302","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","14","#400-166 ONE YEAR CARE PREMIUM FOR XPROTECT PROFESSIONAL+DEVICE LICENSE","14","EACH","29.7","415.8","04037","ELECTRONIC IDENTIFICATION SYST","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006636","P","CAMERA SYSTEM FOR CDLC HEAD ST","9302","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","15","#400-014 XPROTECT PROFESSIONAL+BASE LICENSE","1","EACH","47.16","47.16","04037","ELECTRONIC IDENTIFICATION SYST","636230","TRACKABLE SUPPLIES-COMM EQP"
"H","22006635","P","CAMERA SYSTEM FOR DALTON HEAD","9298","2022-08-22T00:00:00.000","12660.96","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed","0",,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","10","0",,,,,,"680","POLICE, CORRECTIONAL FACILITY",,
"D","22006635","P","CAMERA SYSTEM FOR DALTON HEAD","9298","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","#100-0890 FIXED DOME WITH SUPPORT FOR FORENSIC WDR AND LIGHTFINDER 2.0 DISCREDALTON HEAD START 3605 ONTARIO STREET  BATON ROUGE  LA 70805","6","EACH","476.1","2856.6","68087","SURVEILLANCE CAMERAS AND COUNT","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006635","P","CAMERA SYSTEM FOR DALTON HEAD","9298","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","2","#100-0509 4-PACK OF CEILING MOUNT ACCESSORY FOR MOUNTING CAMERAS AND STANDS ONDALTON HEAD START 3605 ONTARIO STREET  BATON ROUGE  LA 70805","6","EACH","71.1","426.6","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006635","P","CAMERA SYSTEM FOR DALTON HEAD","9298","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","3","INSTALL INSTALLATION & CONFIGURATIONDALTON HEAD START 3605 ONTARIO STREET  BATON ROUGE  LA 70805","30","EACH","125","3750","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006635","P","CAMERA SYSTEM FOR DALTON HEAD","9298","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","4","#100-1883 T8355 DIGITAL MICROPHONE IS AN OMNIDIRECTIONAL MICROPHONE COMPATIBLEDALTON HEAD START 3605 ONTARIO STREET  BATON ROUGE  LA 70805","6","EACH","116.1","696.6","93977","SOUND EQUIPMENT, INCLUDING MIC","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006635","P","CAMERA SYSTEM FOR DALTON HEAD","9298","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","5","INSTALL INSTALLATION & CONFIGURATIONDALTON HEAD START 3605 ONTARIO STREET  BATON ROUGE  LA 70805","6","EACH","125","750","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006635","P","CAMERA SYSTEM FOR DALTON HEAD","9298","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","6","INSTALL SOFTWARE INSTALLDALTON HEAD START 3605 ONTARIO STREET  BATON ROUGE  LA 70805","14","EACH","125","1750","92040","PROGRAMMING SERVICES, COMPUTER","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006635","P","CAMERA SYSTEM FOR DALTON HEAD","9298","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","7","INSTALL TRAININGDALTON HEAD START 3605 ONTARIO STREET  BATON ROUGE  LA 70805","10","EACH","125","1250","20332","COMPUTER INSTRUCTIONAL AIDS AN","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006635","P","CAMERA SYSTEM FOR DALTON HEAD","9298","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","8","#400-015 XPROTECT PROFESSIONAL+DEVICE LICENSEDALTON HEAD START 3605 ONTARIO STREET  BATON ROUGE  LA 70805","6","EACH","159.3","955.8","04037","ELECTRONIC IDENTIFICATION SYST","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006635","P","CAMERA SYSTEM FOR DALTON HEAD","9298","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","9","#400-166 ONE YEAR CARE PREMIUM FOR XPROTECT PROFESSIONAL+DEVICE LICENSEDALTON HEAD START 3605 ONTARIO STREET  BATON ROUGE  LA 70805","6","EACH","29.7","178.2","04037","ELECTRONIC IDENTIFICATION SYST","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006635","P","CAMERA SYSTEM FOR DALTON HEAD","9298","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","10","#400-014 XPROTECT PROFESSIONAL+BASE LICENSEDALTON HEAD START 3605 ONTARIO STREET  BATON ROUGE  LA 70805","1","EACH","47.16","47.16","04037","ELECTRONIC IDENTIFICATION SYST","636230","TRACKABLE SUPPLIES-COMM EQP"
"H","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","34794.06","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed","0",,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","18","0",,,,,,"680","POLICE, CORRECTIONAL FACILITY",,
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","#100-0890 FIXED DOME WITH SUPPORT FOR FORENSIC WDR AND LIGHTFINDER 2.0 DISCRE","9","EACH","476.1","4284.9","68087","SURVEILLANCE CAMERAS AND COUNT","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","2","#100-0509 4-PACK OF CEILING MOUNT ACCESSORY FOR MOUNTING CAMERAS AND STANDS ON","9","EACH","71.1","639.9","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","3","INSTALL INSTALLASTION & CONFIGURATION","45","EACH","125","5625","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","4","INSTALL INSTALLATION & CONFIGURATION","30","EACH","125","3750","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","5","#100-0793 ROBUST OUTDOOR  2 MP/HDTV  DAY/NIGHT FIXED BULLET CAMERA WITH 32xOP","3","EACH","1079.1","3237.3","68087","SURVEILLANCE CAMERAS AND COUNT","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","6","#100-0544 OUTDOOR-READY  IMPACT RESISTANT (IK10+) BACK BOX WITH SEALED COMPART","3","EACH","134.1","402.3","57530","MICROFILM CAMERAS AND ACCESSOR","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","7","INSTALL INSTALLATION & CONFIGURATION","28","EACH","125","3500","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","8","INSTALL SOFTWARE INSTALL","14","EACH","125","1750","92040","PROGRAMMING SERVICES, COMPUTER","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","9","INSTALL TRAINING","10","EACH","125","1250","20332","COMPUTER INSTRUCTIONAL AIDS AN","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","10","#400-015 XPROTECT PROFESSIONAL+DEVICE LICENSE","19","EACH","159.3","3026.7","04037","ELECTRONIC IDENTIFICATION SYST","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","11","#400-166 ONE YEAR CARE PREMIUM FOR XPROTECT PROFESSIONAL+DEVICE LICENSE","19","EACH","29.7","564.3","04037","ELECTRONIC IDENTIFICATION SYST","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","12","#400-014 XPROTECT PROFESSIONAL+BASE LICENSE","1","EACH","47.16","47.16","04037","ELECTRONIC IDENTIFICATION SYST","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","13","#100-0890 FIXED DOME WITH SUPPORT FOR FORENSIC WDR AND LIGHTFINDER 2.0 DISCRE","6","EACH","476.1","2856.6","68087","SURVEILLANCE CAMERAS AND COUNT","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","14","#100-0509 4-PACK OF CEILING MOUNT ACCESSORY FOR MOUNTING CAMERAS AND STANDS ON","6","EACH","71.1","426.6","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","15","#100-0757 P3245-LVE OFFERS EXCELLENT IMAGE QUALITY AND FEATURES FORENSIC WDR A","1","EACH","674.1","674.1","57530","MICROFILM CAMERAS AND ACCESSOR","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","16","#100-0596 OUTDOOR-READY IMPACT RESISTANT (IK10+) BACK BOX SEALED COMPART","1","EACH","107.1","107.1","57530","MICROFILM CAMERAS AND ACCESSOR","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","17","INSTALL INSTALLATION & CONFIGURATION","11","EACH","125","1375","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006634","P","CAMERA SYSTEM FOR LABELLE AIRE","9280","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","18","#100-1883 T8355 DIGITAL MICROPHONE IS AN OMINDIRECTIONAL MICROPHONE COMPATIBLE","11","EACH","116.1","1277.1","93977","SOUND EQUIPMENT, INCLUDING MIC","636230","TRACKABLE SUPPLIES-COMM EQP"
"H","22006633","P","CAMERA SYSTEM FOR PROGRESS ROA","9267","2022-08-22T00:00:00.000","24903.16","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed","0",,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","16","0",,,,,,"680","POLICE, CORRECTIONAL FACILITY",,
"D","22006633","P","CAMERA SYSTEM FOR PROGRESS ROA","9267","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","#100-0890 FIXED DOME WITH SUPPORT FOR FORENSIC WDR AND LIGHTFINDER 2.0 DISCRE","10","EACH","476.1","4761","68087","SURVEILLANCE CAMERAS AND COUNT","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006633","P","CAMERA SYSTEM FOR PROGRESS ROA","9267","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","2","#100-0886 P3715-PLVE 2 CHANNELS WITH 2MP PER CHANNEL AT A FRAME RATE OF 3","1","EACH","809.1","809.1","84067","VIDEO CAMERA RECORDERS, DIGITA","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006633","P","CAMERA SYSTEM FOR PROGRESS ROA","9267","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","3","#100-0509 4-PACK OF CEILING MOUNT ACCESSORY FOR MOUNTING CAMERAS AND STANDS ON","10","EACH","71.1","711","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006633","P","CAMERA SYSTEM FOR PROGRESS ROA","9267","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","4","#100-0538 THE INDOOR/OUTDOOR CEILING MOUNT IS IDEAL FOR LOW CEILING INSTALLATION","1","EACH","107.1","107.1","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006633","P","CAMERA SYSTEM FOR PROGRESS ROA","9267","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","5","#100-0539 EXTENSION PIPE FIR T91B50 AND T91B51 LENGTH 30 CM (12)","1","EACH","30.6","30.6","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006633","P","CAMERA SYSTEM FOR PROGRESS ROA","9267","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","6","INSTALL INSTALLASTION & CONFIGURATION","55","EACH","125","6875","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006633","P","CAMERA SYSTEM FOR PROGRESS ROA","9267","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","7","#100-1883 T8355 DIGITAL MICROPHONE IS AN OMNIDIRECTIONAL MICROPHONE COMPATIBLE","8","EACH","116.1","928.8","93977","SOUND EQUIPMENT, INCLUDING MIC","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006633","P","CAMERA SYSTEM FOR PROGRESS ROA","9267","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","8","INSTALL INSTALLATION & CONFIGURATION","8","EACH","125","1000","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006633","P","CAMERA SYSTEM FOR PROGRESS ROA","9267","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","9","#100-0793 ROBUST OUTDOOR  2 MP/HDTV  DAY/NIGHT FIXED BULLET CAMERA WITH 32xOP","2","EACH","1079.1","2158.2","68087","SURVEILLANCE CAMERAS AND COUNT","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006633","P","CAMERA SYSTEM FOR PROGRESS ROA","9267","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","10","#100-0544 OUTDOOR-READY  IMPACT RESISTANT (IK10+) BACK BOX WITH SEALED COMPART","2","EACH","134.1","268.2","57530","MICROFILM CAMERAS AND ACCESSOR","636230","TRACKABLE SUPPLIES-COMM EQP"
"D","22006633","P","CAMERA SYSTEM FOR PROGRESS ROA","9267","2022-08-22T00:00:00.000","0","6020","DHDS","6020","HEADSTART","N","Normal","8","Printed",,,,,,"MMR CONSTRUCTORS INC","MMR COMMUNICATIONS","BATON ROUGE","LA","70817","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","11","INSTALL INSTALLATION & CONFIGURATION","14","EACH","125","1750","05567","MOUNTING HARDWARE: LAPTOPS, GP","636230","TRACKABLE SUPPLIES-COMM EQP"
