"ticketnumber","tickettype","ticketdatetime","accidentnumber","casenumber","statute","description","age_incident","age_grouping","race","gender","ethnicity","streetaddress","city","zip","point_location","patrol_division"
"E1031054","Traffic","2021-08-27T13:44:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","44","35-44","White","Male","Hispanic",,,,,
"E1141034","Traffic","2021-05-22T10:04:00.000",,,"10.7.107","OBEY TURN PROHIBITION SIGNS","44","35-44","White","Female","Hispanic",,,,,
"E675542","Traffic","2021-01-06T07:33:00.000",,,"10.3.101B","FAILURE TO STOP AT STOP SIGN","25","25-34","White","Female","Non Hispanic Origin",,,,,
"E453691","Traffic","2018-10-29T10:43:00.000",,,"10.28.101A","COMPULSORY INSURANCE - OWNER","19","18-19","White","Male","Hispanic",,,,,
"E1133549","Traffic","2021-07-22T22:47:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","25","25-34","White","Male","Non Hispanic Origin",,,,,
"E1196656","Traffic","2021-10-30T09:30:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","35","35-44","White","Female","Non Hispanic Origin",,,,,
"E871932","Traffic","2020-11-03T11:21:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","22","20-24",,"Male","Unknown",,,,,
"E1000344","Traffic","2021-06-15T15:40:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","30","25-34","White","Female","Non Hispanic Origin",,,,,
"E1209844","Traffic","2021-08-27T08:09:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","66","65-74","White","Male","Unknown",,,,,
"E1279508","Criminal","2022-05-31T14:30:00.000",,"2022-00020518","9.3.101","RESIST, INTERFERE PUBLIC OFFCL","29","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1323130","Traffic","2021-12-01T12:13:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","50","45-54","Black","Male","Unknown",,,,,
"E953209","Traffic","2020-12-01T14:38:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","37","35-44","White","Male","Non Hispanic Origin",,,,,
"E956981","Traffic","2021-01-01T06:46:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","25","25-34","White","Male","Non Hispanic Origin",,,,,
"E1071147","Traffic","2022-04-01T02:30:00.000",,,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","40","35-44","White","Male","Hispanic",,,,,
"E1128015","Traffic","2021-06-11T12:07:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","33","25-34","White","Male","Non Hispanic Origin",,,,,
"E1337923","Traffic","2022-06-06T17:15:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","31","25-34","White","Female","Non Hispanic Origin",,,,,
"E390228","Traffic","2019-01-02T00:26:00.000",,,"10.17.105","TRAFFIC CONTROL SIGNAL LEGEND","22","20-24","Black","Male","Unknown",,,,,
"E1239028","Traffic","2021-10-28T11:10:00.000","2021-00040622",,"42-4-1305.5","Open marijuana container","30","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1098549","Traffic","2021-09-14T22:30:00.000","2021-00034509",,"10.18.104","CROSSING OTHER THAN CROSSWALK","59","55-64","White","Male","Non Hispanic Origin",,,,,
"E1140035","Traffic","2021-05-08T12:43:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","23","20-24","White","Male","Hispanic",,,,,
"E536341","Traffic","2020-06-07T14:55:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","21","20-24","Black","Male","Non Hispanic Origin",,,,,
"E1045288","Traffic","2022-01-04T08:30:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","28","25-34","White","Male","Hispanic",,,,,
"E1339019","Traffic","2022-01-24T04:25:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","34","25-34","Black","Male","Unknown",,,,,
"E430467","Traffic","2019-04-16T13:11:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","20","20-24","White","Female","Unknown",,,,,
"E1048799","Traffic","2022-04-06T07:17:00.000","2022-00013216",,"10.8.106","FOLLOWING TOO CLOSELY","52","45-54","Black","Female","Non Hispanic Origin",,,,,
"E1106031","Traffic","2021-07-16T05:19:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","45","45-54","White","Male","Hispanic",,,,,
"E1048533","Traffic","2021-04-22T12:45:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","57","55-64","White","Male","Non Hispanic Origin",,,,,
"E1087260","Traffic","2021-09-08T11:03:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","61","55-64","White","Male","Non Hispanic Origin",,,,,
"E1176440","Traffic","2022-08-11T16:44:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","25","25-34","White","Female","Non Hispanic Origin",,,,,
"E1358135","Traffic","2022-06-14T09:33:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","29","25-34","Unknown","Male","Non Hispanic Origin",,,,,
"E752080","Criminal","2020-05-07T10:41:00.000",,,"9.6.111","CAMPING WITHIN PUBLIC STREAM","51","45-54","White","Male","Non Hispanic Origin",,,,,
"E521655","Traffic","2019-07-01T09:43:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","30","25-34","White","Male","Unknown",,,,,
"E1108027","Criminal","2022-05-20T09:40:00.000",,"2022-00012271","9.6.102","TRESPASS ON PRIVATE PROPERTY","58","55-64","White","Female","Hispanic",,,,,
"E1156071","Traffic","2022-01-24T04:47:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","18","18-19","White","Male","Non Hispanic Origin",,,,,
"E1132010","Traffic","2021-04-28T12:45:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","26","25-34","Black","Female","Non Hispanic Origin",,,,,
"E871651","Traffic","2020-04-24T14:25:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","70","65-74","White","Female","Unknown",,,,,
"E710543","Traffic","2020-03-06T23:32:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","17","17","Black","Male","Non Hispanic Origin",,,,,
"E1074030","Traffic","2021-05-13T21:53:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","22","20-24","White","Male","Non Hispanic Origin",,,,,
"E1308515","Traffic","2022-07-02T15:30:00.000",,,"42-4-1603(1) MT2","Duty to give notice, information, and aid","20","20-24","White","Female","Hispanic",,,,,
"E1265508","Traffic","2021-09-21T07:50:00.000","2021-00035396",,"10.17.105C1","TRAFFIC CONTROL SIGNAL RED","23","20-24","White","Female","Hispanic",,,,,
"E616512","Traffic","2019-12-22T10:01:00.000",,,"10.7.107","OBEY TURN PROHIBITION SIGNS","36","35-44","White","Male","Hispanic",,,,,
"E978694","Traffic","2021-02-24T11:56:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","42","35-44","White","Female","Unknown",,,,,
"E1377941","Traffic","2022-08-09T10:18:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","22","20-24","White","Male","Non Hispanic Origin",,,,,
"E1003584","Traffic","2022-01-27T21:50:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","22","20-24","White","Male","Non Hispanic Origin",,,,,
"E397006","Traffic","2017-08-29T11:32:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","37","35-44","White","Female","Unknown",,,,,
"E1072052","Traffic","2022-01-13T13:00:00.000",,,"10.7.107","OBEY TURN PROHIBITION SIGNS","42","35-44","White","Male","Unknown",,,,,
"E287687","Traffic","2017-08-24T13:02:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","30","25-34","White","Male","Unknown",,,,,
"E1060336","Traffic","2022-04-07T16:11:00.000","2022-00013458",,"10.17.105","TRAFFIC CONTROL SIGNAL LEGEND","55","55-64","White","Male","Non Hispanic Origin",,,,,
"E874050","Traffic","2020-09-18T14:40:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","24","20-24","White","Male","Non Hispanic Origin",,,,,
"E744083","Traffic","2021-03-23T02:11:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","25","25-34","White","Male","Non Hispanic Origin",,,,,
"E1143326","Traffic","2022-06-28T18:33:00.000",,,"10.5.104DII","EXCEED SPEED LIMIT 20-39 CONSTRUCTION","63","55-64","White","Female","Non Hispanic Origin",,,,,
"E1039596","Traffic","2021-05-27T09:55:00.000",,,"10.28.101A","COMPULSORY INSURANCE - OWNER","37","35-44","White","Male","Unknown",,,,,
"E916741","Traffic","2020-08-04T10:06:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","17","17","White","Female","Unknown",,,,,
"E564302","Traffic","2020-04-20T11:15:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","34","25-34","White","Male","Unknown",,,,,
"E1244269","Traffic","2021-09-17T09:35:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","49","45-54","White","Male","Non Hispanic Origin",,,,,
"E399904","Traffic","2018-05-02T12:41:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","33","25-34","White","Female","Unknown",,,,,
"E1147548","Criminal","2021-07-14T18:00:00.000",,"2021-00026089","9.3.104","FALSE INFORMATION","39","35-44","White","Male","Non Hispanic Origin",,,,,
"E1263015","Traffic","2021-10-05T21:34:00.000",,"2021-00037525","42-4-1401(1) MT2","Reckless driving","16","16","White","Female","Unknown",,,,,
"E942640","Traffic","2020-06-29T13:46:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","41","35-44","Black","Female","Non Hispanic Origin",,,,,
"E1064814","Traffic","2021-07-30T15:35:00.000","2021-00028245",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","39","35-44","White","Female","Non Hispanic Origin",,,,,
"E884576","Traffic","2021-02-21T06:01:00.000",,,"42-4-1401(1) MT2","Reckless driving","24","20-24","White","Male","Non Hispanic Origin",,,,,
"E762525","Traffic","2020-01-08T13:42:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","19","18-19","White","Male","Unknown",,,,,
"E531875","Traffic","2019-07-18T08:02:00.000",,,"10.28.101B","COMPULSORY INSURANCE-NON OWNER","30","25-34","White","Male","Unknown",,,,,
"E1244391","Traffic","2021-10-13T11:29:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","37","35-44","Black","Male","Non Hispanic Origin",,,,,
"E1337984","Traffic","2022-07-29T12:26:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","26","25-34","White","Male","Non Hispanic Origin",,,,,
"E800183","Traffic","2021-02-19T23:31:00.000",,,"10.22.208","TAIL LAMPS & REFLECTORS","71","65-74","White","Male","Non Hispanic Origin",,,,,
"E623575","Criminal","2020-04-10T09:32:00.000",,"2020-00013391","9.6.101","Damage to Property","60","55-64","White","Male","Non Hispanic Origin",,"COLORADO SPRINGS","80903",,
"E533529","Traffic","2019-06-03T08:06:00.000",,,"10.28.101B","COMPULSORY INSURANCE-NON OWNER","22","20-24","White","Female","Hispanic",,,,,
"E658051","Traffic","2021-03-02T05:45:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","52","45-54","White","Male","Non Hispanic Origin",,,,,
"E690537","Traffic","2020-07-20T13:55:00.000",,,"42-4-1402(1)(2)(a) MT2 (1)","Careless Driving-No accident/no damage","60","55-64","White","Male","Non Hispanic Origin",,,,,
"E1105110","Traffic","2022-06-10T17:49:00.000","2022-00021844",,"10.6.102","CARELESS DRIVING","26","25-34","White","Female","Non Hispanic Origin",,,,,
"E1089086","Traffic","2022-05-24T15:13:00.000",,,"42-4-1409(2) MT1","Compulsory insurance - driver operated an uninsured motor vehicle","40","35-44","White","Female","Hispanic",,,,,
"E477976","Traffic","2020-01-30T09:46:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","41","35-44","White","Female","Hispanic",,,,,
"E1036568","Traffic","2022-08-05T13:24:00.000","2022-00029375",,"10.8.106","FOLLOWING TOO CLOSELY","26","25-34","White","Female","Hispanic",,,,,
"E1035029","Traffic","2021-06-01T14:59:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","30","25-34","Unknown","Male","Unknown",,,,,
"E1069583","Traffic","2022-01-07T08:56:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","32","25-34","White","Female","Non Hispanic Origin",,,,,
"E1223580","Traffic","2022-08-10T23:01:00.000","2022-00030123",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","20","20-24","White","Female","Non Hispanic Origin",,,,,
"E1032299","Traffic","2021-08-05T20:25:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","64","55-64","White","Male","Non Hispanic Origin",,,,,
"E1049931","Traffic","2022-02-08T14:26:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","43","35-44","White","Male","Hispanic",,,,,
"E892035","Traffic","2020-04-30T22:24:00.000",,,"42-4-604(A)(1) TIA","Failed to obey lane - use signal","36","35-44","White","Female","Non Hispanic Origin",,,,,
"E1028576","Traffic","2021-07-30T22:10:00.000","2021-00028283",,"42-4-1301(1)(a) M(1)","Driving under the influence - alcohol (DUI)","22","20-24","White","Female","Unknown",,,,,
"E1062053","Traffic","2021-10-15T15:23:00.000","2021-00038942",,"42-2-101(1) MT2","License for drivers required - drove vehicle without valid drivers license","15","15 & Younger","White","Female","Hispanic",,,,,
"E1003547","Traffic","2021-09-26T19:18:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","25","25-34","White","Male","Non Hispanic Origin",,,,,
"E1095635","Traffic","2022-02-27T06:05:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","28","25-34","White","Female","Hispanic",,,,,
"E942604","Traffic","2020-06-22T09:51:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","39","35-44","Asian/Pacific Islander","Male","Non Hispanic Origin",,,,,
"E1142544","Traffic","2021-09-07T19:53:00.000","2021-00033598",,"42-4-703(4) TIA","Entering through highway - yield intersection failed to yield right of way","32","25-34","White","Male","Hispanic",,,,,
"E1080125","Traffic","2022-05-21T19:26:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","24","20-24","White","Male","Unknown",,,,,
"E401501","Traffic","2019-04-24T11:55:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","55","55-64","White","Male","Unknown",,,,,
"E1305006","Traffic","2022-07-05T22:17:00.000",,,"42-4-1007(1)(a) TIA","Driving on roadways laned for traffic - changed lanes when unsafe - weaving","42","35-44","White","Male","Hispanic",,,,,
"E1119033","Traffic","2021-09-16T22:51:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","67","65-74","White","Male","Non Hispanic Origin",,,,,
"E762953","Traffic","2021-02-08T07:14:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","34","25-34","White","Female","Non Hispanic Origin",,,,,
"E590539","Traffic","2020-06-20T23:15:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","21","20-24","Unknown","Male","Unknown",,,,,
"E357755","Traffic","2019-07-14T22:56:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","26","25-34","White","Male","Hispanic",,,,,
"E520261","Traffic","2019-09-05T13:28:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","25","25-34","White","Female","Unknown",,,,,
"E1043581","Criminal","2021-05-12T17:32:00.000",,"2021-00017977","9.6.401","SHOPLIFTING","25","25-34","White","Male","Non Hispanic Origin",,,,,
"E596572","Traffic","2020-11-11T06:40:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","32","25-34","Black","Male","Non Hispanic Origin",,,,,
"E719552","Traffic","2020-10-22T15:50:00.000",,,"42-3-203(3)(a) TIB","Displayed expired temporary permit","29","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1307019","Traffic","2022-06-05T00:02:00.000",,,"42-4-1006(1) TIA","One way roadways and rotary traffic islands - wrong way/one way","51","45-54","White","Male","Non Hispanic Origin",,,,,
"E1127031","Traffic","2021-11-26T17:58:00.000","2021-00044436",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","36","35-44","White","Male","Hispanic",,,,,
"E1163711","Traffic","2022-08-05T22:12:00.000",,,"10.18.106","PEDESTRIANS ON HIGHWAYS","27","25-34","White","Male","Hispanic",,,,,
"E1204597","Traffic","2022-01-03T06:48:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","25","25-34","White","Male","Non Hispanic Origin","POINT (-104.625169857 38.227131373)","PUEBLO","81004","POINT (-104.625169857 38.227131373)",
"E1212737","Traffic","2021-07-14T14:35:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","20","20-24","Black","Male","Non Hispanic Origin",,,,,
"E911097","Traffic","2020-10-20T10:37:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","25","25-34","White","Male","Hispanic",,,,,
"E779563","Criminal","2020-10-26T00:30:00.000",,"2020-00037128","9.8.101","NOISE PROHIBITED","27","25-34","White","Male","Hispanic",,,,,
"E913953","Traffic","2020-06-15T14:17:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","62","55-64","White","Female","Unknown",,,,,
"E1124530","Traffic","2021-05-24T06:49:00.000",,,"42-3-202(1)(a) TIB","Vehicle had no number plate/no front plate as required/not attached as required","51","45-54","Black","Male","Non Hispanic Origin",,,,,
"E956017","Traffic","2021-01-09T13:16:00.000",,,"42-2-101(1) MT2","License for drivers required - drove vehicle without valid drivers license","17","17","White","Male","Hispanic",,,,,
"E1161093","Traffic","2022-08-11T07:58:00.000","2022-00030149",,"10.6.102","CARELESS DRIVING","20","20-24","White","Male","Non Hispanic Origin",,,,,
"E1361598","Traffic","2022-08-24T09:23:00.000","2022-00031845",,"10.6.102","CARELESS DRIVING","34","25-34","White","Male","Non Hispanic Origin",,,,,
"E1213549","Traffic","2021-10-26T04:08:00.000",,"2021-00040270","42-3-114 TIB","Expiration - displayed expired license plates","38","35-44","Black","Female","Non Hispanic Origin",,,,,
"E880523","Traffic","2020-03-15T20:44:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","27","25-34","White","Male","Non Hispanic Origin",,,,,
"E946183","Traffic","2020-12-21T07:28:00.000","2020-00044194",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","21","20-24","White","Female","Non Hispanic Origin",,,,,
"E1163594","Traffic","2022-03-28T19:42:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","34","25-34","White","Male","Unknown",,,,,
"E953624","Traffic","2020-10-13T15:28:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","27","25-34","White","Male","Hispanic",,,,,
"E1362572","Traffic","2022-07-21T19:45:00.000","2022-00027316",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","34","25-34","White","Female","Hispanic",,,,,
"E1040609","Traffic","2021-11-29T00:24:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","24","20-24","White","Male","Non Hispanic Origin",,,,,
"E880035","Traffic","2020-11-13T04:57:00.000",,,"42-3-103(1)(a) TIB","Registration required - Failed to obtain within 60 days of purchase of vehicle","21","20-24","White","Male","Hispanic",,,,,
"E1389011","Traffic","2022-07-11T13:04:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","21","20-24","White","Male","Non Hispanic Origin",,,,,
"E1008598","Traffic","2022-07-29T14:33:00.000",,,"10.6.102","CARELESS DRIVING","42","35-44","White","Male","Non Hispanic Origin",,,,,
"E1139080","Traffic","2022-01-13T00:36:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","48","45-54","White","Male","Unknown",,,,,
"E1331791","Traffic","2022-01-05T08:23:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","33","25-34","White","Female","Non Hispanic Origin",,,,,
"E1275520","Traffic","2022-07-23T10:53:00.000","2022-00027536",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","62","55-64","White","Male","Unknown",,,,,
"E1168027","Traffic","2021-07-03T16:06:00.000","2021-02124598",,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","17","17","Black","Female","Non Hispanic Origin",,,,,
"E1341022","Traffic","2022-01-11T09:04:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","51","45-54","White","Female","Non Hispanic Origin",,,,,
"E1359741","Traffic","2022-05-26T15:00:00.000",,,"10.23.116","SAFETY BELT SYSTEMS","35","35-44","White","Male","Non Hispanic Origin",,,,,
"E1024755","Traffic","2021-12-02T18:50:00.000","2021-00045237",,"10.6.102","CARELESS DRIVING","25","25-34","White","Female","Non Hispanic Origin",,,,,
"E1133559","Traffic","2021-09-05T00:51:00.000",,"2021-00033221","42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","25","25-34","White","Male","Non Hispanic Origin",,,,,
"E704560","Traffic","2021-01-12T10:05:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","32","25-34","White","Female","Non Hispanic Origin",,,,,
"E876088","Traffic","2021-02-27T19:18:00.000",,,"10.6.102","CARELESS DRIVING","16","16","White","Male","Unknown",,,,,
"E835121","Criminal","2021-02-02T14:04:00.000",,"2021-00005412","18-4-401(2)(c) M3(01)","Theft - $50 to $299, Not Otherwise Classified","34","25-34","White","Male","Non Hispanic Origin",,,,,
"E772040","Traffic","2021-01-15T23:01:00.000",,,"10.9.102","ROADWAYS LANED FOR TRAFFIC","33","25-34","White","Male","Non Hispanic Origin",,,,,
"E877021","Traffic","2020-03-08T11:24:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","41","35-44","White","Male","Non Hispanic Origin",,,,,
"E1276016","Traffic","2022-05-16T14:07:00.000",,,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","18","18-19","White","Male","Hispanic",,,,,
"E645507","Criminal","2020-05-08T14:05:00.000",,"2020-00016648","9.9.410","ALCOHOLIC BEVERAGES IN PARKS","19","18-19","White","Female","Non Hispanic Origin",,,,,
"E691529","Criminal","2020-05-12T12:26:00.000",,"2020-00017067","42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","59","55-64","White","Male","Non Hispanic Origin",,,,,
"E1028569","Traffic","2021-07-16T22:18:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","19","18-19","White","Female","Non Hispanic Origin",,,,,
"E1322044","Traffic","2022-03-11T22:27:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","37","35-44","Black","Male","Non Hispanic Origin",,,,,
"E400253","Traffic","2018-06-12T10:24:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","19","18-19","White","Male","Hispanic","POINT (-104.788620545 38.854199552)","COLORADO SPRINGS","80909","POINT (-104.788620545 38.854199552)","Sand Creek"
"E1125002","Traffic","2021-04-23T10:09:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","22","20-24","White","Male","Hispanic",,,,,
"E1028650","Traffic","2022-04-29T20:04:00.000","2022-00016410",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","21","20-24","White","Male","Non Hispanic Origin",,,,,
"E1209543","Traffic","2021-05-17T13:24:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","52","45-54","White","Male","Unknown",,,,,
"E1083599","Traffic","2022-07-27T11:55:00.000","2022-00028110",,"42-4-1201 TIA","Improper start from parked/stopped position","27","25-34","White","Male","Hispanic",,,,,
"3116174","Criminal","2020-12-04T14:30:00.000",,"2020-00042070","9.2.107","HARASSMENT","56","55-64","White","Female","Hispanic","POINT (-104.765159 38.816395)","COLORADO SPRINGS","80910","POINT (-104.765159 38.816395)","Sand Creek"
"E691521","Traffic","2020-03-05T07:33:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","22","20-24","White","Male","Non Hispanic Origin",,,,,
"E453375","Traffic","2019-05-16T11:19:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","46","45-54","White","Male","Non Hispanic Origin","POINT (-104.855932066 38.92461334)","COLORADO SPRINGS","80919","POINT (-104.855932066 38.92461334)","Falcon"
"E1060396","Traffic","2022-07-12T10:25:00.000",,,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","28","25-34","White","Female","Non Hispanic Origin","POINT (-104.729185 38.867962)","COLORADO SPRINGS","80915","POINT (-104.729185 38.867962)","Stetson Hills"
"E411823","Traffic","2019-12-02T09:53:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","29","25-34","White","Male","Unknown",,,,,
"E1095558","Traffic","2021-07-11T11:43:00.000",,"2021-00025604","42-2-106 TIA","Instruction permits and temporary licenses - violated restrictions","21","20-24","Black","Female","Non Hispanic Origin","POINT (-104.786442 38.960651)","COLORADO SPRINGS","80920","POINT (-104.786442 38.960651)","Falcon"
"E1262523","Traffic","2021-09-29T16:38:00.000",,,"42-3-203(3)(a) TIB","Displayed expired temporary permit","30","25-34","White","Male","Unknown",,,,,
"E890027","Traffic","2020-06-01T21:56:00.000",,,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","45","45-54","White","Female","Non Hispanic Origin",,,,,
"3092778","Criminal","2021-03-20T20:45:00.000",,"2021-00011343","18-3-204(1)(a) M1","3rd Degree Assault - BI to Another - Simple Assault","45","45-54","White","Male","Non Hispanic Origin","POINT (-104.799951 38.838812)","COLORADO SPRINGS","80909","POINT (-104.799951 38.838812)","Gold Hill"
"E881547","Traffic","2021-01-17T04:52:00.000",,,"42-3-103(1)(a) TIB","Registration required - Failed to obtain within 60 days of purchase of vehicle","39","35-44","White","Male","Non Hispanic Origin",,,,,
"E954200","Traffic","2020-11-11T13:53:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","35","35-44","White","Female","Non Hispanic Origin",,,,,
"E1019598","Traffic","2022-04-26T09:53:00.000",,,"42-2-138(1)(a) TIA","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","28","25-34","White","Male","Hispanic",,,,,
"E1010031","Traffic","2021-06-08T08:46:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","39","35-44","White","Female","Non Hispanic Origin",,,,,
"E1060289","Traffic","2022-03-08T13:18:00.000","2022-00009587",,"42-2-138(1)(a) TIA","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","39","35-44","White","Female","Non Hispanic Origin",,,,,
"E1058035","Traffic","2021-04-07T11:23:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","40","35-44","White","Male","Unknown",,,,,
"3124510","Traffic","2021-02-21T21:52:00.000",,,"10.17.105C5","TRAFFIC CONTROL SIGNAL LEGEND AVIS VIOLATION: Defendant committed a Photo Red Light Violation R","27","25-34","Black","Male","Non Hispanic Origin","POINT (-104.757462140472 38.8253510389948)",,"80910","POINT (-104.757462140472 38.8253510389948)","Sand Creek"
"E1003552","Traffic","2021-10-15T00:53:00.000",,,"42-4-901(1)(b) TIA","Required position and method of turning - Made left turn from wrong lane or position","41","35-44","White","Male","Non Hispanic Origin",,,,,
