"admission_age","charge_class_code","charge_type","charge_subtype","sex","race_desc","county","month_of_release","year_of_release","facility_name","days_held"
"17","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Webster","September","2018","Central Iowa Juvenile Detention Center","22"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Black Hawk","September","2008","North Iowa Juvenile Detention Services","3"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Clinton","September","2008","South Iowa Area Detention Service Agency","12"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Dallas","September","2006","Central Iowa Juvenile Detention Center","2"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Des Moines","September","2006","South Iowa Area Detention Service Agency","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Linn","September","2003","Linn County Juvenile Detention Center","25"
"16","AGMS","DRUG","OTHER DRUG","MALE","CAUCASIAN","Linn","September","2010","Linn County Juvenile Detention Center","9"
"15","FELC","DRUG","OTHER DRUG","MALE","AFRICAN AMERICAN","Linn","September","2009","Linn County Juvenile Detention Center","2"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Hamilton","September","2003","Central Iowa Juvenile Detention Center","9"
"16","FELC","DRUG","OTHER DRUG","FEMALE","CAUCASIAN","Linn","September","2003","Linn County Juvenile Detention Center","2"
"16","FELC","DRUG","OTHER DRUG","MALE","CAUCASIAN","Johnson","September","2009","Linn County Juvenile Detention Center","6"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Ida","September","2005","Northwest Iowa Youth Service Center","66"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Lee","September","2006","South Iowa Area Detention Service Agency","8"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2003","Polk County Juvenile Detention Center","3"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Monona","September","2011","Woodbury County Juvenile Detention Center","9"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Muscatine","September","2005","Scott County Juvenile Detention Center","9"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Muscatine","September","2008","Scott County Juvenile Detention Center","9"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2008","Woodbury County Juvenile Detention Center","8"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2004","Polk County Juvenile Detention Center","27"
"16","AGMS","DRUG","OTHER DRUG","MALE","CAUCASIAN","Johnson","September","2010","Linn County Juvenile Detention Center","46"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2015","Polk County Juvenile Detention Center","21"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dubuque","September","2007","Dubuque County Juvenile Detention Center","13"
"15","FELD","OTHER","OTHER CRIMINAL","MALE","AFRICAN AMERICAN","Johnson","September","2009","Linn County Juvenile Detention Center","28"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Webster","September","2008","Central Iowa Juvenile Detention Center","9"
"17","FELD","PROPERTY","BURGLARY","MALE","HISPANIC","Polk","September","2003","South Iowa Area Detention Service Agency - Lucas County","16"
"17","FELD","PROPERTY","BURGLARY","MALE","HISPANIC","Scott","September","2014","Scott County Juvenile Detention Center","20"
"17","FELD","PROPERTY","BURGLARY","MALE","MULTI-RACIAL","Johnson","September","2014","Linn County Juvenile Detention Center","3"
"17","AGMS","DRUG","OTHER DRUG","MALE","AFRICAN AMERICAN","Linn","September","2005","Linn County Juvenile Detention Center","38"
"17","FELD","PROPERTY","BURGLARY","MALE","NATIVE AMERICAN","Woodbury","September","2003","Woodbury County Juvenile Detention Center","9"
"16","SRMS","OTHER","BUSINESS","MALE","CAUCASIAN","Story","September","2014","Central Iowa Juvenile Detention Center","2"
"14","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2017","Polk County Juvenile Detention Center","11"
"17","AGMS","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Dallas","September","2018","Central Iowa Juvenile Detention Center","78"
"11","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Lee","September","2003","South Iowa Area Detention Service Agency","10"
"15","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Iowa","September","2003","North Iowa Juvenile Detention Services","16"
"16","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Butler","September","2003","North Iowa Juvenile Detention Services","30"
"11","AGMS","OTHER","ANIMALS","MALE","CAUCASIAN","Des Moines","September","2016","South Iowa Area Detention Service Agency","33"
"16","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Fremont","September","2011","Southwest Iowa Juvenile Detention Center","1"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Johnson","September","2010","Linn County Juvenile Detention Center","29"
"17","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Cerro Gordo","September","2006","North Iowa Juvenile Detention Services","2"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","HISPANIC","Out of State","September","2010","Northwest Iowa Youth Service Center","5"
"14","AGMS","PROPERTY","BURGLARY","MALE","HISPANIC","Osceola","September","2020","Central Iowa Juvenile Detention Center","7"
"15","OTHR","OTHER","OTHER COURT","MALE","CAUCASIAN","Pottawattamie","September","2008","Southwest Iowa Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","NATIVE AMERICAN","Woodbury","September","2012","Woodbury County Juvenile Detention Center","27"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Pottawattamie","September","2003","Southwest Iowa Juvenile Detention Center","21"
"12","AGMS","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Johnson","September","2008","Linn County Juvenile Detention Center","6"
"16","OTHR","OTHER","OTHER COURT","FEMALE","MULTI-RACIAL","Out of State","September","2010","Woodbury County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Des Moines","September","2012","South Iowa Area Detention Service Agency","13"
"17","AGMS","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2005","Polk County Juvenile Detention Center","2"
"17","AGMS","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2007","Polk County Juvenile Detention Center","3"
"17","FELD","OTHER","OTHER CRIMINAL","MALE","CAUCASIAN","Fremont","September","2014","Southwest Iowa Juvenile Detention Center","13"
"13","FELD","OTHER","OTHER CRIMINAL","MALE","HISPANIC","Polk","September","2003","Polk County Juvenile Detention Center","6"
"17","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Des Moines","September","2009","South Iowa Area Detention Service Agency","57"
"17","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Webster","September","2008","Central Iowa Juvenile Detention Center","9"
"11","FELC","PROPERTY","ARSON","MALE","AFRICAN AMERICAN","Webster","September","2003","Central Iowa Juvenile Detention Center","13"
"16","FELC","PROPERTY","ARSON","MALE","CAUCASIAN","Black Hawk","September","2008","North Iowa Juvenile Detention Services","10"
"16","FELD","PROPERTY","FORGERY/FRAUD","FEMALE","AFRICAN AMERICAN","Polk","September","2003","Polk County Juvenile Detention Center","5"
"16","FELD","PROPERTY","FORGERY/FRAUD","FEMALE","CAUCASIAN","Kossuth","September","2004","Central Iowa Juvenile Detention Center","5"
"16","UNKN","OTHER","OTHER GOVERNMENT","MALE","CAUCASIAN","Out of State","September","2016","Woodbury County Juvenile Detention Center","5"
"17","FELD","PROPERTY","FORGERY/FRAUD","FEMALE","AFRICAN AMERICAN","Polk","September","2008","Polk County Juvenile Detention Center","7"
"14","AGMS","PROPERTY","FORGERY/FRAUD","FEMALE","CAUCASIAN","Linn","September","2006","Linn County Juvenile Detention Center","33"
"15","AGMS","PROPERTY","FORGERY/FRAUD","FEMALE","CAUCASIAN","Linn","September","2004","Linn County Juvenile Detention Center","1"
"13","FELC","PROPERTY","ARSON","MALE","CAUCASIAN","Pottawattamie","September","2003","Southwest Iowa Juvenile Detention Center","12"
"16","AGMS","PROPERTY","FORGERY/FRAUD","MALE","CAUCASIAN","Mahaska","September","2005","South Iowa Area Detention Service Agency - Lucas County","23"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2013","Polk County Juvenile Detention Center","12"
"17","AGMS","PROPERTY","FORGERY/FRAUD","FEMALE","CAUCASIAN","Hancock","September","2014","Central Iowa Juvenile Detention Center","10"
"15","FELC","PROPERTY","ARSON","FEMALE","CAUCASIAN","Appanoose","September","2014","Central Iowa Juvenile Detention Center","10"
"17","OFOF","PROPERTY","FORGERY/FRAUD","MALE","CAUCASIAN","Polk","September","2012","Polk County Juvenile Detention Center","47"
"15","FELD","PROPERTY","OTHER PROPERTY","MALE","AFRICAN AMERICAN","Polk","September","2012","Polk County Juvenile Detention Center","5"
"15","FELD","PROPERTY","OTHER PROPERTY","MALE","CAUCASIAN","Black Hawk","September","2013","North Iowa Juvenile Detention Services","6"
"13","SMMS","PROPERTY","OTHER PROPERTY","MALE","CAUCASIAN","Out of State","September","2011","Woodbury County Juvenile Detention Center","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Scott","September","2016","Scott County Juvenile Detention Center","11"
"15","SMMS","PROPERTY","OTHER PROPERTY","MALE","CAUCASIAN","Polk","September","2015","Polk County Juvenile Detention Center","2"
"16","SMMS","PROPERTY","OTHER PROPERTY","FEMALE","CAUCASIAN","Cherokee","September","2006","Northwest Iowa Youth Service Center","10"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Polk","September","2006","Polk County Juvenile Detention Center","37"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Polk","September","2003","Polk County Juvenile Detention Center","3"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Black Hawk","September","2005","North Iowa Juvenile Detention Services","6"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Marshall","September","2009","Central Iowa Juvenile Detention Center","14"
"16","FELD","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2011","Polk County Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Bremer","September","2013","North Iowa Juvenile Detention Services","3"
"16","FELC","PROPERTY","ARSON","MALE","AFRICAN AMERICAN","Scott","September","2003","Scott County Juvenile Detention Center","4"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Pottawattamie","September","2006","Southwest Iowa Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Bremer","September","2009","North Iowa Juvenile Detention Services","12"
"17","AGMS","PROPERTY","ARSON","MALE","CAUCASIAN","Johnson","September","2004","Linn County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Bremer","September","2013","North Iowa Juvenile Detention Services","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Bremer","September","2010","North Iowa Juvenile Detention Services","20"
"16","SMMS","DRUG","DRUG POSSESSION","MALE","MULTI-RACIAL","Woodbury","September","2019","Woodbury County Juvenile Detention Center","12"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","AFRICAN AMERICAN","Woodbury","September","2005","Woodbury County Juvenile Detention Center","2"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","ASIAN/PACIFIC ISLANDER","Woodbury","September","2004","Woodbury County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2005","Linn County Juvenile Detention Center","1"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","AFRICAN AMERICAN","Polk","September","2006","Polk County Juvenile Detention Center","8"
"17","SMMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Marshall","September","2009","Central Iowa Juvenile Detention Center","16"
"13","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Page","September","2008","Southwest Iowa Juvenile Detention Center","9"
"13","SRMS","PROPERTY","ARSON","MALE","AFRICAN AMERICAN","Polk","September","2014","Polk County Juvenile Detention Center","30"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Clay","September","2015","Northwest Iowa Youth Service Center","5"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Dallas","September","2010","Central Iowa Juvenile Detention Center","8"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Woodbury","September","2019","Woodbury County Juvenile Detention Center","8"
"17","SRMS","PROPERTY","ARSON","MALE","CAUCASIAN","Cass","September","2010","Southwest Iowa Juvenile Detention Center","17"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Woodbury","September","2018","Woodbury County Juvenile Detention Center","43"
"16","SRMS","PROPERTY","ARSON","MALE","CAUCASIAN","Woodbury","September","2010","Woodbury County Juvenile Detention Center","94"
"12","FELC","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Story","September","2009","Central Iowa Juvenile Detention Center","1"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Grundy","September","2007","North Iowa Juvenile Detention Services","27"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Crawford","September","2015","Northwest Iowa Youth Service Center","6"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dubuque","September","2003","North Iowa Juvenile Detention Services","7"
"14","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Dubuque","September","2006","Dubuque County Juvenile Detention Center","5"
"14","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Jasper","September","2006","Central Iowa Juvenile Detention Center","25"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Crawford","September","2015","Northwest Iowa Youth Service Center","1"
"14","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Montgomery","September","2008","Southwest Iowa Juvenile Detention Center","12"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Woodbury","September","2005","Woodbury County Juvenile Detention Center","7"
"14","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Wapello","September","2007","South Iowa Area Detention Service Agency - Lucas County","60"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dallas","September","2010","Central Iowa Juvenile Detention Center","6"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","NATIVE AMERICAN","Woodbury","September","2015","Woodbury County Juvenile Detention Center","33"
"15","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Scott","September","2015","Scott County Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Black Hawk","September","2004","North Iowa Juvenile Detention Services","3"
"16","AGMS","DRUG","DRUG POSSESSION","FEMALE","AFRICAN AMERICAN","Marion","September","2015","Central Iowa Juvenile Detention Center","5"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dallas","September","2011","Central Iowa Juvenile Detention Center","20"
"15","FELC","PROPERTY","BURGLARY","MALE","HISPANIC","Scott","September","2006","Scott County Juvenile Detention Center","4"
"16","FELC","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2016","North Iowa Juvenile Detention Services","5"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Linn","September","2005","Linn County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Fremont","September","2014","Southwest Iowa Juvenile Detention Center","3"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","AFRICAN AMERICAN","Linn","September","2019","Linn County Juvenile Detention Center","2"
"15","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Linn","September","2005","Linn County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Pottawattamie","September","2006","Southwest Iowa Juvenile Detention Center","1"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Floyd","September","2003","North Iowa Juvenile Detention Services","3"
"16","AGMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Black Hawk","September","2018","North Iowa Juvenile Detention Services","12"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Warren","September","2004","Polk County Juvenile Detention Center","12"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2003","Polk County Juvenile Detention Center","9"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2005","Woodbury County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","HISPANIC","Polk","September","2005","Polk County Juvenile Detention Center","35"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Harrison","September","2003","Southwest Iowa Juvenile Detention Center","3"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2004","Woodbury County Juvenile Detention Center","40"
"16","AGMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Pottawattamie","September","2018","Southwest Iowa Juvenile Detention Center","32"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Polk","September","2004","Polk County Juvenile Detention Center","2"
"16","FELD","DRUG","DRUG POSSESSION","MALE","HISPANIC","Dallas","September","2017","Central Iowa Juvenile Detention Center","1"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Polk","September","2005","Polk County Juvenile Detention Center","2"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2005","Polk County Juvenile Detention Center","15"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Polk","September","2005","Polk County Juvenile Detention Center","14"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","ASIAN/PACIFIC ISLANDER","Polk","September","2016","Polk County Juvenile Detention Center","28"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Polk","September","2007","Polk County Juvenile Detention Center","30"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Black Hawk","September","2006","North Iowa Juvenile Detention Services","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Black Hawk","September","2007","North Iowa Juvenile Detention Services","29"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2007","Polk County Juvenile Detention Center","5"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Black Hawk","September","2004","North Iowa Juvenile Detention Services","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Linn","September","2005","Linn County Juvenile Detention Center","3"
"16","FELC","PROPERTY","BURGLARY","MALE","HISPANIC","Black Hawk","September","2012","North Iowa Juvenile Detention Services","32"
"16","FELC","PROPERTY","BURGLARY","MALE","HISPANIC","Johnson","September","2017","Linn County Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Lee","September","2017","South Iowa Area Detention Service Agency","6"
"17","FELC","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2010","North Iowa Juvenile Detention Services","27"
"17","FELC","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2014","North Iowa Juvenile Detention Services","11"
"17","FELC","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Dubuque","September","2006","Dubuque County Juvenile Detention Center","2"
"13","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2020","Woodbury County Juvenile Detention Center","22"
"15","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Polk","September","2006","Polk County Juvenile Detention Center","14"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Montgomery","September","2003","Southwest Iowa Juvenile Detention Center","9"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Palo Alto","September","2014","Central Iowa Juvenile Detention Center","5"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Johnson","September","2004","Linn County Juvenile Detention Center","7"
"17","FELC","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Scott","September","2010","Scott County Juvenile Detention Center","4"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Woodbury","September","2003","Woodbury County Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2013","Linn County Juvenile Detention Center","1"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Louisa","September","2012","South Iowa Area Detention Service Agency","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Out of State","September","2017","Northwest Iowa Youth Service Center","17"
"17","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Clinton","September","2008","Scott County Juvenile Detention Center","2"
"17","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Des Moines","September","2013","South Iowa Area Detention Service Agency","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Madison","September","2010","Central Iowa Juvenile Detention Center","2"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Jasper","September","2006","Central Iowa Juvenile Detention Center","10"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Jasper","September","2005","Central Iowa Juvenile Detention Center","10"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Hamilton","September","2012","Central Iowa Juvenile Detention Center","8"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Wright","September","2013","Central Iowa Juvenile Detention Center","6"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2011","Polk County Juvenile Detention Center","23"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Polk","September","2018","Polk County Juvenile Detention Center","30"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Buena Vista","September","2011","Northwest Iowa Youth Service Center","5"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Scott","September","2003","Scott County Juvenile Detention Center","8"
"15","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Woodbury","September","2003","Woodbury County Juvenile Detention Center","5"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Johnson","September","2003","Linn County Juvenile Detention Center","14"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2003","Polk County Juvenile Detention Center","1"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2012","Polk County Juvenile Detention Center","26"
"15","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Woodbury","September","2005","Woodbury County Juvenile Detention Center","2"
"17","FELC","PROPERTY","BURGLARY","MALE","CAUCASIAN","Woodbury","September","2015","Woodbury County Juvenile Detention Center","5"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","MULTI-RACIAL","Johnson","September","2016","Linn County Juvenile Detention Center","7"
"15","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Woodbury","September","2004","Woodbury County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2012","South Iowa Area Detention Service Agency","5"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2004","Polk County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2004","Polk County Juvenile Detention Center","6"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2004","Polk County Juvenile Detention Center","9"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2006","Polk County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2007","Polk County Juvenile Detention Center","2"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","AFRICAN AMERICAN","Polk","September","2005","Polk County Juvenile Detention Center","12"
"16","FELD","PROPERTY","BURGLARY","MALE","MULTI-RACIAL","Polk","September","2012","South Iowa Area Detention Service Agency","8"
"17","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2003","Polk County Juvenile Detention Center","39"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Johnson","September","2006","Linn County Juvenile Detention Center","3"
"13","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Henry","September","2019","South Iowa Area Detention Service Agency","2"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Black Hawk","September","2008","North Iowa Juvenile Detention Services","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Pottawattamie","September","2007","Southwest Iowa Juvenile Detention Center","5"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Pottawattamie","September","2004","Southwest Iowa Juvenile Detention Center","4"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Chickasaw","September","2019","North Iowa Juvenile Detention Services","10"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Pottawattamie","September","2008","Southwest Iowa Juvenile Detention Center","30"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Appanoose","September","2007","South Iowa Area Detention Service Agency - Lucas County","6"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Des Moines","September","2019","South Iowa Area Detention Service Agency","7"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Pottawattamie","September","2010","Southwest Iowa Juvenile Detention Center","11"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Carroll","September","2004","Northwest Iowa Youth Service Center","3"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2011","Polk County Juvenile Detention Center","26"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Scott","September","2010","Scott County Juvenile Detention Center","8"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2013","Woodbury County Juvenile Detention Center","13"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Wapello","September","2008","South Iowa Area Detention Service Agency - Lucas County","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2010","Woodbury County Juvenile Detention Center","43"
"13","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Washington","September","2012","Central Iowa Juvenile Detention Center","3"
"11","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Webster","September","2006","Central Iowa Juvenile Detention Center","2"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Wapello","September","2008","South Iowa Area Detention Service Agency - Lucas County","5"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Marshall","September","2015","Central Iowa Juvenile Detention Center","54"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2014","Polk County Juvenile Detention Center","8"
