"year","age_group","service","consumers","male_consumers","female_consumers","consumers_in_rural_areas","conumsers_living_alone","consumers_in_poverty","hispanic_consumers","non_hispanic_consumers","white_not_hispanic_consumers","white_hispanic_consumers","native_american_consumers","asian_consumers","african_american_consumers","hawaiian_pacific_islander_consumers","consumers_other_race","consumers_two_or_more_races"
"2021","75-84","Nutrition Education","18800","7190","11562","7969","10583","4750","147","18591",,,"26","179","338","26","17",
"2021","75-84","Options Counseling","1012","338","669","484","531","192","12","956",,,"0","2","25","0","0",
"2021","75-84","Personal Care","340","78","262","296","233","102","2","338",,,"0","0","1","0","1",
"2021","75-84","Transportation","2413","774","1628","1397","1824","1304","78","2323",,,"1","98","86","1","18",
"2021","85+","Adult Day Care","98","30","68","46","45","4","0","97",,,"0","0","4","0","0",
"2021","85+","Assisted Transportation","571","86","482","299","427","202","10","558",,,"0","0","5","0","0",
"2021","85+","Case Management","1432","435","994","892","989","415","19","1389",,,"0","0","62","0","7",
"2021","85+","Chore","200","57","143","30","136","79","0","200",,,"0","0","31","0","0",
"2021","85+","Congregate Nutrition","668","248","419","366","437","135","8","655",,,"0","2","4","0","0",
"2021","85+","EAPA Assessment & Intervention","148","49","99","57","80","29","4","136",,,"0","0","4","0","4",
"2021","85+","EAPA Consultation","132","39","93","36","74","29","1","124",,,"0","0","3","0","1",
"2021","85+","Health Promotion: Evidence-Based","29","6","23","24","23","8","0","29",,,"0","0","0","0","0",
"2021","85+","Health Promotion: Non Evidence-Based","6915","2448","4452","3642","4618","1619","156","6718",,,"0","6","107","0","18",
"2021","85+","Home Delivered Nutrition","38418","13385","24972","22824","25471","8795","419","37755",,,"38","107","463","38","106",
"2021","85+","Homemaker","1298","219","1079","874","1205","565","10","1283",,,"0","0","26","0","5",
"2021","85+","Information & Assistance","4841","1401","3418","2538","2641","903","44","4095",,,"3","9","85","3","31",
"2021","85+","Material Aid","618","121","497","286","429","245","18","585",,,"0","12","27","0","9",
"2021","85+","Nutrition Counseling","6","3","3","1","4","0","0","6",,,"0","0","0","0","0",
"2021","85+","Nutrition Education","18197","6204","11971","8707","12268","4348","237","17892",,,"1","25","180","1","54",
"2021","85+","Options Counseling","522","169","352","310","351","137","0","503",,,"0","0","7","0","2",
"2021","85+","Personal Care","657","78","579","579","555","240","10","647",,,"0","0","0","0","0",
"2021","85+","Transportation","1686","290","1396","1027","1372","697","16","1667",,,"0","17","57","0","8",
