"company_name","form_numbers","effective_date","increase","approved","type_of_product","proposed"
"Federated Mutual Insurance Company","Submitted letter to IID advising us of market withdrawl from All ACA small group product lines","2017-06-30T00:00:00.000","-0.025","Yes","ACA Small Group","-0.025"
"Provident Life and Accident Insurance Company","Forms RLTC03, RLTCP03, LTC03, LTCP03 & LTCT03 --  this is *NOT* a rate increase proposal.  It is simply updated projections from a previous rate filing.","2017-06-20T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"Golden Rule Insurance Company","HPG2-GRI-14","2017-06-14T00:00:00.000","0.0","*filed*","Hospital Indemnity","0.0"
"Metropolitan Life Insurance Company","1LTC-97 & 2LTC-97","2017-10-01T00:00:00.000","0.102","Yes","Long Term Care","0.102"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2017.  The 12% only applies to the grandfathered business.","2017-10-01T00:00:00.000","0.12","Yes","Small Group","0.12"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2017.  The 7% only applies to the grandfathered business.","2017-10-01T00:00:00.000","0.07","Yes","Small Group","0.07"
"MedAmerica Insurance Company","Form NTQ11-337-MA-IA-401
LTQ11-336-MA-IA-401, HTQ11-338-MA-IA-401 -- Form LTC-LBP8-IA et al ---- IID and INS negotiated the increase from 136.2% (as proposed) down to 18%","2017-10-01T00:00:00.000","0.18","Yes","Long Term Care","1.362"
"MedAmerica Insurance Company","Form SPL-336 -- IID and INS negotiated the increase from 76.9% (as proposed) down to 18%","2017-10-01T00:00:00.000","0.18","Yes","Long Term Care","0.769"
"MedAmerica Insurance Company","GRP11-342-MA-IA-401  -- IID and INS negotiated the increase from 93.8% (as proposed) down to 18%","2017-10-01T00:00:00.000","0.18","Yes","Long Term Care","0.938"
"Mutual of Omaha Insurance Company","Lifetime benefits:  Forms HCA (NH50, LT50, HCAQ, NHA, NHAQ, LTA, LTAQ)  IID negotiated this proposal to 18% for lifetime benefits (was 31.4%)  The non-lifetime proposal is 0%)  Modified average is now 13.7% (was 23.8%)",,"0.137","Yes","Long Term Care","0.238"
"MedAmerica Insurance Company","Form SPL2-336-IA","2017-07-01T00:00:00.000","0.053","Yes","Long Term Care","0.053"
"Metropolitan Life Insurance Company","Form LTC2-FAC-IA (VIP2_New), LTC2-VAL-IA, LTC2-IDEAL-IA, LTC2-PREM-IA -- Original proposal = 35.4% (over 2-years), however, the IID was able to modify this proposal down to 15%","2017-07-01T00:00:00.000","0.15","Yes","Long Term Care","0.354"
"Metropolitan Life Insurance Company","Form LTC2-FAC-IA (VIP2_Old), LTC2-VAL-IA, LTC2-IDEAL-IA, LTC2-PREM-IA -- Original proposal = 18.98%, however, the IID was able to modify this proposal down to 15%","2017-07-01T00:00:00.000","0.15","Yes","Long Term Care","0.19"
"Metropolitan Life Insurance Company","Form LTC-FAC-IA (VIP1), LTC-VAL-IA, LTC-IDEAL-IA, LTC-PREM-I A	--
Original proposal = 21.21%, however, the IID was able to modify this proposal down to  15%","2017-07-01T00:00:00.000","0.15","Yes","Long Term Care","0.212"
"Prudential Insurance Company of America","Form  83500 BFW 5005 -- this is a true-up rate increase to bring Iowa's rate schedule to the U.S. level.  Iowa modified the previous proposal from 40% down to 18%.  Carrier included MAE certification language.","2017-07-01T00:00:00.000","0.186","Yes","Long Term Care","0.186"
"Bankers Life & Casualty Company","Forms GR-N050, GR-N100, GR-N105, GR-N160, GR-N165, GR-240, GR-N250, GR-N270, GR-N280","2017-05-01T00:00:00.000","0.15","Yes","Long Term Care","0.15"
"Genworth Life Insurance Company","Form series - 7042, 7044, 7042REV and 7044REV -- this is not a rate increase, but rather an updated projection involving a prior rate filing","2017-03-20T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"United Security Assurance Company of Pennsylvania","Forms  PAL-1, PAL-1(02)R, QLT-1, QLT-1(02)R et al --- Original proposal was 20%, however, the IID was able to modify this proposal to 17.5% for the remaining Iowa policies inforce.","2017-05-01T00:00:00.000","0.175","Yes","Long Term Care","0.2"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2017.  The 12% only applies to the grandfathered business.","2017-07-01T00:00:00.000","0.12","Yes","Small Group","0.12"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2017.  The 7% only applies to the grandfathered business.","2017-07-01T00:00:00.000","0.07","Yes","Small Group","0.07"
"Pennsylvania Life Insurance Company","Forms 1460, 1490, P30, P35, P39, PLNHO, PLNHOQ --  Original proposal was 30%, however, the IID was able to negotiate it to 17% due to various factors.","2017-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.3"
"Lincoln National Life Insurance Company","Form HL-2500AA(8/90) et al -- Original proposal was 30%, however, the IID was able to negotiate it to 15% due to various factors.","2017-07-01T00:00:00.000","0.15","Yes","Long Term Care","0.3"
"Mutual of Omaha Insurance Company","Form LTC04I and numerous other forms -- these are updated projections involving a previous rate filing.  This is *NOT* a rate increase","2017-02-06T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"State Farm Mutual Automobile Insurance Company","Form 97058IA -- this is not a rate increase, but rather -- it is an updated projection of experience from a previous rate filing.","2017-02-01T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"New York Life Insurance Company","Forms ILTC-5000 (IA) (1001) -- this is an updated projection based upon a previous rate filing.  It is *NOT* a rate increase",,"0.0","Yes","Long Term Care","0.0"
"United of Omaha Life Insurance Company","Form LTC06UI-TQ et al -- updated projection from a previous rate filing -- this is not a rate increase filing","2017-03-01T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"Provident Life and Accident Insurance Company","Forms RLTC03, RLTCO03, LTC03, LTCP03 & LTCT0 --  this is *NOT* a rate increase proposal.  It is simply updated projections from a previous rate filing.","2017-01-13T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"Kanawha Insurance Company","Form LTC2 - this is an updated projection based upon a previous rate filing.  This is *NOT* a rate increase","2017-01-04T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"Kanawha Insurance Company","Form LTC-3 - this is an updated projection based upon a previous rate filing.  This is *NOT* a rate increase","2017-01-04T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"MedAmerica Insurance Company","Form SPL-336 -- IID and INS negotiated the increase from 75% (as proposed) down to 17%","2017-02-01T00:00:00.000","0.17","Yes","Long Term Care","0.75"
"Catholic Order of Foresters","IID and INS negotiated this proposal from 60% (as originally filed) down to 0%.","2016-12-15T00:00:00.000","0.0","No","Long Term Care","0.6"
"RiverSource Life Insurance Company","Form 30160-A-IA","2017-04-01T00:00:00.000","0.15","Yes","Long Term Care","0.15"
"Northwestern Long Term Care Insurance Company","Form RR.LTC.(0798) et al -- IID and INS negotiated this to a 2-year phase-in -- max 1.179 (year 1) x 1.1026 (year 2)","2017-01-01T00:00:00.000","0.179","Yes","Long Term Care","0.3"
"Genworth Life Insurance Company","Form series - 7042, 7044, 7042REV and 7044REV ====>>>>AARP polices only","2017-01-01T00:00:00.000","0.15","Yes","Long Term Care","0.15"
"Genworth Life Insurance Company","Form series - 7042, 7044, 7042REV and 7044REV
IID and INS negotiated this from 49% (as originally filed) down to 17.9%","2017-01-01T00:00:00.000","0.179","Yes","Long Term Care","0.49"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2017.  The 12% only applies to the grandfathered business.","2017-04-01T00:00:00.000","0.12","Yes","Small Group","0.12"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2017.  The 6% only applies to the grandfathered business.","2017-04-01T00:00:00.000","0.06","Yes","Small Group","0.06"
"Guarantee Trust Life Insurance Company","Form G0200, G0280, G0600, G0680 -- IID and INS negotiatd this proposal from 49% (as proposed) to a smaller 2-year phased in schedule, i.e., 17.9% for 2017 and 10.26% for 2018","2017-01-01T00:00:00.000","0.179","Yes","Long Term Care","0.49"
"John Alden Life Insurance Company","Form  J-5762-P-IA, J-5762-R1, J-5875-P-IA (Q)&(NQ), J-5875-R1 (Q), J-5875-R2 (Q), J-5875-R3 (Q) -- IID and INS modified the 20% as 17.9% for 2017 and 1.78% for 2018","2017-01-01T00:00:00.000","0.179","Yes","Long Term Care","0.2"
"Mutual of Omaha Insurance Company","Forms LT50, 0DX5M, NH50, 0DX6M, HCA, HCAQ, NHA, NHAQ, LTA, LTAQ -- this is *NOT* a rate increase proposal.  It is simply updated projections from a previous rate filing.","2016-11-01T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"UnitedHealthcare Insurance Company","Small Group -- Grandfathered + Transitional business only.","2017-01-01T00:00:00.000","0.074","Yes","Small Group","0.074"
"UnitedHealthcare Plan of the River Valley, Inc.","Small Group -- Grandfathered + Transitional business only.   IID and Magnum Actuarial Group negotiated a 3% base decrease based upon projected MLR deficienies.","2017-01-01T00:00:00.000","-0.03","Yes","Small Group","0.075"
"John Hancock Life Insurance Company","Forms LTC-91 et al -- (applies to non-inflation policies only)  This does not affect the landing spot filings previously approved.
Negotiated max cell increases from 29% (as proposed--average) down to 15% max.  Overall avg = 14.4%","2016-12-01T00:00:00.000","0.144","Yes","Long Term Care","0.29"
"MetLife Insurance Company USA","H-LTC2J-36  -- IID and INS negotiated this filing from 57% (average) down to 17.5%.","2017-01-01T00:00:00.000","0.175","Yes","Long Term Care","0.57"
"MetLife Insurance Company USA","H-LTC3J-1  -- IID and INS negotiated this filing from 55.2% (average) down to 17.5%.","2017-01-01T00:00:00.000","0.175","Yes","Long Term Care","0.552"
"MetLife Insurance Company USA","H-LTC3JFO20 -- IID and INS negotiated this filing from 55.7% (average) down to 17.5%.","2017-01-01T00:00:00.000","0.175","Yes","Long Term Care","0.557"
"MetLife Insurance Company USA","H-LTC3JFQ  -- IID and INS negotiated this filing from 46.1% (average) down to 17.5%.","2017-01-01T00:00:00.000","0.175","Yes","Long Term Care","0.461"
"MetLife Insurance Company USA","H-LTC3JP5  -- IID and INS negotiated this filing from 54.6% (average) down to 17.5%.","2017-01-01T00:00:00.000","0.175","Yes","Long Term Care","0.546"
"MetLife Insurance Company USA","H-LTC3JQ -- IID and INS negotiated this filing from 45.8% (average) down to 17.5%.","2017-01-01T00:00:00.000","0.175","Yes","Long Term Care","0.458"
"MetLife Insurance Company USA","H-LTC4JFQ6 -- IID and INS negotiated this filing from 45.7% (average) down to 17.5%.","2017-01-01T00:00:00.000","0.175","Yes","Long Term Care","0.457"
"MetLife Insurance Company USA","H-LTC4JQ -- IID and INS negotiated this filing from 50.1% (average) down to 17.5%.","2017-01-01T00:00:00.000","0.175","Yes","Long Term Care","0.501"
"American Fidelity Assurance Company","Form NCC 1/97 - IA, LTC 1/97 - IA, WBNCC 9/97 - IA -- IID negotiated this to:  Gen I & II lifetime from 25% down to 17.5%, Gen I Lifetime was left @ 15%, and Gen II non-lifetime was left @ 0%","2017-01-01T00:00:00.000","0.162","Yes","Long Term Care","0.231"
"Catholic Order of Foresters","FCLTC-IA -- IID and INS negotiated this proposal from 40% (as originally filed) down to 17%","2016-11-01T00:00:00.000","0.17","Yes","Long Term Care","0.4"
"Continental General Insurance Company (FKA United Teacher)","Forms 1LTCIP and 2LTCIP, 4LTCIP -- IID negotiated this proposal from 30% (as filed) down to 15%","2016-12-01T00:00:00.000","0.15","Yes","Long Term Care","0.3"
"Medical Associates Health Plans","Small Group | non-grandfathered business | Transitional rate filing 1-1-2017","2017-01-01T00:00:00.000","0.063","Yes","Small Group","0.063"
"Health Alliance Midwest, Inc.","Pre-ACA Transitional Small Group only","2017-01-01T00:00:00.000","0.032","Yes","Small Group","0.032"
"Avera Health Plans","Small Group | non-grandfathered business Transitional","2017-01-01T00:00:00.000","0.099","Yes","Small Group","0.099"
"Avera Health Plans","Small Group Block of Business (Grandfathered business only)","2017-01-01T00:00:00.000","0.03","Yes","Small Group","0.03"
"CMFG Life Insurance Company","Form 97-LTC-HHC1(IA), 2002-LTC-FAC(IA), 2002-LTCR-HCC, 2006-LTC-COMP(IA) -- updated projections only.  This is *NOT* a rate increase filing.","2017-01-01T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"Continental General Insurance Company (FKA United Teacher)","Forms 1LTCGP0001 and 1LTCGP0008 -- IID negotiated this proposal from 30% (as filed) down to 15%","2016-12-01T00:00:00.000","0.15","Yes","Long Term Care","0.3"
"John Hancock Life Insurance Company (USA)","Forms LTC-03, BSC-03 et al -- Custom Care II, Essential Care II -- updated projections only.  This is *NOT* a rate increase filing.","2017-01-01T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2017.  The 10% only applies to the grandfathered business.","2017-01-01T00:00:00.000","0.1","Yes","Small Group","0.1"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2017.  The 6% only applies to the grandfathered business.","2017-01-01T00:00:00.000","0.06","Yes","Small Group","0.06"
"Gundersen Health Plan, Inc.","All ACA individual compliant products average rate increase =19.79%","2017-01-01T00:00:00.000","0.198","Yes","ACA Individual","0.198"
"Wellmark Health Plan of Iowa","All ACA individual product lines = 37.77%  average (with plan variations).","2017-01-01T00:00:00.000","0.378","Yes","ACA Individual","0.378"
"Freedom Life Insurance Company of America","All ACA individual product lines =17.37% average.  However, the carrier has ZERO ACA compliant policies inforce, so no member is affected by this proposal","2017-01-01T00:00:00.000","0.174","Yes","ACA Individual","0.174"
"Wellmark Blue Cross Blue Shield of Iowa","All ACA individual product lines =42.6% average (with plan variations).","2017-01-01T00:00:00.000","0.426","Yes","ACA Individual","0.426"
"Aetna Health of Iowa","All ACA individual product lines average = 22.5% average (with large plan variations).","2017-01-01T00:00:00.000","0.226","Yes","ACA Individual","0.226"
"Medica Insurance Company","All ACA individual products -- 19% average increase with plan variations.","2017-01-01T00:00:00.000","0.19","Yes","ACA Individual","0.19"
"Wellmark Synergy Health, Inc.","All ACA individual products -- new entrant into the ACA market, and so these represent new plans and rates only.  This is the initial filing for the carrier.","2017-01-01T00:00:00.000","0.0","Yes","ACA Individual","0.0"
"Wellmark Value Health Plan, Inc.","All ACA individual products -- new entrant into the ACA market, and so these represent new plans and rates only.  This is the initial filing for the carrier.","2017-01-01T00:00:00.000","0.0","Yes","ACA Individual","0.0"
"Aetna Health of Iowa","All ACA small group product  lines average = 3.8% average (with large plan variations).","2017-01-01T00:00:00.000","0.038","Yes","ACA Small Group","0.038"
"Wellmark Health Plan of Iowa","All ACA small group product lines = 10.3%  average (with plan variations).","2017-01-01T00:00:00.000","0.103","Yes","ACA Small Group","0.103"
"Federated Mutual Insurance Company","All ACA small group product lines = 11.2% average (with plan variations).","2017-01-01T00:00:00.000","0.112","Yes","ACA Small Group","0.112"
"Wellmark Blue Cross Blue Shield of Iowa","All ACA small group product lines = 14.1% average (with some plan variations).","2017-01-01T00:00:00.000","0.141","Yes","ACA Small Group","0.141"
"Medical Associates Health Plans","All ACA small group product lines = 5.6% average (with plan variations).","2017-01-01T00:00:00.000","0.056","Yes","ACA Small Group","0.056"
"Health Alliance Midwest","All ACA small group product lines = 6.2% average","2017-01-01T00:00:00.000","0.062","Yes","ACA Small Group","0.062"
"Avera Health Plans","All ACA small group product lines = 7.8% average (with plan variations).","2017-01-01T00:00:00.000","0.078","Yes","ACA Small Group","0.078"
"Sanford Health Plan","All ACA small group product lines = 8.33% average (with plan variations).","2017-01-01T00:00:00.000","0.083","Yes","ACA Small Group","0.083"
"Gundersen Health Plan, Inc.","All ACA small group product lines = 9.69% average (with plan variations).","2017-01-01T00:00:00.000","0.097","Yes","ACA Small Group","0.097"
"UnitedHealthcare Insurance Company","All ACA small group product lines =1.2% average (with plan variations).","2017-01-01T00:00:00.000","0.012","Yes","ACA Small Group","0.012"
"UnitedHealthcare Plan of the River Valley","All ACA small group product lines =3.5% average (with plan variations).","2017-01-01T00:00:00.000","0.035","Yes","ACA Small Group","0.035"
"National Health Insurance Company","All ACA small group products -- 7.8% average increase with plan variations.","2017-01-01T00:00:00.000","0.078","Yes","ACA Small Group","0.078"
"Wellmark Value Health Plan, Inc.","All ACA small group products -- new entrant into the ACA market, and so these represent new plans and rates only.  This is the initial filing for the carrier.","2017-01-01T00:00:00.000","0.0","Yes","ACA Small Group","0.0"
"Wellmark Synergy Health, Inc.","All ACA small group products -- new entrant into the ACA market, and so these represent new plans and rates only.  This is the initial filing for the carrier.","2017-01-01T00:00:00.000","0.0","Yes","ACA Small Group","0.0"
"Wellmark Health Plan of Iowa","Individual WHPI  -- All individual grandfathered | transition policies.","2017-01-01T00:00:00.000","0.426","Yes","Major Medical","0.426"
"Aetna Life Insurance Company","New carrier to Iowa with  ACA small group products.  This is the initial filing and so there are *NO* Iowa policies currently inforce","2017-01-01T00:00:00.000","0.0","Yes","ACA Small Group","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","Wellmark Pools III, IV, V, Blue Transitions, Farm Bureau Pools I, II, III, IV, V, and other misc pools.  (5.7% on pre-ACA Direct Pay Pools III, IV, and V --  and 6.1% on pre-ACA Farm Bureau Pools I, II,  III, IV, and V)","2017-01-01T00:00:00.000","0.059","Yes","Major Medical","0.059"
"Prudential Insurance Company of America","Form GRP113290","2016-08-11T00:00:00.000","0.0","*withdrawn*","Long Term Care","0.15"
"Continental General Insurance Company (FKA United Teacher)","Forms L-6000 and LTC-020201 -- IID and INS negotiated this proposal down from 30% (as file) down to 17%.","2016-10-01T00:00:00.000","0.17","Yes","Long Term Care","0.3"
"Principal Life Insurance Company","Forms FR142, FR601: Original proposal:  102.5% average
[min = 60.2%, max=105%] -- negotiated to 3-year phase:  17.9% Y1 x 17.9% Y2 x 9% Y3 (unlimited and limited)","2016-10-01T00:00:00.000","0.179","Yes","Long Term Care","1.025"
"Principal Life Insurance Company","FR1240 and FR406IA-1: Original proposal:  101% average
[min = 68.5%, max=110%] -- negotiated to 3-year phase:  17.9% Y1 x 17.9% Y2 x 9% Y3 (unlimited) or 
15% Y1 x 15% Y2 x 9% Y3 (limited)","2016-10-01T00:00:00.000","0.179","Yes","Long Term Care","1.01"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2016","2016-10-01T00:00:00.000","0.103","Yes","Small Group","0.103"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2016","2016-10-01T00:00:00.000","0.06","Yes","Small Group","0.06"
"Prudential Insurance Company of America","GRP 112202  || Form ILTC-2 
IID and INS negotiated this rate filing from a maximum of 45.1% down to 16.6% average.  The average proposal was 24.2% but it was negotiated down to 17.9% maximum.","2016-07-01T00:00:00.000","0.179","Yes","Long Term Care","0.242"
"Prudential Insurance Company of America","GRP 113290  || Form ILTC-3 
IID and INS negotiated this rate filing from a maximum of 23.2% down to 16.8% average.  The average proposal was 23.2% but it was negotiated down to 17.9% maximum.","2016-07-01T00:00:00.000","0.168","Yes","Long Term Care","0.232"
"Prudential Insurance Company of America","GRP 99183 || Form ILTC-1 
IID and INS negotiated this rate filing from a maximum of 59.8% down to 17.9%.  The average proposal was 43.3% but it was negotiated down to 17.9% for all policies.","2016-07-01T00:00:00.000","0.179","Yes","Long Term Care","0.433"
"Lincoln National Life Insurance Company","Form HL-2500AA(8/90) et al -- IID and INS negotiated this proposal from 60% as filed down to 10%.","2016-07-01T00:00:00.000","0.1","Yes","Long Term Care","0.6"
"Mutual of Omaha Insurance Company","Policy Series LTC04G -- IID and INS negotiated this rate proposal down from 25.3% on average [min = 0%, max=38%] down to 17.9% max.  This produces an average increase of 14.4% with the cap.","2016-07-01T00:00:00.000","0.179","Yes","Long Term Care","0.38"
"Physicians Mutual Insurance Company","Forms  P103, P104  et al -- Orig proposal was 153% subject to min of 20% to 211% compounded by type over 3-years.  IID and INS modifided the proposal to 17.9% next 2-yrs on 2 types, 17.9% & 1.8% on another, 17.9% & 12% on another","2016-07-01T00:00:00.000","0.179","Yes","Long Term Care","1.53"
"Physicians Mutual Insurance Company","Forms  P105 / P109 et al -- Orig proposal was 84% subject to min of 15% to 192% compounded by type over 3-years.  IID and INS modifided the proposal to 15% as filed on one type to 17.9% each of the next years on other types.","2016-07-01T00:00:00.000","0.179","Yes","Long Term Care","0.84"
"Physicians Mutual Insurance Company","Forms  P124 et al -- Orig proposal was 134% subject to min of 69% to 205% compounded by type over 3-years.  IID and INS modifided the proposal to 17.9% each of next two years on one type & 17.9% and 10.26% on another","2016-07-01T00:00:00.000","0.179","Yes","Long Term Care","1.34"
"Physicians Mutual Insurance Company","Forms  P130IA, P131IA et al -- Orig proposal was 186% subject to min of 157% to 211% compounded by type over 3-years.  IID and INS modifided the proposal to 17.9% each of next two years on all types","2016-07-01T00:00:00.000","0.179","Yes","Long Term Care","1.86"
"Physicians Mutual Insurance Company","Forms  P145, P146 et al -- Orig proposal was 68% subject to min of 0% to 150% compounded by type over 3-years.  IID and INS modifided the proposal to 0% on one type (was 15%) and 17.9% each of the next years on other types.","2016-07-01T00:00:00.000","0.179","Yes","Long Term Care","0.68"
"Freedom Life Insurance Company of America","Grandfathered + NGF Transitional_Association | HDHP-06 | GF AG Ind Maj Med","2016-07-01T00:00:00.000","0.058","Yes","Major Medical","0.058"
"Allianz Life Insurance Company of North America","Form 10-P-Q-IA (Group 3) -- Other form:  11-P-Q-IA -- IID modified the proposal from 39% (as filed) down to 17.9% for inflation policies","2016-07-01T00:00:00.000","0.179","Yes","Long Term Care","0.39"
"Continental Casualty Company","Forms P1-43636-A, SR-LTCP-Series, GLTC-3-P-xx-01  | IID and INS modified the original proposal (95.5%) to a 3-year phase-in approach:  17.9% (year 1), 10.26% (year 2), and 7.7% (year 3)","2016-06-01T00:00:00.000","0.179","Yes","Long Term Care","0.955"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2016","2016-07-01T00:00:00.000","0.056","Yes","Small Group","0.056"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2016","2016-07-01T00:00:00.000","0.076","Yes","Small Group","0.076"
"Bankers Life & Casualty Company","Form GR-N650","2016-04-01T00:00:00.000","0.15","Yes","Long Term Care","0.15"
"Genworth Life Insurance Company","Form series - 7042, 7044, 7042REV and 7044REV -- this is not a rate increase.  This is simply an updated projection based on the emerging experience of a previous rate filing.","2016-03-07T00:00:00.000","0.0",,"Long Term Care","0.0"
"Golden Rule Insurance Company","Association Group | 
NGF_Transitional | Pre-ACA |
FACT Generation 25-27","2016-08-01T00:00:00.000","0.045","Yes","Major Medical","0.045"
"State Farm Mutual Automobile Insurance Company","Form 97059IA -- proposal was negotiated from an average of 29.8% (with individual cells ranging from 0 to 40%) down to an average of 14% (with cells ranging from 0 to 17%).","2016-04-01T00:00:00.000","0.14","Yes","Long Term Care","0.298"
"Provident Life and Accident Insurance Company","Forms RLTC03, RLTCO03, LTC03, LTCP03 & LTCT0","2016-04-01T00:00:00.000","0.138","Yes","Long Term Care","0.53"
"Transamerica Life Insurance Company","Forms TLC 1-FP (IA) 1001 -- IID & INS negotiated this from 65% (Sch A) & 43.5% (Sch B) to 0% for those who select a lower inflation growth.  Otherwise the increase is phased-in over 5-yrs in 3 rounds @  17% (A) or (12.8% (B) in 2016, 2018, and 2020)","2016-04-01T00:00:00.000","0.17","Yes","Long Term Care","0.65"
"Transamerica Life Insurance Company","GP001 796 (GC001 796) -- IID and INS negotiated this from 56%  down to 0% for those who agree to a lower inflation growth.  For those not agreeing to that, the rate increase is phased in over 5 years - 16% in 2016, 16% in 2018, & 16% in 2020.","2016-04-01T00:00:00.000","0.16","Yes","Long Term Care","0.56"
"Transamerica Life Insurance Company","IP-70-IA-494, et al  --  IID and INS negotiated this from 56%  down to 0% for those who agree to a lower inflation growth.  For those not agreeing to that, the rate increase is phased in over 5 years - 16% in 2016, 16% in 2018, & 16% in 2020.","2016-04-01T00:00:00.000","0.16","Yes","Long Term Care","0.56"
"Pennsylvania Life Insurance Company","Forms 1460, 1490, P30, P35, P39, PLNHO, PLNHOQ","2016-06-20T00:00:00.000","0.17","Yes","Long Term Care","0.3"
"Nassau Life Ins. Co. of Kansas (FKA Pyramid Life)","Forms C77 and C78","2016-06-20T00:00:00.000","0.17","Yes","Long Term Care","0.3"
"Bankers Life and Casualty Company","Form GR-N400, N410","2016-03-01T00:00:00.000","0.15","Yes","Long Term Care","0.15"
"United Security Assurance Company of Pennsylvania","Forms  PAL-1, PAL-1(02)R, QLT-1, QLT-1(02)R et al --- IID negotiated this to  16% for year 1 + possibility of year 2 true-up if nationwide increase is more than 16% on average","2016-05-01T00:00:00.000","0.16","Yes","Long Term Care","0.2"
"UNUM Life Insurance Company of America","Forms B.LTC , TQB.LTC, GLTC95 and TQGLTC95 | IID and INS negotiated this proposal from 43% as filed down to 17% for 1st and 7% for 2nd year.","2016-01-01T00:00:00.000","0.17","Yes","Long Term Care","0.43"
"Lincoln Benefit Life Company","LB-6302-P-IA (Q)&(NQ), LB-6303-P-IA (Q)&(NQ), LB-6301-P-IA (Q)&(NQ) || The  IID negotiated the filing from 50% as originally filed down to 17% for year 1 and 10.26% for year 2.","2016-01-01T00:00:00.000","0.17","Yes","Long Term Care","0.5"
"CMFG Life Insurance Company","Forms 2002-LTC-FAC(IA),
2002-LTCR-HCC","2016-01-01T00:00:00.000","0.03","Yes","Long Term Care","0.03"
"CMFG Life Insurance Company","Forms 2006-LTC-COMP(IA)","2016-01-01T00:00:00.000","0.17","Yes","Long Term Care","1.0"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2016","2016-04-01T00:00:00.000","0.056","Yes","Small Group","0.056"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2016","2016-04-01T00:00:00.000","0.066","Yes","Small Group","0.066"
"Berkshire Life Insurance Company of America","Form BG01P(06/04)-IA","2016-01-01T00:00:00.000","0.1","Yes","Long Term Care","0.1"
"Golden Rule Insurance Company","Association Group | 
Grandfathered  | Pre-ACA |
FACT Generation 1-25","2016-04-01T00:00:00.000","0.06","Yes","Major Medical","0.06"
"Continental General Insurance Company (FKA United Teacher)","Form LG-990301-UTA -- IID and INS negotiated this proposal from 34.3% down to 17.9%.","2016-01-01T00:00:00.000","0.179","Yes","Long Term Care","0.343"
"Mutual of Omaha Insurance Company","Form LTC04I and numerous other forms","2016-01-01T00:00:00.000","0.096","Yes","Long Term Care","0.096"
