"federal_fiscal_year","case_id","gender","minority","hispanic","age_group","age_at_application","referral_source","veteran","closure_reason_description","employment_status_description","soc_code","occupational_title","closure_hours_worked_per_week","closure_weekly_earnings","hourly_wage","monthly_earnings","annual_earnings"
"2014","5059","Female","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome","Employment without Supports","43-4051.00","Child Care Worker","40","363","9.08","1452.00","18876.00"
"2014","5077","Female","Non-Minority","Hispanic-No","Non-Transition","62","Self-referral","No","Achieved employment outcome","Homemaker","599999","Homemaker","0","0","0.00","0.00","0.00"
"2014","5169","Male","Non-Minority","Hispanic-No","Non-Transition","29","Other sources","No","Achieved employment outcome","Employment with Supports","35-9021.00","Dishwasher-Job Retention","22","180","8.18","720.00","9360.00"
"2014","5169","Male","Non-Minority","Hispanic-No","Non-Transition","29","Other sources","No","Achieved employment outcome","Employment with Supports","43-5081.01","Dishwasher-Job Retention","22","180","8.18","720.00","9360.00"
"2014","5206","Male","Non-Minority","Hispanic-No","Non-Transition","37","Self-referral","No","Achieved employment outcome","Employment without Supports","25-3099.00","CPR/EMT Instructor","40","500","12.50","2000.00","26000.00"
"2014","5291","Female","Non-Minority","Hispanic-No","Non-Transition","33","Self-referral","No","Achieved employment outcome","Self-employment (except BEP)","41-2031.00","Retail Sales Person","20","182","9.10","728.00","9464.00"
"2014","5314","Female","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome","Employment without Supports","35-9021.00","Dishwasher","10","73","7.30","292.00","3796.00"
"2014","5314","Female","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome","Employment without Supports","599999","Dishwasher","10","73","7.30","292.00","3796.00"
"2014","5314","Female","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome","Employment without Supports","999999","Dishwasher","10","73","7.30","292.00","3796.00"
"2014","5337","Male","Non-Minority","Hispanic-No","Non-Transition","60","Self-referral","No","Achieved employment outcome","Employment without Supports","43-4051.00","Customer Service Representative","10","100","10.00","400.00","5200.00"
"2014","5337","Male","Non-Minority","Hispanic-No","Non-Transition","60","Self-referral","No","Achieved employment outcome","Employment without Supports","53-7062.00","Customer Service Representative","10","100","10.00","400.00","5200.00"
"2014","5342","Female","Non-Minority","Hispanic-No","Non-Transition","57","Self-referral","NO","Achieved employment outcome","Self-employment (except BEP)","43-3031.00","Bookkeeping Accountent, Auditing Clerk","20","175","8.75","700.00","9100.00"
"2014","5370","Female","Non-Minority","Hispanic-No","Non-Transition","54","Self-referral","No","Achieved employment outcome","Employment without Supports","41-3099.00","Sales Representative/Services, All Other","39","405","10.38","1620.00","21060.00"
"2014","5370","Female","Non-Minority","Hispanic-No","Non-Transition","54","Self-referral","No","Achieved employment outcome","Employment without Supports","43-4051.00","Sales Representative/Services, All Other","39","405","10.38","1620.00","21060.00"
"2014","5414","Female","Non-Minority","Hispanic","Non-Transition","37","VR Counselor or other Agency staff","NO","Achieved employment outcome","Employment without Supports","37-2012.00","Housekeeper","30","260","8.67","1040.00","13520.00"
"2014","5418","Male","Non-Minority","Hispanic-No","Non-Transition","44","Self-referral","No","Achieved employment outcome","Employment without Supports","11-3021.00","IT Specialist","40","620","15.50","2480.00","32240.00"
"2014","5439","Male","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome","Employment without Supports","25-9041.00","Greeter","32","232","7.25","928.00","12064.00"
"2014","5439","Male","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome","Employment without Supports","31-1014.00","Greeter","32","232","7.25","928.00","12064.00"
"2014","5439","Male","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome","Employment without Supports","35-9031.00","Greeter","32","232","7.25","928.00","12064.00"
"2014","5542","Male","Non-Minority","Hispanic-No","Non-Transition","56","Ophthalmologist/Optometrist","No","Achieved employment outcome","Homemaker","599999","Homemaker","0","0","0.00","0.00","0.00"
"2014","5581","Female","Non-Minority","Hispanic-No","Non-Transition","62","Self-referral","NO","Achieved employment outcome","Employment without Supports","27-2031.00","Certified Dance Instructor/Independent Contractor","1","65","65.00","260.00","3380.00"
"2014","5593","Male","Non-Minority","Hispanic-No","Non-Transition","33","Community Rehabilitation Program","NO","Achieved employment outcome","Employment with Supports","39-3031.00","Ticket Taker","8","60","7.50","240.00","3120.00"
"2014","5593","Male","Non-Minority","Hispanic-No","Non-Transition","33","Community Rehabilitation Program","NO","Achieved employment outcome","Employment with Supports","43-5081.03","Ticket Taker","8","60","7.50","240.00","3120.00"
"2014","5631","Female","Non-Minority","Hispanic-No","Non-Transition","36","Self-referral","No","Achieved employment outcome","Employment without Supports","25-2021.00","Elementary School Teacher/Job Retention","40","750","18.75","3000.00","39000.00"
"2014","5668","Male","Non-Minority","Hispanic-No","Non-Transition","34","VR Counselor or other Agency staff","No","Achieved employment outcome","Employment without Supports","27-4021.00","Vendor","35","505","14.43","2020.00","26260.00"
"2014","5676","Female","Non-Minority","Hispanic-No","Non-Transition","56","Self-referral","NO","Achieved employment outcome","Employment without Supports","21-2011.00","Clergy","10","100","10.00","400.00","5200.00"
"2014","5698","Male","Non-Minority","Hispanic-No","Non-Transition","59","Self-referral","NO","Achieved employment outcome","Homemaker","599999","Homemaker","0","0","0.00","0.00","0.00"
"2014","5738","Male","Non-Minority","Hispanic-No","Non-Transition","73","Other sources","No","Achieved employment outcome","Employment without Supports","11-9041.00","Independent Home Building Contractor","25","2125","85.00","8500.00","110500.00"
"2014","5767","Male","Non-Minority","Hispanic-No","Non-Transition","56","Self-referral","No","Achieved employment outcome","Self-employment (except BEP)","13-1021.00","Buyer & Purchase Buyer Farm Products","10","462","46.20","1848.00","24024.00"
"2014","5827","Male","Non-Minority","Hispanic-No","Non-Transition","57","Family member or friend","No","Achieved employment outcome","Homemaker","599999","Homemaker","0","0","0.00","0.00","0.00"
"2014","5829","Female","Minority","Hispanic-No","Non-Transition","53","Self-referral","No","Achieved employment outcome","Employment without Supports","21-1099.00","Relaxation Technique Instructor/Indep. Contractor","2","100","50.00","400.00","5200.00"
"2014","5829","Female","Minority","Hispanic-No","Non-Transition","53","Self-referral","No","Achieved employment outcome","Employment without Supports","39-9031.00","Relaxation Technique Instructor/Indep. Contractor","2","100","50.00","400.00","5200.00"
"2014","5835","Male","Non-Minority","Hispanic-No","Non-Transition","63","Library","No","Achieved employment outcome","Employment without Supports","21-2011.00","Retention:  Pastor","20","150","7.50","600.00","7800.00"
"2014","5842","Male","Non-Minority","Hispanic-No","Non-Transition","32","Other sources","No","Achieved employment outcome","Homemaker","599999","Homemaker","0","0","0.00","0.00","0.00"
"2014","5875","Female","Non-Minority","Hispanic-No","Non-Transition","54","Self-referral","No","Achieved employment outcome","Employment without Supports","31-1014.00","Nursing Assistant","24","288","12.00","1152.00","14976.00"
"2014","5875","Female","Non-Minority","Hispanic-No","Non-Transition","54","Self-referral","No","Achieved employment outcome","Employment without Supports","43-4171.00","Nursing Assistant","24","288","12.00","1152.00","14976.00"
"2014","5907","Male","Non-Minority","Hispanic-No","Non-Transition","56","Self-referral","No","Achieved employment outcome","Employment without Supports","49-9098.00","Retention: Apartment Maintenance Worker","49","800","16.33","3200.00","41600.00"
"2014","5929","Female","Non-Minority","Hispanic-No","Non-Transition","50","Self-referral","NO","Achieved employment outcome","Employment without Supports","11-9051.00","Food Service Manager/Job Retention","30","540","18.00","2160.00","28080.00"
"2014","5938","Female","Non-Minority","Hispanic-No","Non-Transition","57","Family member or friend","No","Achieved employment outcome","Employment without Supports","43-3031.00","Bookkeeper, Acctg and Auditing Clerk/Job Retention","10","90","9.00","360.00","4680.00"
"2014","5955","Male","Non-Minority","Hispanic-No","Non-Transition","65","Self-referral","No","Achieved employment outcome","Employment without Supports","37-2011.00","Telemarketer","40","400","10.00","1600.00","20800.00"
"2014","5955","Male","Non-Minority","Hispanic-No","Non-Transition","65","Self-referral","No","Achieved employment outcome","Employment without Supports","41-9041.00","Telemarketer","40","400","10.00","1600.00","20800.00"
"2014","6023","Male","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","Yes","Achieved employment outcome","Self-employment (except BEP)","51-9022.00","Gunsmith-self employment","40","800","20.00","3200.00","41600.00"
"2014","6052","Male","Non-Minority","Hispanic-No","Non-Transition","64","Self-referral","No","Achieved employment outcome","Employment without Supports","25-1121.00","Music Professor - Job Retention","12","433","36.08","1732.00","22516.00"
"2014","6061","Male","Non-Minority","Hispanic-No","Non-Transition","55","Ophthalmologist/Optometrist","No","Achieved employment outcome","Employment without Supports","25-1121.00","Retention: Professor of Piano","40","1846","46.15","7384.00","95992.00"
"2014","6091","Male","Non-Minority","Hispanic-No","Non-Transition","53","Family member or friend","No","Achieved employment outcome","Employment without Supports","15-1151.00","Systems Specialist","40","886","22.15","3544.00","46072.00"
"2014","6109","Female","Non-Minority","Hispanic-No","Non-Transition","36","Self-referral","No","Achieved employment outcome","Employment without Supports","11-9039.02","Wellness Coordinator","40","577","14.43","2308.00","30004.00"
"2014","6109","Female","Non-Minority","Hispanic-No","Non-Transition","36","Self-referral","No","Achieved employment outcome","Employment without Supports","39-9031.00","Wellness Coordinator","40","577","14.43","2308.00","30004.00"
"2014","7114","Male","Non-Minority","Hispanic-No","Non-Transition","46","Self-referral","No","Achieved employment outcome","Employment without Supports","47-2031.00","Carpenter","40","1120","28.00","4480.00","58240.00"
"2014","11173","Female","Non-Minority","Hispanic-No","Non-Transition","48","VR Counselor or other Agency staff","No","Achieved employment outcome","Employment without Supports","39-9041.00","Residential Advisor","40","367","9.18","1468.00","19084.00"
"2014","11183","Male","Non-Minority","Hispanic-No","Non-Transition","35","Self-referral","NO","Achieved employment outcome","Employment without Supports","15-1152.00","Account Focal/Job Retention","40","650","16.25","2600.00","33800.00"
"2014","11184","Female","Non-Minority","Hispanic-No","Non-Transition","45","Self-referral","No","Achieved employment outcome","Employment without Supports","31-1014.00","Personal Care Attendant","40","441","11.03","1764.00","22932.00"
"2014","11184","Female","Non-Minority","Hispanic-No","Non-Transition","45","Self-referral","No","Achieved employment outcome","Employment without Supports","39-9021.00","Personal Care Attendant","40","441","11.03","1764.00","22932.00"
"2014","13226","Male","Minority","Hispanic-No","Non-Transition","43","Self-referral","NO","Achieved employment outcome","Employment without Supports","43-4051.00","Baker Assistant-Job Retention","40","480","12.00","1920.00","24960.00"
"2014","13226","Male","Minority","Hispanic-No","Non-Transition","43","Self-referral","NO","Achieved employment outcome","Employment without Supports","51-3011.00","Baker Assistant-Job Retention","40","480","12.00","1920.00","24960.00"
"2014","13256","Female","Non-Minority","Hispanic-No","Non-Transition","45","Other sources","NO","Achieved employment outcome","Employment without Supports","35-2021.00","General Nutrition Worker","25","294","11.76","1176.00","15288.00"
"2014","13344","Female","Minority","Hispanic-No","Non-Transition","45","Self-referral","No","Achieved employment outcome","Employment without Supports","25-9041.00","Teacher's Associate","29","382","13.17","1528.00","19864.00"
"2014","13351","Male","Minority","Hispanic-No","Non-Transition","45","Self-referral","No","Achieved employment outcome","Employment without Supports","35-1012.00","Cook/Supervisor-Job Retention","35","420","12.00","1680.00","21840.00"
"2014","13470","Male","Non-Minority","Hispanic-No","Transition","16","Self-referral","No","Achieved employment outcome","Employment without Supports","11-9051.00","Job Retention/Food Service Manager","15","120","8.00","480.00","6240.00"
"2014","13518","Male","Non-Minority","Hispanic-No","Non-Transition","38","Other sources","No","Achieved employment outcome","Employment with Supports","35-9011.00","Lobby Attendant","15","112","7.47","448.00","5824.00"
"2014","13518","Male","Non-Minority","Hispanic-No","Non-Transition","60","Other sources","No","Achieved employment outcome","Employment with Supports","51-2099.00","Lobby Attendant","15","112","7.47","448.00","5824.00"
"2014","13524","Male","Non-Minority","Hispanic-No","Transition","17","Self-referral","No","Achieved employment outcome","Employment without Supports","21-2011.00","Clergy/Job Retention","40","981","24.53","3924.00","51012.00"
"2014","13536","Female","Non-Minority","Hispanic-No","Non-Transition","84","Self-referral","No","Achieved employment outcome","Employment without Supports","25-2011.00","Pre-School Teacher-Job Retention","40","541","13.53","2164.00","28132.00"
"2014","13586","Female","Non-Minority","Hispanic-No","Non-Transition","35","Self-referral","NO","Achieved employment outcome","Employment without Supports","51-9061.00","Mystery Shopper","10","100","10.00","400.00","5200.00"
"2014","13604","Female","Non-Minority","Hispanic-No","Non-Transition","70","Self-referral","No","Achieved employment outcome","Employment without Supports","35-2012.00","Job Retention:  Cook, Institution and Cafeteria","15","139","9.27","556.00","7228.00"
"2014","13713","Male","Non-Minority","Hispanic-No","Non-Transition","71","Self-referral","No","Achieved employment outcome","Employment without Supports","37-2011.00","Sales Associate","15","120","8.00","480.00","6240.00"
"2014","13713","Male","Non-Minority","Hispanic-No","Non-Transition","44","Self-referral","No","Achieved employment outcome","Employment without Supports","41-9099.00","Sales Associate","15","120","8.00","480.00","6240.00"
"2015","13394","Male","Non-Minority","Hispanic-No","Non-Transition","79","Self-referral","No","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","2514","Female","Non-Minority","Hispanic-No","Transition","15","Self-referral","No","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","258","Male","Non-Minority","Hispanic-No","Transition","22","Medical Health or Primary Care Provider","No","Achieved employment outcome.","Self-employment (except BEP)","0","Training & Development Specialist","16","480.00","30.00","1920.00","24960.00"
"2015","258","Male","Non-Minority","Hispanic-No","Transition","22","Medical Health or Primary Care Provider","No","Achieved employment outcome.","Self-employment (except BEP)","13-1151.00","Training & Development Specialist","16","480.00","30.00","1920.00","24960.00"
"2015","258","Male","Non-Minority","Hispanic-No","Transition","22","Medical Health or Primary Care Provider","No","Achieved employment outcome.","Self-employment (except BEP)","15-1099.99","Training & Development Specialist","16","480.00","30.00","1920.00","24960.00"
"2015","258","Male","Non-Minority","Hispanic-No","Transition","22","Medical Health or Primary Care Provider","No","Achieved employment outcome.","Self-employment (except BEP)","41-3031.01","Training & Development Specialist","16","480.00","30.00","1920.00","24960.00"
"2015","365","Male","Non-Minority","Hispanic-No","Transition","24","Self-referral","No","Achieved employment outcome.","Employment without Supports","0","Secondary Education-English Teacher","20","527.00","26.35","2108.00","27404.00"
"2015","365","Male","Non-Minority","Hispanic-No","Transition","24","Self-referral","No","Achieved employment outcome.","Employment without Supports","25-1123.00","Secondary Education-English Teacher","20","527.00","26.35","2108.00","27404.00"
"2015","365","Male","Non-Minority","Hispanic-No","Transition","24","Self-referral","No","Achieved employment outcome.","Employment without Supports","25-2013.00","Secondary Education-English Teacher","20","527.00","26.35","2108.00","27404.00"
"2015","877","Female","Non-Minority","Hispanic-No","Transition","15","Other sources","No","Achieved employment outcome.","Homemaker","0","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","877","Female","Non-Minority","Hispanic-No","Transition","15","Other sources","No","Achieved employment outcome.","Homemaker","27-4014.00","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","877","Female","Non-Minority","Hispanic-No","Transition","15","Other sources","No","Achieved employment outcome.","Homemaker","43-4051.00","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","877","Female","Non-Minority","Hispanic-No","Transition","15","Other sources","No","Achieved employment outcome.","Homemaker","43-9061.00","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","877","Female","Non-Minority","Hispanic-No","Transition","15","Other sources","No","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","1317","Female","Non-Minority","Hispanic-No","Transition","16","Self-referral","NO","Achieved employment outcome.","Employment without Supports","0","Low Vision Therapists, Orientation and Mobility Sp","40","856.00","21.40","3424.00","44512.00"
"2015","1317","Female","Non-Minority","Hispanic-No","Transition","16","Self-referral","NO","Achieved employment outcome.","Employment without Supports","21-1019.99","Low Vision Therapists, Orientation and Mobility Sp","40","856.00","21.40","3424.00","44512.00"
"2015","1317","Female","Non-Minority","Hispanic-No","Transition","16","Self-referral","NO","Achieved employment outcome.","Employment without Supports","21-1029.00","Low Vision Therapists, Orientation and Mobility Sp","40","856.00","21.40","3424.00","44512.00"
"2015","1317","Female","Non-Minority","Hispanic-No","Transition","16","Self-referral","NO","Achieved employment outcome.","Employment without Supports","29-1122.01","Low Vision Therapists, Orientation and Mobility Sp","40","856.00","21.40","3424.00","44512.00"
"2015","1317","Female","Non-Minority","Hispanic-No","Transition","16","Self-referral","NO","Achieved employment outcome.","Employment without Supports","41-2031.00","Low Vision Therapists, Orientation and Mobility Sp","40","856.00","21.40","3424.00","44512.00"
"2015","1984","Female","Non-Minority","Hispanic-No","Transition","14","Self-referral","No","Achieved employment outcome.","Employment without Supports","0","Bakery Assistant/Clerk","40","400.00","0.00","1600.00","20800.00"
"2015","1984","Female","Non-Minority","Hispanic-No","Transition","14","Self-referral","No","Achieved employment outcome.","Employment without Supports","25-9041.00","Bakery Assistant/Clerk","40","400.00","0.00","1600.00","20800.00"
"2015","1984","Female","Non-Minority","Hispanic-No","Transition","14","Self-referral","No","Achieved employment outcome.","Employment without Supports","29-1111.00","Bakery Assistant/Clerk","40","400.00","0.00","1600.00","20800.00"
"2015","1984","Female","Non-Minority","Hispanic-No","Transition","14","Self-referral","No","Achieved employment outcome.","Employment without Supports","31-1012.00","Bakery Assistant/Clerk","40","400.00","0.00","1600.00","20800.00"
"2015","1984","Female","Non-Minority","Hispanic-No","Transition","14","Self-referral","No","Achieved employment outcome.","Employment without Supports","39-9011.00","Bakery Assistant/Clerk","40","400.00","0.00","1600.00","20800.00"
"2015","1984","Female","Non-Minority","Hispanic-No","Transition","14","Self-referral","No","Achieved employment outcome.","Employment without Supports","41-1011.00","Bakery Assistant/Clerk","40","400.00","0.00","1600.00","20800.00"
"2015","1984","Female","Non-Minority","Hispanic-No","Transition","14","Self-referral","No","Achieved employment outcome.","Employment without Supports","51-3011.00","Bakery Assistant/Clerk","40","400.00","0.00","1600.00","20800.00"
"2015","2042","Female","Non-Minority","Hispanic-No","Transition","15","Self-referral","No","Achieved employment outcome.","Employment without Supports","0","Merchant Services Consultant","41","600.00","0.00","2400.00","31200.00"
"2015","2042","Female","Non-Minority","Hispanic-No","Transition","15","Self-referral","No","Achieved employment outcome.","Employment without Supports","21-1094.00","Merchant Services Consultant","41","600.00","0.00","2400.00","31200.00"
"2015","2042","Female","Non-Minority","Hispanic-No","Transition","15","Self-referral","No","Achieved employment outcome.","Employment without Supports","27-1024.00","Merchant Services Consultant","41","600.00","0.00","2400.00","31200.00"
"2015","2042","Female","Non-Minority","Hispanic-No","Transition","15","Self-referral","No","Achieved employment outcome.","Employment without Supports","41-3099.00","Merchant Services Consultant","41","600.00","0.00","2400.00","31200.00"
"2015","2042","Female","Non-Minority","Hispanic-No","Transition","15","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-4051.00","Merchant Services Consultant","41","600.00","0.00","2400.00","31200.00"
"2015","2042","Female","Non-Minority","Hispanic-No","Transition","15","Self-referral","No","Achieved employment outcome.","Employment without Supports","49-9000.00","Merchant Services Consultant","41","600.00","0.00","2400.00","31200.00"
"2015","2455","Female","Non-Minority","Hispanic-No","Non-Transition","26","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-3051.00","Office Administrator","30","262.00","0.00","1048.00","13624.00"
"2015","2455","Female","Non-Minority","Hispanic-No","Non-Transition","26","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-9199.99","Office Administrator","30","262.00","0.00","1048.00","13624.00"
"2015","2503","Male","Non-Minority","Hispanic-No","Non-Transition","33","Other sources","No","Achieved employment outcome.","Employment without Supports","13-1081.00","Farmworkers, Farm","32","359.00","0.00","1436.00","18668.00"
"2015","2503","Male","Non-Minority","Hispanic-No","Non-Transition","33","Other sources","No","Achieved employment outcome.","Employment without Supports","25-2031.00","Farmworkers, Farm","32","359.00","0.00","1436.00","18668.00"
"2015","2503","Male","Non-Minority","Hispanic-No","Non-Transition","33","Other sources","No","Achieved employment outcome.","Employment without Supports","45-2093.00","Farmworkers, Farm","32","359.00","0.00","1436.00","18668.00"
"2015","2514","Female","Non-Minority","Hispanic-No","Transition","15","Self-referral","No","Achieved employment outcome.","Homemaker","0","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","2514","Female","Non-Minority","Hispanic-No","Transition","15","Self-referral","No","Achieved employment outcome.","Homemaker","21-1029.00","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","2659","Male","Non-Minority","Hispanic-No","Transition","16","Education Elementary/Secondary","No","Achieved employment outcome.","Employment without Supports","0","Human Resource Assistant-Job Retention","40","600.00","0.00","2400.00","31200.00"
"2015","2659","Male","Non-Minority","Hispanic-No","Transition","16","Education Elementary/Secondary","No","Achieved employment outcome.","Employment without Supports","25-1121.00","Human Resource Assistant-Job Retention","40","600.00","0.00","2400.00","31200.00"
"2015","2659","Male","Non-Minority","Hispanic-No","Transition","16","Education Elementary/Secondary","No","Achieved employment outcome.","Employment without Supports","25-1126.00","Human Resource Assistant-Job Retention","40","600.00","0.00","2400.00","31200.00"
"2015","2659","Male","Non-Minority","Hispanic-No","Transition","16","Education Elementary/Secondary","No","Achieved employment outcome.","Employment without Supports","43-4161.00","Human Resource Assistant-Job Retention","40","600.00","0.00","2400.00","31200.00"
"2015","2663","Male","Non-Minority","Hispanic-No","Non-Transition","28","Self-referral","No","Achieved employment outcome.","Employment without Supports","13-1161.00","Member Services Representative","40","712.00","0.00","2848.00","37024.00"
"2015","2663","Male","Non-Minority","Hispanic-No","Non-Transition","28","Self-referral","No","Achieved employment outcome.","Employment without Supports","41-1011.00","Member Services Representative","40","712.00","0.00","2848.00","37024.00"
"2015","3296","Male","Non-Minority","Hispanic-No","Non-Transition","49","Other sources","No","Achieved employment outcome.","Employment without Supports","43-4051.00","Customer Service","25","225.00","0.00","900.00","11700.00"
"2015","3485","Male","Non-Minority","Hispanic-No","Transition","17","Family member or friend","No","Achieved employment outcome.","Employment without Supports","13-2052.00","Personal Financial Advisor","40","515.00","0.00","2060.00","26780.00"
"2015","3485","Male","Non-Minority","Hispanic-No","Transition","17","Family member or friend","No","Achieved employment outcome.","Employment without Supports","19-2021.00","Personal Financial Advisor","40","515.00","0.00","2060.00","26780.00"
"2015","3921","Female","Non-Minority","Hispanic-No","Transition","18","Family member or friend","No","Achieved employment outcome.","Employment without Supports","29-1111.00","Registered Nurse","36","778.00","0.00","3112.00","40456.00"
"2015","3974","Female","Non-Minority","Hispanic-No","Non-Transition","43","Self-referral","NO","Achieved employment outcome.","Homemaker","35-9031.00","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","3974","Female","Non-Minority","Hispanic-No","Non-Transition","43","Self-referral","NO","Achieved employment outcome.","Homemaker","43-4051.00","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","3974","Female","Non-Minority","Hispanic-No","Non-Transition","43","Self-referral","NO","Achieved employment outcome.","Homemaker","43-9041.01","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","3974","Female","Non-Minority","Hispanic-No","Non-Transition","43","Self-referral","NO","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","4008","Female","Non-Minority","Hispanic-No","Non-Transition","52","Self-referral","NO","Achieved employment outcome.","Employment without Supports","21-1091.00","Tele-Recruiter","20","212.00","0.00","848.00","11024.00"
"2015","4008","Female","Non-Minority","Hispanic-No","Non-Transition","52","Self-referral","NO","Achieved employment outcome.","Employment without Supports","21-1093.00","Tele-Recruiter","20","212.00","0.00","848.00","11024.00"
"2015","4008","Female","Non-Minority","Hispanic-No","Non-Transition","52","Self-referral","NO","Achieved employment outcome.","Employment without Supports","41-9041.00","Tele-Recruiter","20","212.00","0.00","848.00","11024.00"
"2015","4008","Female","Non-Minority","Hispanic-No","Non-Transition","52","Self-referral","NO","Achieved employment outcome.","Employment without Supports","43-4111.00","Tele-Recruiter","20","212.00","0.00","848.00","11024.00"
"2015","4210","Male","Non-Minority","Hispanic-No","Transition","20","Family member or friend","No","Achieved employment outcome.","Employment without Supports","23-1011.00","Independent Contractor-Job Retention","50","700.00","0.00","2800.00","36400.00"
"2015","4210","Male","Non-Minority","Hispanic-No","Transition","20","Family member or friend","No","Achieved employment outcome.","Employment without Supports","25-3099.00","Independent Contractor-Job Retention","50","700.00","0.00","2800.00","36400.00"
"2015","4210","Male","Non-Minority","Hispanic-No","Transition","20","Family member or friend","No","Achieved employment outcome.","Employment without Supports","41-9091.00","Independent Contractor-Job Retention","50","700.00","0.00","2800.00","36400.00"
"2015","4409","Male","Non-Minority","Hispanic-No","Non-Transition","55","Ophthalmologist/Optometrist","No","Achieved employment outcome.","Employment without Supports","47-4011.00","Maintenance Repair Business Owner","40","900.00","0.00","3600.00","46800.00"
"2015","4409","Male","Non-Minority","Hispanic-No","Non-Transition","55","Ophthalmologist/Optometrist","No","Achieved employment outcome.","Employment without Supports","47-4099.03","Maintenance Repair Business Owner","40","900.00","0.00","3600.00","46800.00"
"2015","4409","Male","Non-Minority","Hispanic-No","Non-Transition","55","Ophthalmologist/Optometrist","No","Achieved employment outcome.","Employment without Supports","49-9071.00","Maintenance Repair Business Owner","40","900.00","0.00","3600.00","46800.00"
"2015","4608","Female","Non-Minority","Hispanic-No","Non-Transition","30","Self-referral","No","Achieved employment outcome.","Employment without Supports","21-1093.00","Retention: Assistant Project Coordinator","12","144.00","0.00","576.00","7488.00"
"2015","4608","Female","Non-Minority","Hispanic-No","Non-Transition","30","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-6011.00","Retention: Assistant Project Coordinator","12","144.00","0.00","576.00","7488.00"
"2015","4673","Male","Non-Minority","Hispanic-No","Transition","23","Family member or friend","No","Achieved employment outcome.","Employment without Supports","41-2031.00","Sales Associate","26","208.00","0.00","832.00","10816.00"
"2015","4673","Male","Non-Minority","Hispanic-No","Transition","23","Family member or friend","No","Achieved employment outcome.","Employment without Supports","51-2092.00","Sales Associate","26","208.00","0.00","832.00","10816.00"
"2015","5069","Male","Non-Minority","Hispanic-No","Non-Transition","56","Self-referral","No","Achieved employment outcome.","Employment without Supports","13-2071.00","Financial Counselor","10","180.00","0.00","720.00","9360.00"
"2015","5319","Male","Non-Minority","Hispanic-No","Transition","23","Self-referral","No","Achieved employment outcome.","Employment without Supports","15-1134.00","Customer Service Rep","40","502.00","0.00","2008.00","26104.00"
"2015","5319","Male","Non-Minority","Hispanic-No","Transition","23","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-4051.00","Customer Service Rep","40","502.00","0.00","2008.00","26104.00"
"2015","5369","Male","Non-Minority","Hispanic-No","Non-Transition","33","Self-referral","No","Achieved employment outcome.","Employment without Supports","47-2111.00","Electrician/Job Retention","40","480.00","0.00","1920.00","24960.00"
"2015","5401","Female","Non-Minority","Hispanic-No","Non-Transition","54","Self-referral","No","Achieved employment outcome.","Self-employment (except BEP)","35-2014.00","Restaurant owner/cook","40","2000.00","0.00","8000.00","104000.00"
"2015","5401","Female","Non-Minority","Hispanic-No","Non-Transition","54","Self-referral","No","Achieved employment outcome.","Self-employment (except BEP)","39-9011.00","Restaurant owner/cook","40","2000.00","0.00","8000.00","104000.00"
"2015","5731","Female","Non-Minority","Hispanic-No","Non-Transition","56","Self-referral","No","Achieved employment outcome.","Self-employment (except BEP)","29-2071.00","Medical Intuition","11","125.00","0.00","500.00","6500.00"
"2015","5935","Female","Non-Minority","Hispanic-No","Transition","23","Family member or friend","No","Achieved employment outcome.","Employment without Supports","35-9021.00","Courier and Messengers","10","73.00","0.00","292.00","3796.00"
"2015","5935","Female","Non-Minority","Hispanic-No","Transition","23","Family member or friend","No","Achieved employment outcome.","Employment without Supports","43-5021.00","Courier and Messengers","10","73.00","0.00","292.00","3796.00"
