"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2016-0001-K19-5881950-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881950","State Medical Examiner","05A - Appropriation","822084","822084","822084"
"2016-0001-K19-5881960-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881960","Health Care Oversight","05A - Appropriation","282084","282084","282084"
"2016-0001-K21-5882100-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882100","Department Director Office","05A - Appropriation","245000","245000","245000"
"2016-0001-K21-5882200-05A","2016","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","610072","610072","610072"
"2016-0017-KA2-588KA20-05A","2016","Human Services","Public Health, Department of","0017 - Rebuild Iowa Infrastructure Fund","KA2 - MCH Data Integration","588KA20","MCH Data Integration","05A - Appropriation","0","0","500000"
"2016-0017-KA3-588KA30-05A","2016","Human Services","Public Health, Department of","0017 - Rebuild Iowa Infrastructure Fund","KA3 - Polysomnography Database","588KA30","Polysomnography Database","05A - Appropriation","0","0","36000"
"2016-0017-KA4-588KA40-05A","2016","Human Services","Public Health, Department of","0017 - Rebuild Iowa Infrastructure Fund","KA4 - Iowa Registry for Congenital & Inherited Disorders - IT","588KA40","Iowa Registry for Congenital & Inherited Disorders - IT","05A - Appropriation","0","0","300000"
"2016-0943-K22-5880K22-05A","2016","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","K22 - Technology Transition","5880K22","Technology Transition","05A - Appropriation","0","80107","0"
"2016-0943-K24-5880K24-05A","2016","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","K24 - IDPH Database Integration Review","5880K24","IDPH Database Integration Review","05A - Appropriation","500000","500000","0"
"2016-0943-K25-5880K25-05A","2016","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","K25 - M&CH Database Integration","5880K25","M&CH Database Integration","05A - Appropriation","500000","500000","0"
"2017-0001-830-5880830-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05A - Appropriation","232500","232500","232500"
"2017-0001-830-5880830-05L","2017","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05L - Legislative Reductions",,,"-8979"
"2017-0001-K01-5880100-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880100","Addictive Disorders Treatment","05A - Appropriation","17725461","17725461","17725461"
"2017-0001-K01-5880100-05L","2017","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880100","Addictive Disorders Treatment","05L - Legislative Reductions",,,"-730256"
"2017-0001-K01-5880150-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880150","Addictive Disorders Prevention","05A - Appropriation","1178254","1178254","1178254"
"2017-0001-K01-5880200-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05A - Appropriation","8084975","8084975","8084975"
"2017-0001-K05-5880500-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05A - Appropriation","791387","791387","791387"
"2017-0001-K05-5880500-05L","2017","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05L - Legislative Reductions",,,"-256147"
"2017-0001-K05-5880550-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880550","Child Enabling Services","05A - Appropriation","1208603","1208603","1208603"
"2017-0001-K05-5880600-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880600","Child Population Based","05A - Appropriation","274763","274763","274763"
"2017-0001-K05-5880650-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05A - Appropriation","2342790","2342790","3419021"
"2017-0001-K07-5880700-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05A - Appropriation","2780595","2780595","2780595"
"2017-0001-K07-5880700-05L","2017","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05L - Legislative Reductions",,,"-251775"
"2017-0001-K07-5880850-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05A - Appropriation","1750097","1750097","1900097"
"2017-0001-K07-5880871-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880871","Regional Autism Assistance Program (U of I)","05A - Appropriation","400000","400000","400000"
"2017-0001-K09-5880900-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05A - Appropriation","840543","840543","793543"
"2017-0001-K09-5880900-05L","2017","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05L - Legislative Reductions",,,"-554096"
"2017-0001-K09-5880950-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880950","Community Capacity Building","05A - Appropriation","4007485","4007485","4154485"
"2017-0001-K09-5881017-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881017","Iowa Primary Care Trust Fund","05A - Appropriation","105823","105823","105823"
"2017-0001-K09-5881019-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881019","Medical Residency Training Program","05A - Appropriation","2000000","2000000","2000000"
"2017-0001-K09-588CC09-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","588CC09","Community Capacity","05A - Appropriation","285285","285285","285285"
"2017-0001-K11-5881100-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K11 - Essential Public Health Services","5881100","Elderly Wellness","05A - Appropriation","7297142","7297142","7297142"
"2017-0001-K11-5881100-05L","2017","Human Services","Public Health, Department of","0001 - General Fund","K11 - Essential Public Health Services","5881100","Elderly Wellness","05L - Legislative Reductions",,,"-218914"
"2017-0001-K15-5881500-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05A - Appropriation","414870","414870","414870"
"2017-0001-K15-5881520-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881520","Immunizations","05A - Appropriation","702356","702356","702356"
"2017-0001-K15-5881540-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881540","Prescription Drugs","05A - Appropriation","105095","105095","105095"
"2017-0001-K15-5881560-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881560","STDs/AIDS","05A - Appropriation","56390","56390","56390"
"2017-0001-K15-5881600-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881600","Tuberculosis","05A - Appropriation","56444","56444","56444"
"2017-0001-K15-588ID15-05L","2017","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","588ID15","Infectious Diseases","05L - Legislative Reductions",,,"-86762"
"2017-0001-K19-5881900-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05A - Appropriation","1836363","1836363","1836363"
"2017-0001-K19-5881900-05L","2017","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05L - Legislative Reductions",,,"-152121"
"2017-0001-K19-5881930-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881930","Disaster Preparedness","05A - Appropriation","75375","75375","75375"
"2017-0001-K19-5881940-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881940","Emergency Medical Services","05A - Appropriation","1323285","1323285","1323285"
"2017-0001-K19-5881950-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881950","State Medical Examiner","05A - Appropriation","822084","822084","822084"
"2017-0001-K19-5881960-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881960","Health Care Oversight","05A - Appropriation","342084","342084","342084"
"2017-0001-K21-5882100-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882100","Department Director Office","05A - Appropriation","245000","245000","245000"
"2017-0001-K21-5882100-05L","2017","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882100","Department Director Office","05L - Legislative Reductions",,,"-33857"
"2017-0001-K21-5882200-05A","2017","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","760072","760072","760072"
"2017-0017-KA2-588KA20-05A","2017","Human Services","Public Health, Department of","0017 - Rebuild Iowa Infrastructure Fund","KA2 - MCH Data Integration","588KA20","MCH Data Integration","05A - Appropriation","500000","0","500000"
"2017-0017-KA8-588KA80-05A","2017","Human Services","Public Health, Department of","0017 - Rebuild Iowa Infrastructure Fund","KA8 - Iowa Prescription Drug Safety Net","588KA80","Iowa Prescription Drug Safety Net","05A - Appropriation",,,"75000"
"2017-0943-K24-5880K24-05A","2017","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","K24 - IDPH Database Integration Review","5880K24","IDPH Database Integration Review","05A - Appropriation","0","500000",
"2017-0943-K25-5880K25-05A","2017","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","K25 - M&CH Database Integration","5880K25","M&CH Database Integration","05A - Appropriation","0","500000",
"2017-0943-KA6-588KA60-05A","2017","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","KA6 - Substance Use Disorder/Gambling Treatment Data System","588KA60","Substance Use Disorder/Gambling Treatment Data System","05A - Appropriation","0","150000",
"2017-0943-KA7-588KA70-05A","2017","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","KA7 - Professional Licensure AMANDA Database","588KA70","Professional Licensure AMANDA Database","05A - Appropriation","0","44000",
"2018-0001-830-5880830-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05A - Appropriation","216563","232500","223521"
"2018-0001-K01-5880100-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880100","Addictive Disorders Treatment","05A - Appropriation","16887335","17725461","0"
"2018-0001-K01-5880150-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880150","Addictive Disorders Prevention","05A - Appropriation","1178254","1178254","0"
"2018-0001-K01-5880200-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05A - Appropriation","8084975","8084975","24985831"
"2018-0001-K05-5880500-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05A - Appropriation","791387","791387","1245697"
"2018-0001-K05-5880550-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880550","Child Enabling Services","05A - Appropriation","1086980","1208603","734841"
"2018-0001-K05-5880600-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880600","Child Population Based","05A - Appropriation","274763","274763","194993"
"2018-0001-K05-5880650-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05A - Appropriation","3419021","3419021","3150101"
"2018-0001-K07-5880700-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05A - Appropriation","2103202","2780595","1601289"
"2018-0001-K07-5880850-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05A - Appropriation","1586738","1900097","2009179"
"2018-0001-K07-5880871-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880871","Regional Autism Assistance Program (U of I)","05A - Appropriation","400000","400000","0"
"2018-0001-K09-5880900-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05A - Appropriation","694129","793543","1083222"
"2018-0001-K09-5880950-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880950","Community Capacity Building","05A - Appropriation","3193682","4154485","1232331"
"2018-0001-K09-5881017-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881017","Iowa Primary Care Trust Fund","05A - Appropriation","105823","105823","0"
"2018-0001-K09-5881019-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881019","Medical Residency Training Program","05A - Appropriation","2000000","2000000","0"
"2018-0001-K09-588CC09-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","588CC09","Community Capacity","05A - Appropriation","-817182","285285","121138"
"2018-0001-K11-5881100-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K11 - Essential Public Health Services","5881100","Elderly Wellness","05A - Appropriation","8461770","7297142","7897878"
"2018-0001-K15-5881500-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05A - Appropriation","414870","414870","506633"
"2018-0001-K15-5881520-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881520","Immunizations","05A - Appropriation","702356","702356","0"
"2018-0001-K15-5881540-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881540","Prescription Drugs","05A - Appropriation","105095","105095","0"
"2018-0001-K15-5881550-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881550","Infectious Diseases","05A - Appropriation",,,"1289793"
"2018-0001-K15-5881560-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881560","STDs/AIDS","05A - Appropriation","56390","56390","0"
"2018-0001-K15-5881600-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881600","Tuberculosis","05A - Appropriation","56444","56444","0"
"2018-0001-K15-588ID15-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","588ID15","Infectious Diseases","05A - Appropriation","547982",,"0"
"2018-0001-K19-5881900-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05A - Appropriation","1679593","1836363","1651594"
"2018-0001-K19-5881930-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881930","Disaster Preparedness","05A - Appropriation","75375","75375","73114"
"2018-0001-K19-5881940-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881940","Emergency Medical Services","05A - Appropriation","1323285","1323285","1173285"
"2018-0001-K19-5881950-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881950","State Medical Examiner","05A - Appropriation","822084","822084","822084"
"2018-0001-K19-5881960-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881960","Health Care Oversight","05A - Appropriation","392084","342084","375062"
"2018-0001-K21-5882100-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882100","Department Director Office","05A - Appropriation","245000","245000","0"
"2018-0001-K21-5882200-05A","2018","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","760072","760072","971215"
"2018-0943-K24-5880K24-05A","2018","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","K24 - IDPH Database Integration Review","5880K24","IDPH Database Integration Review","05A - Appropriation","250000",,
"2018-0943-K99-5880K99-05A","2018","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","K99 - State Medical Examiner Office","5880K99","State Medical Examiner Office","05A - Appropriation","1037000",,"1037000"
"2019-0001-830-5880830-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05A - Appropriation","223521","223521","223521"
"2019-0001-K01-5880200-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05A - Appropriation","24804344","24985831","24804344"
"2019-0001-K05-5880500-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05A - Appropriation","1245697","1245697","1268697"
"2019-0001-K05-5880550-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880550","Child Enabling Services","05A - Appropriation","734841","734841","734841"
"2019-0001-K05-5880600-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880600","Child Population Based","05A - Appropriation","645818","194993","651475"
"2019-0001-K05-5880650-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05A - Appropriation","3150101","3150101","3165612"
"2019-0001-K07-5880700-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05A - Appropriation","1601289","1601289","1963528"
"2019-0001-K07-5880850-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05A - Appropriation","2009179","2009179","2180029"
"2019-0001-K07-5880871-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880871","Regional Autism Assistance Program (U of I)","05A - Appropriation","0","0","384552"
"2019-0001-K09-5880900-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05A - Appropriation","1037252","1083222","1037252"
"2019-0001-K09-5880950-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880950","Community Capacity Building","05A - Appropriation","1482331","1232331","1811762"
"2019-0001-K09-5881019-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881019","Medical Residency Training Program","05A - Appropriation","2000000",,"2000000"
"2019-0001-K09-588CC09-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","588CC09","Community Capacity","05A - Appropriation","121138","121138","121138"
"2019-0001-K11-5881100-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K11 - Essential Public Health Services","5881100","Elderly Wellness","05A - Appropriation","7662464","7897878","7662464"
"2019-0001-K15-5881500-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05A - Appropriation","506633","506633","506633"
"2019-0001-K15-5881550-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881550","Infectious Diseases","05A - Appropriation","1289793","1289793","1289793"
"2019-0001-K19-5881900-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05A - Appropriation","1651594","1651594","1651594"
"2019-0001-K19-5881930-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881930","Disaster Preparedness","05A - Appropriation","73114","73114","73114"
"2019-0001-K19-5881940-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881940","Emergency Medical Services","05A - Appropriation","1173285","1173285","1173285"
"2019-0001-K19-5881950-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881950","State Medical Examiner","05A - Appropriation","822084","822084","822084"
"2019-0001-K19-5881960-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881960","Health Care Oversight","05A - Appropriation","375062","375062","375062"
"2019-0001-K21-5882200-05A","2019","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","971215","971215","971215"
"2019-0943-KA1-5880KA1-05A","2019","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","KA1 - Medical Cannabidiol Registry","5880KA1","Medical Cannabidiol Registry","05A - Appropriation","350000",,"350000"
"2020-0001-830-5880830-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05A - Appropriation","223521","223521","223521"
"2020-0001-K01-5880200-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05A - Appropriation","25110594","24804344","25110000"
"2020-0001-K05-5880500-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05A - Appropriation","1268697","1268697","1268057"
"2020-0001-K05-5880550-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880550","Child Enabling Services","05A - Appropriation","734841","734841","734000"
"2020-0001-K05-5880600-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880600","Child Population Based","05A - Appropriation","651475","651475","650000"
"2020-0001-K05-5880650-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05A - Appropriation","3165612","3165612","3165000"
"2020-0001-K07-5880700-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05A - Appropriation","1963528","1963528","1977256"
"2020-0001-K07-5880850-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05A - Appropriation","1880029","1880029","1862263"
"2020-0001-K07-5880871-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880871","Regional Autism Assistance Program (U of I)","05A - Appropriation","384552","384552","384000"
"2020-0001-K09-5880900-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05A - Appropriation","1037252","1037252","1021512"
"2020-0001-K09-5880950-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880950","Community Capacity Building","05A - Appropriation","1811762","1811762","2477165"
"2020-0001-K09-5881019-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881019","Medical Residency Training Program","05A - Appropriation","2000000","2000000","2000000"
"2020-0001-K09-588CC09-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","588CC09","Community Capacity","05A - Appropriation","121138","121138","96000"
"2020-0001-K11-5881100-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K11 - Essential Public Health Services","5881100","Elderly Wellness","05A - Appropriation","7662464","7662464","7662464"
"2020-0001-K11-5881113-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K11 - Essential Public Health Services","5881113","Strengthening Public Health System","05A - Appropriation","300000","300000",
"2020-0001-K15-5881500-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05A - Appropriation","506633","506633","506633"
"2020-0001-K15-5881550-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881550","Infectious Diseases","05A - Appropriation","1289793","1289793","1289793"
"2020-0001-K19-5881900-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05A - Appropriation","1651594","1651594","1650798"
"2020-0001-K19-5881930-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881930","Disaster Preparedness","05A - Appropriation","73114","73114","73114"
"2020-0001-K19-5881940-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881940","Emergency Medical Services","05A - Appropriation","1173285","1173285","1172585"
"2020-0001-K19-5881950-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881950","State Medical Examiner","05A - Appropriation","822084","822084","822084"
"2020-0001-K19-5881960-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881960","Health Care Oversight","05A - Appropriation","375062","375062","374802"
"2020-0001-K21-5882200-05A","2020","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","971215","971215","971215"
"2020-0216-KG1-588KG11-05A","2020","Human Services","Public Health, Department of","0216 - Sports Wagering Receipts Fund","KG1 - Gambling Treatment Program","588KG11","Gambling Treatment Program","05A - Appropriation",,,"300000"
"2020-0943-KA9-5881900-05A","2020","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","KA9 - Consolidate AMANDA Instances","5881900","Environmental Activities","05A - Appropriation","796800",,"796800"
"2021-0001-830-5880830-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05A - Appropriation","223521","223521","223521"
"2021-0001-K01-5880200-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05A - Appropriation","25109379","25109379","23659379"
"2021-0001-K01-5880200-05J","2021","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05J - Salary Adjustment","19633",,
"2021-0001-K05-5880500-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05A - Appropriation","1267840","1267840","1267840"
"2021-0001-K05-5880550-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880550","Child Enabling Services","05A - Appropriation","734000","734000","734000"
"2021-0001-K05-5880600-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880600","Child Population Based","05A - Appropriation","649963","649963","649963"
"2021-0001-K05-5880650-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05A - Appropriation","3164878","3164878","3164878"
"2021-0001-K05-5880650-05J","2021","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05J - Salary Adjustment","7706",,
"2021-0001-K07-5880700-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05A - Appropriation","1977221","1977221","1977221"
"2021-0001-K07-5880850-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05A - Appropriation","1862152","1862152","1862152"
"2021-0001-K07-5880850-05J","2021","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05J - Salary Adjustment","14554",,
"2021-0001-K07-5880871-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880871","Regional Autism Assistance Program (U of I)","05A - Appropriation","384000","384000","384000"
"2021-0001-K09-5880900-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05A - Appropriation","2421178","1021178","871879"
"2021-0001-K09-5880900-05J","2021","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05J - Salary Adjustment","10451",,
"2021-0001-K09-5880950-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880950","Community Capacity Building","05A - Appropriation","2477128","2477128","2626427"
"2021-0001-K09-5881019-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881019","Medical Residency Training Program","05A - Appropriation","2000000","2000000","2000000"
"2021-0001-K09-588CC09-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","588CC09","Community Capacity","05A - Appropriation","96000","96000","96000"
