"fdid","fire_dept_name","hq_addr1","hq_addr2","hq_state","hq_city","hq_zip","hq_location","mail_addr1","mail_addr2","mail_po_box","mail_city","mail_state","mail_zip","hq_phone","hq_fax","county","dept_type","organization_type","website","number_stations","active_firefighters_career","active_firefighters_volunteer","active_firefighters_paid_per_call","non_firefighting_civilian","non_firefighting_volunteer","primary_agency_for_em"
"18009","Washta Fire Service","316 Main ST",,"IA","Washta","51061","POINT (-95.718251 42.575533)","316 Main ST",,,"Washta","IA","51061","712-447-6261",,"CHEROKEE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","16","0","0","3","Yes"
"94009","Harcourt Community Volunteer Fire Department","139 X AVE",,"IA","Paton","50217-8059","POINT (-94.184087 42.205637)","139 X AVE",,,"Paton","IA","50217-8059","515-879-2449",,"GREENE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0",
"21090","Alvin Volunteer Fire and Rescue","8225 County Highway A",,"IA","Alvin","51542-9311",,"8225 County Highway A",,,"Alvin","IA","51542-9311","715-545-2795","715-545-3077","POTTAWATTAMIE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","16","0","0","13",
"85008","McCallsburg- Warren Township Fire/EMS","535 Main ST","PO Box 116","IA","McCallsburg","50154","POINT (-93.389047 42.165227)","535 Main ST","PO Box 116",,"McCallsburg","IA","50154","515-434-2242",,"STORY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","3",
"38002","Conrad Volunteer Fire Department","105 E Grundy AVE",,"IA","Conrad","50621","POINT (-92.873923 42.225686)","105 E Grundy AVE",,,"Conrad","IA","50621","641-366-3109",,"GRUNDY","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"0","1","19","0","0","0",
"60005","Larchwood Fire Department","1023 Broadway",,"IA","Larchwood","51241",,"818 Churchill DR",,,"Larchwood","IA","51241-0216","712-477-2958",,"LYON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","23","0","0","14","Yes"
"53010","Wyoming Volunteer Fire Company, Inc.","501 E Main ST",,"IA","Wyoming","52362","POINT (-90.999396 42.058873)",,,"PO Box 134","Wyoming","IA","52362-0134","563-488-2233","563-488-2265","JONES","Volunteer","Contract fire department",,"1","0","25","0","0","0","Yes"
"44008","Salem Fire Department","102 W Oak","PO Box 231","IA","Salem","52649","POINT (-91.621946 40.853658)","102 W Oak",,"PO Box 231","Salem","IA","52649","319-258-4903",,"HENRY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","15","0","0","0",
"84012","Rock Valley Fire Department","1705 11TH ST",,"IA","Rock Valley","51247","POINT (-96.293066 43.201483)","1507 Main ST",,,"Rock Valley","IA","51247-1127","000-000-0000",,"SIOUX","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","0","Yes"
"36005","Randolph Community Fire Department","107 East E ST",,"IA","Randolph","51649","POINT (-95.566722 40.872347)",,,"PO Box 171","Randolph","IA","51649-0171","712-313-0072",,"FREMONT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","14","0","0","0","Yes"
"54001","Delta Fire/Rescue","103 N 2ND ST W",,"IA","Delta","52550-7000","POINT (-92.330414 41.32358)","103 N 2ND ST W",,,"Delta","IA","52550-7000","641-624-2052","641-624-2052","KEOKUK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","11","0","0","0","Yes"
"28009","Manchester Fire Department","400 E Main ST",,"IA","Manchester","52057-1726","POINT (-91.453962 42.484008)","400 E Main ST",,,"Manchester","IA","52057-1726","563-927-4242","563-927-3103","DELAWARE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.manchester-ia.org/index.asp?Type=B_BASIC&SEC={AEBB9052-C261-4347-9E1A-8756FADE4372}","1","0","0","32","0","0","No"
"09008","Waverly Fire Department","123 First ST SW",,"IA","Waverly","50677","POINT (-92.471951 42.724713)",,,"PO Box 616","Waverly","IA","50677-0616","319-352-5521","319-352-6260","BREMER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","34","0","0","0",
"83006","Douglas Township Fire Protection, Kirkman Volunteer Fire Department","106 State ST",,"IA","Kirkman","51447-0001","POINT (-95.264435 41.7286)","106 State ST",,"PO Box 1","Kirkman","IA","51447-0001","712-766-3255","712-766-3255","SHELBY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0",
"51004","Lockridge Emergency Response Unit","308 W Main","PO Box 11","IA","Lockridge","52635","POINT (-91.663564 41.147087)","308 W Main",,"PO Box 11","Lockridge","IA","52635","319-696-3421","319-696-2718","JEFFERSON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","4",
"31022","Worthington Community Fire Department","216 1ST AVE W",,"IA","Worthington","52078","POINT (-91.121073 42.396749)",,,"PO Box 165","Worthington","IA","52078-0165","563-855-2825",,"DUBUQUE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0",
"49001","Andrew Volunteer Fire Department","17 N Marion ST",,"IA","Andrew","52030","POINT (-90.591282 42.153006)",,,"PO Box 32","Andrew","IA","52030-0032","563-672-3400","563-672-3500","JACKSON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","2","Yes"
"38004","Grundy Center Fire Department","507 F AVE","PO Box 66","IA","Grundy Center","50638","POINT (-92.770059 42.362504)",,,"PO Box 66","Grundy Center","IA","50638-0066","319-825-5209",,"GRUNDY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","1","0","0",
"32005","Ringsted Fire Department","18 N 1ST ST",,"IA","Ringsted","50578","POINT (-94.510374 43.295689)",,,"PO Box 205","Ringsted","IA","50578-0205","712-866-0066","712-866-0066","EMMET","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","14","0","0","Yes"
"85005","Westory Fire Agency-Gilbert Station","PO Box 1",,"IA","Gilbert","50105",,,,"PO Box 1","Gilbert","IA","50105-0001","515-233-2003","515-233-2003","STORY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0","No"
"82017","Riverdale Fire Department","110 Manor DR",,"IA","Riverdale","52722","POINT (-90.464467 41.539682)",,,"PO Box 364","Bettendorf","IA","52722-0007","563-355-2211","563-355-2209","SCOTT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0","Yes"
"36002","Hamburg Fire and Rescue","711 Main ST",,"IA","Hamburg","51640","POINT (-95.658727 40.601349)","2511 Main ST",,,"Hamburg","IA","51640-1863","712-382-1303","712-382-1073","FREMONT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","0","Yes"
"31004","Bernard Community Fire Association","547 Rolus ST","PO Box 13","IA","Bernard","52032","POINT (-90.831281 42.313951)",,,"PO Box 13","Bernard","IA","52032-0013","563-879-3210","563-879-3910","DUBUQUE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","23","0","0","5","Yes"
"86001","Chelsea Fire Department","707 Station ST",,"IA","Chelsea","52215-9013","POINT (-92.394622 41.920102)","707 Station ST",,,"Chelsea","IA","52215-9013","641-489-2112",,"TAMA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0",
"12007","Greene Volunteer Fire Department","119 North 2nd Street","PO Box 471","IA","Greene","50636","POINT (-92.801402 42.896506)","119 North 2nd Street","PO Box 471",,"Greene","IA","50636","641-816-4631","641-816-5976","BUTLER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","0",
"99004","Eagle Grove Fire Department","208 E Broadway",,"IA","Eagle Grove","50533","POINT (-93.899579 42.664107)",,,"PO Box 165","Eagle Grove","IA","50533-0165","515-448-4343",,"WRIGHT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","23","0","0","No"
"77014","Polk City Fire Department","309 W Van Dorn ST",,"IA","Polk City","50226","POINT (-93.714849 41.771478)",,,"PO Box 34","Polk City","IA","50226-0034","515-984-6304","515-984-6792","POLK","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.polkcityfd.com/","1","1","0","39","1","0","Yes"
"71003","Gaza Fire Department","4331 Tabor AVE",,"IA","Primgha","51245","POINT (-95.579967 43.020656)","4018 Taft AVE",,,"Primghar","IA","51245","000-000-0000",,"OBRIEN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","15","0","0","0",
"14001","Arcadia Fire Department","106 Front ST",,"IA","Arcadia","51430","POINT (-95.043847 42.08753)",,,"PO Box 39","Arcadia","IA","51430-0039","712-689-2599",,"CARROLL","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","23","0","0","0","No"
"22009","Luana Volunteer Fire Department","106 Bronson ST",,"IA","Luana","52156","POINT (-91.450658 43.060268)",,,"PO Box 134","Luana","IA","52156-0134","563-539-4560","563-539-4560","CLAYTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","21","0","0","0","No"
"39008","Stuart Fire Department","211 E Front ST","PO Box 370","IA","Stuart","50250","POINT (-94.316328 41.503722)",,,"PO Box 621","Stuart","IA","50250-0621","515-523-2400","515-523-2007","GUTHRIE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","23","0","0","0","No"
"89002","Bonaparte Fire Department","PO Box 293",,"IA","Bonaparte","52620-0293",,,,"PO Box 293","Bonaparte","IA","52620-0293","319-592-3223","319-592-3403","VAN BUREN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","14","0","0","0",
"15005","Lewis Volunteer Fire Department","401 Main ST","PO Box 27","IA","Lewis","51544","POINT (-95.089077 41.305793)",,,"PO Box 27","Lewis","IA","51544","712-769-2227",,"CASS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","17","0","0","0",
"93001","Allerton Fire Department","100 E Pine ST",,"IA","Allerton","50008","POINT (-93.364695 40.704602)","100 E Pine ST",,,"Allerton","IA","50008-9700","641-873-6886",,"WAYNE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","8","No"
"82010","McCausland Volunteer Fire Department, Inc.","305 N Salina ST","PO Box 207","IA","McCausland","52758-0207","POINT (-90.444835 41.745483)",,,"PO Box 207","McCausland","IA","52758","563-225-6464","563-225-6465","SCOTT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0",
"75006","Le Mars Fire-Rescue Department","45 1ST AVE SW",,"IA","Le Mars","51031","POINT (-96.167788 42.792111)",,,"PO Box 35","Le Mars","IA","51031-0035","712-546-4023","712-548-4069","IOWA","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"2","3","1","23","0","0","Yes"
"06002","Belle Plaine Fire Department","504 13th ST",,"IA","Belle Plaine","52208-1522","POINT (-92.281012 41.897051)","504 13th ST",,,"Belle Plaine","IA","52208","319-444-2344","319-444-2344","BENTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","40","0","0","0",
"64012","Rhodes Fire Department","PO Box 92",,"IA","Rhodes","50234-0092",,,,"PO Box 92","Rhodes","IA","50234-0092","641-493-2139",,"MARSHALL","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0",
"52002","Hills Fire Department","90 1ST ST",,"IA","Hills","52235","POINT (-91.53474 41.555107)",,,"PO Box 345","Hills","IA","52235-0345","319-679-2507","319-679-2505","JOHNSON","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://hills-ia.org/index.asp?SEC=985C0AAF-51CD-4C73-9590-883BB0BA19B0&Type=B_BASIC","1","1","24","0","0","0","No"
"83009","Shelby Fire & Rescue Department","P.O. Box 6",,"IA","Shelby","51570",,"P.O. Box 6",,,"Shelby","IA","51570","712-544-2561","712-544-2561","POTTAWATTAMIE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"0","0","25","0","0","0",
"85004","Colo Fire and Rescue","302 Bailey ST",,"IA","Colo","50056","POINT (-93.313599 42.017441)","302 Bailey ST",,,"Colo","IA","50056","515-231-3735",,"STORY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","0","No"
"24013","Westside Fire Department","121 Eagle ST",,"IA","Westside","51467-0305","POINT (-95.099329 42.074888)",,,"PO Box 305","Westside","IA","51467-0305","712-663-4497",,"CRAWFORD","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0",
"34005","Nora Springs Farm Fire Department","42 N Hawkeye",,"IA","Nora Springs","50458","POINT (-93.005602 43.143109)",,,"PO Box 523","Nora Springs","IA","50458-0523","641-749-5498",,"FLOYD","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0","No"
"51001","Batavia Volunteer Fire Department","303 Alto ST",,"IA","Batavia","52533-1110","POINT (-92.167613 40.99509)",,,"PO Box 104","Batavia","IA","52533-0104","641-662-2876","641-662-2890","JEFFERSON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","14","0","0","0","Yes"
"50008","Monroe Community Fire Department","107 N Monroe",,"IA","Monroe","50170",,"107 N Monroe",,"PO Box 370","Monroe","IA","50170","641-259-2805","641-259-2805","JASPER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","3",
"83005","Irwin Fire Department","PO Box 26",,"IA","Irwin","51446",,,,"PO Box 26","Irwin","IA","51446","712-782-3353","712-782-3311","SHELBY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","0",
"33005","Fayette Fire Department","5 E State ST","PO Box 429","IA","Fayette","52142",,,,"PO Box 429","Fayette","IA","52142-0429","563-425-3571","563-425-4316","FAYETTE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","16","0","0",
"77008","Des Moines Fire Department","2715 Dean AVE",,"IA","Des Moines","50317-7905","POINT (-93.564996 41.591372)","2715 Dean AVE",,,"Des Moines","IA","50317-7905","515-283-4237","515-283-4907","POLK","Career","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.dmgov.org/Departments/Fire","10","384","0","0","12","0","No"
"16008","West Branch Fire-Rescue Department","105 S Second ST",,"IA","West Branch","52358","POINT (-91.344172 41.671185)",,,"PO Box 218","West Branch","IA","52358-0218","319-643-2110","319-643-3293","CEDAR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","35","0","0","0","Yes"
"80006","Kellerton Volunteer Fire Department","PO Box 157",,"IA","Kellerton","50133",,,,"PO Box 157","Kellerton","IA","50133","641-783-2321",,"RINGGOLD","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0",
"09004","Plainfield Fire Department","PO Box 24",,"IA","Plainfield","50666",,,,"PO Box 24","Plainfield","IA","50666-0024","319-276-3400","319-276-3379","BREMER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","1","Yes"
"95001","Buffalo Center Volunteer Fire Department","224 1st AVE NW",,"IA","Buffalo Center","50424","POINT (-93.949274 43.385839)","224 1st AVE NW",,"PO Box 512","Buffalo Center","IA","50424","641-562-2080","641-562-2080","WINNEBAGO","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0",
"88003","Creston Fire Department","500 N Sumner AVE",,"IA","Creston","50801","POINT (-94.372672 41.061779)","500 N Sumner AVE",,"PO Box","Creston","IA","50801","641-782-5610","641-782-7078","UNION","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","www.Fire-Ems.net/Firedept/view/CrestonIA","1","5","20","0","0","0",
"27008","Van Wert Fire Department","202 Main ST",,"IA","Van Wert","50262","POINT (-93.795862 40.869338)",,,"PO Box 37","Van Wert","IA","50262","641-445-6277",,"DECATUR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","9","0","0","3",
"95006","Scarville Fire Department","102 E 2nd ST","PO Box 76","IA","Scarville","50473",,,,"PO Box 76","Scarville","IA","50473-0076","641-568-3606",,"WINNEBAGO","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","13","0","0","0",
"82006","Donahue Volunteer Fire Department","302 N Main ST",,"IA","Donahue","52746","POINT (-90.675447 41.696675)",,,"PO Box 245","Donahue","IA","52746-0245","563-282-4029","563-282-4149","SCOTT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","6","Yes"
"82009","Long Grove Volunteer Fire Department","121 N First ST","PO Box 37","IA","Long Grove","52756",,"121 N First ST",,"PO Box 37","Long Grove","IA","52756","563-285-4637",,"SCOTT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0",
"83001","Defiance Fire & Rescue Department","205 3 rd AVE",,"IA","Defiance","51527","POINT (-95.340943 41.824984)","205 3 rd AVE",,"PO Box 294","Defiance","IA","51527","712-748-3473","712-748-3473","SHELBY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","0",
"31006","Centralia-Peosta Fire Department","8579 Tennis LN","PO Box 65","IA","Peosta","52068","POINT (-90.851279 42.448211)",,,"PO Box 65","Peosta","IA","52068-0065","563-582-3869","563-583-5854","DUBUQUE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","40","0","0","3",
"82018","Walcott Community Volunteer Fire Department","128 W Lincoln ST","PO Box 247","IA","Walcott","52773-0247","POINT (-90.77549 41.585903)",,,"PO Box 247","Walcott","IA","52773-0247","563-284-6571","563-284-6611","SCOTT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.cityofwalcott.com","1","0","26","0","0","2",
"77009","Elkhart Fire Department","260 NW Main ST",,"IA","Elkhart","50073","POINT (-93.523813 41.793414)",,,"PO Box 20","Elkhart","IA","50073-0020","515-367-3105",,"POLK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.elkhartiowa.com/","1","0","0","17","0","1","Yes"
"27003","Grand River Volunteer Fire Department","122 Broadway ST",,"IA","Grand River","50108","POINT (-93.962443 40.818193)","122 Broadway ST",,,"Grand River","IA","50108","641-773-5436",,"DECATUR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","12","0","0","7",
"43004","Magnolia Fire and Rescue Association","372 Magnolia ST",,"IA","Magnolia","51550-4025","POINT (-95.872947 41.694169)","372 Magnolia ST",,,"Magnolia","IA","51550-4025","712-648-2160","712-648-2160","HARRISON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","10","0","0","2","Yes"
"01002","Bridgewater Fire Department","109-113 Main ST","PO Box 130","IA","Bridgewater","50837","POINT (-94.66887 41.244527)",,,"PO Box 130","Bridgewater","IA","50837","641-369-4991","641-369-4991","ADAIR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","0","0","0",
"73012","Yorktown Fire Department","Main ST","PO Box 184","IA","Yorktown","51656-0184",,,,"PO Box 184","Yorktown","IA","51656-0184","712-542-4822","712-542-1064","PAGE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","13","0","0","4",
"35007","Latimer Fire Department","115 S Donovan","PO Box 493","IA","Latimer","50452","POINT (-93.369503 42.763301)",,,"PO Box 493","Latimer","IA","50452-0493","641-579-6452",,"FRANKLIN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","21","0","0","0","No"
"10003","Fairbank Fire Department","301 Grove ST",,"IA","Fairbank","50629","POINT (-92.047995 42.638222)",,,"PO Box 28","Fairbank","IA","50629-0028","319-635-2981",,"BUCHANAN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","10","Yes"
"63005","Knoxville Fire Department","305 S 3RD ST",,"IA","Knoxville","50138-2255","POINT (-93.096465 41.317066)","305 S 3RD ST",,,"Knoxville","IA","50138-2255","641-828-0586","641-828-0514","MARION","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","7","0","22","0","0","No"
"63009","Melcher-Dallas Fire Department","200 E Center ST","PO Box 548","IA","Melcher Dallas","50163","POINT (-93.239923 41.223691)","200 E Center ST",,"PO Box 548","Melcher Dallas","IA","50163","641-947-3895","641-947-5405","MARION","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","29","0","0","0",
"84002","Boyden Area Fire Department","813 Main ST",,"IA","Boyden","51234","POINT (-96.005842 43.189773)",,,"PO Box 88","Boyden","IA","51234-0088","712-725-2218","712-725-2218","SIOUX","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","15","0","2","No"
"69004","Red Oak Fire Department","1904 N Broadway ST",,"IA","Red Oak","51566-1003","POINT (-95.23282 41.02132)","1904 N Broadway ST",,,"Red Oak","IA","51566-1003","712-623-6504","712-623-6507","IOWA","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","10","26","0","0","10","No"
"75001","Akron Fire Department","140 S 2nd ST","PO Box 318","IA","Akron","51001",,"140 S 2nd ST","PO Box 318",,"Akron","IA","51001","712-568-2041","712-568-2122","PLYMOUTH","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0",
"94007","Fort Dodge Fire Department","1515 Central AVE",,"IA","Fort Dodge","50501-4247","POINT (-94.177064 42.5062)","1515 Central AVE",,,"Fort Dodge","IA","50501-4247","515-576-1031","515-955-2396","WEBSTER","Career","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","36","0","0","0","0","No"
"85014","Zearing Fire Department","PO Box 27",,"IA","Zearing","50278-0027",,,,"PO Box 27","Zearing","IA","50278-0027","641-487-7247",,"STORY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0","No"
"84006","Hospers Fire Department","304 Main ST",,"IA","Hospers","51238","POINT (-95.904693 43.071895)",,,"PO Box 266","Hospers","IA","51238-0266","712-752-8700",,"SIOUX","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","19","0","0","0","Yes"
"72005","Ocheyedan Fire Department","563 Main ST",,"IA","Ocheyedan","51354","POINT (-95.53487 43.415376)",,,"PO Box 451","Ocheyedan","IA","51354","712-758-3434",,"OSCEOLA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","21","0","0","11",
"81001","Auburn Fire & Rescue","101 Pine ST",,"IA","Auburn","51433","POINT (-94.877664 42.249538)",,,"PO Box 238","Auburn","IA","51433-0238","712-688-2264","712-688-2264","SAC","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","26","0","0","4","Yes"
"95007","Thompson Volunteer Fire Department","142 N Jackson ST","PO Box 155","IA","Thompson","50478-0155","POINT (-93.771185 43.372142)","142 N Jackson ST",,"PO Box 155","Thompson","IA","50478-0155","641-584-2890","641-584-2890","WINNEBAGO","Career","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","18","0","0","0","0",
"64005","Marion Township Fire Department","403 Green Mountain RD",,"IA","Green Mountain","50632","POINT (-92.819969 42.102041)","403 Green Mountain RD",,,"Green Mountain","IA","50632-8501","641-474-2210","641-474-2210","MARSHALL","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://showcase.netins.net/web/greenmtnfiredept","1","0","17","0","0","0",
"89003","Cantril Volunteer Fire Department","104 W 3rd ST",,"IA","Cantril","52542","POINT (-92.070026 40.643484)","RR 1",,,"Cantril","IA","52542","319-397-2295",,"VAN BUREN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","21","0","0","0",
"72006","Sibley Volunteer Fire Department","808 3RD AVE",,"IA","Sibley","51249","POINT (-95.750297 43.400279)","808 3RD AVE",,,"Sibley","IA","51249-1608","712-754-2541",,"OSCEOLA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0","No"
"79005","Hartwick Volunteer Fire Department Inc","204 Main ST",,"IA","Hartwick","52232","POINT (-92.343713 41.784804)",,,"PO Box 157","Hartwick","IA","52232-0157","319-525-3746",,"POWESHIEK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","17","0","0","0","Yes"
"98002","Grafton Fire Department","107 Third AVE","PO Box 284","IA","Grafton","50440",,"107 Third AVE",,"PO Box 284","Grafton","IA","50440","641-748-2190",,"WORTH","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","21","0","0","0",
"61003","East Peru Volunteer Fire Department","120 Brown ST",,"IA","Peru","50222","POINT (-93.925827 41.226524)","120 Brown ST",,,"Peru","IA","50222","000-000-0000",,"MADISON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","9","0","0","2","Yes"
"33011","Saint Lucas Volunteer Fire Department","107 N Main ST","PO Box 127","IA","Saint Lucas","52166","POINT (-91.932748 43.067351)",,,"PO Box 127","Saint Lucas","IA","52166-0127","563-778-2737",,"FAYETTE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","12","0","0","0","Yes"
"57013","Mount Vernon Fire Department/ Linn Fire District # 1","217 First ST W",,"IA","Mount Vernon","52314-1604",,"217 First ST W",,,"Mount Vernon","IA","52314-1604","319-895-8320",,"LINN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0",
"27005","Leon Fire & Rescue Volunteer Department","104 W 1ST ST",,"IA","Leon","50144","POINT (-93.747529 40.739493)","104 W 1ST ST",,,"Leon","IA","50144-1446","641-344-1943",,"DECATUR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","23","2","0","0","Yes"
"11006","Newell Community Fire Department","210 W 2nd ST",,"IA","Newell","50568","POINT (-95.003411 42.605508)","210 W 2nd ST",,"PO Box 622","Newell","IA","50568","712-272-3744","712-272-3744","BUENA VISTA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","27","0","0","0",
"10011","Stanley Fire Department","115 W Main ST",,"IA","Stanley","50671-9560","POINT (-91.811303 42.642526)","115 W Main ST",,,"Stanley","IA","50671-9560","319-634-3380",,"BUCHANAN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0","Yes"
"98004","Joice Fire Department","205 Main ST","PO Box 327","IA","Joice","50446","POINT (-93.453912 43.362731)",,,"PO Box 327","Joice","IA","50446-0326","641-588-3310","641-588-3311","WORTH","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","12","0","0","0","Yes"
"95003","Lake Mills Fire Department","408 W Main ST",,"IA","Lake Mills","50450","POINT (-93.537323 43.419392)","105 W Main ST",,,"Lake Mills","IA","50450-1403","641-592-2291","641-592-2299","WINNEBAGO","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0","No"
"71007","Primghar Fire Department","360 3RD ST SE",,"IA","Primghar","51245","POINT (-95.624855 43.084532)",,,"PO Box 531","Primghar","IA","51245-0531","712-957-2435","712-957-5300","OBRIEN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","23","0","0","0","No"
