"company_name","form_numbers","effective_date","approved","type_of_product","proposed","increase"
"Physicians Mutual Insurance Company","Forms  P103, P104  et al -- Orig proposal was 81% subject to min of 0% to 122% by type. ID and INS modified the proposal to 17.9% max for year 1 and 10.26% max for year 2.  (11.89% is the year 1 average)","2018-10-01T00:00:00.000","Yes","Long Term Care","0.81","0.119"
"Physicians Mutual Insurance Company","Forms  P105 / P109 et al -- Orig proposal was 44% subject to min of 0% to 110% by type.  ID and INS modified the proposal to 17.9% max for year 1 and 10.26% max for year 2.  (8.05% is the year 1 average)","2018-10-01T00:00:00.000","Yes","Long Term Care","0.44","0.081"
"Physicians Mutual Insurance Company","Forms  P124 et al -- Orig proposal was 70% subject to min of 30% to 116% by type.  ID and INS modified the proposal to 17.9% for year 1 and 10.26% for year 2.  (17.9% is the year 1 average)","2018-10-01T00:00:00.000","Yes","Long Term Care","0.7","0.179"
"Physicians Mutual Insurance Company","Forms  P130IA, P131IA et al -- Orig proposal was 104% subject to min of 82% to 122% by type.  ID and INS modified the proposal to 17.9% for year 1 and 10.26% for year 2.  (17.9% is the year 1 average)","2018-10-01T00:00:00.000","Yes","Long Term Care","1.04","0.179"
"Physicians Mutual Insurance Company","Forms  P145, P146 et al -- Orig proposal was 29% subject to min of 0% to 80%   IID and INS modified the proposal to 17.9% max  for year 1 and 10.26% max for year 2.  (13.57% is the year 1 average)","2018-10-01T00:00:00.000","Yes","Long Term Care","0.29","0.136"
"Allianz Life Insurance Company of North America","Form 10-P-Q-IA (Group 3) -- This is not a rate increase.  It is simply an updated projection of experience.","2019-01-01T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"Allianz Life Insurance Company of North America","Form 11-P-Q-IA -- This is not a rate increase.  It is simply an updated projection of experience.","2019-01-01T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"CMFG Life Insurance Company","Form 97-LTC-HHC1(IA), 2002-LTC-FAC(IA), 2002-LTCR-HCC, 2006-LTC-COMP(IA) -- updated projections only.  This is *NOT* a rate increase filing.","2018-10-01T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"UNUM Life Insurance Company of America","Forms B.LTC , TQB.LTC, GLTC95 and TQGLTC95 -- this proposal represents phase 4 of the increase that started in 2012.  IID and INS effectively negotiated a 6-year phase with the prior modifications.  This proposals was modified from 19% as filed to 17%","2018-10-01T00:00:00.000","Yes","Long Term Care","0.19","0.17"
"Transamerica Life Insurance Company","Forms TLC 1-FP (IA) 1001 -- updated projections based upon a previous rate filing.  This filing is not a rate increase.","2018-06-05T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"Lincoln National Life Insurance Company","Form HL-2500AA(8/90) et al -- Original proposal was 30%, however, the IID was able to negotiate it to 9% due to various factors.","2018-09-01T00:00:00.000","Yes","Long Term Care","0.3","0.09"
"John Hancock Life Insurance Company","Forms LTC-91 et al --  IID / INS negotiated -- increase is eliminated if policyholder accepts reduced inflation landing spot.  Otherwise, the increase is phased-in over  3-years ranging from 4.2% to 15% max per year.  Non-inflation capped @ 15%.","2018-08-01T00:00:00.000","Yes","Long Term Care","0.328","0.15"
"Mutual of Omaha Insurance Company","Lifetime benefits:  Forms HCA (NH50, LT50, HCAQ, NHA, NHAQ, LTA, LTAQ)","2018-09-01T00:00:00.000","Yes","Long Term Care","0.102","0.102"
"State Farm Mutual Automobile Insurance Company","Form 97059IA -- IID and INS negotiated the original 18.3% average proposal (with individual cells ranging from 0 to 40%) down to an average of 12.8% -- by capping max cells to 17.9%","2018-07-01T00:00:00.000","Yes","Long Term Care","0.183","0.128"
"United Security Assurance Company of Pennsylvania","Forms  PAL-1, PAL-1(02)R, QLT-1, QLT-1(02)R et al --- Original proposal was 20%, however, the IID was able to modify this proposal to 17.9% for the remaining Iowa policies inforce.","2018-07-01T00:00:00.000","Yes","Long Term Care","0.2","0.179"
"Continental General Insurance Company","Forms 1LTCIP and 2LTCIP, 4LTCIP -- IID and INS modified the original proposal (50.3%) to 17.9% for year 1 and 10.26% for year 2","2018-07-01T00:00:00.000","Yes","Long Term Care","0.503","0.179"
"John Hancock Life Insurance Company","Form ICC10-LTC-11  (Interstate Compact rate filing)","2018-10-01T00:00:00.000",,"Long Term Care","0.194","0.105"
"Continental General Insurance Company","Forms 440, 445, 460, 461, 470, 471 -- IID and INS modified the original proposal (231.1%) to 17.9% for year 1 and 10.26% for year 2","2018-07-01T00:00:00.000","Yes","Long Term Care","2.311","0.179"
"Prudential Insurance Company of America","GRP 112202  || Form ILTC-2","2018-07-01T00:00:00.000","Yes","Long Term Care","0.066","0.063"
"Kanawha Insurance Company","Forms 80650 1/97 IA and 80880 1/98 IA -- Project name:  KIC LTC2 IA","2018-07-01T00:00:00.000","Yes","Long Term Care","0.175","0.175"
"Kanawha Insurance Company","Forms 82000 1/01 IA and 82120 9/01 IA -- Project name:  KIC LTC3 IA","2018-07-01T00:00:00.000","Yes","Long Term Care","0.175","0.175"
"Prudential Insurance Company of America","GRP 99183 || Form ILTC-1","2017-10-01T00:00:00.000","Yes","Long Term Care","0.218","0.143"
"Transamerica Life Insurance Company - FKA Transamerica Premier","Form  MLC 1-FP (IA) 1001 -- IID and INS modified the proposal to a phased-in 5-year proposal every other year, i.e., 17% year 1, year 3, and year 5.","2018-07-01T00:00:00.000","Yes","Long Term Care","0.65","0.17"
"Transamerica Life Insurance Company - FKA Transamerica Premier","Form ML-LTCP TQ (IA) 197 et al -- IID and INS modified the proposal to a phased-in 3-year proposal, i.e., 17.9% year 1, year 2, and year 3.","2018-07-01T00:00:00.000","Yes","Long Term Care","1.15","0.179"
"American Family Mutual Insurance Company","Form H-350 -- the original proposal was 48.37% subject to 20% min and 76% max depending on the cell.  INS and IID negotiated the proposal down to 17.9%","2018-06-01T00:00:00.000","Yes","Long Term Care","0.484","0.179"
"Continental Casualty Company","Form P1-15203-A14 et al -- IID and INS modified this propoal from 30.93% (min/max of 25%, 40%) as filed down to 17.9% year 1 followed by a max increase of 10.26%.","2018-06-01T00:00:00.000","Yes","Long Term Care","0.309","0.179"
"American Fidelity Assurance Company","Form NCC 1/97 - IA, LTC 1/97 - IA, WBNCC 9/97 - IA ---  IID and INS negotiated the 25% proposal down to 17.9% for Gen I lifetime benefit policies.  15% lifetime Gen II and  0% non-lifetime were approved as is.","2018-05-01T00:00:00.000","Yes","Long Term Care","0.136","0.135"
"UNUM Life Insurance Company of America","Forms LTC94, LTC94Q et al -- landing spot filing.  Increase is 0% if member elects lower inflation.  If no election:  5% compound inflation = 17.9% Y1 and 10.2% Y2 \\ simple inflation= 17.9% Y1 and 5% Y2","2018-04-01T00:00:00.000","Yes","Long Term Care","0.24","0.137"
"Woodmen of the World Life Insurance Society","Form 335-14-0106 and 340-14-0106 -- IID and INS negotiated the 40% proposal down to 17.9% for year 1 and 10.26% in year 2.","2018-04-01T00:00:00.000","Yes","Long Term Care","0.4","0.179"
"Continental General Insurance Company","Forms 405, 420, 435 -- IID and INS negotiated this proposal down to 17.9% year 1 followed by 10.26% for year 2 vs the original 84.4% proposal.","2018-04-01T00:00:00.000","Yes","Long Term Care","0.844","0.179"
"Nassau Life Ins. Co. of Kansas (FKA Pyramid Life)","Forms C77 and C78 -- IID and INS negotiated this 85%  proposal to 17.9% for year 1 and 10.2% for year 2 for benefit periods >3 years.  For benefit period of 3 year or less, it is 17.9% for year 1 and 6% for year 2.","2018-07-01T00:00:00.000","Yes","Long Term Care","0.85","0.179"
"Pennsylvania Life Insurance Company","Forms 1460, 1490, P30, P35, P39, PLNHO, PLNHOQ --  IID and INS negotiated the 88% average increase down to 17.9% year 1 and 10.2% year 2.","2018-07-01T00:00:00.000","Yes","Long Term Care","0.88","0.179"
"Catholic Order of Foresters","FCLTC-IA -- IID and INS negotiated this proposal from 19.66% (max cell) down to 17.9% max.","2018-04-01T00:00:00.000","Yes","Long Term Care","0.197","0.179"
"The State Life Insurance Company","Form S-6000-P-IA and S-8000-P-IA -- this proposal was modified to 17.9% by IID and INS -- versus the 41.89% average increase originally filed.","2018-03-01T00:00:00.000","Yes","Long Term Care","0.419","0.179"
"Ability Insurance Company","Forms 3358, LT690, LT691, LT692, LT694, LT695, LT696, LT698, LT201 -- IID and INS negotiated downward:  90% (maximum inflation cell) down to 19.9% Y1 and up to 19.9% for Y2 (some Y2 cells are less -- especially for non-inflation)","2018-03-01T00:00:00.000","Yes","Long Term Care","0.9","0.199"
"Lincoln Benefit Life Company","Form LB-7000-P-IA(Q)&(NQ) -- this proposal was modified to 15% by IID and INS -- versus the 20% originally filed.","2018-03-01T00:00:00.000","Yes","Long Term Care","0.2","0.15"
"State Farm Mutual Automobile Insurance Company","Form 97058IA -- this is not a rate increase, but rather -- it is an updated projection of experience from a previous rate filing.","2017-12-28T00:00:00.000","*filed*","Long Term Care","0.0","0.0"
"State Farm Mutual Automobile Insurance Company","Form 97059IA -- this is NOT a rate increase, but rather -- updated projections from a prior rate filing.","2017-12-27T00:00:00.000","*filed*","Long Term Care","0.0","0.0"
"Prudential Insurance Company of America","GRP 113290  || Form ILTC-3","2018-03-01T00:00:00.000","Yes","Long Term Care","0.042","0.042"
"State Farm Mutual Automobile Insurance Company","Form 97045IA.1  --  IID and INS negotiated this proposal from 28% (average) to a maximum cell increase of 17.9%  The 17.9% cap produces an overall average of 14.1%","2018-03-01T00:00:00.000","Yes","Long Term Care","0.28","0.141"
"State Farm Mutual Automobile Insurance Company","Form 97058IA -- IID and INS negotiated this proposal from 24.1% (average) to a maximum cell increase of 17.9%.  The 17.9% cap produces an overall average of 11.3%","2018-02-01T00:00:00.000","Yes","Long Term Care","0.241","0.113"
"Genworth Life Insurance Company","Form series - 7042, 7044, 7042REV and 7044REV---------AARP polices only.  This is not a rate increase, but rather -- updated projections from a previous rate filing","2017-12-21T00:00:00.000","*filed*","Long Term Care","0.0","0.0"
"Genworth Life Insurance Company","Form series - 7042, 7044, 7042REV and 7044REV-----------NON-AARP polices only.  This is not a rate increase, but rather -- updated projections from a previous rate filing","2017-12-21T00:00:00.000","*filed*","Long Term Care","0.0","0.0"
"UNUM Life Insurance Company of America","Forms B.LTC , TQB.LTC, GLTC95 and TQGLTC95 | updated projections only.  This is NOT a rate increase.","2017-12-20T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"Mutual of Omaha Insurance Company","Form LTC04I and numerous other forms -- these are updated projections involving a previous rate filing.  This is *NOT* a rate increase","2017-12-14T00:00:00.000","*filed*","Long Term Care","0.0","0.0"
"United of Omaha Life Insurance Company","Form LTC06UI-TQ et al -- updated projection from a previous rate filing -- this is not a rate increase filing","2017-12-14T00:00:00.000","*filed*","Long Term Care","0.0","0.0"
"Mutual of Omaha Insurance Company","Policy Series LTC04G -- these are updated projections involving a previous rate filing.  This is *NOT* a rate increase","2017-12-14T00:00:00.000","*filed*","Long Term Care","0.0","0.0"
"Brighthouse Life Insurance Company","H-LTC2J-36 -- 	IID and INS negotiated this from 33.60% to 17.50%","2018-01-01T00:00:00.000","Yes","Long Term Care","0.336","0.175"
"Brighthouse Life Insurance Company","H-LTC3J-1, et al -- IID and INS negotiated this from 32.10% to 17.50%","2018-01-01T00:00:00.000","Yes","Long Term Care","0.321","0.175"
"Brighthouse Life Insurance Company","H-LTC3JFO20, et al --  IID and INS negotiated this from 32.50% to 17.50%","2018-01-01T00:00:00.000","Yes","Long Term Care","0.325","0.175"
"Brighthouse Life Insurance Company","H-LTC3JFQ, et al --  IID and INS negotiated this from 24.30% to 17.50%","2018-01-01T00:00:00.000","Yes","Long Term Care","0.243","0.175"
"Brighthouse Life Insurance Company","H-LTC3JP5, et al -- IID and INS negotiated this from 31.50% to 17.50%","2018-01-01T00:00:00.000","Yes","Long Term Care","0.315","0.175"
"Brighthouse Life Insurance Company","H-LTC3JQ, et al -- IID and INS negotiated this from 24.10% to 17.50%","2018-01-01T00:00:00.000","Yes","Long Term Care","0.241","0.175"
"Brighthouse Life Insurance Company","H-LTC4JFQ6, et al -- IID and INS negotiated this from 24.00% to 17.50%","2018-01-01T00:00:00.000","Yes","Long Term Care","0.24","0.175"
"Brighthouse Life Insurance Company","H-LTC4JQ, et al --  IID and INS negotiated this from 27.80% to 17.50%","2018-01-01T00:00:00.000","Yes","Long Term Care","0.278","0.175"
"Allianz Life Insurance Company of North America","Form 10-P-Q-IA (Group 3) -- 
This is not a rate increase.  It is simply an updated projection of experience.","2018-01-01T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"Allianz Life Insurance Company of North America","Form 11-P-Q-IA) -- this is not a rate increase.  It is simply an updated projection of experience.","2018-01-01T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"Country Life Insurance Company","Form LTC-300(IA02/98) -- IID and INS negotiated this proposal down from 75% (as originally proposed) down to 17.9% for 2018 and 10.26% for 2019.","2018-01-01T00:00:00.000","Yes","Long Term Care","0.75","0.179"
"LifeSecure Insurance Company","LS-0002 IA 07/07 -- IID and INS successfully negotiated this proposal down to 17.6% vs. 35% original proposal.  Original proposal was subject to min/max [2%, 90%]","2018-01-01T00:00:00.000","Yes","Long Term Care","0.35","0.176"
"CMFG Life Insurance Company","Form 97-LTC-HHC1(IA), 97-LTC-COMP -- Updated projection on previous rate filing -- not an increase","2018-01-01T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"Genworth Life Insurance Company","Form series - 7042, 7044, 7042REV and 7044REV --------AARP polices only,  IID and INS negotiated this proposal from 46% down to 17.9%","2018-03-18T00:00:00.000","Yes","Long Term Care","0.46","0.179"
"Genworth Life Insurance Company","Form series - 7042, 7044, 7042REV and 7044REV----------Non-AARP polices only IID and INS negotiated this proposal from 40% down to 17.9%","2018-02-25T00:00:00.000","Yes","Long Term Care","0.4","0.179"
"Senior Health Insurance Company of Pennsylvania","ATL-FQ-LTC et al -- IID and INS negotiated this from 40% (as proposed) down to 17.9% year 1, and 10.26% year 2 for those not electing 'freeze/drop'.  If policyholder elects 'freeze/drop' -- they get a 40% *DECREASE* in rates.","2017-12-01T00:00:00.000","Yes","Long Term Care","0.4","0.179"
"RiverSource Life Insurance Company","30160A-32100 (with endorsement)","2017-11-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"RiverSource Life Insurance Company","Form 30225-IA","2017-11-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Penn Treaty Network America Life Ins Co (ILHIGA)","Forms 2400, 2600, 6000, ALP, ALP2, IL2 IL4, IL5, IL94, LTC, LTC-300 et al -- IID negotiated 35% cap / year until the cell increases are achieved.  Iowa Guaranty Assoc has taken over this insolvent carrier. (2-years @ 35% will cover most cells)","2017-10-01T00:00:00.000","Yes","Long Term Care","0.71","0.35"
"John Hancock Life Insurance Company","Forms P-FACE(2002-2) et al -- increase is eliminated for inflation policyholders who accept the reduced landing spot; policies without inflation protection are limited to 15%","2018-01-01T00:00:00.000","Yes","Long Term Care","0.277","0.158"
"New York Life Insurance Company","Forms ILTC-5000 (IA) (1001) -- this is an updated projection based upon a previous rate filing.  It is *NOT* a rate increase",,"Yes","Long Term Care","0.0","0.0"
"UNUM Life Insurance Company of America","Group Long Term Care -- B.LTC, TQB.LTC, GLTC95, TQGLTC95 -- this is *NOT* a rate increase on existing policies.  The new rates apply *ONLY* to newly written certificateholders.","2017-08-07T00:00:00.000","*filed*","Long Term Care",,
"Provident Life and Accident Insurance Company","Forms RLTC03, RLTCP03, LTC03, LTCP03 & LTCT03 --  this is *NOT* a rate increase proposal.  It is simply updated projections from a previous rate filing.","2017-06-20T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"Metropolitan Life Insurance Company","1LTC-97 & 2LTC-97","2017-10-01T00:00:00.000","Yes","Long Term Care","0.102","0.102"
"MedAmerica Insurance Company","Form NTQ11-337-MA-IA-401
LTQ11-336-MA-IA-401, HTQ11-338-MA-IA-401 -- Form LTC-LBP8-IA et al ---- IID and INS negotiated the increase from 136.2% (as proposed) down to 18%","2017-10-01T00:00:00.000","Yes","Long Term Care","1.362","0.18"
"MedAmerica Insurance Company","Form SPL-336 -- IID and INS negotiated the increase from 76.9% (as proposed) down to 18%","2017-10-01T00:00:00.000","Yes","Long Term Care","0.769","0.18"
"MedAmerica Insurance Company","GRP11-342-MA-IA-401  -- IID and INS negotiated the increase from 93.8% (as proposed) down to 18%","2017-10-01T00:00:00.000","Yes","Long Term Care","0.938","0.18"
"Mutual of Omaha Insurance Company","Lifetime benefits:  Forms HCA (NH50, LT50, HCAQ, NHA, NHAQ, LTA, LTAQ)  IID negotiated this proposal to 18% for lifetime benefits (was 31.4%)  The non-lifetime proposal is 0%)  Modified average is now 13.7% (was 23.8%)",,"Yes","Long Term Care","0.238","0.137"
"MedAmerica Insurance Company","Form SPL2-336-IA","2017-07-01T00:00:00.000","Yes","Long Term Care","0.053","0.053"
"Metropolitan Life Insurance Company","Form LTC2-FAC-IA (VIP2_New), LTC2-VAL-IA, LTC2-IDEAL-IA, LTC2-PREM-IA -- Original proposal = 35.4% (over 2-years), however, the IID was able to modify this proposal down to 15%","2017-07-01T00:00:00.000","Yes","Long Term Care","0.354","0.15"
"Metropolitan Life Insurance Company","Form LTC2-FAC-IA (VIP2_Old), LTC2-VAL-IA, LTC2-IDEAL-IA, LTC2-PREM-IA -- Original proposal = 18.98%, however, the IID was able to modify this proposal down to 15%","2017-07-01T00:00:00.000","Yes","Long Term Care","0.19","0.15"
"Metropolitan Life Insurance Company","Form LTC-FAC-IA (VIP1), LTC-VAL-IA, LTC-IDEAL-IA, LTC-PREM-I A	--
Original proposal = 21.21%, however, the IID was able to modify this proposal down to  15%","2017-07-01T00:00:00.000","Yes","Long Term Care","0.212","0.15"
"Prudential Insurance Company of America","Form  83500 BFW 5005 -- this is a true-up rate increase to bring Iowa's rate schedule to the U.S. level.  Iowa modified the previous proposal from 40% down to 18%.  Carrier included MAE certification language.","2017-07-01T00:00:00.000","Yes","Long Term Care","0.186","0.186"
"Bankers Life & Casualty Company","Forms GR-N050, GR-N100, GR-N105, GR-N160, GR-N165, GR-240, GR-N250, GR-N270, GR-N280","2017-05-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Genworth Life Insurance Company","Form series - 7042, 7044, 7042REV and 7044REV -- this is not a rate increase, but rather an updated projection involving a prior rate filing","2017-03-20T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"United Security Assurance Company of Pennsylvania","Forms  PAL-1, PAL-1(02)R, QLT-1, QLT-1(02)R et al --- Original proposal was 20%, however, the IID was able to modify this proposal to 17.5% for the remaining Iowa policies inforce.","2017-05-01T00:00:00.000","Yes","Long Term Care","0.2","0.175"
"Pennsylvania Life Insurance Company","Forms 1460, 1490, P30, P35, P39, PLNHO, PLNHOQ --  Original proposal was 30%, however, the IID was able to negotiate it to 17% due to various factors.","2017-07-01T00:00:00.000","Yes","Long Term Care","0.3","0.17"
"Lincoln National Life Insurance Company","Form HL-2500AA(8/90) et al -- Original proposal was 30%, however, the IID was able to negotiate it to 15% due to various factors.","2017-07-01T00:00:00.000","Yes","Long Term Care","0.3","0.15"
"Mutual of Omaha Insurance Company","Form LTC04I and numerous other forms -- these are updated projections involving a previous rate filing.  This is *NOT* a rate increase","2017-02-06T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"State Farm Mutual Automobile Insurance Company","Form 97058IA -- this is not a rate increase, but rather -- it is an updated projection of experience from a previous rate filing.","2017-02-01T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"New York Life Insurance Company","Forms ILTC-5000 (IA) (1001) -- this is an updated projection based upon a previous rate filing.  It is *NOT* a rate increase",,"Yes","Long Term Care","0.0","0.0"
"United of Omaha Life Insurance Company","Form LTC06UI-TQ et al -- updated projection from a previous rate filing -- this is not a rate increase filing","2017-03-01T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"Provident Life and Accident Insurance Company","Forms RLTC03, RLTCO03, LTC03, LTCP03 & LTCT0 --  this is *NOT* a rate increase proposal.  It is simply updated projections from a previous rate filing.","2017-01-13T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"Kanawha Insurance Company","Form LTC2 - this is an updated projection based upon a previous rate filing.  This is *NOT* a rate increase","2017-01-04T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"Kanawha Insurance Company","Form LTC-3 - this is an updated projection based upon a previous rate filing.  This is *NOT* a rate increase","2017-01-04T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"MedAmerica Insurance Company","Form SPL-336 -- IID and INS negotiated the increase from 75% (as proposed) down to 17%","2017-02-01T00:00:00.000","Yes","Long Term Care","0.75","0.17"
"Catholic Order of Foresters","IID and INS negotiated this proposal from 60% (as originally filed) down to 0%.","2016-12-15T00:00:00.000","No","Long Term Care","0.6","0.0"
"RiverSource Life Insurance Company","Form 30160-A-IA","2017-04-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Northwestern Long Term Care Insurance Company","Form RR.LTC.(0798) et al -- IID and INS negotiated this to a 2-year phase-in -- max 1.179 (year 1) x 1.1026 (year 2)","2017-01-01T00:00:00.000","Yes","Long Term Care","0.3","0.179"
"Genworth Life Insurance Company","Form series - 7042, 7044, 7042REV and 7044REV ====>>>>AARP polices only","2017-01-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Genworth Life Insurance Company","Form series - 7042, 7044, 7042REV and 7044REV
IID and INS negotiated this from 49% (as originally filed) down to 17.9%","2017-01-01T00:00:00.000","Yes","Long Term Care","0.49","0.179"
"Guarantee Trust Life Insurance Company","Form G0200, G0280, G0600, G0680 -- IID and INS negotiatd this proposal from 49% (as proposed) to a smaller 2-year phased in schedule, i.e., 17.9% for 2017 and 10.26% for 2018","2017-01-01T00:00:00.000","Yes","Long Term Care","0.49","0.179"
"John Alden Life Insurance Company","Form  J-5762-P-IA, J-5762-R1, J-5875-P-IA (Q)&(NQ), J-5875-R1 (Q), J-5875-R2 (Q), J-5875-R3 (Q) -- IID and INS modified the 20% as 17.9% for 2017 and 1.78% for 2018","2017-01-01T00:00:00.000","Yes","Long Term Care","0.2","0.179"
"Mutual of Omaha Insurance Company","Forms LT50, 0DX5M, NH50, 0DX6M, HCA, HCAQ, NHA, NHAQ, LTA, LTAQ -- this is *NOT* a rate increase proposal.  It is simply updated projections from a previous rate filing.","2016-11-01T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"John Hancock Life Insurance Company","Forms LTC-91 et al -- (applies to non-inflation policies only)  This does not affect the landing spot filings previously approved.
Negotiated max cell increases from 29% (as proposed--average) down to 15% max.  Overall avg = 14.4%","2016-12-01T00:00:00.000","Yes","Long Term Care","0.29","0.144"
"MetLife Insurance Company USA","H-LTC2J-36  -- IID and INS negotiated this filing from 57% (average) down to 17.5%.","2017-01-01T00:00:00.000","Yes","Long Term Care","0.57","0.175"
"MetLife Insurance Company USA","H-LTC3J-1  -- IID and INS negotiated this filing from 55.2% (average) down to 17.5%.","2017-01-01T00:00:00.000","Yes","Long Term Care","0.552","0.175"
"MetLife Insurance Company USA","H-LTC3JFO20 -- IID and INS negotiated this filing from 55.7% (average) down to 17.5%.","2017-01-01T00:00:00.000","Yes","Long Term Care","0.557","0.175"
"MetLife Insurance Company USA","H-LTC3JFQ  -- IID and INS negotiated this filing from 46.1% (average) down to 17.5%.","2017-01-01T00:00:00.000","Yes","Long Term Care","0.461","0.175"
"MetLife Insurance Company USA","H-LTC3JP5  -- IID and INS negotiated this filing from 54.6% (average) down to 17.5%.","2017-01-01T00:00:00.000","Yes","Long Term Care","0.546","0.175"
"MetLife Insurance Company USA","H-LTC3JQ -- IID and INS negotiated this filing from 45.8% (average) down to 17.5%.","2017-01-01T00:00:00.000","Yes","Long Term Care","0.458","0.175"
"MetLife Insurance Company USA","H-LTC4JFQ6 -- IID and INS negotiated this filing from 45.7% (average) down to 17.5%.","2017-01-01T00:00:00.000","Yes","Long Term Care","0.457","0.175"
"MetLife Insurance Company USA","H-LTC4JQ -- IID and INS negotiated this filing from 50.1% (average) down to 17.5%.","2017-01-01T00:00:00.000","Yes","Long Term Care","0.501","0.175"
"American Fidelity Assurance Company","Form NCC 1/97 - IA, LTC 1/97 - IA, WBNCC 9/97 - IA -- IID negotiated this to:  Gen I & II lifetime from 25% down to 17.5%, Gen I Lifetime was left @ 15%, and Gen II non-lifetime was left @ 0%","2017-01-01T00:00:00.000","Yes","Long Term Care","0.231","0.162"
"Catholic Order of Foresters","FCLTC-IA -- IID and INS negotiated this proposal from 40% (as originally filed) down to 17%","2016-11-01T00:00:00.000","Yes","Long Term Care","0.4","0.17"
"Continental General Insurance Company (FKA United Teacher)","Forms 1LTCIP and 2LTCIP, 4LTCIP -- IID negotiated this proposal from 30% (as filed) down to 15%","2016-12-01T00:00:00.000","Yes","Long Term Care","0.3","0.15"
"CMFG Life Insurance Company","Form 97-LTC-HHC1(IA), 2002-LTC-FAC(IA), 2002-LTCR-HCC, 2006-LTC-COMP(IA) -- updated projections only.  This is *NOT* a rate increase filing.","2017-01-01T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"Continental General Insurance Company (FKA United Teacher)","Forms 1LTCGP0001 and 1LTCGP0008 -- IID negotiated this proposal from 30% (as filed) down to 15%","2016-12-01T00:00:00.000","Yes","Long Term Care","0.3","0.15"
"John Hancock Life Insurance Company (USA)","Forms LTC-03, BSC-03 et al -- Custom Care II, Essential Care II -- updated projections only.  This is *NOT* a rate increase filing.","2017-01-01T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"Prudential Insurance Company of America","Form GRP113290","2016-08-11T00:00:00.000","*withdrawn*","Long Term Care","0.15","0.0"
"Continental General Insurance Company (FKA United Teacher)","Forms L-6000 and LTC-020201 -- IID and INS negotiated this proposal down from 30% (as file) down to 17%.","2016-10-01T00:00:00.000","Yes","Long Term Care","0.3","0.17"
"Principal Life Insurance Company","Forms FR142, FR601: Original proposal:  102.5% average
[min = 60.2%, max=105%] -- negotiated to 3-year phase:  17.9% Y1 x 17.9% Y2 x 9% Y3 (unlimited and limited)","2016-10-01T00:00:00.000","Yes","Long Term Care","1.025","0.179"
"Principal Life Insurance Company","FR1240 and FR406IA-1: Original proposal:  101% average
[min = 68.5%, max=110%] -- negotiated to 3-year phase:  17.9% Y1 x 17.9% Y2 x 9% Y3 (unlimited) or 
15% Y1 x 15% Y2 x 9% Y3 (limited)","2016-10-01T00:00:00.000","Yes","Long Term Care","1.01","0.179"
"Prudential Insurance Company of America","GRP 112202  || Form ILTC-2 
IID and INS negotiated this rate filing from a maximum of 45.1% down to 16.6% average.  The average proposal was 24.2% but it was negotiated down to 17.9% maximum.","2016-07-01T00:00:00.000","Yes","Long Term Care","0.242","0.179"
"Prudential Insurance Company of America","GRP 113290  || Form ILTC-3 
IID and INS negotiated this rate filing from a maximum of 23.2% down to 16.8% average.  The average proposal was 23.2% but it was negotiated down to 17.9% maximum.","2016-07-01T00:00:00.000","Yes","Long Term Care","0.232","0.168"
"Prudential Insurance Company of America","GRP 99183 || Form ILTC-1 
IID and INS negotiated this rate filing from a maximum of 59.8% down to 17.9%.  The average proposal was 43.3% but it was negotiated down to 17.9% for all policies.","2016-07-01T00:00:00.000","Yes","Long Term Care","0.433","0.179"
"Lincoln National Life Insurance Company","Form HL-2500AA(8/90) et al -- IID and INS negotiated this proposal from 60% as filed down to 10%.","2016-07-01T00:00:00.000","Yes","Long Term Care","0.6","0.1"
"Mutual of Omaha Insurance Company","Policy Series LTC04G -- IID and INS negotiated this rate proposal down from 25.3% on average [min = 0%, max=38%] down to 17.9% max.  This produces an average increase of 14.4% with the cap.","2016-07-01T00:00:00.000","Yes","Long Term Care","0.38","0.179"
