"iowa_company_number","naic_number","phone","company_name","address","city","state","zip","geocoded_column"
"2805","31895","800-256-9052","American Interstate Insurance Company","2301 Highway 190 West","DERIDDER","LA","70634-6005","POINT (-93.320071 30.846871)"
"2183","37257",,"Praetorian Insurance Company","One General Drive","SUN PRAIRIE","WI","53596",
"2610","28258",,"Continental Indemnity Company","PO Box 3646","OMAHA","NE","68103-0646",
"2233","42757",,"Agri General Insurance Company","9200 NORTHPARK DRIVE, #350","JOHNSTON","IA","50131-3007","POINT (-93.74791 41.655109)"
"0574","20532",,"Clarendon National Insurance Company","411 5th Avenue, Floor 5","NEW YORK","NY","10016","POINT (-73.983082 40.750509)"
"3328","16498",,"MTAW Insurance Company","PO BOX 1973","MORRISTOWN","NJ","07960-1973",
"2761","16322","800-776-4737","Progressive Direct Insurance Company","6300 Wilson Mills Road","MAYFIELD VILLAGE","OH","44143-2182","POINT (-81.450826 41.538891)"
"2442","37141",,"Southern General Insurance Company","PO BOX 28155","ATLANTA","GA","30358",
"1237","22322",,"Greenwich Insurance Company","70 Seaview Avenue","STAMFORD","CT","06902","POINT (-73.523237 41.041676)"
"2280","11592",,"International Fidelity Insurance Company","4200 Six Forks Rd., Suite 1400","RALEIGH","NC","27609","POINT (-78.639427 35.835675)"
"3078","20184","800-552-5181","National Mutual Insurance Company (The)","1 Insurance Square","CELINA","OH","45822-1690",
"2854","24279","800-776-4737","Progressive Max Insurance Company","6300 Wilson Mills Road, W33","MAYFIELD VILLAGE","OH","44143-2182","POINT (-81.450826 41.538891)"
"2803","36650",,"Guarantee Company of North America USA (The)","One Towne Square, Suite 1470","SOUTHFIELD","MI","48706",
"1880","16810","800-503-3724","American Mercury Insurance Company","PO BOX 728847","OKLAHOMA CITY","OK","73172-8847",
"2664","37885",,"XL Specialty Insurance Company","70 Seaview Avenue","STAMFORD","CT","06902","POINT (-73.523237 41.041676)"
"2556","34738",,"ARAG Insurance Company","500 GRAND AVENUE, SUITE 100","DES MOINES","IA","50309","POINT (-93.624136 41.588011)"
"2732","10226",,"Unitrin Direct Insurance Company","200 East Randolph Street, Suite 3300","CHICAGO","IL","60601","POINT (-87.621611 41.884472)"
"0885","25887",,"United States Fidelity and Guaranty Company","One Tower Square","HARTFORD","CT","06183",
"0926","15377",,"Western National Mutual Insurance Company","Edina Corporate Center","EDINA","MN","55435-4818",
"1275","14990",,"Pennsylvania National Mutual Casualty Insurance Company","Two North Second Street","HARRISBURG","PA","17105",
"2569","22730","800-294-9242","Allied World Insurance Company","199 Water Street, 16th Floor","NEW YORK","NY","10038","POINT (-74.004621 40.707097)"
"0559","20109","800-475-4477","BITCO National Insurance Company","3700 MARKET SQUARE CIRCLE","DAVENPORT","IA","52807-2309",
"3032","38911",,"Berkley National Insurance Company","PO BOX 1594","DES MOINES","IA","50306-1594",
"0682","21776",,"Previsor Insurance Company","101 N. Keene Street Suite C","COLUMBIA","MO","65201","POINT (-92.290578 38.950606)"
"1284","23361",,"Shelter General Insurance Company","1817 West Broadway","COLUMBIA","MO","65218","POINT (-92.36717 38.953504)"
"1626","23752",,"Ascot Insurance Company","55 West 46th Street, 26th Floor","NEW YORK","NY","10036","POINT (-73.981129 40.756921)"
"0887","25909",,"Unitrin Preferred Insurance Company","12926 Gran Bay Parkway","JACKSONVILLE","FL","32258",
"2017","37540",,"Beazley Insurance Company, Inc.","30 Batterson Park Road","FARMINGTON","CT","06032","POINT (-72.797843 41.708977)"
"0436","12718",,"Developers Surety and Indemnity Company","PO BOX 19725","IRVINE","CA","92623-9725",
"1108","15199","800-526-0332","Standard Property and Casualty Insurance Company","PO Box 3199","WINSTON-SALEM","NC","27102",
"2304","26700",,"Insurance Company of Illinois","175 Berkeley St.","BOSTON","MA","02116","POINT (-71.072373 42.349909)"
"2375","16217","800-347-1961","National Farmers Union Property and Casualty Company","PO Box 3199","WINSTON-SALEM","NC","27102",
"3236","16044",,"Everest Denali Insurance Company","Warren Corporate Center","WARREN","NJ","07059",
"2943","14788",,"NGM Insurance Company","4601 Touchton Road East, Suite 3400","JACKSONVILLE","FL","32245-3600","POINT (-81.549085 30.262286)"
"1670","21261",,"Electric Insurance Company","75 Sam Fonzo Drive","BEVERLY","MA","01915","POINT (-70.904727 42.579308)"
"1870","35424","800-331-3780","Old Republic Security Assurance Company","307 North Michigan Avenue","CHICAGO","IL","60601","POINT (-87.624455 41.887503)"
"1479","24813","800-854-6115","Tesla Insurance Company","45500 Fremont Blvd","FREMONT","CA","94538","POINT (-121.948262 37.496314)"
"2622","31135",,"Great American Security Insurance Company","301 E. Fourth Street","CINCINNATI","OH","45202-4201","POINT (-84.507797 39.100703)"
"2218","42498",,"Cameron National Insurance Company","PO Box 768","CAMERON","MO","64429",
"2682","33898",,"Aegis Security Insurance Company","PO BOX 3153","HARRISBURG","PA","17105-3153",
"1768","36919",,"Hawkeye-Security Insurance Company","175 Berkeley Street","BOSTON","MA","02116","POINT (-71.072373 42.349909)"
"2694","13200",,"Universal Surety of America","400 Capital Boulevard","ROCKY HILL","CT","06067","POINT (-72.66316 41.647032)"
"0939","11231",,"Generali (United States Branch)","7 World Trade Center, 33rd Floor","NEW YORK","NY","10007",
"1877","33499",,"Dorinco Reinsurance Company","2211 H.H. Dow Way Sylvia Stoesser Center","MIDLAND","MI","48674",
"2739","36307",,"Gray Insurance Company (The)","PO BOX 6202","METAIRIE","LA","70009-6202",
"2875","42390",,"AmGUARD Insurance Company","PO Box AH","WILKES-BARRE","PA","18703-0020",
"0529","26247",,"American Guarantee & Liability Insurance Company","1299 Zurich Way","SCHAUMBURG","IL","60196","POINT (-88.046361 42.063664)"
"2809","10829",,"Markel Global Reinsurance Company","10275 W. Higgins Rd. Suite 750","ROSEMONT","IL","60018","POINT (-87.882896 41.997814)"
"2888","10220",,"Accelerant National Insurance Company","400 Northridge Road, Suite 800","SANDY SPRINGS","GA","30350","POINT (-84.346189 33.981907)"
"2165","19917",,"Liberty Insurance Underwriters Inc.","175 Berkeley Street","BOSTON","MA","02116","POINT (-71.072373 42.349909)"
"0788","22748",,"Pacific Employers Insurance Company","PO Box 1000","PHILADELPHIA","PA","19106",
"0666","19682",,"Hartford Fire Insurance Company","One Hartford Plaza","HARTFORD","CT","06155",
"1678","13889",,"Farmers Mutual Insurance Company of Nebraska","501 S. 13th St","LINCOLN","NE","68508-2703","POINT (-96.702656 40.808842)"
"1859","12262",,"Pennsylvania Manufacturers' Association Insurance Company","380 Sentry Parkway","BLUE BELL","PA","19422-2328","POINT (-75.270995 40.132519)"
"0557","19402",,"AIG Property Casualty Company","1271 Ave of the Americas, FL 37","NEW YORK","NY","10020-1304","POINT (-73.980137 40.760305)"
"1368","24082",,"Ohio Security Insurance Company","175 Berkeley Street","BOSTON","MA","02116","POINT (-71.072373 42.349909)"
"0502","19038",,"Travelers Casualty and Surety Company","One Tower Square","HARTFORD","CT","06183",
"2882","11123","888-372-7512","Safety First Insurance Company","1832 Schuetz Rd.","ST. LOUIS","MO","63146","POINT (-90.428235 38.694215)"
"2328","25240","800-942-6557","NAU Country Insurance Company","7333 Sunwood Drive","RAMSEY","MN","55303","POINT (-93.453281 45.232366)"
"1710","26220",,"Yosemite Insurance Company","221 Dawson Rd, 2nd Floor","COLUMBIA","SC","29223","POINT (-80.939735 34.073365)"
"2245","38970","800-431-1270","Markel Insurance Company","4521 Highwoods Parkway","GLEN ALLEN","VA","23060","POINT (-77.578358 37.662433)"
"1715","22292",,"Hanover Insurance Company (The)","440 Lincoln Street","WORCESTER","MA","01653","POINT (-71.780784 42.291928)"
"0790","20346",,"Pacific Indemnity Company","202B Hall's Mill Road","WHITEHOUSE STATION","NJ","08889","POINT (-74.765041 40.644972)"
"3121","14167",,"GuideOne National Insurance Company","1111 ASHWORTH ROAD","WEST DES MOINES","IA","50265-3538","POINT (-93.719132 41.584614)"
"2274","39322",,"General Security National Insurance Company","199 Water Street, 21st Floor","NEW YORK","NY","10038","POINT (-74.004621 40.707097)"
"2620","33022",,"AXA Insurance Company","3 West 35 Street, 11th Floor","NEW YORK","NY","10001","POINT (-73.984747 40.74939)"
"2494","18023","800-482-2726","Star Insurance Company","26255 American Drive","SOUTHFIELD","MI","48034","POINT (-83.303427 42.490651)"
"1792","31208",,"Oakwood Insurance Company","One World Trade Center","New York","NY","10007",
"3285","10946",,"Arch Property Casualty Insurance Company","Harborside 3, 210 Hudson Street, Suite 300","JERSEY CITY","NJ","07311-1107",
"2813","26492",,"Courtesy Insurance Company","500 Jim Moran Blvd.","DEERFIELD BEACH","FL","33442","POINT (-80.119188 26.323406)"
"2126","24171",,"Netherlands Insurance Company (The)","175 Berkeley Street","BOSTON","MA","02116","POINT (-71.072373 42.349909)"
"1882","32808",,"Illinois EMCASCO Insurance Company","PO BOX 712","DES MOINES","IA","50306-0712",
"2477","34347",,"Colonial American Casualty and Surety Company","1299 Zurich Way","SCHAUMBURG","IL","60196-1056","POINT (-88.046361 42.063664)"
"2762","19984",,"ACIG Insurance Company","2600 N Central Expressway, Suite 800","RICHARDSON","TX","75080","POINT (-96.709248 32.992667)"
"1694","23469","800-759-9008","American Modern Home Insurance Company","PO BOX 5323","CINCINNATI","OH","45201-5323",
"3172","21075",,"Transverse Insurance Company","15 Independence Blvd., Suite 430","Warren","NJ","07059","POINT (-74.573779 40.651745)"
"0936","19615",,"American Reliable Insurance Company","8667 East Hartford Drive, Suite 225","SCOTTSDALE","AZ","85255","POINT (-111.893721 33.641916)"
"1689","21989",,"Compass Insurance Company","3116 W. Montgomery Road, Ste C, Box 305","MAINEVILLE","OH","45039",
"0520","20427",,"American Casualty Company of Reading, Pennsylvania","151 N. Franklin St.","CHICAGO","IL","60606","POINT (-87.635367 41.884568)"
"3284","30279",,"Ascot Surety & Casualty Company","55 West 46th Street, 26th Floor","NEW YORK","NY","10036","POINT (-73.981129 40.756921)"
"2057","27812",,"Columbia Insurance Company","1314 Douglas Street, Suite 1400","OMAHA","NE","68102-1944","POINT (-95.93386 41.25863)"
"2983","42706",,"Roche Surety and Casualty Company, Inc.","4107 North Himes Avenue, 2nd Floor","TAMPA","FL","33607","POINT (-82.501358 27.976816)"
"2800","13986",,"Frankenmuth Mutual Insurance Company","One Mutual Avenue","FRANKENMUTH","MI","48787-0001",
"2055","21911",,"Allianz Reinsurance America, Inc.","PO Box 750039","PETALUMA","CA","94975-0039",
"2792","19623","800-749-6419","American Summit Insurance Company","PO Box 130059","DALLAS","TX","75313",
"2852","12866",,"T.H.E. Insurance Company","70 Searview Avenue","STAMFORD","CT","06902","POINT (-73.523237 41.041676)"
"0408","21415",,"Employers Mutual Casualty Company","PO BOX 712","DES MOINES","IA","50306-0712",
"2529","38733",,"Alaska National Insurance Company","7001 Jewell Lake Road","ANCHORAGE","AK","99502","POINT (-149.951735 61.157045)"
"2423","38962",,"Genesis Insurance Company","120 Long Ridge Road","STAMFORD","CT","06902","POINT (-73.553308 41.077632)"
"1876","13927",,"Homesite Insurance Company of the Midwest","One Federal Street, Suite 400","BOSTON","MA","02110",
"2672","35181",,"Executive Risk Indemnity Inc.","202B Hall's Mill Road","WHITEHOUSE","NJ","08889",
"3082","10641",,"Endurance American Insurance Company","4 Manhattanville Road, 3rd Floor","PURCHASE","NY","10577","POINT (-73.71799 41.02335)"
"0625","20281",,"Federal Insurance Company","202B Hall's Mill Road","WHITEHOUSE STATION","NJ","08889","POINT (-74.765041 40.644972)"
"0856","20370",,"AXIS Reinsurance Company","11680 Great Oaks Way, Suite 500","ALPHARETTA","GA","30022","POINT (-84.269624 34.062147)"
"1121","21164",,"Dairyland Insurance Company","1800 North Point Drive","STEVENS POINT","WI","54481","POINT (-89.572644 44.541214)"
"2877","31470",,"NorGUARD Insurance Company","PO Box AH","WILKES-BARRE","PA","18703-0020",
"0665","22357",,"Hartford Accident and Indemnity Company","One Hartford Plaza","HARTFORD","CT","06115",
"2769","23507",,"Mid-American Fire & Casualty Co.","175 Berkeley Street","BOSTON","MA","02116","POINT (-71.072373 42.349909)"
"2418","16578","888-333-2490","Stillwater Property and Casualty Insurance Company","4905 Belfort Rd., Suite 110","JACKSONVILLE","FL","32256","POINT (-81.58308 30.245403)"
"2947","37940","800-951-2663","Lexington National Insurance Corporation","PO Box 6098","LUTHERVILLE","MD","21094",
"1756","31925","800-852-8208","Falls Lake National Insurance Company","PO Box 97488","RALEIGH","NC","27624",
"1709","25674",,"Travelers Property Casualty Company of America","One Tower Square","HARTFORD","CT","06183",
"2364","38628","800-776-4737","Progressive Northern Insurance Company","6300 Wilson Mills Road","CLEVELAND","OH","44143-2109","POINT (-81.450826 41.538891)"
"2572","29700",,"Swiss Re Corporate Solutions Elite Insurance Corporation","1200 Main Street Suite 800","KANSAS CITY","MO","64105","POINT (-94.583196 39.09961)"
"0654","23809",,"Granite State Insurance Company","1271 Ave of the Americas, FL 37","NEW YORK","NY","10020-1304","POINT (-73.980137 40.760305)"
"2158","35408",,"Imperium Insurance Company","800 Gessner, Suite 600","HOUSTON","TX","77024","POINT (-95.544397 29.777413)"
"3259","18468",,"Indemnity National Insurance Company","238 Bedford Way","FRANKLIN","TN","37064","POINT (-86.837247 35.907053)"
"2696","11851","800-776-4737","Progressive Advanced Insurance Company","6300 Wilson Mills Rd.","MAYFIELD VILLAGE","OH","44143-2182","POINT (-81.450826 41.538891)"
"2260","38636",,"Partner Reinsurance Company of the U.S.","200 First Stamford Place, Suite 400","STAMFORD","CT","06902","POINT (-73.547826 41.045218)"
"3049","25180",,"Stillwater Insurance Company","4905 Belfort Rd., Suite 110","JACKSONVILLE","FL","32256","POINT (-81.58308 30.245403)"
"1862","24821","800 854-6115","Tesla Property & Casualty, Inc.","45500 FREMONT BLVD","FREMONT","CA","94538","POINT (-121.948262 37.496314)"
"2881","17558",,"Old Guard Insurance Company","PO Box 5001","WESTFIELD CENTER","OH","44251-5001",
"2563","40398",,"Ashmere Insurance Company","401 E. Las Olas Blvd, Suite 1540","FORT LAUDERDALE","FL","33301","POINT (-80.139316 26.119172)"
"0850","25178",,"State Farm Mutual Automobile Insurance Company","One State Farm Plaza","BLOOMINGTON","IL","61701-0001",
"2824","10216",,"American Contractors Indemnity Company","801 South Figueroa Street, Suite 700","LOS ANGELES","CA","90017","POINT (-118.261568 34.047533)"
"2194","33480",,"Clermont Insurance Company","301 ROUTE 17 NORTH, SUITE 900","RUTHERFORD","NJ","07070",
"3071","10690",,"Allied World National Assurance Company","199 Water Street, 24th Floor","NEW YORK","NY","10038","POINT (-74.004621 40.707097)"
"0533","10200",,"Hiscox Insurance Company Inc.","104 S Michigan Ave., Suite 600","CHICAGO","IL","60603","POINT (-87.624435 41.880701)"
"1316","23779",,"Nationwide Mutual Fire Insurance Company","One Nationwide Blvd, FSSC-RR","COLUMBUS","OH","43215",
"2219","41750",,"Travelers Constitution State Insurance Company","One Tower Squar","HARTFORD","CT","06183",
"2802","40843",,"Universal Underwriters of Texas Insurance Company","1299 Zurich Way","SCHAUMBURG","IL","60196","POINT (-88.046361 42.063664)"
"2750","10019","877-514-3542","Greystone Insurance Company","300 First Stamford Place","STAMFORD","CT","06902","POINT (-73.546921 41.045519)"
"0849","25143",,"State Farm Fire and Casualty Company","One State Farm Plaza","BLOOMINGTON","IL","61710-0001",
"1448","10499","800-782-9164","CorePointe Insurance Company","800 Superior Ave E, 21st Fl","CLEVELAND","OH","44141","POINT (-81.689017 41.502022)"
"0517","20508",,"Valley Forge Insurance Company","151 N. Franklin St","CHICAGO","IL","60606","POINT (-87.635367 41.884568)"
"2093","34789","800-245-2425","21st Century Centennial Insurance Company","21st Century Plaza, 3 Beaver Valley Road","WILMINGTON","DE","19803",
"2223","42579",,"Allied Property and Casualty Insurance Company","ONE NATIONWIDE BLVD, FSSC-RR","COLUMBUS","OH","43215",
"3092","13126","800-374-7798","Midwest Builders' Casualty Mutual Company","1100 Walnut Street, Suite 3010","KANSAS CITY","MO","64106","POINT (-94.582039 39.100542)"
"2741","28304",,"Federated Service Insurance Company","121 East Park Square","OWATONNA","MN","55060","POINT (-93.225466 44.084027)"
"2108","40371",,"Columbia Mutual Insurance Company","PO BOX 618","COLUMBIA","MO","65205",
"0871","19887",,"Trinity Universal Insurance Company","12926 Gran Bay Parkway West","JACKSONVILLE","FL","32258","POINT (-81.528251 30.13344)"
"2356","42994","800-776-4737","Progressive Classic Insurance Company","6300 Wilson Mills Road","MAYFIELD VILLAGE","OH","44143-2182","POINT (-81.450826 41.538891)"
"2246","42803",,"GuideOne Elite Insurance Company","1111 ASHWORTH ROAD","WEST DES MOINES","IA","50265-3538","POINT (-93.719132 41.584614)"
"0658","20303",,"Great Northern Insurance Company","202B Hall's Mill Road","WHITEHOUSE STATION","NJ","08889","POINT (-74.765041 40.644972)"
"2382","10120","8002696660","Everest National Insurance Company","Warren Corporate Center","WARREN","NJ","07059",
"3138","10945",,"Tokio Marine America Insurance Company","Three Bala Plaza East, Suite 400","BALA CYNWYD","PA","19004-1403",
"1604","23434",,"Middlesex Insurance Company","1800 North Point Drive","STEVENS POINT","WI","54481","POINT (-89.572644 44.541214)"
"2368","11150",,"Arch Insurance Company","210 Hudson Street, Suite 300","JERSEY CITY","NJ","07311-1107","POINT (-74.033948 40.719019)"
"1993","26050",,"Response Worldwide Insurance Company","200 East Randolph Street, Suite 3300","CHICAGO","IL","60601","POINT (-87.621611 41.884472)"
"1492","22667",,"ACE American Insurance Company","PO Box 1000","PHILADELPHIA","PA","19106",
"2892","10985",,"Fortuity Insurance Company","One Mutual Avenue","FRANKENMUTH","MI","48787-0001",
"0770","24015",,"Northland Insurance Company","One Tower Square","HARTFORD","CT","06183",
"3265","32506",,"Monroe Guaranty Insurance Company","6300 University Parkway","SARASOTA","FL","34240","POINT (-82.435703 27.386349)"
"0747","20478",,"National Fire Insurance Company of Hartford","151 N. Franklin St.","CHICAGO","IL","60606","POINT (-87.635367 41.884568)"
"0558","20095","800-475-4477","BITCO General Insurance Corporation","3700 MARKET SQUARE CIRCLE","DAVENPORT","IA","52807-2309",
"2042","29688",,"Allstate Fire and Casualty Insurance Company","3075 Sanders Road, Suite G4E","NORTHBROOK","IL","60062","POINT (-87.873947 42.093908)"
"2936","10348",,"Arch Reinsurance Company","PO Box 1988","MORRISTOWN","NJ","07962-1988",
"2409","14060","800-422-0550","Grange Insurance Company","671 S. High Street","COLUMBUS","OH","43216-1218","POINT (-82.998044 39.948796)"
"0930","24554","800-327-1414","XL Insurance America, Inc.","70 Seaview Avenue","STAMFORD","CT","06902","POINT (-73.523237 41.041676)"
"2869","17965",,"American Sentinel Insurance Company","PO Box 61140","HARRISBURG","PA","17106-1140",
"2718","13269",,"Zenith Insurance Company","21255 Califa St.","WOODLAND HILLS","CA","91367","POINT (-118.594837 34.177133)"
"2904","20362","800-388-1802","Mitsui Sumitomo Insurance Company of America","15 Independence Blvd","WARREN","NJ","07059","POINT (-74.573779 40.651745)"
"2313","16144","800-362-2041","Grinnell Select Insurance Company","4215 HIGHWAY 146, P.O. BOX 790","GRINNELL","IA","50112-0790","POINT (-92.727228 41.684603)"
"2483","26654","800-776-3386","Great Northwest Insurance Company","445 Minnesota Street, Suite 730","ST PAUL","MN","55101","POINT (-93.093857 44.948695)"
"0584","18767",,"Church Mutual Insurance Company, S.I.","3000 Schuster Lane","MERRILL","WI","54452",
"2912","41106",,"Triumphe Casualty Company","3250 Interstate Drive","RICHFIELD","OH","44286","POINT (-81.630498 41.225274)"
"3041","21903","(800) 878-7389","ProCentury Insurance Company","550 Polaris Parkway, Suite 300","WESTERVILLE","OH","43082","POINT (-82.947516 40.1459)"
"3343","23337",,"American European Insurance Company","2250 Chapel Avenue West","Cherry Hill","NJ","08002","POINT (-75.015946 39.928837)"
"0725","24899",,"Alea North America Insurance Company","5 Batterson Park Rd, 3rd Floor","FARMINGTON","CT","06032","POINT (-72.798263 41.708558)"
"0539","22136",,"Great American Insurance Company of New York","301 E. Fourth Street","CINCINNATI","OH","45202-4201","POINT (-84.507797 39.100703)"
"1931","23833",,"AtHome Insurance Company","581 Main Street, Suite 400","WOODBRIDGE","NJ","07095","POINT (-74.301039 40.544961)"
"2779","10358",,"Encompass Insurance Company","3075 Sanders Road, Suite G4E","NORTHBROOK","IL","60062","POINT (-87.873947 42.093908)"
"2759","34037","800-486-5616","Hallmark Insurance Company","5420 Lyndon B. Johnson Frwy, Suite 1100","DALLAS","TX","75240-2345","POINT (-96.817518 32.923085)"
"1733","26611",,"Blackboard Insurance Company","1271 Ave of theAmericas, FL 37","NEW YORK","NY","10020-1304","POINT (-73.980137 40.760305)"
"1638","22039",,"General Reinsurance Corporation","120 Long Ridge Road","STAMFORD","CT","06902","POINT (-73.553308 41.077632)"
"1199","10464",,"Canal Insurance Company","PO BOX 7","GREENVILLE","SC","29602",
"2286","39217",,"QBE Insurance Corporation","One General Drive","SUN PRAIRIE","WI","53596",
"0695","23035",,"Liberty Mutual Fire Insurance Company","175 Berkeley St.","BOSTON","MA","02116","POINT (-71.072373 42.349909)"
"2482","30104",,"Hartford Underwriters Insurance Company","One Hartford Plaza","HARTFORD","CT","06155",
"1109","13978",,"Florists' Mutual Insurance Company","1 Horticultural Lane","EDWARDSVILLE","IL","62025","POINT (-89.88847 38.794216)"
"2504","42048",,"Diamond State Insurance Company","Three Bala Plaza East, Suite 300","BALA CYNWYD","PA","19004",
"0799","14982",,"Penn Millers Insurance Company","436 Walnut Street","PHILADELPHIA","PA","19106","POINT (-75.148957 39.947451)"
"2715","19259","800-777-9656","Selective Insurance Company of South Carolina","40 Wantage Avenue","BRANCHVILLE","NJ","07890","POINT (-74.74656 41.152318)"
"0504","10014",,"Affiliated FM Insurance Company","PO Box 7500","JOHNSTON","RI","02919",
"0414","14117","800-362-2041","Grinnell Mutual Reinsurance Company","4215 HIGHWAY 146, P.O. BOX 790","GRINNELL","IA","50112-0790","POINT (-92.727228 41.684603)"
"1725","26298","800-422-4272","Farmers Property and Casualty Insurance Company","700 Quaker Lane","WARWICK","RI","02886-6669","POINT (-71.500068 41.678771)"
"2996","26310","800-440-5953","Granite Re, Inc.","14001 Quailbrook Drive","OKLAHOMA CITY","OK","73134","POINT (-97.599768 35.612352)"
"2575","40460",,"Sagamore Insurance Company","111 Congressional Blvd., Suite 500","CARMEL","IN","46032","POINT (-86.153469 39.958281)"
"2867","29513","800-843-2277","Bar Plan Mutual Insurance Company (The)","622 Emerson Road","ST. LOUIS","MO","63141","POINT (-90.447335 38.66764)"
"0759","23841",,"New Hampshire Insurance Company","1271 Ave of the Americas, FL 37","NEW YORK","NY","10020-1304","POINT (-73.980137 40.760305)"
"2789","16063",,"Unitrin Auto and Home Insurance Company","12926 Gran Bay Parkway West","JACKSONVILLE","FL","32258","POINT (-81.528251 30.13344)"
"2167","11126",,"Sompo America Insurance Company","1221 Avenue of the Americas, 18th Floor","NEW YORK","NY","10020","POINT (-73.981102 40.758957)"
"2744","34630",,"Oak River Insurance Company","1314 Douglas Street, Suite 1300","OMAHA","NE","68102","POINT (-95.93386 41.25863)"
"2010","27928","623-492-3110","AMEX Assurance Company","20022 N 31st Ave","PHOENIX","AZ","85027","POINT (-112.125943 33.666918)"
"1921","34339","800-422-4272","Farmers Group Property and Casualty Insurance Company","700 Quaker Lane","WARWICK","RI","02886-6669","POINT (-71.500068 41.678771)"
"3279","34711",,"Digital Advantage Insurance Company","76 St. Paul Street, Suite 500","BURLINGTON","VT","05401","POINT (-73.214146 44.477724)"
"0642","24414",,"General Casualty Company of Wisconsin","One General Drive","SUN PRAIRIE","WI","53596",
"2953","32867","800-874-8742","Universal Fire & Casualty Insurance Company","3214 Chicago Drive","HUDSONVILLE","MI","49426","POINT (-85.861941 42.870197)"
"1392","22187",,"Greater New York Mutual Insurance Company","200 Madison Ave.","NEW YORK","NY","10016","POINT (-73.982261 40.748763)"
"3181","24465",,"Western National Assurance Company","4700 W 77th Street","EDINA","MN","55435-4818","POINT (-93.344951 44.863179)"
"2189","41181",,"Universal Underwriters Insurance Company","1299 Zurich Way","SCHAUMBURG","IL","60196","POINT (-88.046361 42.063664)"
"2627","33650",,"Mendota Insurance Company","3343 Perimeter Hill Dr., Suite 214","NASHVILLE","TN","37211","POINT (-86.694558 36.084899)"
"1279","10847",,"CUMIS Insurance Society, Inc.","PO BOX 1084","MADISON","WI","53701",
"1204","19410",,"Commerce and Industry Insurance Company","1271 Ave of the Americas, FL 37","NEW YORK","NY","10020-1304","POINT (-73.980137 40.760305)"
"2716","39926",,"Selective Insurance Company of the Southeast","40 Wantage Avenue","BRANCHVILLE","NJ","07890","POINT (-74.74656 41.152318)"
"2681","32620","800-929-1500","National Interstate Insurance Company","3250 Interstate Drive","RICHFIELD","OH","44286-9000","POINT (-81.630498 41.225274)"
"3119","16764",,"Miami Mutual Insurance Company","1 Insurance Square","CELINA","OH","45822-1690",
"2851","20990",,"Country Mutual Insurance Company","PO Box 2020","BLOOMINGTON","IL","61702-2020",
"3234","35629",,"Association Casualty Insurance Company","PO BOX 618","COLUMBIA","MO","65205",
"2345","37834","800-776-4737","Progressive Preferred Insurance Company","6300 Wilson Mills Road","MAYFIELD VILLAGE","OH","44143-2182","POINT (-81.450826 41.538891)"
"3312","16651",,"Pekin Select Insurance Company","2505 Court Street","PEKIN","IL","61558","POINT (-89.60973 40.554442)"
"1896","34649",,"Centre Insurance Company","4 World Trade Center, 53rd Floor","NEW YORK","NY","10007-2366",
"2651","44393",,"West American Insurance Company","175 Berkeley Street","BOSTON","MA","02116","POINT (-71.072373 42.349909)"
"2706","40193",,"XL Insurance Company of New York, Inc.","70 Seaview Ave.","STAMFORD","CT","06902-6040","POINT (-73.523237 41.041676)"
"2216","42765",,"Centurion Casualty Company","9800 Health Care Lane, MN006-W500","MINNETONKA","MN","55343","POINT (-93.403887 44.895294)"
"2495","42749",,"Traders Insurance Company","PO BOX 5374","KANSAS CITY","MO","64131",
"2588","36161",,"Travelers Property Casualty Insurance Company","One Tower Square","HARTFORD","CT","06183",
"2710","36684","800-449-7707","Riverport Insurance Company","PO BOX 1594","DES MOINES","IA","50306-1594",
"2571","19780",,"Specialty Risk of America","401 Fayette Avenue","SPRINGFIELD","IL","62704","POINT (-89.659143 39.791567)"
"1913","31194",,"Travelers Casualty and Surety Company of America","One Tower Square","HARTFORD","CT","06183",
"1336","21172","800-325-3619","Vanliner Insurance Company","National Interstate Companies","RICHFIELD","OH","44286-9000",
"2928","35246","800-395-5934","Illinois Insurance Company","PO Box 3646","OMAHA","NE","68103-0646",
"3107","39608",,"Nutmeg Insurance Company","One Hartford Plaza","HARTFORD","CT","06155-0001",
"2136","39950","800-422-4272","Metropolitan General Insurance Company","700 Quaker Lane","WARWICK","RI","02886-6669","POINT (-71.500068 41.678771)"
"2897","13285",,"Allegheny Casualty Company","4200 Six Forks Rd., Suite 1400","RALEIGH","NC","27609","POINT (-78.639427 35.835675)"
"0798","14974","800-752-1895","Pennsylvania Lumbermens Mutual Insurance Company","One Commerce Square","PHILADELPHIA","PA","19103-7008",
"0615","21458",,"Employers Insurance Company of Wausau","175 Berkeley Street","BOSTON","MA","02116","POINT (-71.072373 42.349909)"
"1660","19828",,"Argonaut-Midwest Insurance Company","PO Box 469011","SAN ANTONIO","TX","78246-9011",
"0622","19194",,"Farmers Alliance Mutual Insurance Company","1122 North Main St.","MCPHERSON","KS","67460","POINT (-97.666945 38.381188)"
"2516","19640",,"Columbia National Insurance Company","PO BOX 618","COLUMBIA","MO","65205",
"1996","14184",,"ACUITY, A Mutual Insurance Company","2800 S. Taylor Drive","SHEBOYGAN","WI","53081","POINT (-87.755254 43.726244)"
"1605","30830",,"Arch Indemnity Insurance Company","300 Plaza Three, 3rd Floor","JERSEY CITY","NJ","07311-1107",
