"entity_name","email","location","address1","address2","city","state","zip","expiry_date"
"ILENDING INSURANCE SOLUTIONS LLC","legal@ilendingdirect.com","POINT (-104.835557 39.584858)","7257 S TUCSON WAY",,"ENGLEWOOD","CO","80112","2025-05-31T00:00:00.000"
"BESPOKE INSURANCE SOLUTIONS LLC","long@bespoke.insure",,"4980 S ALMA SCHOOL RD STE A2 #457",,"CHANDLER","AZ","85248","2023-07-31T00:00:00.000"
"FIRST ELEMENT INS PLANNERS LLC","dking@buiusa.com","POINT (-90.434012 38.667222)","11433 OLDE CABIN ROAD","SUITE 250","ST. LOUIS","MO","63141","2023-08-31T00:00:00.000"
"THE JORDAN AGENCY","mariajordanins@gmail.com","POINT (-92.10822 32.516529)","1651 LOUISVILLE AVE STE 149",,"MONROE","LA","71201","2025-05-31T00:00:00.000"
"METROPOLITAN INSURANCE SER. CONSULTANTS, INC.","jory@xmetropolitan.com","POINT (-87.763105 41.982226)","5550 N ELSTON AVE",,"CHICAGO","IL","60630","2024-08-31T00:00:00.000"
"GREAT POINT INSURANCE SERVICES, INC.","licesning@greatpointins.com","POINT (-73.645525 41.018525)","500 W PUTNAM AVENUE","SUITE 400","GREENWICH","CT","06831","2022-11-30T00:00:00.000"
"BEARENCE MANAGEMENT GROUP, LLC","lerickson@bearence.com","POINT (-93.812269 41.583226)","1045 76TH STREET","SUITE 4000","WEST DES MOINES","IA","50266","2023-01-31T00:00:00.000"
"WEBB INSURANCE GROUP LLC","jonathanwebb@allstate.com","POINT (-93.771178 41.591298)","1355 50TH ST SUITE 300",,"WEST DES MOINES","IA","50266","2022-12-31T00:00:00.000"
"MEDICARE MEDICAID ADVISORS INC","kathytierney@askmma.com","POINT (-94.708264 38.978789)","8215 MELROSE DR",,"LENEXA","KS","66214","2024-09-30T00:00:00.000"
"LINSCO PRIVATE LEDGER INS. ASSOC. INC.","iai.appointments@lpl.com","POINT (-117.204913 32.876719)","4707 EXECUTIVE DRIVE",,"SAN DIEGO","CA","92121","2023-07-31T00:00:00.000"
"SRA INS AGENCY LLC","kathy.kelleysmith@assuredpartners.com","POINT (-94.586684 39.046636)","4435 MAIN STREET    4TH FLOOR",,"KANSAS CITY","MO","64111","2024-09-30T00:00:00.000"
"K. THRELKELD AGENCY INC","kta@ktains.com",,"PO BOX 330",,"CHARITON","IA","50049","2024-12-31T00:00:00.000"
"CHUNG AND SONS LIMITED PARTNERSHIP","MIKE@GLOBALGENINS.COM","POINT (-122.065479 37.904151)","1801 N. CALIFORNIA BLVD","STE 103","WALNUT CREEK","CA","94596","2024-11-30T00:00:00.000"
"TARGET INSURANCE SERVICES LLC","legal@ashbrokerage.com","POINT (-94.729288 38.929564)","11020 OAKMONT",,"OVERLAND PARK","KS","66210","2023-04-30T00:00:00.000"
"CHRISTENSEN AND DRISCOLL FINANCIAL SERVICES INC.","kelly@cdfsfinancialstrategies.com","POINT (-92.472778 42.539874)","2302 WEST 1ST STREET   SUITE 201E",,"CEDAR FALLS","IA","50613","2024-07-31T00:00:00.000"
"YEROOSHA, INC.","shellye@blanket.com","POINT (-80.123411 25.88399)","9429 HARDING AVE # 260",,"SURFSIDE","FL","33154","2025-01-31T00:00:00.000"
"KAPNICK & CO INC","LICENSING@KAPNICK.COM",,"PO BOX 1801",,"ADRIAN","MI","49221","2025-03-31T00:00:00.000"
"TUCKER ADVISORY GROUP, INC.","contracting@tuckeradvisors.com","POINT (-105.046339 39.600727)","4520 CHRISTENSEN LANE",,"LITTLETON","CO","80123","2025-01-31T00:00:00.000"
"FULCRUM BENEFITS INC","JEFF@FULCRUMBENEFITS.COM","POINT (-93.703663 41.636612)","6200 AURORA AVE. SUITE 304W",,"URBANDALE","IA","50322","2024-08-31T00:00:00.000"
"AXA ASSISTANCE USA INC","jacqueline.bonilla@axa-assistance.us",,"ATTN:  STEVEN PARABOSCHI","122 S MICHIGAN AVE SUITE 1100","CHICAGO","IL","60603","2024-08-31T00:00:00.000"
"KESTRA INSURANCE SERVICES LLC","k_cunningham@okfin.com",,"KESTRA INVESTMENT SERVICES, LLC","5707 SOUTHWEST PARKWAY, BLDG 2, SUITE 400","AUSTIN","TX","78735","2023-05-31T00:00:00.000"
"TOUCH INSURANCE LLC","bawlaytoe@gmail.com","POINT (-85.125171 41.031698)","727 E PAULDING RD, SUITE 102",,"FORT WAYNE","IN","46816","2026-01-31T00:00:00.000"
"RETIREONE INC","licensing@retireone.com","POINT (-122.403039 37.79412)","505 MONTGOMERY STREET   11TH FLOOR",,"SAN FRANCISCO","CA","94111","2025-01-31T00:00:00.000"
"ECONOLOGICS FINANCIAL ADVISORS, LLC","eric@econologics.com","POINT (-82.81295 27.916786)","2401 WEST BAY DRIVE SUITE 603",,"LARGO","FL","33770","2022-11-30T00:00:00.000"
"STRATEGIC BENEFIT CONSULTANTS, LLC","mike@strategicben.com","POINT (-96.221383 41.294561)","19405 RUGGLES CIR",,"ELKHORN","NE","68022","2025-01-31T00:00:00.000"
"STORDAHL COMPANIES INC","fmi@firstmadisoninsurance.com",,"PO BOX 367",,"MADISON","SD","57042","2024-12-31T00:00:00.000"
"GREAT POINT CAPITAL LLC","JNEPPEL@GPCCHI.COM",,"200 W JACKSON #1000",,"CHICAGO","IL","60606","2025-08-31T00:00:00.000"
"SKY VISION INSURANCE AGENCY","contact@skyvisioninsurance.com","POINT (-118.102918 34.122891)","2390 HUNTINGTON DRIVE,",,"SAN MARINO","CA","91108","2023-03-31T00:00:00.000"
"LEGACY INSURANCE BROKERAGE LLC","ssmith@familyfarmsgroup.com",,"PO BOX 2545","100 N MAIN ST STE 201","EAST PEORIA","IL","61611","2024-09-30T00:00:00.000"
"THE AYCO SERVICES INS AGENCY INC","dlevesque@ayco.com",,"100 COLISEUM DRIVE","ATTN: WSG LICENSING","COHOES","NY","12047","2024-07-31T00:00:00.000"
"INSURE FORWARD INC","linda.edwards@insureforward.com",,"PO BOX 128",,"HANNAFORD","ND","58448","2023-03-31T00:00:00.000"
"EL DORADO INS AGENCY INC","ARing@eldoradoinsurance.com",,"PO BOX 66571",,"HOUSTON","TX","77266","2023-06-30T00:00:00.000"
"CONCORDE INS AGENCY INC","nwoolson@concordeis.com","POINT (-83.422485 42.431453)","19500 VICTOR PARKWAY   SUITE 550",,"LIVONIA","MI","48152","2022-08-31T00:00:00.000"
"SFD INSURANCE LLC","spstephens@sfdins.com","POINT (-91.600497 42.032675)","631 9TH ST",,"MARION","IA","52302","2025-10-31T00:00:00.000"
"HUTCHINSON & CO","lireland@hutchinsonandco.com",,"PO BOX 860",,"CHILLICOTHE","MO","64601","2025-06-30T00:00:00.000"
"R D MARKETING GROUP INC","contracting@rdmarketinggroup.com","POINT (-119.767007 39.159556)","711 SOUTH CARSON STREET STE #4",,"CARSON CITY","NV","89701","2025-02-28T00:00:00.000"
"KEVIN L DURBIN INSURANCE AGENCY INC","kevin@kevindurbininsurance.com","POINT (-92.790847 41.682186)","1997 HIGHWAY T38 S LOT 60",,"GRINNELL","IA","50112","2025-09-30T00:00:00.000"
"VANTAGEPOINTE FINANCIAL GROUP LLC","abennett@vpfgroup.com","POINT (-85.588088 43.016665)","3333 EVERGREEN NE","SUITE 200","GRAND RAPIDS","MI","49321","2025-01-31T00:00:00.000"
"CHRISTIAN-BAKER CO","POLLYM@CHRISTIANBAKERCO.COM",,"P.O. BOX 158",,"CAMP HILL","PA","17001","2025-01-31T00:00:00.000"
"AGENCY HERO INSURANCE SERVICES, LLC","licenses@agentero.com","POINT (-122.268454 37.806256)","1714 FRANKLIN ST #100-298",,"OAKLAND","CA","94612","2024-09-30T00:00:00.000"
"AMANA INSURANCE AGENCY","billymartin@amanainsuranceagency.com",,"PO BOX 189",,"AMANA","IA","52203","2026-05-31T00:00:00.000"
"BRENT CUSTER INS AGENCY INC","bcuster@shelterinsurance.com","POINT (-99.641732 41.401141)","542 S 10TH AVE",,"BROKEN BOW","NE","68822","2025-02-28T00:00:00.000"
"LECLAIR CORPORATION","john.leclair@leclairgroup.com","POINT (-92.968255 44.929716)","6701 UPPER AFTON RD",,"ST PAUL","MN","55125","2023-05-31T00:00:00.000"
"LEE O'KEEFE INS AGENCY INC","grichards@leeokeefe.com","POINT (-89.686874 39.771633)","2501 CHATHAM RD STE 100",,"SPRINGFIELD","IL","62704","2025-02-28T00:00:00.000"
"TURNKEY BENEFIT INS SERVICES INC","KEVELO@KEYBENEFIT.COM","POINT (-86.080839 39.906251)","8330 ALLISON POINTE TRAIL",,"INDIANAPOLIS","IN","46250","2024-12-31T00:00:00.000"
"TONYA WILLIAMS INSURANCE AGENCY, INC.","tonya4re@bellsouth.net","POINT (-86.857524 34.124875)","903 CO RD 437",,"CULLMAN","AL","35055","2025-01-31T00:00:00.000"
"APB INSURANCE CONSULTING SERVICES AGENCY","ana@aisusainc.com",,"633 FURNHURST DR UNITS 1003 & 1004",,"KATY","TX","77450","2025-02-28T00:00:00.000"
"SPECIALTY RISK MANAGEMENT LLC","alexisslates@prevent-risk.com",,"2023 GARRISON AVE",,"CARTHAGE","MO","64836","2023-07-31T00:00:00.000"
"WORXSITEHR INSURANCE SOLUTIONS, INC.","JZABASKY@WORXSITEHR.COM","POINT (-119.221759 34.182526)","1901 S VICTORIA AVE","STE 109","OXNARD","CA","93035","2026-01-31T00:00:00.000"
"FOSTER WHITE AGENCY INC","licenses@foster-white.com","POINT (-93.795946 45.304998)","114  3RD STREET WEST",,"MONTICELLO","MN","55362","2025-01-31T00:00:00.000"
"ACAEXPRESS COM INC","jsmalley@getinsured.com","POINT (-97.021723 32.839894)","2300 VALLEY VIEW LANE SUITE 410",,"IRVING","TX","75062","2023-03-31T00:00:00.000"
"TROUTMAN & ASSOCIATES, INC.","rtroutman@unitedmarine.net","POINT (-85.384815 38.46188)","1309 BLUEGRASS PKWY",,"LAGRANGE","KY","40031","2023-03-31T00:00:00.000"
"HORACE MANN SERVICE CORPORATION","licensingandappointments@horacemann.com","POINT (-89.64359 39.80163)","1 HORACE MANN PLAZA  # D-211",,"SPRINGFIELD","IL","62715","2025-01-31T00:00:00.000"
"ADVISOR'S CHOICE INS BROKERAGE SERVICES LLC","NATASHA@MYADVISORSCHOICE.COM","POINT (-118.822493 34.166186)","250 N. WESTLAKE VILLAGE BLVD","240","WESTLAKE VILLAGE","CA","91362","2025-02-28T00:00:00.000"
"PARACHUTE INSURANCE SERVICES CORP","brandon.walker@insurance311.com","POINT (-97.740523 30.37219)","8501 N MOPAC EXPY STE 110",,"AUSTIN","TX","78759","2024-10-31T00:00:00.000"
"EBALL INC","edball174@gmail.com","POINT (-91.417645 41.928945)","405 8TH ST NW",,"MOUNT VERNON","IA","52314","2025-01-31T00:00:00.000"
"ARH FINANCIAL, LLC","AARON@ARHFINANCE.COM","POINT (-93.300706 44.740541)","14588 SUMMIT SHORES DRIVE",,"BURNSVILLE","MN","55306","2025-09-30T00:00:00.000"
"CONTINENTAL BROKERS INC","bsimpson@sportsfitness.com","POINT (-90.142931 32.470966)","212 KEY DRIVE",,"MADISON","MS","39110","2025-05-31T00:00:00.000"
"BOND INSURANCE AGENCY, INC.","jbond@shelterinsurance.com","POINT (-96.642111 40.753431)","5801 S 58TH ST STE A2",,"LINCOLN","NE","68516","2025-04-30T00:00:00.000"
"ANCORA INSURANCE SOLUTIONS LLC","APAGE@ANCORA.NET","POINT (-81.458475 41.506638)","6060 PARKLAND BOULEVARD, STE 200",,"CLEVELAND","OH","44124","2026-06-30T00:00:00.000"
"JEMJAY, LLC","justinl@allamericanins.com","POINT (-96.139624 41.155543)","10410 S 144TH ST SUITE 2A",,"OMAHA","NE","68138","2024-11-30T00:00:00.000"
"SELECTQUOTE AUTO & HOME INS SERVICES LLC-000","licensing@sqah.com","POINT (-94.662721 38.917419)","6800 W. 115TH STREET","SUITE 2511","OVERLAND PARK","KS","66211","2024-11-30T00:00:00.000"
"ASD INSURANCE AND FINANCIAL SERVICES INC","angela.york@benefitmall.com","POINT (-86.832356 35.950139)","415 DUKE DR, SUITE 345",,"FRANKLIN","TN","37067","2022-10-31T00:00:00.000"
"PROCTOR FINANCIAL INC","licensing@pfic.com","POINT (-83.16418 42.592348)","700 TOWER DR STE 400",,"TROY","MI","48098","2022-10-31T00:00:00.000"
"AMERICAN SPECIALTY INSURANCE & RISK SERVICES INC","nturner@arrowheadgrp.com","POINT (-85.239695 41.043071)","7609 W JEFFERSON BLVD   SUITE 100",,"FORT WAYNE","IN","46804","2024-12-31T00:00:00.000"
"MAAS & ASSOCIATES, LLC","mmaas1@amfam.com","POINT (-92.413772 41.029382)","514 W WOODLAND AVE",,"OTTUMWA","IA","52501","2024-11-30T00:00:00.000"
"SQUIER INS AGENCY INC","chucksquier@squierinsurance.com","POINT (-90.625293 39.157478)","809 W MAIN ST","P O BOX B","HARDIN","IL","62047","2023-04-30T00:00:00.000"
"PHLY E&S INSURANCE SOLUTIONS, INC.","scott.yurko@tmnas.com","POINT (-75.216335 40.006896)","1 BALA PLZ STE 100",,"BALA CYNWYD","PA","19004","2024-07-31T00:00:00.000"
"EAGLE FINANCIAL GROUP INC","lisam@clausa.com","POINT (-96.801597 33.128795)","9300 WADE BLVD STE 100",,"FRISCO","TX","75035","2022-10-31T00:00:00.000"
"NATIONAL HEALTH ADMINISTRATORS, INC","esther@nha.net","POINT (-96.838843 32.942321)","14140 MIDWAY ROAD   SUITE 150",,"DALLAS","TX","75244","2025-07-31T00:00:00.000"
"GALLAGHER BENEFIT SERVICES, INC.","jon_reed@ajg.com",,"ATTN:  COMPLIANCE AND LICENSING","545 METRO PLACE SOUTH   SUITE 150","DUBLIN","OH","43017","2025-04-30T00:00:00.000"
"FRONTIER WEALTH MANAGEMENT INSURANCE STRATEGIES LLC","michele.horton@frontierwealth.com","POINT (-94.586684 39.046636)","4435 MAIN ST STE 650",,"KANSAS CITY","MO","64111","2023-10-31T00:00:00.000"
"TRUSTPOINT SERVICES INC -000","kristina@trustpointservices.net","POINT (-95.738573 38.201999)","800 N 4TH STE 101",,"BURLINGTON","KS","66839","2025-01-31T00:00:00.000"
"AG RISK INS INC","jack@agrisk.com",,"AG RISK INSURANCE INC.","1700 SO. 1ST AVE.","IOWA CITY","IA","52240","2024-11-30T00:00:00.000"
"CBI INSURANCE AGENCY","COLE@CBIINS.COM",,"PO BOX 1120",,"EDEN","UT","84310","2024-08-31T00:00:00.000"
"CHESTER PERFETTO AGENCY INC","info@travelsafe.com","POINT (-75.989044 40.347569)","40 COMMERCE DR.",,"WYOMISSING","PA","19610","2024-12-31T00:00:00.000"
"WORKSITE BENEFIT SOLUTIONS, INC.","mminer@wbsadvantage.com","POINT (-80.244038 36.098151)","301 N. MAIN ST.","SUITE 1030","WINSTON SALEM","NC","27101","2024-11-30T00:00:00.000"
"AJ HEALTH & LIFE","ajhealthandlife@gmail.com","POINT (-74.16359 40.373721)","101 CRAWFORDS CORNER RD","SUITE 4131","HOLMDEL","NJ","07733","2025-08-31T00:00:00.000"
"ROBERTSON CROP INSURANCE, INC","Mark@Robertsoncropinsurance.com",,"PO BOX 1144",,"WATERTOWN","SD","57201","2025-12-31T00:00:00.000"
"FITZGIBBONS, ARNOLD AND COMPANY AGENCY, INC.","JLEDER@FITZARN.COM",,"PO BOX 45520",,"CLEVELAND","OH","44145","2025-02-28T00:00:00.000"
"CIMA COMPANIES INC THE","insurancelicensing@acrisure.com","POINT (-77.293954 38.658386)","2750 KILLARNEY DR STE 202",,"WOODBRIDGE","VA","22192","2025-03-31T00:00:00.000"
"ASCEND FINANCIAL, INC.","kris@ascendfinancial.com","POINT (-96.704763 43.489511)","1601 E. 69TH ST.","SUITE 200","SIOUX FALLS","SD","57108","2025-06-30T00:00:00.000"
"BEST PRO SERVICES INC DBA INSURANCE AGENCY PLUS","4HELP123@GMAIL.COM","POINT (-82.725567 27.770909)","6457 CENTRAL AVENUE",,"ST. PETERSBURG","FL","33710","2025-01-31T00:00:00.000"
"RETIREPATH ADVISORS LLC","Carol@retirepathadvisors.com","POINT (-96.501265 41.467208)","419 W JUDY DR",,"FREMONT","NE","68025","2025-03-31T00:00:00.000"
"LIGHTHOUSE INS SERVICES LLC","agency@license-support.com",,"PO BOX 1172",,"MANASSAS","VA","20108","2025-08-31T00:00:00.000"
"MSL CAPTIVE SOLUTIONS, INC","phillip.giles@mslcaptives.com",,"P.O. BOX 1957",,"PINEHURST","NC","28370","2024-06-30T00:00:00.000"
"INTUIT INS SERVICES INC","barbara_sharpe@intuit.com","POINT (-119.777963 39.464575)","6888 SIERRA CENTER PKWY",,"RENO","NV","89511","2025-06-30T00:00:00.000"
"MEALIFF INSURANCE & FINANCIAL SERVICES","gmealiff@gmail.com","POINT (-91.288616 40.088147)","402 W COLLINS ST","PO BOX 50","MENDON","IL","62351","2022-10-31T00:00:00.000"
"RHONDA LITTLETON INSURANCE AGENCY LLC","rlittleton@shelterinsurance.com",,"4316 CONDOR DR",,"NORMAN","OK","73072","2024-12-31T00:00:00.000"
"SPIRE INS AGENCY LLC","spirecompliance@spireip.com","POINT (-77.218389 38.925773)","7901 JONES BRANCH DR STE 800",,"MC LEAN","VA","22102","2024-09-30T00:00:00.000"
"GENERAL AUTOMOBILE INS SERVICES OF OHIO INC THE","khall@thegeneral.com","POINT (-86.673133 36.151498)","2636 ELM HILL PIKE","SUITE 510","NASHVILLE","TN","37217","2023-03-31T00:00:00.000"
"H2 INS SERVICES INC","OFFICE@H2INS.COM","POINT (-117.707145 34.120305)","2028 N MILLS AVE #522",,"CLAREMONT","CA","91711","2024-04-30T00:00:00.000"
"GOLD STAR NEVADA LLC","licensing@conoverinsurance.com","POINT (-122.204936 47.676701)","218 MAIN ST #460",,"KIRKLAND","WA","98033","2024-10-31T00:00:00.000"
"NATIONAL INS MARKETING BROKERS LLC","entity@amerilife.com","POINT (-82.726792 27.998764)","2650 MCCORMICK DR","200S","CLEARWATER","FL","33759","2024-08-31T00:00:00.000"
"ATLAS BUSINESS & EMPLOYEE SERVICES LLC","doug@atlasbes.com","POINT (-122.664304 45.69375)","10000 NE 7TH AVE","SUITE 345","VANCOUVER","WA","98685","2023-07-31T00:00:00.000"
"SUPREME LIFE AND FINANCIAL SERVICES, LLC","BRIAN_SIEGEL@WGRESORTS.COM","POINT (-81.481065 28.431092)","7450 SANDLAKE COMMONS BLVD",,"ORLANDO","FL","32819","2025-02-28T00:00:00.000"
"CLIMATE RISK INSURANCE SOLUTIONS LLC","KATIE.VIANESE@3HCS.COM","POINT (-73.460252 41.086899)","320 BOSTON POST RD, STE 180-126",,"DARIEN","CT","06820","2025-03-31T00:00:00.000"
"REGIONS INVESTMENT SERVICES INC","regislicensing@regions.com","POINT (-86.782521 33.357781)","250 RIVERCHASE PKWY",,"BIRMINGHAM","AL","35244","2023-04-30T00:00:00.000"
"PAYCOR INSURANCE AGENCY, LLC","EWOODSON@PAYCOR.COM","POINT (-81.588572 30.252596)","6735 SOUTHPOINT DRIVE SOUTH, SUITE 200",,"JACKSONVILLE","FL","32216","2024-11-30T00:00:00.000"
"FRANK STOUT INSURANCE, INC.","frankstoutins@gmail.com","POINT (-93.697657 41.679788)","6521 MERLE HAY RD",,"JOHNSTON","IA","50131","2024-08-31T00:00:00.000"
"ONI RISK PARTNERS INC.","ONIInsure@epicbrokers.com","POINT (-86.148847 39.927124)","600 EAST 96TH STREET   SUITE 400",,"INDIANAPOLIS","IN","46240","2024-12-31T00:00:00.000"
"MAKE WAY, LLC DBA MAKE WAY WEALTH MANAGEMENT","DYLAN@MAKEWAYWEALTH.COM","POINT (-96.715892 43.505312)","800 E TOMAR RD",,"SIOUX FALLS","SD","57105","2025-02-28T00:00:00.000"
"WM H STEINLAGE INSURANCE AGENCY INC","steinlage@msn.com","POINT (-90.776713 38.80385)","10890 VETERANS MEMORIAL PKWY",,"LAKE ST LOUIS","MO","63367","2025-04-30T00:00:00.000"
"LEGACY FAMILY INSURANCE","agentdustylane@gmail.com","POINT (-94.122014 41.496197)","135 NE 6TH ST",,"EARLHAM","IA","50072","2025-01-31T00:00:00.000"
"G F J INC","Info@JaffeInsurance.com","POINT (-118.437582 33.984639)","13160 MINDANAO WAY #204",,"MARINA DEL REY","CA","90292","2024-07-31T00:00:00.000"
"PLATINUM INSURANCE PARTNERS INC.","jane.ingles@gmail.com","POINT (-91.66259 41.982194)","700 1ST AVE NE, STE 101",,"CEDAR RAPIDS","IA","52401","2025-03-31T00:00:00.000"
"RELATION INSURANCE SERVICES GREAT LAKES, INC.","relationdoi@3hcs.com","POINT (-94.69192 38.931726)","9225 INDIAN CREEK PKWY, STE 700",,"OVERLAND PARK","KS","66210","2025-12-31T00:00:00.000"
"TYONIA EGGERS INC.","tyonia_eggers@us.aflac.com","POINT (-95.188478 42.610815)","102 BASS STREET",,"STORM LAKE","IA","50588","2024-06-30T00:00:00.000"
"MUTUAL INSURANCE ASSOCIATES, INC","terria@mutualid.com","POINT (-112.432723 42.90385)","1575 BALDY AVE",,"POCATELLO","ID","83201","2024-09-30T00:00:00.000"
"MURPHY INS AGENCY INC","jeff.murphy.jb5s@statefarm.com","POINT (-90.445784 41.515745)","653 15TH AVE",,"EAST MOLINE","IL","61244","2024-10-31T00:00:00.000"
"ASSUREDPARTNERS OF OREGON LLC","kathy.kelleysmith@assuredpartners.com",,"C/O HERBERT L. JAMISON & CO., LLC","20 COMMERCE DR., SUITE 200","CRANFORD","NJ","07016","2024-08-31T00:00:00.000"
"HERITAGE FINANCIAL SERVICES LLC","acurtin@pioneer-heritage.com","POINT (-95.867242 42.38827)","115 E MAIN STREET",,"ANTHON","IA","51004","2025-04-30T00:00:00.000"
"INSURAGUEST AGENCY, LLC","tsansone@insuraguest.com","POINT (-111.812106 40.717755)","2725 EAST PARLEYS WAY","SUITE 170","SALT LAKE CITY","UT","84109","2023-07-31T00:00:00.000"
"CIGI DIRECT INSURANCE SERVICES, INC.","licensing@cigilife.com","POINT (-105.993107 38.534876)","232 F STREET","PO BOX 1000","SALIDA","CO","81201","2023-04-30T00:00:00.000"
"INTERNATIONAL FACILITIES INS SERVICES INC","licensing@ryansg.com","POINT (-118.253882 34.050225)","500 S. GRAND AVENUE   SUITE 2100",,"LOS ANGELES","CA","90071","2024-09-30T00:00:00.000"
"ACE INS AGENCY INC","aceinsurance@acehardware.com","POINT (-87.952535 41.843268)","2200 KENSINGTON CT",,"OAKBROOK","IL","60521","2023-01-31T00:00:00.000"
"EQUITABLE NETWORK LLC","lisa.lau@axa.us.com","POINT (-80.76323 35.307524)","8501 IBM DRIVE SUITE 150","MW-15 MW.621","CHARLOTTE","NC","28262","2024-07-31T00:00:00.000"
"AON RISK SERVICES CENTRAL, INC.","agency.licensing.mailbox@aon.com","POINT (-87.930894 42.188528)","4 OVERLOOK PT",,"LINCOLNSHIRE","IL","60069","2025-03-31T00:00:00.000"
"RACHEL MALEC AGENCY, LLC","rber1@amfam.com","POINT (-93.374973 44.746314)","7447 EGAN DRIVE #207",,"SAVAGE","MN","55378","2024-12-31T00:00:00.000"
"STEADILY INSURANCE AGENCY INC","darren.n@landlordhq.com","POINT (-97.763787 30.349247)","6301 MOUNTAINCLIMB DR",,"AUSTIN","TX","78731","2024-08-31T00:00:00.000"
"ASHLAND INSURANCE INC","JLAMOTHE@ASHLANDINSURANCE.COM","POINT (-122.706058 42.197981)","585 A STREET","SUITE 1","ASHLAND","OR","97520","2025-12-31T00:00:00.000"
"CIRRATA PARTNERS INSURANCE AGENCY LLC","compliance@xbllc.com","POINT (-74.01341 40.712909)","1 WORLD TRADE CTR FL 41",,"NEW YORK","NY","10007","2023-08-31T00:00:00.000"
"SCHMITT INSURANCE AND ASSOCIATES,INC","schmittinsurance@gmail.com","POINT (-92.032544 43.091699)","1060 COUNTY ROAD V68",,"WAUCOMA","IA","52171","2022-12-31T00:00:00.000"
"ASPEN AGENCY","angela@crexinsurance.com","POINT (-92.713473 45.831233)","14204 BISTRAM RD",,"GRANTSBURG","WI","54840","2026-02-28T00:00:00.000"
"SIBLEY INS AGENCY INC","sibins@sibleyinsurance.com","POINT (-95.748977 43.399746)","803 4TH AVE","PO BOX 96","SIBLEY","IA","51249","2024-08-31T00:00:00.000"
"FULL CIRCLE INSURANCE GROUP","OFFICE@FULLCIRCINS.COM","POINT (-96.05154 41.196894)","8910 WASHINGTON CIR",,"OMAHA","NE","68127","2026-05-31T00:00:00.000"
"ACHIEVE AGENCY INC","achen@achieveins.com","POINT (-87.652526 41.861629)","1071 W 15TH STREET","# 348","CHICAGO","IL","60608","2024-12-30T00:00:00.000"
"UNITED INSURANCE SERVICES, LLC","unitedinsuranceservices@gmail.com",,"PO BOX 8",,"MADRID","IA","50015","2025-01-31T00:00:00.000"
"ABA INS SERVICES INC","agencylicensing@gaig.com","POINT (-81.537324 41.466778)","3401 TUTTLE ROAD   SUITE 300",,"SHAKER HEIGHTS","OH","44122","2023-01-31T00:00:00.000"
"VITAL INSURANCE PARTNERS","agency@vital-advantage.com","POINT (-85.942098 39.977914)","12949 BROOKWOOD PLACE",,"FISHERS","IN","46037","2025-03-31T00:00:00.000"
"BLACKPOINT RISK, LLC","accounting@blackpointcyber.com","POINT (-76.797802 39.20942)","6031 UNIVERSITY BLVD., SUITE 230",,"ELLICOTT CITY","MD","21043","2024-07-31T00:00:00.000"
"REFRAME FINANCIAL INSURANCE AGENCY LLC","nathaniel@reframefinancial.com","POINT (-71.397365 42.349843)","32 SHADOW OAK DRIVE",,"SUDBURY","MA","01776","2025-10-31T00:00:00.000"
"CONSTRUCTION RISK PARTNERS LLC","jkrutz@constructionriskpartners.com","POINT (-74.692237 40.606531)","1250  ROUTE 28","SUITE 201","BRANCHBURG","NJ","08876","2025-01-31T00:00:00.000"
"ACCUQUOTE INC","licensing@accuquote.com","POINT (-87.907716 42.109121)","1400 S WOLF ROAD   BLDG 500",,"WHEELING","IL","60090","2023-01-31T00:00:00.000"
"THE LEADERS GROUP, INC.","betty@leadersgroup.net","POINT (-104.990447 39.580799)","26 W DRY CREEK CIR","SUITE 800","LITTLETON","CO","80120","2023-07-31T00:00:00.000"
"PARTNERS ALLIANCE CORPORATION","VTRIFFO@PARTNERSALLIANCECORP.COM",,"PO BOX 1630",,"POWAY","CA","92074","2023-06-30T00:00:00.000"
"SETNOR, BYER, BOGDANOFF, INCORPORATED","ADMIN@SETNORBYER.COM",,"900 SOUTH PINE ISLAND RD. STE. 300",,"PLANTATION","FL","33324","2025-01-31T00:00:00.000"
"AVID RISK SOLUTIONS INC","licensing@avidrisk.com","POINT (-89.511131 43.103979)","2501 PARMENTER ST STE 200 A",,"MIDDLETON","WI","53562","2025-02-28T00:00:00.000"
"MISSION SANTA BARBARA INSURANCE SERVICES, INC.","BO@MISSIONSBINSURANCE.COM","POINT (-119.70354 34.422759)","1114 STATE STREET, SUITE 254",,"SANTA BARBARA","CA","93101","2025-01-31T00:00:00.000"
"TPUSA-FHCS INC","dezi.dato@teleperformance.com","POINT (-96.898637 32.856647)","9999 TECHNOLOGY BLVD W",,"DALLAS","TX","75220","2024-07-31T00:00:00.000"
"STRIDE HEALTH INC","carriers@stridehealth.com","POINT (-122.400713 37.78982)","548 MARKET ST # 70921",,"SAN FRANCISCO","CA","94104","2023-05-31T00:00:00.000"
"RLLC LLC","insurance@citiesig.com","POINT (-90.343699 41.602726)","510 N CODY RD",,"LECLAIRE","IA","52753","2024-08-31T00:00:00.000"
"AUSDAL FINANCIAL PARTNERS, INC.","licensing@ausdal.com","POINT (-90.513864 41.573651)","5187 UTICA RIDGE ROAD",,"DAVENPORT","IA","52807","2022-10-31T00:00:00.000"
