"company_name","company_type","naic_number","iowa_license_number","iowa_domiciled","address1","address2","company_city","company_state","company_zip","telephone","alternate_address1","alternate_address2","alternate_city","alternate_state","alternate_zip","alternate_telephone","business_license_type","ownership_type","fdba","location","alternate_location"
"Enact Mortgage Insurance Corporation of North Carolina","Property Casualty","16675","1423","false","8325 Six Forks Road",,"RALEIGH","NC","27615","800-334-9270","8325 SIX FORKS ROAD",,"RALEIGH","NC","27615","919-846-4450","Non Iowa Mortgage Guaranty Insurer","Stock","Genworth Mortgage Insurance Corporation of North Carolina, American Mortgage Insurance Corporation, General Electric Mortgage Insurance Corporation of North Carolina","POINT (-78.649111 35.893936)","POINT (-78.649111 35.893936)"
"Encompass Indemnity Company","Property Casualty","15130","2903","false","3075 Sanders Road, Suite G4E",,"NORTHBROOK","IL","60062-7127","800-588-7400","3075 SANDERS ROAD, SUITE G4E",,"NORTHBROOK","IL","60062-7127","800-588-7400","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.873947 42.093908)","POINT (-87.873947 42.093908)"
"Encompass Insurance Company","Property Casualty","10358","2779","false","3075 Sanders Road, Suite G4E",,"NORTHBROOK","IL","60062","800-588-7400","3075 SANDERS ROAD, SUITE G4E",,"NORTHBROOK","IL","60062-7127","800-588-7400","Non Iowa Stock Fire And Casualty Company","Stock","USF&G Business Insurance Company","POINT (-87.873947 42.093908)","POINT (-87.873947 42.093908)"
"Encompass Insurance Company of America","Property Casualty","10071","2909","false","3075 Sanders Road, Suite G4E",,"NORTHBROOK","IL","60062","800-588-7400","3075 SANDERS ROAD, SUITE G4E",,"NORTHBROOK","IL","60062-7127","800-588-7400","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.873947 42.093908)","POINT (-87.873947 42.093908)"
"Encova Life Insurance Company","Life","66311","3042","false","471 East Broad Street",,"COLUMBUS","OH","43215","888-876-6542","471 EAST BROAD STREET",,"COLUMBUS","OH","43215","614-225-8366","Non Iowa Stock Life - with A & H","Stock","Motorists Life Insurance Company","POINT (-82.987911 39.963716)","POINT (-82.987911 39.963716)"
"Endurance American Insurance Company","Property Casualty","10641","3082","false","4 Manhattanville Road, 3rd Floor",,"PURCHASE","NY","10577","9144688602","4 MANHATTANVILLE ROAD",,"PURCHASE","NY","10577","914-468-8602","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-73.71799 41.02335)","POINT (-73.71799 41.02335)"
"Endurance Assurance Corporation","Property Casualty","11551","3031","false","4 Manhattanville Road, 3rd Floor",,"PURCHASE","NY","10577","914-468-8092","4 MANHATTANVILLE ROAD",,"PURCHASE","NY","10577","914-468-8602","Non Iowa Stock Fire And Casualty Company","Stock","Endurance Reinsurance Corporation of America, Endurance Reinsurance Company of America","POINT (-73.71799 41.02335)","POINT (-73.71799 41.02335)"
"EPIC Life Insurance Company (The)","Life","64149","2479","false","PO BOX 14196",,"MADISON","WI","53714","608-223-2101","1717 WEST BROADWAY",,"MADISON","WI","53713","608-977-6691","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-89.343111 43.047046)"
"Equitable Financial Life and Annuity Company","Life","62880","2320","false","14143 Denver West Pkwy, Suite 520",,"LAKEWOOD","CO","80401","800-962-4013","1290 Avenue of the Americas",,"New York","NY","10104","212-314-2155","Non Iowa Stock Life - with A & H","Stock","AXA Equitable Life and Annuity Company, Equitable of Colorado Inc. (The), AXA Life and Annuity Company","POINT (-105.159192 39.742072)","POINT (-73.97967 40.76093)"
"Equitable Financial Life Insurance Company","Life","62944","0250","false","1290 Avenue of the Americas","11th Floor","NEW YORK","NY","10104","212-314-3941","1290 Avenue of the Americas",,"New York","NY","10104","212-314-2155","Non Iowa Stock Life - with A & H","Stock","AXA Equitable Life Insurance Company, Equitable Life Assurance Society of the  United States (The)","POINT (-73.97967 40.76093)","POINT (-73.97967 40.76093)"
"Equitable Financial Life Insurance Company of America","Life","78077","1958","false","525 Washington Boulevard, Controllers 35th Floor",,"JERSEY CITY","NJ","07310","2017435073","1290 Avenue of the Americas",,"New York","NY","10104","212-314-2155","Non Iowa Stock Life - with A & H","Stock","MONY Life Insurance Company of America, Consumers National Life Insurance Co.","POINT (-74.035034 40.726676)","POINT (-73.97967 40.76093)"
"EquiTrust Life Insurance Company","Life","62510","1495","false","7100 Westown Parkway, Suite 200",,"WEST DES MOINES","IA","50266","8772493694","7100 WESTOWN PARKWAY, SUITE 200",,"WEST DES MOINES","IA","50266","866-598-3692","Non Iowa Stock Life - with A & H","Stock","Continental Western Life Insurance Company","POINT (-93.806362 41.597059)","POINT (-93.806362 41.597059)"
"Equity Insurance Company","Property Casualty","28746","2787","false","4315 Lakeshore Drive, Suite J",,"WACO","TX","76710","2547764521","4315 Lake Shore Dr Ste J",,"Waco","TX","76710-1970","254-776-4521","Non Iowa Stock Fire And Casualty Company","Stock","Guidant Casualty Insurance Company, GuideOne Casualty Insurance Company, Equity Fire and Casualty Company",,"POINT (-97.19385 31.563788)"
"Essent Guaranty, Inc.","Property Casualty","13634","3077","false","Two Radnor Corporate Center","100 Matsonford Rd., 3rd Floor","RADNOR","PA","19087","366-776-3704","101 SOUTH STRATFORD ROAD-SUITE 400",,"WINSTON-SALEM","NC","27104","366-776-3704","Non Iowa Mortgage Guaranty Insurer","Stock",,,"POINT (-80.276686 36.096156)"
"Essentia Insurance Company","Property Casualty","37915","2187","false","10275 W. Higgins Road, Suite 750",,"ROSEMONT","IL","60018","8475726387","10275 W. HIGGINS ROAD, SUITE 750",,"ROSEMONT","IL","60018","847-572-6387","Non Iowa Stock Fire And Casualty Company","Stock","American Central Insurance Company","POINT (-87.882896 41.997814)","POINT (-87.882896 41.997814)"
"Esurance Insurance Company","Property Casualty","25712","0872","false","3075 Sanders Road, Suite G4E",,"NORTHBROOK","IL","60062-7127","800-343-7262","3075 SANDERS ROAD, SUITE G4E",,"NORTHBROOK","IL","60062-7127","800-386-6126","Non Iowa Stock Fire And Casualty Company","Stock","Tri-State Insurance Company","POINT (-87.873947 42.093908)","POINT (-87.873947 42.093908)"
"Esurance Insurance Company of New Jersey","Property Casualty","21741","0416","false","3075 Sanders Road, Suite G4E",,"NORTHBROOK","IL","60062-7127","8474025000","3075 SANDERS ROAD, SUITE G4E",,"NORTHBROOK","IL","60062-7127","800-386-6126","Non Iowa Stock Fire And Casualty Company","Stock","Hawkeye-Security Insurance Company, Hawkeye Casualty Company, Inter-State Liability Insurance Company, Homeland Central Insurance Company","POINT (-87.873947 42.093908)","POINT (-87.873947 42.093908)"
"Esurance Property and Casualty Insurance Company","Property Casualty","30210","2974","false","3075 Sanders Road, Suite G4E",,"NORTHBROOK","IL","60062-7127","605-782-2852","3075 SANDERS ROAD, SUITE G4E",,"NORTHBROOK","IL","60062-7127","800-386-6126","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.873947 42.093908)","POINT (-87.873947 42.093908)"
"Euler Hermes North America Insurance Company","Property Casualty","20516","3004","false","800 Red Brook Blvd.",,"OWINGS MILLS","MD","21117","410-753-0821","800 RED BROOK BOULEVARD",,"OWINGS MILLS","MD","21117","410-753-0491","Non Iowa Stock Fire And Casualty Company","Stock","Euler Hermes American Credit Indemnity Company","POINT (-76.809074 39.413084)","POINT (-76.809074 39.413084)"
"Everence Association, Inc.","Fraternal","57991","1618","false","1110 North Main St.",,"GOSHEN","IN","46528","574-533-9511-3351","1110 NORTH MAIN STREET",,"GOSHEN","IN","46528","574-533-9515-3350","Non Iowa Fraternal","Mutual","Mennonite Mutual Aid Association","POINT (-85.832923 41.600409)","POINT (-85.832923 41.600409)"
"Everence Insurance Company","Life","74209","2503","false","PO BOX 483",,"GOSHEN","IN","46526","574-533-9511-3351","1110 NORTH MAIN STREET",,"GOSHEN","IN","46528","574-533-9515-3350","Non Iowa Stock Life - with A & H","Stock","MMA Insurance Company, ShareNet Insurance, Inc.",,"POINT (-85.832923 41.600409)"
"Everest Denali Insurance Company","Property Casualty","16044","3236","false","Warren Corporate Center","100 Everest Way","WARREN","NJ","07059","9086043000","100 Everest Way, Warren Corporate Center",,"Warren","NJ","07059","908-604-3145","Non Iowa Stock Fire And Casualty Company","Stock",,,
"Everest National Insurance Company","Property Casualty","10120","2382","false","Warren Corporate Center","100 Everest Way","WARREN","NJ","07059","8002696660","100 Everest Way, Warren Corporate Center",,"Warren","NJ","07059","908-604-3145","Non Iowa Stock Fire And Casualty Company","Stock","Prudential National Insurance Company, Dryden Guaranty Insurance Company",,
"Everest Premier Insurance Company","Property Casualty","16045","3235","false","PO Box 830",,"LIBERTY CORNER","NJ","07938-0830","9086043000","100 Everest Way, Warren Corporate Center",,"Warren","NJ","07059","908-604-3145","Non Iowa Stock Fire And Casualty Company","Stock",,,
"Everest Reinsurance Company","Property Casualty","26921","1820","false","100 Everest Way","Warren Corporate Center","WARREN","NJ","07059","908-604-3145","100 Everest Way, Warren Corporate Center",,"Warren","NJ","07059","908-604-3145","Non Iowa Stock Fire And Casualty Company","Stock","Prudential Reinsurance Company",,
"Everett Cash Mutual Insurance Co.","Property Casualty","17043","3304","false","10591 Lincoln Highway",,"EVERETT","PA","15537","8146526111","10591 Lincoln Highway",,"Everett","PA","15537","814-652-6111","Non Iowa Mutual Fire And Casualty Co","Mutual",,"POINT (-78.427478 40.023887)","POINT (-78.427478 40.023887)"
"Evergreen National Indemnity Company","Property Casualty","12750","0854","false","6150 Oak Tree Blvd., Suite 440",,"INDEPENDENCE","OH","44131","4402293420","6140 PARKLAND BLVD, STE 321",,"MAYFIELD HEIGHTS","OH","44124","440-229-3420","Non Iowa Stock Fire And Casualty Company","Stock","Summit Fidelity & Surety Company (The)","POINT (-81.660268 41.395847)","POINT (-81.455895 41.505642)"
"Everlake Assurance Company","Life","70866","1496","false","3100 Sanders Rd., Suite 303",,"NORTHBROOK","IL","60062","8476659930","1 FOUNTAIN SQUARE",,"CHATANOOGA","TN","37402","800-821-4693","Non Iowa Stock Life - without A&H","Stock","Allstate Assurance Company, Provident National Assurance Company, American Republic Assurance Company","POINT (-87.874384 42.095913)","POINT (-85.306936 35.05008)"
"Everlake Life Insurance Company","Life","60186","1133","false","3100 Sanders Road - Suite 303",,"NORTHBROOK","IL","60062","8476659930","2920 SOUTH 84TH STREET",,"LINCOLN","NE","68506","800-525-9287","Non Iowa Stock Life - with A & H","Stock","Allstate Life Insurance Company","POINT (-87.874384 42.095913)","POINT (-96.605935 40.781941)"
"Everspan Insurance Company","Property Casualty","24961","1555","false","One World Trade Center  41st Floor",,"NEW YORK","NY","10007","2126587470","ONE WORLD TRADE CENTER, 41ST FLOOR",,"NEW YORK","NY","10007","855-355-0327","Non Iowa Stock Fire And Casualty Company","Stock","Everspan Financial Guarantee Corp., Sentry Indemnity Company, Connie Lee Insurance Company",,
"Excess Share Insurance Corporation","Property Casualty","10003","2963","false","5656 Franz Road",,"DUBLIN","OH","43017","614-764-1900","5656 FRANTZ RD.",,"DUBLIN","OH","43017","614-973-7750","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-83.122112 40.082241)","POINT (-83.122112 40.082241)"
"Executive Risk Indemnity Inc.","Property Casualty","35181","2672","false","202B Hall's Mill Road",,"WHITEHOUSE","NJ","08889","9089032000","436 WALNUT STREET",,"PHILADELPHIA","PA","19106","215-640-4555","Non Iowa Stock Fire And Casualty Company","Stock","Executive Re Indemnity Inc.",,"POINT (-75.148957 39.947451)"
"Explorer Insurance Company","Property Casualty","40029","2643","false","PO Box 509039",,"SAN DIEGO","CA","92150-9039","858-350-2400-7394","15025 INNOVATION DRIVE",,"SAN DIEGO","CA","92128","858-350-2400-7213","Non Iowa Stock Fire And Casualty Company","Stock","Explorer Insurance Company (The)",,"POINT (-117.076651 32.989791)"
"Factory Mutual Insurance Company","Property Casualty","21482","1568","false","PO BOX 7500",,"JOHNSTON","RI","02919","401-415-1559","270 CENTRAL AVENUE",,"JOHNSTON","RI","02919-4949","401-415-1892","Non Iowa Mutual Fire And Casualty Co","Mutual","Allendale Mutual Insurance Company, MFB Mutual Insurance Company",,"POINT (-71.484765 41.811379)"
"Fair American Insurance and Reinsurance Company","Property Casualty","35157","1961","false","One Liberty Plaza","165 Broadway","NEW YORK","NY","10006","212-365-2200","ONE LIBERTY PLAZA, 165 BROADWAY",,"NEW YORK","NY","10006","212-365-2200","Non Iowa Stock Fire And Casualty Company","Stock","Putnam Reinsurance Company, Sai-Industrial Assurance Co., SAI-Industrial Assurance Co. (U.S.B.)",,
"Fairmont Farmers Mutual Insurance Company","Property Casualty","11186","3269","false","118 Downtown Plaza",,"FAIRMONT","MN","56031","5072359476","118 Downtown Plaza",,"Fairmont","MN","56031","507-235-9476","Non Iowa Mutual Fire And Casualty Co","Mutual",,"POINT (-94.462375 43.65367)","POINT (-94.462375 43.65367)"
"Falls Lake National Insurance Company","Property Casualty","31925","1756","false","PO Box 97488",,"RALEIGH","NC","27624","800-852-8208","6131 FALLS OF NEUSE RD., SUITE 306",,"RALEIGH","NC","27609","919-882-3585","Non Iowa Stock Fire And Casualty Company","Stock","Infinity Specialty Insurance Company, Stonewood National Insurance Company, Principal Casualty Insurance Company, BLC Insurance Company, Atlanta Specialty Insurance Company",,"POINT (-78.620383 35.865246)"
"Family Heritage Life Insurance Company of America","Life","77968","2887","false","PO Box 470608",,"CLEVELAND","OH","44147-9998","4409225200","6001 EAST ROYALTON ROAD, SUITE 200",,"CLEVELAND","OH","44147-3529","440-922-5200","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-81.643273 41.318792)"
"Family Life Insurance Company","Life","63053","1437","false","10777 Northwest Freeway",,"HOUSTON","TX","77092","(800) 877-7705","10777 Northwest Freeway",,"Houston","TX","77092","713-529-0045","Non Iowa Stock Life - with A & H","Stock",,"POINT (-95.464198 29.814738)","POINT (-95.464198 29.814738)"
"Family Service Life Insurance Company","Life","74004","2185","false","10 Hudson Yards",,"NEW YORK","NY","10001","212-598-8000","10 HUDSON YARDS",,"NEW YORK","NY","10001","212-598-8835","Non Iowa Stock Life - with A & H","Stock",,,
"Farm Bureau Life Insurance Company","Life","63088","0211","true","5400 UNIVERSITY AVENUE",,"WEST DES MOINES","IA","50266-5997","5152255400","5400 University Avenue",,"West Des Moines","IA","50266-5997","515-226-6154","Iowa Stock Life - with A & H","Stock","Iowa Life Insurance Company","POINT (-93.779306 41.600454)","POINT (-93.779306 41.600454)"
"Farm Bureau Property & Casualty Insurance Company","Property Casualty","13773","0419","true","5400 UNIVERSITY AVENUE",,"WEST DES MOINES","IA","50266-5997","5152255400","5400 University Ave",,"West Des Moines","IA","50266","515-225-5400","Iowa Stock Fire And Casualty Company","Stock","Iowa Farm Mutual Insurance Company, Farm Bureau Mutual Insurance Company","POINT (-93.779306 41.600454)","POINT (-93.779306 41.600454)"
"Farmers Alliance Mutual Insurance Company","Property Casualty","19194","0622","false","1122 North Main St.",,"MCPHERSON","KS","67460","620-241-2200-1300","1122 North Main Street",,"McPherson","KS","67460","620-241-2200","Non Iowa Mutual Fire And Casualty Co","Mutual","Farmers Alliance Insurance Company","POINT (-97.666945 38.381188)","POINT (-97.666945 38.381188)"
"Farmers Auto. Ins. Assn. Farmers Automobile Management Corp. A/I/F","Property Casualty","24201","1403","false","2505 Court Street",,"PEKIN","IL","61558","309-346-1161-2581","2505 COURT STREET",,"PEKIN","IL","61558-0001","309-346-1161-2419","Non Iowa Reciprocal Exchange","Either",,"POINT (-89.60973 40.554442)","POINT (-89.60973 40.554442)"
"Farmers Casualty Insurance Company","Property Casualty","40169","2222","false","700 Quaker Lane",,"WARWICK","RI","02886-6669","800-422-4272","9797 Springboro Pike, Suite 201",,"Dayton","OH","45448","800-422-4272","Non Iowa Stock Fire And Casualty Company","Stock","Metropolitan Casualty Insurance Company","POINT (-71.500068 41.678771)","POINT (-84.231609 39.608399)"
"Farmers Direct Property and Casualty Insurance Company","Property Casualty","25321","2092","false","700 Quacker Lane",,"WARWICK","RI","02886-6669","800-422-4272","9797 Springboro Pike, Suite 201",,"Dayton","OH","45448","800-422-4272","Non Iowa Stock Fire And Casualty Company","Stock","Metropolitan Direct Property and Casualty Insurance Company, First General Insurance Company","POINT (-71.500068 41.678771)","POINT (-84.231609 39.608399)"
"Farmers Group Property and Casualty Insurance Company","Property Casualty","34339","1921","false","700 Quaker Lane",,"WARWICK","RI","02886-6669","800-422-4272","9797 Springboro Pike, Suite 201",,"Dayton","OH","45448","800-422-4272","Non Iowa Stock Fire And Casualty Company","Stock","Metropolitan Group Property and Casualty Insurance Company, Metropolitan Reinsurance Company","POINT (-71.500068 41.678771)","POINT (-84.231609 39.608399)"
"Farmers Insurance Company, Inc.","Property Casualty","21628","1652","false","Farmers Ins Group, Regulatory Affairs Dept.","PO Box 1628","GRAND RAPIDS","MI","49501","913-227-3200","6301 OWENSMOUTH AVE",,"WOODLAND HILLS","CA","91367","818-965-0433","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-118.601532 34.184535)"
"Farmers Insurance Exchange Farmers Underwriters Assn. A/I/F","Property Casualty","21652","0959","false","Farmers Ins Group, Regulatory Affairs Dept.","6301 Owensmouth Ave","Woodland Hills","CA","91367","8189650433","6301 OWENSMOUTH AVE",,"WOODLAND HILLS","CA","91367","818-965-0433","Non Iowa Reciprocal Exchange","Either",,,"POINT (-118.601532 34.184535)"
"Farmers Mutual Hail Insurance Company of Iowa","Property Casualty","13897","0413","true","6785 WESTOWN PARKWAY",,"WEST DES MOINES","IA","50266","515-282-9104","6785 WESTOWN PARKWAY",,"WEST DES MOINES","IA","50266","515-724-5012","Iowa Mutual Fire and Casualty Company","Mutual","Farmers Mutual Hail Ins. Ass'n of Iowa","POINT (-93.802226 41.595104)","POINT (-93.802226 41.595104)"
"Farmers Mutual Insurance Association","County Mutual","15396","0046","true","PO BOX 40",,"SCHLESWIG","IA","51461","712-676-3621",,,,,,,"County Mutual","Mutual","Mutual Fire, L., Tornado, Wind, Insurance of German Farmers of Crawford & I",,
"Farmers Mutual Insurance Association","County Mutual","15397","0062","true","PO BOX 246",,"FAYETTE","IA","52142","563-425-4176",,,,,,,"County Mutual","Mutual","Farmer Mutual Fire Insurance Association",,
"Farmers Mutual Insurance Association","County Mutual","14681","0106","true","708 CHASE ST","PO BOX 148","OSAGE","IA","50461","641-732-3778",,,,,,,"County Mutual","Mutual","Farmers Mutual Fire Insurance Association","POINT (-92.810482 43.28513)",
"Farmers Mutual Insurance Association","County Mutual","13061","0113","true","726 4TH AVE","PO BOX 273","SIBLEY","IA","51249","712-754-3654",,,,,,,"County Mutual","Mutual","Farmers Mutual Fire and Lightning Insurance Association","POINT (-95.748826 43.400651)",
"Farmers Mutual Insurance Association","County Mutual","15400","0117","true","915 BROADWAY","PO BOX 333","EMMETSBURG","IA","50536","712-852-4287",,,,,,,"County Mutual","Mutual",,"POINT (-94.678815 43.111348)",
"Farmers Mutual Insurance Association","State Mutual","14115","0134","true","1010 MAIN ST",,"HULL","IA","51239","712-439-1722",,,,,,,"Iowa State Mutual Insurance Association","Mutual",,"POINT (-96.13366 43.18796)",
"Farmers Mutual Insurance Association","County Mutual","15399","0141","true","PO BOX 59",,"TRAER","IA","50675-0059","319-478-2585",,,,,,,"County Mutual","Mutual","Mutual Fire Insurance Association of German Farmers of Tama County",,
"Farmers Mutual Insurance Association of Roselle","County Mutual","15402","0025","true","1424 HIGHWAY 71 N",,"CARROLL","IA","51401","7127924525",,,,,,,"County Mutual","Mutual",,"POINT (-94.878168 42.074738)",
"Farmers Mutual Insurance Company of Nebraska","Property Casualty","13889","1678","false","501 S. 13th St",,"LINCOLN","NE","68508-2703","402-434-8300","501 S 13th Street",,"Lincoln","NE","68508","402-434-8365","Non Iowa Mutual Fire And Casualty Co","Mutual",,"POINT (-96.702656 40.808842)","POINT (-96.702656 40.808842)"
"Farmers New World Life Insurance Company","Life","63177","0340","false","7340 W Memorial Rd",,"Oklahoma City","OK","73142","800-238-9671","3120 139TH AVENUE SOUTHEAST, SUITE 300",,"BELLEVUE","WA","98005-4491","206-236-7929","Non Iowa Stock Life - with A & H","Stock",,"POINT (-97.641587 35.608931)","POINT (-122.154819 47.583476)"
"Farmers Property and Casualty Insurance Company","Property Casualty","26298","1725","false","700 Quaker Lane",,"WARWICK","RI","02886-6669","800-422-4272","9797 Springboro Pike, Suite 201",,"Dayton","OH","45448","800-422-4272","Non Iowa Stock Fire And Casualty Company","Stock","Metropolitan Property and Casualty Insurance Company, Metropolitan Property and Liability  Insurance Company","POINT (-71.500068 41.678771)","POINT (-84.231609 39.608399)"
"Farm & Home Mutual Insurance Association","State Mutual","15330","0151","true","102 S IOWA AVE",,"WASHINGTON","IA","52353-0090","3198630611",,,,,,,"Iowa State Mutual Insurance Association","Mutual","Farm and Home Security Mutual Insurance Association, Farmers Mutual Insurance Association of Washington County, Farmers Mutual Insurance Association, Farmers Mutual Insurance Association of Washington, Iowa","POINT (-91.691641 41.299177)",
"Farmington Casualty Company","Property Casualty","41483","2237","false","One Tower Square",,"HARTFORD","CT","06183","860-277-1561","ONE TOWER SQUARE, MS08A",,"HARTFORD","CT","06183","860-277-1248","Non Iowa Stock Fire And Casualty Company","Stock",,,
"FCCI Insurance Company","Property Casualty","10178","2817","false","6300 University Parkway",,"SARASOTA","FL","34240-8424","800 226-3224","6300 UNIVERSITY PARKWAY",,"SARASOTA","FL","34240-8424","800-226-3224-7567","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-82.435703 27.386349)","POINT (-82.435703 27.386349)"
"Federal Insurance Company","Property Casualty","20281","0625","false","202B Hall's Mill Road",,"WHITEHOUSE STATION","NJ","08889","9089032000","436 WALNUT STREET",,"PHILADELPHIA","PA","19106","215-640-4555","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-74.765041 40.644972)","POINT (-75.148957 39.947451)"
"Federal Life Insurance Company","Life","63223","0254","false","3750 W. Deerfield Rd.",,"RIVERWOODS","IL","60015","847-520-1900","3750 W. Deerfield Road",,"Riverwoods","IL","60015","847-520-1900","Non Iowa Stock Life - with A & H","Stock","Federal Life Insurance Company (Mutual)",,
"Federated Life Insurance Company","Life","63258","1191","false","121 East Park Square",,"OWATONNA","MN","55060","888-333-4949","121 EAST PARK SQUARE",,"OWATONNA","MN","55060","507-455-5387","Non Iowa Stock Life - with A & H","Stock",,"POINT (-93.225466 44.084027)","POINT (-93.225466 44.084027)"
"Federated Mutual Insurance Company","Property Casualty","13935","0626","false","121 East Park Square",,"OWATONNA","MN","55060","888-333-4949","121 EAST PARK SQUARE",,"OWATONNA","MN","55060","507-455-5387","Non Iowa Mutual Fire And Casualty Co","Mutual","Minnesota Implement Mutual Fire Ins. Co., Federated Mutual Implement & Hardware Insurance Company, Mutual Implement & Hardware Insurance Company","POINT (-93.225466 44.084027)","POINT (-93.225466 44.084027)"
"Federated Reserve Insurance Company","Property Casualty","16024","3227","false","121 East Park Square",,"OWATONNA","MN","55060","5074555200","121 EAST PARK SQUARE",,"OWATONNA","MN","55060","507-455-5387","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-93.225466 44.084027)","POINT (-93.225466 44.084027)"
"Federated Rural Electric Insurance Exchange, Fed Rural Elec Mgmt Corp A/I/F","Property Casualty","11118","1285","false","PO BOX 15147",,"LENEXA","KS","66214-5147","913-541-0150","7725 RENNER ROAD",,"SHAWNEE","KS","66217-9414","913-541-0150","Non Iowa Reciprocal Exchange","Either","Federated Rural Electric Insurance Corporation",,"POINT (-94.77981 38.98759)"
"Federated Service Insurance Company","Property Casualty","28304","2741","false","121 East Park Square",,"OWATONNA","MN","55060","888-333-4949","121 EAST PARK SQUARE",,"OWATONNA","MN","55060","507-455-5387","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-93.225466 44.084027)","POINT (-93.225466 44.084027)"
"Fidelity and Deposit Company of Maryland (The)","Property Casualty","39306","2103","false","1299 Zurich Way",,"SCHAUMBURG","IL","60196-1056","847-230-2632","1299 ZURICH WAY",,"SCHAUMBURG","IL","60196-1056","847-605-6201","Non Iowa Stock Fire And Casualty Company","Stock","F & D Company of Maryland","POINT (-88.046361 42.063664)","POINT (-88.046361 42.063664)"
"Fidelity and Guaranty Insurance Company","Property Casualty","35386","1864","true","ONE TOWER SQUARE",,"HARTFORD","CT","06183","8602773966","ONE TOWER SQUARE, 5 MS",,"HARTFORD","CT","06183","860-277-1248","Iowa Stock Fire And Casualty Company","Stock",,,
"Fidelity and Guaranty Insurance Underwriters, Inc.","Property Casualty","25879","1302","false","One Tower Square",,"HARTFORD","CT","06183","8602770111","ONE TOWER SQUARE, 5 MS",,"HARTFORD","CT","06183","860-277-1248","Non Iowa Stock Fire And Casualty Company","Stock",,,
"Fidelity & Guaranty Life Insurance Company","Life","63274","1226","true","801 GRAND AVENUE, SUITE 2600",,"DES MOINES","IA","50309","(866) 846-4660","801 GRAND AVE. SUITE 2600",,"DES MOINES","IA","50309","402-479-8923","Iowa Stock Life - with A & H","Stock","OM Financial Life Insurance Company, Fidelity and Guaranty Life Insurance Company","POINT (-93.628366 41.587105)","POINT (-93.628366 41.587105)"
"Fidelity Investments Life Insurance Company","Life","93696","2291","false","900 Salem Street, Mail Zone 0T1W2",,"SMITHFIELD","RI","02917","4012924618","900 Salem Street, OT1W2",,"Smithfield","RI","02917","603-791-3597","Non Iowa Stock Life - with A & H","Stock","Providentmutual Variable Life Insurance  Company","POINT (-71.531807 41.934603)","POINT (-71.531807 41.934603)"
"Fidelity Life Association, A Legal Reserve Life Insurance Company","Life","63290","0256","false","8700 W. Bryn Mawr Ave., Suite 900S",,"CHICAGO","IL","60631","800-369-3990","8700 W. Bryn Mawr Ave., Suite 900S",,"Chicago","IL","60631","312-379-2397-","Non Iowa Stock Life - with A & H","Stock","Fidelity Life Association, Mystic Workers of the World, Fidelity Life Association a Mutual Legal Reserve Company","POINT (-87.843348 41.980988)","POINT (-87.843348 41.980988)"
"Fidelity Security Life Insurance Company","Life","71870","1867","false","3130 Broadway",,"KANSAS CITY","MO","64111","816-756-1060-1321","3130 BROADWAY",,"KANSAS CITY","MO","64111-2452","816-756-1060","Non Iowa Stock Life - with A & H","Stock",,,
"Financial Casualty & Surety, Inc.","Property Casualty","35009","3055","false","3131 Eastside St., Suite 600",,"HOUSTON","TX","77098","877-737-2245","3131 Eastside, Suite 250",,"Houston","TX","77098","713-351-8402","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-95.42479 29.7373)","POINT (-95.42479 29.7373)"
"Financial Pacific Insurance Company","Property Casualty","31453","3160","false","PO Box 73909",,"CEDAR RAPIDS","IA","52407-3909","800-332-7977","118 SECOND AVE SE",,"CEDAR RAPIDS","IA","52401","319-286-2537","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-91.668096 41.977646)"
"Finial Reinsurance Company","Property Casualty","39136","2649","false","1314 Douglas Street, Suite 1400",,"OMAHA","NE","68102-1944","4029163000","100 First Stamford Place",,"Stamford","CT","06902-6745","203-363-5200","Non Iowa Stock Fire And Casualty Company","Stock","Zurich Reinsurance (North America), Inc., Zurich Reinsurance Centre, Inc., Zurich Reinsurance Company of America, Converium Reinsurance (North America) Inc.","POINT (-95.93386 41.25863)","POINT (-73.548639 41.044669)"
"Fire Insurance Exchange Fire Underwriters Assn. A/I/F","Property Casualty","21660","0960","false","Farmers Ins Group, Regulatory Affairs Dept.","6301 Owensmouth Ave","Woodland Hills","CA","91367","8189650433","6301 OWENSMOUTH AVE",,"WOODLAND HILLS","CA","91367","818-965-0433","Non Iowa Reciprocal Exchange","Either",,,"POINT (-118.601532 34.184535)"
