"record_id","offender_number","prison_start_date","prison_admit_type","supervising_intitution","supervision_status","sex","race_ethnicity","education_category","education","age","offense_code","offense_class","offense_description","offense_type","offense_subtype","months_served","record_date"
"456","19286846","2022-07-26T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","24.98015058","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","0.6557377049","2022-08-15T12:12:28.000"
"457","3461564","2000-12-12T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","Post-Secondary","Associate's Degree","41.3744011","707.3","B Felony","MURDER 2ND - 85%","Violent","Murder/Manslaughter","259.5409836","2022-08-15T12:12:28.000"
"458","18224180","2022-03-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","22.05338809","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","4.983606557","2022-08-15T12:12:28.000"
"459","20803397","2015-07-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Bachelor's Degree","81.41546886","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","84.45901639","2022-08-15T12:12:28.000"
"460","18098879","2019-10-31T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","21.84804928","708.6","C Felony","Intimidation with Dangerous Weapon-Intent (Non-Forcible)","Violent","Assault","33.40983607","2022-08-15T12:12:28.000"
"461","19428950","2017-10-26T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","29.80424367","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","57.50819672","2022-08-15T12:12:28.000"
"462","18075659","2022-03-23T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","29.15263518","124.401(5),B","Aggravated Misdemeanor","Possession of a Controlled Substance - 2nd Offense","Drug","Drug Possession","4.754098361","2022-08-15T12:12:28.000"
"463","1213112","2020-11-30T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","62.6201232","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","20.42622951","2022-08-15T12:12:28.000"
"464","20406977","2016-11-09T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","HiSET/GED","33.26488706","707.11","B Felony","ATTEMPTED MURDER, 85%","Violent","Murder/Manslaughter","69.01639344","2022-08-15T12:12:28.000"
"465","19195901","2020-02-14T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","33.23750856","708.2A(4)","D Felony","DOMESTIC ABUSE ASSAULT - 3RD OR SUBSEQUENT OFFENSE","Violent","Assault","29.93442623","2022-08-15T12:12:28.000"
"466","20118611","2015-01-28T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","HS Diploma or Equivelent","HiSET/GED","32.73921971","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","90.36065574","2022-08-15T12:12:28.000"
"467","19219418","2020-01-24T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","32.61601643","713.3","B Felony","BURGLARY 1ST DEGREE","Violent","Other Violent","30.62295082","2022-08-15T12:12:28.000"
"468","18065891","2020-09-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Tenth","20.99110198","724.16A-B","C Felony","TRAFFICKING IN STOLEN WEAPON, 2ND OFF./USE","Public Order","Weapons","23.31147541","2022-08-15T12:12:28.000"
"469","20438135","2021-06-02T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","31.67967146","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","14.39344262","2022-08-15T12:12:28.000"
"470","3375758","2022-02-15T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","46.91033539","708.4(1)","C Felony","WILLFUL INJURY - CAUSING SERIOUS INJURY","Violent","Assault","5.93442623","2022-08-15T12:12:28.000"
"471","19351421","2022-03-29T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","39.61122519","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","4.557377049","2022-08-15T12:12:28.000"
"472","19785620","2017-06-14T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","37.14168378","709.4(1)(a)","C Felony","Sex Abuse 3rd-By Force, 1st Off-Life Special Sentence","Violent","Sex","61.90163934","2022-08-15T12:12:28.000"
"473","20839910","2022-04-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Tenth","19.91238877","724.26(1)","D Felony","Dominion/Control of Firearm/Offensive Weapon by Felon","Public Order","Weapons","4.360655738","2022-08-15T12:12:28.000"
"474","20694572","2020-04-21T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Tenth","31.51813826","708.6","C Felony","Intimidation with Dangerous Weapon-Intent (Non-Forcible)","Violent","Assault","27.73770492","2022-08-15T12:12:28.000"
"475","19047641","2021-10-08T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","21.37166324","724.16A,1","D Felony","TRAFFICKING IN STOLEN WEAPONS","Public Order","Weapons","10.19672131","2022-08-15T12:12:28.000"
"476","3343046","2007-12-07T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","HiSET/GED","52.29021218","710.3","B Felony","KIDNAPPING 2ND DEGREE","Violent","Kidnap","175.9016393","2022-08-15T12:12:28.000"
"477","20366636","2022-05-02T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","45.03216975","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","3.442622951","2022-08-15T12:12:28.000"
"478","18153686","2022-02-25T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","HS Diploma or Equivelent","HiSET/GED","35.89596167","321J.2(2)(c)","D Felony","Operating While Intoxicated - 3rd or Subsequent Offense","Public Order","OWI","5.606557377","2022-08-15T12:12:28.000"
"479","19813673","2021-06-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","21.94934976","709.4(1)(b)(2)","C Felony","Sex Abuse 3rd-Child Victim Age 12/13-Life Special Sentence","Violent","Sex","13.93442623","2022-08-15T12:12:28.000"
"480","18585959","2020-10-21T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eleventh","36.30937714","708.2A(4)","D Felony","Domestic Abuse Assault-3rd or Subsequent Offense, 85%","Violent","Assault","21.73770492","2022-08-15T12:12:28.000"
"481","20184425","2022-03-30T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","High School Diploma","34.11635866","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","4.524590164","2022-08-15T12:12:28.000"
"482","18845150","2013-03-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","29.36071184","707.3","B Felony","MURDER - 2ND DEGREE,  85%","Violent","Murder/Manslaughter","112.6557377","2022-08-15T12:12:28.000"
"483","243452","1995-10-31T00:00:00.000","New Admit New Sentence","Anamosa State Penitentiary","Prison","Male","White","No HS Diploma","Eighth","72.72279261","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","320.8196721","2022-08-15T12:12:28.000"
"484","18722081","2007-01-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","36.63518138","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","186.4590164","2022-08-15T12:12:28.000"
"485","18125642","2018-07-13T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","24.57768652","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","48.98360656","2022-08-15T12:12:28.000"
"486","18918566","2022-04-08T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","No HS Diploma","No Diploma/No Certificate","39.09650924","711.2","B Felony","ROBBERY - 1ST DEGREE - 85%","Violent","Robbery","4.229508197","2022-08-15T12:12:28.000"
"487","19010243","2015-05-20T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","66.69404517","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","86.68852459","2022-08-15T12:12:28.000"
"488","20060414","2021-01-12T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","25.45379877","706.3,A","C Felony","CONSPIRACY/COMMIT FORC FELONY","Violent","Other Violent","19.01639344","2022-08-15T12:12:28.000"
"489","18797684","2022-03-29T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","20.67624914","724.16A,1","D Felony","TRAFFICKING IN STOLEN WEAPONS","Public Order","Weapons","4.557377049","2022-08-15T12:12:28.000"
"490","18164777","2022-02-15T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Ninth","23.72347707","724.26","D Felony","REC. TRANSP, POS. FIREARM FELON","Public Order","Weapons","5.93442623","2022-08-15T12:12:28.000"
"491","3166112","2021-12-10T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","51.85489391","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking","8.131147541","2022-08-15T12:12:28.000"
"492","3241622","2020-02-21T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","45.47843943","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking","29.70491803","2022-08-15T12:12:28.000"
"493","18748133","2021-12-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","42.65571526","708.4(2)","D Felony","WILLFUL INJURY - CAUSING BODILY INJURY","Violent","Assault","7.573770492","2022-08-15T12:12:28.000"
"494","19103213","2022-03-23T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","35.35660507","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","4.754098361","2022-08-15T12:12:28.000"
"495","18689468","2020-11-12T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","28.24093087","708.4(2)","D Felony","WILLFUL INJURY - CAUSING BODILY INJURY","Violent","Assault","21.01639344","2022-08-15T12:12:28.000"
"496","19715054","2022-04-28T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White",,,"31.60848734","724.26(1)","D Felony","Dominion/Control of Firearm/Offensive Weapon by Felon","Public Order","Weapons","3.573770492","2022-08-15T12:12:28.000"
"497","19089119","2019-04-18T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","30.38466804","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","39.83606557","2022-08-15T12:12:28.000"
"498","2411909","2021-12-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","HS Diploma or Equivelent","HiSET/GED","53.25393566","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","8.360655738","2022-08-15T12:12:28.000"
"499","18922547","2022-02-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Seventh","32.31485284","710.10(2)","D Felony","ENTICING AWAY A MINOR","Violent","Kidnap","6.327868852","2022-08-15T12:12:28.000"
"500","20830559","2020-10-30T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","21.35249829","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","21.44262295","2022-08-15T12:12:28.000"
"501","20859626","2021-11-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Eleventh","21.0568104","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","8.819672131","2022-08-15T12:12:28.000"
"502","19455449","2021-09-29T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","Black","No HS Diploma","Unknown","52.00273785","708.2A(4)","D Felony","Domestic Abuse Assault-3rd or Subsequent Offense, 85%","Violent","Assault","10.49180328","2022-08-15T12:12:28.000"
"503","18579590","2020-05-13T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","Hispanic","HS Diploma or Equivelent","HiSET/GED","37.14715948","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","27.01639344","2022-08-15T12:12:28.000"
"504","18123155","2022-01-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","28.38329911","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","7.344262295","2022-08-15T12:12:28.000"
"505","19410827","2021-10-05T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","55.10198494","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","10.29508197","2022-08-15T12:12:28.000"
"506","20810417","2022-03-16T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","High School Diploma","32.45448323","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","4.983606557","2022-08-15T12:12:28.000"
"507","2415833","1988-10-31T00:00:00.000","New Admit New Sentence","Iowa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","69.86447639","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","404.6229508","2022-08-15T12:12:28.000"
"508","2410100","2020-04-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","53.79603012","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","28.09836066","2022-08-15T12:12:28.000"
"509","19139030","2015-12-31T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","26.17659138","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","79.31147541","2022-08-15T12:12:28.000"
"510","20291690","2021-05-26T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","50.05612594","708.7(2)","Aggravated Misdemeanor","HARASSMENT / 1ST DEG.","Violent","Assault","14.62295082","2022-08-15T12:12:28.000"
"511","19012268","2020-01-02T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","38.27241615","908.5(2)B","D Felony","SPECIAL SENTENCE REVOCATION - 2ND/SUB.","Other","Other Criminal","31.3442623","2022-08-15T12:12:28.000"
"512","20365160","2022-05-17T00:00:00.000","Return No New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","HiSET/GED","40.71457906","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","2.950819672","2022-08-15T12:12:28.000"
"513","20021237","2022-05-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Unknown","31.4661191","708.4(1)","C Felony","WILLFUL INJURY - CAUSING SERIOUS INJURY","Violent","Assault","3.37704918","2022-08-15T12:12:28.000"
"514","3144032","2010-11-15T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","51.08555784","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","140.6885246","2022-08-15T12:12:28.000"
"515","20226497","2022-02-01T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Tenth","36.70362765","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","6.393442623","2022-08-15T12:12:28.000"
"516","18264935","2021-10-04T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Ninth","37.88090349","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud","10.32786885","2022-08-15T12:12:28.000"
"517","20174174","2016-11-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","41.44284736","709.4(1)(b)(3)(d)","C Felony","Sex Abuse 3rd/Victim 14/15, Def 4+-Life Special Sentence","Violent","Sex","68.78688525","2022-08-15T12:12:28.000"
"518","20932163","2018-12-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Vocational Program/Technical Certificate","40.92539357","124.401(1E)","Felony - Enhancement to Original Penalty","Proh Acts-Firearm Poss/Control-2X Penalty Enh","Drug","Trafficking","43.7704918","2022-08-15T12:12:28.000"
"519","18913742","2022-05-05T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eighth","24.64613279","716.4","D Felony","CRIMINAL MISCHIEF 2ND DEGREE","Property","Vandalism","3.344262295","2022-08-15T12:12:28.000"
"520","19343033","2017-10-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eighth","29.38809035","710.3","B Felony","KIDNAPPING - 2ND DEGREE, 85%","Violent","Kidnap","58.16393443","2022-08-15T12:12:28.000"
"521","20433467","2007-12-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Ninth","31.55646817","707.11","B Felony","ATTEMPTED MURDER, 85%","Violent","Murder/Manslaughter","175.9344262","2022-08-15T12:12:28.000"
"522","19409339","2021-08-20T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","27.34839151","708.6(1)","C Felony","INTIMIDATION WITH A DANGEROUS WEAPON","Violent","Assault","11.80327869","2022-08-15T12:12:28.000"
"523","19580108","2022-07-08T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","19.61943874","708.4(1)","C Felony","WILLFUL INJURY - CAUSING SERIOUS INJURY","Violent","Assault","1.245901639","2022-08-15T12:12:28.000"
"524","20400551","2019-09-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","61.45653662","709.4(1)(b)(2)","C Felony","Sex Abuse 3rd-Child Victim Age 12/13-Life Special Sentence","Violent","Sex","34.52459016","2022-08-15T12:12:28.000"
"525","18778691","2021-04-12T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Tenth","31.11293634","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","16.06557377","2022-08-15T12:12:28.000"
"526","20823023","2021-02-11T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","38.86926762","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","18.03278689","2022-08-15T12:12:28.000"
"527","20698385","2020-10-15T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eighth","23.71252567","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","21.93442623","2022-08-15T12:12:28.000"
"528","18474005","2022-03-08T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Sixth","41.86721424","321J.2(2)(c)","D Felony","Operating While Intoxicated - 3rd or Subsequent Offense","Public Order","OWI","5.245901639","2022-08-15T12:12:28.000"
"529","19996874","2018-12-21T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Sixth","33.00205339","709.4(1)(a)","C Felony","Sex Abuse 3rd-By Force, 1st Off-Life Special Sentence","Violent","Sex","43.70491803","2022-08-15T12:12:28.000"
"530","20780744","2020-03-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eleventh","23.37303217","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","29.24590164","2022-08-15T12:12:28.000"
"531","20984276","2019-12-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","32.03832991","124.401(1)(b)(3)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine GT 40gm but LT 200gm","Drug","Trafficking","31.54098361","2022-08-15T12:12:28.000"
"532","20971082","2021-06-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","28.76659822","692A.104-B","D Felony","Sex Offender - Registration Violation 2nd or subsequent offense","Public Order","Other Public Order","13.67213115","2022-08-15T12:12:28.000"
"533","19167239","2004-10-11T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","43.4934976","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","213.6721311","2022-08-15T12:12:28.000"
"534","18854012","2005-08-12T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Associate's Degree","55.35386721","709.3","B Felony","SEXUAL ABUSE - 2ND DEGREE - 85%","Violent","Sex","203.6721311","2022-08-15T12:12:28.000"
"535","3310484","2021-08-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","69.14715948","321J.2(2)(c)","D Felony","Operating While Intoxicated - 3rd or Subsequent Offense","Public Order","OWI","12.13114754","2022-08-15T12:12:28.000"
"536","3312497","2017-04-05T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","44.50376454","902.14","Felony - Enhancement to Original Penalty","SEX ABUSE/LASC. ACTS/ENHANCED PENALTY/ CLASS A - Life Special Sentence","Violent","Sex","64.19672131","2022-08-15T12:12:28.000"
"537","67685","1996-03-15T00:00:00.000","New Admit New Sentence","Anamosa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","55.4825462","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","316.3606557","2022-08-15T12:12:28.000"
"538","20441834","2022-07-21T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Bachelor's Degree","49.05954825","709.8(1)(a)","C Felony","Lascivious Acts with a Child-Fond/Touch Child, 1st Off-Life Special Sentence","Violent","Sex","0.8196721311","2022-08-15T12:12:28.000"
"539","18563522","2022-01-20T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","22.47775496","708.6","C Felony","Intimidation with Dangerous Weapon-Intent (Non-Forcible)","Violent","Assault","6.786885246","2022-08-15T12:12:28.000"
"540","18058973","2020-06-18T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","34.80082136","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","25.83606557","2022-08-15T12:12:28.000"
"541","20904425","2014-11-17T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","27.22792608","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","92.72131148","2022-08-15T12:12:28.000"
"542","20711654","2009-04-20T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Junior level college","41.27036277","726.6(4)","B Felony","CHILD ENDANGERMENT RESULTING IN DEATH","Violent","Assault","159.5081967","2022-08-15T12:12:28.000"
"543","3359867","2022-01-07T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","55.81382615","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking","7.213114754","2022-08-15T12:12:28.000"
"544","3046814","2017-05-05T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","61.69472964","708.4(1)","C Felony","WILLFUL INJURY - CAUSING SERIOUS INJURY","Violent","Assault","63.21311475","2022-08-15T12:12:28.000"
"545","20033762","2022-02-16T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","23.44147844","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","5.901639344","2022-08-15T12:12:28.000"
"546","20086505","2022-04-15T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","44.6844627","692A.104-B","D Felony","Sex Offender - Registration Violation 2nd or subsequent offense","Public Order","Other Public Order","4","2022-08-15T12:12:28.000"
"547","18646151","2011-04-21T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","33.2347707","711.2","B Felony","ROBBERY 1ST DEGREE, 85%","Violent","Robbery","135.5409836","2022-08-15T12:12:28.000"
"548","19311482","2021-12-29T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","33.04312115","708.2A(4)","D Felony","Domestic Abuse Assault-3rd or Subsequent Offense, 85%","Violent","Assault","7.508196721","2022-08-15T12:12:28.000"
