"record_id","offender_number","record_date","fiscal_year_revoked","revocation_type","status_revoked","sex","race_ethnicity","age","offense_code","offense_class","offense_description","offense_type","offense_subtype"
"9550","20064857","2014-04-28T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","23","724.16A,1","D Felony","TRAFFICKING IN STOLEN WEAPONS","Public Order","Weapons"
"9549","20365778","2019-08-01T00:00:00.000","2020","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","33","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"9548","26876","2019-01-14T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","49","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary"
"9547","20063930","2013-05-07T00:00:00.000","2013","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Special Sentence","Male","White","20","903B.2","Special Sentence 2005","Special Supervision Sentence-D Felony or Misdemeanors/10 years parole","Violent","Sex"
"9546","18213698","2017-12-01T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","26","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary"
"9545","3135488","2016-08-09T00:00:00.000","2017","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","41","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9544","3261980","2014-02-04T00:00:00.000","2014","4. Revoked - New Arrest ICON","Parole","Male","White","38","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9543","19622849","2014-04-16T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","30","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"9542","18626018","2014-12-02T00:00:00.000","2015","4. Revoked - New Arrest ICON","Parole","Male","White","22","713.6A(2)","Aggravated Misdemeanor","Burglary 3rd Degree - Motor Vehicle","Property","Burglary"
"9541","20664932","2015-05-08T00:00:00.000","2015","5. Revoked - Other Violation (No New Arrest)","Special Sentence","Male","White","25","903B.2","Special Sentence 2005","Special Supervision Sentence-D Felony or Misdemeanors/10 years parole","Violent","Sex"
"9540","18284870","2015-01-27T00:00:00.000","2015","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","30","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9539","20346560","2017-11-16T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","26","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9538","18203948","2020-06-26T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","Black","28","726.3","C Felony","NEGLECT OR ABANDONMENT","Violent","Other Violent"
"9537","20184851","2013-09-03T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","26","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9536","20540858","2022-07-19T00:00:00.000",,"1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","30","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft"
"9535","18929180","2019-04-05T00:00:00.000","2019","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","Hispanic","28","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking"
"9534","3311810","2016-05-03T00:00:00.000","2016","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","38","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"9533","20988008","2019-06-07T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","39","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"9532","18009296","2018-09-25T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Special Sentence","Male","Black","42","903B.2","Special Sentence 2005","Special Supervision Sentence-D Felony or Misdemeanors/10 years parole","Violent","Sex"
"9531","19092452","2014-09-18T00:00:00.000","2015","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","48","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9530","617945","2017-11-27T00:00:00.000","2018","6. Revoked - Other (No New Arrest) - No ROV Data","Parole","Male","Black","54","321J.2(B)","Aggravated Misdemeanor","OPER VEH WH INT (OWI) / AGR MISD / 2ND OFF -","Public Order","OWI"
"9529","20283206","2013-05-23T00:00:00.000","2013","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","33","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9528","19513256","2013-03-26T00:00:00.000","2013","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","White","33","708.2A(3B)","Aggravated Misdemeanor","DOMESTIC ABUSE ASSAULT - 2ND OFFENSE","Violent","Assault"
"9527","2401622","2019-06-13T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","54","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9526","3043433","2012-09-10T00:00:00.000","2013","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Hispanic","46","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"9525","2419079","2018-10-03T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","46","706A.4","B Felony","VIOLATION OF 706A.2 - ONGOING CRIMINAL CONDUCT","Other","Other Criminal"
"9524","19199729","2021-02-25T00:00:00.000","2021","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","33","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary"
"9523","20680037","2016-11-17T00:00:00.000","2017","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","34","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"9522","19091204","2016-08-10T00:00:00.000","2017","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","25","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9521","243563","2017-09-01T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","54","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary"
"9520","3231740","2022-01-28T00:00:00.000","2022","2. Revoked - Serious Misdemeanor New Conviction","Parole","Male","Black","43","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9519","18410408","2016-12-05T00:00:00.000","2017","2. Revoked - Serious Misdemeanor New Conviction","Special Sentence","Male","Hispanic","31","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9518","20577089","2019-05-28T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","33","124.401(1)(c)(8)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Other Subst Sched I, II, III","Drug","Trafficking"
"9517","623003","2013-08-06T00:00:00.000","2014","2. Revoked - Serious Misdemeanor New Conviction","Parole","Male","Black","47","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft"
"9516","3041045","2013-11-26T00:00:00.000","2014","5. Revoked - Other Violation (No New Arrest)","Parole","Male","Hispanic","55","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud"
"9515","18539093","2020-12-07T00:00:00.000","2021","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","34","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking"
"9514","3182765","2016-07-01T00:00:00.000","2017","5. Revoked - Other Violation (No New Arrest)","Special Sentence","Male","Black","44","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9513","19359473","2021-09-07T00:00:00.000","2022","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Special Sentence","Male","White","35","903B.2","Special Sentence 2005","Special Supervision Sentence-D Felony or Misdemeanors/10 years parole","Violent","Sex"
"9512","3309173","2018-01-08T00:00:00.000","2018","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","White","41","124.401(1)(c)(3)","C Felony","Proh. Acts - Mfg, Del, Consp or Poss w/Int. - Cocaine LT 10 gm","Drug","Trafficking"
"9511","2403098","2016-04-08T00:00:00.000","2016","5. Revoked - Other Violation (No New Arrest)","Parole","Male","Black","52","708.2A(4)","D Felony","DOMESTIC ABUSE ASSAULT - 3RD OR SUBSEQUENT OFFENSE","Violent","Assault"
"9510","18385136","2016-05-06T00:00:00.000","2016","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","Black","40","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud"
"9509","18263111","2019-01-07T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","23","713.6","D Felony","ATTEMPTED BURGLARY 2ND DEGREE","Property","Burglary"
"9508","18400097","2016-10-19T00:00:00.000","2017","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Special Sentence","Male","White","20","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9507","18215576","2017-07-20T00:00:00.000","2018","2. Revoked - Serious Misdemeanor New Conviction","Parole","Male","White","29","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary"
"9506","622727","2021-03-18T00:00:00.000","2021","2. Revoked - Serious Misdemeanor New Conviction","Parole","Male","White","55","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft"
"9505","20229782","2018-04-12T00:00:00.000","2018","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","35","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"9504","19039313","2019-11-26T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","29","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud"
"9503","3359288","2017-05-09T00:00:00.000","2017","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","57","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9502","20209034","2021-09-21T00:00:00.000","2022","4. Revoked - New Arrest ICON","Parole","Male","White","40","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9501","3326279","2019-01-31T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","Black","63","124.401(1)(c)(3)","C Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine LT 5gm","Drug","Trafficking"
"9500","3194888","2019-10-08T00:00:00.000","2020","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","63","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9499","19837463","2017-06-28T00:00:00.000","2017","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Special Sentence","Male","Black","38","903B.2","Special Sentence 2005","Special Supervision Sentence-D Felony or Misdemeanors/10 years parole","Violent","Sex"
"9498","19468637","2017-08-28T00:00:00.000","2018","4. Revoked - New Arrest ICON","Parole","Male","Black","22","708.6(1)","C Felony","INTIMIDATION WITH A DANGEROUS WEAPON","Violent","Assault"
"9497","19340432","2019-10-21T00:00:00.000","2020","5. Revoked - Other Violation (No New Arrest)","Special Sentence","Male","White","27","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9496","3358763","2021-04-22T00:00:00.000","2021","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","41","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft"
"9495","239441","2015-01-20T00:00:00.000","2015","5. Revoked - Other Violation (No New Arrest)","Parole","Male","Black","44","124.401(1)(c)(3)","C Felony","Proh. Acts - Mfg, Del, Consp or Poss w/Int. - Cocaine LT 10 gm","Drug","Trafficking"
"9494","3147107","2019-10-29T00:00:00.000","2020","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","53","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession"
"9493","19858778","2016-12-13T00:00:00.000","2017","4. Revoked - New Arrest ICON","Parole","Male","White","23","713.3","B Felony","BURGLARY 1ST DEGREE","Violent","Other Violent"
"9492","20241989","2017-04-26T00:00:00.000","2017","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","29","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary"
"9491","3391616","2020-10-01T00:00:00.000","2021","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","40","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9490","19954919","2014-04-09T00:00:00.000","2014","5. Revoked - Other Violation (No New Arrest)","Special Sentence","Male","White","47","903B.2","Special Sentence 2005","Special Supervision Sentence-D Felony or Misdemeanors/10 years parole","Violent","Sex"
"9489","20233352","2019-10-08T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","29","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9488","3460502","2022-01-28T00:00:00.000","2022","4. Revoked - New Arrest ICON","Parole","Female","White","40","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9487","19348949","2019-07-11T00:00:00.000","2020","5. Revoked - Other Violation (No New Arrest)","Parole","Female","Black","24","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9486","243563","2015-04-17T00:00:00.000","2015","2. Revoked - Serious Misdemeanor New Conviction","Parole","Male","White","50","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary"
"9485","19691453","2016-02-11T00:00:00.000","2016","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","31","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"9484","3275135","2019-03-22T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","38","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking"
"9483","3372302","2019-07-29T00:00:00.000","2020","5. Revoked - Other Violation (No New Arrest)","Parole","Female","White","39","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9482","20256332","2020-03-03T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","24","811.2(8),A","D Felony","FAILURE TO APPEAR FELONY CHG.","Public Order","Flight/Escape"
"9481","18066365","2014-06-04T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Asian or Pacific Islander","31","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9480","20872763","2016-03-23T00:00:00.000","2016","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","29","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9479","3232109","2012-09-25T00:00:00.000","2013","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","49","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"9478","3221147","2016-03-29T00:00:00.000","2016","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","55","124.401(1)(b)(3)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine GT 5gm but LT 50 gm","Drug","Trafficking"
"9477","18920315","2019-07-11T00:00:00.000","2020","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","30","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9476","18051161","2014-02-11T00:00:00.000","2014","5. Revoked - Other Violation (No New Arrest)","Parole","Female","American Indian or Alaska Native","26","726.3","C Felony","NEGLECT OR ABANDONMENT","Violent","Other Violent"
"9475","20722466","2019-12-03T00:00:00.000","2020","5. Revoked - Other Violation (No New Arrest)","Parole","Male","Black","26","706.1,A","C Felony","Conspiracy/Commit Forcible Felony","Other","Other Violent"
"9474","20338838","2013-07-10T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","28","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud"
"9473","20329628","2014-11-05T00:00:00.000","2015","4. Revoked - New Arrest ICON","Special Sentence","Male","Black","37","903B.2","Special Sentence 2005","Special Supervision Sentence-D Felony or Misdemeanors/10 years parole","Violent","Sex"
"9472","20490605","2020-11-17T00:00:00.000","2021","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","White","30","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9471","18571055","2022-05-27T00:00:00.000","2022","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","White","27","706.3,A","C Felony","CONSPIRACY/COMMIT FORC FELONY","Violent","Other Violent"
"9470","18642641","2016-03-10T00:00:00.000","2016","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","27","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary"
"9469","3375758","2019-07-10T00:00:00.000","2020","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","43","902.8,A","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PERSON)","Other","Other Criminal"
"9468","18639641","2019-06-19T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","25","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9467","18485657","2015-04-27T00:00:00.000","2015","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","27","124.401(1)(d)(2)","D Felony","Proh Acts-Mfg, Del, Consp or Poss-Marij LT 50 kg","Drug","Trafficking"
"9466","19068032","2019-11-12T00:00:00.000","2020","5. Revoked - Other Violation (No New Arrest)","Parole","Male","Black","39","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9465","3179264","2022-06-06T00:00:00.000","2022","6. Revoked - Other (No New Arrest) - No ROV Data","Parole","Male","White","47","124.401(1)(b)(6)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Marij GT 100 kg but LT 1,000 kg","Drug","Trafficking"
"9464","3315248","2017-03-14T00:00:00.000","2017","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","43","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft"
"9463","146504","2019-07-23T00:00:00.000","2020","4. Revoked - New Arrest ICON","Parole","Male","White","45","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9462","20082440","2022-06-30T00:00:00.000","2022","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","32","724.26","D Felony","REC. TRANSP, POS. FIREARM FELON","Public Order","Weapons"
"9461","20291906","2017-06-26T00:00:00.000","2017","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Special Sentence","Male","White","26","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9460","3109583","2016-10-04T00:00:00.000","2017","2. Revoked - Serious Misdemeanor New Conviction","Parole","Male","White","41","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9459","3381998","2014-09-16T00:00:00.000","2015","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","36","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking"
"9458","20999813","2018-03-05T00:00:00.000","2018","5. Revoked - Other Violation (No New Arrest)","Special Sentence","Male","White","30","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9457","3357782","2014-10-07T00:00:00.000","2015","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","34","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft"
"9456","243134","2019-01-16T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","54","902.8,A","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PERSON)","Other","Other Criminal"
"9455","2416220","2018-10-26T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","49","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9454","168323","2015-06-05T00:00:00.000","2015","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","44","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking"
"9453","18557816","2015-12-11T00:00:00.000","2016","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","27","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9452","18474110","2018-01-22T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Special Sentence","Male","White","26","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9451","3237416","2020-04-06T00:00:00.000","2020","4. Revoked - New Arrest ICON","Parole","Male","White","49","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"9450","18988526","2020-03-17T00:00:00.000","2020","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","White","35","716.5","Aggravated Misdemeanor","CRIMINAL MISCHIEF 3RD DEGREE","Property","Vandalism"
"9449","18415376","2020-06-30T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","26","712.3","C Felony","ARSON 2ND DEGREE","Property","Arson"
"9448","18992702","2013-09-03T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","24","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft"
"9447","19970795","2014-07-07T00:00:00.000","2015","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","28","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9446","19367009","2019-05-13T00:00:00.000","2019","5. Revoked - Other Violation (No New Arrest)","Special Sentence","Male","White","28","903B.2","Special Sentence 2005","Special Supervision Sentence-D Felony or Misdemeanors/10 years parole","Violent","Sex"
"9445","20556614","2021-08-31T00:00:00.000","2022","3. Revoked - New Arrest Pending or Found Not Guilty","Parole","Male","White","25","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9444","55796","2015-10-22T00:00:00.000","2016","4. Revoked - New Arrest ICON","Parole","Male","White","55","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI"
"9443","2410262","2014-07-22T00:00:00.000","2015","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","48","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9442","20664896","2012-08-21T00:00:00.000","2013","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","26","124.401(1)(c)(7)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Amph LT 5 gm","Drug","Trafficking"
"9441","19286990","2019-03-28T00:00:00.000","2019","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","Black","37","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking"
"9440","18666638","2015-08-12T00:00:00.000","2016","5. Revoked - Other Violation (No New Arrest)","Parole","Male","White","32","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud"
"9439","3442478","2013-09-19T00:00:00.000","2014","5. Revoked - Other Violation (No New Arrest)","Parole","Female","White","34","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud"
"9438","3250100","2020-11-04T00:00:00.000","2021","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Special Sentence","Male","White","42","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex"
"9437","18379112","2018-06-22T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","28","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9436","19522163","2019-07-01T00:00:00.000","2020","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Female","White","35","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking"
"9435","3229031","2013-08-22T00:00:00.000","2014","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","36","902.8,B","Felony - Enhancement to Original Penalty","HABITUAL OFFENDER (PROPERTY)","Other","Other Criminal"
"9434","18325553","2017-08-07T00:00:00.000","2018","1. Revoked - New Felony/Aggravated Misdemeanor Conviction","Parole","Male","White","35","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud"
"9433","19234865","2017-06-27T00:00:00.000","2017","5. Revoked - Other Violation (No New Arrest)","Parole","Male","American Indian or Alaska Native","33","715A.8,A","D Felony","IDENTITY THEFT","Property","Theft"
