"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2022-0295-88H-00988HA-05A","2022","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","88H - Soil & Water Conservation","00988HA","Soil & WaterConservation","05A - Appropriation","3800000","3800000","3800000"
"2022-0295-AH6-0090AH6-05A","2022","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","AH6 - Water Quality Initiative EFF","0090AH6","Water Quality Initiative EFF","05A - Appropriation","2375000","2375000","2375000"
"2022-0295-H22-542H22A-05A","2022","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","H22 - Floodplain Mgmt and Dam Safety","542H22A","Floodplain Management and Dam Safety","05A - Appropriation","375000","375000","375000"
"2022-0295-HB6-542HB6A-05A","2022","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB6 - Park Operations & Maintenance","542HB6A","Park Operations & Maintain.","05A - Appropriation","6235000","6235000","6235000"
"2022-0295-HB7-542HB7A-05A","2022","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB7 - GIS Information for Watershed","542HB7A","Gis Information For Watershed","05A - Appropriation","195000","195000","195000"
"2022-0295-HB8-542HB8A-05A","2022","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB8 - Water Quality Monitoring","542HB8A","Water Quality Monitoring","05A - Appropriation","2955000","2955000","2955000"
"2022-0295-HB9-542HB9A-05A","2022","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB9 - Water Quality Protection","542HB9A","Water Quality Protection","05A - Appropriation","500000","500000","500000"
"2022-0295-HC1-542HC1A-05A","2022","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC1 - Animal Feeding Operations","542HC1A","Animal Feeding Operations","05A - Appropriation","1320000","1320000","1320000"
"2022-0295-HC2-542HC2A-05A","2022","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC2 - Ambient Air Quality Monitoring","542HC2A","Ambient Air Quality Monitoring -Livestock","05A - Appropriation","425000","425000","425000"
"2022-0295-HC5-542HC5A-05A","2022","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC5 - REAP","542HC5A","REAP","05A - Appropriation","12000000","12000000","12000000"
"2022-0295-LC8-6150LC8-05A","2022","Education","Regents, Board of","0295 - Environment First Fund","LC8 - SUI - Geological and Water Survey Operations","6150LC8","SUI - Geological and Water Survey Operations","05A - Appropriation","200000","200000","200000"
"2022-0295-LC9-6150LC9-05A","2022","Education","Regents, Board of","0295 - Environment First Fund","LC9 - SUI - Water Resource Management","6150LC9","SUI - Water Resource Management","05A - Appropriation","495000","495000","495000"
"2023-0295-71H-00971HA-05A","2023","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","71H - Watershed Protection Fund","00971HA","Flood Water Erosion Control","05A - Appropriation","900000","900000","900000"
"2023-0295-75H-00975HA-05A","2023","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","75H - Cost Share","00975HA","Soil Cost Share","05A - Appropriation","8325000","8325000","8325000"
"2023-0295-76H-00976HA-05A","2023","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","76H - Conservation Reserve Program","00976HA","Conservation Reserve Program","05A - Appropriation","900000","900000","900000"
"2023-0295-79H-00979HA-05A","2023","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","79H - Conservation Reserve Enhance","00979HA","Conservation Reserve Enhance","05A - Appropriation","1000000","1000000","1000000"
"2023-0295-88H-00988HA-05A","2023","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","88H - Soil & Water Conservation","00988HA","Soil & WaterConservation","05A - Appropriation","3800000","3800000","3800000"
"2023-0295-AH6-0090AH6-05A","2023","Agriculture and Natural Resources","Agriculture and Land Stewardship","0295 - Environment First Fund","AH6 - Water Quality Initiative EFF","0090AH6","Water Quality Initiative EFF","05A - Appropriation","2375000","2375000","2375000"
"2023-0295-H22-542H22A-05A","2023","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","H22 - Floodplain Mgmt and Dam Safety","542H22A","Floodplain Management and Dam Safety","05A - Appropriation","375000","375000","375000"
"2023-0295-HB6-542HB6A-05A","2023","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB6 - Park Operations & Maintenance","542HB6A","Park Operations & Maintain.","05A - Appropriation","6235000","6235000","6235000"
"2023-0295-HB7-542HB7A-05A","2023","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB7 - GIS Information for Watershed","542HB7A","Gis Information For Watershed","05A - Appropriation","195000","195000","195000"
"2023-0295-HB8-542HB8A-05A","2023","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB8 - Water Quality Monitoring","542HB8A","Water Quality Monitoring","05A - Appropriation","2955000","2955000","2955000"
"2023-0295-HB9-542HB9A-05A","2023","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HB9 - Water Quality Protection","542HB9A","Water Quality Protection","05A - Appropriation","500000","500000","500000"
"2023-0295-HC1-542HC1A-05A","2023","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC1 - Animal Feeding Operations","542HC1A","Animal Feeding Operations","05A - Appropriation","1320000","1320000","1320000"
"2023-0295-HC2-542HC2A-05A","2023","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC2 - Ambient Air Quality Monitoring","542HC2A","Ambient Air Quality Monitoring -Livestock","05A - Appropriation","425000","425000","425000"
"2023-0295-HC5-542HC5A-05A","2023","Agriculture and Natural Resources","Natural Resources, Department of","0295 - Environment First Fund","HC5 - REAP","542HC5A","REAP","05A - Appropriation","12000000","12000000","12000000"
"2023-0295-LC8-6150LC8-05A","2023","Education","Regents, Board of","0295 - Environment First Fund","LC8 - SUI - Geological and Water Survey Operations","6150LC8","SUI - Geological and Water Survey Operations","05A - Appropriation","200000","200000","200000"
"2023-0295-LC9-6150LC9-05A","2023","Education","Regents, Board of","0295 - Environment First Fund","LC9 - SUI - Water Resource Management","6150LC9","SUI - Water Resource Management","05A - Appropriation","495000","495000","495000"
