"as_of_date","federal_agency","funding_source","program_description","project_name","project_description","project_type","county","municipality","applicant_name","obligated_amount","obligated_date","disbursed_amount","disbursed_date"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MIDDLESEX","JAMESBURG BOROUGH","HMFA -Rental Housing","50000.00","2014-01-17T00:00:00.000","50000.00","2014-01-17T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","TOMS RIVER TOWNSHIP","HMFA -Rental Housing","50000.00","2014-05-08T00:00:00.000","50000.00","2014-05-19T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","TOMS RIVER TOWNSHIP","HMFA -Rental Housing","50000.00","2014-04-22T00:00:00.000","50000.00","2014-04-21T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MONMOUTH","KEANSBURG BOROUGH","HMFA -Rental Housing","50000.00","2013-12-30T00:00:00.000","50000.00","2013-12-30T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","LACEY TOWNSHIP","HMFA -Rental Housing","50000.00","2014-03-28T00:00:00.000","50000.00","2014-03-28T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","BRICK TOWNSHIP","HMFA -Rental Housing","29000.00","2014-07-15T00:00:00.000","29000.00","2014-07-15T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","LAKEWOOD TOWNSHIP","HMFA -Rental Housing","50000.00","2014-03-19T00:00:00.000","50000.00","2014-03-19T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MIDDLESEX","CARTERET BOROUGH","HMFA -Rental Housing","50000.00","2014-02-12T00:00:00.000","50000.00","2014-02-12T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","LAKEWOOD TOWNSHIP","HMFA -Rental Housing","50000.00","2014-04-08T00:00:00.000","50000.00","2014-04-08T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","BEACHWOOD BOROUGH","HMFA -Rental Housing","50000.00","2014-04-25T00:00:00.000","50000.00","2014-04-25T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","LAKEWOOD TOWNSHIP","HMFA -Rental Housing","50000.00","2014-03-20T00:00:00.000","50000.00","2014-03-20T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","LAKEWOOD TOWNSHIP","HMFA -Rental Housing","50000.00","2014-02-20T00:00:00.000","50000.00","2014-02-20T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","GALLOWAY TOWNSHIP","HMFA -Rental Housing","50000.00","2014-04-02T00:00:00.000","50000.00","2014-04-02T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ESSEX","NEWARK CITY","HMFA -Rental Housing","13550.00","2014-05-02T00:00:00.000","13550.00","2014-05-02T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MIDDLESEX","EDISON TOWNSHIP","HMFA -Rental Housing","50000.00","2014-04-16T00:00:00.000","50000.00","2014-04-16T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","HAMILTON TOWNSHIP","HMFA -Rental Housing","50000.00","2014-04-28T00:00:00.000","50000.00","2014-04-28T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","EGG HARBOR TOWNSHIP","HMFA -Rental Housing","50000.00","2014-06-10T00:00:00.000","50000.00","2014-06-11T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","UNION","ELIZABETH CITY","HMFA -Rental Housing","50000.00","2014-03-18T00:00:00.000","50000.00","2014-03-18T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","PLEASANTVILLE CITY","HMFA -Rental Housing","50000.00","2014-04-10T00:00:00.000","50000.00","2014-04-10T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MONMOUTH","KEANSBURG BOROUGH","HMFA -Rental Housing","45000.00","2014-05-12T00:00:00.000","45000.00","2014-05-12T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","BEACHWOOD BOROUGH","HMFA -Rental Housing","50000.00","2014-03-21T00:00:00.000","50000.00","2014-03-21T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","CAPE MAY","LOWER TOWNSHIP","HMFA -Rental Housing","50000.00","2014-04-28T00:00:00.000","50000.00","2014-04-28T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","TOMS RIVER TOWNSHIP","HMFA -Rental Housing","50000.00","2014-03-14T00:00:00.000","50000.00","2014-03-14T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","GALLOWAY TOWNSHIP","HMFA -Rental Housing","50000.00","2014-08-21T00:00:00.000","50000.00","2014-08-22T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ESSEX","IRVINGTON TOWNSHIP","HMFA -Rental Housing","50000.00","2014-06-06T00:00:00.000","50000.00","2014-06-06T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","ABSECON CITY","HMFA -Rental Housing","50000.00","2014-04-16T00:00:00.000","50000.00","2014-04-16T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MIDDLESEX","PERTH AMBOY CITY","HMFA -Rental Housing","50000.00","2014-04-14T00:00:00.000","50000.00","2014-04-14T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","EGG HARBOR TOWNSHIP","HMFA -Rental Housing","50000.00","2014-04-30T00:00:00.000","50000.00","2014-04-30T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","TOMS RIVER TOWNSHIP","HMFA -Rental Housing","50000.00","2014-05-27T00:00:00.000","50000.00","2014-05-27T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","TOMS RIVER TOWNSHIP","HMFA -Rental Housing","50000.00","2014-05-29T00:00:00.000","50000.00","2014-05-29T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","GALLOWAY TOWNSHIP","HMFA -Rental Housing","25000.00","2014-05-29T00:00:00.000","25000.00","2014-05-29T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","NORTHFIELD CITY","HMFA -Rental Housing","50000.00","2014-05-22T00:00:00.000","50000.00","2014-05-22T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MIDDLESEX","OLD BRIDGE TOWNSHIP","HMFA -Rental Housing","50000.00","2014-07-25T00:00:00.000","50000.00","2014-07-25T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MONMOUTH","LONG BRANCH CITY","HMFA -Rental Housing","50000.00","2014-02-27T00:00:00.000","50000.00","2014-02-27T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MIDDLESEX","JAMESBURG BOROUGH","HMFA -Rental Housing","50000.00","2014-06-27T00:00:00.000","50000.00","2014-06-27T00:00:00.000"
