"as_of_date","federal_agency","funding_source","program_description","project_name","project_description","project_type","county","municipality","vendor","applicant_name","route","direction","mp_start","mp_end","location","description_of_damage","structure_number","project_completion_date","fhwa_oblgtd_amt","actual_labor","actual_equipment","actual_material","total_cost","awaiting_fhwa_approval","fhwa_rmbrsmnt_amt","agency_actual_cost","obligated_amount","disbursed_amount"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","104","Erosion Repairs at washouts along the West shoulder/berm area and at two driveways. DGA placed at West Shoulder and two driveways.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","North Bound","8.9","8.9","Bowlline Avenue","West Shoulder/Berm failure, 2 driveway washouts.",,"2012-11-16T00:00:00.000","91222","68626.99","20416.58","2178.4","91221.97",,"91222","0","91222","91222"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","105","Erosion Repairs at the Southwest embankment and wingwall where 2 steel guiderail posts were exposed. Placed 11.52 Tons of 6""-12"" Rock over 150 SF of Filter Fabric along the Southwest Wing Wall. Used 2.68 Tons of hot mix asphalt to form curb and trough under guiderail.","FHWA-Permanent Repairs involving Highway Reconstruction","GLOUCESTER","CLAYTON BOROUGH","IEW Construction Group","NJ DOT","55","South Bound","44.07","44.07","Route 55 South Bound @ MP 44.07 over Still Run","Severe erosion at the southwest embankment and wingwall exposing 2 steel guiderail posts.","0828-168","2012-11-19T00:00:00.000","7107","4872.22","710.7","1524.09","7107",,"7107","0","7107","7107"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","106","Erosion Repairs at the Southwest, Southeast, Northeast and Northwest embankments. Repaired damaged timber bulkheads at the Southwest and Southeast embankments. Placed Rip-Rap, DGA and Filter Fabric at all eroded embankments. Placed topsoil and seeded after completing the erosion repairs.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","IEW Construction Group","NJ DOT","70","East Bound and West Bound","54.9","54.9","Route 70 @ MP 54.9 over North Branch Metedeconk River","Heavy erosion at the southwest, southest, northeast and northwest embankments. Timiber bulkheads damaged and rotated at the southwest and southeast embankments.","1510-156","2012-12-14T00:00:00.000","63200","39831.31","9391.37","13976.82","63200",,"63200","0","63200","63200"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","109","Scour Repairs at the footing along the south abutment. The approximate dimension of the exposed footing at the east side was 20' along the footing x 3' in height. Installed 22.02 Tons of 18"" to 24"" Rip-Rap, 8.93 Tons of 12"" to 18"" Rip-Rap and 13 Tons of 8"" to 12"" Rip-Rap over 200 SF of Filter Fabric.","FHWA-Permanent Repairs involving Highway Reconstruction","GLOUCESTER","CLAYTON BOROUGH","IEW Construction Group","NJ DOT","55","North Bound","44.07","44.07","Route 55 North Bound @ MP 44.07 over Still Run","Large Scour condition at footing along the south abutment. Approximate dimension of exposed footing at the east side was 20' along the footing x 3' in height.","0828-167","2012-11-20T00:00:00.000","13756","7078.65","1382.92","5294.65","13756",,"13756","0","13756","13756"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","110","Erosion Repairs of a washout approximately 3'L x 3'W x 1'D at the Northwest corner of the structure behind the headwall. Installed 6 tons of 8"" to 12"" Rip-Rap over 64 SF of Filter Fabric to stabilize eroded slope.","FHWA-Permanent Repairs involving Highway Reconstruction","GLOUCESTER","MANTUA TOWNSHIP","IEW Construction Group","NJ DOT","45","North Bound and South Bound","22.27","22.27","Route 45 @ MP 22.27 over Mantua Creek","Erosion Hole developed at Northwest corner of Structure 0808-152 behind the headwall. (Area of erosion approximately 3' x 3' x 1')","0808-152","2012-11-21T00:00:00.000","9773","8542.88","254.64","975","9772.52",,"9773","1954.52","9773","9773"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","111","Erosion Repairs behind the Northeast wingwall. Installed 6 tons of 8""-12"" Rip-Rap over 120 SF of filter fabric.","FHWA-Emergency Repairs of Roads, Traffic Lights and Bridges","CUMBERLAND","MILLVILLE CITY","IEW Construction Group","NJ DOT","49","West Bound","39.08","39.08","Route 49 @ MP 39.08 over Menantico Creek","Heavy Erosion behind the Northeast wingwall.","0606-150","2012-11-23T00:00:00.000","6274","5005.48","571.68","696.38","6274",,"6274","0","6274","6274"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","112","Erosion Repairs at washout behind the sheet wall on the southeast approach embankment where minor undermining occurred along the edge of the bituminous concrete sidewalk. Installed 6 tons of 8""-12"" Rip-Rap over 120 SF of filter fabric to repair the erosion.","FHWA-Emergency Repairs of Roads, Traffic Lights and Bridges","ATLANTIC","ABSECON CITY, ATLANTIC CITY","IEW Construction Group","NJ DOT","9","North Bound","42.44","42.44","Route 9 @ MP 42.44 over Absecon Creek","Moderate erosion/washout behind sheet wall on the southeast approach embankment causing minor undermining along the edge of the bituminous concrete sidewalk.","0101-150","2012-12-03T00:00:00.000","5683","3856.4","556.48","1270.31","5683",,"5683","0","5683","5683"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","113","Resurface the damaged pavement and striped.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BERKELEY TOWNSHIP, SEASIDE HEIGHTS BOROUGH, LAVALLETTE BOROUGH, TOMS RIVER TOWNSHIP, BRICK TOWNSHIP","Schifano Construction Corporation","NJ DOT","35","South Bound","2.5","9","Route 35 South Bound MP 2.5-9","Roadway needs paving due to sinkholes and pavement damage",,"2012-12-17T00:00:00.000","435595","0","0","0","435495",,"435595","0","435595","435595"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","114","Resurface the damaged pavement and striped.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BERKELEY TOWNSHIP, SEASIDE HEIGHTS BOROUGH, LAVALLETTE BOROUGH, TOMS RIVER TOWNSHIP, BRICK TOWNSHIP","Schifano Construction Corporation","NJ DOT","35","South Bound","2.5","9","Route 35 South Bound MP 2.5-9","Roadway needs paving due to sinkholes and pavement damage",,"2013-01-11T00:00:00.000","328071","0","0","0","328071",,"328071","0","328071","328071"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","116","Reconstructed curb, sidewalk and handicapped ramps that were damaged from storm.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP, MANTOLOKING BOROUGH","Mount construction Co., Inc.","NJ DOT","35","North Bound","7.49","9.7","Route 35 North Bound MP 7.49 - 9.7","Curb, Sidewalk and Handicap ramps damaged.",,"2012-11-15T00:00:00.000","16506","12873.74","3631.94","0","16505.68",,"16506","0","16506","16506"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","117","Roadway needs paving and striping due to sinkholes and pavement damage from storm. Also, this area suffered 3 breaches. Resurfaced the damaged pavement and striped. Resurfaced 3 breach locations.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","MANTOLOKING BOROUGH, BAY HEAD BOROUGH, POINT PLEASANT BEACH BOROUGH","Schifano Construction Corporation","NJ DOT","35","North Bound and South Bound","9","13","Route 35, Both, MP 9.0 - 13.0","Roadway needs paving due to sinkholes and pavement damage. Also, this area suffered 3 breaches.",,"2012-12-20T00:00:00.000","1108617","0","0","0","1108617",,"1108617","0","1108617","1108617"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","124","Scour Repairs along the substructures of the Mathis Bridge and Tunney Bridge over Barnegat Bay. The pile supported footings at piers E2 through E19 of the East bound structure and ET3 & ET5 through ET7 of the west bound were found to be partially to fully exposed. In addition, many of these areas were undermined. On the East Bound Route 37 Mathis Bridge over Barnegat Bay there are 18 piers with exposed piling and severe scouring of the footings. The height of the undermining below the footing at piers E11 thru E17 varies from approximately 2'-6"" to 10'. On the West Bound Tunney Bridge over Barnegat Bay there are 4 piers with exposed piling and severe scouring. The height of the undermining below the footings at piers ET6 through ET7 varies from approximately 2' to 3'. Recommended repair scheme submitted by consultant engineer PB Americas and NJ DOT Structural Evaluation, pre-fab grout bags were placed surrounding the piers and the voids were filled with grout. After grouting was completed, #57 clean crushed stone was poured to create a stone bed. Afterwards, pre-cast concrete counter measures (A-Jacks) were placed at the toe of the groutbags and/or along the pier stem footings as directed per detail atop the layer of stone. (Placed a total of approximately 22,200 size 24"" A-JACKS, approximately 2,530 CY of Grout, and approximately 610 CY of Stone)","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","TOMS RIVER TOWNSHIP","IEW Construction Group","NJ DOT","37","North Bound and South Bound","11.92","11.92","Rt 37 East Bound over Barnegate Bay (Mathis Bridge) and Rt 37 West Bound over Barnegate Bay (J. Stanley Tunney Bridge)","Excessive flooding and storm surge due to Hurricane Sandy caused severe scour along the substructures of the Mathis Bridge and Tunney Bridge over Barnegat Bay. An emergency underwater inspection following Hurricane Sandy revealed that the pile supported footings at piers E2 through E19 of the East bound structure and ET3 & ET5 through ET7 of the west bound were found to be partially to fully exposed. In addition, many of these areas were undermined. On the East Bound Route 37 Mathis Bridge over Barnegat Bay (structure# 1508-150) there are 18 piers with exposed piling and severe scouring of the footings. The height of the undermining below the footing at piers E11 thru E17 varies from approximately 2' 6"" to 10'. On the West Bound Tunney Bridge over Barnegat Bay (structure# 1508-154) there are 4 piers with exposed piling and severe scouring. The height of the undermining below the footings at piers ET6 through ET7 varies from approximately 2' to 3'.","1508-150,1508-154","2013-08-30T00:00:00.000","3937737","0","0","0","4922171.19",,"3937737","984434.19","3937737","3937737"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","126","Erosion and Storm Sewer Drainage Repairs to a drainage pipe, located below private residential properties, that was washed out which carried storm water from MP 10.7 to the Bay The existing pipe was capped and abandoned. To divert the storm water at MP 10.7, 1000' long of 16"" and 12"" Ductile Iron Pipes were constructed between MP 10.7 and 10.82 with 6 new Type B inlets and a manhole.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","MANTOLOKING BOROUGH","Mount construction Co., Inc.","NJ DOT","35","South Bound","10.7","10.9","Route 35 South Bound, from Lyman Street to Stephens Place","Drainage pipe was washed out that was carrying storm water from MP 10.7 to the Bay. This pipe was constructed below private residential properties.",,"2012-12-11T00:00:00.000","122570","66438.56","12715.77","74058.73","153213.06",,"122570","30643.06","122570","122570"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","127","Erosion Repairs - A Sinkhole approximately 6.5'L x 5'W x 3'D and erosion in shoulder and roadway at structure. Signs and guide rail posts damaged and displaced. Utility conduit exposed at the north corner. Sinkhole continued to deepen while the repair was in progress. An underwater inspection at the North abutment, South abutment and all 4 wingwalls revealed various holes in steel sheeting below the water level. Repaired using forms and blueline mortar. Pumped two 3' x 25' grout bags along the south abutment wall to cover patched holes in steel sheeting. Pumped grout in void behind northeast abutment corner. Back filled sunken areas at southwest, southeast, northwest and northeast corners of structure with 12.08 Tons of 2"" to 4"" stone and 150 SF Filter Fabric.","FHWA-Permanent Repairs involving Highway Reconstruction","CAPE MAY","UPPER TOWNSHIP","IEW Construction Group","NJ DOT","50","North Bound and South Bound","2.88","2.88","Route 50 @ MP 2.88 over Cedar Swamp Creek","Sinkhole approximately 6.5'L x 5'W x 3'D and erosion in shoulder and roadway of structure. Signs and guide rail posts damaged and displaced. Utility conduit exposed at the north corner. Sinkhole contiues to deepen while repair in progress.","0510-150","2013-04-02T00:00:00.000","107319","47967.29","12443.71","46907.5","107318.5",,"107319","0","107319","107319"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","128","Dewatered as needed. Installed plates and blocking at both ends of culvert. Chipped out concrete around slip board area at East end of culvert. Installed rebar and building forms. Mixed and poured concrete after dewatering and cleaning the inside area. Installed new slip boards to 56 inch height.","FHWA-Permanent Repairs involving Highway Reconstruction","CAPE MAY","DENNIS TOWNSHIP","IEW Construction Group","NJ DOT","9","North Bound and South Bound","20.74","20.74","Route 9 @ MP 20.74 over Magnolia Lake","Numerous Slip Boards and Stop Logs of Magnolia lake Dam were damaged and/or missing due to excessive flooding conditions. Excessive water surge also damaged the concrete floor and walls around the Slip Board area at East end of culvert.","0504-150","2012-12-24T00:00:00.000","56876","38045.09","7541.5","11288.97","56875.56",,"56876","0","56876","56876"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","132","Removed the damaged walkway nailer supports, wood planks and railing posts from fender system. Filled hollow wooden piles with insulation foam and Installed new wooden fender system walkway and rails in-kind.","FHWA-Permanent Repairs involving Highway Reconstruction","ESSEX, HUDSON","NEWARK CITY, KEARNY TOWN","IEW Construction Group","NJ DOT","1&9","East Bound and West Bound","0.65","0.65","Route 1 & 9 Truck @ MP 0.65 over Passaic River","West and East Fender walkway planks, hand railing and vertical facia sheeting of the bridge over Passaic River on Route 1&9 Truck was damaged and washed away due to excessive flooding conditions of Hurricane Sandy.","0705-151","2013-03-29T00:00:00.000","153654","108866.44","27511.12","17275.94","153653.5",,"153654","0","153654","153654"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","133","Repairs to sand filled junction boxes, conduits and washed away foundations. Traffic Signals boxes & conduits were cleaned and foundations were constructed.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","COUNTYWIDE","Orchard Holdings Group LLC","NJ DOT","35","North Bound and South Bound","1.74","9.74","Route 35 North Bound & South Bound @ MP 1.74 to 9.74","Sand filled junction boxes, conduits, and missing foundations",,"2012-11-30T00:00:00.000","116336","116335.74","0","0","116335.74",,"116336","0","116336","116336"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","134","Restored numerous Traffic Signals that were not operating as a result of the storm.","FHWA-Emergency Repairs of Roads, Traffic Lights and Bridges","STATEWIDE","STATEWIDE","Kevco Electric Inc.","NJ DOT","Various","Various","Various","Various","North/Central Traffic Signals (Rts 440, 81, 35,33,36, 184, 202)","Traffic signals not operating",,"2012-11-09T00:00:00.000","71438","71438","0","0","71438",,"71438","0","71438","71438"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","135","Restored numerous Traffic Signals that were not operating as a result of the storm.","FHWA-Emergency Repairs of Roads, Traffic Lights and Bridges","OCEAN, MONMOUTH","COUNTYWIDE","Allan Briteway Electrical Contractors, Inc.","NJ DOT","Various","Various","Various","Various","Central Traffic Signals(rt 88, 71,70, & 36)","Traffic signals not operating",,"2012-11-09T00:00:00.000","36500","36500","0","0","36500",,"36500","0","36500","36500"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","136","Large Sinkhole Repairs. Video inspection and cleaning operation was utilized to evaluate the damage. 18"" ADS pipe was then installed. Conditions were extremely wet which required use of well point pumps.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","MANTOLOKING BOROUGH","Mount construction Co., Inc.","NJ DOT","35","North Bound and South Bound","9.8","9.8","Route 35 & CR 528","A large sinkhole developed.",,"2013-01-02T00:00:00.000","67387","42254.92","23350.94","1781.01","67386.87",,"67387","0","67387","67387"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","137","Erosion Repairs - Bulkhead and outfall pipe were destroyed. A Sinkhole developed, the drainage structure settled and a hole developed in a manhole pipe. To repair, the water was first drained from the sinkhole. The bulkhead was repaired. The outfall pipe was replaced. The drainage structure was reconstructed. And the berm was restored.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","MANTOLOKING BOROUGH","Mount construction Co., Inc.","NJ DOT","35","North Bound and South Bound","9.54","9.54","Route 35 & Princeton Avenue","Bulkhead and outfall pipe destroyed. Sinkhole developed. Drainage structure settled. Hole in a manhole pipe.",,"2012-12-28T00:00:00.000","18211","7439.29","10771.73","0","18211.02",,"18211","0","18211","18211"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","138","Erosion Repairs - Bulkhead collapsed and the berm was destroyed resulting in flooding of the adjacent properties. Included in the repair was the replacement of a 12"" Ductile Iron Pipe and grouting of existing pipe.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BRICK TOWNSHIP","Mount construction Co., Inc.","NJ DOT","35","South Bound","8.1","8.1","Route 35 in the vicinity of Sea Breeze Way","Bulkhead collapsed. Berm destroyed. Adjacent properties flooded.",,"2012-12-28T00:00:00.000","16294","7250.97","9043.25","0","16294.22",,"16294","0","16294","16294"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","139","Installed numerous traffic signals.","FHWA-Permanent Repairs involving Highway Reconstruction","MONMOUTH","KEYPORT BOROUGH","Diehl Electric Contractors Inc","NJ DOT","36","North Bound and South Bound","23.8","24.4","Route 36","Damaged Traffic Signal Systems",,"2012-11-09T00:00:00.000","41894","30627.64","6045","5221.25","41893.89",,"41894","0","41894","41894"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","140","Installed numerous traffic signals.","FHWA-Permanent Repairs involving Highway Reconstruction","MONMOUTH, OCEAN","COUNTYWIDE","Edward H Cray Inc.","NJ DOT","Various","Various","Various","Various","Route 35 , Route 36, Route 71","Damaged Traffic Signal Systems",,"2012-11-12T00:00:00.000","61532","52427.83","6111","2993.54","61532.37",,"61532","0","61532","61532"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","141","Installed numerous traffic signals.","FHWA-Permanent Repairs involving Highway Reconstruction","MONMOUTH","EATONTOWN BOROUGH, OCEAN TOWNSHIP, NEPTUNE TOWNSHIP, NEPTUNE CITY BOROUGH, BELMAR BOROUGH, WALL TOWNSHIP","Zsenak Electric Inc.","NJ DOT","35","North Bound and South Bound","20","29.39","Route 35 North Bound & South Bound @ MP 20 to 29.39","Damaged Traffic Signal Systems",,"2012-11-12T00:00:00.000","53255","38539.52","3043.96","11671.74","53255.22",,"53255","0","53255","53255"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","142","Bridge Lighting Repair-repair of damage to transformer feeding bridge lighting of Rt. 3 West Bound over Hackensack River","FHWA-Permanent Repairs involving Highway Reconstruction","BERGEN, HUDSON","EAST RUTHERFORD BOROUGH, SECAUCUS TOWN","Bever Concrete Construction Co., Inc.","NJ DOT","3","East Bound and West Bound","8.49","8.49","Route 3 over Hackensack River","Damage of bridge lighting from the flood water.",,"2014-02-22T00:00:00.000","39484","0","0","0","39484",,"39484","0","39484","39484"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","143","Repair Traffic Signal at Knightsbridge road - Replace traffic signal and mast arm at the intersection of Knightsbridge road and Telecordia Drive.","FHWA-Emergency Repairs of Roads, Traffic Lights and Bridges","MIDDLESEX","PISCATAWAY TOWNSHIP","Intercounty Paving Association","NJ DOT","18","North Bound and South Bound","45.3","47.2","Route 18, 3A (Hoes Lane)","Traffic signal knocked down at Knightsbridge Rd & Telecordia Drive. - RECOVERY - $15,000. Fire damage, due to down primary electrical wire, to the newly constructed pavement & curb at Buena Vista Ave. -RECOVERY $15,000",,"2013-03-31T00:00:00.000","52014","0","0","0","52013.09",,"52014","0","52014","52014"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","144","Replace Traffic Signal head at Rt. 30 East Bound Absecon Blvd over Beach Thorofare Bridge, and remove and replace existing navigation lights mounted on the fender system and the bascule span.","FHWA-Emergency Repairs of Roads, Traffic Lights and Bridges","ATLANTIC","ATLANTIC CITY","IEW Construction Group","NJ DOT","30","East Bound and West Bound","56.7","56.8","Route 30","Traffic signal head and navigation lights damaged; replacement.",,"2013-01-22T00:00:00.000","85934","0","0","0","82576.92",,"82576.92","0","85934","82576.92"
