"u_id","name","description","creation_date","last_update_date_data","category","keywords","url","data_provided_by","source_link","asset_provider_organization","asset_start_date","asset_end_date","asset_collection_frequency","geographic_coverage","governor_s_transparency","asset_posting_frequency"
"u3ag-s7w6","NJSP Traffic Stop Data 2019","NJSP traffic stop January 1, 2019 to December 2019 from OLEPS Traffic Stop Data Dashboard.","6/30/2021 14:55","6/30/2021 20:14","Public Safety","arrests,charges,frisk,k9,search,summons,traffic stop,use of force,warnings","https://data.nj.gov/d/u3ag-s7w6",,"https://www.njoag.gov/trafficstops","Law & Public Safety","1-Jan-19","31-Dec-19","On-Demand/As-Needed",,,"On-Demand/As-Needed"
"jj2j-jd5r","NJ Office of Homeland Security & Preparedness Website","Link to NJ Office of Homeland Security & Preparedness Website","7/13/2017 12:13","7/13/2017 12:13","Public Safety","homeland,prepare,preparedness,security","https://data.nj.gov/d/jj2j-jd5r","NJ Office of Homeland Security & Preparedness",,"Homeland Security & Preparedness","7/13/2017","Ongoing","On-Demand/As-Needed",,,"On-Demand/As-Needed"
"ennh-q3yt","2016 Economic Development Authority Annual Report","This document provides information on 2016 Annual report for Economic Development Authority.","8/15/2017 12:00","8/15/2017 12:00","Economic Development","authority,development,economic","https://data.nj.gov/d/ennh-q3yt","NJ Economic Development Authority","http://www.njeda.com/pdfs/reports/2016-Annual-Report-Narrative-Section.aspx","Community Affairs","2016","2016","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"x9wq-36dx","Sandy DHS Glossary and Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","1/7/2015 20:42","1/7/2015 20:42","Human Services","dhs,sandy,sandy-glossary","https://data.nj.gov/d/x9wq-36dx","DHS",,"Human Services","12/29/2014","Ongoing","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"xyxq-hsa3","State Police - NJGUNStat","NJGUNStat reports provide access to monthly and quarterly gun crime statistics","7/5/2018 17:59","7/5/2018 17:59","Public Safety","crime,gun,stat,statistics","https://data.nj.gov/d/xyxq-hsa3","New Jersey State Police","http://www.njsp.org/njgunstat/index.shtml","State Police","2018","Ongoing","Monthly","State",,"Monthly"
"k7fb-7ngp","Sandy DOH Master Data","THIS DATASET IS FINAL AND NO FURTHER UPDATES ARE EXPECTED.  This is a report for all the relevant columns of DOH - The Amount Allocated, Obligated and Paid broken down by federal agency, program, vendor, project, county, and municipality.","12/30/2014 16:38","1/23/2017 20:03","Health","doh,sandy,sandy-master","https://data.nj.gov/d/k7fb-7ngp","DOH",,"Health","12/29/2014","1/24/2017","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"gnsk-nny2","FY2015 New Jersey Lottery Annual Report","This report provides information on the State of New Jersey Programs Supported by State Lottery Resources for the Fiscal Year 2015.","7/18/2016 17:09","7/18/2016 17:09","Recreation","2015,annual,lottery","https://data.nj.gov/d/gnsk-nny2","New Jersey Lottery",,"Treasury","2015","2015","Annually Fiscal Year","State","Other/Annual Data","Annually Fiscal Year"
"gqzd-wzuc","NJ Department of State Website","Link to NJ Department of State Website","2/6/2018 18:40","2/6/2018 18:40","Government & Finance","state","https://data.nj.gov/d/gqzd-wzuc","NJ Department of State","http://www.nj.gov/state/index.html","State Department","2/6/2018","Ongoing","On-Demand/As-Needed",,,"On-Demand/As-Needed"
"4mtd-b9va","New Jersey Technology Business Tax Certificate Transfer Program","This document provides information on New Jersey Business Tax Certificate Transfer Program.","7/10/2014 14:47","7/10/2014 14:47","Government & Finance","business,certificate,tax,transfer","https://data.nj.gov/d/4mtd-b9va","State of New Jersey",,"Treasury","2/18/2011","2/18/2011","On-Demand/As-Needed","State","Other/Annual Data","On-Demand/As-Needed"
"xb64-ttpx","Agency Payroll Explorer","This is a link to the Payroll Explorer to query payroll data for State Agency employees.","6/9/2014 20:18","6/9/2014 20:18","Government & Finance","employee,payroll,public","https://data.nj.gov/d/xb64-ttpx",,"https://data.nj.gov/payroll_explorer","Treasury","12/31/2010","Ongoing","On-Demand/As-Needed","State","Payroll Data","On-Demand/As-Needed"
"3rh3-3u9n","Medicaid Fraud Settlements and Notices","These are settlements and notices","3/30/2021 17:19","8/18/2022 12:52","Government & Finance","agreement,drug,drugstore,medicaid fraud,notice of overpayment,overpayment,over payment,pharamacy,settlements","https://data.nj.gov/d/3rh3-3u9n",,,"Treasury","3/30/2021",,"On-Demand/As-Needed",,,"On-Demand/As-Needed"
"r287-7am6","Sandy DMAVA Master Data","This is a report for all the relevant columns of DMAVA - The Amount Allocated, Obligated and Paid broken down by federal agency, program, vendor, project, county, and municipality.","8/7/2015 14:51","1/29/2021 19:14","Human Services","dmava,sandy,sandy-master","https://data.nj.gov/d/r287-7am6","DMAVA",,"Military & Veterans Affairs","12/29/2014","Ongoing","Quarterly","County",,"Quarterly"
"3xwt-9aef","2020 State Tax Expenditures Report","This report provides information on State Tax Expenditures as of March 2020.","3/16/2020 17:29","3/16/2020 17:29","Government & Finance","expenditure,expenditures,tax","https://data.nj.gov/d/3xwt-9aef","NJ Department of the Treasury","https://www.state.nj.us/treasury/taxation/taxexpenditurereport.shtml","Treasury","Mar-20","Mar-20","Annually Calendar Year",,"Other/Annual Data","Annually Calendar Year"
"b3j9-223w","2017 Economic Development Authority Annual Report","This document provides information on 2017 Annual report for Economic Development Authority.","9/7/2018 15:09","9/7/2018 15:09","Economic Development","annual,authority,development,economic,report","https://data.nj.gov/d/b3j9-223w","NJ Economic Development Authority","https://www.njeda.com/pdfs/reports/Annual-Report-2017-Narrative.aspx","Community Affairs","2017","2017","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"viwj-fh4y","category_tiles","Template Dataset: category_tiles","7/13/2017 22:27","7/30/2020 12:47",,,"https://data.nj.gov/d/viwj-fh4y",,,"Treasury","1/1/2020",,"On-Demand/As-Needed",,,"On-Demand/As-Needed"
"8jen-6awq","2013 Economic Development Authority Annual Report","This document provides information on 2013 Annual report for Economic Development Authority.","5/28/2015 19:56","5/28/2015 19:56","Economic Development","authority,development,economic","https://data.nj.gov/d/8jen-6awq","NJ Economic Development Authority",,"Community Affairs","2013","2013","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"sq8t-b6rs","FY2016 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2016. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website: www.state.nj.us/treasury/omb.","5/28/2015 13:15","5/28/2015 13:15","Government & Finance","2016,budget,christie,governor,message","https://data.nj.gov/d/sq8t-b6rs","NJ Office of Management and Budget",,"Treasury","2/24/2015","2/24/2015","Annually Fiscal Year","State","Budget Data","Annually Fiscal Year"
"bz4u-esmv","FY2014 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2014. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website: www.state.nj.us/treasury/omb.","5/28/2015 13:12","5/28/2015 13:12","Government & Finance","2014,budget,christie,governor,message","https://data.nj.gov/d/bz4u-esmv","NJ Office of Management and Budget",,"Treasury","2/26/2013","2/26/2013","Annually Fiscal Year","State","Budget Data","Annually Fiscal Year"
"s7zf-nuh8","FY2017 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2017. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website: www.state.nj.us/treasury/omb.","3/3/2016 12:41","3/3/2016 12:41","Government & Finance","2017,budget,christie,governor,message","https://data.nj.gov/d/s7zf-nuh8","NJ Office of Management and Budget",,"Treasury","2/16/2016","2/16/2016","Annually Fiscal Year","State","Budget Data","Annually Fiscal Year"
"8rtt-ra6i","FY2017 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2017.","2/29/2016 15:30","2/29/2016 15:30","Government & Finance","2017,budget,summary","https://data.nj.gov/d/8rtt-ra6i","State of New Jersey",,"Treasury","2/16/2016","2/16/2016","Annually Fiscal Year","State","Budget Data","Annually Fiscal Year"
"59ig-uzuu","FY2023 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2023. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website.","3/24/2022 14:37","3/24/2022 14:37","Government & Finance","budget,deatiled,fy2023","https://data.nj.gov/d/59ig-uzuu","NJ Office of Management and Budget","https://www.nj.gov/treasury/omb/index.shtml#currentpubs","Treasury","Mar-22","Mar-22","Annually Fiscal Year","State","Budget Data","Annually Fiscal Year"
"ppd8-ahsr","Sandy DCA Summary","This is a summarized version of the DCA Master Data with key columns.","12/29/2014 18:47","8/3/2022 18:44","Human Services","dca,sandy,sandy-summary","https://data.nj.gov/d/ppd8-ahsr","DCA",,"Community Affairs","12/29/2014","Ongoing","Quarterly","County",,"Quarterly"
"uu77-69sh","FY2012 New Jersey Lottery Annual Report","This report provides information on the State of New Jersey Programs Supported by State Lottery Resources for the Fiscal Year 2012.","7/9/2014 20:48","7/9/2014 20:48","Recreation","2012,annual,lottery","https://data.nj.gov/d/uu77-69sh","New Jersey Lottery",,"Treasury","2012","2013","Annually Fiscal Year","State","Other/Annual Data","Annually Fiscal Year"
"k4jk-pz3s","Sandy DOE Glossary and Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","12/29/2014 19:10","12/29/2014 19:10","Education","doe,sandy,sandy-glossary","https://data.nj.gov/d/k4jk-pz3s","DOE",,"Education","12/29/2014","9/21/2015","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"q8ec-3etm","NJSP Traffic Stop Data 2017","NJSP traffic stops January 1, 2017 to December 31, 2017 from OLEPS Traffic Stop Data Dashboard.","6/30/2021 12:53","6/30/2021 19:06","Public Safety","arrests,charges,frisk,k9,search,summons,traffic stop,use of force,warnings","https://data.nj.gov/d/q8ec-3etm","OLEPS","https://www.njoag.gov/trafficstops","Law & Public Safety","1-Jan-17","31-Dec-17","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"xhpg-c3me","DOH - COVID-19 (Coronavirus) Website","Hotline numbers: 1-800-222-1222 or 1-800-962-1253 if using out-of-state phone line.

COVID-2019 is a respiratory infection caused by a novel (new) virus that arose from the area of Wuhan, China in December, 2019. Most of the early cases of this illness were linked to a large seafood and animal market suggesting possible animal-to-person spread of the virus. The market closed on January 2, 2020 as part of the investigation and response to this outbreak. Once a person is infected, the virus causes respiratory illness. Outbreaks of novel virus infections among people are always of public health concern. The risk from these outbreaks depends on the characteristics of the virus, including how well it spreads between people, the severity of the resulting illness, and the medical or other measures available to control the impact of the virus (for example, medications or vaccines).","3/10/2020 13:34","3/10/2020 13:34","Health","coronavirus,covid-19,health","https://data.nj.gov/d/xhpg-c3me","NJ DOH","https://www.nj.gov/health/cd/topics/ncov.shtml","Health","3/10/2020","Ongoing","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"quxe-t9y6","2017 New Jersey Schools Development Authority Annual Report","This document provides information on the Annual report for New Jersey Schools Development Authority for the year 2017.","7/17/2018 14:57","7/17/2018 14:57","Education","2017,development,schools","https://data.nj.gov/d/quxe-t9y6","NJ Schools Development Authority","https://www.njsda.gov/NJSDA/Content/public/reports/2017AnnualReport.pdf","Treasury","2017","2017","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"xctv-7mxu","2020 New Jersey Schools Development Authority Annual Report","This document provides information on the Annual report for New Jersey Schools Development Authority for the year 2020.","8/27/2021 12:25","8/27/2021 12:25","Education","2020,development,schools","https://data.nj.gov/d/xctv-7mxu","NJ Schools Development Authority","https://www.njsda.gov/Public/AnnualAndOtherReports","Treasury","2020","2020","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"jqv6-sxfs","2020 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2020.","4/22/2021 14:24","4/22/2021 14:24","Environment & Agriculture","council,highlands","https://data.nj.gov/d/jqv6-sxfs","NJ Highlands Council","https://www.nj.gov/njhighlands/news/annual_reports.html","Environmental Protection","12/31/2020","12/31/2020","Annually Calendar Year","Region","Other/Annual Data","Annually Calendar Year"
"ciws-9xhg","wallpaper_banner","Template Dataset: wallpaper_banner","7/13/2017 22:27","5/11/2021 19:55",,,"https://data.nj.gov/d/ciws-9xhg",,,,,,,,,
"i3pa-diwm","Open Data Center Playbook","This document is an overview of the Open Data Center and the publishing procedures for this site.","3/26/2020 13:49","3/26/2020 13:49","Reference Data","data,open,playbook","https://data.nj.gov/d/i3pa-diwm","NJ OIT - Data NJ Team",,"Treasury","3/26/2020",,"On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"tcsm-5vdf","FY2016 New Jersey Lottery Annual Report","This report provides information on the State of New Jersey Programs Supported by State Lottery Resources for the Fiscal Year 2016.","9/21/2017 18:22","9/21/2017 18:22","Recreation","2016,annual,lottery","https://data.nj.gov/d/tcsm-5vdf","New Jersey Lottery","https://www.njlottery.com/en-us/aboutus/givingback/reports.html","Treasury","2016","2016","Annually Fiscal Year","State","Other/Annual Data","Annually Fiscal Year"
"riep-z5cp","PPP Cares Act Loan Totals to New Jersey Businesses","The Paycheck Protection Program (PPP) loans provide small businesses with the resources they need to maintain their payroll, hire back employees who may have been laid off, and cover applicable overhead. This data set includes businesses in New Jersey who received PPP funding, how much funding the employer received & how many jobs the employer claims they saved. The NAICS (National Industry Classification) was provided by the loan recipient.

Please see attached document on landing page for more details.","7/10/2020 12:20","7/10/2020 18:45","Government & Finance","business,cares,coronavirus,covid-19,ppp","https://data.nj.gov/d/riep-z5cp","Small Business Administration",,"Treasury","7/7/2020",,"On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"weuz-d4x6","NJSP Traffic Stop Data 2016","NJSP traffic stops January 1, 2016 to December 31, 2016 from OLEPS Traffic Stop Data Dashboard.","6/28/2021 18:45","6/30/2021 17:27","Public Safety","arrests,charges,frisk,k9,search,summons,traffic stop,use of force,warnings","https://data.nj.gov/d/weuz-d4x6","OLEPS","https://www.njoag.gov/trafficstops","Law & Public Safety","1-Jan-16","31-Dec-16","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"drvt-r4ps","Pension and Benefits Website","A link to the New Jersey Division of Pensions and Benefits website.","1/13/2014 19:04","1/13/2014 19:04","Government & Finance","benefits,link,pensions,website","https://data.nj.gov/d/drvt-r4ps",,,"Treasury","1/15/2015","Ongoing","On-Demand/As-Needed","State","Pension Data","On-Demand/As-Needed"
"d3mz-78qp","2020 Economic Development Authority Annual Report","This document provides information on 2020 Annual report for Economic Development Authority.","1/11/2022 16:27","1/11/2022 16:27","Economic Development","annual,authority,development,economic,eda,report","https://data.nj.gov/d/d3mz-78qp","NJ EDA","https://www.njeda.com/public_information/#Activity-reports","Community Affairs","Nov-21",,"Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"5ray-pv63","Sandy DOT Master Data","This is a report for all the relevant columns of DOT - The Amount Allocated, Obligated and Paid broken down by federal agency, program, site, rouite, location, county, and municipality. It also includes Description of repair being done.","12/31/2014 19:47","8/3/2022 13:18","Transportation","dot,sandy,sandy-master","https://data.nj.gov/d/5ray-pv63","DOT",,"Transportation","12/29/2014","Ongoing","Quarterly","County",,"Quarterly"
"smat-cvb9","Sandy DOL Master Data","THIS DATASET IS FINAL AND NO FURTHER UPDATES ARE EXPECTED.This is a report for all the relevant columns of DOL - The Amount Obligated and Disbursed broken down by federal agency, program, projects, county, and municipality. Empty Obligated and Disbursed Amounts for Ocean County entries had all funds go to the Ocean County Private Industry Council, not the municipalities. All other blank entries had funds allocated directly to DEP and not state parks.","12/31/2014 19:36","5/1/2018 19:26","Human Services","dol,sandy,sandy-master","https://data.nj.gov/d/smat-cvb9","DOL",,"Labor & Workforce Development","7/24/2015","7/24/2015","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"9qpt-bnm4","NJ Private Inspection Facilities and Emission Repair Facilities","A re-upload of the Motor Vehicle Commission's ""Vehicle Inspection Facility Locations"" dataset to make a more user friendly map/visualization with a focus on Emission Repair Facilities. 

The original dataset can be found here: https://data.nj.gov/Transportation/Vehicle-Inspection-Facility-Locations/t6tk-mr48","12/12/2019 15:00","1/27/2021 14:15","Transportation","dep,department of environmental protection,emission repair facility,emission repair technician,erf,ert,motor vehicle commission,mvc,new jersey,nj,njdep,nj mvc,obd,on board diagnostics,pif,private inspection facility,repair,vehicle inspection report,vir","https://data.nj.gov/d/9qpt-bnm4","Motor Vehicles Commission","https://data.nj.gov/Transportation/Vehicle-Inspection-Facility-Locations/t6tk-mr48/data","Environmental Protection","12-Dec-19","Ongoing","On-Demand/As-Needed","State","Other/Annual Data","On-Demand/As-Needed"
"j356-d76p","Sandy PA Master Data","This is a report for all the relevant columns of PA - Amount Allocated, Obligated, Paid- broken down by program, project, county and municipality.","8/7/2015 17:24","8/24/2022 18:09","Government & Finance","pa,sandy,sandy-master","https://data.nj.gov/d/j356-d76p","Division of State Police",,"State Police","8/7/2015","Ongoing","Quarterly","County",,"Quarterly"
"ubnu-tqu7","YourMoney Agency Purchasing","Purchasing represents the procurement from vendors of goods and services that are recorded in the State’s purchasing system and for which payment must be made amounts already spent, amounts the State is obligated to pay to a specific vendor as a result of an order or contract, and amounts that are set aside for imminent purchases are included in purchasing data. The summary purchasing data may fluctuate until all underlying transactions in the reporting period have been finalized by the buying agency. The purchasing system records purchases for all three branches of State government: Executive, Legislative, and Judicial. Authority purchasing data is not available at this time. Additional information is in the attached dataset summary PDF (available on the [About] tab under ""Attachments"".)","6/13/2014 20:22","7/7/2022 18:15","Government & Finance","agency,commodity,purchasing,transparency,vendor","https://data.nj.gov/d/ubnu-tqu7","Division of Purchase and Property",,"Treasury","6/30/2004","Ongoing","Quarterly","State","Purchasing Data","Quarterly"
"egbq-n4u9","FY2016 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2016.","5/28/2015 12:44","5/28/2015 12:44","Government & Finance","2016,budget,summary","https://data.nj.gov/d/egbq-n4u9","State of New Jersey",,"Treasury","2/24/2015","2/24/2015","Annually Fiscal Year","State","Budget Data","Annually Fiscal Year"
"pytm-rfd5","Department of Health - Healthcare Facilities & Services Website","Healthcare facilities and services information in New Jersey.
Hotline numbers: 1-800-222-1222 or  1-800-962-1253 if using out-of-state phone line.","3/10/2020 13:21","3/10/2020 13:21","Health","coronavirus,covid-19,health,healthcare","https://data.nj.gov/d/pytm-rfd5","NJ DOH","https://www.nj.gov/health/facilities/index.shtml","Health","3/10/2020","Ongoing","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"9bi7-fzsm","Sandy PA Glossary And Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","7/28/2015 19:51","7/28/2015 19:51","Government & Finance","pa,sandy,sandy-glossary","https://data.nj.gov/d/9bi7-fzsm","Division of State Police",,"State Police","8/7/2015","Ongoing","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"sm83-fz2w","FY2022 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2022.","3/1/2021 18:58","3/1/2021 18:58","Government & Finance","budget,summary","https://data.nj.gov/d/sm83-fz2w","OMB","https://www.nj.gov/treasury/omb/index.shtml#currentpubs","Treasury","Feb-21","Feb-21","Annually Fiscal Year","State","Budget Data","Annually Fiscal Year"
"p6x2-uce4","2011 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2011.","5/29/2015 14:24","5/29/2015 14:24","Environment & Agriculture","council,highlands","https://data.nj.gov/d/p6x2-uce4","NJ Highlands Council",,"Environmental Protection","3/30/2012","3/30/2012","Annually Calendar Year","Region","Other/Annual Data","Annually Calendar Year"
"4z4u-z6ds","2010 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2010.","5/29/2015 14:19","5/29/2015 14:19","Environment & Agriculture","council,highlands","https://data.nj.gov/d/4z4u-z6ds","NJ Highlands Council",,"Environmental Protection","3/31/2011","3/31/2011","Annually Calendar Year","Region","Other/Annual Data","Annually Calendar Year"
"iqix-3mcn","Sandy DOL Glossary and Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","12/31/2014 19:34","12/31/2014 19:34","Human Services","dol,sandy,sandy-glossary","https://data.nj.gov/d/iqix-3mcn","DOL",,"Labor & Workforce Development","12/29/2014","10/21/2015","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"t943-z99s","FY2010 New Jersey Lottery Annual Report","This report provides information on the State of New Jersey Programs Supported by State Lottery Resources for the Fiscal Year 2010.","5/29/2015 13:23","5/29/2015 13:23","Recreation","2010,annual,lottery","https://data.nj.gov/d/t943-z99s","New Jersey Lottery",,"Treasury","2010","2010","Annually Fiscal Year","State","Other/Annual Data","Annually Fiscal Year"
"3wem-txi9","2019 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2019.","8/27/2020 11:44","8/27/2020 11:44","Environment & Agriculture","council,highlands","https://data.nj.gov/d/3wem-txi9","NJ Highlands Council","https://www.nj.gov/njhighlands/news/annual_report/2019AR.pdf","Environmental Protection","12/31/2019","12/31/2019","Annually Calendar Year","Region","Other/Annual Data","Annually Calendar Year"
"kv3u-7cgw","YourMoney 2014 Debt Report","The annual debt report listing of the State’s bonded and non-bonded debt updated at the end of calendar year 2014.","5/28/2015 14:26","5/28/2015 14:26","Government & Finance","2014,bonded,debt,non-bonded","https://data.nj.gov/d/kv3u-7cgw","NJ Department of the Treasury",,"Treasury","2/13/2015","2/13/2015","Annually Calendar Year","State","Debt Data","Annually Calendar Year"
"5w88-wzrw","NJ Board of Public Utilities Website","Link to NJ Board of Public Utilities Website","7/13/2017 12:22","7/13/2017 12:22","Public Safety","board,public,utilities,utility","https://data.nj.gov/d/5w88-wzrw","NJ Board of Public Utilities",,"Public Utilities","7/13/2017","Ongoing","On-Demand/As-Needed",,,"On-Demand/As-Needed"
"8swk-xew3","Sandy HMGP Glossary And Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","7/28/2015 19:59","7/28/2015 19:59","Government & Finance","hmgp,sandy,sandy-glossary","https://data.nj.gov/d/8swk-xew3","Division of State Police",,"State Police","8/11/2015","Ongoing","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"jnsp-zihx","Sandy NJRA Master Data","This is a report for all the relevant columns of NJRA - The Amount Allocated, Obligated and Paid broken down by federal agency, program, vendor, project, county, and municipality.","12/30/2014 19:40","7/27/2022 18:15","Human Services","njra,sandy,sandy-master","https://data.nj.gov/d/jnsp-zihx","NJRA",,"Community Affairs","12/29/2014","Ongoing","Quarterly","County",,"Quarterly"
"vipq-5gcu","Sandy EDA Summary Data","This is a summarized version of the EDA Master Data with key columns.","7/27/2015 15:09","8/3/2022 13:20","Economic Development","eda,sandy,sandy-summary","https://data.nj.gov/d/vipq-5gcu","EDA",,"Community Affairs","12/29/2014","Ongoing","Quarterly","County",,"Quarterly"
"8s5i-z73w","Sandy DMAVA Glossary and Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","12/30/2014 18:32","12/30/2014 18:32","Human Services","dmava,sandy,sandy-glossary","https://data.nj.gov/d/8s5i-z73w","DMAVA",,"Military & Veterans Affairs","12/29/2014","Ongoing","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"gbrz-b7qh","No Idling Pledge","This data set contains the names and locations of schools that have signed the No Idling Pledge with the NJ Department of Environmental Protection. The pledge demonstrates a commitment to reducing harmful emissions which can negatively impact children’s health.

 

Schools that voluntarily sign the pledge commit to:

 

 - Turning off engines while waiting to load and to unload students;

 - Using the newest buses for the longest routes;

 - Maintain buses to eliminate any visible exhaust;

 - Complete school-bus driver training on eliminating idling.

 

 

More than 100 individual schools, charter schools and school districts have signed the ""No Idling Pledge"".  Show your commitment to the health of your students, drivers, school staff and community by signing a pledge today!

 

More information at: https://www.stopthesoot.org/sts-pledge-list.htm","3/25/2020 12:09","4/22/2022 13:13","Environment & Agriculture","department of education,department of environmental protection,drivegreen,mobile sources,no idling,stop the soot","https://data.nj.gov/d/gbrz-b7qh","Department of Environmental Protection",,"Environmental Protection","3/25/2020",,"On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"7zwc-bxag","YourMoney Authority Revenue","This represents revenue data reported by independent authorities since FY2011. Additional information is in the attached dataset summary PDF (available on the [About] tab under ""Attachments"").","5/27/2014 15:13","7/28/2022 14:42","Government & Finance","authority,revenue","https://data.nj.gov/d/7zwc-bxag","NJ Independent Authorities",,"Treasury","6/30/2011","Ongoing","Monthly","State","Revenue Data","Monthly"
"m3fh-4zv4","NJSP Traffic Stop Data 2009","NJSP traffic stops January 1, 2009 to December 31, 2009 from OLEPS Traffic Stop Data Dashboard.","6/15/2021 15:22","6/30/2021 14:27","Public Safety","arrests,charges,frisk,k9,search,summons,traffic stop,use of force,warnings","https://data.nj.gov/d/m3fh-4zv4","OLEPS","https://www.njoag.gov/trafficstops","Law & Public Safety","1-Jan-09","31-Dec-09","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"czwc-wknj","Budget In Brief","This document provides information on the Fiscal Year 2011 Budget In Brief.","7/10/2014 14:42","7/10/2014 14:42","Government & Finance","brief,budget,fiscal","https://data.nj.gov/d/czwc-wknj","NJ Office of Management and Budget",,"Treasury","3/16/2010","3/16/2010","On-Demand/As-Needed",,"Budget Data","On-Demand/As-Needed"
"5neb-6njj","NJ Civil Service Commission Website","Link to NJ Civil Service Commission Website","7/13/2017 12:04","7/13/2017 12:04","Government & Finance","civil,commission,service","https://data.nj.gov/d/5neb-6njj","NJ Civil Service Commission",,"Civil Service Commission","7/13/2017","Ongoing","On-Demand/As-Needed",,,"On-Demand/As-Needed"
"48pq-aa74","Office of Inspector General (OIG) Archived Reports","This dataset contains archived reports and news releases from the Office of Inspector General which was consolidated into the Office of the State Comptroller in 2010.","6/11/2021 15:14","6/11/2021 20:04","Government & Finance","archive,archive reports,office of inspector general,oig,reports","https://data.nj.gov/d/48pq-aa74","Office of the State Comptroller","https://nj.gov/comptroller/","Treasury","6/11/2021","6/11/2021","On-Demand/As-Needed",,,"On-Demand/As-Needed"
"ywc5-gahe","Sandy DOT Glossary and Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","12/31/2014 19:45","12/31/2014 19:45","Transportation","dot,sandy,sandy-glossary","https://data.nj.gov/d/ywc5-gahe","DOT",,"Transportation","12/29/2014","Ongoing","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"nma7-ti96","YourMoney Retired Pension Members","This dataset contains pension benefit data for retired employees paid through a State retirement system. The data reflects year-to-date payments and the monthly allowances for each pensioner during the time period noted. Additional information is in the attached dataset summary PDF (available on the [About] tab under ""Attachments"".).","5/21/2014 18:31","7/18/2022 19:48","Government & Finance","employees,governor,pensions,retired,transparency,yourmoney","https://data.nj.gov/d/nma7-ti96","NJ Division of Pensions","http://www.state.nj.us/treasury/pensions/","Treasury","12/31/2011","Ongoing","Quarterly","State","Pension Data","Quarterly"
"k9xb-zgh4","Municipalities of New Jersey","This data set provides a list of authoritative names and codes for the municipalities of New Jersey from State and Federal government agencies.","9/26/2018 14:51","1/11/2022 16:33","Reference Data","code,codes,counties,municipalities,names","https://data.nj.gov/d/k9xb-zgh4","New Jersey Office of Information Technology","https://www.nj.tech.gov","Treasury","9/26/2018",,"On-Demand/As-Needed","State",,"On-Demand/As-Needed"
