"date","start_time","end_time","event_title","description","location","county","contact","contact_title","phone","email","calendartype","directions","registration_link","location_1"
"2018-12-14T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-12-13T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-12-10T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-12-06T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-12-03T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview I","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-11-30T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-11-29T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-11-26T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-11-22T00:00:00.000","1899-12-31T07:00:00.000","1899-12-31T19:00:00.000","Holiday","Thanksgiving Day - LWD closed","ALL","ALL",,,,,"ALL",,,
"2018-11-19T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-11-12T00:00:00.000","1899-12-31T07:00:00.000","1899-12-31T19:00:00.000","Holiday","Veterans Day - LWD closed","ALL","ALL",,,,,"ALL",,,
"2018-11-09T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-11-08T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-11-06T00:00:00.000","1899-12-31T07:00:00.000","1899-12-31T19:00:00.000","Holiday","Election Day - LWD closed","ALL","ALL",,,,,"ALL",,,
"2018-11-05T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-11-02T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-11-01T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-10-29T00:00:00.000","1899-12-31T07:00:00.000","1899-12-31T07:00:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-10-26T00:00:00.000","1899-12-31T01:00:00.000","1899-12-31T03:00:00.000","Job Seeker Meet and Greet","The road to a new job can be long and overwhelming, but you don¿t have to travel it alone. Come meet other job seekers just like you. Hone your networking skills and build relationships that could lead to employment as you share your experiences, advice, feedback and support.

For ages 16+. Registration preferred and begins October 12.",,"Sussex","Julie Knapp","Library Associate","(973) 948-3660","jknapp@sussexcountylibrary.org","PARTNER","https://www.google.com/maps/dir//Sussex+County+Main+Library,+125+Morris+Turnpike,+Newton,+NJ+07860/@",,
"2018-10-26T00:00:00.000","1899-12-31T02:00:00.000","1899-12-31T03:00:00.000","Career Services for Persons with Disabilities","The Division of Vocational Rehabilitation services (DVRS) helps people with all types of disabilities (physical, emotional, learning, substance abuse) to find and maintain employment. Some of the services provided are career exploration/counseling, vocational training, college sponsorship, trial work experiences, and job coaching. Stop by to speak with a DVRS counselor to find out more. Funded by the New Jersey Department of Labor and Workforce Development Career Connections grant.",,"Ocean","Ms. Harrison","Senior Librarian","(732) 928-4400","mharrison@theoceancountylibrary.org","PARTNER",,,
"2018-10-25T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-10-24T00:00:00.000","1899-12-31T01:00:00.000","1899-12-31T03:00:00.000","Basic Computer Skills: Online Job Applications","Your Path to Employment: Basic Computer Skills 

As a job seeker in today¿s market, you must have some basic computer knowledge to search and apply for jobs. This six session, informational course teaches different aspects of computer literacy as they relate to finding and attaining employment. Each class has a different focus, and you may register for all classes or just those that best suit your needs.

Session 6, Online Job Applications
October 24th @ Dennis Library in Newton. 
Prepares you for all the paperwork to have at your fingertips to complete online applications, plus useful tips for answering commonly asked questions.

Separate registration is required for each class and has already begun. Library laptops will be available for use on a first-come, first-served basis.",,"Sussex","Julie Knapp","Library Associate","(973) 948-3660","jknapp@sussexcountylibrary.org","PARTNER","https://www.google.com/maps/dir//Sussex+County+Library-Dennis+Branch,+Main+Street,+Newton,+NJ/@41.05",,
"2018-10-23T00:00:00.000","1899-12-31T18:00:00.000","1899-12-31T19:00:00.000","The Right Career For You","A discussion and review of tools used to help identify factors to consider and areas to explore when making a career choice or change. The review includes NJCAN, My Next Move, MySkillsMyFuture.org, CareerOneStop.org, and nj.gov/labor.","Monmouth County Library - Headquarters","Monmouth","Rosemary Tamasi",,"(732)431-7220 x7222","rtamasi@monmouthcountylib.org","PARTNER","http://www.monmouthcountylib.org/",,
"2018-10-22T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-10-19T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-10-17T00:00:00.000","1899-12-31T01:00:00.000","1899-12-31T03:00:00.000","Basic Computer Skills: Online Job Search","Your Path to Employment: Basic Computer Skills 

As a job seeker in today¿s market, you must have some basic computer knowledge to search and apply for jobs. This six session, informational course teaches different aspects of computer literacy as they relate to finding and attaining employment. Each class has a different focus, and you may register for all classes or just those that best suit your needs.

Session 5, Online Job Search
October 17th @ Dennis Library in Newton. 
Employment search engines and job boards, using social media and avoiding common scams.

Separate registration is required for each class and has already begun. Library laptops will be available for use on a first-come, first-served basis.",,"Sussex","Julie Knapp","Library Associate","(973) 948-3660","jknapp@sussexcountylibrary.org","PARTNER","https://www.google.com/maps/dir//Sussex+County+Library-Dennis+Branch,+Main+Street,+Newton,+NJ/@41.05",,
"2018-10-17T00:00:00.000","1899-12-31T05:00:00.000","1899-12-31T06:00:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Ocean","Ms. Harrison","Senior Librarian","(732) 928-4400","mharrison@theoceancountylibrary.org","PARTNER","http://www.theoceancountylibrary.org",,
"2018-10-16T00:00:00.000","1899-12-31T10:00:00.000","1899-12-31T12:00:00.000","ESS Northeast Recruiting Event","Recruiting for substitute school personnel including teachers and school aides for Morris County and surrounding districts.","Sussex-Newton OSCC","Sussex","Paula Genschow","Employment Counselor","973-383-2775","Paula.Genschow@dol.nj.gov","OSCC",,,
"2018-10-15T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-10-12T00:00:00.000","1899-12-31T01:00:00.000","1899-12-31T03:00:00.000","Mock Interviews","Practice makes perfect.  This is especially true when it comes to interviewing. Practice your technique with a mock interview and learn to strengthen your skills and impress potential employers.

Today¿s mock interviews will be conducted by Selective Insurance.

Sign up here and you will be contacted to schedule a personal time slot for your one-on-one interview session. All interviews will take place between 1:00-3:00 p.m. If this event is full  or you have limited availability and need a specific time slot, please contact Julie Knapp at 973 948-4880 ext. 3409 or jknapp@sussexcountylibrary.org. Registration begins September 28.",,"Sussex","Julie Knapp","Library Associate","(973) 948-3660","jknapp@sussexcountylibrary.org","PARTNER","https://www.google.com/maps/dir//Sussex+County+Main+Library,+125+Morris+Turnpike,+Newton,+NJ+07860/@",,
"2018-10-12T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-10-11T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-10-10T00:00:00.000","1899-12-31T01:00:00.000","1899-12-31T03:00:00.000","Basic Computer Skills: Creating a Resume in Microsoft Word","Your Path to Employment: Basic Computer Skills 

As a job seeker in today¿s market, you must have some basic computer knowledge to search and apply for jobs. This six session, informational course teaches different aspects of computer literacy as they relate to finding and attaining employment. Each class has a different focus, and you may register for all classes or just those that best suit your needs.

Session 4, Creating a Resume in Microsoft Word 
October 10th @ Dennis Library in Newton. 
Hands-on resume building class. Leave with a basic, working resume that can be tailored to different job opportunities.

Separate registration is required for each class and has already begun. Library laptops will be available for use on a first-come, first-served basis.",,"Sussex","Julie Knapp","Library Associate","(973) 948-3660","jknapp@sussexcountylibrary.org","PARTNER","https://www.google.com/maps/dir//Sussex+County+Library-Dennis+Branch,+Main+Street,+Newton,+NJ/@41.05",,
"2018-10-08T00:00:00.000","1899-12-31T07:00:00.000","1899-12-31T19:00:00.000","Holiday","Columbus Day - LWD closed","ALL","ALL",,,,,"ALL",,,
"2018-10-04T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-10-03T00:00:00.000","1899-12-31T01:00:00.000","1899-12-31T03:00:00.000","Basic Computer Skills: Intro to Microsoft Word","Your Path to Employment: Basic Computer Skills 

As a job seeker in today¿s market, you must have some basic computer knowledge to search and apply for jobs. This six session, informational course teaches different aspects of computer literacy as they relate to finding and attaining employment. Each class has a different focus, and you may register for all classes or just those that best suit your needs.

Session 3, Intro to Microsoft Word
October 3rd @ Dennis Library in Newton. 
Overview of all the Office programs with a focus on using Word to create, save and edit documents.

Separate registration is required for each class and has already begun. Library laptops will be available for use on a first-come, first-served basis.",,"Sussex","Julie Knapp","Library Associate","(973) 948-3660","jknapp@sussexcountylibrary.org","PARTNER","https://www.google.com/maps/dir//Sussex+County+Library-Dennis+Branch,+Main+Street,+Newton,+NJ/@41.05",,
"2018-10-01T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.","Sussex - Newton","Sussex","Paula Genschow","JJC Coordinator","973-383-2775","Paula.Genschow@dol.nj.gov","JJC",,,
"2018-09-28T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-09-27T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-09-26T00:00:00.000","1899-12-31T01:00:00.000","1899-12-31T03:00:00.000","Basic Computer Skills: The Internet and Email","Your Path to Employment: Basic Computer Skills 

As a job seeker in today¿s market, you must have some basic computer knowledge to search and apply for jobs. This six session, informational course teaches different aspects of computer literacy as they relate to finding and attaining employment. Each class has a different focus, and you may register for all classes or just those that best suit your needs.

Session 2, The Internet and Email 
September 26 @ Dennis Library in Newton. 
Search engines, setting up and accessing email, basic browsing and email security.

Separate registration is required for each class and has already begun. Library laptops will be available for use on a first-come, first-served basis.",,"Sussex","Julie Knapp","Library Associate","(973) 948-3660","jknapp@sussexcountylibrary.org","PARTNER","https://www.google.com/maps/dir//Sussex+County+Library-Dennis+Branch,+Main+Street,+Newton,+NJ/@41.05",,
"2018-09-24T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-09-19T00:00:00.000","1899-12-31T01:00:00.000","1899-12-31T03:00:00.000","Basic Computer Skills: Intro to Computers","Your Path to Employment: Basic Computer Skills 

As a job seeker in today¿s market, you must have some basic computer knowledge to search and apply for jobs. This six session, informational course teaches different aspects of computer literacy as they relate to finding and attaining employment. Each class has a different focus, and you may register for all classes or just those that best suit your needs.

Session 1, Intro to Computers
September 19 @ Dennis Library in Newton. 
Find the power button, understand the keyboard and use the mouse.

Separate registration is required for each class and has already begun. Library laptops will be available for use on a first-come, first-served basis.",,"Sussex","Julie Knapp","Library Associate","(973) 948-3660","jknapp@sussexcountylibrary.org","PARTNER","https://www.google.com/maps/dir//Sussex+County+Library-Dennis+Branch,+Main+Street,+Newton,+NJ/@41.05",,
"2018-09-17T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-09-14T00:00:00.000","1899-12-31T01:00:00.000","1899-12-31T03:00:00.000","Resume Boot Camp","Whip your resume into shape with 15 minutes of high intensity, high impact, resume critique. Drop in anytime between 1:00-3:00 p.m. First-come, first-served, no appointment necessary. Ages 16 and up welcome.

Call 973 948-3660 ext. 3409 for more information or if you need help at an alternate time.",,"Sussex","Julie Knapp","Library Associate","(973) 948-3660","jknapp@sussexcountylibrary.org","PARTNER","https://www.google.com/maps/dir//Sussex+County+Main+Library,+125+Morris+Turnpike,+Newton,+NJ+07860/@",,
"2018-09-13T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-09-10T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-09-07T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview.  There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-09-06T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-09-06T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-09-03T00:00:00.000","1899-12-31T07:00:00.000","1899-12-31T19:00:00.000","Holiday","Labor Day - LWD closed","ALL","ALL",,,,,"ALL",,,
"2018-08-30T00:00:00.000","9.30am","10.30am","Reemployment Orientation",,"Phillipsburg OSCC","Warren","Christine Widgren","Interviewer","908 329 9190","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-08-29T00:00:00.000","9.30am","10.30am","Reemployment Orientation",,"Phillipsburg OSCC","Warren","Christine Widgren","Interviewer","908 329 9190","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-08-29T00:00:00.000","1899-12-31T02:00:00.000","1899-12-31T03:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Essex","Leslie Kahn","Supervising Librarian","(973) 733-7779","lkahn@npl.org","PARTNER","https://npl.org/main-library",,
"2018-08-28T00:00:00.000","9.30am","10.30am","Reemployment Orientation",,"Phillipsburg OSCC","Warren","Christine Widgren","Interviewer","908 329 9190","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-08-27T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-08-25T00:00:00.000","1899-12-31T10:00:00.000","1899-12-31T12:00:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex","Julie Knapp",,"973-943-3660 ext. 3409","jknapp@sussexcountlylibrary.org","JJC","https://sussexcountylibrary.org/event/path-employment-starting-job-search-main-library-2018-08-24-2018-08-25/",,
"2018-08-23T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-08-22T00:00:00.000","9.30am","10.30am","Reemployment Orientation",,"Phillipsburg OSCC","Warren","Christine Widgren","Interviewer","908 329 9190","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-08-22T00:00:00.000","1899-12-31T08:30:00.000","1899-12-31T16:30:00.000","Testing Calendar","Description of test","Somerville OSCC","Somerset","Richard Peterson","JJC Coordinator","908-704-3000","richard.peterson@dol..nj.gov","OSCC",,,
"2018-08-22T00:00:00.000","830am","1899-12-31T16:30:00.000","Calendar Presentation","Show the capabilities of Calendar in Open Data","Sussex-Newton OSCC","Sussex","Frank Kloepping","web guy","609.633.6599","frnklin.kloepping@dol.nj.gov","OSCC",,,
"2018-08-22T00:00:00.000","11am","2pm","Devereux Advanced Behavioral Health  Job Fair","<p>Devereux Advanced Behavioral Health, the largest behavioral healthcare organization in the nation, is hosting an interview day for open Direct Support Professional roles in group homes for the developmentally disabled.</p>
<p>A qualified candidate will be 18 years or older, possess a Valid Driver's License, and have a minimum of a HS diploma/GED.  Experience working with the developmentally disabled population, as a CNA/ Home Health Aide or personal/volunteer experience with this population is preferred, but not required.</p>
<p>Qualified candidates will receive <strong>on the spot interviews</strong> with hiring managers.</p>
<p>What to bring:</p>
<p>Please bring your resume and valid Driver's License</p>
<p>Can't Attend???  Please apply online at jobs.devereux.org.</p>",,"Sussex","Sara Ralph",,"(732) 786-5573","sralph@devereux.org","JOBFAIR",,,
"2018-08-21T00:00:00.000","9.30am","10.30am","Reemployment Orientation",,"Phillipsburg OSCC","Warren","Christine Widgren","Interviewer","908 329  9190","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-08-21T00:00:00.000","1899-12-31T08:30:00.000","1899-12-31T16:30:00.000","Fork lift Certification","Fork lift Certification class","Phillipsburg OSCC","Warren","Anand Sumaithangi","Manager","(908) 329-9190","Anand.Sumaithangi@dol.nj.gov","OSCC",,,
"2018-08-21T00:00:00.000","1899-12-31T10:00:00.000","1899-12-31T11:00:00.000","Jersey Job Club Online Webinar: Master the Art of Networking","Learn how to use networking to find a job. Go to the calendar section at www.warrenlib.org to access the link to register.",,"Warren","Nancy","Library Associate","(908) 475-6322","npropsner@warrenlib.org","PARTNER",,,
"2018-08-21T00:00:00.000","10.00am","11.30am","Reopening of Building",,"Phillipsburg OSCC","Warren","Anand Sumaithangi","Manager","9083529190","anand.sumaithangi@dol.nj.gov","OSCC",,,
"2018-08-20T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview I","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-08-20T00:00:00.000","9.30am","10.30am","Reemployment Orientation",,"Phillipsburg OSCC","Warren","Christine Widgren","Interviewer","9083299190","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-08-20T00:00:00.000","830am","1899-12-31T16:30:00.000","Calendar Presentation","Show the capabilities of Calendar in Open Data","Sussex-Newton OSCC","Sussex","Frank Kloepping","Programmer","609 - 633-6599","franklin.kloepping@dol.nj.gov","OSCC",,,
"2018-08-20T00:00:00.000","10.00am","12.00noon","Hiring Event - Majestic Apparel",,"Phillipsburg OSCC","Warren","Anand Sumaithangi","Manager","9083299190","anand.sumaithangi@dol.nj.gov","OSCC",,,
"2018-08-18T00:00:00.000","1899-12-31T11:00:00.000","1899-12-31T12:00:00.000","Jersey Job Club Online Webinar: Path to Employment: Starting Your Job Search","Learn how to start your job search. Go to the calendar at www.warrenlib.org for a link to register.",,"Warren","Nancy","Library Associate","(908) 475-6322","npropsner@warrenlib.org","PARTNER",,,
"2018-08-17T00:00:00.000","1899-12-31T08:30:00.000","1899-12-31T16:30:00.000","LinkedIn 101","Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.","Sussex-Newton OSCC","Sussex","Frank Kloepping","web guy","609.633.6599","Franklin.kloepping@dol.nj.gov","OSCC",,,
"2018-08-16T00:00:00.000","9.30am","10.30am","Reemployment Orientation",,"Phillipsburg OSCC","Warren","Christine Widgren","Interviewer","908 329 9190","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-08-16T00:00:00.000","830am","1899-12-31T16:30:00.000","Calendar Presentation","Show the capabilities of Calendar in Open Data","Sussex-Newton OSCC","Sussex","Frank Kloepping","web guy","609.633.6599","franklin.kloepping@dol.nj.gov","OSCC",,,
