"program_id","program_name","description","org_name","category_name","capacity","min_age","max_age","address","city","state","zip_code","program_type","program_url","online_address","registration_url","registration_open","registration_deadline","start_date_and_time","end_date_and_time","start_time","end_time","contact_name","contact_email","contact_phone","program_price","geographic_cluster_name","scholarship_available","participants_paid","transport_provided","has_free_food","meeting_type","image","hidden_programs","featured","tag","latitude","longitude","location"
"133001","Fun and Games at Blackhawk","Individuals will have a lot of fun participating in recreational games and other basic activities in this energetic activity.","Chicago Park District","Music & Art.","12","6","11","2318 N. Lavergne Ave.","Chicago","IL","60639","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/438061",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/438061",,"2022-12-10T00:00:00.000","2022-09-17T00:00:00.000","2022-12-10T00:00:00.000","13:45","14:30","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 746-5014","$50 or Less","BELMONT CRAGIN","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9229","-87.7519","POINT (-87.7519 41.9229)"
"110001","Teen Club at Blackhawk","Come hang out in a relaxed atmosphere, where participants can make new friends, play games or just chill.","Chicago Park District","Sports + Wellness.","12","12","16","2318 N. Lavergne Ave.","Chicago","IL","60639","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/403053",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/403053",,,"2022-01-07T00:00:00.000","2022-03-18T00:00:00.000","18:30","20:30","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 746-5014","Free","BELMONT CRAGIN","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9229","-87.7519","POINT (-87.7519 41.9229)"
"103901","Storytime & Crafts at Welles","Children enjoy hearing stories and creating crafts related to one of the stories.","Chicago Park District","Music & Art.","12","3","6","2333 W. Sunnyside Ave.","Chicago","IL","60625","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/383887",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/383887",,,"2021-09-09T00:00:00.000","2021-12-16T00:00:00.000","10:00","10:45","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 742-7511","$50 or Less","LINCOLN SQUARE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9628","-87.6866","POINT (-87.6866 41.9628)"
"104743","Kiddie College at Welles","This recreational based preschool-like activity provides a unique and enjoyable experience for a child to play and learn with their peers. The creative atmosphere fosters the learning process through free play and other activities such as circle time, crafts, games, story-time, music, fitness and other elements.","Chicago Park District","Sports + Wellness.","12","4","6","2333 W. Sunnyside Ave.","Chicago","IL","60625","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/387180",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/387180",,,"2021-09-07T00:00:00.000","2021-12-17T00:00:00.000","12:00","14:00","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 742-7511","More Than $50","LINCOLN SQUARE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9628","-87.6866","POINT (-87.6866 41.9628)"
"91991","Walking Club at Welles","Walking is a simple but effective way to incorporate fitness into your daily routine.  This activity encourages the social aspect of walking and incorporates some mat work and stretching at the end.  The club will move indoors to the gym during bad weather.","Chicago Park District","Sports + Wellness.","15","18","99","2333 W. Sunnyside Ave.","Chicago","IL","60625","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/328650",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/328650",,,"2021-05-03T00:00:00.000","2021-06-11T00:00:00.000","10:00","11:00","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 742-7511","Free","LINCOLN SQUARE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9628","-87.6866","POINT (-87.6866 41.9628)"
"104078","Little Artists at Welles","Involves children learning and experiencing art  using a variety of supplies, such as paint, crayon, collage, chalk, glitter, markers, glue and much more. Each week children will take home a homemade master piece!","Chicago Park District","Music & Art.","20","3","6","2333 W. Sunnyside Ave.","Chicago","IL","60625","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/382794",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/382794",,,"2021-09-11T00:00:00.000","2021-12-18T00:00:00.000","09:30","10:30","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 742-7511","More Than $50","LINCOLN SQUARE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9628","-87.6866","POINT (-87.6866 41.9628)"
"105365","Halloween Party at Welles","Join us for our annual Community Halloween Party. Games and Treats! Wear your most creative and spookiest costume. We can't wait!  Halloween in the Parks is presented by Mars Wrigley and supported by Xfinity","Chicago Park District","Music & Art.","125","0","10","2333 W. Sunnyside Ave.","Chicago","IL","60625","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/387181",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/387181",,,"2021-10-29T00:00:00.000","2021-10-29T00:00:00.000","16:15","17:15","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 742-7511","Free","LINCOLN SQUARE","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.9628","-87.6866","POINT (-87.6866 41.9628)"
"100948","Boxing at Trumbull","This activity offers individuals an opportunity to work at their own pace while learning the proper technique and fundamentals of boxing. Boxing is a great way to build strength, increase coordination and get an aerobic workout.","Chicago Park District","Sports + Wellness.","20","8","18","2400 E. 105th St.","Chicago","IL","60617","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/381746",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/381746",,,"2021-09-07T00:00:00.000","2021-12-17T00:00:00.000","14:00","18:00","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6759","Free","SOUTH DEERING","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7057","-87.5645","POINT (-87.5645 41.7057)"
"122037","Remake Learning: Reach for the Stars- Jeffery Manor","Learn about planets and stars through hands-on activities.

For children ages 3 and up.

This program is a part of Chicago Learning Days. Chicago Learning DaysÑChicagoÕs hands-on learning festivalÑis from May 19-22. This initiative will feature fun and free events for youth. #CLD #MakerCLD","Chicago Public Library","Building & Fixing Things","0","3","11","2401 E. 100th Street","Chicago","IL","60617","workshop","https://chipublib.bibliocommons.com/events/625325d8cfa7703000dd603f","https://remakelearningdays.org/?post_type=event&p=56481","https://chipublib.bibliocommons.com/events/625325d8cfa7703000dd603f",,,"2022-05-19T00:00:00.000","2022-05-19T00:00:00.000","16:00","17:00",,"keversole@chipublib.org",,"Free","SOUTH DEERING","false","Not Paid","false","false","face_to_face","https://cityoflearning-uploads.s3.amazonaws.com/2/ScheduledProgram/2-ScheduledProgram-122037-35027.png","false","false","Event","41.7132","-87.5655","POINT (-87.5655 41.7132)"
"135189","Anime and Manga Club","Discuss your favorite Anime and Manga with other fans. Learn new Anime trivia and make cool Anime crafts.How to AttendThis event takes place in person. We encourage those who are not vaccinated, may be immunocompromised or have family members who are immunocompromised to wear a mask, as well as residents under the age of 5 who are not yet eligible for a COVID-19 vaccine. Questions about visiting the library? Check out our_Using the Library FAQ.","Chicago Public Library","Music & Art.","1812","9","18","2401 E. 100th Street","Chicago","IL","60617","workshop","https://chipublib.bibliocommons.com/events/62e1559c934f852f0016f0fc",,"https://chipublib.bibliocommons.com/events/62e1559c934f852f0016f0fc",,,"2022-09-14T00:00:00.000","2022-09-14T00:00:00.000",,,"Kimberly Eversole","keversole@chipublib.org","(312) 747-6479","Free","SOUTH DEERING","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.7132","-87.5655","POINT (-87.5655 41.7132)"
"116717","Soccer at Haas","Participants will learn the basic skills, rules and fundamentals of soccer, through ball handling, other drills and close instruction.  Skills will be taught in a friendly and fun way, emphasizing teamwork and fair play.","Chicago Park District","Sports + Wellness.","15","8","11","2402 N. Washtenaw Ave.","Chicago","IL","60647","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/409799",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/409799",,,"2022-04-07T00:00:00.000","2022-06-09T00:00:00.000","16:00","16:45","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 742-7552","$50 or Less","LOGAN SQUARE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9252","-87.6953","POINT (-87.6953 41.9252)"
"123184","Teen Leadership Camp (Deaf & HOH) at Gage","Intended for youth looking for an opportunity to develop leaderships and creative thinking skills while enhancing self confidence. Teens will have a unique opportunity to directly contribute to summer camp activities for younger kids with all kinds of hearing loss. Open to deaf and hard of hearing teens ages 14-18 (rising 8th through 12th graders).","Chicago Park District","Sports + Wellness.","10","14","18","2411 W. 55th St.","Chicago","IL","60632","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/417277",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/417277",,,"2022-07-05T00:00:00.000","2022-08-12T00:00:00.000","10:00","16:00","Special Recreation","play@chicagoparkdistrict.com","(312) 747-6147","$50 or Less","GAGE PARK","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7939","-87.6863","POINT (-87.6863 41.7939)"
"129585","Basketball - Open at Gage","Gym facility is available for open play of basketball games. No officials or pre-set teams. Patrons are welcome to participate at an open level of play.","Chicago Park District","Sports + Wellness.","20","13","18","2415 W. 55th St.","Chicago","IL","60629","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/437949",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/437949",,"2022-12-07T00:00:00.000","2022-09-12T00:00:00.000","2022-12-07T00:00:00.000","17:00","18:30","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6147","Free","GAGE PARK","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7935","-87.685","POINT (-87.685 41.7935)"
"119228","Fun and Games (Special Rec) at Online","For individuals with a primary intellectual or developmental disability. In this activity, individuals will participate in group games, crafts and  physical activity.","Chicago Park District","Sports + Wellness.","20","13","99","2415 W. 55th St.","Chicago","IL","60629","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/410516",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/410516",,,"2022-04-06T00:00:00.000","2022-06-02T00:00:00.000","12:30","13:30","Special Recreation","play@chicagoparkdistrict.com","(312) 747-6147","Free","GAGE PARK","false","Not Paid","false","false","online",,"false","false","Program","41.7935","-87.685","POINT (-87.685 41.7935)"
"107284","The Tale of the Gingerbread Yogi #Make22Yours","<p>On December 18, join our friends at <a href=""https://www.buddhabellykidsyoga.com/"" target=""_blank"" rel=""nofollow noopener noreferrer"">Buddha Belly Kids Yoga</a> for a cozy storybook yoga class with your family featuring an adaptation of the classic Gingerbread story! This imaginative yoga class includes gingerbread making with our bodies, partner poses, and relaxation. We flow through a sequence of fun and creative poses that embody the story; bringing literature to life.</p><p>BBKY is a mobile yoga + mindfulness company founded by educators and dedicated to nurturing kids’ innate desire for movement and play. This class provides a medium for families to unplug and bond in the most playful of ways. Children and their grown-ups will interact through moving, breathing, and connecting. This class is designed for children ages 2-8 years; however, all ages are most welcome! All children must be accompanied by a guardian. </p><p><em>Space is limited. Must register online in advance; no drop-ins. Ticket price includes museum admission.</em></p><p>Family registrations strongly encouraged.</p><p>Know Before You Go:</p><ul><li>All guests over the age of 2 must wear a face mask that fully covers the nose and mouth with no vents or openings unless medically unable.</li><li>Guests must practice social distancing at all times, keeping six feet between your party and others.</li><li>Each guest must bring their own yoga mat, face mask, and water bottle.</li><li>Guests should abide by the <a href=""https://www.chicago.gov/city/en/sites/covid-19/home/emergency-travel-order.html"" target=""_blank"" rel=""nofollow noopener noreferrer"">City of Chicago travel advisory</a> if they have recently traveled to another state.</li><li>If you feel unwell, are experiencing any <a href=""https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html"" target=""_blank"" rel=""nofollow noopener noreferrer"">COVID-19 symptoms</a>, or have been exposed to or come into close contact with a confirmed [or suspected] case of COVID-19, please stay home and email programs@naturemuseum.org to reschedule your class.</li><li>Family Yoga will take place indoors in South Gallery.</li></ul>","Peggy Notebaert Nature Museum","Healthcare",,"2","65","2430 North Cannon Drive","Chicago","IL","60614","workshop","https://www.eventbrite.com/e/fall-family-yoga-tickets-167178079135",,"https://www.eventbrite.com/e/fall-family-yoga-tickets-167178079135",,,"2021-12-18T00:00:00.000","2021-12-18T00:00:00.000",,,,,,"$50 or Less","LINCOLN PARK","false","Not Paid","false","false","face_to_face","https://cityoflearning-uploads.s3.amazonaws.com/2/ScheduledProgram/2-ScheduledProgram-107284-24621.png","false","false","Event","41.927","-87.6354","POINT (-87.6354 41.927)"
"123271","Play Camp at Beverly","Play Camp is day camp with age-appropriate recreation for preschool age children. Participants learn early sports skills and enjoy basic art activities in a shorter day packed with summer fun.","Chicago Park District","Sports + Wellness.","30","4","7","2460 W. 102nd St.","Chicago","IL","60655","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/412622",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/412622",,,"2022-07-06T00:00:00.000","2022-08-12T00:00:00.000","10:00","13:00","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6024","More Than $50","BEVERLY","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7083","-87.6835","POINT (-87.6835 41.7083)"
"109800","Fun and Games at Indian Boundary","How much fun you want to have is totally up to you! Enjoy some classic and hilarious games with your friends.","Chicago Park District","Sports + Wellness.","12","7","13","2500 W. Lunt Ave.","Chicago","IL","60645","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/406333",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/406333",,,"2022-01-06T00:00:00.000","2022-03-17T00:00:00.000","16:30","17:30","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(773) 764-0338","$50 or Less","WEST RIDGE","false","Not Paid","false","false","face_to_face",,"false","false","Program","42.0094","-87.6933","POINT (-87.6933 42.0094)"
"92029","Yoga/Pilates at Online","Join Phil for Yoga/Pilates online!This activity offers the perfect balance of Yoga postures and Pilates mat exercises, with a focus on total body strength, flexibility and muscle awareness.","Chicago Park District","Sports + Wellness.","40","18","99","2500 W. Lunt Ave.","Chicago","IL","60645","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/328036",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/328036",,,"2021-04-08T00:00:00.000","2021-06-10T00:00:00.000","18:00","19:00","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(773) 764-0338","$50 or Less","WEST RIDGE","false","Not Paid","false","false","online",,"false","false","Program","42.009","-87.6926","POINT (-87.6926 42.009)"
"127178","Summer Meals at South Shore Branch","Summer meals provided by the Greater Chicago Food Depository are available at the library for children and teens up to age 18, while supplies last.How to AttendThis event takes place in person.We encourage those who are not vaccinated, may be immunocompromised or have family members who are immunocompromised wear a mask, as well as residents under the age of 5 who are not yet eligible for a COVID-19 vaccine.Questions about visiting the library? Check out our Using the Library FAQ.","Chicago Public Library","Food.","0","1","18","2505 E. 73rd Street","Chicago","IL","60649","workshop","https://chipublib.bibliocommons.com/events/62bdb34158568df72734d6f2",,"https://chipublib.bibliocommons.com/events/62bdb34158568df72734d6f2",,,"2022-08-31T00:00:00.000","2022-08-31T00:00:00.000","13:00","15:00","De'Andrea Robinson","drobinson1@chipublib.org","(312) 747-5281","Free","SOUTH SHORE","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.7625","-87.5637","POINT (-87.5637 41.7625)"
"130708","Floor Hockey League at Smith","Floor hockey league with playoffs and championship games.","Chicago Park District","Sports + Wellness.","60","10","13","2526 W. Grand Ave.","Chicago","IL","60612","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/437799",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/437799",,"2022-11-29T00:00:00.000","2022-09-13T00:00:00.000","2022-11-29T00:00:00.000","17:45","20:00","Community Recreation -CentralRegion","play@chicagoparkdistrict.com","(312) 742-7534","$50 or Less","WEST TOWN","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.8919","-87.6899","POINT (-87.6899 41.8919)"
"132541","Fun and Games at Wrightwood","Individuals will have a lot of fun participating in recreational games and other basic activities in this energetic activity.","Chicago Park District","Music & Art.","10","4","6","2534 N. Greenview Ave.","Chicago","IL","60614","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/437095",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/437095",,"2022-12-09T00:00:00.000","2022-09-16T00:00:00.000","2022-12-09T00:00:00.000","13:15","14:00","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 742-7816","$50 or Less","LINCOLN PARK","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9282","-87.6667","POINT (-87.6667 41.9282)"
"115844","Tot Spot at Wrightwood","In this open play environment, parents and their children make all their own activity decisions. Space and equipment provided.","Chicago Park District","Sports + Wellness.","10","1","3","2534 N. Greenview Ave.","Chicago","IL","60614","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/409773",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/409773",,,"2022-04-04T00:00:00.000","2022-06-06T00:00:00.000","09:30","10:15","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 742-7816","$50 or Less","LINCOLN PARK","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9281","-87.6657","POINT (-87.6657 41.9281)"
"101738","Storytime & Crafts at Cragin","Children enjoy hearing stories and creating crafts related to one of the stories.","Chicago Park District","Music & Art.","8","2","6","2611 N. Lockwood Ave.","Chicago","IL","60639","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/380436",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/380436",,,"2021-09-09T00:00:00.000","2021-12-16T00:00:00.000","10:30","11:15","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 746-5065","$50 or Less","BELMONT CRAGIN","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9281","-87.7585","POINT (-87.7585 41.9281)"
"131446","Dodgeball at Cragin","Players try to get each other out by throwing the ball at one another or catching it. This activity teaches the basic fundamentals of catching and throwing. It stresses participation and teamwork.","Chicago Park District","Sports + Wellness.","12","8","13","2611 N. Lockwood Ave.","Chicago","IL","60639","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/438086",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/438086",,"2022-10-21T00:00:00.000","2022-09-14T00:00:00.000","2022-10-21T00:00:00.000","16:00","16:45","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 746-5065","Free","BELMONT CRAGIN","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9281","-87.7585","POINT (-87.7585 41.9281)"
"116953","Acting at Munroe","This activity introduces beginner actors and actresses to the basic principals of performance. Participants will learn exercises and games to develop their confidence and stage presence.","Chicago Park District","Performance.","10","7","10","2617 W. 105th St.","Chicago","IL","60655","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/410568",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/410568",,,"2022-04-04T00:00:00.000","2022-05-18T00:00:00.000","15:30","16:30","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6561","$50 or Less","BEVERLY","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7025","-87.687","POINT (-87.687 41.7025)"
"96296","Play Camp at Munroe","Play Camp is day camp with age-appropriate recreation for preschool age children. Participants learn early sports skills and enjoy basic art activities in a shorter day packed with summer fun.","Chicago Park District","Sports + Wellness.","20","4","6","2617 W. 105th St.","Chicago","IL","60655","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/346027",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/346027",,,"2021-06-28T00:00:00.000","2021-08-06T00:00:00.000","09:30","12:30","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6561","Unknown",,"false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7025","-87.687","POINT (-87.687 41.7025)"
"105041","After School Meals","Free after school meals are provided by the Greater Chicago Food Depository. Meals must be eaten on site. For kids and teens.","Chicago Public Library","Healthcare","0","3","18","2708 S. Pulaski Road","Chicago","IL","60623","workshop","https://chipublib.bibliocommons.com/events/613b73affd20e94100f7a54d",,"https://chipublib.bibliocommons.com/events/613b73affd20e94100f7a54d",,,"2021-10-13T00:00:00.000","2021-10-13T00:00:00.000","15:30","16:30",,,"(312) 745-1660","Free","SOUTH LAWNDALE","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.8421","-87.7248","POINT (-87.7248 41.8421)"
"96774","Teen Camp at Kelly","Teens - come hang out with us in the parks this summer.  This camp is tailored to meet the needs and interests of Chicago teens.  Activities vary by park, but include arts and crafts, sports and field trips.","Chicago Park District","Sports + Wellness.","15","13","16","2725 W. 41st St.","Chicago","IL","60632","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/345834",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/345834",,,"2021-06-28T00:00:00.000","2021-08-06T00:00:00.000","17:00","19:00","Community Recreation -CentralRegion","play@chicagoparkdistrict.com","(312) 747-6197","Free",,"false","Not Paid","false","false","face_to_face",,"false","false","Program","41.8192","-87.6942","POINT (-87.6942 41.8192)"
"123506","Teen Sports League - Soccer at Kelly","Teens can participate in a free summer soccer league at their local park, where games are played twice a week, and the league will culminate in playoffs and championship.","Chicago Park District","Sports + Wellness.","30","13","19","2725 W. 41st St.","Chicago","IL","60632","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/412878",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/412878",,,"2022-07-19T00:00:00.000","2022-08-26T00:00:00.000","16:00","20:00","Citywide Athletics","play@chicagoparkdistrict.com","(312) 747-6197","Free","BRIGHTON PARK","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.8192","-87.6942","POINT (-87.6942 41.8192)"
"134310","Sports Conditioning at Kelly","Participants will train like an athlete, add variety to their work out and improve their fitness level through sports related skills and drills.","Chicago Park District","Sports + Wellness.","30","13","19","2725 W. 41st St.","Chicago","IL","60632","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/423529",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/423529",,"2022-12-07T00:00:00.000","2022-10-31T00:00:00.000","2022-12-07T00:00:00.000","18:30","19:30","Community Recreation -CentralRegion","play@chicagoparkdistrict.com","(312) 747-6197","Free","BRIGHTON PARK","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.8192","-87.6942","POINT (-87.6942 41.8192)"
"108660","Fun and Games at Kosciuszko","Individuals will have a lot of fun participating in recreational games and other basic activities in this energetic activity.","Chicago Park District","Sports + Wellness.","10","3","6","2732 N. Avers Ave.","Chicago","IL","60647","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/388182",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/388182",,,"2022-01-04T00:00:00.000","2022-03-15T00:00:00.000","13:45","14:30","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 742-7546","$50 or Less","LOGAN SQUARE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9309","-87.7238","POINT (-87.7238 41.9309)"
"101297","Fun and Games (Special Rec) at Kosciuszko","For individuals with a primary intellectual or developmental disability. In this activity, individuals will participate in group games, crafts, physical activity and get homework help as well.","Chicago Park District","Sports + Wellness.","12","8","13","2732 N. Avers Ave.","Chicago","IL","60647","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/399481",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/399481",,,"2021-09-09T00:00:00.000","2021-12-16T00:00:00.000","18:00","19:00","Special Recreation","play@chicagoparkdistrict.com","(312) 742-7546","$50 or Less","LOGAN SQUARE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9309","-87.7238","POINT (-87.7238 41.9309)"
"117844","T-Ball at Kosciuszko","In this instructional league boys and girls will focus on skills and rules of the game. Enthusiastic parents who would like to volunteer in assisting our staff should call the park prior to the activity start date to volunteer.","Chicago Park District","Sports + Wellness.","15","4","6","2732 N. Avers Ave.","Chicago","IL","60647","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/395177",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/395177",,,"2022-04-25T00:00:00.000","2022-06-06T00:00:00.000","17:00","17:45","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 742-7546","$50 or Less","LOGAN SQUARE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9309","-87.7238","POINT (-87.7238 41.9309)"
"122356","Karate - Beginner at Kosciuszko","This Japanese art trains the mind and body through strict discipline. Learn Kata techniques - a set combination of positions and movements performed as an exercise. This activity uses a belt ranking system.","Chicago Park District","Sports + Wellness.","15","5","7","2732 N. Avers Ave.","Chicago","IL","60647","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/411498",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/411498",,,"2022-06-27T00:00:00.000","2022-08-08T00:00:00.000","16:00","16:45","Community Recreation -NorthRegion","play@chicagoparkdistrict.com","(312) 742-7546","$50 or Less","LOGAN SQUARE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9309","-87.7238","POINT (-87.7238 41.9309)"
"101287","Fitness (Special Rec) at Kosciuszko","For individuals with a primary intellectual or developmental disability. Includes a variety of activities to help increase strength, flexibility and endurance while also teaching the importance of daily exercise.","Chicago Park District","Sports + Wellness.","25","13","22","2732 N. Avers Ave.","Chicago","IL","60647","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/399474",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/399474",,,"2021-09-08T00:00:00.000","2021-12-08T00:00:00.000","15:30","17:00","Special Recreation","play@chicagoparkdistrict.com","(312) 742-7546","$50 or Less","LOGAN SQUARE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.9309","-87.7238","POINT (-87.7238 41.9309)"
"123338","SO Kickball Day Camp Tourney at La Villita Park","SO/ Special Recreation  Day Camp Kickball Tourney at La Villita Park","Chicago Park District","Sports + Wellness.","450","8","12","2800 S. Sacramento Blvd.","Chicago","IL","60608","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/417836",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/417836",,,"2022-07-07T00:00:00.000","2022-08-11T00:00:00.000","10:00","14:00","Special Recreation","play@chicagoparkdistrict.com","(312) 747-6608","Free","EAST GARFIELD PARK","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.8665","-87.7008","POINT (-87.7008 41.8665)"
"121889","Friday Night Foldin'","Start your weekend right with funky papercrafts, origami and drawing! For kids 6 and up.ÁComienza bien tu fin de semana con ÒfunkyÓ papercrafts, origami y dibujos! Para nios de 6 aos en adelante.How to AttendThis event takes place in person. We encourage those who are not vaccinated, may be immunocompromised or have family members who are immunocompromised wear a mask. Questions about visiting the library? Check out our Using the Library FAQ.","Chicago Public Library","Music & Art.",,"4","10","2807 W. 55th Street","Chicago","IL","60632","workshop","https://chipublib.bibliocommons.com/events/625dd50a625ec04d227900a9",,,,,"2022-05-27T00:00:00.000","2022-05-27T00:00:00.000",,,"James Lyonjlyon@chipublib.org","jlyon@chipublib.org",,"Free","GAGE PARK","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.7934","-87.6942","POINT (-87.6942 41.7934)"
