Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location
2020-2021,154,41.8779,-87.6334,175 WEST JACKSON BOULEVARD,,Chicago,IL,60604,United States of America,CVS/pharmacy,http://www.cvs.com,312-356-8311,,09/01/2020,10/01/2021,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 6:30 AM-7:00 PM, Tue: 6:30 AM-7:00 PM, Wed: 6:30 AM-7:00 PM, Thu: 6:30 AM-7:00 PM, Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_154,"(41.8779, -87.6334)"
2020-2021,155,41.8796,-87.6399,130 SOUTH CANAL STREET,,Chicago,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-589-8991,,09/01/2020,10/01/2021,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 6:30 AM-7:00 PM, Tue: 6:30 AM-7:00 PM, Wed: 6:30 AM-7:00 PM, Thu: 6:30 AM-7:00 PM, Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_155,"(41.8796, -87.6399)"
2020-2021,156,41.8902,-87.6373,344 W HUBBARD ST,,Chicago,IL,60654,United States of America,CVS/pharmacy,https://www.cvs.com/minuteclinic,312-222-2570,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_156,"(41.8902, -87.6373)"
2020-2021,157,41.7054,-87.7203,3951 W 103RD ST,,Chicago,IL,60655,United States of America,CVS/pharmacy,https://www.cvs.com/minuteclinic,773-881-3359,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_157,"(41.7054, -87.7203)"
2020-2021,158,41.7998,-87.5947,1228 E 53RD ST,,Chicago,IL,60615,United States of America,CVS/pharmacy,https://www.cvs.com/minuteclinic,773-752-1425,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 7:30 AM-6:30 PM, Tue: 7:30 AM-6:30 PM, Wed: 7:30 AM-6:30 PM, Thu: 7:30 AM-6:30 PM, Fri: 7:30 AM-6:30 PM, Sat: 9:00 AM-5:30PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_158,"(41.7998, -87.5947)"
2020-2021,159,41.9036,-87.6311,1165 N CLARK,,Chicago,IL,60610,United States of America,CVS/pharmacy,https://www.cvs.com/minuteclinic,312-280-8140,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_159,"(41.9036, -87.6311)"
2020-2021,160,41.8798,-87.6273,137 S STATE ST,,Chicago,IL,60603,United States of America,CVS/pharmacy,https://www.cvs.com/minuteclinic,312-609-1215,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 7:30 AM-6:30 PM, Tue: 7:30 AM-6:30 PM, Wed: 7:30 AM-6:30 PM, Thu: 7:30 AM-6:30 PM, Fri: 7:30 AM-6:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_160,"(41.8798, -87.6273)"
2020-2021,161,41.9938,-87.6608,6150 N BROADWAY ST,,Chicago,IL,60660,United States of America,CVS/pharmacy,https://www.cvs.com/minuteclinic,773-274-9337,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_161,"(41.9938, -87.6608)"
2020-2021,162,41.9683,-87.767,4801 N CENTRAL AVE,,Chicago,IL,60630,United States of America,CVS/pharmacy,https://www.cvs.com/minuteclinic,773-282-2828,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_162,"(41.9683, -87.767)"
2020-2021,163,41.9555,-87.6793,4051 N LINCOLN AVE,,Chicago,IL,60618,United States of America,CVS/pharmacy,https://www.cvs.com/minuteclinic,773-871-2611,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_163,"(41.9555, -87.6793)"
2020-2021,164,41.9482,-87.6636,3637 N SOUTHPORT AVE,,Chicago,IL,60613,United States of America,CVS/pharmacy,https://www.cvs.com/minuteclinic,773-348-5282,,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details. Minimum Age Requirement for Flu Shot: 10.,,2020-2021_164,"(41.9482, -87.6636)"
2020-2021,165,41.9388,-87.7686,5650 W BELMONT AVE,,Chicago,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-777-4611,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_165,"(41.9388, -87.7686)"
2020-2021,166,41.7026,-87.5361,3611 E 106TH ST,,Chicago,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-978-1988,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_166,"(41.7026, -87.5361)"
2020-2021,167,41.7956,-87.588,1554 E 55TH ST,,Chicago,IL,60615,United States of America,Walgreens,http://www.Walgreens.com,773-667-1177,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2020-2021_167,"(41.7956, -87.588)"
2020-2021,168,41.7861,-87.7232,4000 W 59TH ST,,Chicago,IL,60629,United States of America,Walgreens,http://www.Walgreens.com,773-581-2345,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_168,"(41.7861, -87.7232)"
2020-2021,169,41.9329,-87.6481,740 W DIVERSEY PKWY,,Chicago,IL,60614,United States of America,Walgreens,http://www.Walgreens.com,773-929-1097,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_169,"(41.9329, -87.6481)"
2020-2021,170,41.9688,-87.6884,4801 N LINCOLN AVE,,Chicago,IL,60625,United States of America,Walgreens,http://www.Walgreens.com,773-561-2526,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_170,"(41.9688, -87.6884)"
2020-2021,171,41.8967,-87.6241,757 N MICHIGAN AVE,,Chicago,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-664-8686,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_171,"(41.8967, -87.6241)"
2020-2021,172,41.8442,-87.7019,3045 W 26TH ST,,Chicago,IL,60623,United States of America,Walgreens,http://www.Walgreens.com,773-254-3316,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_172,"(41.8442, -87.7019)"
2020-2021,173,41.8441,-87.7248,4005 W 26TH ST,,Chicago,IL,60623,United States of America,Walgreens,http://www.Walgreens.com,773-521-9504,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_173,"(41.8441, -87.7248)"
2020-2021,174,41.832,-87.6164,3405 S KING DR,,Chicago,IL,60616,United States of America,Walgreens,http://www.Walgreens.com,312-326-4058,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_174,"(41.832, -87.6164)"
2020-2021,175,41.9114,-87.6345,1601 N WELLS ST,,Chicago,IL,60614,United States of America,Walgreens,http://www.Walgreens.com,312-642-4008,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2020-2021_175,"(41.9114, -87.6345)"
2020-2021,176,42.018,-87.6907,7510 N WESTERN AVE,,Chicago,IL,60645,United States of America,Walgreens,http://www.Walgreens.com,773-764-1765,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_176,"(42.018, -87.6907)"
2020-2021,177,41.8963,-87.6692,1650 W CHICAGO AVE,,Chicago,IL,60622,United States of America,Walgreens,http://www.Walgreens.com,312-829-6186,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_177,"(41.8963, -87.6692)"
2020-2021,178,41.9428,-87.6897,3358 N WESTERN AVE,,Chicago,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-327-2111,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_178,"(41.9428, -87.6897)"
2020-2021,179,41.9482,-87.6481,3646 N BROADWAY ST,,Chicago,IL,60613,United States of America,Walgreens,http://www.Walgreens.com,773-549-3808,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_179,"(41.9482, -87.6481)"
2020-2021,180,41.7731,-87.5877,1533 E 67TH ST,,Chicago,IL,60637,United States of America,Walgreens,http://www.Walgreens.com,773-493-733,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_180,"(41.7731, -87.5877)"
2020-2021,181,41.9243,-87.6395,2317 N CLARK ST,,Chicago,IL,60614,United States of America,Walgreens,http://www.Walgreens.com,773-929-7488,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_181,"(41.9243, -87.6395)"
2020-2021,182,41.9253,-87.6664,1520 W FULLERTON AVE,,Chicago,IL,60614,United States of America,Walgreens,http://www.Walgreens.com,773-929-6968,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_182,"(41.9253, -87.6664)"
2020-2021,183,41.9071,-87.6725,1372 N MILWAUKEE AVE,,Chicago,IL,60622,United States of America,Walgreens,http://www.Walgreens.com,773-772-941,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_183,"(41.9071, -87.6725)"
2020-2021,184,42.0164,-87.6758,7410 N CLARK ST,,Chicago,IL,60626,United States of America,Walgreens,http://www.Walgreens.com,773-743-6784,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_184,"(42.0164, -87.6758)"
2020-2021,185,41.9175,-87.7056,3110 W ARMITAGE AVE,,Chicago,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-235-6758,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_185,"(41.9175, -87.7056)"
2020-2021,186,41.887,-87.6247,300 N MICHIGAN AVE,,Chicago,IL,60601,United States of America,Walgreens,http://www.Walgreens.com,312-558-9079,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-6:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2020-2021_186,"(41.887, -87.6247)"
2020-2021,187,41.9041,-87.6302,1200 N DEARBORN ST,,Chicago,IL,60610,United States of America,Walgreens,http://www.Walgreens.com,312-943-973,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2020-2021_187,"(41.9041, -87.6302)"
2020-2021,188,41.8521,-87.6741,1931 W CERMAK RD,,Chicago,IL,60608,United States of America,Walgreens,http://www.Walgreens.com,773-847-5781,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_188,"(41.8521, -87.6741)"
2020-2021,189,41.9169,-87.7323,4225 W ARMITAGE AVE,,Chicago,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-235-1123,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_189,"(41.9169, -87.7323)"
2020-2021,190,41.996,-87.788,6310 N NAGLE AVE,,Chicago,IL,60646,United States of America,Walgreens,http://www.Walgreens.com,773-774-2225,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2020-2021_190,"(41.996, -87.788)"
2020-2021,191,41.8305,-87.6736,1926 W 35TH ST,,Chicago,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-254-5523,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_191,"(41.8305, -87.6736)"
2020-2021,192,41.9752,-87.7677,5230 N MILWAUKEE AVE,,Chicago,IL,60630,United States of America,Walgreens,http://www.Walgreens.com,773-736-8920,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_192,"(41.9752, -87.7677)"
2020-2021,193,42.0116,-87.8183,7652 W TOUHY AVE,,Chicago,IL,60631,United States of America,Walgreens,http://www.Walgreens.com,773-631-5903,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:30 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_193,"(42.0116, -87.8183)"
2020-2021,194,41.8395,-87.6468,3000 S HALSTED ST,,Chicago,IL,60608,United States of America,Walgreens,http://www.Walgreens.com,312-225-537,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_194,"(41.8395, -87.6468)"
2020-2021,195,41.7953,-87.629,5401 S WENTWORTH AVE,,Chicago,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-268-5664,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_195,"(41.7953, -87.629)"
2020-2021,196,41.8029,-87.6068,5036 S COTTAGE GROVE AVE,,Chicago,IL,60615,United States of America,Walgreens,http://www.Walgreens.com,773-373-6266,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_196,"(41.8029, -87.6068)"
2020-2021,197,41.8911,-87.6177,342 E ILLINOIS ST,,Chicago,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-467-485,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_197,"(41.8911, -87.6177)"
2020-2021,198,41.7372,-87.5844,1616 E 87TH ST,,Chicago,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-978-7174,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_198,"(41.7372, -87.5844)"
2020-2021,199,41.8794,-87.634,200 W ADAMS ST,,Chicago,IL,60606,United States of America,Walgreens,http://www.Walgreens.com,312-372-331,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2020-2021_199,"(41.8794, -87.634)"
2020-2021,200,41.9538,-87.6864,2301 W IRVING PARK RD,,Chicago,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-267-8410,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_200,"(41.9538, -87.6864)"
2020-2021,201,41.7925,-87.8011,7150 W ARCHER AVE,,Chicago,IL,60638,United States of America,Walgreens,http://www.Walgreens.com,773-229-1447,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_201,"(41.7925, -87.8011)"
2020-2021,202,41.9655,-87.6671,1500 W WILSON AVE,,Chicago,IL,60640,United States of America,Walgreens,http://www.Walgreens.com,773-907-8995,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_202,"(41.9655, -87.6671)"
2020-2021,203,41.9104,-87.6889,2440 W NORTH AVE,,Chicago,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-489-5607,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_203,"(41.9104, -87.6889)"
2020-2021,204,41.8806,-87.7555,5222 W MADISON ST,,Chicago,IL,60644,United States of America,Walgreens,http://www.Walgreens.com,773-287-380,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_204,"(41.8806, -87.7555)"
2020-2021,205,41.7791,-87.616,6330 S KING DR,,Chicago,IL,60637,United States of America,Walgreens,http://www.Walgreens.com,773-324-8500,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_205,"(41.7791, -87.616)"
2020-2021,206,41.8935,-87.6309,641 N CLARK ST,,Chicago,IL,60654,United States of America,Walgreens,http://www.Walgreens.com,312-587-1416,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_206,"(41.8935, -87.6309)"
2020-2021,207,41.8086,-87.6462,4700 S HALSTED ST,,Chicago,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-927-8777,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_207,"(41.8086, -87.6462)"
2020-2021,208,41.7961,-87.7617,5874 S ARCHER AVE,,Chicago,IL,60638,United States of America,Walgreens,http://www.Walgreens.com,773-284-7419,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_208,"(41.7961, -87.7617)"
2020-2021,209,41.866,-87.7115,3401 W ROOSEVELT RD,,Chicago,IL,60624,United States of America,Walgreens,http://www.Walgreens.com,773-542-1232,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_209,"(41.866, -87.7115)"
2020-2021,210,41.7571,-87.6242,11 E 75TH ST,,Chicago,IL,60619,United States of America,Walgreens,http://www.Walgreens.com,773-224-1211,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_210,"(41.7571, -87.6242)"
2020-2021,211,41.9402,-87.6446,3201 N BROADWAY ST,,Chicago,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-327-3591,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_211,"(41.9402, -87.6446)"
2020-2021,212,41.9316,-87.7557,5140 W DIVERSEY AVE,,Chicago,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-685-8759,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_212,"(41.9316, -87.7557)"
