Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2016-2017,19,41.883911,-87.632012,121 N. LaSalle St.,,Chicago,IL,60602,United States of America,City Hall - 2nd Floor Lobby,,312-746-6129,Rosemarie Lake,10/28/2016,10/28/2016,9:00:00,14:00:00,10/28/2016 09:00:00 AM,10/28/2016 02:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_19,"(41.883911, -87.632012)",41,38,14310,92,36
2016-2017,18,41.929471,-87.6745948,2657 N. Clybourn Ave.,,Chicago,IL,60614,United States of America,32nd Ward Office,,773-248-1330,Mara Martinez,10/08/2015,10/08/2015,10:00:00,15:00:00,10/08/2015 10:00:00 AM,10/08/2015 03:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_18,"(41.929471, -87.6745948)",16,68,21190,743,40
2016-2017,141,41.880299,-87.646699,111 S HALSTED ST,,CHICAGO,IL,60661,United States of America,Walgreens,http://www.Walgreens.com,312-463-9142,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_141,"(41.880299, -87.646699)",45,29,4452,786,46
2016-2017,79,41.932899,-87.648099,740 W DIVERSEY PKWY,,CHICAGO,IL,60614,United States of America,Walgreens,http://www.Walgreens.com,773-929-1097,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_79,"(41.932899, -87.648099)",22,57,21190,684,25
2016-2017,331,41.759525,-87.669401,1818 W. 74th St.,,Chicago,IL,60636,United States of America,Gift From God Ministry Church,,,,10/02/2016,10/02/2016,10:30:00,14:30:00,10/02/2016 10:30:00 AM,10/02/2016 02:30:00 PM,Sunday,,,"No cost to individual. If insured, insurance will be billed.",,2016-2017_331,"(41.759525, -87.669401)",23,65,22257,433,31
2016-2017,330,41.948197,-87.663631,3637 N SOUTHPORT AVE,,CHICAGO,IL,60613,United States of America,CVS/pharmacy,www.minuteclinic.com,773-348-5282,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,,,2016-2017_330,"(41.948197, -87.663631)",53,57,21186,728,25
2016-2017,90,41.7730989,-87.5877363,1533 E 67TH ST,,CHICAGO,IL,60637,United States of America,Walgreens,http://www.Walgreens.com,773-493-733,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_90,"(41.7730989, -87.5877363)",60,39,22260,416,33
2016-2017,174,41.899966,-87.62833,933 N STATE ST,,CHICAGO,IL,60610,United States of America,Walgreens,http://www.Walgreens.com,312-943-671,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,,2016-2017_174,"(41.899966, -87.62833)",54,37,14926,230,11
2016-2017,50,41.7796,-87.6658529,1650 W. 63rd St.,,Chicago,IL,60636,United States of America,15th Ward Office,,773-823-1539,Frank Arroyo,11/05/2015,11/05/2015,9:00:00,14:00:00,11/05/2015 09:00:00 AM,11/05/2015 02:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_50,"(41.7796, -87.6658529)",23,65,22257,276,3
2016-2017,118,41.7960886,-87.761744,5874 S ARCHER AVE,,CHICAGO,IL,60638,United States of America,Walgreens,http://www.Walgreens.com,773-284-7419,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_118,"(41.7960886, -87.761744)",7,53,22268,607,8
2016-2017,243,41.72896,-87.55483,9142 SOUTH CHICAGO AVENUE,,CHICAGO,IL,60617,United States of America,CVS/pharmacy,http://www.cvs.com,773-768-9036,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_243,"(41.72896, -87.55483)",25,44,21202,493,37
2016-2017,261,41.92479,-87.72591,3940 WEST FULLERTON AVENUE,,CHICAGO,IL,60647,United States of America,CVS/pharmacy,http://www.cvs.com,773-486-0343,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_261,"(41.92479, -87.72591)",1,23,22535,107,17
2016-2017,123,41.937799,-87.649499,3046 N HALSTED ST,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-325-413,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2016-2017_123,"(41.937799, -87.649499)",22,57,4449,681,25
2016-2017,45,41.8307806,-87.6234139,3510 S. Michigan Ave.,,Chicago,IL,60653,United States of America,Chicago Police Department - HQ,,312-745-5225,SGT. Janet kemper,10/30/2015,10/30/2015,9:00:00,15:00:00,10/30/2015 09:00:00 AM,10/30/2015 03:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_45,"(41.8307806, -87.6234139)",36,1,4301,446,9
2016-2017,126,41.9089627,-87.7651214,1546 N CENTRAL AVE,,CHICAGO,IL,60651,United States of America,Walgreens,http://www.Walgreens.com,773-622-8185,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_126,"(41.9089627, -87.7651214)",5,26,22615,599,45
2016-2017,105,41.7952673,-87.6290395,5401 S WENTWORTH AVE,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-268-5664,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_105,"(41.7952673, -87.6290395)",37,3,14924,224,9
2016-2017,248,41.90351,-87.66775,1200 NORTH ASHLAND AVENUE,,CHICAGO,IL,60622,United States of America,CVS/pharmacy,http://www.cvs.com,773-342-5917,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_248,"(41.90351, -87.66775)",4,25,21560,481,41
2016-2017,121,41.940199,-87.644599,3201 N BROADWAY ST,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-327-3591,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_121,"(41.940199, -87.644599)",22,57,4449,730,25
2016-2017,183,41.9239578,-87.74718,4817 W FULLERTON AVE,,CHICAGO,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-889-7411,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_183,"(41.9239578, -87.74718)",2,19,22615,306,17
2016-2017,137,41.9379316,-87.7964046,6809 W BELMONT AVE,,CHICAGO,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-237-6273,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_137,"(41.9379316, -87.7964046)",52,18,22254,397,44
2016-2017,57,41.86665,-87.7303,1158 S. Keeler Ave.,,Chicago,IL,60624,United States of America,24th Ward Office,,773-533-2400,Donna Holt,11/09/2015,11/09/2015,10:00:00,14:00:00,11/09/2015 10:00:00 AM,11/09/2015 02:00:00 PM,Monday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_57,"(41.86665, -87.7303)",30,30,21572,98,14
2016-2017,204,41.9923135,-87.6602598,6121 N BROADWAY,,CHICAGO,IL,60660,United States of America,Walgreens,http://www.Walgreens.com,773-764-8961,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,,2016-2017_204,"(41.9923135, -87.6602598)",14,76,4451,46,16
2016-2017,37,41.8952,-87.7489367,4926 W. Chicago Ave.,,Chicago,IL,60651,United States of America,37th Ward Office,,773-379-0960,Bettye Pulphus,10/24/2015,10/24/2015,11:00:00,15:00:00,10/24/2015 11:00:00 AM,10/24/2015 03:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_37,"(41.8952, -87.7489367)",5,26,4299,585,45
2016-2017,28,41.984633,-87.791646,6530 W. Bryn Mawr Ave.,,Chicago,IL,60631,United States of America,41st Ward-Taft High School,,773-534-1023,,10/17/2015,10/17/2015,9:00:00,14:00:00,10/17/2015 09:00:00 AM,10/17/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_28,"(41.984633, -87.791646)",17,36,22243,733,29
2016-2017,93,41.9071047,-87.6725176,1372 N MILWAUKEE AVE,,CHICAGO,IL,60622,United States of America,Walgreens,http://www.Walgreens.com,773-772-941,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_93,"(41.9071047, -87.6725176)",4,25,21560,481,41
2016-2017,98,41.852099,-87.674099,1931 W CERMAK RD,,CHICAGO,IL,60608,United States of America,Walgreens,http://www.Walgreens.com,773-847-5781,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_98,"(41.852099, -87.674099)",43,33,14920,126,26
2016-2017,29,41.9202462,-87.7611,2148 N. Long Ave.,,Chicago,IL,60639,United States of America,Prosser Career Academy H.S,,,Brian Bragg,10/18/2015,10/18/2015,9:00:00,12:30:00,10/18/2015 09:00:00 AM,10/18/2015 12:30:00 PM,Sunday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_29,"(41.9202462, -87.7611)",2,19,22615,307,44
2016-2017,194,41.896319,-87.636896,315 W CHICAGO AVE,,CHICAGO,IL,60654,United States of America,Walgreens,http://www.Walgreens.com,312-280-1599,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_194,"(41.896319, -87.636896)",55,37,4446,652,36
2016-2017,258,41.97654,-87.65938,5205 NORTH BROADWAY STREET,,CHICAGO,IL,60640,United States of America,CVS/pharmacy,http://www.cvs.com,773-275-5641,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_258,"(41.97654, -87.65938)",15,76,22616,160,16
2016-2017,159,41.722299,-87.575099,2011 E 95TH ST,,CHICAGO,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-731-9663,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_159,"(41.722299, -87.575099)",25,48,21202,252,37
2016-2017,108,41.7371519,-87.584369,1616 E 87TH ST,,CHICAGO,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-978-7174,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2016-2017_108,"(41.7371519, -87.584369)",25,41,21202,431,35
2016-2017,284,41.88602,-87.62393,205 N. MICHIGAN AVENUE,,CHICAGO,IL,60601,United States of America,CVS/pharmacy,http://www.cvs.com,312-938-4091,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 6:30 AM-7:30 PM, Tue: 6:30 AM-7:30 PM, Wed: 6:30 AM-7:30 PM, Thu: 6:30 AM-7:30 PM, Fri: 6:30 AM-7:30 PM, Sat:  8:00 AM-4:00 PM, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_284,"(41.88602, -87.62393)",42,38,14309,580,36
2016-2017,4,41.9343,-87.64183,501 W. Surf St.,,Chicago,IL,60657,United States of America,44th Ward-Britton Senior Apartments,,773-525-6034,Sheila Pacione,09/28/2015,09/28/2015,9:00:00,14:00:00,09/28/2015 09:00:00 AM,09/28/2015 02:00:00 PM,Monday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_4,"(41.9343, -87.64183)",22,57,4449,102,25
2016-2017,16,41.931,-87.7991576,6934 W. Diversey Ave.,,Chicago,IL,60707,United States of America,36th Ward Office,,773-745-4636,Magdalena Fudalewicz,10/07/2015,10/07/2015,10:00:00,14:00:00,10/07/2015 10:00:00 AM,10/07/2015 02:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_16,"(41.931, -87.7991576)",52,18,4454,397,44
2016-2017,68,41.883911,-87.632012,121 N. LaSalle St.,,Chicago,IL,60602,United States of America,City Hall - 2nd Floor Lobby,,312-746-6129,Rosemarie Lake,12/09/2016,12/09/2016,9:00:00,14:00:00,12/09/2016 09:00:00 AM,12/09/2016 02:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_68,"(41.883911, -87.632012)",41,38,14310,92,36
2016-2017,232,41.93745,-87.64407,3033 NORTH BROADWAY STREET,,CHICAGO,IL,60657,United States of America,CVS/pharmacy,http://www.cvs.com,773-883-6141,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_232,"(41.93745, -87.64407)",22,57,4449,683,25
2016-2017,129,41.8818826,-87.633929,201 W MADISON ST,,CHICAGO,IL,60606,United States of America,Walgreens,http://www.Walgreens.com,312-214-4385,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_129,"(41.8818826, -87.633929)",46,38,14914,92,36
2016-2017,221,41.97531,-87.78332,6200 WEST HIGGINS AVENUE,,CHICAGO,IL,60630,United States of America,CVS/pharmacy,http://www.cvs.com,773-775-9316,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 9:00 AM-9:00 PM, Tue: 9:00 AM-9:00 PM, Wed: 9:00 AM-9:00 PM, Thu: 9:00 AM-9:00 PM, Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_221,"(41.97531, -87.78332)",48,11,21869,779,50
2016-2017,9,41.9308,-87.7094709,2710 N. Sawyer Ave.,,Chicago,IL,60647,United States of America,35th Ward Office,,773-887-3772,Monica Trevino,10/03/2015,10/03/2015,10:00:00,14:00:00,10/03/2015 10:00:00 AM,10/03/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_9,"(41.9308, -87.7094709)",1,23,22535,72,12
2016-2017,238,41.9133,-87.8056,1819 NORTH HARLEM AVENUE,,CHICAGO,IL,60707,United States of America,CVS/pharmacy,http://www.cvs.com,773-237-8927,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_238,"(41.9133, -87.8056)",3,26,4454,598,7
2016-2017,217,41.91258,-87.65345,1714 NORTH SHEFFIELD AVENUE,,CHICAGO,IL,60614,United States of America,CVS/pharmacy,http://www.cvs.com,312-640-5161,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Open 24 Hours,,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_217,"(41.91258, -87.65345)",16,68,21190,168,11
2016-2017,306,41.93363207,-87.64573667,2828 N CLARK ST,,CHICAGO,IL,60657,United States of America,CVS/pharmacy,www.minuteclinic.com,773-525-1377,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details.,,2016-2017_306,"(41.93363207, -87.64573667)",22,57,4449,684,25
2016-2017,218,41.73632,-87.58595,8712 SOUTH STONY ISLAND AVENUE,,CHICAGO,IL,60619,United States of America,CVS/pharmacy,http://www.cvs.com,773-933-9200,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday",Open 24 Hours,,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_218,"(41.73632, -87.58595)",61,44,21202,490,35
2016-2017,246,41.75086,-87.64483,7858 SOUTH HALSTED STREET,,CHICAGO,IL,60620,United States of America,CVS/pharmacy,http://www.cvs.com,773-873-1842,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_246,"(41.75086, -87.64483)",59,70,21554,487,31
2016-2017,97,41.904099,-87.630199,1200 N DEARBORN ST,,CHICAGO,IL,60610,United States of America,Walgreens,http://www.Walgreens.com,312-943-973,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2016-2017_97,"(41.904099, -87.630199)",54,37,14926,17,11
2016-2017,267,41.7478,-87.66301,8025 SOUTH ASHLAND AVENUE,,CHICAGO,IL,60620,United States of America,CVS/pharmacy,http://www.cvs.com,773-783-8943,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_267,"(41.7478, -87.66301)",59,70,21554,558,13
2016-2017,146,41.764199,-87.682699,7111 S WESTERN AVE,,CHICAGO,IL,60636,United States of America,Walgreens,http://www.Walgreens.com,773-863-8009,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2016-2017_146,"(41.764199, -87.682699)",23,64,22257,333,30
2016-2017,182,41.883181,-87.6245372,30 N MICHIGAN AVE,,CHICAGO,IL,60602,United States of America,Walgreens,http://www.Walgreens.com,312-332-3540,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_182,"(41.883181, -87.6245372)",41,38,14309,580,36
2016-2017,225,41.83771,-87.64539,741 WEST 31ST STREET,,CHICAGO,IL,60608,United States of America,CVS/pharmacy,http://www.cvs.com,312-567-9044,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_225,"(41.83771, -87.64539)",40,58,21194,149,48
2016-2017,154,41.7646314,-87.7219779,7045 S PULASKI RD,,CHICAGO,IL,60629,United States of America,Walgreens,http://www.Walgreens.com,773-735-337,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_154,"(41.7646314, -87.7219779)",58,63,21867,317,15
2016-2017,130,41.866799,-87.639599,501 W ROOSEVELT RD,,CHICAGO,IL,60607,United States of America,Walgreens,http://www.Walgreens.com,312-492-8559,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_130,"(41.866799, -87.639599)",44,29,14917,97,48
2016-2017,283,41.88221,-87.63904,400 WEST MADISON STREET,,CHICAGO,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-474-1051,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 7:00 AM-7:00 PM, Tue: 7:00 AM-7:00 PM, Wed: 7:00 AM-7:00 PM, Thu: 7:00 AM-7:00 PM, Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_283,"(41.88221, -87.63904)",46,29,14914,784,36
2016-2017,222,41.8463,-87.61577,2545 MARTIN LUTHER KING,,CHICAGO,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-842-5700,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 9:00 AM-7:00 PM, Tue: 9:00 AM-7:00 PM, Wed: 9:00 AM-7:00 PM, Thu: 9:00 AM-7:00 PM, Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_222,"(41.8463, -87.61577)",40,34,21194,193,10
2016-2017,229,41.89606,-87.6541,771 NORTH OGDEN AVENUE,,CHICAGO,IL,60622,United States of America,CVS/pharmacy,http://www.cvs.com,312-243-5590,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_229,"(41.89606, -87.6541)",49,25,22620,522,46
