"id","violation_last_modified_date","violation_date","violation_code","violation_status","violation_status_date","violation_description","violation_location","violation_inspector_comments","violation_ordinance","inspector_id","inspection_number","inspection_status","inspection_waived","inspection_category","department_bureau","address","street_number","street_direction","street_name","street_type","property_group","ssa","latitude","longitude","location"
"6838060","2022-08-20T11:35:21.000","2022-08-20T00:00:00.000","CN131016","OPEN",,"SCREEN OUTER DOORS, WINDOWS","EXTERIOR:S   :","ALL ELEVATIONS - MISSING OR TORN SCREENS","Screen outer doors, windows, and other outer openings adequately from April 15th to Nov 15th. (13-196-560 B)","BL00904","13857557","FAILED","N","COMPLAINT","CONSERVATION","3638 W THOMAS ST","3638","W","THOMAS","ST","52385",,"41.90102752","-87.717963122","
,  
(41.901027519916575, -87.71796312201943)"
"6838671","2022-08-20T15:11:54.000","2022-08-20T00:00:00.000","CN065034","OPEN",,"REPAIR WINDOW SILLS","OTHER   :    :OTHER","NORTH AND EAST ELEVATION /WINDOW SILLS - OPEN MORTAR JOINTS THROUGHOUT.","Failed to maintain window sill in good repair and free from cracks and defects.  (13-196-530(e), 13-196-550, 13-196-641)","451988","11694496","FAILED","N","PERIODIC","CONSERVATION","4457 N KEDZIE AVE","4457","N","KEDZIE","AVE","11153","60","41.962906817","-87.708150424","
,  
(41.962906817329205, -87.70815042406159)"
"6839218","2022-08-20T14:49:08.000","2022-08-20T00:00:00.000","CN101015","OPEN",,"REPAIR INTERIOR WALLS/CEILING","OTHER   :    :OTHER","REAR ENCLOSED STAIR SYSTEM /WALLS THROUGHOUT AND CEILING AT 3RD - CHIPPED, LOOSE PLASTER WITH FLAKING PAINT. BASEMENT MECHANICAL ROOM - SPALLED CONCRETE WALLS THROUGHOUT [VIEWED FROM EXTERIOR THROUGH MISSING SCREEN AT GLASSBLOCK WINDOW].","Failed to maintain interior walls and ceilings free from holes or cracks.  (13-19-540(c))","451988","12387415","FAILED","N","PERIODIC","CONSERVATION","2801 N CAMPBELL AVE","2801","N","CAMPBELL","AVE","8509",,"41.932245431","-87.690205005","
,  
(41.93224543111935, -87.6902050045841)"
"6838592","2022-08-20T13:46:37.000","2022-08-20T00:00:00.000","CN138056","OPEN",,"DEBRIS, EXCESSIVE","OTHER   :    :OTHER","REAR YARD - EXCESSIVE STORAGE OF BUILDING MATERIALS AND HOUSEHOLD ITEMS ON SIDE OF GARAGE.","Remove accumulation of refuse and debris and keep premises clean. (13-196-580, 13-196-630)","451988","13857983","FAILED","N","COMPLAINT","CONSERVATION","3818 N WHIPPLE ST","3818","N","WHIPPLE","ST","149730",,"41.950900384","-87.704412771","
,  
(41.95090038441358, -87.70441277074409)"
"6838668","2022-08-20T15:11:54.000","2022-08-20T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","OTHER   :    :OTHER","SOUTH ELEVATION /EXTERIOR WALL - LARGE VERTICAL MASONRY FRACTURE AT SW CORNER BETWEEN FRONT FACE AND SIDE WALL.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","451988","11694496","FAILED","N","PERIODIC","CONSERVATION","4457 N KEDZIE AVE","4457","N","KEDZIE","AVE","11153","60","41.962906817","-87.708150424","
,  
(41.962906817329205, -87.70815042406159)"
"6838136","2022-08-22T08:04:30.000","2022-08-20T00:00:00.000","NC2061","OPEN",,"WORK CONTRARY TO PERMIT",,"REFER TO PERMIT #100917022 06/09/2022 INSPECTION.","Stop and remove work contrary to permit. (13-32-120, 13-32-290)","104976","13857693","FAILED","N","PERMIT","NEW CONSTRUCTION","4537 S KILPATRICK AVE","4537","S","KILPATRICK","AVE","647803",,"41.810197875","-87.740635333","
,  
(41.81019787471211, -87.74063533314974)"
"6838074","2022-08-20T13:23:42.000","2022-08-20T00:00:00.000","CN064014","OPEN",,"REPAIR CORNICE","EXTERIOR:E   :","EAST AND SOUTH ELEVATION - OPEN JOINTS AT LIMESTONE CORNICES.","Failed to maintain cornice in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)","BL00904","13551075","FAILED","N","PERIODIC","CONSERVATION","200 N CALIFORNIA AVE","200","N","CALIFORNIA","AVE","1400",,"41.8843052","-87.69652347","
,  
(41.88430520004139, -87.6965234698881)"
"6838644","2022-08-20T14:40:08.000","2022-08-20T00:00:00.000","CN062014","OPEN",,"PARAPET & COPING","OTHER   :    :OTHER","FRONT ELEVATION /PARAPET - BULGING BRICK SECTIONS; LEANING OUT OF PLUMB; WASHED OUT MORTAR. FRONT ELEVATION /COPING - OPEN MORTAR JOINTS THROUGHOUT. PERMIT REQUIRED FOR MASONRY REPAIRS. ALL WORK SUBJECT TO FIELD INSPECTION AND APPROVAL.","Failed to maintain the parapet wall and coping in good repair and free from cracks and defects.  (13-196-530, 13-196-530(e) and 13-196-641)","451988","13858021","FAILED","N","COMPLAINT","CONSERVATION","4247 N FRANCISCO AVE","4247","N","FRANCISCO","AVE","164996",,"41.958972882","-87.700692525","
,  
(41.95897288159117, -87.70069252529716)"
"6838030","2022-08-20T10:33:19.000","2022-08-20T00:00:00.000","CN104015","OPEN",,"REPLCE WINDOW PANES, PLEXGLAS","EXTERIOR:N   :","NORTH ELEVATION -2ND FLOOR  -BROKEN WINDOWS","Replace broken, missing or defective window panes. (13-196-550 A)","BL00904","13857554","FAILED","N","COMPLAINT","CONSERVATION","1222 N KILDARE AVE","1222","N","KILDARE","AVE","65652",,"41.903342365","-87.733851627","
,  
(41.90334236535458, -87.73385162652576)"
"6838645","2022-08-20T14:40:08.000","2022-08-20T00:00:00.000","CN063014","OPEN",,"CHIMNEY","OTHER   :    :OTHER","NORTH ELEVATION /CHIMNEY - LOOSE, SPALLED BRICK SECTIONS.","Failed to maintain chimney in safe and sound working condition.  (13-196-590, 13-196-530(b) and (c), 13-196-641)","451988","13858021","FAILED","N","COMPLAINT","CONSERVATION","4247 N FRANCISCO AVE","4247","N","FRANCISCO","AVE","164996",,"41.958972882","-87.700692525","
,  
(41.95897288159117, -87.70069252529716)"
"6838693","2022-08-20T15:45:44.000","2022-08-20T00:00:00.000","CN073044","OPEN",,"REPAIR EXTERIOR DOOR HARDWARE","OTHER   :    :OTHER","FRONT ENTRY DOOR - NOT CLOSING OR LATCHING PROPERLY.","Failed to maintain exterior door hardware in good condition and repair.  (13-196-550(d), 13-196-641)","451988","13858061","FAILED","N","COMPLAINT","CONSERVATION","3800 N LEAVITT ST","3800","N","LEAVITT","ST","148041",,"41.950533971","-87.683656955","
,  
(41.95053397111849, -87.68365695480583)"
"6838028","2022-08-20T10:33:19.000","2022-08-20T00:00:00.000","CN070014","OPEN",,"REPAIR EXTERIOR STAIR","EXTERIOR:W   :","WEST ELEVATION,  BASEMENT STAIRS -MISSING HANDRAIL","Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)","BL00904","13857554","FAILED","N","COMPLAINT","CONSERVATION","1222 N KILDARE AVE","1222","N","KILDARE","AVE","65652",,"41.903342365","-87.733851627","
,  
(41.90334236535458, -87.73385162652576)"
"6838589","2022-08-20T13:46:37.000","2022-08-20T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","OTHER   :    :OTHER","FRONT ELEVATION /EXTERIOR WALL - LOOSE, DETERIORATING SIDING SECTIONS. REAR ELEVATION /EXTERIOR WALL - LOOSE, DETERIORATING AND MISSING SIDING SECTIONS [SHEATHING EXPOSED IN SOME AREAS].","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","451988","13857983","FAILED","N","COMPLAINT","CONSERVATION","3818 N WHIPPLE ST","3818","N","WHIPPLE","ST","149730",,"41.950900384","-87.704412771","
,  
(41.95090038441358, -87.70441277074409)"
"6838069","2022-08-20T12:31:49.000","2022-08-20T00:00:00.000","CN190029","OPEN",,"ARRANGE FOR REINSPECTION REGAR","INTERIOR:002 :","INTERIOR OF BUILDING , NO RESPONSE . UNABLE TO VERIFY SMOKE OR CARBON MONOXIDE ALARMS.","pending notice reinspection","BL00904","12380539","FAILED","N","PERIODIC","CONSERVATION","3022 W WABANSIA AVE","3022","W","WABANSIA","AVE","5899",,"41.9120854","-87.703288938","
,  
(41.912085399906275, -87.70328893816584)"
"6838058","2022-08-20T11:35:21.000","2022-08-20T00:00:00.000","CN062034","OPEN",,"REPAIR COPING","EXTERIOR:S   :","SOUTH ELEVATION - OPEN COPING JOINTS","Failed to maintain roof coping in good repair and free from cracks defects.  (13-196-530, 13-196-530(c) and 13-196-641)","BL00904","13857557","FAILED","N","COMPLAINT","CONSERVATION","3638 W THOMAS ST","3638","W","THOMAS","ST","52385",,"41.90102752","-87.717963122","
,  
(41.901027519916575, -87.71796312201943)"
"6838690","2022-08-20T15:45:44.000","2022-08-20T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","OTHER   :    :OTHER","EAST ELEVATION /EXTERIOR WALL - STEP FRACTURES THROUGHOUT; ENTIRE WALL LEANING OUT OF PLUMB. SOUTH ELEVATION /EXTERIOR WALL - STEP FRACTURES THROUGHOUT; OPEN MORTAR JOINTS [MULTIPLE LOCATIONS]. PERMITS REQUIRED FOR MASONRY REPAIRS. ALL WORK SUBJECT TO FIELD INSPECTION AND APPROVAL.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","451988","13858061","FAILED","N","COMPLAINT","CONSERVATION","3800 N LEAVITT ST","3800","N","LEAVITT","ST","148041",,"41.950533971","-87.683656955","
,  
(41.95053397111849, -87.68365695480583)"
"6838033","2022-08-20T10:33:19.000","2022-08-20T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","EXTERIOR:E   :","ALL ELEVATIONS  -FRACTURES, LOOSE AND ERODED MORTAR AT VARIOUS LOCATIONS","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","BL00904","13857554","FAILED","N","COMPLAINT","CONSERVATION","1222 N KILDARE AVE","1222","N","KILDARE","AVE","65652",,"41.903342365","-87.733851627","
,  
(41.90334236535458, -87.73385162652576)"
"6838593","2022-08-20T13:46:37.000","2022-08-20T00:00:00.000","CN079014","OPEN",,"REPAIR/REBUILD GARAGE OR SHED","OTHER   :    :OTHER","GARAGE /EXTERIOR WALL - ROTTED WOOD WITH PEELING PAINT; EAVES - ROTTED WITH PEELING PAINT [OPEN TO ELEMENTS, POTENTIAL RODENT HARBORAGE]; GUTTER AND DOWNSPOUT - MISSING ON NORTH AND HANGING OFF ON SOUTH; ROOF - LOOSE, DETERIORATING SHINGLES.","Failed to maintain garage in sound condition and repair.  (13-196-530, 13-196-641)","451988","13857983","FAILED","N","COMPLAINT","CONSERVATION","3818 N WHIPPLE ST","3818","N","WHIPPLE","ST","149730",,"41.950900384","-87.704412771","
,  
(41.95090038441358, -87.70441277074409)"
"6838586","2022-08-20T13:46:37.000","2022-08-20T00:00:00.000","CN070014","OPEN",,"REPAIR EXTERIOR STAIR","OTHER   :    :OTHER","FRONT ELEVATION /1-STORY CONCRETE EXTERIOR STAIR SYSTEM - CONCRETE TREADS CRACKED AND CRUMBLING.","Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)","451988","13857983","FAILED","N","COMPLAINT","CONSERVATION","3818 N WHIPPLE ST","3818","N","WHIPPLE","ST","149730",,"41.950900384","-87.704412771","
,  
(41.95090038441358, -87.70441277074409)"
"6838071","2022-08-20T13:23:42.000","2022-08-20T00:00:00.000","CN131016","OPEN",,"SCREEN OUTER DOORS, WINDOWS","EXTERIOR:E   :","ALL ELEVATIONS - MISSING OR TORN SCREENS","Screen outer doors, windows, and other outer openings adequately from April 15th to Nov 15th. (13-196-560 B)","BL00904","13551075","FAILED","N","PERIODIC","CONSERVATION","200 N CALIFORNIA AVE","200","N","CALIFORNIA","AVE","1400",,"41.8843052","-87.69652347","
,  
(41.88430520004139, -87.6965234698881)"
"6838076","2022-08-20T13:23:42.000","2022-08-20T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","EXTERIOR:E   :","ALL ELEVATIONS - FRACTURES, LOOSE AND ERODED MORTAR AT VARIOUS LOCATIONS.SOUTH ELEVATION - STEP FRACTURES WITH SHIFTED MASONRY SECTIONS. EAST, NORTH AND SOUTH ELEVATIONS-  RUSTED WINDOW BAY TURRETS WITH LOOSE PANELS AT UNDERSIDES. UNSAFE.PERMITS FOR MASONRY AND PARAPETS REPAIRS REQUIRED.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","BL00904","13551075","FAILED","N","PERIODIC","CONSERVATION","200 N CALIFORNIA AVE","200","N","CALIFORNIA","AVE","1400",,"41.8843052","-87.69652347","
,  
(41.88430520004139, -87.6965234698881)"
"6837927","2022-08-20T07:36:09.000","2022-08-20T00:00:00.000","CN079024","OPEN",,"REPAIR / REBUILD  SHED","EXTERIOR:W   :","REAR GARAGE - FRACTURED AND BUCKLED CONCRETE SLAB,ROTTED EAVES AND SIDING PANELS, BROKEN OVERHEAD DOOR PANELS, EXPOSED /ROTTED ROOF SHEATING WITH MISSING ROOF SHINGLES, PERMIT ISSUED IN 2005 . PLANS NOT ON SITE TO REVIEW SCOPE OF WORK OF ROOF ADDITION. PERMIT REQUIRED FOR REPIARS.","Failed to maintain shed in sound condition and repair.  (13-196-530, 13-196-641)","BL00904","13857496","FAILED","N","COMPLAINT","CONSERVATION","1632 N NARRAGANSETT AVE","1632","N","NARRAGANSETT","AVE","82839",,"41.910135004","-87.785181344","
,  
(41.91013500389681, -87.78518134444627)"
"6838089","2022-08-20T14:20:43.000","2022-08-20T00:00:00.000","CN077014","OPEN",,"REPAIR FENCE","EXTERIOR:N   :","NORTH CHAIN LINK FENCE- LOOSE WITH BROKEN POSTS AT  BASE. 3' DROP ON NEIGHBORS PROPERTY ,UNSAFE","Failed to maintain fence in good condition and repair.  (7-28-060, 13-196-630, 13-196-641)","BL00904","13857561","FAILED","N","COMPLAINT","CONSERVATION","2257 S ALBANY AVE","2257","S","ALBANY","AVE","278401",,"41.850133009","-87.702608799","
,  
(41.85013300897982, -87.70260879891376)"
"6837925","2022-08-20T07:36:09.000","2022-08-20T00:00:00.000","CN138106","OPEN",,"STOP/REMOVE NUISANCE","EXTERIOR:W   :","SIDE AND REAR YARDS - HIGH WEEDS, JUNK AND DEBRIS.GARBAGE IN THE GARAGE - RAT HARBORAGE","Remove and stop nuisance. (7-28-060)","BL00904","13857496","FAILED","N","COMPLAINT","CONSERVATION","1632 N NARRAGANSETT AVE","1632","N","NARRAGANSETT","AVE","82839",,"41.910135004","-87.785181344","
,  
(41.91013500389681, -87.78518134444627)"
"6838025","2022-08-20T10:33:19.000","2022-08-20T00:00:00.000","CN063014","OPEN",,"CHIMNEY","EXTERIOR:W   :","CHIMNEY - FRACTURES, LOOSE  BRICKS AND MORTAR","Failed to maintain chimney in safe and sound working condition.  (13-196-590, 13-196-530(b) and (c), 13-196-641)","BL00904","13857554","FAILED","N","COMPLAINT","CONSERVATION","1222 N KILDARE AVE","1222","N","KILDARE","AVE","65652",,"41.903342365","-87.733851627","
,  
(41.90334236535458, -87.73385162652576)"
"6838688","2022-08-20T15:45:44.000","2022-08-20T00:00:00.000","CN062014","OPEN",,"PARAPET & COPING","OTHER   :    :OTHER","SOUTH AND EAST ELEVATIONS /PARAPET - LEANING OUT PLUMB; BULGING, SHIFTED BRICK SECTIONS. NORTH ELEVATION /PARAPET - SPALLED BRICK SECTIONS THROUGHOUT. NORTH ELEVATION /COPING - DETERIORATING SECTIONS WITH WASHED OUT MORTAR.","Failed to maintain the parapet wall and coping in good repair and free from cracks and defects.  (13-196-530, 13-196-530(e) and 13-196-641)","451988","13858061","FAILED","N","COMPLAINT","CONSERVATION","3800 N LEAVITT ST","3800","N","LEAVITT","ST","148041",,"41.950533971","-87.683656955","
,  
(41.95053397111849, -87.68365695480583)"
"6837924","2022-08-20T07:36:09.000","2022-08-20T00:00:00.000","CN077014","OPEN",,"REPAIR FENCE","EXTERIOR:NW  :","FRONT ,SIDE AND REAR 6' FOOT STEEL ROD FENCES/GATES - BROKEN GATES ,NO PERMIT ON RECORD FOR THE FENCES.  PERMIT REQUIRED FOR REPAIRS AND FENCES.PER SEC. 14A-4-404.7 IT IS UNLAWFUL TO ERECT A FENCE MORE THAN 5 FEET (1524 MM) IN HEIGHT WITHOUT FIRST OBTAINING A PERMIT FROM THE BUILDING OFFICIAL.","Failed to maintain fence in good condition and repair.  (7-28-060, 13-196-630, 13-196-641)","BL00904","13857496","FAILED","N","COMPLAINT","CONSERVATION","1632 N NARRAGANSETT AVE","1632","N","NARRAGANSETT","AVE","82839",,"41.910135004","-87.785181344","
,  
(41.91013500389681, -87.78518134444627)"
"6838059","2022-08-20T11:35:21.000","2022-08-20T00:00:00.000","CN194029","OPEN",,"PROVIDE","EXTERIOR:W   :","REAR 6' STEEL ROD FENCE - NO PERMIT ON RECORD FOR FENCES. PER  SEC. 14A-4-404.7 IT IS UNLAWFUL TO ERECT A FENCE MORE THAN 5 FEET (1524 MM) IN HEIGHT WITHOUT FIRST OBTAINING A PERMIT FROM THE BUILDING OFFICIAL.","Provide","BL00904","13857557","FAILED","N","COMPLAINT","CONSERVATION","3638 W THOMAS ST","3638","W","THOMAS","ST","52385",,"41.90102752","-87.717963122","
,  
(41.901027519916575, -87.71796312201943)"
"6838090","2022-08-20T14:20:43.000","2022-08-20T00:00:00.000","CN190029","OPEN",,"ARRANGE FOR REINSPECTION REGAR","INTERIOR:001 :","INTERIOR OF BUILDING 1ST AND 2ND FLOORS , NO RESPONSE . UNABLE TO VERIFY SMOKE OR CARBON MONOXIDE ALARMS.UNABLE TO VERIFY SR# 225180721, APT 1A . CEILING WATER DAMAGE.","pending notice reinspection","BL00904","13857561","FAILED","N","COMPLAINT","CONSERVATION","2257 S ALBANY AVE","2257","S","ALBANY","AVE","278401",,"41.850133009","-87.702608799","
,  
(41.85013300897982, -87.70260879891376)"
"6838055","2022-08-20T11:35:21.000","2022-08-20T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","EXTERIOR:S   :","SOUTH AND EAST ELEVATIONS - LARGE STEP FRACTURES WITH BROKEN AND SHIFTED BRICKS WITH LOOSE MORTAR, MAINLY AROUND THE WINDOWS. PERMIT REQUIRED FOR MASONRY REPAIRS.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","BL00904","13857557","FAILED","N","COMPLAINT","CONSERVATION","3638 W THOMAS ST","3638","W","THOMAS","ST","52385",,"41.90102752","-87.717963122","
,  
(41.901027519916575, -87.71796312201943)"
"6838585","2022-08-20T13:46:37.000","2022-08-20T00:00:00.000","CN131026","OPEN",,"REPAIR SCREENS","OTHER   :    :OTHER","FRONT ELEVATION /WINDOW SCREENS - RIPPED THROUGHOUT.","Repair or replace defective screen. (13-196-560 B)","451988","13857983","FAILED","N","COMPLAINT","CONSERVATION","3818 N WHIPPLE ST","3818","N","WHIPPLE","ST","149730",,"41.950900384","-87.704412771","
,  
(41.95090038441358, -87.70441277074409)"
"6837988","2022-08-20T12:15:06.000","2022-08-20T00:00:00.000","190019","OPEN",,"NO ENTRY",,"UNABLE TO GAIN INTERIOR ENTRY FOR SCHEDULED PERMIT INSPECTION APPOINTMENT",,"104976","13829578","FAILED","N","PERMIT","NEW CONSTRUCTION","2316 S WHIPPLE ST","2316","S","WHIPPLE","ST","278871",,"41.849472009","-87.701661822","
,  
(41.849472008709164, -87.70166182243089)"
"6838031","2022-08-20T10:33:19.000","2022-08-20T00:00:00.000","CN104035","OPEN",,"MAINTAIN WINDOW","EXTERIOR:E   :","EAST ELEVATION - ROTTED WINDOW FRAMES","Failed to maintain windows in sound condition and good repair.  (13-196-550(b) and (f))","BL00904","13857554","FAILED","N","COMPLAINT","CONSERVATION","1222 N KILDARE AVE","1222","N","KILDARE","AVE","65652",,"41.903342365","-87.733851627","
,  
(41.90334236535458, -87.73385162652576)"
"6839217","2022-08-20T14:49:08.000","2022-08-20T00:00:00.000","CN106015","OPEN",,"REPAIR INTERIOR STAIR SYSTEM","OTHER   :    :OTHER","REAR ENCLOSED STAIR SYSTEM /TREADS - WORN, WEATHERED AND BOWED IN SOME LOCATIONS.","Failed to maintain interior stairway system in safe condition and sound repair. (13-196-570)","451988","12387415","FAILED","N","PERIODIC","CONSERVATION","2801 N CAMPBELL AVE","2801","N","CAMPBELL","AVE","8509",,"41.932245431","-87.690205005","
,  
(41.93224543111935, -87.6902050045841)"
"6838047","2022-08-20T11:26:40.000","2022-08-20T00:00:00.000","CN067014","OPEN",,"REPAIR ROOF","EXTERIOR:N   :","ROOF- CUPPED AND DETERIORATED ROOFING SHINGLES THRU-OUT","Failed to maintain roof in sound condition and repair, watertight and free from defects.  (13-196-530, 13-196-530(c) and 13-196-641)","BL00904","10557025","FAILED","N","PERIODIC","CONSERVATION","4102 W CRYSTAL ST","4102","W","CRYSTAL","ST","5182",,"41.903650311","-87.728992071","
,  
(41.9036503105375, -87.72899207056433)"
"6838077","2022-08-20T13:23:42.000","2022-08-20T00:00:00.000","CN062024","OPEN",,"PARAPET","EXTERIOR:S   :","SOUTH  ELEVATION - FRACTURES, LOOSE MORTAR AT VARIOUS LOCATIONS.","Failed to maintain parapet wall in good repair and free from cracks and defects.  (13-196-530 and 13-196-641)","BL00904","13551075","FAILED","N","PERIODIC","CONSERVATION","200 N CALIFORNIA AVE","200","N","CALIFORNIA","AVE","1400",,"41.8843052","-87.69652347","
,  
(41.88430520004139, -87.6965234698881)"
"6838371","2022-08-19T11:51:09.000","2022-08-19T00:00:00.000","CN076034","OPEN",,"REPAIR GUTTER","OTHER   :    :OTHER","NORTH ELEVATION /GUTTER - BENT, WARPED SECTION FILLED WITH OVERGROWN VEGETATION.","Failed to maintain roof gutters in good repair and working condition.  (13-196-590, 13-196-630(b), 13-196-641, 18-29-1101, 18-29-1105, 18-29-1106)","451988","13857903","FAILED","N","COMPLAINT","CONSERVATION","6928 N LAKEWOOD AVE","6928","N","LAKEWOOD","AVE","234829","24","42.007594712","-87.663865099","
,  
(42.007594711950254, -87.66386509914456)"
"6839857","2022-08-19T10:05:06.000","2022-08-19T00:00:00.000","CN070014","OPEN",,"REPAIR EXTERIOR STAIR","EXTERIOR:W   :","FRONT STAIRS - FOUNDATION STATUS UNKNOWN; SPINDLES MISSING AT RAILS AND HANDRAILS - LADDER STYLE RAILS; TREADS AND RISERS DRY-ROTTING.  PERMIT REQUIRED TO REPAIR FRONT STAIRS.","Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)","BL01000","13859460","FAILED","N","COMPLAINT","CONSERVATION","4433 S UNION AVE","4433","S","UNION","AVE","310334",,"41.813368194","-87.643089667","
,  
(41.81336819448221, -87.64308966674096)"
"6837670","2022-08-19T12:16:35.000","2022-08-19T00:00:00.000","CN197049","OPEN",,"INSTALL EXTRA SMOKE DETECTORS","INTERIOR:003 :","1329 W./ UNIT 3N / SMOKE DETECTOR - ADDITIONAL SMOKE DETECTOR REQUIRED. (14X-5-504.8, 14X-5-504.8.4, 14B-9-907.2.10.1 THROUGH 14B-9-907.2.10.7, AND 14R-11-1104)","Install additional approved smoke detectors. (13-196-110)","447020","11720480","FAILED","N","PERIODIC","CONSERVATION","1329 W TOUHY AVE","1329","W","TOUHY","AVE","13707",,"42.012699678","-87.66464696","
,  
(42.01269967822883, -87.6646469602819)"
"6782177","2022-08-19T19:47:05.000","2022-08-19T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"CITY FIRE RECALL TEST AND EMERG. POWER TEST IF PROVIDED?","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","BL00957","13812981","PASSED","N","PERMIT","ELEVATOR","820 W BELLE PLAINE AVE","820","W","BELLE PLAINE","AVE","10139","34","41.957443859","-87.650645766","
,  
(41.95744385921871, -87.65064576593343)"
"6837489","2022-08-19T10:06:06.000","2022-08-19T00:00:00.000","EV1310","OPEN",,"MAINT PLATFORM LIFT",,"PROVIDE PROTECTION AROUND LIFT (STAIRS )","Failed to maintain platform lift equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-380)","541345","13825016","FAILED","N","PERMIT","ELEVATOR","2147 N LAPORTE AVE","2147","N","LAPORTE","AVE","94312",,"41.920107727","-87.749737983","
,  
(41.92010772653466, -87.74973798291407)"
"6839873","2022-08-19T10:05:06.000","2022-08-19T00:00:00.000","CN041063","OPEN",,"CUT OR REMOVE HIGH WEEDS","EXTERIOR:E   :","EAST, SOUTH ELEVATIONS - TALL WEEDS, BUSHES, AND GRASS; OBSTRUCTING SOUTH PASSAGEWAY","Failed to cut or remove weeds, grass or other growth that present a fire hazard.  (15-4-970)","BL01000","13859460","FAILED","N","COMPLAINT","CONSERVATION","4433 S UNION AVE","4433","S","UNION","AVE","310334",,"41.813368194","-87.643089667","
,  
(41.81336819448221, -87.64308966674096)"
"6839858","2022-08-19T10:05:06.000","2022-08-19T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","EXTERIOR:W   :","EXTERIOR WALL - SIDING MISSING UNDERNEATH 1ST, 2ND FLOOR WINDOWS","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","BL01000","13859460","FAILED","N","COMPLAINT","CONSERVATION","4433 S UNION AVE","4433","S","UNION","AVE","310334",,"41.813368194","-87.643089667","
,  
(41.81336819448221, -87.64308966674096)"
"6837872","2022-08-19T16:06:00.000","2022-08-19T00:00:00.000","CN197019","OPEN",,"INSTALL SMOKE DETECTORS","INTERIOR:001 :","1950 W./ UNIT 1E / SMOKE DETECTOR - MISSING.  (14X-5-504.8, 14X-5-504.8.4, 14B-9-907.2.10.1 THROUGH 14B-9-907.2.10.7, AND 14R-11-1104)","Install and maintain approved smoke detectors. (13-196-100 thru 13-196-160) Install a smoke detector in every dwelling unit. Install one on any living level with a habitable room or unenclosed heating plant, on the uppermost ceiling of enclosed porch stairwell, and within 15 feet of every sleeping room. Be sure the detector is at least 4 inches from the wall, 4 to 12 inches from the ceiling, and not above door or window.","447020","13857462","FAILED","N","COMPLAINT","CONSERVATION","1950 W FARGO AVE","1950","W","FARGO","AVE","240517",,"42.016749794","-87.679687271","
,  
(42.01674979372305, -87.67968727053402)"
"6837742","2022-08-19T13:32:43.000","2022-08-19T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","OTHER   :    :OTHER","INTERIOR OF BUILDING - NO RESPONSE, UNVERIFIED DETECTOS AND CONDITIONS. UNABLE TO VERIFY COMPLAINT AT APT 203 FOR KITCHEN LEAKS, BROKEN CABINETS, AND WRONG MAILBOX KEY. UNABLE TO VERIFY CONDITION OF INTERIOR STAIRWAYS.","Arrange for inspection of premises. (13-12-100)","371335","13857402","FAILED","N","COMPLAINT","CONSERVATION","8326 S ELLIS AVE","8326","S","ELLIS","AVE","447357",,"41.743197187","-87.600294957","
,  
(41.74319718718626, -87.60029495743741)"
