DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
DONA TOLA,DONA TOLA,2684259,Restaurant,Risk 1 (High),3751 N SOUTHPORT AVE ,CHICAGO,IL,60613,02/27/2020,License Re-Inspection,Pass w/ Conditions,,41.95034913354049,-87.66396116151019,"(-87.66396116151019, 41.95034913354049)",,,,,
"UNCLE REMUS SAUCY FRIED CHICKEN, INC",UNCLE REMUS SAUCY FRIED CHICKEN,2405331,Restaurant,Risk 1 (High),737 E 47TH ST ,CHICAGO,IL,60653,02/26/2020,Canvass,Out of Business,,41.80940750533229,-87.60755179176687,"(-87.60755179176687, 41.80940750533229)",,,,,
"7 SEAS SUPERMARKET,INC.",7 SEAS SUPERMARKET,2713598,Grocery Store,Risk 1 (High),1015 W 87TH ST ,CHICAGO,IL,60620,02/25/2020,License,Not Ready,,41.735883858312064,-87.64913691423969,"(-87.64913691423969, 41.735883858312064)",,,,,
CALUMET FISHERIES INC,CALUMET FISHERIES INC,3543,Restaurant,Risk 1 (High),3259 E 95TH ST ,CHICAGO,IL,60617,02/25/2020,Canvass Re-Inspection,Pass,,41.72273269460603,-87.5445308299031,"(-87.5445308299031, 41.72273269460603)",,,,,
OLD TOWN POUR HOUSE,OLD TOWN POUR HOUSE,2133635,Restaurant,Risk 1 (High),1417-19 N WELLS ST ,CHICAGO,IL,60610,02/25/2020,Canvass,No Entry,,41.90819047476291,-87.63447229558089,"(-87.63447229558089, 41.90819047476291)",,,,,
PALM COURT,PALM COURT,1766393,Restaurant,Risk 1 (High),140 E WALTON PL ,CHICAGO,IL,60611,02/25/2020,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSULATION FOR COLD LINES IN WALK-IN COOLER IN POOR REPAIR, INSTRUCTED TO REPLACE.",41.90011845725853,-87.62398051946951,"(-87.62398051946951, 41.90011845725853)",,,,,
REEF KITCHENS,REEF KITCHENS,2694910,Mobile Food Preparer,Risk 2 (Medium),135 N KEDZIE AVE ,CHICAGO,IL,60612,02/25/2020,License,Not Ready,,41.88390509704504,-87.70605925083947,"(-87.70605925083947, 41.88390509704504)",,,,,
TACO HOUSE,TACO HOUSE,2616447,Restaurant,Risk 1 (High),333 N CENTRAL AVE ,CHICAGO,IL,60644,02/24/2020,Canvass,Out of Business,,41.886736408932926,-87.7649467072484,"(-87.7649467072484, 41.886736408932926)",,,,,
OAK TREE RESTAURANT & BAKERY,OAK TREE RESTAURANT & BAKERY,1937463,Restaurant,Risk 1 (High),900 N MICHIGAN AVE ,CHICAGO,IL,60611,02/24/2020,Canvass,Out of Business,,41.89924859703626,-87.62427497820545,"(-87.62427497820545, 41.89924859703626)",,,,,
KIPP ONE ACADEMY,KIPP,3624765,School,Risk 1 (High),730 N Pulaski ,CHICAGO,IL,60624,02/24/2020,Canvass,Pass,"33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED THE 2 DOOR FREEZER IN THE KITCHEN AREA AT 19F. INSTRUCTED TO REMOVE CHICKEN NUGGETS, REPAIR AND MAINTAIN. ",41.89444827833687,-87.72620304790371,"(-87.72620304790371, 41.89444827833687)",,,,,
GORDITAS LA TIA,GORDITAS LA TIA,1943508,Restaurant,Risk 1 (High),6425 W 63RD ST ,CHICAGO,IL,60638,02/21/2020,Canvass,Out of Business,,41.77755027536734,-87.78226491921245,"(-87.78226491921245, 41.77755027536734)",,,,,
Damenzo's,Damenzo's,2141879,Restaurant,Risk 1 (High),741 S WESTERN AVE ,CHICAGO,IL,60612,02/21/2020,Canvass,No Entry,,41.871853705220325,-87.68603684594997,"(-87.68603684594997, 41.871853705220325)",,,,,
Burger Fed Temp Kiosk,BURGER FED TEMP KIOSK,2609686,KIOSK,Risk 3 (Low),11601 W TOUHY ,CHICAGO,IL,60666,02/21/2020,Canvass,Out of Business,,42.008536400868735,-87.91442843927047,"(-87.91442843927047, 42.008536400868735)",,,,,
CHEZ JOEL,CHEZ JOEL,32359,Restaurant,Risk 1 (High),1119 W TAYLOR ST ,CHICAGO,IL,60607,02/21/2020,Canvass,No Entry,,41.86933227916697,-87.65510678669794,"(-87.65510678669794, 41.86933227916697)",,,,,
MORSE GYROS,MORSE GYROS,2133877,Restaurant,Risk 1 (High),1335 W MORSE AVE ,CHICAGO,IL,60626,02/20/2020,Canvass,Out of Business,,42.00781495142283,-87.66506815194622,"(-87.66506815194622, 42.00781495142283)",,,,,
SEAFOOD JUNCTION MARKET,SEAFOOD JUNCTION MARKET,2712792,Restaurant,Risk 2 (Medium),4515 N SHERIDAN RD ,CHICAGO,IL,60640,02/20/2020,License Re-Inspection,Pass,,41.96413021890814,-87.65462555516851,"(-87.65462555516851, 41.96413021890814)",,,,,
PRET A MANGER,PRET A MANGER,2298875,Restaurant,Risk 1 (High),222 W MERCHANDISE MART PLZ ,CHICAGO,IL,60654,02/20/2020,Canvass,Pass,,41.8880742810662,-87.63495520292739,"(-87.63495520292739, 41.8880742810662)",,,,,
SUBWAY,SUBWAY,1336582,,Risk 1 (High),3203 W 63RD ST ,CHICAGO,IL,60629,02/19/2020,Canvass,Out of Business,,41.778860752956156,-87.70332950499356,"(-87.70332950499356, 41.778860752956156)",,,,,
ARCHIES,ARCHIE'S,2560178,Restaurant,Risk 1 (High),1228 W LOYOLA AVE ,CHICAGO,IL,60626,02/14/2020,Canvass Re-Inspection,Pass,,42.00151969471362,-87.66205198987736,"(-87.66205198987736, 42.00151969471362)",,,,,
FLOUR POWER,FLOUR POWER,2713155,Restaurant,Risk 1 (High),1642 W CHICAGO AVE ,CHICAGO,IL,60622,02/18/2020,License,Not Ready,,41.896156327938414,-87.66891472541245,"(-87.66891472541245, 41.896156327938414)",,,,,
BELLA! BACINO'S,BELLA! BACINO'S,2647136,Restaurant,Risk 1 (High),66 E WACKER PL ,CHICAGO,IL,60601,02/14/2020,Canvass Re-Inspection,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  MUST INSTALL SPLASH GUARD BETWEEN FRONT EXPOSED HAND SINK AND DRAINBOARD OF THE HIGH TEMP DISH MACHINE. MUST INSTALL AND MAINTAIN.",41.886923414167214,-87.62538653091903,"(-87.62538653091903, 41.886923414167214)",,,,,
SUBWAY,SUBWAY,62647,,Risk 3 (Low),43 E CHICAGO AVE ,CHICAGO,IL,60611,02/13/2020,Canvass,Out of Business,,41.896590201766266,-87.62654655277889,"(-87.62654655277889, 41.896590201766266)",,,,,
EL REY DE LA COSTA,EL REY DE LA COSTA,2647755,Restaurant,Risk 1 (High),3548 W LAWRENCE AVE ,CHICAGO,IL,60625,02/11/2020,License,Pass,,41.968465035458976,-87.71780389876434,"(-87.71780389876434, 41.968465035458976)",,,,,
DOC B'S,DOC B'S,2307779,Restaurant,Risk 1 (High),55 E GRAND AVE ,CHICAGO,IL,60611,02/10/2020,Canvass,Pass,,41.891590741083505,-87.62586713724458,"(-87.62586713724458, 41.891590741083505)",,,,,
LOTUS GARDEN,LOTUS GARDEN,2579333,Restaurant,Risk 1 (High),7254 W TOUHY AVE ,CHICAGO,IL,60631,02/07/2020,Canvass,Out of Business,,42.01177151609754,-87.80880368336393,"(-87.80880368336393, 42.01177151609754)",,,,,
YOSHI'S CAFE,YOSHI'S CAFE,2115,Restaurant,Risk 1 (High),3257 N HALSTED ST ,CHICAGO,IL,60657,02/05/2020,Canvass,No Entry,,41.94169634075317,-87.64917656601214,"(-87.64917656601214, 41.94169634075317)",,,,,
6 DEGREES,6 DEGREES,1592201,Restaurant,Risk 1 (High),1935 N DAMEN AVE ,CHICAGO,IL,60647,02/07/2020,Canvass,Pass,,41.916909503346645,-87.67744942668926,"(-87.67744942668926, 41.916909503346645)",,,,,
CHOP SUEY KING,CHOP SUEY KING,1272242,Restaurant,Risk 1 (High),3135 N CICERO AVE ,CHICAGO,IL,60641,02/06/2020,Canvass Re-Inspection,Pass,,41.938080769653915,-87.74671198344375,"(-87.74671198344375, 41.938080769653915)",,,,,
SHERATON CHICAGO HOTEL/TOWER,CHICAGO BURGER COMPANY,23333,Restaurant,Risk 1 (High),301 E NORTH WATER ST ,CHICAGO,IL,60611,02/06/2020,Canvass,Pass,,41.88945828010943,-87.62036837642913,"(-87.62036837642913, 41.88945828010943)",,,,,
AVONDALE-LOGANDALE SCHOOL,LOGANDALE MIDDLE SCHOOL,41091,School,Risk 1 (High),3212 W George ST ,CHICAGO,IL,60618,02/06/2020,Canvass Re-Inspection,Pass,,41.93399760040288,-87.70804358569396,"(-87.70804358569396, 41.93399760040288)",,,,,
I LOVE SUSHI,I LOVE SUSHI,2594986,Restaurant,Risk 1 (High),233 N MICHIGAN AVE ,CHICAGO,IL,60601,02/06/2020,Canvass,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT HAND SINK, INSTRUCTED TO POST HANDWASHING SIGNAGE AND MAINTAIN.  | 23. PROPER DATE MARKING AND DISPOSITION - Comments: FOUND READY-TO-EAT, TIME/TEMPERATURE CONTROL FOR SAFETY (TCS) FOODS (EX. CRAB MEAT) NOT DATE MARKED TO INDICATE THE PRODUCT'S NAME AND DATE IN WHICH THE FOOD MUST BE SOLD, DISCARDED OR CONSUMED WITHIN 7 DAYS. INSTRUCTED TO PROVIDE PROPER LABELS FOR DATE MARKING AND DISCARD DATE FOR REFRIGERATED, READY-TO-EAT, TCS FOODS HELD OVER 24HRS PLACED IN ALL COLD-HOLDING UNITS. PRIORITY FOUNDATION VIOLATION 7-38-005. CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: MUST PROVIDE A DISCLOSURE AND REMINDER STATEMENT ON MENU BOARD AND PAPER MENUS, REGARDING RAW SUSHI. INSTRUCTED TO MAINTAIN. (REFER TO CONSUMER ADVISORY HANDOUT) PRIORITY FOUNDATION VIOLATION 7-38-005. CITATION ISSUED | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WITH COMMON FOOD NAMES; FLOUR, SUGAR, ETC., WHEN FOOD HAS BEEN REMOVED FROM ORIGINAL PACKAGING. INSTRUCTED TO MAINTAIN | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: FOUND GRAB & GO FOOD ITEMS (SEAWEED AND SUSHI) ON DISPLAY NOT PROPERLY LABELED. INSTRUCTED PERSON IN CHARGE TO PROPERLY LABEL ALL PACKAGED FOOD ITEMS WITH IDENTITY, NET WEIGHT, INGREDIENTS, LIST MAJOR ALLERGENS, BUSINESS NAME AND ADDRESS WHERE MADE AND PACKAGED. PRIORITY FOUNDATION VIOLATION #7-38-005.  CITATION ISSUED.  | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: FOUND FLOUR AND SUGAR STORED UNDERNEATH STORAGE COUNTER IN PREP AREA NOT COVERED, INSTRUCTED TO COVER FOOD TO PREVENT CONTAMINATION, AND MAINTAIN.  | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: FOUND WIPING CLOTHS STORE ON COUNTERS THROUGHOUT PREP AREA, INSTRUCTED TO STORE CLOTHS IN SANITIZER SOLUTION BETWEEN USES TO PREVENT CROSS CONTAMINATION, AND MAINTAIN.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: FOUND DRIED FOOD DEBRIS ON INTERIOR CONTACT SURFACES OF 1-DOOR UPRIGHT FREEZER, LOWER SHELVES ON ALL PREP TABLES, AND STORAGE COMPARTMENTS UNDERNEATH STEAM TABLE. INSTRUCTED TO CLEAN AND MAINTAIN.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: FOUND EXCESSIVE GREASE ACCUMULATION ON EXTERIOR SURFACES OF COOKING EQUIPMENT AND FRYERS. INSTRUCTED TO DEGREASE, CLEAN AND MAINTAIN.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND LEAKY FAUCET BASE ON ON 3-COMP SINK, INSTRUCTED TO REPAIR AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND DRIED FOOD DEBRIS ON FLOORS, FLOOR CORNERS, AND WALLS THROUGHOUT FACILITY, INSTRUCTED TO DETAIL CLEAN AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND MISSING AND DAMAGED FLOOR TILES IN THE REAR PREP AREA. INSTRUCTED TO REPAIR TO CREATE A SMOOTH AND EASILY CLEANABLE SURFACE. MUST MAINTAIN AT ALL TIMES. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: FOUND BURNED OUT LIGHT IN HOOD ABOVE COOKING EQUIPMENT, INSTRUCTED TO REPLACE LIGHT AND MAINTAIN.  | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: FOOD HANDLER REQUIREMENTS NOT MET, INFORMATION PROVIDED.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: SEE VIOLATION #60. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: FOUND PREVIOUS CORE VIOLATIONS NOT CORRECTED FOR INSPECTION REPORT DATED 8/26/19. VIOLATION INCLUDES: #58 -OBSERVED NO CERTIFIED FOOD MANAGER WITH ALLERGEN TRAINING. INSTRUCTED ANY PERSONS WITH THE CITY OF CHICAGO FOOD SANITATION CERTIFICATE TO COMPLY WITH COMPLETION OF TRAINING. MUST PROVIDE DOCUMENTATION.  VIOLATION STILL EXISTS. PRIORITY FOUNDATION 7-42-090, CITATION ISSUED.  ",41.886567370886944,-87.62438467059714,"(-87.62438467059714, 41.886567370886944)",,,,,
SEE THRU CHINESE KITCHEN,SEE THRU CHINESE KITCHEN,1170990,Restaurant,Risk 1 (High),4318 S ASHLAND AVE ,CHICAGO,IL,60609,02/06/2020,Canvass Re-Inspection,Pass,,41.81527155655249,-87.66528690980383,"(-87.66528690980383, 41.81527155655249)",,,,,
SEAFOOD JUNCTION MARKET,SEAFOOD JUNCTION MARKET,2712792,Restaurant,Risk 2 (Medium),4515 N SHERIDAN RD ,CHICAGO,IL,60640,02/05/2020,License,Not Ready,,41.96413021890814,-87.65462555516851,"(-87.65462555516851, 41.96413021890814)",,,,,
LA COLOMBE,LA COLOMBE,2079896,Restaurant,Risk 2 (Medium),955 W RANDOLPH ST ,CHICAGO,IL,60607,02/05/2020,Canvass,Pass,,41.884219274717836,-87.65195445217293,"(-87.65195445217293, 41.884219274717836)",,,,,
ALWAYS THAI,ALWAYS THAI,2059426,Restaurant,Risk 1 (High),1825 W IRVING PARK ,CHICAGO,IL,60613,02/05/2020,Canvass,Pass,,41.954093028764525,-87.67519473163885,"(-87.67519473163885, 41.954093028764525)",,,,,
GAYLE'S BEST EVER GRILLED CHEESE,GAYLES'S BEST EVER GRILLED CHEESE,2446669,Restaurant,Risk 1 (High),108 N STATE ST ,CHICAGO,IL,60602,02/05/2020,Canvass,Pass,57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: FOUND FOOD HANDLER WITHOUT FOOD HANDLER TRAINING. MUST PROVIDE PROOF OF FOOD HANDLER TRAINING FOR ALL FOOD HANDLERS.,41.88342263701488,-87.62802165207536,"(-87.62802165207536, 41.88342263701488)",,,,,
SALGADO'S BAKERY,SALGADO'S BAKERY,2570039,Bakery,Risk 2 (Medium),3407 W LAWRENCE AVE ,CHICAGO,IL,60625,02/04/2020,Canvass,Out of Business,,41.96828872955171,-87.71367720190815,"(-87.71367720190815, 41.96828872955171)",,,,,
LAZY CAMEL & WESTERN WINE & SPIRITS,LAZY CAMEL & WESTERN WINE & SPIRITS,2698260,Grocery Store,Risk 3 (Low),2218-2222 N WESTERN AVE ,,IL,60647,02/04/2020,License Re-Inspection,Pass,,41.922312062185554,-87.68770889778496,"(-87.68770889778496, 41.922312062185554)",,,,,
LAZY CAMEL & WESTERN WINE & SPIRITS,LAZY CAMEL & WESTERN WINE & SPIRITS,2698205,Grocery Store,Risk 3 (Low),2218-2222 N WESTERN AVE ,,IL,60647,01/31/2020,License Re-Inspection,Fail,,41.922312062185554,-87.68770889778496,"(-87.68770889778496, 41.922312062185554)",,,,,
REGGIO'S PIZZA EXPRESS,REGGIO'S PIZZA EXPRESS (T3 G8),2428079,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,01/31/2020,Canvass Re-Inspection,Pass,,42.008536400868735,-87.91442843927047,"(-87.91442843927047, 42.008536400868735)",,,,,
MARWA GRILL,MARWA GRILL,2578449,Restaurant,Risk 1 (High),6257 N MCCORMICK RD ,CHICAGO,IL,60659,01/30/2020,Canvass,Out of Business,,41.99559354154465,-87.71274896518797,"(-87.71274896518797, 41.99559354154465)",,,,,
MERCATO DEL PESCE INC,MERCATO DEL PESCE,23216,Grocery Store,Risk 2 (Medium),2623 N HARLEM AVE ,CHICAGO,IL,60707,01/30/2020,Canvass,Out of Business,,41.92787084725221,-87.8062439655352,"(-87.8062439655352, 41.92787084725221)",,,,,
LITTLE SMOQUE,LITTLE SMOQUE,2477281,Restaurant,Risk 1 (High),125 S CLARK ST ,CHICAGO,IL,60603,01/30/2020,Canvass,Pass,,41.87998851304621,-87.63068884103124,"(-87.63068884103124, 41.87998851304621)",,,,,
TACO BELL #30404,TACO BELL,2320371,Restaurant,Risk 1 (High),500 W MADISON ,CHICAGO,IL,60661,01/30/2020,Canvass Re-Inspection,Pass,,41.88199433820508,-87.6397586848809,"(-87.6397586848809, 41.88199433820508)",,,,,
HOTEL PALOMAR,SABLE/ BANQUET,1992060,Restaurant,Risk 1 (High),505 N STATE ST ,CHICAGO,IL,60654,01/30/2020,Canvass,Pass,,41.89105524147196,-87.62789762934904,"(-87.62789762934904, 41.89105524147196)",,,,,
BABA'S VILLAGE,BABA'S VILLAGE,2684586,Restaurant,Risk 1 (High),100 W RANDOLPH ST ,CHICAGO,IL,60601,01/30/2020,Canvass,Pass w/ Conditions,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: THE PERSON IN CHARGE DOES NOT HAVE A CITY OF CHICAGO FOOD SANITATION LICENSE ONSITE WHILE TCS FOODS; CHICKEN AND BEEF, ARE BEING PREPARED AND SERVED. INSTRUCTED TO HAVE A CERTIFIED MANAGER ONSITE AT ALL TIMES WHEN TCS FOODS ARE PREPARED OR SERVED. PRIORITY FOUNDATION 7-38-012 CITATION ISSUED.  | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY AND MAINTAIN WITH VERIFIABLE SIGNED COPIES ON SITE FOR ALL FOOD EMPLOYEES. PRIORITY FOUNDATION VIOLATION  7-38-010 CITATION ISSUED.  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO WRITTEN PROCEDURES OR SUPPLIES FOR RESPONDING TO VOMITING OR DIARRHEAL EVENTS. SUPPLIES MUST INCLUDE ADEQUATE SANITIZER THAT ELIMINATES NOROVIRUS. INSTRUCTED FACILITY TO PROVIDE CLEAN UP POLICY AND SUPPLIES TO PROPERLY HANDLE BODILY FLUID SPILLS ON SITE. PRIORITY FOUNDATION VIOLATION 7-38-005. CITATION ISSUED.  | 23. PROPER DATE MARKING AND DISPOSITION - Comments: MUST PROVIDE DATE MARKINGS TO TCS/RTE FOODS, PREPARED ONSITE AND HELD IN COOLERS OVER 24 HRS. INSTRUCTED TO PROVIDE CONSUME BY DATES AND MAINTAIN. PRIORITY FOUNDATION 7-38-005 NO CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL BLACK & GRAY FOOD STORAGE CONTAINERS WITH COMMON FOOD NAMES; FLOUR, SUGAR, ETC., WHEN FOOD HAS BEEN REMOVED FROM ORIGINAL PACKAGING. INSTRUCTED TO LABEL AND MAINTAIN. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL RICE PUDDING AND HAWLA WITH INGREDIENTS, ALLERGEN INFORMATION, NAME AND PLACE OF MANUFACTURER, PACKER OR DISTRIBUTOR. INSTRUCTED TO LABEL AND MAINTAIN. PRIORITY FOUNDATION 7-38-005 NO CITATION ISSUED.  | 40. PERSONAL CLEANLINESS - Comments: OBSERVED EMPLOYEE PREPARING FOOD IN PREP AREA WITHOUT A HAIR RESTRAINT. INSTRUCTED TO WEAR HAIR RESTRAINTS AT ALL TIMES WHEN PREPARING FOOD. INSTRUCTED TO MAINTAIN. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: MUST STORE WIPING CLOTHS IN PREP AREAS IN SANITIZER BUCKET BETWEEN USES TO PREVENT CROSS CONTAMINATION. INSTRUCTED TO MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REPLACE WHITE CUTTING BOARDS, OBSERVED STAINS AND DEEP BLACK GROOVES. Surfaces such as cutting blocks and boards that are subject to scratching and scoring shall be resurfaced if they can no longer be effectively cleaned and SANITIZED, or discarded if they are not capable of being resurfaced. INSTRUCTED TO REPLACE AND MAINTAIN. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED EMPLOYEE TRYING TO WASH A LARGE POT IN THE 3-COMP SINK; POT TOO LARGE FOR SINK TO PROPERLY WASH, RINSE AND SANITIZE. INSTRUCTED EMPLOYEE TO PROVIDE SMALLER POTS OR INSTALL LARGER 3-COMP SINK TO ACCOMODATE LARGE POTS. PRIORITY FOUNDATION 7-38-025. CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST DEFROST AND CLEAN INTERIOR CONTACT SURFACES OF DEEP FREEZERS IN PREP AREA. INSTRUCTED TO CLEAN AND MAINTAIN.  | 50. HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE - Comments: OBSERVED HOT WATER IN 3-COMP SINK AT 96F. HOT WATER MUST BE A MINIMUM OF 110F TO EFFECTIVELY WASH DISHES, POTS, AND UTENSILS. INSTRUCTED TO CONTACT PLUMBER TO RESTORE HOT WATER TO 110F. PRIORITY VIOLATION 7-38-030(C)  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REPAIR LEAKY FAUCET BASE ON 3-COMP SINK, INSTRUCTED TO REPAIR AND MAINTAIN. ",41.88458626715456,-87.63101044588599,"(-87.63101044588599, 41.88458626715456)",,,,,
POLONIA,POLONIA,50418,Restaurant,Risk 1 (High),4604 S ARCHER AVE ,CHICAGO,IL,60632,01/29/2020,Canvass,No Entry,,41.80983241507112,-87.71141243854736,"(-87.71141243854736, 41.80983241507112)",,,,,
MANA,MANA,2712278,Grocery Store,Risk 2 (Medium),434 E 71ST ST ,CHICAGO,IL,60619,01/29/2020,License,Not Ready,,41.76584421474714,-87.61391496525177,"(-87.61391496525177, 41.76584421474714)",,,,,
AWASH ETHIOPIAN RESTAURANT,AWASH ETHIOPIAN RESTAURANT,2501674,Restaurant,Risk 1 (High),6324-6326 N BROADWAY ,CHICAGO,IL,60660,01/28/2020,Canvass,Pass,,41.99713699528674,-87.66061961427248,"(-87.66061961427248, 41.99713699528674)",,,,,
T-OPERA CAFE,T-OPERA CAFE,2560920,Restaurant,Risk 1 (High),1958 W 35TH ST ,CHICAGO,IL,60609,01/27/2020,Canvass,Out of Business,,41.83050041795062,-87.67522140471041,"(-87.67522140471041, 41.83050041795062)",,,,,
HARD ROCK CAFE,HARD ROCK CAFE,51236,Restaurant,Risk 1 (High),63 W ONTARIO ST ,CHICAGO,IL,60654,01/27/2020,Canvass,Pass,,41.89312775453658,-87.63056251830054,"(-87.63056251830054, 41.89312775453658)",,,,,
VEE-VEE'S AFRICAN RESTAURANT,VEE-VEE'S AFRICAN RESTAURANT,26898,Restaurant,Risk 1 (High),6232 N BROADWAY ,CHICAGO,IL,60660,01/27/2020,Canvass,No Entry,,41.99551563607673,-87.66058139230817,"(-87.66058139230817, 41.99551563607673)",,,,,
ARAMARK @ NORTH PARK,EINSTEIN BROS BAGELS,2340710,Restaurant,Risk 2 (Medium),5145 N CHRISTIANA AVE ,CHICAGO,IL,60625,01/27/2020,Canvass,Business Not Located,,41.97522386496645,-87.71218561762174,"(-87.71218561762174, 41.97522386496645)",,,,,
7-ELEVEN #34724K,7-ELEVEN #34724K,2699414,Grocery Store,Risk 2 (Medium),128 N LA SALLE ST ,CHICAGO,IL,60602,01/24/2020,License,Pass,,41.883970468541214,-87.63257344018365,"(-87.63257344018365, 41.883970468541214)",,,,,
MILANO'S PIZZA,MILANO'S PIZZA,24438,Restaurant,Risk 1 (High),10945 S WESTERN AVE ,CHICAGO,IL,60643,01/24/2020,Canvass,Pass,,41.6940420332519,-87.681078992843,"(-87.681078992843, 41.6940420332519)",,,,,
LITTLE VIETNAM RESTAURANT,LITTLE VIETNAM RESTAURANT,2594572,Restaurant,Risk 1 (High),1132 W BRYN MAWR AVE ,CHICAGO,IL,60660,01/24/2020,Canvass Re-Inspection,Pass,,41.98374414417153,-87.65940408893736,"(-87.65940408893736, 41.98374414417153)",,,,,
Nino's Heroes Elementary,Nino's Heroes Elementary,31101,School,Risk 1 (High),8344 S Commercial (3000E) ,CHICAGO,IL,60617,01/24/2020,Canvass Re-Inspection,Pass,,41.743749689418706,-87.55189813096123,"(-87.55189813096123, 41.743749689418706)",,,,,
INFUSE HOSPITALITY,INFUSE,2631726,Restaurant,Risk 2 (Medium),350 N ORLEANS ST ,CHICAGO,IL,60654,01/24/2020,License,Pass,,41.888741038131876,-87.63708054058772,"(-87.63708054058772, 41.888741038131876)",,,,,
BARTON G - THE RESTAURANT,BARTON G - THE RESTAURANT,2621202,Restaurant,Risk 1 (High),415 N DEARBORN ST ,CHICAGO,IL,60654,01/23/2020,Canvass,No Entry,,41.88978308717147,-87.62945360013103,"(-87.62945360013103, 41.88978308717147)",,,,,
MIN MIN CAFE,MIN MIN CAFE,2470178,Restaurant,Risk 1 (High),1465 W IRVING PARK RD ,CHICAGO,IL,60613,01/23/2020,Complaint,No Entry,,41.954209782745,-87.66676356321345,"(-87.66676356321345, 41.954209782745)",,,,,
SUBWAY 47512,SUBWAY 47512,2617422,Restaurant,Risk 1 (High),1014 S WESTERN AVE ,CHICAGO,IL,60612,01/23/2020,Canvass Re-Inspection,Pass,,41.86878383901946,-87.68624468790969,"(-87.68624468790969, 41.86878383901946)",,,,,
BROWN BAG SEAFOOD CO.,BROWN BAG SEAFOOD CO.,2703476,Restaurant,Risk 1 (High),333 S WABASH AVE ,CHICAGO,IL,60604,01/23/2020,License,Pass,,41.87745040460004,-87.62592197642603,"(-87.62592197642603, 41.87745040460004)",,,,,
PASTEL ! INC.,PASTEL ! INC.,2694775,Bakery,Risk 2 (Medium),4814 S PULASKI RD ,CHICAGO,IL,60632,01/23/2020,License,Pass,,41.805546862502226,-87.72366059426938,"(-87.72366059426938, 41.805546862502226)",,,,,
