"pharmacy_name","address","city","state","zip","hours","_24h_store","status","if_closed_reopening_comments","geocoded_column"
"CVS PHARMACY #03742","121 W KINZIE ST","CHICAGO","IL","60610","Mon-Fri 9am-8pm Sat-Sun: closed",,"Open",,"POINT (-87.631764 41.889196)"
"200 PHARMACY INC","9133 S STONY ISLAND","CHICAGO","IL","60617","9am-6pm M-F, 9am-3pm Sa",,"open",,"POINT (-87.585035 41.728553)"
"MARIANOS PHARMACY","3857 S DR MARTIN LUTHER KING JR DR","CHICAGO","IL","60653","Sun: 10am-5pm; Mon-Fri: 9am-7pm; Sat: 9am-6pm",,"open",,
"HEINZ DRUGS","559 W 103RD ST","CHICAGO","IL","606282499","8am-8pm M-F",,"open",,"POINT (-87.63769300000001 41.706981)"
"KATSAROS PHARMACY","1521 E 53RD ST","CHICAGO","IL","60615","9:30am-6:30pm M-F, 9am-4pm Sa",,"open",,"POINT (-87.588263 41.799585)"
"WALGREENS #05234","5435 S KEDZIE AVE","CHICAGO","IL","60632","Open 24 hours everyday","x","open",,"POINT (-87.70357 41.794161)"
"WALGREENS #15921","410 N Michigan Ave","CHICAGO","IL","60611","Mon-Fri: 9am-6pm; Sat-Sun: 9am-5pm",,"CLOSED","Looting. 8/11/2020","POINT (-87.62426 41.889807)"
"Walgreens #15678","3245 N Halsted St Ste 101","Chicago","IL","60657","Mon, Wed-Thurs: 9am-6pm; Tues: 10am-6pm; Fri: 9am-5pm; Sat: 9am-3pm; Sun: closed",,"open",,"POINT (-87.649291 41.941217)"
"CVS PHARMACY","2414 N LINCOLN AVE","CHICAGO","IL","60614","M-F: 9:00am-7:00pm; Sat: 10:00am-3:00am; Sun: Closed",,"open",,"POINT (-87.64909200000001 41.925718)"
"WALGREENS #06641","1614 W 47TH ST","CHICAGO","IL","60609","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.66575 41.808651)"
"Walgreens #13974","225 E Chicago Ave","Chicago","IL","606112991","Mon-Fri 8am-7pm; Sat 9am-4pm; Sun Closed",,"open",,"POINT (-87.621906 41.89674600000001)"
"CVS Pharmacy #","8560 S COTTAGE GROVE AVE","CHICAGO","IL","60619",,,"closed","permanently closed","POINT (-87.604985 41.739156)"
"WALGREENS #06297","6016 W 63RD ST","CHICAGO","IL","60638","Mon-Fri 8am-10pm; Sat-Sun 9am-5pm",,"open",,"POINT (-87.772166 41.777886)"
"CVS/PHARMACY # 05836","1228 EAST 53RD ST","CHICAGO","IL","60615","M,Th, Fr: 10:00am-6:00pm; Tu-We: 7:00am-5:00pm; Sat: 12:00pm-5:00pm; Sun: Closed",,"open",,"POINT (-87.594709 41.799506)"
"WALGREENS #03072","641 N CLARK STREET","CHICAGO","IL","60654","Everyday 9am-9pm",,"CLOSED","Looting. 8/11/2020","POINT (-87.631165 41.893542000000004)"
"AMBER PHARMACY","213 W INSTITUTE PLACE STE 703","CHICAGO","IL","60610","8am-5pm M-F",,"open",,"POINT (-87.635219 41.89741)"
"Healthy Domain Pharmacy","2315 W Belmont Ave Ste A","Chicago","IL","606186422","9am-12pm M-F, 10am-12pm Sa",,"open",,"POINT (-87.686355 41.939484)"
"Walgreens Prescripton Center #16448","1601 N MILWAUKEE AVE STE A","CHICAGO","IL","606475411","Mon-Fri: 9am-9pm, Sat-Sun: 9am-5pm",,"open",,"POINT (-87.67768600000001 41.91053)"
"WALGREENS #03950","4343 NORTH KEDZIE","CHICAGO","IL","60618","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.708216 41.960546)"
"CVS Pharmacy #","1346 E 53rd St","Chicago","IL","606154046","M, Th, Fr: 10:00am-6:00pm; Tu-We: 7:00am-5:00pm; Sat: 12:00pm-5:00pm; Sun: Closed",,"open",,"POINT (-87.593095 41.799527)"
"ROSELAND PHARMACY","11254 S MICHIGAN AVE","CHICAGO","IL","606284941",,,"closed",,"POINT (-87.621034 41.689085)"
"Pilsen Pharmacy LLC","1868 S Blue Island Ave","Chicago","IL","606083013","9am-6pm M-F, 9am-3pm Sa",,"open",,"POINT (-87.662429 41.856401)"
"OSCO DRUG","1224 S WABASH","CHICAGO","IL","60605","M-Fri: 8:00am-10:00pm; Sat: 9:00am-6:00pm; Sun: 9:00am-5:00pm",,"open",,"POINT (-87.6258 41.866345)"
"CVS PHARMACY","6417 W HIGGINS","CHICAGO","IL","60656","M-F: 8:00am-8:00pm; Sat: 9:00am-6:00pm; Sun: 10:00am-6:00pm",,"open",,"POINT (-87.788495 41.976453)"
"Walgreens #15065","1601 N Milwaukee Ave","Chicago","IL","60647","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.67768600000001 41.91053)"
"Community Pharmacy","9718 S Halsted St","Chicago","IL","606281007","9am-6pm MTWF, 11am-8pm Th, 8am-12am Sa",,"open",,"POINT (-87.643191 41.716982)"
"MARIANO'S PHARMACY","3145 SOUTH ASHLAND AVE","CHICAGO","IL","60608","Sun: 10am-5pm; Mon-Fri: 9am-7pm; Sat: 9am-6pm",,"open",,"POINT (-87.66563800000002 41.836512)"
"OSCO DRUG","4734 N PUEBLO","CHICAGO","IL","60656","M-Fri: 8:00am-10:00pm; Sat-Sun: 9:00am-5:00pm",,"open",,"POINT (-87.836778 41.965579)"
"CVS PHARMACY","2815 N WESTERN AVE","CHICAGO","IL","60618","M-F: 9:00am-8:00pm; Sat-Sun: 10:00am-5:00pm",,"open",,"POINT (-87.687836 41.932759)"
"Walgreens #15507","3800 W Madison St Ste 101","Chicago","IL","60624","Mon-Fri: 9am-6pm; Sat-Sun: Closed",,"open",,"POINT (-87.72102 41.880796)"
"WALGREENS #04542","5625 N RIDGE","CHICAGO","IL","60660","Mon-Fri: 7am-11pm; Sat-Sun: 9am-9pm",,"open",,"POINT (-87.660897 41.984142)"
"WALGREENS #02432","200 WEST ADAMS","CHICAGO","IL","60606",,,"closed","scheduled to reopen the week of 6/16/2020. UPDATE: Still closed as of 8.11.2020","POINT (-87.633786 41.879371)"
"WALGREENS #02711","7150 W ARCHER AVE","CHICAGO","IL","60638","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.800485 41.792014)"
"CVS PHARMACY","8444 S PULASKI","CHICAGO","IL","60652",,,"closed","permanently closed","POINT (-87.721681 41.739649)"
"REX PHARMACEUTICALS INC","6853 S HALSTED ST","CHICAGO","IL","606211896","9:30am-6pm M-F, 9:30am-5pm Sa",,"open",,"POINT (-87.644517 41.769378)"
"DREXLER DRUGS","10830 S HALSTED ST","CHICAGO","IL","606283125","9:30am-5:30pm M-F, 9:30am-12:30pm Sa",,"open",,"POINT (-87.642601 41.696805)"
"WALGREENS #10350","7109 S JEFFERY BLVD","CHICAGO","IL","606492425","Mon-Fri 9am-9pm; Sat 9am-6pm; Sun 10am-6pm",,"open",,"POINT (-87.576292 41.765683)"
"WALGREENS #07055","347 E 95TH ST","CHICAGO","IL","606197356",,,"Permanently closed",,"POINT (-87.614781 41.721827)"
"Lavir Pharmacy","4959 W Belmont","Chicago","IL","606414332","9am-5pm M-F, 9am-2pm Sa",,"open",,"POINT (-87.75090200000001 41.938802)"
"WALGREENS #05033","2015 E 79TH ST","CHICAGO","IL","60649","Mon-Fri 9am-9pm; Sat-Sun 9am-5pm",,"Open",,"POINT (-87.575298 41.751614)"
"CVS PHARMACY","1819 N HARLEM AVENUE","CHICAGO","IL","60707","M-F: 9:00am-8:00pm; Sat: 9:00am-6:00pm; Sun: 10:00am-6:00pm",,"open",,"POINT (-87.805885 41.913286)"
"Cermak pharmacy","2735 W Cermak Rd","Chicago","IL","606083565",,,"unknown",,"POINT (-87.694388 41.851937)"
"GORDONO PHARMACY","5501 N CLARK ST","CHICAGO","IL","606401213","7am-7pm M-F, 8am-6pm Sa, 8am-4pm Su",,"open",,"POINT (-87.668445 41.981686)"
"CVS Pharmacy #","1 S State St","Chicago","IL","60603","M-F: 7:00am-7:00pm; Sat-Sun: 9:00am-6:00pm",,"open",,"POINT (-87.62773100000001 41.881754)"
"One Stop Pharmacy","4250 N Marine Dr","Chicago","IL","606131744",,,"unknown",,"POINT (-87.646768 41.96018)"
"CVS PHARMACY","4777 N MILWAUKEE AVE","CHICAGO","IL","60630",,,"closed","permanently closed","POINT (-87.760247 41.96735)"
"WALGREENS #16355","2 N State St","CHICAGO","IL","60602","Mon-Fri: 9am-8pm; Sat: 9am-6pm; Sun: Closed",,"open","Closed temporarily for looting. 8/10/2020. Open again 8/11","POINT (-87.627865 41.882107)"
"Austin Outpatient Pharmacy","645 S Central Ave","Chicago","IL","606445059","9am-6pm M-F, 10-4pm Sa",,"open",,"POINT (-87.764443 41.872042)"
"WALGREENS #00194","4801 N LINCOLN","CHICAGO","IL","60625","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.689241 41.969836)"
"CVS PHARMACY","1165 N CLARK","CHICAGO","IL","60610","M-F: 8:00am-8:00pm; Sat-Sun: 9:00am-6:00pm",,"open",,"POINT (-87.631426 41.903446)"
"WALGREENS #05192","9148 S. COMMERCIAL AVE","CHICAGO","IL","60617","Mon-Fri 9am-9pm; Sat-Sun 9am-5pm",,"Open",,"POINT (-87.551227 41.72858)"
"WALGREENS #252","7510 N Western Ave","CHICAGO","IL","606451511","Mon-Fri 8am-12am: Sat-Sun 9am-9pm",,"open",,"POINT (-87.690254 42.018614)"
"OSCO DRUG","1340 S CANAL STREET","CHICAGO","IL","60607","M-Fri: 8:00am-10:00pm; Sat: 9:00am-6:00pm; Sun: 9:00am-5:00pm",,"open",,"POINT (-87.639156 41.864386)"
"PEACE PHARMACY","2320 S WENTWORTH AVE","CHICAGO","IL","606162014","9am-5:30pm M-F, 9am-4pm Sa",,"open",,"POINT (-87.631961 41.850333)"
"max care pharmacy","2810 W Devon Ave","Chicago","IL","606591502","9am-7pm M-F, 9am-5pm Sa",,"open",,"POINT (-87.700131 41.997545)"
"SNS PHARMACY","3900 WEST MADISON ST STE 13","CHICAGO","IL","606242336","11am-6pm M-F, 11am-3pm Sa",,"open",,"POINT (-87.723712 41.88076)"
"WALGREENS PRESCRIPTION CENTER #16426","1601 N Wells St Ste A","Chicago","IL","606146001","Mon-Fri: 9am-9pm, Sat 9am-6pm; Sun  9am-5pm",,"open",,"POINT (-87.634714 41.911317)"
"WALGREENS #09000","2001 N MILWAUKEE AVE","CHICAGO","IL","60647","Open 24 hours everyday","x","open",,"POINT (-87.68859600000002 41.917601)"
"CAREPLUS DISCOUNT PHARMACY INC","4255 W 63rd St","Chicago","IL","606295041","9am-6pm M-Th, 9am-3pm F, 9am-2pm Sa",,"open",,"POINT (-87.729873 41.778558)"
"Nathan Pharmacy","6420 N CALIFORNIA AVE","CHICAGO","IL","606455256","9am-6pm M-F",,"open",,"POINT (-87.699681 41.99825400000001)"
"WALGREENS #00147","3611 E 106TH","CHICAGO","IL","60617","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.535999 41.70273)"
"CVS Pharmacy #11090","678 N Wells St","Chicago","IL","606543717","M-F: 8:00am-8:00pm; Sat: 9:00am-5:00pm; Sun: 10:00am-5:00pm",,"open",,"POINT (-87.634154 41.894668)"
"WALGREENS #01503","1926 W 35TH STREET","CHICAGO","IL","60609","Mon-Fri: 9am-7pm; Sat: 9am-5pm; Sun: 11am-3pm",,"open",,"POINT (-87.673883 41.830417)"
"WALGREENS #03961","2340 W MADISON ST","CHICAGO","IL","60612","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.684861 41.881226)"
"K & J Global Pharmacy","6237 North Clark Street","Chicago","IL","60660",,,"unknown",,"POINT (-87.670099 41.995523)"
"WALGREENS #01101","1533 E 67th St","CHICAGO","IL","60637",,,"closed","scheduled to reopen between 7/6/2020 and 7/17/2020. UPDATE: Still Closed - 8.11.2020","POINT (-87.587916 41.773303)"
"fullerton kedzie professional pharmacy","3153 W FULLERTON AVE","CHICAGO","IL","606472809","9am-7pm M, 9am-6pm T-Th, 9am-3pm F, 9am-2pm Sa",,"open",,"POINT (-87.706617 41.924687)"
"Roseland Pharmacy One","104 W 111th St","Chicago","IL","606284215","9am-7pm MW, 9am-5pm TThF",,"open",,"POINT (-87.626131 41.692546)"
"CVS Pharmacy # 08910","205 N. Columbus","Chicago","IL","60601","M-F: 9:00am-8:00pm, Sat-Sun: 10:00am-5:00pm",,"open",,"POINT (-87.620546 41.886124)"
"CVS PHARMACY","1550 N KOSTNER AVE","CHICAGO","IL","606511610",,,"closed","permanently closed","POINT (-87.736311 41.908707)"
"WALGREENS #02387","1616 E 87TH ST","CHICAGO","IL","60617","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"Open",,"POINT (-87.58418 41.736934)"
"Ephraim Pharmacy Inc.","2215 W 95th Street","Chicago","IL","60643",,,"unknown",,"POINT (-87.677786 41.720924)"
"LINDAS PHARMACY","2347-2349 B S WENTWORTH","CHICAGO","IL","60616","9am-6pm M-F, 9am-3pm Sa",,"open",,"POINT (-87.631935 41.849734)"
"KEDVON PHARMACY INC","2763 W Devon","CHICAGO","IL","60659","10am-3pm M-F",,"open",,"POINT (-87.698949 41.997566)"
"WALGREENS #03539","11 E 75TH ST","CHICAGO","IL","60619","Mobile Pharm Hours: Mon-Fri 8am-7pm; Sat-Sun 9am-5pm",,"OPEN","mobile pharmacy is on-site, and store is scheduled to reopen between 8/10/2020 - 8/21/2020; Mobile Pharm Hours: Mon-Fri 8am-7pm; Sat-Sun 9am-5pm. UPDATE: Open when checked on 8.11.2020","POINT (-87.624302 41.758119)"
"SAPSTEIN DRUGS","8419 S COTTAGE GROVE AVE","CHICAGO","IL","60619",,,"unknown",,"POINT (-87.60489400000002 41.741541)"
"St. Bernard Hospital Ambulatory Care Center Pharmacy","6307 S. Stewart Avenue, Room 101","Chicago","IL","60621","7am-5pm M-F, 8am-1pm Sa",,"open",,"POINT (-87.635037 41.779334)"
"WALGREENS #16299","331 W Surf St","Chicago","IL","60657","Mon: 9am-5pm; Tue-Fri: 9am-6pm; Sat-Sun: closed",,"open",,"POINT (-87.638418 41.934381)"
"WALGREENS #02840","1500 WEST WILSON","CHICAGO","IL","60640","Mon: 9am-7pm; Tue-Fri: 9am-8pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.668285 41.965263)"
"MexiCare Pharmacy","3200 W 26th St","Chicago","IL","606234031","9am-7pm M-F, 9am-6pm Sa, 10am-5pm Su",,"open",,"POINT (-87.705282 41.844545)"
"WALGREENS #04986","4745 W BELMONT AVE","CHICAGO","IL","60641","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.745967 41.938854)"
"CVS PHARMACY","4800 N DAMEN","CHICAGO","IL","60625","M-F: 8:00am-8:00pm; Sat: 9:00am-6:00pm; Sun: 10:00am-6:00pm",,"open",,"POINT (-87.679196 41.968794)"
"OSCO DRUG #3241","1343 N PAULINA","CHICAGO","IL","60622","M-Fri: 8:00am-8:00pm; Sat: 9:00am-6:00pm; Sun: 9:00am-5:00pm",,"open",,"POINT (-87.670004 41.906401)"
"OSCO DRUG #3344","1220 S ASHLAND AVE","CHICAGO","IL","60608","M-Fri: 8:00am-8:00pm; Sat-Sun: 9:00am-5:00pm",,"open",,"POINT (-87.666452 41.866306)"
"WALGREENS #00258","1650 W CHICAGO","CHICAGO","IL","60622","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open","Closed temporarily for looting. 8/10/2020. Open again 8/11",
"WALGREENS #01096","3646 N BROADWAY","CHICAGO","IL","60613","Mon: 9am-7pm; Tue-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.648007 41.948601)"
"CVS PHARMACY","6150 N BROADWAY","CHICAGO","IL","60660","M-F: 8:00am-8:00pm; Sat-Sun: 9:00am-6:00pm",,"open",,"POINT (-87.660418 41.993858)"
"CVS Pharmacy #","1940 W 33RD ST","CHICAGO","IL","60608","M,Th, Fr: 9:00am-8:00pm; Tu-We: 8:00am-7:00pm; Sat-Sun: 9:00pm-6:00pm",,"open",,"POINT (-87.674594 41.834066)"
"WALGREENS #07250","2345 W 103RD ST","CHICAGO","IL","60643","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.680785 41.706353)"
"SEOUL PHARMACY INC","3757 W LAWRENCE AVE","CHICAGO","IL","606255712","10am-6pm M-F, 10am-2pm Sa",,"open",,"POINT (-87.722954 41.968318)"
"Walgreens #13798","5440 N Clark St","Chicago","IL","60640","Mon: 9am-7pm; Tue-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.668394 41.98112)"
"BRAUN PHARMACARE","2060 NO CLARK STREET","CHICAGO","IL","60614","9am-7pm M-F",,"open",,"POINT (-87.636881 41.919664)"
"M A B PHARMACY INC","2724 W DIVISION ST","CHICAGO","IL","60622","10am-5:30pm M-F",,"open",,"POINT (-87.695332 41.902959)"
"Careplus Discount Pharmacy","1029 E 130th St","Chicago","IL","606286908",,,"unknown",,"POINT (-87.595555 41.659714)"
"CVS PHARMACY","401 WEST ARMITAGE AVE","CHICAGO","IL","60614","M-F: 7:00am-10:00pm; Sat-Sun: 7:00am-10:00pm",,"open",,"POINT (-87.638884 41.918344)"
"VIKOL PHARMACY INC","3752 W 16th St","CHICAGO","IL","60623",,,"open",,"POINT (-87.719723 41.858932)"
"Morse L Drugs","1407 W MORSE AVE","CHICAGO","IL","606263499",,,"unknown",,"POINT (-87.66633000000002 42.007945)"
"A AND D FAMILY MEDICAL CENTER PHARMACY INCORPORATED","732 S PULASKI RD","CHICAGO","IL","606244058",,,"unknown",,"POINT (-87.725353 41.871485)"
"WALGREENS #05356","4710 S WESTERN AVE","CHICAGO","IL","60609","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.68444600000001 41.807958)"
"VOSS PHARMACY INC","3303 S HALSTED ST","CHICAGO","IL","606086705",,,"unknown",,"POINT (-87.646182 41.834246)"
"CVS Pharmacy #","2656 N ELSTON AVE","CHICAGO","IL","60647","Mo, Th, Fr: 8:00am - 7:00pm; Tu, We: 8:00am- 7:00pm; Sat: 9:00am-6:00pm; Sun: 9:00am-6:00pm",,"open",,"POINT (-87.683798 41.929451)"
"CVS PHARMACY","8712 SOUTH STONY ISLAND AVE","CHICAGO","IL","60617","Mon-Fri 8am-12am; Sat-Sun 8am-8pm",,"Open",,"POINT (-87.58565 41.736314)"
"WALGREENS #15667","122 S Michigan Ave","Chicago","IL","60603","Mon-Fri: 9am-6pm; Sat-Sun: closed",,"CLOSED","Looting. 8/11/2020","POINT (-87.624426 41.880144)"
"Exclusive Rx Inc","6374 Lincoln Ave Ste 101","Chicago","IL","60659","10am-5pm M-F, 10am-3pm Sa",,"open",,"POINT (-87.718031 41.996821)"
"MARIANO'S PHARMACY","5353 N Elston Ave","Chicago","IL","60630","Sun: 10am-5pm; Mon-Fri: 9am-7pm; Sat: 9am-6pm",,"open",,"POINT (-87.757473 41.978765)"
"47TH STREET PHARMACY","1837 W 47TH ST","CHICAGO","IL","606093844","9:30am-7pm M-Th, 9:30am-6pm F, 9:30am-5pm Sa",,"open",,"POINT (-87.671191 41.80857900000001)"
"WALGREENS #11410","1627 N Pulaski Rd","CHICAGO","IL","60639","Mon-Fri 8am-10pm; Sat-Sun 9am-5pm",,"Open",,"POINT (-87.726372 41.910951)"
"HWANG PHARMACY INC","3535 W LAWRENCE AVE","CHICAGO","IL","606255627","10am-7pm M-F, 10am-5pm Sa",,"open",,"POINT (-87.717199 41.968359)"
"Thorek Hospital Outpatient Pharmacy","850 W Irving Park Rd","CHICAGO","IL","60613","Mon-Fri 9am-5pm; Sat 9am-1pm; Sun Closed",,"open",,"POINT (-87.650899 41.954556)"
"WALGREENS #15525","201 E Huron Street Ste 01-210","CHICAGO","IL","60611","Mon: 7am-5pm; Tue-Fri: 7am-8pm; Sat-Sun: 8am-4pm",,"open",,"POINT (-87.622227 41.89498)"
"Community, A Walgreens Pharmacy #16498","2351 E 71st St","Chicago","IL","606492537","Mon-Fri 8:30am-5pm; Sat-Sun Closed",,"open",,"POINT (-87.566838 41.765903)"
"CVS PHARMACY","4051 N LINCOLN","CHICAGO","IL","60618","M-F: 8:00am-8:00pm; Sat-Sun: 9:00am-6:00pm",,"open",,"POINT (-87.679595 41.955406)"
"PROMED PHARMACY INC","3600 Roosevelt Rd","chicago","IL","606244225","10am-6pm M-Th, 10am-2pm FSa",,"open",,"POINT (-87.71566 41.866297)"
"OSCO DRUG","1655 E 95TH ST","CHICAGO","IL","60619","M-Fri: 8:00am-10:00pm; Sat: 9:00am-6:00pm; Sun: 9:00am-5:00pm",,"open",,"POINT (-87.584006 41.722319)"
"WALGREENS #04935","6809 W BELMONT AVE","CHICAGO","IL","60634","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.796174 41.938159)"
"WALGREENS #06376","8636 S ASHLAND AVE","CHICAGO","IL","60620","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.663181 41.73671)"
"CVS PHARMACY","137 S STATE ST","CHICAGO","IL","60603","M-F: 7:00am-7:00pm; Sat-Sun: Closed",,"open",,"POINT (-87.627654 41.879717)"
"WALGREENS #12150","5168 N LINCOLN AVE","CHICAGO","IL","60625","Mon: 9am-7pm; Tue-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.692341 41.975494)"
"CARNEGIE SARGENTS PHARMACY","845 N MICHIGAN AVE STE 902 WEST","CHICAGO","IL","606112201","8:30am-6pm M-F",,"open",,"POINT (-87.650022 41.910855)"
"WALGREENS #03321","5874 S ARCHER AVE","CHICAGO","IL","60638","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.761992 41.795836)"
"North Park Pharmacy","3324 W Foster Ave","Chicago","IL","606254813","10am-6pm M-F, 10am-2pm Sa",,"open",,"POINT (-87.71216400000002 41.97571)"
"OSCO DRUG","6107 S ARCHER AVE","CHICAGO","IL","60638","M-Fri: 8:00am-10:00pm; Sat: 9:00am-6:00pm; Sun: 9:00am-5:00pm",,"open",,"POINT (-87.770696 41.794391)"
"WALGREENS #15197","6121 N BROADWAY","CHICAGO","IL","60660","Mon-Fri: 9am-9pm; Sat-Sun: 9am-5pm",,"open",,"POINT (-87.660288 41.992929000000004)"
"OSCO DRUG","3400 N WESTERN AVE","CHICAGO","IL","60618","M-Fri: 8:00am-8:00pm; Sat-Sun: 9:00a-5:00pm",,"open",,"POINT (-87.688073 41.943389)"
"CVS PHARMACY","205 N MICHIGAN ST","CHICAGO","IL","60601","M-F: 7:00am-7:00pm; Sat: 9:00am-4:00pm; Sun: Closed",,"open",,"POINT (-87.624426 41.886105)"
