"school_id","name_of_school","street_address","city","state","zip","phone_number","website","blue_ribbon_award","cps_performance_policy_level","cps_performance_policy_status","probation_length","my_voice_my_school_overall_rating","student_response_rate","teacher_response_rate","involved_family","supportive_environment","ambitious_instruction","effective_leaders","collaborative_teachers","safe","school_community","parent_teacher_partnership","quality_of_facilities","healthy_schools_certification","creative_schools_certification","nwea_reading_growth_percentile_all_grades","nwea_reading_growth_percentile_grade_3","nwea_reading_growth_percentile_grade_4","nwea_reading_growth_percentile_grade_5","nwea_reading_growth_percentile_grade_6","nwea_reading_growth_percentile_grade_7","nwea_reading_growth_percentile_grade_8","nwea_math_growth_all_grades","nwea_math_growth_grade_3","nwea_math_growth_grade_4","nwea_math_growth_grade_5","nwea_math_growth_grade_6","nwea_math_growth_grade_7","nwea_math_growth_grade_8","nwea_reading_attainment_percentile_all_grades","nwea_reading_attainment_percentile_grade_2","nwea_reading_attainment_percentile_grade_3","nwea_reading_attainment_percentile_grade_4","nwea_reading_attainment_percentile_grade_5","nwea_reading_attainment_percentile_grade_6","nwea_reading_attainment_percentile_grade_7","nwea_reading_attainment_percentile_grade_8","nwea_math_attainment_percentile_all_grades","nwea_math_attainment_percentile_grade_2","nwea_math_attainment_percentile_grade_3","nwea_math_attainment_percentile_grade_4","nwea_math_attainment_percentile_grade_5","nwea_math_attainment_percentile_grade_6","nwea_math_attainment_percentile_grade_7","nwea_math_attainment_percentile_grade_8","epas_growth_percentile","explore_growth_percentile_grade_9","plan_growth_percentile_grade_10","act_growth_percentile_grade_11","epas_attainment_percentile","explore_attainment_percentile_grade_9","plan_attainment_percentile_grade_10","grade_act_attainment_percentile_grade_11","explore_spring_2013_average_grade_9","explore_spring_2013_average_grade_10","explore_fall_2011_average_grade_9","plan_fall_2012_average_grade_10","act_spring_2013_average_grade_11","freshmen_on_track_rate_percentage_2013","freshmen_on_track_rate_percentage_2012","_4_year_graduation_rate_percentage_2013","_4_year_graduation_rate_percentage_2012","_5_year_graduation_rate_percentage_2013","_5_year_graduation_rate_percentage_2012","college_enrollment_rate_percentage_2013","college_enrollment_rate_percentage_2012","college_persistence_rate_percentage_2013","college_persistence_rate_percentage_2012","suspensions_per_100_2013","suspensions_per_100_2012","percentage_of_misconducts_resulting_in_suspension_2013","percentage_of_misconducts_resulting_in_suspension_2012","average_length_of_suspensions_2013","average_length_of_suspensions_2012","student_attendance_percentage_2013","student_attendance_percentage_2012","teacher_attendance_percentage_2013","teacher_attendance_percentage_2012","gr3_8_on_track_percentage_2013","one_year_dropout_rate_percentage_2013","one_year_dropout_rate_percentage_2012","x_coordinate","y_coordinate","longitude","latitude","location"
"610513","Air Force Academy High School","3630 S Wells St","Chicago","IL","60609","(773) 535-1590","http://www.cps.edu",,"LEVEL 1","NOT ON PROBATION",,"PARTIALLY ORGANIZED","93.10","88.90","WEAK","NEUTRAL","STRONG","WEAK","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","WEAK","HEALTHY SCHOOLS CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98","99","87","73","46","51","52","34","16.8","17.6","15","16.3","18.1","95.60","97.40","67.50",,,,,,,,"18.2","18.3","8.40","11.60","3.5","3.2","89.90","82.90","96.40","97.20",,"1.30","0.70","1175177.622","1880745.126","41.82814609","-87.63279369","(-87.63279369, 41.82814609)"
"609766","Jacqueline B Vaughn Occupational High School","4355 N Linder Ave","Chicago","IL","60641","(773) 534-3600","http://www.vaughn.cps.k12.il.us",,,,,"WELL-ORGANIZED","93.80","96","VERY STRONG","NEUTRAL","NEUTRAL","VERY STRONG","VERY STRONG","STRONG","STRONG","STRONG","VERY STRONG","PENDING CERTIFICATION","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.40","2.30","43.20","44.70","20.70","10.90",,,"8.6","3.9","50",,"2.9",,"85.90","89.50","94.30","96.10",,"0.90","3.30","1138928.091","1928655.205","41.96035141","-87.76462602","(-87.76462602, 41.96035141)"
"609725","Morgan Park High School","1744 W Pryor Ave","Chicago","IL","60643","(773) 535-2550","http://www.morganparkcps.org/",,"LEVEL 2","NOT ON PROBATION",,"PARTIALLY ORGANIZED","77.10","78.70","NEUTRAL","WEAK","NEUTRAL","NEUTRAL","NEUTRAL","WEAK","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA","66",,,,,"56","69","1",,,,,"1","13","94",,,,,,"94","91","96",,,,,,"92","92","67","92","29","42","34","32","37","34","15.7","16.6","14.6","16.1","18.2","74.70","63.40","78.60","74.70","79.90","80.40","70.40","75.30","81.20","74.90","40.4","40","27.70","46.10","3","4.5","86.40","83","93.50","95","63.90","2.80","3.80","1166609.57","1831085.382","41.69206041","-87.66564309","(-87.66564309, 41.69206041)"
"609741","Gurdon S Hubbard High School","6200 S Hamlin Ave","Chicago","IL","60629","(773) 535-2200","http://www.cps.edu",,"LEVEL 2","NOT ON PROBATION",,"WELL-ORGANIZED","59.50","66.30","STRONG","NEUTRAL","STRONG","NEUTRAL","STRONG","NEUTRAL","WEAK","WEAK","WEAK","PENDING CERTIFICATION","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63","83","50","42","28","32","27","27","15.3","15.7","14.5","15.4","17.3","78.90","73.10","54.50","57.80","67.70","62.80","53.40","58.40","74.20","75.30","6.4","8.5","11","27","3.4","3.1","91","89.90","95.80","96.80",,"1","7.40","1152065.741","1863208.025","41.78050763","-87.71804991","(-87.71804991, 41.78050763)"
"609676","Paul Laurence Dunbar Career Academy High School","3000 S King Dr","Chicago","IL","60616","(773) 534-9000","http://www.dunbar.cps.k12.il.us",,"LEVEL 3","ON PROBATION","13","PARTIALLY ORGANIZED","67.80","95.20","NEUTRAL","WEAK","NEUTRAL","NEUTRAL","NEUTRAL","WEAK","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27","59","8","34","9","9","10","8","13.6","14","12.7","13.8","14.6","72.60","70.20","70.80","65.90","71.40","72","65.30","64.70","65.10","64.90","90.9","78.5","25.40","46.90","2.9","4","82.10","80.10","95.40","95.60",,"0.20","2.70","1179262.097","1885167.032","41.84018775","-87.61767315","(-87.61767315, 41.84018775)"
"609710","John M Harlan Community Academy High School","9652 S Michigan Ave","Chicago","IL","60628","(773) 535-5400","http://www.harlan.cps.k12.il.us",,"LEVEL 3","ON PROBATION","18","NOT YET ORGANIZED","65.80","64.20","NEUTRAL","WEAK","NEUTRAL","WEAK","WEAK","WEAK","WEAK","WEAK","WEAK","NOT CERTIFIED","INCOMPLETE DATA","0",,,,,,"0",,,,,,,,"66",,,,,,,"66",,,,,,,,,"6","41","0","27","7","6","9","8","13","13.8","13.4","13.7","14.9","49.50","43.90","44.20","43.70","49.60","48.30","54.40","57.80","61.20","62.60","55.7","75.6","26.60","33","4.2","4.5","71.10","70.50","94.90","95.30","56.50","12.50","10.30","1178815.804","1840781.935","41.71840075","-87.62066069","(-87.62066069, 41.71840075)"
"610543","Eric Solorio Academy High School","5400 S St Louis Ave","Chicago","IL","60632","(773) 535-9070","http://www.cps.edu",,"LEVEL 2","NOT ON PROBATION",,"WELL-ORGANIZED","89.40","84.80","NEUTRAL","NEUTRAL","STRONG","STRONG","STRONG","STRONG","NEUTRAL","NEUTRAL","STRONG","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93","99","20",,"33","49","27","27","16.3","15.8","14.4","16.5","17.3","86.90","84.60",,,,,,,,,"29.3","35.5","32.90","59","3","1.5","91.70","92.20","96.20","97.10",,"0.60","3","1153924.117","1868568.611","41.79518118","-87.71109447","(-87.71109447, 41.79518118)"
"400042","Henry Ford Academy Power House Charter HS","931 S Homan Ave","Chicago","IL","60624","(773) 533-7600","http://www.powerhousehigh.org",,"LEVEL 2","NOT APPLICABLE",,"ORGANIZED","59.70","53.30","NEUTRAL","NEUTRAL","WEAK","VERY STRONG","VERY STRONG","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58",,,"58","17",,,"17",,,"12.5","13.6","16.3",,,"17.50","71.20","72.10",,"62.30",,,,,,,,,,"89.10","86.20",,,,"17.10","5.80","1153893.093","1895583.826","41.86931497","-87.71048996","(-87.71048996, 41.86931497)"
"609749","Northside College Preparatory High School","5501 N Kedzie Ave","Chicago","IL","60625","(773) 534-3954","http://www.northsideprep.org/","2011","LEVEL 1","NOT ON PROBATION",,"WELL-ORGANIZED","54.90","57.40","VERY STRONG","VERY STRONG","VERY STRONG","STRONG","STRONG","VERY STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62","83","5","84","99","99","99","99","22.6","24.9","22.3","24.6","29.4","94.40","98.50","98.10","96.50","96.90","98.30","88.70","87.80","98.10","95.40","0.4","2.8",,"14.70",,"3.8","94.90","95.90","95.60","96.20",,"0.10","0.40","1154090.859","1936413.866","41.98135196","-87.70867192","(-87.70867192, 41.98135196)"
"400106","Noble Street Charter School Ã¢ÂÂ Johnson HS","6350 S Stewart Ave","Chicago","IL","60621","(312) 348-1888","http://www.cps.edu",,"LEVEL 2","NOT APPLICABLE",,"ORGANIZED","87.90","78.80","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","17",,"8","43","3",,"48","12.5",,"14.1","16.7","19.5",,,,,,,,,,,,,,,,,"91.50","93.50",,,,"4.20","6.40","1174681.574","1862611.036","41.77839545","-87.63515406","(-87.63515406, 41.77839545)"
"609755","Whitney M Young Magnet High School","211 S Laflin St","Chicago","IL","60607","(773) 534-7500","http://www.wyoung.org",,"LEVEL 1","NOT ON PROBATION",,"WELL-ORGANIZED","91.20","76","VERY STRONG","STRONG","STRONG","STRONG","STRONG","VERY STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA","99",,,,,"92","99","99",,,,,"97","99","99",,,,,,"99","99","99",,,,,,"99","99","56","88","13","50","99","98","99","99","21.8","23.5","21.2","23.4","27.3","97.90","97","90.70","92.10","94.60","91.20","86.60","86.20","91.60","92.70","2.8","4","60.40","43.80","3.4","2.5","93.70","95.50","94.80","95.10","89.40","0.30","0.40","1166475.742","1899058.627","41.87859028","-87.66419634","(-87.66419634, 41.87859028)"
"400159","Christopher Charter House ES","5235 W Belden Ave","Chicago","IL","60639",,"http://www.cps.edu",,"NOT ENOUGH DATA","NOT APPLICABLE",,"NOT ENOUGH DATA",,,"NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA",,,,"NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1140949.254","1914748.69","41.92215353","-87.75753857","(-87.75753857, 41.92215353)"
"609748","Consuella B York Alternative High School","2700 S California Ave","Chicago","IL","60608","(773) 535-7021","http://www.cbyork.cps.k12.il.us",,,,,"NOT YET ORGANIZED","62","61","WEAK","NEUTRAL","WEAK","NEUTRAL","VERY WEAK","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.2","14.4",,,,"1.20","0.60",,,"0","4.50",,,,,,,,,"95.90","99.40","93.70","92.80",,,,"1158103.776","1885845.213","41.84250629","-87.69529706","(-87.69529706, 41.84250629)"
"609722","Manley Career Academy High School","2935 W Polk St","Chicago","IL","60612","(773) 534-6900","http://www.cps.edu",,"LEVEL 2","ON PROBATION","18","PARTIALLY ORGANIZED","97.80","97.30","NEUTRAL","NEUTRAL","NEUTRAL","WEAK","WEAK","WEAK","NEUTRAL","NEUTRAL","NEUTRAL","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3","0","2","5","5","6","5","13","13.2","11.9","13.6","14.1","91.80","49.50","39.70","40.90","47","50.60","41.80","50.50","49.20","63.80","216.9","143.1","33.40","67","3","2.9","79.50","71.60","93.90","94.70",,"2.10","14","1156776.858","1896186.78","41.87091163","-87.69988652","(-87.69988652, 41.87091163)"
"400013","ASPIRA Charter - Early College","3986 W Barry Ave","Chicago","IL","60618","(773) 252-0970 x 137","http://www.aspirail.org",,"LEVEL 2","NOT APPLICABLE",,"ORGANIZED","57.80","57.10","NEUTRAL","STRONG","STRONG","NEUTRAL","WEAK","STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","41","0",,"16","21","12","17","14","14","12.9","14.4","16.1",,,"50","59.20","66.10","69","52.90","50.40","60",,"0.6",,,,,,"96.10","93.90",,,,"3.80","4.80","1149268.8","1920355.54","41.93738186","-87.7268241","(-87.7268241, 41.93738186)"
"610499","Collins Academy High School","1313 S Sacramento Dr","Chicago","IL","60623","(773) 534-1840","http://collinsahs.cps.k12.il.us/",,"LEVEL 3","ON PROBATION","2","PARTIALLY ORGANIZED","57","91.20","WEAK","NEUTRAL","STRONG","VERY WEAK","VERY WEAK","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","76","1","58","10","23","10","6","15.1","14","12.5","13.8","14.1","56.70","62.90","56.50","69.60","74.10","70.50","58.80","66.70","65.60",,"123.4","79.9","54.60","96.50","3.2","3.6","78.60","90.10","95.40","96",,"3.20","2.30","1156217.24","1893722.861","41.86416169","-87.70200761","(-87.70200761, 41.86416169)"
"400086","Urban Prep Acad for Young Men Charter - Englewood","6201 S Stewart Ave","Chicago","IL","60621","(773) 535-9724","http://www.urbanprep.org",,"LEVEL 2","NOT APPLICABLE",,"PARTIALLY ORGANIZED","76.90","88.10","WEAK","NEUTRAL","NEUTRAL","NEUTRAL","WEAK","WEAK","STRONG","NEUTRAL","WEAK","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24",,,"24",,,"12.5","15.4","17.2",,,"50.60","55.10","61.70","65.30","80","92.50","70.80","66.30",,,,,,,"94.30","94.70",,,,"9.70","11.60","1174730.35","1863740.125","41.7814927","-87.63494163","(-87.63494163, 41.7814927)"
"400091","Chicago Technology Academy High School","1301 W 14th St","Chicago","IL","60608","(773) 534-7755","http://www.chicagotechacademy.org/",,"LEVEL 3","ON PROBATION","1","ORGANIZED","73.20","86.70","NEUTRAL","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","PENDING CERTIFICATION","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46","88","5","21","18","22","15","9","14.8","14.6","13.4","13.7","14.9",,,"55",,,,,,,,"83.1","334.7","43.60","90.30","2.9","2","86.10","84.20",,,,"6.60","6.20","1167895.908","1893487.722","41.86327277","-87.65914247","(-87.65914247, 41.86327277)"
"610297","High School of Leadership at South Shore","7627 S Constance Ave","Chicago","IL","60649","(773) 535-6190","http://www.cps.edu",,"LEVEL 3","ON PROBATION","8","PARTIALLY ORGANIZED","66.80","78.10","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","WEAK","WEAK","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50",,,"50","7",,,"7",,,"11.9","13.5","14.4",,,"39.20","34.70","47.10","42.60","43.20","49","37.90","41","103.7","107.5","76.70","53.90","2.8","3.2","74.70","70.90","92","93.90",,"9.30","11.20","1189903.206","1854648.757","41.75619362","-87.57960727","(-87.57960727, 41.75619362)"
"400117","Noble Street Charter School - Silver","8748 S Aberdeen St","Chicago","IL","60620","(773) 729-3400 ","http://www.cps.edu",,"NOT ENOUGH DATA","NOT APPLICABLE",,"WELL-ORGANIZED","88.70","90.90","STRONG","STRONG","STRONG","VERY STRONG","VERY STRONG","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.10",,,,,"2",,"1170479.848","1846569.152","41.73446701","-87.65102422","(-87.65102422, 41.73446701)"
"610390","Hyman G Rickover Naval Academy High School","5900 N Glenwood Ave","Chicago","IL","60660","(773) 534-2890","http://www.rickovernaval.org/",,"LEVEL 2","NOT ON PROBATION",,"ORGANIZED","77.10","80","STRONG","STRONG","STRONG","NEUTRAL","WEAK","STRONG","STRONG","STRONG","STRONG","HEALTHY SCHOOLS CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77","76","29","84","43","46","43","41","16.5","17","15.4","16.3","18.7","94","88.30","70.10","63.20","71.40","72.10","58.60","65.40","79.30","60.60","17","18.8","10","11","2.3","1.9","92.90","93.30","95.70","95.90",,"0.80","2.20","1165871.81","1939308.369","41.98905063","-87.66526222","(-87.66526222, 41.98905063)"
"400142","YCCS-Virtual HS","1900 W Van Buren St","Chicago","IL","60612","(312) 429-0027 ","http://www.cps.edu",,,,,"ORGANIZED","51.50","100","NOT ENOUGH DATA","STRONG","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,"3","4",,,"4",,,,,"13.3",,,,,,,,,,,,,,,,,"74",,,,,"46.40",,"1163764.147","1898218.879","41.87634352","-87.67417642","(-87.67417642, 41.87634352)"
"610564","Disney II Magnet High School","3900 N Lawndale","Chicago","IL","60618",,"http://www.cps.edu",,"NOT ENOUGH DATA","NOT APPLICABLE",,"NOT ENOUGH DATA",,,"NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA",,,,"NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1150989.856","1925703.541","41.9520236","-87.72035833","(-87.72035833, 41.9520236)"
"400054","Noble Street Charter - Pritzker College Prep","4131 W Cortland Ave","Chicago","IL","60639","(773) 394-2848","http://www.pritzkercollegeprep.org/",,"LEVEL 1","NOT APPLICABLE",,"WELL-ORGANIZED","89.90","80.40","NEUTRAL","STRONG","VERY STRONG","NEUTRAL","STRONG","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,"5","65",,,"65",,,"14.5","17.8","20.9",,,"81.10","84","90.50","84.50","85.20","75.20","65.10","72.60",,,,,,,"95.10","96",,,,"0.40","2.50","1148433.778","1912261.31","41.91518673","-87.73010225","(-87.73010225, 41.91518673)"
"610304","Phoenix Military Academy High School","145 S Campbell Ave","Chicago","IL","60612","(773) 534-7275","http://www.phoenixmilitary.org/",,"LEVEL 1","NOT ON PROBATION",,"WELL-ORGANIZED","99.50","96.70","STRONG","STRONG","VERY STRONG","VERY STRONG","VERY STRONG","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44","83","3","50","41","44","38","40","16.4","16.7","15.3","16.6","18.8","94","81.60","81","75.80","81.50","77.80","50","45.80","58.30","54.20","21.1","33.1","100","94.80","1.6","1.9","95.70","93.30","97.70","97.30",,"0.50","3.60","1159815.389","1899102.492","41.87885054","-87.68865058","(-87.68865058, 41.87885054)"
"610557","Pathways in Education","3270 W 87th St","Chicago","IL","60652","(773) 434-6300","http://www.cps.edu",,,,,"ORGANIZED","84.40","100","NOT ENOUGH DATA","VERY STRONG","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","VERY STRONG","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","EMERGING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11",,,"11","6",,,"6",,,,"14.8","14.7",,,,,,,"17.60","29.20","34.80",,,,,,,,"86.20","92.60",,,,"25.60","32.10","1156010.611","1846750.39","41.7352669","-87.70402856","(-87.70402856, 41.7352669)"
"400059","North Lawndale College Prep Charter - Collins","1313 S Sacramento Dr","Chicago","IL","60623","(773) 542-6766","http://www.nlcphs.org",,"LEVEL 2","NOT APPLICABLE",,"ORGANIZED","93.80","94.40","NEUTRAL","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11","24","8",,"14","9","18","16","13.6","15","13.9","15","16.1",,,"69.40","65.30","68.30","77.20","68.20","65.70","76.10",,"1.3",,,,,,"93.70","96.20",,,,"1.30","4.50","1156217.24","1893722.861","41.86416169","-87.70200761","(-87.70200761, 41.86416169)"
"400113","Chicago Intl Charter - Chicago Quest North","1443 N Ogden Ave","Chicago","IL","60610","(773) 565-2100 ","http://www.cps.edu",,"NOT ENOUGH DATA","NOT APPLICABLE",,"NOT YET ORGANIZED","75.30","81","WEAK","WEAK","VERY WEAK","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","VERY WEAK","STRONG","NOT CERTIFIED","INCOMPLETE DATA","78",,,,"23","88","69","28",,,,"15","69","19","24",,,,,"12","29","31","9",,,,,"10","16","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95","92.10",,,"36.40","27.30",,"1171473.568","1909735.875","41.90778092","-87.6455312","(-87.6455312, 41.90778092)"
"400135","YCCS-Latino Youth Alternative HS","2001 S California Ave","Chicago","IL","60608","(773) 648-2130","http://www.cps.edu",,,,,"PARTIALLY ORGANIZED","59.40","76.90","WEAK","NEUTRAL","STRONG","WEAK","NEUTRAL","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58",,,"58","6",,,"6",,,,,"14",,,,,,,,,,,,,,,,,"79.70",,,,,"37.10",,"1158044.734","1890272.782","41.85465723","-87.69539303","(-87.69539303, 41.85465723)"
"609735","Edward Tilden Career Community Academy HS","4747 S Union Ave","Chicago","IL","60609","(773) 535-1625","http://www.tilden.cps.k12.il.us",,"LEVEL 2","ON PROBATION","10","MODERATELY ORGANIZED","79","81.60","WEAK","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","WEAK","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","DEVELOPING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15","24","5","34","7","5","10","8","12.9","14","12","13.3","14.6","69.80","58.60","53.30","48.40","54.50","33.90","33.60","28.90","50","56.50","140.5","70.8","38.90","38.70","2.4","4.2","75.50","71.20","95.40","94.10",,"8.90","12.60","1172475.474","1873203.826","41.80751207","-87.64292985","(-87.64292985, 41.80751207)"
"400066","Perspectives Charter - IIT Math & Science Academy","3663 S Wabash Ave","Chicago","IL","60653","(773) 358-6800","http://www.perspectivescs.org",,"LEVEL 2","NOT APPLICABLE",,"MODERATELY ORGANIZED","71.70","95.60","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","WEAK","NEUTRAL","STRONG","STRONG","NEUTRAL","NOT CERTIFIED","INCOMPLETE DATA","3",,,,"7","54","4","0",,,,"0","15","2","7",,,,,"5","8","12","8",,,,,"3","7","27","11","24","5","34","18","13","20","20","14","15.2","13.2","14.9","16.7",,,"60","72.40","78.10",,"70.30",,,,,,,,,,"97.70","93.40",,,,"6.60","7.80","1177370.594","1880635.506","41.82779593","-87.62475129","(-87.62475129, 41.82779593)"
"400149","UNO Soccer Academy High School","5025 S St Louis Ave","Chicago","IL","60632",,"http://www.cps.edu",,"NOT ENOUGH DATA","NOT APPLICABLE",,"NOT ENOUGH DATA",,,"NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA",,,,"NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1153935.735","1870964.718","41.80175621","-87.71098826","(-87.71098826, 41.80175621)"
"400129","YCCS-Charles Hamilton Houston Alternative HS","4701 S King Dr","Chicago","IL","60615","(773) 723-9631","http://www.cps.edu",,,,,"NOT ENOUGH DATA","24.80","71.40","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6",,,"6",,,,,"13.7",,,,,,,,,,,,,,,,,"78.90",,,,,"35.10",,"1179692.144","1873912.719","41.8092952","-87.61643967","(-87.61643967, 41.8092952)"
"609769","Ray Graham Training Center High School","2347 S Wabash Ave","Chicago","IL","60616","(773) 534-9257","http://www.cps.edu",,,,,"ORGANIZED","77.40","94.40","STRONG","STRONG","WEAK","NEUTRAL","NEUTRAL","VERY STRONG","VERY STRONG","VERY STRONG","VERY STRONG","HEALTHY SCHOOLS CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24","41.70",,"3.60","2.90",,,"2.6","6.7",,,,,"88.70","86.20","92.60","95.60",,"2.20","7.60","1177161.058","1888615.131","41.84969736","-87.6252787","(-87.6252787, 41.84969736)"
"400124","YCCS-Ada S. McKinley-Lakeside HS","2920 S Wabash Ave","Chicago","IL","60616","(312) 949-5010","http://www.cps.edu",,,,,"NOT ENOUGH DATA","0","25","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT ENOUGH DATA","NOT CERTIFIED","INCOMPLETE DATA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,"3",,,,,"12.9",,,,,,,,,,,,,,,,,"74.10",,,,,"36.10",,"1177162.238","1885557.753","41.84130767","-87.62536687","(-87.62536687, 41.84130767)"
