"application_id","address","street_number_from","street_number_to","street_direction","street_name","street_type","data_type","date","comment","data_source","latitude","longitude","location"
"ENVBRW14336","1813  W LAKE ST","1813",,"W","LAKE","ST","NFR LUST","2008-11-14T00:00:00.000","Chicago Housing Authority:, IEMA #: 20061556, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316246378 , COMMENTS:Proceeding under SRP; PM is Baldwin.  SRP LPC #0316275115. ALERT: Un-matched PIN: 1707422040","HISTORIC DEPT. OF ENVIRONMENT","41.88502669821145","-87.67242147478431","POINT (-87.67242147478431 41.88502669821145)"
"ENVBRW14065","1300  N KOSTNER AVE","1300",,"N","KOSTNER","AVE","NFR LUST","2000-09-21T00:00:00.000","Stewart Warner Corp.:, IEMA #: 992291, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316005326 , COMMENTS:PRP's attorney is to send a 'Power of Attorney' with the 20-day  cert. to:  Stewart Warner Corp., Nathan Blackwell, Invensys plc.,  Carlisle Place, London SWIP 1BX England.  Transferred to  SRP/VSRU 11/29/99 - Catlin.","HISTORIC DEPT. OF ENVIRONMENT","41.90436906158955","-87.73633970771935","POINT (-87.73633970771935 41.90436906158955)"
"ENVBRW14209","3642  W 59TH ST","3642",,"W","59TH","ST","NFR LUST","2004-06-03T00:00:00.000","Equilon Enterprises:, IEMA #: 20020204, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316625007 , COMMENTS:See also #961545.","HISTORIC DEPT. OF ENVIRONMENT","41.786172838679086","-87.71494188419321","POINT (-87.71494188419321 41.786172838679086)"
"087","703 E 111TH ST","703",,"E","111TH","ST","HIGHWAY AUTHORITY AGREEMENT","1999-12-22T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.692707422233006","-87.60587202706179","POINT (-87.60587202706179 41.692707422233006)"
"ENVWRK23097","240 E ILLINOIS ST","240",,"E","ILLINOIS","ST","THORIUM PERMIT HOLD RELEASE","2012-06-27T00:00:00.000",,"DEPT. OF PUBLIC HEALTH","41.89109961666442","-87.62096763810514","POINT (-87.62096763810514 41.89109961666442)"
"202","1330 E 53RD ST","1330",,"E","53RD","ST","HIGHWAY AUTHORITY AGREEMENT","2003-08-19T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.79959786938958","-87.59376103688076","POINT (-87.59376103688076 41.79959786938958)"
"ENVBRW14513","4401  N CICERO AVE","4401",,"N","CICERO","AVE","NFR LUST","2010-05-26T00:00:00.000","Shell Oil Products US:, IEMA #: 20080988, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316115029 , COMMENTS:See also #20030359.","HISTORIC DEPT. OF ENVIRONMENT","41.960805893505096","-87.74739599712935","POINT (-87.74739599712935 41.960805893505096)"
"ENVBRW14452","2937  N CENTRAL AVE","2937",,"N","CENTRAL","AVE","NFR LUST","2008-02-06T00:00:00.000","Miller, Leo J. Jr.:, IEMA #: 20070491, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316235165 , COMMENTS:Rec'd and entered on 10/26/07.","HISTORIC DEPT. OF ENVIRONMENT","41.93421543848815","-87.76619918777781","POINT (-87.76619918777781 41.93421543848815)"
"ENVBRW14029","3131  W BRYN MAWR AVE","3131",,"W","BRYN MAWR","AVE","NFR LUST","2001-02-23T00:00:00.000","Chicago Board of Education:, IEMA #: 990686, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316045079 , COMMENTS:Proceeding under SRP; PM is Richardson.  This incident was  reported for a 2,000 gal. heating oil UST (northwest tank) and a  4,000 gal. heating oil UST (southeast tank).  the northwest tank  release was addressed under the SRP.  The southeast tank releas","HISTORIC DEPT. OF ENVIRONMENT","41.98296722190566","-87.7079185240365","POINT (-87.7079185240365 41.98296722190566)"
"ENVBRW14087","7327  S SOUTH CHICAGO AVE","7327",,"S","SOUTH CHICAGO","AVE","NFR LUST","2007-09-12T00:00:00.000","Chicago, City of:, IEMA #: 20010160, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316695099 , COMMENTS:Non-LUST letter of 5/22/01 retracted on 8/29/2007.","HISTORIC DEPT. OF ENVIRONMENT","41.761820547837836","-87.59971506982671","POINT (-87.59971506982671 41.761820547837836)"
"ENVWRK23513","160 E ONTARIO ST","160",,"E","ONTARIO","ST","THORIUM PERMIT HOLD RELEASE","2012-07-27T00:00:00.000",,"DEPT. OF PUBLIC HEALTH","41.89346749203975","-87.62299020012728","POINT (-87.62299020012728 41.89346749203975)"
"ENVBRW13631","8405  W LAWRENCE AVE","8405",,"W","LAWRENCE","AVE","NFR LUST","2000-03-16T00:00:00.000","Amoco Oil Co. #19739:, IEMA #: 881741, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316155054 , COMMENTS:Denied averaging plan in CACR.  O/O shall remediate soil  exceeding benzene Tier I inhalation objective or propose HAA for  Cumberland Ave.   RL 1/04/00 apr LUST form submittal exten to  4/20/00.","HISTORIC DEPT. OF ENVIRONMENT","41.966483293864066","-87.83690230854002","POINT (-87.83690230854002 41.966483293864066)"
"ENVWRK32977","350 E SOUTH WATER ST","350",,"E","SOUTH WATER","ST","THORIUM PERMIT HOLD RELEASE","2014-03-13T00:00:00.000","SOIL BORING","DEPT. OF PUBLIC HEALTH","41.8866149095058","-87.61896496436381","POINT (-87.61896496436381 41.8866149095058)"
"221","5900 W ADDISON","5900",,"W","ADDISON",,"HIGHWAY AUTHORITY AGREEMENT","2004-07-09T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.94590518161241","-87.77418876456164","POINT (-87.77418876456164 41.94590518161241)"
"ENVBRW13616","5557  W IRVING PARK RD","5557",,"W","IRVING PARK","RD","NFR LUST","2007-11-30T00:00:00.000","5515 W.I.T., LLC:, IEMA #: 20060143, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316156145 , COMMENTS:Proceeding under SRP; PM is R. Rossi.  SRP LPC # is 0316150004.","HISTORIC DEPT. OF ENVIRONMENT","41.95307957697674","-87.76679568691686","POINT (-87.76679568691686 41.95307957697674)"
"ENVWRK23169","160 E GRAND AVE","160",,"E","GRAND","AVE","THORIUM PERMIT HOLD RELEASE","2012-07-05T00:00:00.000",,"DEPT. OF PUBLIC HEALTH","41.89186604863544","-87.62294532803021","POINT (-87.62294532803021 41.89186604863544)"
"ENVBRW13784","5735  W MADISON ST","5735",,"W","MADISON","ST","NFR LUST","1999-06-16T00:00:00.000","Amoco Oil Co. #15937:, IEMA #: 930807, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316255064 , COMMENTS:RL 11/13/98 approved HAA until 4/01/99.  RL 4/28/99 approved HAA  extension until 10/01/99.  RL 6/03/99 approved HAA extension  until 10/01/99.","HISTORIC DEPT. OF ENVIRONMENT","41.88005919466394","-87.7695925935095","POINT (-87.7695925935095 41.88005919466394)"
"104","10051 S EWING AVE","10051",,"S","EWING","AVE","HIGHWAY AUTHORITY AGREEMENT","2000-07-05T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.71267605505578","-87.53512956631756","POINT (-87.53512956631756 41.71267605505578)"
"ENVBRW14359","171  W RANDOLPH ST","171",,"W","RANDOLPH","ST","NFR LUST","2008-01-31T00:00:00.000","Brixton Group:, IEMA #: 20071400, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316286468 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.88436187748195","-87.63316453760919","POINT (-87.63316453760919 41.88436187748195)"
"ENVBRW13986","4261  N LINCOLN AVE","4261",,"N","LINCOLN","AVE","NFR LUST","1999-12-28T00:00:00.000","Ofenloch & Sons:, IEMA #: 981892, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316165139 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.95946589061227","-87.68231657338403","POINT (-87.68231657338403 41.95946589061227)"
"ENVWRK45040","7138 N SHERIDAN RD","7138",,"N","SHERIDAN","RD","HIGHWAY AUTHORITY AGREEMENT HOLD","2017-04-05T00:00:00.000","LAKHANI & SONS, INC","DEPT. OF PUBLIC HEALTH","42.01235658103838","-87.6633812952827","POINT (-87.6633812952827 42.01235658103838)"
"ENVBRW14070","821  W 79TH ST","821",,"W","79TH","ST","NFR LUST","2000-04-28T00:00:00.000","Chicago, City of:, IEMA #: 992468, 992474, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316715147 , COMMENTS:See #992474 (re-reporting).","HISTORIC DEPT. OF ENVIRONMENT","41.750520120581115","-87.6449405975549","POINT (-87.6449405975549 41.750520120581115)"
"ENVBRW14348","3034  W FRANKLIN BLVD","3034",,"W","FRANKLIN","BLVD","NFR LUST","2010-03-31T00:00:00.000","Greater West Town Training Partnership:, IEMA #: 20091306, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316275008 , COMMENTS:Previous address & LPC #:  550 North Sacramento Avenue, LPC #0316275330.","HISTORIC DEPT. OF ENVIRONMENT","41.89021887116544","-87.70303108691544","POINT (-87.70303108691544 41.89021887116544)"
"ENVBRW14468","10304  S VINCENNES AVE","10304",,"S","VINCENNES","AVE","NFR LUST","2008-07-29T00:00:00.000","Chicago Transit Authority:, IEMA #: 912369, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316005614 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.70660992827366","-87.65623705644983","POINT (-87.65623705644983 41.70660992827366)"
"ENVBRW45835","1834  W CHICAGO AVE","1834",,"W","CHICAGO","AVE","NFR LUST","2017-08-24T00:00:00.000","Chicago/FRC 1850 Chicago LLC:, IEMA #: 20160593, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316246443 , COMMENTS:","DEPT. OF PUBLIC HEALTH","41.89607768504508","-87.67358451670928","POINT (-87.67358451670928 41.89607768504508)"
"335","446 E 103RD ST","446",,"E","103RD","ST","HIGHWAY AUTHORITY AGREEMENT","2010-07-21T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.707452567818045","-87.61190031411405","POINT (-87.61190031411405 41.707452567818045)"
"ENVWRK26502","360 E SOUTH WATER ST","360",,"E","SOUTH WATER","ST","THORIUM PERMIT HOLD RELEASE","2013-02-05T00:00:00.000","DIG 1 PIT/TRENCH 41' IN CURB/TRAFFICE LANE","DEPT. OF PUBLIC HEALTH","41.88661753412504","-87.6186716725787","POINT (-87.6186716725787 41.88661753412504)"
"ENVBRW14189","5336  W GRAND AVE","5336",,"W","GRAND","AVE","NFR LUST","2005-12-14T00:00:00.000","BP Amoco:, IEMA #: 20001428, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316195247 , COMMENTS:RL 4/04/02 apr assessment exten to 6/30/02.  Extension request  fax rec'd 6/18/02.  RL 8/8/02 apr SCCOM exten to 9/30/03.  Note:  Report received 8/8/02 shown on the database as a CACR/PE Cert. Is actually a SCCR.  Exten rqst recd 3/11/03 by fax.   RL 3/1","HISTORIC DEPT. OF ENVIRONMENT","41.917778878611","-87.759881927735","POINT (-87.759881927735 41.917778878611)"
"ENVBRW14239","8019  S CICERO AVE","8019",,"S","CICERO","AVE","NFR LUST","2008-09-11T00:00:00.000","A & R Katz:, IEMA #: 20081009, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316705029 , COMMENTS:See also #903617, 20080271.","HISTORIC DEPT. OF ENVIRONMENT","41.74687070194436","-87.74113189165915","POINT (-87.74113189165915 41.74687070194436)"
"ENVBRW25777","24  S HALSTED ST","24",,"S","HALSTED","ST","NFR LUST","2012-05-04T00:00:00.000","Chicago/CD-EB/EP Retail JV,LLC:, IEMA #: 20111298, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316287038 , COMMENTS:","DEPT. OF PUBLIC HEALTH","41.88104148643726","-87.64748383876842","POINT (-87.64748383876842 41.88104148643726)"
"ENVBRW14175","508  W 47TH ST","508",,"W","47TH","ST","NFR LUST","2000-04-05T00:00:00.000","Callahan, Richard:, IEMA #: 20000078, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316615337 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.80910285188899","-87.63866375345364","POINT (-87.63866375345364 41.80910285188899)"
"ENVBRW14014","2244  W 52ND ST","2244",,"W","52ND","ST","NFR LUST","2001-03-09T00:00:00.000","Chicago, City of:, IEMA #: 990182, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316005529 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.79896972266518","-87.68102800361808","POINT (-87.68102800361808 41.79896972266518)"
"ENVBRW14387","5525  S DR MARTIN LUTHER KING JR DR","5525",,"S","DR MARTIN LUTHER KING JR","DR","NFR LUST","2008-01-16T00:00:00.000","Chicago Park Dist.:, IEMA #: 892470, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316425021 , COMMENTS:731 Closure letter.","HISTORIC DEPT. OF ENVIRONMENT","41.79373939841531","-87.61580834488456","POINT (-87.61580834488456 41.79373939841531)"
"ENVBRW14106","7059  S INDIANA AVE","7059",,"S","INDIANA","AVE","NFR LUST","2005-09-01T00:00:00.000","Betuni, Sohar:, IEMA #: 20040105, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316426009 , COMMENTS:Previous site name:  Shop & Save.","HISTORIC DEPT. OF ENVIRONMENT","41.76570495037069","-87.61996641028227","POINT (-87.61996641028227 41.76570495037069)"
"ENVWRK23834","444 N MICHIGAN AVE","444",,"N","MICHIGAN","AVE","THORIUM PERMIT HOLD RELEASE","2012-08-22T00:00:00.000",,"DEPT. OF PUBLIC HEALTH","41.89071448025997","-87.6242698742923","POINT (-87.6242698742923 41.89071448025997)"
"ENVBRW14308","4654  N KEDZIE AVE","4654",,"N","KEDZIE","AVE","NFR LUST","2009-01-07T00:00:00.000","4650 North Kedzie Building Corp.:, IEMA #: 20080839, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316616475 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.966147344775486","-87.7085503445466","POINT (-87.7085503445466 41.966147344775486)"
"ENVBRW14046","4537  N OAKLEY AVE","4537",,"N","OAKLEY","AVE","NFR LUST","2000-01-11T00:00:00.000","Old Town School of Folk Music:, IEMA #: 991385, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316045084 , COMMENTS:2/4/2000 recorded NFR removed - no MOU or ordinance attached.","HISTORIC DEPT. OF ENVIRONMENT","41.96426530239128","-87.68619582402202","POINT (-87.68619582402202 41.96426530239128)"
"ENVBRW14333","1400  W DIVISION ST","1400",,"W","DIVISION","ST","NFR LUST","2010-04-29T00:00:00.000","Shell Oil Products US:, IEMA #: 20081100, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316245126 , COMMENTS:See also #20030330, 920134.","HISTORIC DEPT. OF ENVIRONMENT","41.90351743991781","-87.6626910344053","POINT (-87.6626910344053 41.90351743991781)"
"ENVBRW14234","1000  W 94TH ST","1000",,"W","94TH","ST","NFR LUST","2008-01-03T00:00:00.000","Interior Steel Prod.:, IEMA #: 901398, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316690010 , COMMENTS:Proceeding under SRP; PM is Landers.  Remediation performed by Accord Canton Company, who is not o/o of UST.","HISTORIC DEPT. OF ENVIRONMENT","41.72308434671589","-87.64815100118471","POINT (-87.64815100118471 41.72308434671589)"
"ENVWRK35382","255 E GRAND AVE","255",,"E","GRAND","AVE","THORIUM PERMIT HOLD RELEASE","2014-08-20T00:00:00.000","REMOVE EXISTING FLOOR SLAB","DEPT. OF PUBLIC HEALTH","41.891689839806666","-87.62044413482636","POINT (-87.62044413482636 41.891689839806666)"
"ENVWRK39213","217 E ILLINOIS ST","217",,"E","ILLINOIS","ST","THORIUM PERMIT HOLD RELEASE","2015-08-18T00:00:00.000","SUPER STRUCTRE","DEPT. OF PUBLIC HEALTH","41.8908609922566","-87.6219917629147","POINT (-87.6219917629147 41.8908609922566)"
"ENVBRW30991","5345  S HARLEM AVE","5345",,"S","HARLEM","AVE","NFR LUST","2013-10-24T00:00:00.000","CHICAGO ARBY'S JET BRITE CAR WASH:, IEMA #: 20130094, INDUSTRIAL/COMMERCIAL: N, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: # 0316195378 , COMMENTS:","DEPT. OF PUBLIC HEALTH","41.79446457898084","-87.8014571335323","POINT (-87.8014571335323 41.79446457898084)"
"303","918 W JACKSON BLVD","918",,"W","JACKSON","BLVD","HIGHWAY AUTHORITY AGREEMENT","2008-10-03T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.87800456479558","-87.6504258490983","POINT (-87.6504258490983 41.87800456479558)"
"261","5200 S LAKE PARK AVE","5200",,"S","LAKE PARK","AVE","HIGHWAY AUTHORITY AGREEMENT","2006-05-02T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.80094197596625","-87.58763679215699","POINT (-87.58763679215699 41.80094197596625)"
"ENVBRW14421","7015  W GRAND AVE","7015",,"W","GRAND","AVE","NFR LUST","2010-02-22T00:00:00.000","Hoyne Savings Bank:, IEMA #: 20091299, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316185092 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.923439253282886","-87.80140595958423","POINT (-87.80140595958423 41.923439253282886)"
"ENVBRW14145","7050  S DAMEN AVE","7050",,"S","DAMEN","AVE","NFR LUST","2002-10-07T00:00:00.000","B&W Auto Repair:, IEMA #: 942405, 942805, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316675061 , COMMENTS:See also #942805.","HISTORIC DEPT. OF ENVIRONMENT","41.76510261000395","-87.6736873676057","POINT (-87.6736873676057 41.76510261000395)"
"350","5400 W BELMONT AVE","5400",,"W","BELMONT","AVE","HIGHWAY AUTHORITY AGREEMENT","2012-05-11T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.93874655576245","-87.76165948961865","POINT (-87.76165948961865 41.93874655576245)"
"ENVWRK38855","500 N LAKE SHORE DR","500",,"N","LAKE SHORE","DR","THORIUM PERMIT HOLD RELEASE","2015-07-02T00:00:00.000","AOA RAMP IMPROVEMENT @ ILLINOIS AND LSD(LOWER) SOU","DEPT. OF PUBLIC HEALTH","41.891118332731956","-87.61438468463062","POINT (-87.61438468463062 41.891118332731956)"
"ENVBRW14482","3460  N LINCOLN AVE","3460",,"N","LINCOLN","AVE","NFR LUST","2008-01-15T00:00:00.000","U.S. Postal Service Addison Carrier Annex:, IEMA #: 892316, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316035036 , COMMENTS:731 Closure letter.","HISTORIC DEPT. OF ENVIRONMENT","41.94485417460277","-87.67244139190055","POINT (-87.67244139190055 41.94485417460277)"
"030","1952 W GARFIELD AVE","1952",,"W","GARFIELD","AVE","HIGHWAY AUTHORITY AGREEMENT","1999-12-22T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.794028729927206","-87.67404176648581","POINT (-87.67404176648581 41.794028729927206)"
"040","1660 N KINGSBURY ST","1660",,"N","KINGSBURY","ST","HIGHWAY AUTHORITY AGREEMENT",,"MGP","HISTORIC DEPT. OF ENVIRONMENT","41.912219555196835","-87.6554204383651","POINT (-87.6554204383651 41.912219555196835)"
"ENVBRW23167","3104  W HARRISON ST","3104",,"W","HARRISON","ST","NFR LUST","2012-06-28T00:00:00.000","3104 W Harrison - LUST site - NFR Letter:, IEMA #: 20001788, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316005532 , COMMENTS:NFR for LUST Incident at 3104 W Harrison.","DEPT. OF PUBLIC HEALTH","41.873818192818355","-87.70374571207361","POINT (-87.70374571207361 41.873818192818355)"
"ENVBRW13860","52  E 89TH PL","52",,"E","89TH","PL","NFR LUST","2001-01-19T00:00:00.000","Select Canfield:, IEMA #: 960931, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316495017 , COMMENTS:See also #911119, 903636.  Elected to perform remediation in the  SRP.  Lowder is PM for SRP.  NFR letter was issued by the SRP.   NFR letter addressed this LUST incident.","HISTORIC DEPT. OF ENVIRONMENT","41.731958350168036","-87.62194199889815","POINT (-87.62194199889815 41.731958350168036)"
"161","301 W OHIO ST","301",,"W","OHIO","ST","HIGHWAY AUTHORITY AGREEMENT","2002-07-17T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.89225781595018","-87.6356666566441","POINT (-87.6356666566441 41.89225781595018)"
"ENVWRK34503","456 E ILLINOIS ST","456",,"E","ILLINOIS","ST","THORIUM PERMIT HOLD RELEASE","2014-06-20T00:00:00.000","REPLACE TREES ON ILLINOIS ST","DEPT. OF PUBLIC HEALTH","41.891200667389704","-87.61551977822803","POINT (-87.61551977822803 41.891200667389704)"
"ENVBRW14100","1651  N WESTERN AVE","1651",,"N","WESTERN","AVE","NFR LUST","2004-07-16T00:00:00.000","Milwaukee Development Trust:, IEMA #: 20030795, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316235137 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.911728368101684","-87.68711088184462","POINT (-87.68711088184462 41.911728368101684)"
"ENVBRW13817","4100  W FULLERTON AVE","4100",,"W","FULLERTON","AVE","NFR LUST","1995-09-20T00:00:00.000","American Decal & Mfg.:, IEMA #: 940398, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316200001 , COMMENTS:PRE 74 TANKS.  ","HISTORIC DEPT. OF ENVIRONMENT","41.92456703107869","-87.7292846667199","POINT (-87.7292846667199 41.92456703107869)"
"ENVWRK71099","2424 W MONTROSE AVE","2424",,"W","MONTROSE","AVE","HIGHWAY AUTHORITY AGREEMENT HOLD","2021-05-27T00:00:00.000","CHICAGO/WESTMONT AUTO","DEPT. OF PUBLIC HEALTH","41.961415494294435","-87.68968978092478","POINT (-87.68968978092478 41.961415494294435)"
"ENVBRW13642","6231  N WESTERN AVE","6231",,"N","WESTERN","AVE","NFR LUST","1999-10-01T00:00:00.000","Berens Lincoln Ford:, IEMA #: 891017, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316135014 , COMMENTS:12/13/99 recorded NFR removed - MOU and ordinance were not  included.","HISTORIC DEPT. OF ENVIRONMENT","41.99503306659299","-87.68964767623777","POINT (-87.68964767623777 41.99503306659299)"
"ENVWRK33706","600 E GRAND AVE","600",,"E","GRAND","AVE","THORIUM PERMIT HOLD RELEASE","2014-04-30T00:00:00.000","ROADWAY WORK, REPLACE ASPHALT W/PAVERS; RECONFIGUR","DEPT. OF PUBLIC HEALTH","41.892094136861786","-87.61156988394656","POINT (-87.61156988394656 41.892094136861786)"
"298","5500 S WELLS ST","5500",,"S","WELLS","ST","HIGHWAY AUTHORITY AGREEMENT","2008-07-03T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.79419948541374","-87.63192548249236","POINT (-87.63192548249236 41.79419948541374)"
"072","801 W 31ST. ST","801",,"W","31ST.","ST","HIGHWAY AUTHORITY AGREEMENT",,"MGP","HISTORIC DEPT. OF ENVIRONMENT","41.83793546995192","-87.64630870909171","POINT (-87.64630870909171 41.83793546995192)"
"ENVWRK40385","3940 W WASHINGTON BLVD","3940",,"W","WASHINGTON","BLVD","HIGHWAY AUTHORITY AGREEMENT HOLD","2016-03-11T00:00:00.000","3940 W WASHINGTON BOULEVARD","DEPT. OF PUBLIC HEALTH","41.88196093334367","-87.72485800013376","POINT (-87.72485800013376 41.88196093334367)"
"ENVBRW13670","4106  S KARLOV AVE","4106",,"S","KARLOV","AVE","NFR LUST","1997-07-10T00:00:00.000","Metal Service:, IEMA #: 902760, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: Y, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316005324 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.818038003952694","-87.72640349192648","POINT (-87.72640349192648 41.818038003952694)"
"193","1745 W FOSTER AVE","1745",,"W","FOSTER","AVE","HIGHWAY AUTHORITY AGREEMENT","2003-07-22T00:00:00.000","LUST","HISTORIC DEPT. OF ENVIRONMENT","41.97600177657613","-87.67383790914607","POINT (-87.67383790914607 41.97600177657613)"
"ENVBRW13652","4625  N PULASKI RD","4625",,"N","PULASKI","RD","NFR LUST","2004-02-26T00:00:00.000","Checker Taxi Co.:, IEMA #: 900581, INDUSTRIAL/COMMERCIAL: Y, RESIDENTIAL: N, COMPREHENSIVE: N, FOCUSED: Y, LUST: Y, LPC: 0316005642 , COMMENTS:","HISTORIC DEPT. OF ENVIRONMENT","41.96531811702818","-87.72779907256229","POINT (-87.72779907256229 41.96531811702818)"
