"benchmark_number","northing","easting","elevation","location_description","location_description_2","mark_description","year_benchmark_elevation_fixed","book_number","latitude","longitude","estimated_location"
"181.000000","1925840.645000","1133006.833000","45.441000","9 FEET W. OF E. LINE OF NARRAGANSETT AVENUE
66.4 FEET S. OF CENTER LINE OF IRVING PARK BLVD. (SEC LINE)","B.M. IS 2.7 FEET E. OF  E. CURB LINE AND TOP OF COVER IS ABOUT 4 INCHES BELOW WALK ON EAST SIDE OF B.M.",,"1979.000000","432.000000","41.95273374270","-87.78646186220","(41.9527337427, -87.7864618622)"
"580.000000","1895819.202000","1141700.551000","29.015000","9.5 FEET SOUTH OF NORTH LINE OF W POLK STREET","15.5 FEET EAST OF THE EAST LINE OF ALLEY WEST OF S LARAMIE AVENUE",,"1982.000000","410.000000","41.87019490430","-87.75524668730","(41.8701949043, -87.7552466873)"
"458.000000","1839618.067000","1185931.165000","17.329000","11.0 FEET EAST OF THE WEST LINE OF SOUTH WOODLAWN AVE","16.0 FEET NORTH OF THE NORTH LINE OF E 99TH STREET",,"1977.000000","214.000000","41.71504237840","-87.59463654920","(41.7150423784, -87.5946365492)"
"381.000000","1836740.900000","1172439.084000","28.620000","9.3 FEET EAST OF THE WEST LINE OF SOUTH GREEN STREET","26.7 FEET NORTH OF THE NORTH LINE OF THE FIRST ALLEY NORTH OF 103RD STREET","ELEVATION PRIOR TO 1965 WAS 28.610","1971.000000","345.000000","41.70745403460","-87.64413471450","(41.7074540346, -87.6441347145)"
"598.000000","1865528.104000","1158405.461000","21.921000","99.5 FEET NORTH OF THE NORTH LINE OF W 59TH STREET","9.5 FEET WEST OF THE EAST LINEOF S MOZART STREET",,"1984.000000","480.000000","41.78674742400","-87.69474401670","(41.786747424, -87.6947440167)"
"257.000000","1844851.436000","1185419.053000","5.491000","11.3' N. OF S. LINE OF E. 91ST ST.","17.3' W. OF W. LINE OF UNIVERSITY AVE","IN BOOKS 402 - 409","1976.000000","402.000000","41.72941538150","-87.59634802500","(41.7294153815, -87.596348025)"
"356.000000","1865507.017000","1169023.675000","14.694000","9' W. OF E. LINE OF S. ELIZABETH ST.","10.9' N. OF N. LINE OF 1ST ALLEY S. OF W. 59TH ST.",,"1970.000000","91.000000","41.78646654940","-87.65581254730","(41.7864665494, -87.6558125473)"
"390.000000","1920903.666000","1133226.496000","59.915000","9.0 FEET NORTH OF THE SOUTH LINE OF MELROSE STREET","55 FEET EAST OF THE EAST LINE OF NARRAGANSETT AVENUE",,"1974.000000","379.000000","41.93918228680","-87.78577029490","(41.9391822868, -87.7857702949)"
"371.000000","1841884.090000","1167639.831000","37.670000","8.6 FEET EAST OF THE WEST LINE OF S. JUSTINE STREET","2.3 FEET SOUTH OF THE SOUTH LINE OF THE FIRST ALLEY NORTH OF W 95TH STREET","N. OF N.W. COR.","1981.000000","342.000000","41.72167181210","-87.66156273090","(41.7216718121, -87.6615627309)"
"299.000000","1858716.409000","1193005.134000","4.468000","13.9' W. OF E. LINE OF OGLESBY AVE.","20.8' N. OF N. LINE OF E. 70TH PL.",,"1973.000000","368.000000","41.76728043260","-87.56810696190","(41.7672804326, -87.5681069619)"
"432.000000","1920864.562000","1149526.673000","22.221000","8.3 FEET WEST OF EAST LINE OF HARDING AVENUE","91.6 FEET SOUTH OF SOUTH LINE OF BELMONT AVENUE",,"1972.000000","301.000000","41.93877364950","-87.72586311250","(41.9387736495, -87.7258631125)"
"510.000000","1853326.375000","1177823.609000","8.705000","10.0 FEET WEST OF THE WEST LINE OF ALLEY EAST OF S STATE STREET","9.1 FEET SOUTH OF THE NORTH LINE OF E 78TH STREET",,"1969.000000","310.000000","41.75284673570","-87.62391600050","(41.7528467357, -87.6239160005)"
"246.000000","1924010.517000","1162349.468000","17.099000","8.8' E. OF W. LINE OF N. DAMEN AVE.","64.9' N. OF N. LINE OF W. ADDISON ST.","B.M. IS CITY OF CHICAGO STANDARD MONUMENT","1968.000000","1696.000000","41.94714731530","-87.67864781150","(41.9471473153, -87.6786478115)"
"445.000000","1928322.330000","1118587.448000","52.104000","1.5 FEET WEST OF THE EAST LINE OF N CHESTER AVE","3.0 FEET NORTH OF THE SOUTH LINE OF W BRODMAN AVENUE, PRODUCED EAST","ELEVATION PREVIOUS TO 1965 WAS 52.182","1979.000000","210.000000","41.95978405140","-87.83941694490","(41.9597840514, -87.8394169449)"
"234.000000","1939975.263000","1167046.028000","8.118000","122' W. OF W. LINE OF BROADWAY","10.2' N. OF S. LINE OF ELMDALE AVE.",,"1976.000000","408.000000","41.99085538420","-87.66092404660","(41.9908553842, -87.6609240466)"
"25.000000","1860206.539000","1186739.434000","7.643000","12.7 FEET W. OF E. LINE OF DORCHESTER AVE","13.8 FEET S. OF N. LINE OF E. 68TH STREET. PRODUCED W.",,"1899.000000","0.000000","41.77152015420","-87.59102589200","(41.7715201542, -87.591025892)"
"474.000000","1942006.881000","1143613.907000","32.151000","12.9 FEET WEST OF THE EAST LINE OF N KEATING AVENUE","88.3 FEET SOUTH OF THE SOUTH LINE OF W DEVON AVENUE",,"1975.000000","393.000000","41.99690278040","-87.74706250510","(41.9969027804, -87.7470625051)"
"557.000000","1825238.522000","1195680.007000","5.524000","5.5 FEET NORTH OF THE SOUTH LINE OF E 121ST STREET","1.5 FEET EAST OF THE WEST LINE OF S TORRENCE AVENUE
(38.5 FEET WEST OF THE CENTER LINE OF S TORRENCE AVENUE)","SW COR","1978.000000","422.000000","41.67534835130","-87.55940576980","(41.6753483513, -87.5594057698)"
"139.000000","1819322.056000","1198768.467000","5.432000","12.8 W. OF E. LINE OF HOUSTON AVENUE","14.4 FEET S. OF S. LINE OF E. 130TH STREET","ORDINANCE ESABLISHING ELEVATION; JULY 15, 1925","1978.000000","423.000000","41.65903624160","-87.54829891320","(41.6590362416, -87.5482989132)"
"275.000000","1941921.885000","1127451.935000","67.065000","14.8' S. OF N. LINE OF HIGHLAND AVE.","42' E. OF E. LINE OF N. HARLEM AVE.","IN BOOKS 446 AND 452","1981.000000","446.000000","41.99695779230","-87.80651881800","(41.9969577923, -87.806518818)"
"542.000000","1870304.538000","1143044.931000","16.984000","10.0 FEET NORTH OF THE SOUTH LINE OF W 51ST STREET","5.0 FEET WEST OF THE WEST LINE OF THE ALLEY EAST OF S LEAMINGTON AVENUE",,"1979.000000","435.000000","41.80015401200","-87.75094607960","(41.800154012, -87.7509460796)"
"506.000000","1892114.146000","1164054.700000","11.493000","54.0 FEET EAST OF THE EAST LINE OF S WOLCOTT AVENUE","11.3 FEET SOUTH OF THE NORTH LINE OF W 16TH STREET",,"1969.000000","308.000000","41.85958546540","-87.67328195510","(41.8595854654, -87.6732819551)"
"418.000000","1910222.916000","1149780.080000","24.842000","8.7 FEET WEST OF THE EAST LINE OF NORTH HARDING AVENUE","72.2 FEET SOUTH OF THE SOUTH LINE OF WEST NORTH AVENUE",,"1972.000000","361.000000","41.90956708660","-87.72520914020","(41.9095670866, -87.7252091402)"
"592.000000","1873444.331000","1156137.528000","17.319000","104.5 FEET NORTH OF THE NORTH LINE OF W 47TH STREET","10.5 FEET EAST OF THE WEST LINE OF S TROY STREET",,"1983.000000","471.000000","41.80851657320","-87.70284664650","(41.8085165732, -87.7028466465)"
"285.000000","1885830.432000","1169647.426000","12.448000","9' W'LY OF E'LY LINE OF S. THROOP ST.","289' N'LY OF N'LY LINE OF S. LYMAN ST. TO THE W.","IN BOOKS 64 AND 61","1966.000000","64.000000","41.84222259580","-87.65293555520","(41.8422225958, -87.6529355552)"
"563.000000","1850562.461000","1200204.495000","6.318000","11.5 FEET NORTH OF THE SOUTH LINE OF E 83RD STREET","8.5 FEET WEST OF THE WEST LINE OF S GREENBAY AVENUE","SW COR","1976.000000","404.000000","41.74472669280","-87.54199381680","(41.7447266928, -87.5419938168)"
"333.000000","1852211.747000","1167361.853000","23.357000","15.1' E. OF W. LINE OF S. JUSTINE ST.","10.6' N. OF ALLEY S. OF W. 79TH ST.","S. OF S.W. COR.","1969.000000","80.000000","41.75001836350","-87.66228596920","(41.7500183635, -87.6622859692)"
"424.000000","1841571.094000","1164382.238000","82.845000","10.0 FEET WEST OF THE EAST LINE OF SEELEY AVENUE","12.6 FEET SOUTH OF THE SOUTH LINE OF WEST 95TH STREET",,"1971.000000","341.000000","41.72088203750","-87.67350355430","(41.7208820375, -87.6735035543)"
"265.000000","1907782.494000","1148178.387000","25.185000","11.8' W. OF E. LINE OF N. KILDARE AVE.","76.2' N. OF N. LINE OF W. DIVISON ST.","ELEVATION PRIOR TO 1965 AND 25.155","1972.000000","235.000000","41.90290133160","-87.73115605790","(41.9029013316, -87.7311560579)"
"220.000000","1928004.151000","1136206.989000","40.308000","2.7' W. OF W. LINE OF N. MARMORA AVE.","11' S. OF N. LINE OF CULLOM AVE.","IN BOOKS 439 AND 440","1979.000000","439.000000","41.95861397930","-87.77464588420","(41.9586139793, -87.7746458842)"
"468.000000","1918637.172000","1156913.678000","12.999000","11.0 FEET WEST OF THE EAST LINE OF N MOZART STREET","5.0 FEET SOUTH OF THE SOUTH LINE OF THE 1ST ALLEY NORTH OF W DIVERSEY AVENUE",,"1968.000000","221.000000","41.93251468340","-87.69877452940","(41.9325146834, -87.6987745294)"
"480.000000","1861747.931000","1130176.465000","36.409000","10.6 FEET WEST OF THE EAST LINE OF S NOTTINGHAM AVENUE","10.0 FEET SOUTH OF THE SOUTH LINE OF 1ST ALLEY OF W 63RD STREET",,"1968.000000","229.000000","41.77690262180","-87.79833492700","(41.7769026218, -87.798334927)"
"350.000000","1881013.408000","1158419.577000","13.796000","12.3' S. OF N. LINE OF W. 35TH PL.","15.3' W. OF W. LINE OF 1ST ALLEY E. OF S. CALIFORNIA AVE.","ELEVATION PREVIOUS TO 1966 WAS 13.796","1927.000000","87.000000","41.82924081520","-87.69427007080","(41.8292408152, -87.6942700708)"
"403.000000","1904992.393000","1138511.315000","39.383000","8.8 FEET EAST OF THE WEST LINE OF PARKSIDE AVENUE","182 FEET NORTH OF THE NORTH LINE OF CHICAGO AVENUE",,"1972.000000","360.000000","41.89542567470","-87.76673319870","(41.8954256747, -87.7667331987)"
"294.000000","1881862.794000","1164225.548000","12.886000","10.3' E. OF THE W. LINE OF S. WOLCOTT AVE.","11.2' N. OF  N. LINE OF W. 34TH PL.","ELEVATION PREVIOUS TO 1966 WAS 12.863","1923.000000","70.000000","41.83145112780","-87.67294418000","(41.8314511278, -87.67294418)"
"573.000000","1939643.745000","1146013.806000","27.485000","12.0 FEET WEST OF THE EAST LINE OF N KOSTNER AVENUE","79.0 FEET NORTH OF THE NORTH LINE OF W PETERSON AVENUE","NE COR","1975.000000","393.000000","41.99037275850","-87.73829457460","(41.9903727585, -87.7382945746)"
"321.000000","1910462.346000","1159808.874000","16.677000","10' W. OF E. LINE OF N. ARTESIAN AVE.","55.2' S. OF S. LINE OF W. NORTH AVENUE",,"1965.000000","77.000000","41.91002308010","-87.68836094530","(41.9100230801, -87.6883609453)"
"514.000000","1923066.766000","1125086.516000","58.932000","25.0 FEET NORTH OF THE NORTH LINE OF W ADDISON STREET FROM THE WEST","10.0 FEET EAST OF THE WEST LINE OF N OLEANDER AVENUE",,"1979.000000","435.000000","41.94525687870","-87.81563956050","(41.9452568787, -87.8156395605)"
"437.000000","1851789.115000","1152451.109000","38.892000","104 FEET SOUTH OF THE SOUTH LINE OF W 79TH STREET","9.5 FEET WEST OF THE EAST LINE OF S HAMLIN AVENUE",,"1967.000000","281.000000","41.74916471850","-87.71693707000","(41.7491647185, -87.71693707)"
"545.000000","1864170.047000","1136735.524000","36.759000","10.0 FEET NORTH OF THE NORTH LINE OF W 60TH STREET","9.5 FEET EAST OF THE WEST LINE OF S MEADE AVENUE",,"1980.000000","445.000000","41.78343485890","-87.77423132520","(41.7834348589, -87.7742313252)"
"326.000000","1850535.929000","1191272.464000","6.259000","10.3' E. OF W. LINE OF CHAPPEL AVE.","18.1' N. OF N. LINE OF 1ST ALLEY N. OF E. 83RD ST.",,"1974.000000","79.000000","41.74487463230","-87.57472221320","(41.7448746323, -87.5747222132)"
"537.000000","1875333.529000","1158303.035000","12.872000","10.3 FEET NORTH OF THE SOUTH LINE OF W 44TH STREET","100.0 FEET WEST OF THE WEST LINE OF S. CALIFORNIA AVENUE",,"1978.000000","430.000000","41.81365690590","-87.69485251840","(41.8136569059, -87.6948525184)"
"441.000000","1857079.024000","1151241.760000","37.834000","11.5 FEET NORTH OF THE NORTH LINE OF 1ST ALLEY SOUTH OF W 71ST STREET","9.5 FEET EAST OF THE WEST LINE OF S HARDING AVENUE","REPLACES STANDARD NO. 162","1967.000000","208.000000","41.76370480750","-87.72123073300","(41.7637048075, -87.721230733)"
"14.000000","1873844.031000","1177537.629000","16.222000","19 FEET  W. OF  E. LINE OF S. WABASH AVENUE.","6 FEET S. OF  E.  47TH STREET.",,"1969.000000","314.000000","41.80915576300","-87.62434405390","(41.809155763, -87.6243440539)"
"501.000000","1921040.258000","1165776.153000","17.844000","10.8 FEET WEST OF THE EAST LINE OF N GREENVIEW AVENUE","5.0 FEET NORTH OF THE NORTH LINE OF W FLETCHER STREET",,"1968.000000","299.000000","41.93892426500","-87.66613727100","(41.938924265, -87.666137271)"
"469.000000","1924337.396000","1151602.647000","15.393000","11.0 FEET NORTH OF THE SOUTH LINE OF W WAVELAND AVE","99.5 FEET WEST OF THE WEST LINE OF N CENTRAL PARK AVENUE",,"1962.000000","221.000000","41.94826275220","-87.71814174120","(41.9482627522, -87.7181417412)"
"245.000000","1924093.830000","1167627.867000","19.834000","3.3' N. OF N. LINE OF ADDISON ST.","13.5' E. OF THE W LINE OF N. RACINE AVE.","COVER OF THIS MONUMENT SET TO PERMANENT GRADE","1968.000000","305.000000","41.94726365640","-87.65924352750","(41.9472636564, -87.6592435275)"
"365.000000","1872972.558000","1150803.609000","19.602000","9' E. OF W. LINE OF S. HARDING AVE.","29.5' S. OF THE S. LINE OF 1ST ALLEY S. OF W. 47TH ST.","S. OF S.W. COR.","1967.000000","95.000000","41.80732767250","-87.72242277200","(41.8073276725, -87.722422772)"
"128.000000","1844267.957000","1164077.902000","79.319000","10.8 FEET N. OF S. LINE OF W. 91ST STREET","13 FEET W. OF E. LINE OF S. HOYNE AVENUE","COVER OF THIS MONUMENT SET TO PERMANENT GRADE
ADJUSTED BY WARD 8-28-1919","1971.000000","342.000000","41.72828905280","-87.67454267950","(41.7282890528, -87.6745426795)"
"360.000000","1860260.592000","1169785.062000","16.059000","9.2' E. OF W. LINE OF S. MAY ST.","74.6' S. OF S. LINE OF MARQUETTE RD.","S. OF S.W. COR.","1970.000000","91.000000","41.77205322970","-87.65317306260","(41.7720532297, -87.6531730626)"
"486.000000","1944519.492000","1124958.705000","72.084000","114.0 FEET WEST OF THE WEST LINE OF N OLEANDER AVENUE FROM THE NORTH","15.0 FEET NORTH OF THE SOUTH LINE OF W PRATT AVENUE 
(7.2 FEET NORTHWESTERLY OF THE NORTHWESTERLY LINE OF THE ALLEY WEST OF N ORLEANDER AVENUE MEASURED PERPENDICULAR TO THE NORTHWESTERLY LINE OF THE ALLEY)",,"1981.000000","254.000000","42.00412759990","-87.81563282770","(42.0041275999, -87.8156328277)"
"419.000000","1931485.347000","1138820.611000","37.189000","8.3 FEET WEST OF THE EAST LINE OF LINDER AVE","81.0 FEET NORTH OF THE NORTH LINE OF LAWRENCE AVE PRODUCED EAST",,"1978.000000","426.000000","41.96811953560","-87.76495215700","(41.9681195356, -87.764952157)"
"298.000000","1876896.211000","1179684.720000","18.261000","10.2' N. OF S. LINE OF E. 42ND PL.","22' E. OF E. LINE OF S. DR. MARTIN LUTHER KING JR DR.",,"1923.000000","0.000000","41.81748232150","-87.61637560270","(41.8174823215, -87.6163756027)"
"589.000000","1835152.796000","1204761.356000","7.950000","11.0 FEET NORTH OF THE NORTH LINE OF ALLEY SOUTH OF E 106TH STREET","9.5 FEET EAST OF THE WEST LINE OF S AVENUE ""B""",,"1978.000000","429.000000","41.70232532150","-87.52582695950","(41.7023253215, -87.5258269595)"
"314.000000","1856152.684000","1185164.396000","5.641000","9.8' N. OF S. LINE OF E. 74TH ST.","32' W. OF E. LINE OF UNIVERSITY AVE. PRODUCED S.",,"1973.000000","76.000000","41.76043315640","-87.59692659680","(41.7604331564, -87.5969265968)"
"616.000000","1920486.148000","1141839.515000","34.382000","9.6 FEET SOUTH OF THE NORTH LINE OF FLETCHER ST.","8.8 FEET WEST OF THE EAST LINE OF LECLAIRE AVE.","COPPER POINT IN CONCRETE SHAFT WITHOUT A COVER","1917.000000","377.000000","41.93788124680","-87.75412503520","(41.9378812468, -87.7541250352)"
"398.000000","1905193.057000","1144042.318000","28.237000","11.0 FEET NORTH OF THE SOUTH LINE OF RICE STREET","6.5 FEET EAST OF THE EAST LINE OF THE FIRST ALLEY WEST OF CICERO AVENUE",,"1972.000000","359.000000","41.89587429140","-87.74641385430","(41.8958742914, -87.7464138543)"
"338.000000","1934185.801000","1140390.827000","32.078000","8.5' E. OF W. LINE OF N. LATROBE AVE.","74.7' N. OF N. LINE OF FOSTER AVE.",,"1978.000000","84.000000","41.97550107790","-87.75911194320","(41.9755010779, -87.7591119432)"
"179.000000","1915360.989000","1127750.478000","66.828000","12.2 FEET SOUTHERLY OF NORTHERLY LINE OF GRAND AVENUE","30.2 FEET DUE E. FROM E. LINE OF N. HARLEM AVENUE THIS MONUMENT IS IN A MANHOLE TOPPED WITH A ""LAWN"" COVER",,"1936.000000","367.000000","41.92406670850","-87.80602184540","(41.9240667085, -87.8060218454)"
"217.000000","1918505.735000","1141910.427000","34.041000","8' W. OF E. LINE OF LECLAIRE AVE.","3' N. OF N. LINE OF WOLFRAM ST.",,"1974.000000","0.000000","41.93244548290","-87.75391360810","(41.9324454829, -87.7539136081)"
"533.000000","1915730.423000","1155320.195000","18.645000","13.2 FEET SOUTH OF THE SOUTH LINE OF W FULLERTON AVENUE","9.5 FEET EAST OF THE WEST LINE OF N ALBANY AVENUE","CONSTRUCTED IN 1971","1972.000000","362.000000","41.92457055410","-87.70470873560","(41.9245705541, -87.7047087356)"
"80.000000","1894501.341000","1151250.284000","20.623000","10.4 FEET N. OF W. ROOSEVELT ROAD","21 FEET E. OF W. LINE OF INDEPENDENCE BLVD","COVER OF THIS MONUMENT SET TO PERMANENT GRADE
THIS MONUMENT SETTLED BETWEEN 1910 AND 1921
ELEVATION FOR 1901-1910 WAS 20.769
ELEVATION PRIOR TO 1965 WAS 20.737","1965.000000","256.000000","41.86639671170","-87.72022085940","(41.8663967117, -87.7202208594)"
"519.000000","1833909.409000","1170641.716000","43.810000","10.0 FEET EAST OF THE WEST LINE OF S MAY STREET","28.0 FEET NORTH OF THE NORTH LINE OF W 107TH STREET",,"1971.000000","349.000000","41.69972327020","-87.65079888250","(41.6997232702, -87.6507988825)"
"344.000000","1907807.247000","1141515.190000","30.004000","9.1' N. OF S. LINE OF CRYSTAL ST.","13.5' E. OF E. LINE OF N. LARAMIE AVE.",,"1972.000000","87.000000","41.90309499770","-87.75563091820","(41.9030949977, -87.7556309182)"
"272.000000","1918836.663000","1168490.961000","18.519000","48' N. OF N. LINE OF DIVERSEY PKWY.","10.7' W. OF E. LINE OF SEMINARY AVE.",,"1968.000000","1741.000000","41.93281908310","-87.65622367700","(41.9328190831, -87.656223677)"
"568.000000","1946946.584000","1127339.171000","57.614000","10.5 FEET NORTH OF THE SOUTH LINE OF W FITCH AVENUE","14.0 FEET WEST OF THE WEST LINE OF N HARLEM AVENUE","SW COR","1981.000000","453.000000","42.01074792350","-87.80681997040","(42.0107479235, -87.8068199704)"
"495.000000","1889788.582000","1165984.257000","11.397000","16.0 FEET WEST OF THE WEST LINE OF S ASHLAND AVENUE","11.0 FEET NORTH OF THE SOUTH LINE OF W 21ST PLACE",,"1966.000000","263.000000","41.85316298230","-87.66626545710","(41.8531629823, -87.6662654571)"
"549.000000","1846929.364000","1161753.422000","85.278000","5.0 FEET SOUTH OF THE NORTH LINE OF W 87TH STREET","74.0 FEET WEST OF THE WEST LINE OF S WESTERN AVE",,"1981.000000","457.000000","41.73564088250","-87.68298410040","(41.7356408825, -87.6829841004)"
"192.000000","1931739.064000","1170020.191000","8.214000","3.6 FEET W. OF W. LINE OF CLARENDON AVENUE","10 FEET N. OF S. LINE OF LAKESIDE PLACE",,"1970.000000","332.000000","41.96819046700","-87.65022602540","(41.968190467, -87.6502260254)"
"221.000000","1922980.541000","1136430.561000","40.489000","9.3' W. OF E. LINE OF N. MARMORA AVE.","9.4' N. LINE OF S. LINE OF EDDY ST.","IN BOOKS 432 AND 433","1979.000000","432.000000","41.94482468630","-87.77394447990","(41.9448246863, -87.7739444799)"
"404.000000","1847896.189000","1193979.231000","4.995000","8.6 FEET EAST OF THE WEST LINE OF PHILLIPS AVENUE","97.6 FEET NORTH OF THE NORTH LINE OF 87TH STREET",,"1974.000000","380.000000","41.73756505080","-87.56489078630","(41.7375650508, -87.5648907863)"
"376.000000","1849823.894000","1170073.246000","22.603000","8.9 FEET EAST OF THE WEST LINE OF SOUTH MAY STREET","31.9 FEET NORTH OF THE NORTH LINE OF WEST 83RD STREET","NW COR","1970.000000","333.000000","41.74340731240","-87.65241948040","(41.7434073124, -87.6524194804)"
"383.000000","1825797.965000","1173490.848000","33.917000","8.3 FEET WEST OF EAST LINE OF EMERALD AVENUE","2.2 FEET SOUTH OF SOUTH LINE OF FIRST ALLEY SOUTH OF WEST 119TH STREET","S OF SE COR","1972.000000","355.000000","41.67740176380","-87.64060541640","(41.6774017638, -87.6406054164)"
"574.000000","1942633.976000","1163957.534000","21.284000","29.0 FEET NORTH OF THE NORTH LINE OF W DEVON AVENUE","11.0 FEET WEST OF THE EAST LINE OF N PAULINA STREET",,"1977.000000","413.000000","41.99821694740","-87.67220873340","(41.9982169474, -87.6722087334)"
"78.000000","1899795.093000","1151117.719000","22.078000","98.3 FEET E. OF THE W. LINE OF N. HAMLIN AVENUE","7 FEET N. OF W. MADISON ST (IN GARFIELD PARK)","ELEVATION PRIOR TO 1965 WAS 22.146","1965.000000","256.000000","41.88092595550","-87.72056878400","(41.8809259555, -87.720568784)"
"318.000000","1926712.266000","1164535.114000","19.201000","40.2' N. OF N. LINE OF IRVING PK. BLVD.","12.6' W. OF E. LINE OF N. PAULINA ST.",,"1968.000000","77.000000","41.95451495230","-87.67053719270","(41.9545149523, -87.6705371927)"
"585.000000","1935876.224000","1143242.468000","31.218000","70.5 FEET WEST OF THE WEST LINE OF N CICERO AVENUE","10.5 FEET SOUTH OF THE NORTH LINE OF W CATALPA AVENUE",,"1978.000000","421.000000","41.98008679510","-87.74858287500","(41.9800867951, -87.748582875)"
"119.000000","1843793.780000","1193814.114000","17.843000","13.7 FEET S. OF N. LINE OF E. 93RD ST.","10 FEET W. OF E. LINE OF YATES AVENUE","COVER OF THIS MONUMENT SET TO GRADE","1976.000000","403.000000","41.72631171560","-87.56562977700","(41.7263117156, -87.565629777)"
"582.000000","1903561.923000","1173270.162000","12.809000","21.5 FEET EAST OF THE NORTHEASTERLY CORNER OF N KINGSBURY STREET AND W ILLINOIS STREET","9.0 FEET SOUTH OF THE NORTH LINE OF W ILLINOIS STREET","MONUMENT IS ENCASED IN MANHOLE","1983.000000","474.000000","41.89079953660","-87.63911505420","(41.8907995366, -87.6391150542)"
"349.000000","1897244.723000","1144605.263000","27.987000","11' N. OF S. LINE OF W. CONGRESS PKWY.","4.7' W. OF W. LINE OF THE 1ST ALLEY E. OF S. CICERO AVE.","ELEVATION PRIOR TO 1965 WAS 27.976","1965.000000","87.000000","41.87405253680","-87.74454654840","(41.8740525368, -87.7445465484)"
"34.000000","1905362.160000","1164941.369000","16.464000","10 FEET  W. OF  THE E. LINE OF N. PAULINA STREET","2.5 FEET  S. OF  THE S. LINE OF W. CHICAGO AVENUE","COVER OF THIS MONUMENT SET TO PERMANENT GRADE.
ELEVATION PRIOR TO 1965 WAS 16.478","1968.000000","260.000000","41.89592035870","-87.66965121920","(41.8959203587, -87.6696512192)"
"227.000000","1922468.230000","1130106.387000","60.235000","3' S. OF S. LINE OF CORNELIA AVE.","9.5' E. OF W. LINE OF NEWCASTLE AVE.","IN BOOKS 433 - 435","1979.000000","433.000000","41.94352974770","-87.79720179980","(41.9435297477, -87.7972017998)"
"374.000000","1854225.788000","1164697.869000","24.788000","8.2 FEET SOUTH OF THE SOUTH LINE OF W. 76TH STREET","8.7 W OF THE EAST LINE OF S WINCHESTER AVENUE","SE COR","1970.000000","333.000000","41.75560178120","-87.67199127050","(41.7556017812, -87.6719912705)"
"553.000000","1823332.071000","1175912.808000","42.362000","34.0 FEET EAST OF THE EAST LINE OF S STEWART AVENUE (PRODUCED SOUTH)","11.0 FEET NORTH OF THE SOUTH LINE OF W 123RD STREET",,"1975.000000","394.000000","41.67058118400","-87.63181379870","(41.670581184, -87.6318137987)"
"151.000000","1816503.435000","1179989.670000","11.885000","9.5 FEET N. OF S. LINE OF E. 134TH STREET","4.4 FEET E. OF E. LINE OF INDIANA STREET","MONUMENT IS IN A MANHOLE","1979.000000","437.000000","41.65175029970","-87.61710056080","(41.6517502997, -87.6171005608)"
"479.000000","1863973.562000","1132247.387000","33.556000","11.5 FEET NORTH OF THE S LINE OF W 60TH STREET","10.3 FEET W OF THE WEST LINE OF 1ST ALLEY EAST OF S OAK PARK AVENUE",,"1968.000000","230.000000","41.78297457190","-87.79069131070","(41.7829745719, -87.7906913107)"
"453.000000","1888852.379000","1147717.710000","21.967000","97.5 FEET SOUTH OF THE SOUTH LINE OF W CERMAK ROAD","12.5 FEET WEST OF THE EAST LINE OF S KIRKLAND AVENUE","ELEVATION PREVIOUS TO 1966 WAS 21.979","1966.000000","212.000000","41.85096375290","-87.73333431710","(41.8509637529, -87.7333343171)"
"276.000000","1897632.370000","1158515.625000","14.657000","6.4' N. OF S. LINE OF W. CONGRESS PKWY.","47.1' E. OF E. LINE OF S. WASHTENAW AVE.","ELEVATION PRIOR TO 1965 WAS 14.686
IN BOOKS 61 AND 261","1965.000000","61.000000","41.87484307940","-87.69346331400","(41.8748430794, -87.693463314)"
"258.000000","1845750.776000","1191104.444000","4.390000","5.7' W. OF E. LINE OF JEFFERY AVE.","27.2' N. OF N. LINE OF E. 90TH ST.","IN BOOKS 408 AND 409","1976.000000","408.000000","41.73174778960","-87.57549224940","(41.7317477896, -87.5754922494)"
"411.000000","1831349.023000","1162459.525000","66.945000","49.8 FEET EAST OF THE EAST LINE OF WESTERN AVENUE - PRODUCED NORTH","8.6 FEET NORTH OF THE SOUTH LINE OF 100TH PLACE",,"1971.000000","348.000000","41.69287115560","-87.68082976890","(41.6928711556, -87.6808297689)"
"430.000000","1835284.264000","1195183.099000","5.317000","8.7 FEET EAST OF WEST LINE OF HOXIE AVENUE","14.5 FEET NORTH OF NORTH LINE OF 106TH STREET",,"1977.000000","412.000000","41.70292718090","-87.56089480940","(41.7029271809, -87.5608948094)"
"287.000000","1886982.573000","1158177.532000","12.463000","105.2' E. OF W. LINE OF S. CALIFORNIA AVE.","11.8' S. OF N. LINE OF W. 25TH PL. TO THE W.","ELEVATION PREVIOUS TO 1966 WAS 12.437","1966.000000","65.000000","41.84562583190","-87.69499537100","(41.8456258319, -87.694995371)"
"558.000000","1833307.653000","1199918.286000","4.547000","10.0 FEET EAST OF THE EAST LINE OF S BUFFALO AVE","10.5 FEET SOUTH OF THE NORTH LINE OF E 109TH STREET","NE COR","1978.000000","426.000000","41.69738532560","-87.54362245580","(41.6973853256, -87.5436224558)"
