Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2014-2015,102,41.95380404,-87.68643896,2301 W IRVING PARK RD,,CHICAGO,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-267-8410,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_102,"(41.95380404, -87.68643896)",39,46,21538,613,18
2014-2015,106,41.88063823,-87.75552784,5222 W MADISON ST,,CHICAGO,IL,60644,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_106,"(41.88063823, -87.75552784)",32,26,22216,674,23
2014-2015,276,41.88585,-87.62034,205 NORTH COLUMBUS DRIVE,,CHICAGO,IL,60601,United States of America,CVS/pharmacy,http://www.cvs.com,312-861-0315,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 7:00 AM-9:00 PM, Tue: 7:00 AM-9:00 PM, Wed: 7:00 AM-9:00 PM, Thu: 7:00 AM-9:00 PM, Fri: 7:00 AM-9:00 PM, Sat:  9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_276,"(41.88585, -87.62034)",42,38,14309,580,36
2014-2015,80,41.948199,-87.648099,3646 N BROADWAY ST,,CHICAGO,IL,60613,United States of America,Walgreens,http://www.Walgreens.com,773-549-3808,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_80,"(41.948199, -87.648099)",53,57,21186,726,39
2014-2015,208,41.87971934,-87.62462083,122 S. MICHIGAN AVE,,CHICAGO,IL,60603,United States of America,Walgreens,http://www.Walgreens.com,312-973-3708,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_208,"(41.87971934, -87.62462083)",34,38,14311,367,36
2014-2015,137,41.95366692,-87.70746241,3153 W IRVING PARK RD,,CHICAGO,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-588-9196,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,,,2014-2015_137,"(41.95366692, -87.70746241)",39,16,21538,372,20
2014-2015,228,41.99383,-87.6608,6150 NORTH BROADWAY,,CHICAGO,IL,60660,United States of America,CVS/pharmacy,http://www.cvs.com,773-274-9337,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_228,"(41.99383, -87.6608)",14,76,4451,536,16
2014-2015,235,41.86681,-87.65684,1211 WEST ROOSEVELT ROAD,,CHICAGO,IL,60608,United States of America,CVS/pharmacy,http://www.cvs.com,312-733-0147,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_235,"(41.86681, -87.65684)",43,29,14920,96,26
2014-2015,210,41.88998586,-87.62443082,410 N. MICHIGAN,,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_210,"(41.88998586, -87.62443082)",6,37,21182,626,36
2014-2015,258,41.73941,-87.72185,8444 SOUTH PULASKI ROAD,,CHICAGO,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-284-0316,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_258,"(41.73941, -87.72185)",8,69,4300,197,30
2014-2015,283,41.88347,-87.6342,208 WEST WASHINGTON,,CHICAGO,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-201-5921,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 6:30 AM-7:00 PM, Tue: 6:30 AM-7:00 PM, Wed: 6:30 AM-7:00 PM, Thu: 6:30 AM-7:00 PM, Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_283,"(41.88347, -87.6342)",46,38,14914,92,36
2014-2015,25,41.6923314,-87.6354432,507 W 111TH ST,,CHICAGO,IL,60628,United States of America,34th Ward Office,,773-928-6961,Diane Turner,09/29/2014,09/29/2014,10:00:00,13:00:00,09/29/2014 10:00:00 AM,09/29/2014 01:00:00 PM,Monday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_25,"(41.6923314, -87.6354432)",19,45,21861,486,22
2014-2015,247,41.9636,-87.72818,4540 NORTH PULASKI ROAD,,CHICAGO,IL,60630,United States of America,CVS/pharmacy,http://www.cvs.com,773-283-5777,,09/01/2014,03/31/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_247,"(41.9636, -87.72818)",48,14,21869,257,38
2014-2015,206,41.79977912,-87.66479119,5147 S ASHLAND AVE,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-523-2036,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-6:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_206,"(41.79977912, -87.66479119)",37,59,14924,789,2
2014-2015,112,41.75713527,-87.6242235,11 E 75TH ST,,CHICAGO,IL,60619,United States of America,Walgreens,http://www.Walgreens.com,773-224-1211,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_112,"(41.75713527, -87.6242235)",61,67,21546,475,32
2014-2015,272,41.89018,-87.63728,"344 WEST HUBBARD STREET, CORNER OF ORLEANS",,CHICAGO,IL,60654,United States of America,CVS/pharmacy,http://www.cvs.com,312-222-2570,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-8:00 PM, Tue: 8:00 AM-8:00 PM, Wed: 8:00 AM-8:00 PM, Thu: 8:00 AM-8:00 PM, Fri: 8:00 AM-8:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_272,"(41.89018, -87.63728)",55,37,4446,652,36
2014-2015,197,41.89443937,-87.61748686,680 N LAKE SHORE DR,,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-943-2224,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 8:00 AM-4:00 PM",,,,2014-2015_197,"(41.89443937, -87.61748686)",6,37,21182,158,36
2014-2015,213,41.73632,-87.58595,8712 SOUTH STONY ISLAND AVENUE,,CHICAGO,IL,60619,United States of America,CVS/pharmacy,http://www.cvs.com,773-933-9200,,09/01/2014,03/31/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday",Open 24 Hours,,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_213,"(41.73632, -87.58595)",61,44,21202,490,35
2014-2015,305,41.8275839,-87.68245444,3644 South Archer Ave,,Chicago,IL,60609,United States of America,Jewel-Osco 3302,http://www.jeweloscopharmacies.com,773-523-1700,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_305,"(41.8275839, -87.68245444)",37,56,14924,719,1
2014-2015,249,41.9458,-87.7667,3615 NORTH CENTRAL AVENUE,,CHICAGO,IL,60634,United States of America,CVS/pharmacy,http://www.cvs.com,773-283-2355,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_249,"(41.9458, -87.7667)",21,15,22254,361,44
2014-2015,24,41.94808109,-87.70771258,3649 N KEDZIE AVE,,CHICAGO,IL,60618,United States of America,33rd Ward Office,,773-478-8040,Gina Munoz,10/18/2014,10/18/2014,10:00:00,13:00:00,10/18/2014 10:00:00 AM,10/18/2014 01:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_24,"(41.94808109, -87.70771258)",39,16,21538,372,20
2014-2015,182,41.87812749,-87.63709139,250 S WACKER DR,,CHICAGO,IL,60606,United States of America,Walgreens,http://www.Walgreens.com,312-876-1363,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_182,"(41.87812749, -87.63709139)",46,38,14914,92,36
2014-2015,70,41.932899,-87.648099,740 W DIVERSEY PKWY,,CHICAGO,IL,60614,United States of America,Walgreens,http://www.Walgreens.com,773-929-1097,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_70,"(41.932899, -87.648099)",22,57,21190,684,25
2014-2015,303,41.95355444,-87.74505531,4660 W Irving Park Rd,,Chicago,IL,60641,United States of America,Jewel-Osco 3262,http://www.jeweloscopharmacies.com,773-202-0072,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_303,"(41.95355444, -87.74505531)",21,15,22618,139,50
2014-2015,85,42.016399,-87.675799,7410 N CLARK ST,,CHICAGO,IL,60626,United States of America,Walgreens,http://www.Walgreens.com,773-743-6784,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_85,"(42.016399, -87.675799)",9,10,21853,489,5
2014-2015,217,41.8463,-87.61577,2545 MARTIN LUTHER KING,,CHICAGO,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-842-5700,,09/01/2014,03/31/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 9:00 AM-7:00 PM, Tue: 9:00 AM-7:00 PM, Wed: 9:00 AM-7:00 PM, Thu: 9:00 AM-7:00 PM, Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_217,"(41.8463, -87.61577)",40,34,21194,193,10
2014-2015,43,41.76592995,-87.58000943,1833 E 71ST ST,,CHICAGO,IL,60649,United States of America,5th Ward-Don Nash Comm. Center,,773-324-5555,Kimberly Webb,10/07/2014,10/07/2014,10:00:00,13:00:00,10/07/2014 10:00:00 AM,10/07/2014 01:00:00 PM,Tuesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_43,"(41.76592995, -87.58000943)",24,39,22538,452,37
2014-2015,278,41.87979,-87.62729,137 SOUTH STATE STREET,,CHICAGO,IL,60603,United States of America,CVS/pharmacy,http://www.cvs.com,312-609-1215,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 7:00 AM-7:00 PM, Tue: 7:00 AM-7:00 PM, Wed: 7:00 AM-7:00 PM, Thu: 7:00 AM-7:00 PM, Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_278,"(41.87979, -87.62729)",34,38,14311,367,36
2014-2015,95,41.83954147,-87.64679288,3000 S HALSTED ST,,CHICAGO,IL,60608,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_95,"(41.83954147, -87.64679288)",43,58,14920,59,48
2014-2015,299,41.73615438,-87.62724033,101 West 87th St,,Chicago,IL,60620,United States of America,Jewel-Osco 3181,http://www.jeweloscopharmacies.com,773-483-6500,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_299,"(41.73615438, -87.62724033)",59,40,21554,1,13
2014-2015,13,41.7299276,-87.66274575,9011 S ASHLAND AVE,,CHICAGO,IL,60620,United States of America,21st Ward Office,,773-881-9300,Jydia Scott,10/06/2014,10/06/2014,12:00:00,15:00:00,10/06/2014 12:00:00 PM,10/06/2014 03:00:00 PM,Monday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_13,"(41.7299276, -87.66274575)",59,72,21554,195,13
2014-2015,176,41.933819,-87.653644,2835 N SHEFFIELD AVE STE 505,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-348-3574,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_176,"(41.933819, -87.653644)",22,57,4449,681,25
2014-2015,135,41.751299,-87.575499,2015 E 79TH ST,,CHICAGO,IL,60649,United States of America,Walgreens,http://www.Walgreens.com,773-734-2492,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_135,"(41.751299, -87.575499)",25,42,22538,507,35
2014-2015,111,41.86597108,-87.7115222,3401 W ROOSEVELT RD,,CHICAGO,IL,60624,United States of America,Walgreens,http://www.Walgreens.com,773-542-1232,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_111,"(41.86597108, -87.7115222)",57,30,21572,772,14
2014-2015,183,41.93951813,-87.71351911,3424 W BELMONT AVE,,CHICAGO,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-267-2328,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_183,"(41.93951813, -87.71351911)",39,22,21538,138,12
2014-2015,9,41.74617885,-87.68290226,8108 S WESTERN AVE,,CHICAGO,IL,60620,United States of America,18th Ward Office,,773-471-1991,Veeta Nowell,11/04/2014,11/04/2014,10:00:00,13:00:00,11/04/2014 10:00:00 AM,11/04/2014 01:00:00 PM,Tuesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_9,"(41.74617885, -87.68290226)",8,69,21554,243,30
2014-2015,64,41.77969238,-87.64142791,641 W 63RD ST,Lower Level,CHICAGO,IL,60621,United States of America,Englewood Neighborhood Health Center,http://www.cityofchicago.org/city/en/depts/cdph/supp_info/clinical_health/immunizations_walk-inclinics.html,312-745-1000,,09/01/2014,09/01/2015,,,,,"Thursday, Friday","Thursdays: 9:00 AM-4:30 PM, Fridays: 8:00 AM to 3:30 PM",No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_64,"(41.77969238, -87.64142791)",11,66,21559,435,4
2014-2015,325,41.801969,-87.704528,5050 S KEDZIE AVE,,CHICAGO,IL,60632,United States of America,Kmart Pharmacy,http://www.kmartpharmacy.com,773-476-6323,Pharmacy,08/24/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-4:00 PM",,Call for details.,"No appointment necessary. Other vaccines available: Pneumonia, Herpes Zoster (Zostavax), Tetanus / Diphtheria, Tetanus / Diphtheria / Pertussis, Hepatitis A, Hepatitis B, HPV (Gardasil), Varicella, MMR (Measles / Mumps / Rubella), Meningcoccal Vaccine availability can vary. Please call your Kmart pharmacist for details",2014-2015_325,"(41.801969, -87.704528)",56,61,22248,776,8
2014-2015,143,41.728499,-87.551399,2924 E 92ND ST,,CHICAGO,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-721-6603,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,,,2014-2015_143,"(41.728499, -87.551399)",25,42,21202,510,47
2014-2015,87,41.886999,-87.624699,300 N MICHIGAN AVE,,CHICAGO,IL,60601,United States of America,Walgreens,http://www.Walgreens.com,312-558-9079,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-6:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_87,"(41.886999, -87.624699)",42,38,14309,580,36
2014-2015,78,41.89627009,-87.66921829,1650 W CHICAGO AVE,,CHICAGO,IL,60622,United States of America,Walgreens,http://www.Walgreens.com,312-829-6186,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_78,"(41.89627009, -87.66921829)",4,25,21560,518,41
2014-2015,290,41.96825,-87.76696,4801 NORTH CENTRAL AVENUE,,CHICAGO,IL,60630,United States of America,MinuteClinic Inside CVS/pharmacy Store # 08750,http://www.cvs.com/minuteclinic,866-389-2727,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-530 PM, Sun: 9:00 AM-4:30 PM",,Call for details.,MinuteClinic vaccinates children 18 months or older in most states.,2014-2015_290,"(41.96825, -87.76696)",48,11,21869,129,50
2014-2015,329,41.993416,-87.660775,6140 North Broadway,,Chicago,IL,60660,United States of America,Physicians Immediate Care,http://physiciansimmediatecare.com/clinics/chicago-edgewater,,,08/25/2014,04/01/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat-Sun: 8:00 AM-4:00 PM",,Call for details.,,2014-2015_329,"(41.993416, -87.660775)",14,76,4451,536,16
2014-2015,190,41.896319,-87.636896,315 W CHICAGO AVE,,CHICAGO,IL,60654,United States of America,Walgreens,http://www.Walgreens.com,312-280-1599,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_190,"(41.896319, -87.636896)",55,37,4446,652,36
2014-2015,279,41.88054,-87.63254,120 SOUTH LASALLE STREET,,CHICAGO,IL,60603,United States of America,CVS/pharmacy,http://www.cvs.com,312-750-0884,,09/01/2014,03/31/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 7:00 AM-7:00 PM, Tue: 7:00 AM-7:00 PM, Wed: 7:00 AM-7:00 PM, Thu: 7:00 AM-7:00 PM, Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_279,"(41.88054, -87.63254)",34,38,14311,92,36
2014-2015,332,41.871374,-87.627161,811 S. State St.,,Chicago,IL,60605,United States of America,Physicians Immediate Care,http://physiciansimmediatecare.com/clinics/Chicago-IL-South-Loop#.VFqdwPnF9-4,,,08/28/2014,04/04/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat-Sun: 8:00 AM-4:00 PM",,Call for details.,,2014-2015_332,"(41.871374, -87.627161)",35,38,14913,368,10
2014-2015,202,41.93983941,-87.65216148,912 W BELMONT AVE,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-665-8990,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-6:30 PM, Sat: Closed, Sun: Closed",,,,2014-2015_202,"(41.93983941, -87.65216148)",22,57,4449,681,25
2014-2015,295,41.75780566,-87.58626826,7530 S. Stoney Island,,Chicago,IL,60649,United States of America,Jewel-Osco 3030,http://www.jeweloscopharmacies.com,773-288-7002,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_295,"(41.75780566, -87.58626826)",61,39,22538,188,35
2014-2015,101,41.87940671,-87.63401786,200 W ADAMS ST,,CHICAGO,IL,60606,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_101,"(41.87940671, -87.63401786)",46,38,14914,92,36
2014-2015,74,41.844099,-87.724799,4005 W 26TH ST,,CHICAGO,IL,60623,United States of America,Walgreens,http://www.Walgreens.com,773-521-9504,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_74,"(41.844099, -87.724799)",57,32,21569,194,28
2014-2015,226,41.93822,-87.64878,3101 NORTH CLARK STREET,,CHICAGO,IL,60657,United States of America,CVS/pharmacy,http://www.cvs.com,773-477-3333,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_226,"(41.93822, -87.64878)",22,57,4449,682,25
2014-2015,266,41.93285,-87.68753,2815 NORTH WESTERN AVENUE,,CHICAGO,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-486-4102,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_266,"(41.93285, -87.68753)",39,23,21538,240,40
2014-2015,306,41.86625418,-87.66652414,1220 S. Ashland Ave.,,Chicago,IL,60608,United States of America,Jewel-Osco 3344,http://www.jeweloscopharmacies.com,312-733-2837,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_306,"(41.86625418, -87.66652414)",43,29,14920,96,23
