calendar,event_id,title,is_cancelled,start_date,end_date,all_day,description,location_name,address,contact_name,contact_email,contact_phone,age_groups,event_types,detail_url,signup_url,image_url,id,california_census_zipcodes,Census Tracts
cityhall,4050,CANCELLED: The Disabilities Commission Regular Meeting,true,05/04/2020 06:30:00 PM,05/04/2020 06:30:00 PM,false,"The May 4th, 2020 Regular Meeting of the Disabilities Commission has been cancelled. <br /><br />The Disabilities Commission helps improve the quality of life for people with disabilities in Santa Monica by prioritizing issues of concern and advising the City Council and City Staff on those issues. The Commission recommends ways to maximize participation of people with disabilities in all facets of City life and increase awareness of the abilities, rights and issues of people with disabilities throughout the community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4050,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4050,,cityhall_4050,368,15
cityhall,3887,City Council Meeting,false,04/28/2020 05:30:00 PM,04/28/2020 05:30:00 PM,false,"Regular Meeting of the Santa Monica City Council <br />* City Council meetings will be held at the Santa Monica Civic Center - East Wing until April 10, 2020.*",Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3887,,cityhall_3887,368,15
cityhall,3993,Cancelled Special Meeting of the Airport Commission,true,04/27/2020 07:00:00 PM,04/27/2020 07:00:00 PM,false,Monthly meeting of the Airport Commission,Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",Michael Ferguson,michael.ferguson@smgov.net,3104588591,All Ages,Community/Government Meetings,,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3993,,cityhall_3993,368,15
cityhall,4062,CANCELLED: The Social Services Commission Regular Meeting,true,04/27/2020 07:00:00 PM,04/27/2020 07:00:00 PM,false,"The April 27th, 2020 Regular Meeting of the Social Services Commission has been cancelled. The mission of the Social Services Commission is to preserve and enhance the quality of life for all residents of the City of Santa Monica. Through ongoing dialogue, outreach, education and advocacy, the Social Services Commission will advise and assist the City Council and staff with needs assessment, priorities, planning, and budgetary implications for social service programs.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4062,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4062,,cityhall_4062,368,15
other,1045,Cancelled Task Force on the Environment Meeting,true,04/20/2020 07:00:00 PM,04/20/2020 10:00:00 PM,false,https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,,"other
Santa Monica, CA 90401",,,,"50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability",https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,http://calendar.smgov.net/other/eventsignup.asp?ID=1045,,other_1045,,
cityhall,3482,Cancelled Public Art Committee,true,04/20/2020 05:30:00 PM,04/20/2020 06:30:00 PM,false,"The Public Art Committee advises the Arts Commission on what form public art projects should take, how specific public art competitions are to be conducted, suggest selection panel members and, on occasion, suggest artists to participate in invitational competitions. The Committee works with City staff to approve the annual Percent for Art Budget.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",Chris Guerra,chris.guerra@smgov.net,(310)458-8350,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3482,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3482,,cityhall_3482,368,15
cityhall,3751,Cancelled - The Recreation & Parks Commission Regular Meeting,true,04/16/2020 07:30:00 PM,04/16/2020 07:30:00 PM,false,Cancelled - The Recreation & Parks Commission advises City Council and City staff on matters related to recreation and use of public open space.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3751,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3751,,cityhall_3751,368,15
cityhall,4105,Cancelled Housing Commission,true,04/16/2020 06:00:00 PM,04/16/2020 06:00:00 PM,false,Meeting of the Housing Commission,Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",Housing Division,smhousing@smgov.net,(310) 458-8411 x5406,Adults,Community/Government Meetings,https://www.santamonica.gov/housing-commission,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4105,,cityhall_4105,368,15
cityhall,3907,Cancelled Planning Commission,true,04/15/2020 07:00:00 PM,04/15/2020 07:00:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the City?s General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3907,,cityhall_3907,368,15
cityhall,3892,Cancelled Planning Commission,true,04/15/2020 07:00:00 PM,04/15/2020 07:00:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the City?s General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3892,,cityhall_3892,368,15
cityhall,4036,CANCELLED: The Commission for the Senior Community Regular Meeting,true,04/15/2020 01:30:00 PM,04/15/2020 01:30:00 PM,false,"The April 15th, 2020 Regular Meeting of the Commission for the Senior Community has been cancelled. <br /><br />Santa Monica's Commission for the Senior Community focuses on preserving and improving the quality of life for Santa Monicans 60 and older. The Commission advises City Council on a wide range of issues relevant to older adults. The Commission also provides opportunities to educate seniors, their families and caregivers on these issues.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4036,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4036,,cityhall_4036,368,15
cityhall,3462,City Council Meeting,false,04/14/2020 05:30:00 PM,04/14/2020 05:30:00 PM,false,"Regular Meeting of the Santa Monica City Council<br /><br />*City Council meetings will be held at the Santa Monica Civic Center - East Wing until April 10, 2020.*<br />",Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3462,,cityhall_3462,368,15
cityhall,3915,Cancelled Landmarks Commission Meeting,true,04/13/2020 07:00:00 PM,04/13/2020 07:00:00 PM,false,"Established in 1975, the mission of the Landmarks Commission is ?To protect improvements and areas which represent the City's cultural, social, economic, political and architectural history; safeguard the City's historic, aesthetic and cultural heritage; and promote the use of landmarks and historic districts for the education, pleasure and welfare of the people.?",Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Landmarks-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3915,,cityhall_3915,368,15
cityhall,3960,Cancelled Santa Monica Rent Control Regular Board Meeting,true,04/09/2020 07:00:00 PM,04/09/2020 07:00:00 PM,false,"The Rent Control Board meets to conduct business associated with the Rent Control Charter Amendment and Regulations. Note: Feb, March and April meetings will be in East Wing of Civic Auditorium.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)","Lonnie Guinn, Board Secretary",lonnie.guinn@smgov.net,3104588751,All Ages,Community/Government Meetings,www.smgov.net/rentcontrol (http://www.smgov.net/rentcontrol),http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3960,,cityhall_3960,368,15
cityhall,3972,Cancelled Santa Monica Rent Control Board Meeting,true,04/09/2020 07:00:00 PM,04/09/2020 07:00:00 PM,false,The Rent Control Board meets to conduct business associated with the Rent Control Charter Amendment and Regulations.,Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",Lonnie Guinn,lonnie.guinn@smgov.net,3104588751,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3972,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3972,,cityhall_3972,368,15
cityhall,4011,CANCELLED: Commission on the Status of Women Regular Meeting,true,04/08/2020 07:00:00 PM,04/08/2020 07:00:00 PM,false,"The April 8th, 2020 Regular Meeting of the Commission on the Status of Women has been cancelled. <br /><br />The purpose of the Commission on the Status of Women is to enhance the status of women in our community. The Commission will promote these goals through investigation of, advocacy for, and policy development regarding issues relevant to women and girls, and by creating leadership and career advancement opportunities for women and girls in our community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4011,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4011,,cityhall_4011,368,15
cityhall,3994,Cancelled Special Meeting of the Airport Commission,true,04/07/2020 07:00:00 PM,04/07/2020 07:00:00 PM,false,CANCELLED: Special Meeting of Airport Commission Presentation of the DRAFT Parks and Recreation Master Plan (PRMP)has been cancelled due to public health concerns.,Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3994,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3994,,cityhall_3994,368,15
cityhall,4099,Cancelled Architectural Review Board Meeting,true,04/06/2020 07:00:00 PM,04/06/2020 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts ?to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.?",Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4099,,cityhall_4099,368,15
cityhall,4049,CANCELLED: The Disabilities Commission Regular Meeting,true,04/06/2020 06:30:00 PM,04/06/2020 06:30:00 PM,false,"The April 6th, 2020 Regular Meeting of the Disabilities Commission has been cancelled. <br /><br />The Disabilities Commission helps improve the quality of life for people with disabilities in Santa Monica by prioritizing issues of concern and advising the City Council and City Staff on those issues. The Commission recommends ways to maximize participation of people with disabilities in all facets of City life and increase awareness of the abilities, rights and issues of people with disabilities throughout the community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4049,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4049,,cityhall_4049,368,15
cityhall,3906,Cancelled Planning Commission,true,04/01/2020 07:00:00 PM,04/01/2020 07:00:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the City?s General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3906,,cityhall_3906,368,15
library,32966,Cancelled Big Blue Bus Community Meeting: Proposed Service Adjustments for August 2020,true,03/26/2020 06:00:00 PM,03/26/2020 08:00:00 PM,false,"Big Blue Bus is hosting a community meeting on Thursday, March 26 from 6-8pm, on proposed service adjustments that would take effect August 2020.<br /><br />Thursday, 3/26: Santa Monica Main Library, 6pm ? 8pm<br /><br />For more details, visit: bigbluebus.com/meetings.<br /><br />",Main Library,"601 Santa Monica Boulevard
Santa Monica, CA 90401
(34.0185, -118.493556)",,,,All Ages,Community/Government Meetings,,http://calendar.smgov.net/library/eventsignup.asp?ID=32966,,library_32966,368,15
library,33250,Cancelled LIBRARY CLOSED Through April 30,true,03/26/2020 08:30:00 AM,03/26/2020 09:00:00 PM,false,"The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through April 30. For more information on the Library?s closure visit smpl.org or santamonica.gov/coronavirus, or follow us on Twitter - @SantaMonicaLibr, Facebook - @smpublil and Instagram - @santamonicalibr for updates. Follow the City of Santa Monica on Facebook, Twitter and Instagram for updates or sign up for SMAlerts.<br />",Montana Avenue Branch Library,"1704 Montana Avenue
Santa Monica, CA 90403
(34.034472, -118.491944)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33250,,library_33250,365,3
library,33202,Cancelled LIBRARY CLOSED Through April 30,true,03/26/2020 08:30:00 AM,03/26/2020 09:00:00 PM,false,"The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through April 30. For more information on the Library?s closure visit smpl.org or santamonica.gov/coronavirus. Follow us on Twitter @SantaMonicaLibr, Facebook @smpublil and Instagram @santamonicalibr for updates. Follow the City of Santa Monica on Facebook, Twitter and Instagram for updates or sign up SMAlerts.<br />",Fairview Branch Library,"2101 Ocean Park Boulevard
Santa Monica, CA 90405
(34.014667, -118.463583)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33202,,library_33202,363,20
library,33153,Cancelled MAIN & BRANCH LIBRARIES CLOSED through April 30,true,03/26/2020 08:30:00 AM,03/26/2020 09:00:00 PM,false,"<br />The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through April 30. For more information on the Library?s closure visit smpl.org or santamonica.gov/coronavirus. Follow us on Twitter @SantaMonicaLibr, Facebook @smpublil and Instagram @santamonicalibr for updates. Follow the City of Santa Monica on Facebook, Twitter and Instagram for updates or sign up SMAlerts.<br />",Main Library,"601 Santa Monica Boulevard
Santa Monica, CA 90401
(34.0185, -118.493556)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33153,,library_33153,368,15
library,33298,Cancelled LIBRARY CLOSED Through April 30,true,03/26/2020 08:30:00 AM,03/26/2020 09:00:00 PM,false,"The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through March 31, and longer if required. <br /><br />For more information on the Library?s closure:<br />? Visit smpl.org or santamonica.gov/coronavirus <br />? Follow us on Twitter @SantaMonicaLibr, Facebook @smpublil and Instagram @santamonicalibr for updates<br />? To receive updates from the City:<br />? Follow the City on Facebook, Twitter and Instagram for updates <br />? Sign up for SMAlerts<br /><br />While the Library is closed, I can still be reached during normal business hours by email. It may take slightly longer to respond and we appreciate your patience during this time.<br /><br />Stay safe and healthy!<br />",Ocean Park Branch Library,"2601 Main Street
Santa Monica, CA 90405
(34.002667, -118.483667)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33298,,library_33298,363,16
library,33418,Cancelled LIBRARY CLOSED Through April 30,true,03/26/2020 08:30:00 AM,03/26/2020 09:00:00 PM,false,"<br />The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through April 30. For more information on the Library?s closure visit smpl.org or santamonica.gov/coronavirus. Follow us on Twitter @SantaMonicaLibr, Facebook @smpublil and Instagram @santamonicalibr for updates. Follow the City of Santa Monica on Facebook, Twitter and Instagram for updates or sign up SMAlerts.<br />",Pico Branch Library,"2201 Pico Blvd
Santa Monica, CA 90405
(34.021102, -118.467354)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33418,,library_33418,364,13
library,33417,Cancelled LIBRARY CLOSED Through April 30,true,03/25/2020 08:30:00 AM,03/25/2020 09:00:00 PM,false,"The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through April 30. For more information on the Library?s closure visit smpl.org or santamonica.gov/coronavirus. Follow us on Twitter @SantaMonicaLibr, Facebook @smpublil and Instagram @santamonicalibr for updates. Follow the City of Santa Monica on Facebook, Twitter and Instagram for updates or sign up SMAlerts.<br />",Pico Branch Library,"2201 Pico Blvd
Santa Monica, CA 90405
(34.021102, -118.467354)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33417,,library_33417,364,13
library,33152,Cancelled MAIN & BRANCH LIBRARIES CLOSED through April 30,true,03/25/2020 08:30:00 AM,03/25/2020 09:00:00 PM,false,"<br />The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through April 30. For more information on the Library?s closure visit smpl.org or santamonica.gov/coronavirus. Follow us on Twitter @SantaMonicaLibr, Facebook @smpublil and Instagram @santamonicalibr for updates. Follow the City of Santa Monica on Facebook, Twitter and Instagram for updates or sign up SMAlerts.<br />",Main Library,"601 Santa Monica Boulevard
Santa Monica, CA 90401
(34.0185, -118.493556)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33152,,library_33152,368,15
library,33201,Cancelled LIBRARY CLOSED Through April 30,true,03/25/2020 08:30:00 AM,03/25/2020 09:00:00 PM,false,"The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through April 30. For more information on the Library?s closure visit smpl.org or santamonica.gov/coronavirus. Follow us on Twitter @SantaMonicaLibr, Facebook @smpublil and Instagram @santamonicalibr for updates. Follow the City of Santa Monica on Facebook, Twitter and Instagram for updates or sign up SMAlerts.<br />",Fairview Branch Library,"2101 Ocean Park Boulevard
Santa Monica, CA 90405
(34.014667, -118.463583)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33201,,library_33201,363,20
library,33249,Cancelled LIBRARY CLOSED Through April 30,true,03/25/2020 08:30:00 AM,03/25/2020 09:00:00 PM,false,"The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through April 30. For more information on the Library?s closure visit smpl.org or santamonica.gov/coronavirus, or follow us on Twitter - @SantaMonicaLibr, Facebook - @smpublil and Instagram - @santamonicalibr for updates. Follow the City of Santa Monica on Facebook, Twitter and Instagram for updates or sign up for SMAlerts.<br />",Montana Avenue Branch Library,"1704 Montana Avenue
Santa Monica, CA 90403
(34.034472, -118.491944)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33249,,library_33249,365,3
library,33297,Cancelled LIBRARY CLOSED Through April 30,true,03/25/2020 08:30:00 AM,03/25/2020 09:00:00 PM,false,"The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through March 31, and longer if required. <br /><br />For more information on the Library?s closure:<br />? Visit smpl.org or santamonica.gov/coronavirus <br />? Follow us on Twitter @SantaMonicaLibr, Facebook @smpublil and Instagram @santamonicalibr for updates<br />? To receive updates from the City:<br />? Follow the City on Facebook, Twitter and Instagram for updates <br />? Sign up for SMAlerts<br /><br />While the Library is closed, I can still be reached during normal business hours by email. It may take slightly longer to respond and we appreciate your patience during this time.<br /><br />Stay safe and healthy!<br />",Ocean Park Branch Library,"2601 Main Street
Santa Monica, CA 90405
(34.002667, -118.483667)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33297,,library_33297,363,16
cityhall,3886,Cancelled City Council Meeting,true,03/24/2020 05:30:00 PM,03/24/2020 05:30:00 PM,false,"Regular Meeting of the Santa Monica City Council <br />* City Council meetings will be held at the Santa Monica Civic Center - East Wing until April 10, 2020.*",Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3886,,cityhall_3886,368,15
library,33248,Cancelled LIBRARY CLOSED Through April 30,true,03/24/2020 08:30:00 AM,03/24/2020 09:00:00 PM,false,"The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through April 30. For more information on the Library?s closure visit smpl.org or santamonica.gov/coronavirus, or follow us on Twitter - @SantaMonicaLibr, Facebook - @smpublil and Instagram - @santamonicalibr for updates. Follow the City of Santa Monica on Facebook, Twitter and Instagram for updates or sign up for SMAlerts.<br />",Montana Avenue Branch Library,"1704 Montana Avenue
Santa Monica, CA 90403
(34.034472, -118.491944)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33248,,library_33248,365,3
library,33200,Cancelled LIBRARY CLOSED Through April 30,true,03/24/2020 08:30:00 AM,03/24/2020 09:00:00 PM,false,"The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through April 30. For more information on the Library?s closure visit smpl.org or santamonica.gov/coronavirus. Follow us on Twitter @SantaMonicaLibr, Facebook @smpublil and Instagram @santamonicalibr for updates. Follow the City of Santa Monica on Facebook, Twitter and Instagram for updates or sign up SMAlerts.<br />",Fairview Branch Library,"2101 Ocean Park Boulevard
Santa Monica, CA 90405
(34.014667, -118.463583)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33200,,library_33200,363,20
library,33416,Cancelled LIBRARY CLOSED Through April 30,true,03/24/2020 08:30:00 AM,03/24/2020 09:00:00 PM,false,"The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through April 30. For more information on the Library?s closure visit smpl.org or santamonica.gov/coronavirus. Follow us on Twitter @SantaMonicaLibr, Facebook @smpublil and Instagram @santamonicalibr for updates. Follow the City of Santa Monica on Facebook, Twitter and Instagram for updates or sign up SMAlerts.<br />",Pico Branch Library,"2201 Pico Blvd
Santa Monica, CA 90405
(34.021102, -118.467354)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33416,,library_33416,364,13
library,33296,Cancelled LIBRARY CLOSED Through April 30,true,03/24/2020 08:30:00 AM,03/24/2020 09:00:00 PM,false,"The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through March 31, and longer if required. <br /><br />For more information on the Library?s closure:<br />? Visit smpl.org or santamonica.gov/coronavirus <br />? Follow us on Twitter @SantaMonicaLibr, Facebook @smpublil and Instagram @santamonicalibr for updates<br />? To receive updates from the City:<br />? Follow the City on Facebook, Twitter and Instagram for updates <br />? Sign up for SMAlerts<br /><br />While the Library is closed, I can still be reached during normal business hours by email. It may take slightly longer to respond and we appreciate your patience during this time.<br /><br />Stay safe and healthy!<br />",Ocean Park Branch Library,"2601 Main Street
Santa Monica, CA 90405
(34.002667, -118.483667)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33296,,library_33296,363,16
library,33151,Cancelled MAIN & BRANCH LIBRARIES CLOSED through April 30,true,03/24/2020 08:30:00 AM,03/24/2020 09:00:00 PM,false,"<br />The City of Santa Monica cares about your health and safety. We are working closely with the LA County Department of Public Health to monitor the novel coronavirus. To prevent the spread of COVID-19, the Santa Monica Public Library has closed its facilities to the public through April 30. For more information on the Library?s closure visit smpl.org or santamonica.gov/coronavirus. Follow us on Twitter @SantaMonicaLibr, Facebook @smpublil and Instagram @santamonicalibr for updates. Follow the City of Santa Monica on Facebook, Twitter and Instagram for updates or sign up SMAlerts.<br />",Main Library,"601 Santa Monica Boulevard
Santa Monica, CA 90401
(34.0185, -118.493556)",,,,All Ages,Community/Government Meetings,http://santamonica.gov/coronavirus,http://calendar.smgov.net/library/eventsignup.asp?ID=33151,,library_33151,368,15
cityhall,3992,Cancelled Special Meeting of the Airport Commission,true,03/23/2020 07:00:00 PM,03/23/2020 07:00:00 PM,false,Monthly meeting of the Airport Commission,Civic Auditorium - East Wing,"1855 Main St.
Santa Monica, CA 90401
(34.009085, -118.491533)",Michael Ferguson,michael.ferguson@smgov.net,3104588591,All Ages,Community/Government Meetings,,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3992,,cityhall_3992,368,15
cityhall,4061,CANCELLED: The Social Services Commission Regular Meeting,true,03/23/2020 07:00:00 PM,03/23/2020 07:00:00 PM,false,"The March 23rd, 2020 Regular Meeting of the Commission has been cancelled. <br /><br />The mission of the Social Services Commission is to preserve and enhance the quality of life for all residents of the City of Santa Monica. Through ongoing dialogue, outreach, education and advocacy, the Social Services Commission will advise and assist the City Council and staff with needs assessment, priorities, planning, and budgetary implications for social service programs.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4061,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4061,,cityhall_4061,368,15
cityhall,3750,Cancelled: Thelma Terry - The Recreation & Parks Commission Regular Meeting,true,03/19/2020 07:30:00 PM,03/19/2020 07:30:00 PM,false,Cancelled: Thelma Terry Auditorium at Virginia Ave Park. The Recreation & Parks Commission advises City Council and City staff on matters related to recreation and use of public open space.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3750,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3750,,cityhall_3750,368,15
