"ledger_type","cost_center_type","fund_id","fund_name","department_id","department_name","division_id","division_name","object","object_description","category_code","category_code_description","fiscal_year","july","august","september","october","november","december","january","february","march","april","may","june","total"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400883","SPC HAP SU05","610","Intergovernmental","2015","-312373.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-312373.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400883","SPC HAP SU05","610","Intergovernmental","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400883","SPC HAP SU05","610","Intergovernmental","2016","-319830.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-319830.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400883","SPC HAP SU05","610","Intergovernmental","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400884","SPC HAP EXPANSION","610","Intergovernmental","2013","-245292.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-245292.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400884","SPC HAP EXPANSION","610","Intergovernmental","2014","-214044.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-214044.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400884","SPC HAP EXPANSION","610","Intergovernmental","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-214044.00","0.00","0.00","0.00","0.00","-214044.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400884","SPC HAP EXPANSION","610","Intergovernmental","2014","-214044.00","0.00","0.00","0.00","0.00","0.00","0.00","214044.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400884","SPC HAP EXPANSION","610","Intergovernmental","2015","-185901.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-185901.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400884","SPC HAP EXPANSION","610","Intergovernmental","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400884","SPC HAP EXPANSION","610","Intergovernmental","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400884","SPC HAP EXPANSION","610","Intergovernmental","2016","-194940.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-194940.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400885","SPC HAP NEW","610","Intergovernmental","2013","-312973.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-312973.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400885","SPC HAP NEW","610","Intergovernmental","2014","-290481.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-290481.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400885","SPC HAP NEW","610","Intergovernmental","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-290481.00","0.00","0.00","0.00","0.00","-290481.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400885","SPC HAP NEW","610","Intergovernmental","2014","-290481.00","0.00","0.00","0.00","0.00","0.00","0.00","290481.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400885","SPC HAP NEW","610","Intergovernmental","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400885","SPC HAP NEW","610","Intergovernmental","2015","-276654.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-276654.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400885","SPC HAP NEW","610","Intergovernmental","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400885","SPC HAP NEW","610","Intergovernmental","2016","-288098.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-288098.00"
"B1","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTE WATER","400890","CITY OF LA  - SEWER REPAIR","650","Charges for Service","2013","-388402.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-388402.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTE WATER","400890","CITY OF LA  - SEWER REPAIR","650","Charges for Service","2014","-398112.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-398112.00"
"B1","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","400890","CITY OF LA  - SEWER REPAIR","650","Charges for Service","2014","-398112.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-398112.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","400890","CITY OF LA  - SEWER REPAIR","650","Charges for Service","2015","-398112.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-398112.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","400890","CITY OF LA  - SEWER REPAIR","650","Charges for Service","2016","-406074.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-406074.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","400891","CITY OF LA - MAPS REFUND","650","Charges for Service","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400921","SPC ADMIN SU02","610","Intergovernmental","2013","-4696.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4696.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400921","SPC ADMIN SU02","610","Intergovernmental","2014","-4067.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4067.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400921","SPC ADMIN SU02","610","Intergovernmental","2014","-4067.00","0.00","0.00","0.00","0.00","0.00","0.00","4067.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400921","SPC ADMIN SU02","610","Intergovernmental","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4067.00","0.00","0.00","0.00","0.00","-4067.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400921","SPC ADMIN SU02","610","Intergovernmental","2015","-5982.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5982.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400921","SPC ADMIN SU02","610","Intergovernmental","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400921","SPC ADMIN SU02","610","Intergovernmental","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400921","SPC ADMIN SU02","610","Intergovernmental","2016","-5982.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5982.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400922","SPC ADMIN TRA","610","Intergovernmental","2013","-111006.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-111006.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400922","SPC ADMIN TRA","610","Intergovernmental","2014","-108825.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-108825.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400922","SPC ADMIN TRA","610","Intergovernmental","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-108825.00","0.00","0.00","0.00","0.00","-108825.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400922","SPC ADMIN TRA","610","Intergovernmental","2014","-108825.00","0.00","0.00","0.00","0.00","0.00","0.00","108825.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400922","SPC ADMIN TRA","610","Intergovernmental","2015","-107446.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-107446.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400922","SPC ADMIN TRA","610","Intergovernmental","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400922","SPC ADMIN TRA","610","Intergovernmental","2016","-102952.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-102952.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400922","SPC ADMIN TRA","610","Intergovernmental","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400923","SPC ADMIN SU05","610","Intergovernmental","2013","-19874.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-19874.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400923","SPC ADMIN SU05","610","Intergovernmental","2014","-27417.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-27417.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400923","SPC ADMIN SU05","610","Intergovernmental","2014","-27417.00","0.00","0.00","0.00","0.00","0.00","0.00","27417.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400923","SPC ADMIN SU05","610","Intergovernmental","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-27417.00","0.00","0.00","0.00","0.00","-27417.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400923","SPC ADMIN SU05","610","Intergovernmental","2015","-22041.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-22041.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400923","SPC ADMIN SU05","610","Intergovernmental","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400923","SPC ADMIN SU05","610","Intergovernmental","2016","-22388.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-22388.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400923","SPC ADMIN SU05","610","Intergovernmental","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400924","SPC ADMIN EXPANSION","610","Intergovernmental","2013","-17170.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-17170.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400924","SPC ADMIN EXPANSION","610","Intergovernmental","2014","-11714.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11714.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400924","SPC ADMIN EXPANSION","610","Intergovernmental","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11714.00","0.00","0.00","0.00","0.00","-11714.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400924","SPC ADMIN EXPANSION","610","Intergovernmental","2014","-11714.00","0.00","0.00","0.00","0.00","0.00","0.00","11714.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400924","SPC ADMIN EXPANSION","610","Intergovernmental","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400924","SPC ADMIN EXPANSION","610","Intergovernmental","2015","-12918.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-12918.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400924","SPC ADMIN EXPANSION","610","Intergovernmental","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400924","SPC ADMIN EXPANSION","610","Intergovernmental","2016","-13646.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-13646.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400925","SPC ADMIN NEW","610","Intergovernmental","2013","-21908.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-21908.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400925","SPC ADMIN NEW","610","Intergovernmental","2014","-34068.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-34068.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400925","SPC ADMIN NEW","610","Intergovernmental","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-34068.00","0.00","0.00","0.00","0.00","-34068.00"
"B1","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400925","SPC ADMIN NEW","610","Intergovernmental","2014","-34068.00","0.00","0.00","0.00","0.00","0.00","0.00","34068.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400925","SPC ADMIN NEW","610","Intergovernmental","2015","-19366.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-19366.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400925","SPC ADMIN NEW","610","Intergovernmental","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400925","SPC ADMIN NEW","610","Intergovernmental","2016","-20167.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-20167.00"
"BA","IS","00012","Housing Authority Fund","620","HOUSING & ECONOMIC DEVELOPMENT","269","HOUSING SERVICES","400925","SPC ADMIN NEW","610","Intergovernmental","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00019","CDBG Fund","400","COMMUNITY & CULTURAL SERVICES","262","HUMAN SERVICES","400940","CDBG CURRENT ALLOCATION","610","Intergovernmental","2013","-1027619.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1027619.00"
"BA","IS","00019","CDBG Fund","400","COMMUNITY & CULTURAL SERVICES","262","HUMAN SERVICES","400940","CDBG CURRENT ALLOCATION","610","Intergovernmental","2014","-995441.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-995441.00"
"B1","IS","00019","CDBG Fund","400","COMMUNITY & CULTURAL SERVICES","262","HUMAN SERVICES","400940","CDBG CURRENT ALLOCATION","610","Intergovernmental","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-995441.00","0.00","0.00","0.00","-20000.00","-1015441.00"
"B1","IS","00019","CDBG Fund","400","COMMUNITY & CULTURAL SERVICES","262","HUMAN SERVICES","400940","CDBG CURRENT ALLOCATION","610","Intergovernmental","2014","-995441.00","0.00","0.00","0.00","0.00","0.00","0.00","995441.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00019","CDBG Fund","400","COMMUNITY & CULTURAL SERVICES","262","HUMAN SERVICES","400940","CDBG CURRENT ALLOCATION","610","Intergovernmental","2015","-1010493.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1010493.00"
"BA","IS","00019","CDBG Fund","400","COMMUNITY & CULTURAL SERVICES","262","HUMAN SERVICES","400940","CDBG CURRENT ALLOCATION","610","Intergovernmental","2016","-1010493.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1010493.00"
"B1","IS","00001","General Fund","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400950","MOUNTAIN VIEW LEASE REVENUE","618","Rentals","2013","-356000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-356000.00"
"BA","IS","00001","General Fund","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400950","MOUNTAIN VIEW LEASE REVENUE","618","Rentals","2014","-356000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-356000.00"
"B1","IS","00001","General Fund","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400950","MOUNTAIN VIEW LEASE REVENUE","618","Rentals","2014","-356000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-356000.00"
"BA","IS","00001","General Fund","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400950","MOUNTAIN VIEW LEASE REVENUE","618","Rentals","2015","-406000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-406000.00"
"BA","IS","00001","General Fund","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400950","MOUNTAIN VIEW LEASE REVENUE","618","Rentals","2016","-426000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-426000.00"
"B1","IS","00011","Beach Recreation Fund","400","COMMUNITY & CULTURAL SERVICES","522","BEACH ADMINISTRATION","400980","SURF & SAND APPLICATION FEE","612","Charges for Service","2013","-50000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-50000.00"
"BA","IS","00011","Beach Recreation Fund","400","COMMUNITY & CULTURAL SERVICES","522","BEACH ADMINISTRATION","400980","SURF & SAND APPLICATION FEE","612","Charges for Service","2014","-51250.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-51250.00"
"B1","IS","00011","Beach Recreation Fund","400","COMMUNITY & CULTURAL SERVICES","522","BEACH ADMINISTRATION","400980","SURF & SAND APPLICATION FEE","612","Charges for Service","2014","-51250.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-51250.00"
"BA","IS","00011","Beach Recreation Fund","400","COMMUNITY & CULTURAL SERVICES","522","BEACH ADMINISTRATION","400980","SURF & SAND APPLICATION FEE","612","Charges for Service","2015","-100000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-100000.00"
"BA","IS","00011","Beach Recreation Fund","400","COMMUNITY & CULTURAL SERVICES","522","BEACH ADMINISTRATION","400980","SURF & SAND APPLICATION FEE","612","Charges for Service","2016","-100000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-100000.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401000","SWIM CENTER","612","Charges for Service","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401000","SWIM CENTER","612","Charges for Service","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401001","SWIM CENTER-GROUP LESSONS","612","Charges for Service","2013","-173047.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-173047.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401001","SWIM CENTER-GROUP LESSONS","612","Charges for Service","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401001","SWIM CENTER-GROUP LESSONS","612","Charges for Service","2014","-173047.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-173047.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401001","SWIM CENTER-GROUP LESSONS","612","Charges for Service","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401001","SWIM CENTER-GROUP LESSONS","612","Charges for Service","2014","-173047.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-173047.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401001","SWIM CENTER-GROUP LESSONS","612","Charges for Service","2015","-173000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-173000.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401001","SWIM CENTER-GROUP LESSONS","612","Charges for Service","2016","-175700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-175700.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401002","SWIM CENTER-REC/LAP SWIM","612","Charges for Service","2013","-204809.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-204809.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401002","SWIM CENTER-REC/LAP SWIM","612","Charges for Service","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401002","SWIM CENTER-REC/LAP SWIM","612","Charges for Service","2014","-204809.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-204809.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401002","SWIM CENTER-REC/LAP SWIM","612","Charges for Service","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401002","SWIM CENTER-REC/LAP SWIM","612","Charges for Service","2014","-204809.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-204809.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401002","SWIM CENTER-REC/LAP SWIM","612","Charges for Service","2015","-188700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-188700.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401002","SWIM CENTER-REC/LAP SWIM","612","Charges for Service","2016","-201600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-201600.00"
