"birth_year","gender","ethnicity","race","neighborhood","high_school_district"
"2002","Female","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Female","NON_HISPANIC","BLACK","BEHIND THE ROCKS","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","BEHIND THE ROCKS","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","BARRY SQUARE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","BEHIND THE ROCKS","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","BEHIND THE ROCKS","Zone 3"
"2002","Male","NON_HISPANIC","WHITE","BARRY SQUARE","Zone 3"
"2002","Female","NON_HISPANIC","WHITE","BARRY SQUARE","Zone 3"
"2002","Male","NON_HISPANIC","BLACK","BEHIND THE ROCKS","Zone 3"
"2002","Female","NON_HISPANIC","WHITE","BARRY SQUARE","Zone 3"
"2002","Male","NON_HISPANIC","WHITE","BARRY SQUARE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","BEHIND THE ROCKS","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","BEHIND THE ROCKS","Zone 3"
"2002","Female","NON_HISPANIC","WHITE","BARRY SQUARE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","BEHIND THE ROCKS","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","NON_HISPANIC","BLACK","BEHIND THE ROCKS","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","BEHIND THE ROCKS","Zone 3"
"2002","Male","HISPANIC ORIGIN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","NON_HISPANIC","WHITE","SOUTH GREEN","Zone 4"
"2002","Female","NON_HISPANIC","BLACK","BARRY SQUARE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","BARRY SQUARE","Zone 3"
"2002","Female","MEXICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","MEXICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","NON_HISPANIC","OTHER ASIAN","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","HISPANIC ORIGIN","WHITE","PARKVILLE","Zone 3"
"2002","Female","HISPANIC ORIGIN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","NON_HISPANIC","WHITE","SOUTH GREEN","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","HISPANIC ORIGIN IDENTITY NOT STATED","BLACK","PARKVILLE","Zone 3"
"2002","Female","NON_HISPANIC","OTHER RACES","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","NON_HISPANIC","BLACK","PARKVILLE","Zone 3"
"2002","Female","NON_HISPANIC","BLACK","FROG HOLLOW","Zone 3"
"2002","Female","NON_HISPANIC","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","NON_HISPANIC","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","NON_HISPANIC","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","BEHIND THE ROCKS","Zone 3"
"2002","Female","NON_HISPANIC","BLACK","PARKVILLE","Zone 3"
"2002","Male","NON_HISPANIC","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","NON_HISPANIC","BLACK","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","HISPANIC ORIGIN","WHITE","PARKVILLE","Zone 3"
"2002","Male","NON_HISPANIC","OTHER ASIAN","PARKVILLE","Zone 3"
"2002","Male","NON_HISPANIC","OTHER ASIAN","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","NON_HISPANIC","BLACK","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","MEXICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","HISPANIC ORIGIN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","NON_HISPANIC","BLACK","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","MEXICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","NON_HISPANIC","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","NON_HISPANIC","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","NON_HISPANIC","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","NON_HISPANIC","BLACK","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","HISPANIC ORIGIN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","NON_HISPANIC","AMERICAN INDIAN","SOUTH GREEN","Zone 4"
"2002","Male","NON_HISPANIC","AMERICAN INDIAN","SOUTH GREEN","Zone 4"
"2002","Female","NON_HISPANIC","WHITE","PARKVILLE","Zone 3"
"2002","Female","NON_HISPANIC","BLACK","SOUTH GREEN","Zone 4"
"2002","Male","NON_HISPANIC","BLACK","SOUTH GREEN","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","CUBAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","HISPANIC ORIGIN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","NON_HISPANIC","BLACK","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","NON_HISPANIC","BLACK","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","NON_HISPANIC","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","NON_HISPANIC","BLACK","SOUTH GREEN","Zone 4"
"2002","Male","HISPANIC ORIGIN","WHITE","SOUTH GREEN","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","HISPANIC ORIGIN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","NON_HISPANIC","WHITE","FROG HOLLOW","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","NON_HISPANIC","BLACK","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","NON_HISPANIC","BLACK","FROG HOLLOW","Zone 3"
"2002","Male","MEXICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","NON_HISPANIC","BLACK","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","NON_HISPANIC","WHITE","PARKVILLE","Zone 3"
"2002","Female","NON_HISPANIC","OTHER ASIAN","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","AMERICAN INDIAN","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","HISPANIC ORIGIN IDENTITY NOT STATED","BLACK","FROG HOLLOW","Zone 3"
"2002","Male","HISPANIC ORIGIN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","NON_HISPANIC","BLACK","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","NON_HISPANIC","BLACK","SOUTH GREEN","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","NON_HISPANIC","OTHER RACES","SOUTH GREEN","Zone 4"
"2002","Female","HISPANIC ORIGIN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Female","NON_HISPANIC","BLACK","SOUTH GREEN","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","NON_HISPANIC","OTHER ASIAN","PARKVILLE","Zone 3"
"2002","Female","NON_HISPANIC","BLACK","SOUTH GREEN","Zone 4"
"2002","Female","NON_HISPANIC","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","MEXICAN","WHITE","FROG HOLLOW","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","NON_HISPANIC","BLACK","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","HISPANIC ORIGIN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","MEXICAN","WHITE","FROG HOLLOW","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","MEXICAN","WHITE","FROG HOLLOW","Zone 4"
"2002","Female","NON_HISPANIC","OTHER ASIAN","PARKVILLE","Zone 3"
"2002","Female","NON_HISPANIC","BLACK","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","MEXICAN","WHITE","FROG HOLLOW","Zone 4"
"2002","Female","PUERTO RICAN","AMERICAN INDIAN","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","NON_HISPANIC","WHITE","PARKVILLE","Zone 3"
"2002","Male","NON_HISPANIC","BLACK","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Female","MEXICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","HISPANIC ORIGIN IDENTITY NOT STATED","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","MEXICAN","WHITE","FROG HOLLOW","Zone 4"
"2002","Male","MEXICAN","WHITE","FROG HOLLOW","Zone 4"
"2002","Female","MEXICAN","WHITE","FROG HOLLOW","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","MEXICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","HISPANIC ORIGIN IDENTITY NOT STATED","OTHER RACES","PARKVILLE","Zone 3"
"2002","Female","MEXICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","NON_HISPANIC","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","NON_HISPANIC","OTHER ASIAN","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","NOT CLASSIFIABLE","BLACK","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","NON_HISPANIC","WHITE","SOUTH GREEN","Zone 4"
"2002","Female","NON_HISPANIC","BLACK","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","NON_HISPANIC","BLACK","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","NON_HISPANIC","BLACK","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Female","NON_HISPANIC","NOT REPORTED","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","NON_HISPANIC","BLACK","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","NON_HISPANIC","BLACK","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","CUBAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","HISPANIC ORIGIN IDENTITY NOT STATED","BLACK","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","NON_HISPANIC","BLACK","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","MEXICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","MEXICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Female","MEXICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","NOT CLASSIFIABLE","NOT REPORTED","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","HISPANIC ORIGIN IDENTITY NOT STATED","NOT REPORTED","PARKVILLE","Zone 3"
"2002","Female","NON_HISPANIC","BLACK","PARKVILLE","Zone 3"
"2002","Male","NON_HISPANIC","BLACK","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","NON_HISPANIC","OTHER ASIAN","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","NON_HISPANIC","OTHER ASIAN","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","HISPANIC ORIGIN IDENTITY NOT STATED","BLACK","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","NON_HISPANIC","BLACK","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","NON_HISPANIC","BLACK","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","MEXICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","NOT CLASSIFIABLE","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","MEXICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Female","HISPANIC ORIGIN IDENTITY NOT STATED","BLACK","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","MEXICAN","WHITE","SOUTH GREEN","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Female","NON_HISPANIC","WHITE","PARKVILLE","Zone 3"
"2002","Female","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","NON_HISPANIC","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Female","PUERTO RICAN","WHITE","SHELDON-CHARTER OAK","Zone 4"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","FROG HOLLOW","Zone 3"
"2002","Male","PUERTO RICAN","WHITE","PARKVILLE","Zone 3"
