"fiscal_year","department_name","revenue_source_name","adopted_revenue_budget","amended_revenue_budget","revenue_budget","revenue_collected","revenue_collected_pct","fund_name","revenue_class_name","fund","revenue_source_code","revenue_class_code"
"2015","CITY PLANNING","RELATED COST REIMB-OTHERS","6553546",,"6553546","6101651.97","93.1","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5361","530"
"2015","CITY PLANNING","ADDL INTERFD TRANS-RES FD NON REIM",,"793427.68","793427.68","658073.31","82.94","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5692","569"
"2015","CITY PLANNING","CITY PLANNING SYSTEMS REL COST","1844681",,"1844681","1844681","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5358","530"
"2015","CITY PLANNING","INTEREST INCOME-OTHER",,,,"495.57",,"GRANADA HILLS-KNOLWOOD DIST PL","INVESTMENT EARNINGS","486","4903","490"
"2015","CITY PLANNING","SERVICE TO AIRPORTS","300000",,"300000","104811.52","34.94","GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4595","459"
"2015","CITY PLANNING","INTERFD OPER TRANS-MEASURE R LOCAL RET","400000",,"400000","389060","97.27","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5659","561"
"2015","CITY PLANNING","INTEREST INCOME-OTHER",,,,"801.87",,"CLEAN UP AND GREEN UP TRUST FUND","INVESTMENT EARNINGS","55Q","4903","490"
"2015","CITY PLANNING","INTERFD OPER TRANS-PLANNING CASE PROC","18698403","-39447.2","18658955.8","15172392.66","81.31","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5660","561"
"2015","CITY PLANNING","REIMB FROM GRANTS",,,,"0",,"CITY PLANNING GRANTS TRUST FD","REIMB FROM GRANTS","46Y","5427","542"
"2015","CITY PLANNING","INTEREST INCOME-OTHER",,,,"59929.4",,"CITY PLANNING SYSTEM DEVE FUND","INVESTMENT EARNINGS","588","4903","490"
"2015","CITY PLANNING","OPERATING SURCHARGE",,,,"1504435.41",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4664","465"
"2015","CITY PLANNING","INTERFD OPER TRANS-BLDG&SAFETY ENTRPRSE","790464",,"790464","82247.6799999999","10.4","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5656","561"
"2015","CITY PLANNING","COLLECTION FEE",,,,"0.0899999999996979",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5175","516"
"2015","CITY PLANNING","DEVELOPMENT SURCHARGE",,,,"6509459.02000003",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4665","465"
"2015","CITY PLANNING","PLANNING EXPEDITED REL COST",,,,"979660.069999998",,"PLANNING CASE PROCESSING SPREV","REIMB FROM OTHER FUNDS","52D","5360","530"
"2015","CITY PLANNING","GENERAL PLAN MAINT SURCHARGE",,,,"5423878.84000001",,"PLANNING LONG-RANGE PLAN SPREV","OTHER CURRENT SERVICE CHARGES","52F","4670","465"
"2014","CITY PLANNING","DEVELOPMENT SURCHARGE",,,,"6236056.85",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4665","465"
"2014","CITY PLANNING","MEASURE R TRAFFIC RELIEF OH REIMB","168399",,"168399","156320.4","92.83","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5367","530"
"2014","CITY PLANNING","GRANT FR PRIVATE ORGANIZATION",,,,"50000",,"CLEAN UP AND GREEN UP TRUST FUND","MISCELLANEOUS REVENUES","55Q","5179","516"
"2014","CITY PLANNING","PHONE CALLS REIMBURSEMENT",,,,"35.89",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5172","516"
"2014","CITY PLANNING","REIMB FROM OTHER FUNDS","4786620",,"4786620","1191209.36","24.89","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5301","530"
"2014","CITY PLANNING","CITY PLAN CASE","29000",,"29000",,,"GENERAL FUND (GENERAL BUDGET)","ENGR INSPECTION & OTHER CHARGES","100","4211","420"
"2014","CITY PLANNING","INTERFD OPER TRANS-PROP C","599926","-415526","184400","184000","99.78","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5638","561"
"2014","CITY PLANNING","STATE PROJECT AGREEMENTS",,,,"0",,"GENERAL FUND (GENERAL BUDGET)","STATE GRANTS/AGREEMENTS","100","3365","336"
"2014","CITY PLANNING","REIMB FROM GRANTS",,,,"0",,"CITY PLANNING GRANTS TRUST FD","REIMB FROM GRANTS","46Y","5427","542"
"2014","CITY PLANNING","STATE GRANTS - OTHERS",,,,"12500",,"CITY PLANNING GRANTS TRUST FD","STATE GRANTS/AGREEMENTS","46Y","3361","336"
"2014","CITY PLANNING","CONDITIONAL USE-ADMINISTRATION","5000",,"5000",,,"GENERAL FUND (GENERAL BUDGET)","ZONING AND SUBDIVISION FEE","100","4043","404"
"2014","CITY PLANNING","GRANT FR PRIVATE ORGANIZATION",,,,"1002125",,"CITY PLANNING GRANTS TRUST FD","MISCELLANEOUS REVENUES","46Y","5179","516"
"2014","CITY PLANNING","PARCEL MAPS - TENT","34000",,"34000",,,"GENERAL FUND (GENERAL BUDGET)","ENGR INSPECTION & OTHER CHARGES","100","4238","420"
"2014","CITY PLANNING","SERVICE TO AIRPORTS","241698",,"241698","51297.6","21.22","GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4595","459"
"2014","CITY PLANNING","ADDL INTERFD TRANS-OTHER FUNDS",,"133166.47","133166.47","74563.16","55.99","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2014","CITY PLANNING","INTEREST INCOME-OTHER",,,,"3368.12",,"WARNER CENTER AIR QUALITY TRUS","INVESTMENT EARNINGS","43W","4903","490"
"2014","CITY PLANNING","REIMB FROM OTHER AGENCIES",,,,"0",,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER AGENGIES","100","3811","381"
"2014","CITY PLANNING","PLANNING AND LAND USE FEES",,,,"19747415.55",,"PLANNING CASE PROCESSING SPREV","ZONING AND SUBDIVISION FEE","52D","4047","404"
"2014","CITY PLANNING","INTEREST INCOME-OTHER",,,,"26997.94",,"PLANNING LONG-RANGE PLAN SPREV","INVESTMENT EARNINGS","52F","4903","490"
"2014","CITY PLANNING","RELATED COST REIMB-OTHERS","4432096",,"4432096","3902932.38","88.06","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5361","530"
"2014","CITY PLANNING","PROP C ANTIGRIDLOCK REL COST","304692",,"304692",,,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5340","530"
"2014","CITY PLANNING","INTERFD OPER TRANS-BLDG&SAFETY ENTRPRSE","34742375","-34742375","0",,,"GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5656","561"
"2014","CITY PLANNING","REIMB FROM GRANTS",,,,"0",,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM GRANTS","100","5427","542"
"2014","CITY PLANNING","INTERFD OPER TRANS-STORMWTR POL","42625",,"42625","0","0","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5635","561"
"2014","CITY PLANNING","PRIVATE STREET MAPS","2500",,"2500",,,"GENERAL FUND (GENERAL BUDGET)","ENGR INSPECTION & OTHER CHARGES","100","4245","420"
"2014","CITY PLANNING","CITY PLANNING SYSTEMS REL COST","1928070",,"1928070","1583406.58","82.12","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5358","530"
"2014","CITY PLANNING","INTERFD OPER TRANS-PLANNING CASE PROC","16574883",,"16574883","15160460.2","91.47","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5660","561"
"2014","CITY PLANNING","UNCLAIMED ASSETS MONIES",,,,"0",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5167","516"
"2014","CITY PLANNING","INTERFD OPER TRANS-OTHER FUNDS","8449200","-1142898","7306302","6512421.83","89.13","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5654","561"
"2014","CITY PLANNING","INTEREST INCOME-OTHER",,,,"52610.75",,"CITY PLANNING SYSTEM DEVE FUND","INVESTMENT EARNINGS","588","4903","490"
"2014","CITY PLANNING","REIMB OF RELATED COST-PR YR","48470",,"48470","249407.84","514.56","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5331","530"
"2014","CITY PLANNING","ZONE CHANGES","10000",,"10000",,,"GENERAL FUND (GENERAL BUDGET)","ZONING AND SUBDIVISION FEE","100","4041","404"
"2014","CITY PLANNING","PLANNING EXPEDITED REL COST",,,,"835645.23",,"PLANNING CASE PROCESSING SPREV","REIMB FROM OTHER FUNDS","52D","5360","530"
"2014","CITY PLANNING","INTEREST INCOME-OTHER",,,,"544.97",,"GRANADA HILLS-KNOLWOOD DIST PL","INVESTMENT EARNINGS","486","4903","490"
"2014","CITY PLANNING","SUBDIVISIONS","43500",,"43500",,,"GENERAL FUND (GENERAL BUDGET)","ZONING AND SUBDIVISION FEE","100","4042","404"
"2014","CITY PLANNING","GENERAL PLAN MAINT SURCHARGE",,,,"5198197.16",,"PLANNING LONG-RANGE PLAN SPREV","OTHER CURRENT SERVICE CHARGES","52F","4670","465"
"2014","CITY PLANNING","COLLECTION FEE",,,,"0.0400000000005321",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5175","516"
"2014","CITY PLANNING","CODE ENFORCEMENT REL COST","258746",,"258746",,,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5351","530"
"2014","CITY PLANNING","INTEREST INCOME-OTHER",,,,"159469.57",,"PLANNING CASE PROCESSING SPREV","INVESTMENT EARNINGS","52D","4903","490"
"2014","CITY PLANNING","INTERFD OPER TRANS-MOBIL SRC AIR","241379","-241379","0",,,"GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5637","561"
"2014","CITY PLANNING","REIMB OF PRIOR YEAR SALARY",,,,"70097.01",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5168","516"
"2014","CITY PLANNING","MISCELLANEOUS ADM SERVICES",,,,"280",,"GENERAL FUND (GENERAL BUDGET)","ENGR INSPECTION & OTHER CHARGES","100","4225","420"
"2014","CITY PLANNING","BAD CHECK COLLECTION FEES","2100",,"2100","350","16.67","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4332","432"
"2014","CITY PLANNING","INTEREST INCOME-OTHER",,,,"10248.51",,"CITY PLANNING GRANTS TRUST FD","INVESTMENT EARNINGS","46Y","4903","490"
"2014","CITY PLANNING","MISCELLANEOUS GOV'T SERVICES","2000",,"2000","37.06","1.85","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4339","432"
"2014","CITY PLANNING","INTERFD OPER TRANS-MEASURE R LOCAL RET","308795",,"308795","191384.44","61.98","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5659","561"
"2014","CITY PLANNING","PLANNING AND LAND USE FEES","1000",,"1000",,,"GENERAL FUND (GENERAL BUDGET)","ZONING AND SUBDIVISION FEE","100","4047","404"
"2014","CITY PLANNING","CERTIFICATES OF COMPLIANCE","2500",,"2500",,,"GENERAL FUND (GENERAL BUDGET)","ENGR INSPECTION & OTHER CHARGES","100","4247","420"
"2014","CITY PLANNING","MOBILE SRC AIR POLLUT REL COST","391082",,"391082",,,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5336","530"
"2014","CITY PLANNING","COUNTY GRANTS - OTHERS",,,,"1180584.54",,"CITY PLANNING GRANTS TRUST FD","COUNTY GRANTS/AGREEMENTS","46Y","3513","351"
"2014","CITY PLANNING","INTERFD OPER TRANS- CODE ENFORCE","279816","-279816","0",,,"GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5648","561"
"2014","CITY PLANNING","SITE PLANS","11500",,"11500",,,"GENERAL FUND (GENERAL BUDGET)","ENGR INSPECTION & OTHER CHARGES","100","4248","420"
"2014","CITY PLANNING","ONE-STOP PERMIT CENTER FEES",,,,"49.34",,"CONSTRUCTION SERVICES TRUST FD","OTHER CURRENT SERVICE CHARGES","438","4659","465"
"2014","CITY PLANNING","OPERATING SURCHARGE",,,,"1267125.01",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4664","465"
"2014","CITY PLANNING","STORMWTR POLLU ABATE REL COST","35464",,"35464","35464","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5338","530"
"2014","CITY PLANNING","COMMUNITY DEV TR RELATED COST","70118",,"70118",,,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5334","530"
"2013","CITY PLANNING","INTEREST INCOME-OTHER",,,,"642.14",,"GRANADA HILLS-KNOLWOOD DIST PL","INVESTMENT EARNINGS","486","4903","490"
"2013","CITY PLANNING","SERVICE TO AIRPORTS","70000",,"70000","177955.96","254.22","GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4595","459"
"2013","CITY PLANNING","CITY PLANNING SYSTEMS REL COST","1141440",,"1141440","1141440","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5358","530"
"2013","CITY PLANNING","GRANT FR PRIVATE ORGANIZATION",,,,"75000",,"CITY PLANNING GRANTS TRUST FD","MISCELLANEOUS REVENUES","46Y","5179","516"
"2013","CITY PLANNING","GENERAL PLAN MAINT SURCHARGE",,,,"3055705.55999999",,"PLANNING LONG-RANGE PLAN SPREV","OTHER CURRENT SERVICE CHARGES","52F","4670","465"
"2013","CITY PLANNING","PROP C ANTIGRIDLOCK REL COST","20004",,"20004",,,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5340","530"
"2013","CITY PLANNING","REIMB FROM OTHER FUNDS","4838350",,"4838350","1397388.9","28.88","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5301","530"
"2013","CITY PLANNING","REIMB OF RELATED COST-PR YR","48470",,"48470","169699","350.11","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5331","530"
"2013","CITY PLANNING","STATE GRANTS - OTHERS",,,,"22500",,"CITY PLANNING GRANTS TRUST FD","STATE GRANTS/AGREEMENTS","46Y","3361","336"
"2013","CITY PLANNING","PHONE CALLS REIMBURSEMENT",,,,"266.1",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5172","516"
"2013","CITY PLANNING","GENERAL PLAN MAINT SURCHARGE",,,,,,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4670","465"
"2013","CITY PLANNING","STORMWTR POLLU ABATE REL COST","27563",,"27563","27562","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5338","530"
"2013","CITY PLANNING","ADDL INTERFD TRANS-RES FD NON REIM",,"172142","172142","44600","25.91","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5692","569"
"2013","CITY PLANNING","INTEREST INCOME-OTHER",,,,"14206.13",,"CITY PLANNING GRANTS TRUST FD","INVESTMENT EARNINGS","46Y","4903","490"
"2013","CITY PLANNING","COUNTY GRANTS - OTHERS",,,,"729270.53",,"CITY PLANNING GRANTS TRUST FD","COUNTY GRANTS/AGREEMENTS","46Y","3513","351"
"2013","CITY PLANNING","JURY DUTY REIMBURSEMENT",,,,"66.96",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5169","516"
"2013","CITY PLANNING","BAD CHECK COLLECTION FEES","2100",,"2100",,,"GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4332","432"
"2013","CITY PLANNING","MISCELLANEOUS GOV'T SERVICES","2000",,"2000","456.86","22.84","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4339","432"
"2013","CITY PLANNING","ONE-STOP PERMIT CENTER FEES",,,,"5795.79000000001",,"CONSTRUCTION SERVICES TRUST FD","OTHER CURRENT SERVICE CHARGES","438","4659","465"
"2013","CITY PLANNING","REIMB FROM OTHER AGENCIES",,,,"0",,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER AGENGIES","100","3811","381"
"2013","CITY PLANNING","INTERFD OPER TRANS-STORMWTR POL","42625",,"42625","0","0","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5635","561"
"2013","CITY PLANNING","INTEREST INCOME-OTHER",,,,"50972.46",,"CITY PLANNING SYSTEM DEVE FUND","INVESTMENT EARNINGS","588","4903","490"
"2013","CITY PLANNING","REIMB FROM GRANTS",,,,"4000",,"CITY PLANNING GRANTS TRUST FD","REIMB FROM GRANTS","46Y","5427","542"
"2013","CITY PLANNING","PLANNING EXPEDITED REL COST",,,,"1051742.81",,"PLANNING CASE PROCESSING SPREV","REIMB FROM OTHER FUNDS","52D","5360","530"
"2013","CITY PLANNING","INTERFD OPER TRANS-OTHER FUNDS","5412480",,"5412480","4647982.78","85.88","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5654","561"
"2013","CITY PLANNING","MEASURE R TRAFFIC RELIEF OH REIMB","171415",,"171415","30444.61","17.76","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5367","530"
"2013","CITY PLANNING","INTERFD OPER TRANS-PRIOR YEARS",,,,"43433.76",,"GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5629","561"
"2013","CITY PLANNING","INTERFD OPER TRANS-PLANNING CASE PROC","14488417","-28735.36","14459681.64","12998253","89.89","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5660","561"
"2013","CITY PLANNING","MISCELLANEOUS REVENUE-OTHERS",,,,"41.33",,"CITY PLANNING SYSTEM DEVE FUND","MISCELLANEOUS REVENUES","588","5188","516"
"2013","CITY PLANNING","STATE PROJECT AGREEMENTS","734056",,"734056","0","0","GENERAL FUND (GENERAL BUDGET)","STATE GRANTS/AGREEMENTS","100","3365","336"
"2013","CITY PLANNING","OPERATING SURCHARGE",,,,"1089920.41",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4664","465"
"2013","CITY PLANNING","COLLECTION FEE",,,,"0.0200000000000387",,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5175","516"
"2013","CITY PLANNING","DEVELOPMENT SURCHARGE",,,,,,"PLANNING LONG-RANGE PLAN SPREV","OTHER CURRENT SERVICE CHARGES","52F","4665","465"
"2013","CITY PLANNING","MISCELLANEOUS ADM SERVICES",,,,"3723.43",,"GENERAL FUND (GENERAL BUDGET)","ENGR INSPECTION & OTHER CHARGES","100","4225","420"
"2013","CITY PLANNING","ADDL INTERFD TRANS-OTHER FUNDS",,"265174.05","265174.05","32007.58","12.07","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2013","CITY PLANNING","INTEREST INCOME-OTHER",,,,"139255.37",,"PLANNING CASE PROCESSING SPREV","INVESTMENT EARNINGS","52D","4903","490"
"2013","CITY PLANNING","DEVELOPMENT SURCHARGE",,,,"4568508.75999998",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4665","465"
"2013","CITY PLANNING","INTERFD OPER TRANS-MEASURE R LOCAL RET","734056",,"734056","703994.89","95.9","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5659","561"
"2013","CITY PLANNING","INTEREST INCOME-OTHER",,,,"13486.01",,"PLANNING LONG-RANGE PLAN SPREV","INVESTMENT EARNINGS","52F","4903","490"
"2013","CITY PLANNING","OTHER FEDERAL GRANTS",,,,"0",,"CITY PLANNING GRANTS TRUST FD","OTHER INTERGOVTL-FEDERAL","46Y","3684","368"
"2013","CITY PLANNING","INTEREST INCOME-OTHER",,,,"3969.18",,"WARNER CENTER AIR QUALITY TRUS","INVESTMENT EARNINGS","43W","4903","490"
"2013","CITY PLANNING","PLANNING AND LAND USE FEES",,,,"17243368.83",,"PLANNING CASE PROCESSING SPREV","ZONING AND SUBDIVISION FEE","52D","4047","404"
"2013","CITY PLANNING","MISCELLANEOUS REVENUE-OTHERS",,,,"20.66",,"PLANNING LONG-RANGE PLAN SPREV","MISCELLANEOUS REVENUES","52F","5188","516"
"2013","CITY PLANNING","RELATED COST REIMB-OTHERS",,,,"2319701.45",,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5361","530"
"2012","CITY PLANNING","INTERFD OPER TRANS-PRIOR YEARS",,,,"216078.25",,"GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5629","561"
"2012","CITY PLANNING","STATE GRANTS - OTHERS",,,,"0",,"CITY PLANNING GRANTS TRUST FD","STATE GRANTS/AGREEMENTS","46Y","3361","336"
"2012","CITY PLANNING","REIMB OF RELATED COST-PR YR","378104",,"378104","301824.45","79.83","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5331","530"
"2012","CITY PLANNING","REIMB FROM OTHER FUNDS","1494117",,"1494117","552903.86","37.01","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5301","530"
"2012","CITY PLANNING","RELATED COST REIMB-OTHERS",,,,"2018381.55",,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5361","530"
"2012","CITY PLANNING","INTERFD OPER TRANS-STORMWTR POL","39922",,"39922","1.36424205265939E-12","0","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5635","561"
"2012","CITY PLANNING","MISCELLANEOUS REVENUE-OTHERS","75000",,"75000",,,"GENERAL FUND (GENERAL BUDGET)","MISCELLANEOUS REVENUES","100","5188","516"
"2012","CITY PLANNING","ADDL INTERFD TRANS-OTHER FUNDS",,"325000","325000","251068.77","77.25","GENERAL FUND (GENERAL BUDGET)","ADDL INTERFD OPERATING TRANSFER","100","5693","569"
"2012","CITY PLANNING","SANIT EQUIP CHG ACQ FD REL COST",,,,"0",,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5345","530"
"2012","CITY PLANNING","INTEREST INCOME-OTHER",,,,"13948.19",,"CITY PLANNING GRANTS TRUST FD","INVESTMENT EARNINGS","46Y","4903","490"
"2012","CITY PLANNING","OPERATING SURCHARGE",,,,"856014.43",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4664","465"
"2012","CITY PLANNING","INTEREST INCOME-OTHER",,,,"682.21",,"GRANADA HILLS-KNOLWOOD DIST PL","INVESTMENT EARNINGS","486","4903","490"
"2012","CITY PLANNING","DEVELOPMENT SURCHARGE",,,,"3911979.80999998",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4665","465"
"2012","CITY PLANNING","ONE-STOP PERMIT CENTER FEES",,,,"0",,"CITY PLANNING SYSTEM DEVE FUND","OTHER CURRENT SERVICE CHARGES","588","4659","465"
"2012","CITY PLANNING","GENERAL PLAN MAINT SURCHARGE",,,,"1956876.27999999",,"PLANNING LONG-RANGE PLAN SPREV","OTHER CURRENT SERVICE CHARGES","52F","4670","465"
"2012","CITY PLANNING","BAD CHECK COLLECTION FEES","2100",,"2100",,,"GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4332","432"
"2012","CITY PLANNING","INTERFD OPER TRANS-OTHER FUNDS","4220895","-30000","4190895","3745347.09","89.37","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5654","561"
"2012","CITY PLANNING","ONE-STOP PERMIT CENTER FEES",,,,"2223.43",,"CONSTRUCTION SERVICES TRUST FD","OTHER CURRENT SERVICE CHARGES","438","4659","465"
"2012","CITY PLANNING","INTEREST INCOME-OTHER",,,,"10457.41",,"PLANNING LONG-RANGE PLAN SPREV","INVESTMENT EARNINGS","52F","4903","490"
"2012","CITY PLANNING","MISCELLANEOUS ADM SERVICES",,,,"977.97",,"GENERAL FUND (GENERAL BUDGET)","ENGR INSPECTION & OTHER CHARGES","100","4225","420"
"2012","CITY PLANNING","SERVICE TO AIRPORTS","70000",,"70000",,,"GENERAL FUND (GENERAL BUDGET)","QUASI-EXTERNAL TRANSACTION","100","4595","459"
"2012","CITY PLANNING","MISCELLANEOUS GOV'T SERVICES","2000",,"2000",,,"GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","100","4339","432"
"2012","CITY PLANNING","REVENUE FROM COMM REDEV AGENCY","403200",,"403200","35866.91","8.9","GENERAL FUND (GENERAL BUDGET)","REVENUE FROM OTHER AGENCIES","100","3851","385"
"2012","CITY PLANNING","MISCELLANEOUS ADM SERVICES",,,,"109200",,"PLANNING CASE PROCESSING SPREV","ENGR INSPECTION & OTHER CHARGES","52D","4225","420"
"2012","CITY PLANNING","PLANNING AND LAND USE FEES",,,,"14645756.56",,"PLANNING CASE PROCESSING SPREV","ZONING AND SUBDIVISION FEE","52D","4047","404"
"2012","CITY PLANNING","STORMWTR POLLU ABATE REL COST","21481",,"21481","21481","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5338","530"
"2012","CITY PLANNING","CITY PLANNING SYSTEMS REL COST","1077000",,"1077000","1077000","100","GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER FUNDS","100","5358","530"
"2012","CITY PLANNING","REIMB FROM GRANTS",,,,"686000",,"CITY PLANNING GRANTS TRUST FD","REIMB FROM GRANTS","46Y","5427","542"
"2012","CITY PLANNING","INTEREST INCOME-OTHER",,,,"36364.84",,"CITY PLANNING SYSTEM DEVE FUND","INVESTMENT EARNINGS","588","4903","490"
"2012","CITY PLANNING","INTEREST INCOME-OTHER",,,,"142306.21",,"PLANNING CASE PROCESSING SPREV","INVESTMENT EARNINGS","52D","4903","490"
"2012","CITY PLANNING","STATE PROJECT AGREEMENTS","50000",,"50000","50000","100","GENERAL FUND (GENERAL BUDGET)","STATE GRANTS/AGREEMENTS","100","3365","336"
"2012","CITY PLANNING","REIMB FROM OTHER AGENCIES",,,,"50000",,"GENERAL FUND (GENERAL BUDGET)","REIMB FROM OTHER AGENGIES","100","3811","381"
"2012","CITY PLANNING","INTEREST INCOME-OTHER",,,,"4216.62",,"WARNER CENTER AIR QUALITY TRUS","INVESTMENT EARNINGS","43W","4903","490"
"2012","CITY PLANNING","INTERFD OPER TRANS-PLANNING CASE PROC","12962866","-50566.36","12912299.64","10602736.89","82.11","GENERAL FUND (GENERAL BUDGET)","INTERFUND OPERATING TRANSFER","100","5660","561"
"2012","CITY PLANNING","PLANNING EXPEDITED REL COST",,,,"1107683.03",,"PLANNING CASE PROCESSING SPREV","REIMB FROM OTHER FUNDS","52D","5360","530"
"2012","CITY PLANNING","ONE-STOP PERMIT CENTER FEES",,,,"0",,"PLANNING LONG-RANGE PLAN SPREV","OTHER CURRENT SERVICE CHARGES","52F","4659","465"
