"fiscal_year","fund_number","fund_name","adopted_budget","budget_amendments","total_budget","beginning_cash","collected_revenue","cash_expenses","other_cash_changes","ending_cash_balance","assets","liabilities","fund_balance","last_expense_recorded","fund_category","fund_group","fund_type","function","department_number","administering_department","fund_purpose","sources_of_funds","eligible_uses","date_fund_established","council_file_number","council_file_link","ordinance_number","code_section","replacement_of_general_funds","overhead_costs_reimbursement","interest_to_general_fund","general_fund_reversion","budget_schedule_number","budget_schedule_name","inactive_fund_close","council_district","grant_project","contact_name","contact_telephone","contact_email","years_since_last_expenditure","idle_fund_notes","idle_fund_recommendations","idle","capital_project"
"2018","47M","Century City Neighborhood Traffic Management","0","0","0","924718.13","12473.77","0","0","937191.9","937191.9","0","937191.9","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Streets","50","Street Services","Alleviation of existing neighborhood traffic within the Century City North and Century City South","Neighborhood traffic management funds received by the City","Traffic incursion and feasibility studies, traffic data surveys, neighborhood traffic management plan, conceptual drawings, construction engineering and construction","2/6/2004","03-0591-S1","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=03-0591-S1","175787","Administrative Code Section 5.111.18","No","Yes","No","No","No",,"No","5","false","Gina Mancha","(213) 847-2806","gina.mancha@lacity.org","6","Interest only revenue.","Department should identify eligible uses for these funds","true",
"2018","47R","Central Los Angeles Recycling and Transfer Station","13683454","-999700","12683754","9595011.43","9840931.84","8479596.96","0","10956346.31","11836226.78","31691.26","11804535.52","11/9/2018","Special Purpose Fund","Governmental","Special Revenue","Sanitation & Environment","50","Sanitation","To pay for waste transport services contracts and landfill disposal fees","Revenue collected from commercial and private haulers and any non-City entities utilizing the Central Los Angeles Recycling and Transfer Station, interest","Facility maintenance, salaries, and operating costs.  Direct costs associated with processing waste from private haulers; revenue in excess of the direct costs pays a proportionate (in relation to private hauler tonnages) share of salaries, equipment, maintenance, and capital improvement projects at the facilities. The Fund may also be used for funding the Central Los Angeles Recycling and Transfer Station (CLARTS) Community Amenities Trust Fund.","4/23/2004","03-0307-S1","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=03-0307-S1","175949","Administrative Code Section 5.540","No","Yes","No","No","45","Central Recylcing Transfer Station Fund","No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org",,,,,
"2018","47S","Central Los Angeles Recycling and Transfer Station Community Amenities","0","1911254.33","1911254.33","1633755.42","792999.85","1169803.91","0","1256951.36","1256951.36","0","1256951.36","11/6/2018","Special Purpose Fund","Governmental","Special Revenue","Sanitation & Environment","14","City Clerk","Financing community amenities within the City of L.A. Council District 14","Revenue collected from commercial and private haulers utilizing the Central Los Angeles Recycling and Transfer Station","Appropriation from the fund shall by authorized by the City Council after recommendation from the Councilmember of Council District 13 on a project-by-project basis","4/23/2004","03-0307-S1","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=03-0307-S1","175949","Administrative Code Section 5.540.1","No","No","No","No","No",,"No","ALL","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","47T","Proposition 40 Per Capita","0","0","0","507325.07","6843.25","0","0","514168.32","514168.32","0","514168.32","6/29/2018","Special Purpose Fund","Governmental","Special Revenue","Parks","88","Recreation and Parks","For the acquisition, development and rehabilitation of local park and recreation land and facilities","Funds from the State of California for California Clean Water, Clean Air, Safe Neighborhood Parks and Coastal Protection Act of 2002","For receipt and disbursement of funds from the State of California                      for acquisition, development, and rehabilitation of local park and recreation lands and facilities","7/8/2004","08-0600","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-0600","176099","Administrative Code Section 5.536.2","No","Yes","No","No","No",,"No","ALL","true","Noel Williams","(213) 202-4358","noel.williams@lacity.org",,,,,
"2018","47V","Black Market Cigar Prosecution","0","5891.08","5891.08","73287.55","6343.74","5401.87","0","74229.42","74729.42","17.1","74712.32","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Safety","12","City Attorney","For prosecution and investigation of criminal cases related to Black Market cigarettes","Appropriations, bequests, gifts and disbursements made to the City in relation to enforcement of Revenue and Taxation Code Section 30474","For training, supplies, specialized equipment, and the prosecution and investigation of tobacco related offenses.","8/2/2004","03-1694","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=03-1694","176126",,"No","No","No","Yes","No",,"No","ALL","false","Michiko Reyes","(213) 978-7020","michiko.reyes@lacity.org",,,,,
"2018","47W","Proposition 40 Clean Water, Clean Air, Safe Neighborhood Parks and Coastal Protection Act","0","0","0","394370.49","5254.84","9792.4","0","389832.93","389832.93","0","389832.93","6/29/2018","Special Purpose Fund","Governmental","Special Revenue","Sanitation & Environment","22","Economic and Workforce Development","Environmental improvement: clean water, clean air and parks.","Funds from the State of California for California Clean Water, Clean Air, Safe Neighborhood Parks and Coastal Protection Act of 2002","For acquisition, development, and rehabilitation of local park and recreation lands and facilities","7/8/2004","08-0600","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-0600",,"Administrative Code Section 5.536.3","No","Yes","No","No","No",,"No","ALL","true","Catherine Bondoc","(213) 744-9000","catherine.bondoc@lacity.org",,,,,
"2018","47X","Housing and Urban Development Connections Grant","1482","12168","13650","125.98","82975.01","89465.94","6491.44","126.49","1512341.09","1519262.82","-6921.73","11/7/2018","Special Purpose Fund","Governmental","Special Revenue","Housing & Homelessness","43","Housing and Community Investment","To conduct an 18-month study on the connection of housing and HIV, and related actions","U.S. Department of Housing and Urban Development grant","Approved operating costs.","9/10/2004","02-0846-S1","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=02-0846-S1",,,"No","Yes","No","No","29","Allocations from Other Governmental Agencies and Sources","No","ALL","true","Lyndon O. Salvador","(213) 744-9044","lyndon.salvador@lacity.org",,,,,
"2018","47Y","Health Insurance Counseling and Advocacy Program","0","858539","858539","217750.77","639073.83","666419.2","-12568","177837.4","276216.4","173379","102837.4","10/29/2018","Special Purpose Fund","Governmental","Special Revenue","Social Services","2","Aging","To fund delivery of the Health Insurance Counseling and Advocacy Program on an annual basis.","Federal Grant: Department of Health & Human Services (Pass Through Grantor: State of California Department of Aging)","Health Insurance Counseling and Advocacy Program (HICAP) Services delivery (Centers for Medicare and Medicaid Services Research, Demonstration and Evaluations.)","9/20/2004","04-1240","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=04-1240",,,"No","No","No","No","No",,"No","ALL","false","James Don","(213) 202-5612","james.don@lacity.org",,,,,
"2018","48A","South Park BID","0","25009.53","25009.53","144191.58","2422184.44","2376796.62","0","189579.4","473613.59","8686.88","464926.71","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","14","City Clerk","To collect and disburse assessments for the approved programs and activities of the BID","Assessments levied on properties within the district","To support supplemental programs, services and activities that benefit businesses within the boundaries of the BID","8/4/2004","00-0411","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=00-0411","176132",,"No","No","No","No","No",,"No","14","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","48D","Ending Chronic Homelessness","0","0","0","15397.17","208.28","0","0","15605.45","109105.45","93500","15605.45","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Housing & Homelessness","22","Economic and Workforce Development","To provide employment services to chronically homeless individuals with mental illness","U.S. Department of Labor, Office on Disability Employment Police (DOL-ODEP) Grants","Finance the implementation of the L.A.'s Hope Chronically Homeless Initiative","12/2/2004","02-0914","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=02-0914",,,"No","Yes","No","No","No",,"Yes","ALL","true","Catherine Bondoc","(213) 744-9000","catherine.bondoc@lacity.org","7+","Interest only revenue.","Department should identify eligible uses for these funds","true",
"2018","48E","Griffith Park 2004","0","0","0","103198.72","1392.18","0","0","104590.9","104590.9","0","104590.9","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Parks","88","Recreation and Parks","Only for Griffith Park capital improvements","Money from the settlement of the lawsuit entitled City of Glendale v. City of Los Angeles","For capital improvements in Griffith Park","11/5/2004","04-0582-S1","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=04-0582-S1","176277",,"No","No","No","No","No",,"No","4","false","Noel Williams","(213) 202-4358","noel.williams@lacity.org","7+","Interest only revenue; One-time revenue source from a legal settlement with uses restricted by settlement, though it doesn't say what those uses are in the code.","Department should identify eligible uses for these funds","true",
"2018","48G","Local Housing","0","0","0","134633.99","119499.41","0","0","254133.4","2254133.4","2000000","254133.4","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Housing & Homelessness","43","Housing and Community Investment","To fund various housing projects","State of CA Housing Community Development matching Grant funds","Projects should fulfill priority categories of multifamily housing, nine percent low income housing tax credit allocation, U.S. Department of Housing and Urban Development (HUD) section 202 or 811 funding reservations2005 High Leverage Programs (HLP) matching grant funds","5/11/2012","05-0105","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=05-0105",,,"No","No","No","No","No",,"No","ALL","true","Lyndon O. Salvador","(213) 744-9044","lyndon.salvador@lacity.org","5","Fund authorized in 2005 to handle $2 million allocation from Proposition 46 (2002) housing bond program; if possible consolidate into Affordable Housing Trust Fund.","Department should identify eligible uses for these funds","true",
"2018","48H","Los Angeles Regional Agency","100089","77159.43","177248.43","275283.15","140218.07","195886.52","0","219614.7","219614.7","1082.88","218531.82","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Sanitation & Environment","50","Sanitation","Deposit of membership fees from a Joint Power Agreement with other LA County municipalities","Membership fees from participating L.A. County municipalities","For implementation of diversion programs prepared by the member municipalities","3/2/2005","01-0407","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=01-0407",,,"No","No","No","No","29","Allocations from Other Governmental Agencies and Sources","No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org",,,,,
"2018","48J","LAUSD Grants","0","0","0","10698.94","144.02","0","0","10842.96","70100.97","59258.01","10842.96","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Social Services","22","Economic and Workforce Development","Implementation of the School Policing Partnership Program and the Educational Clinic Program","Grant funds from the State of CA Department of Education","Drop out recovery program, school policing partnership, training, education and job placement for low-income families","3/1/2005","May-42","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=05-0042",,,"No","Yes","No","No","No",,"Yes","ALL","false","Catherine Bondoc","(213) 744-9000","catherine.bondoc@lacity.org","7+","Interest only revenue.","Department should identify eligible uses for these funds","true",
"2018","48K","Community Technology Centers","0","0","0","16491.78","222.12","0","0","16713.9","18931.92","2218.02","16713.9","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Social Services","22","Economic and Workforce Development","Implementation of the Boyle Heights Community Technology Center Program","Department of Education grant funds","Administrative costs, School Community Policing Partnership Program, Educational Clinic Program","3/3/2005","May-42","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=05-0042",,,"No","Yes","No","No","No",,"Yes","ALL","false","Catherine Bondoc","(213) 744-9000","catherine.bondoc@lacity.org","7+","Interest only revenue.","Department should identify eligible uses for these funds","true",
"2018","48L","Enterprise Zone Tax Credit Voucher Program","741063","-205355","535708","622067.28","8092.56","25737.55","2696.84","607119.13","607607.34","87440.05","520167.29","11/7/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","22","Economic and Workforce Development","Receipt, retention and disbursement of service fees related to the Enterprise Zone Tax Credit Voucher Program","Fees paid from processing tax credit voucher applications","Offset staff and expense costs","12/2/2004","04-1761","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=04-1761",,,"No","Yes","No","No","No",,"No","ALL","false","Catherine Bondoc","(213) 744-9000","catherine.bondoc@lacity.org",,,,,
"2018","48M","Bradley Landfill Community","0","0","0","380020.1","5126.12","0","0","385146.22","385146.22","0","385146.22","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Sanitation & Environment","14","City Clerk","To finance health studies and to educate the community on the impact of the Bradley landfill","All deposits related to the Fund, including those made by Waste Management Recycling and Disposal Services of California, Inc.","Used to pay for projects to mitigate environmental impacts from the landfill","3/14/2005","03-0808-S1","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=03-0808-S1","176535","Administrative Code Section 5.527","No","No","No","No","No",,"No","6","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","48N","Efficiency Projects and Police Hiring","0","0","0","11220.07","151.53","0","0","11371.6","11371.6","0","11371.6","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Safety","14","City Clerk","To finance efficiency projects in Council controlled departments and hiring of police officers","Monies identified as efficiency savings by the Oversight Committee shall be deposited into the Fund","For efficiency improvement projects in Council controlled departments; all interest, other earnings and surplus money shall remain in the fund","3/9/2005","6-Apr","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=04-2206","176550","Administrative Code Section 5.150.2","No","No","No","No","No",,"No","ALL","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org","7+","Interest only revenue.","Close fund","true",
"2018","48R","Building and Safety Building Permit Enterprise","328167836","-405157.48","327762678.5","239466545.5","210979349.3","160445410.5","8970900.73","298971385.1","299923250.9","10378295.87","289544955","11/13/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","8","Building and Safety","To support building permit and new construction related functions.","Various fees which include building permit fees, plan and report review fees, inspection and other related fees.","For expenses, equipment, material and services in support of the building permit related functions.","4/20/2005","05-0048","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=05-0048","176604","Administrative Code Section 5.121.8","No","Yes","No","Yes","40","Building and Safety Building Permit Enterprise Fund","No","ALL","false","Cynthia Kho","(213) 482-6815","cynthia.kho@lacity.org",,,,,
"2018","48V","Los Angeles World Airports Job Training","0","0","0","427.85","6.83","0","0","434.68","434.68","0","434.68","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","22","Economic and Workforce Development","Administration of the LAX Job Training and First Source Hiring Programs","Funding from the Los Angeles World Airports","Salaries, furniture, equipment, office supplies, printing, contractual services and other related costs","7/15/2005","05-0856","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=05-0856",,,"No","Yes","No","No","No",,"Yes","11","false","Catherine Bondoc","(213) 744-9000","catherine.bondoc@lacity.org","7+","Interest only revenue.","Department should identify eligible uses for these funds","true",
"2018","48W","Healthcare Career Ladder Training","0","0","0","67140.47","905.6","0","0","68046.07","68046.07","0","68046.07","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","22","Economic and Workforce Development","For Workforce Investment Act training programs","U.S. Department of Labor-Employment and Training Administration (ETA) Grant Funds","Construction job training, Aviation job training, projects involving construction or rehabilitation, funding for Youth Opportunities Movement and Youth Summer Jobs Program","7/11/2005","03-1188-S7","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=03-1188-S7",,,"No","Yes","No","No","No",,"Yes","ALL","true","Catherine Bondoc","(213) 744-9000","catherine.bondoc@lacity.org","7+","Interest only revenue; Fund in 2005 for one-time EDA grant.","Department should identify eligible uses for these funds","true",
"2018","57B","2014 Justice Assistance Grant","0","14686.92","14686.92","575575.03","5823.13","381079.48","-48291.01","152027.67","152028.67","3559.1","148469.57","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Social Services","46","Mayor's Office","For the receipts and disbursement of grant funds","2014 Edward Byrne Memorial Justice Assistance Grant Award","To provide support for the continued implementation of the Community Law Enforcement and Recovery (CLEAR) program","12/22/2014","14-1186","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-1186",,,"No","Yes","No","No","No",,"No","ALL","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org",,,,,
"2018","48X","Council District 9 Public Benefits","0","1750000","1750000","15396.09","1761444.41","0","0","1776840.5","1776840.5","0","1776840.5","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Safety","14","City Clerk","For the support of police and community activities within Council District 9","Gifts, contributions, bequests and City fund appropriations","Expenditures shall be authorized by the Councilmember representing Council District 9","4/26/2005","Apr-72","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=04-2272","176618","Administrative Code Section 5.543","No","No","No","No","No",,"No","9","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","49A","Small Business Administration Community Development Department Programs","0","0","0","206.94","3.5","0","0","210.44","210.44","0","210.44","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","22","Economic and Workforce Development","Funding for proposed 636 Maple Avenue inter-modal parking structure and staging area for MTA buses","Sale of Empowerment Zone Facilities Revenue Bonds and Grants","Operating expenses, debt service, reimbursements to the City, and related costs","10/3/2005","03-1223","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=03-1223",,,"No","Yes","No","No","No",,"No","ALL","false","Catherine Bondoc","(213) 744-9000","catherine.bondoc@lacity.org","7+","Interest only revenue.","Department should identify eligible uses for these funds","true",
"2018","49C","Permit Parking Program Revenue","3165972","585000","3750972","14240306.04","3816403.96","2768303.04","-62445.55","15225961.41","15238146.91","0","15238146.91","11/8/2018","Special Purpose Fund","Governmental","Special Revenue","Transportation","94","Transportation","Implementation, maintenance and enforcement of Vehicle Permitting Programs","Money from the sale of parking permits for Preferential Parking Districts, Overnight Parking Districts, Oversize Parking Districts, Car share and other vehicle permitting programs","Implementation, maintenance and enforcement of the Preferential Parking Districts, Overnight Parking Districts, Oversize Parking Districts, Car share and other vehicle permitting programs.  The purpose of the Fund shall be the receipt, retention and disbursement of funds received by Los Angeles Department of Transportation (LADOT) for the formulation, implementation, maintenance and enforcement of Preferential Parking Districts, Overnight Parking Districts, Oversize Vehicle Restricted Areas, Car share, and other vehicle permitting functions and the administration of the permit parking programs.  The fund shall also be used for the disbursement of monies transferred into the Fund by the City Council.  Monies not expended from the Fund at the close of any fiscal year, shall not revert to the Reserve Fund, but shall remain in the Fund.","11/25/2011","11-1369","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-1369","176861","Administrative Code Section 5.119.5","No","Yes","No","No","29","Allocations from Other Governmental Agencies and Sources","No","ALL","false","Greta Stanford","(213) 972-8465","greta.stanford@lacity.org",,,,,
"2018","49F","Council District 8 Public Benefits","0","0","0","569073.93","7595.23","0","0","576669.16","576669.16","0","576669.16","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Safety","14","City Clerk","For the support of police and community activities in Council District 8","Gifts, contributions, bequests and City fund appropriations","Expenditures shall be authorized by the Council member representing Council District 8","4/26/2006","06-0288","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=06-0288","177500","Administrative Code Section 5.545","No","No","No","No","No",,"No","8","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","49H","South Los Angeles Industrial Tract BID","0","15830.78","15830.78","115801.78","756865.39","364177.23","0","508489.94","513155.18","0","513155.18","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","14","City Clerk","To collect and disburse assessments for the approved programs and activities of the BID","Assessments levied on properties within the district","To support supplemental programs, services and activities that benefit businesses within the boundaries of the BID","8/8/2006","06-1072","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=06-1072","177581",,"No","No","No","No","No",,"No","9","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","49J","Arts District BID","0","0","0","183220.07","3792.71","0","0","187012.78","187012.78","162355.12","24657.66","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","14","City Clerk","To collect and disburse assessments for the approved programs and activities of the BID","Assessments levied on properties within the district","To support supplemental programs, services and activities that benefit businesses within the boundaries of the BID","9/22/2006","06-1083","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=06-1083","177884",,"No","No","No","No","No",,"No","14","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org","6","Initiate escheatment in 2019; BID will no longer exist on 12/31/18.","Department should identify eligible uses for these funds","true",
"2018","49L","East Hollywood BID","0","7105.27","7105.27","289996.61","242693.56","303241.33","0","229448.84","229448.84","1","229447.84","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","14","City Clerk","To collect and disburse assessments for the approved programs and activities of the BID","Assessments levied on properties within the district","To support supplemental programs, services and activities that benefit businesses within the boundaries of the BID","2/20/2007","06-1379","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=06-1379","178330",,"No","No","No","No","No",,"No","13","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","50C","Council District 6 Public Benefits","0","0","0","196182.99","48094.56","0","0","244277.55","244277.55","0","244277.55","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Public Safety","14","City Clerk","For the support of police and community activities in Council District 6","Gifts, contributions, bequests and City fund appropriations","Expenditures from the fund shall be authorized by the Councilmember representing Council District 6","7/19/2007","06-1661","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=06-1661","178981","Administrative Code Section 5.544","No","No","No","No","No",,"No","6","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org","7+","Used to receive donations in 2013 and 2017.","Department should identify eligible uses for these funds","true",
"2018","50D","Multi-Family Bulky Item Program","11564345","-2445221","9119124","5348144.41","7162526.66","8521329.43","0","3989341.64","3989341.64","814.5","3988527.14","11/6/2018","Special Purpose Fund","Governmental","Special Revenue","Sanitation & Environment","50","Sanitation","Support activities associated with the Multi-Family Bulky Item Collection Program","Fee imposed on multifamily apartment complexes for bulky item collection services and interest","Expenditures related to the City's collection of bulky items from multi-family apartment complexes, including but not limited to: salaries, direct and indirect overhead costs, and principal and interest payments.","9/16/2007","04-0881-S1","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=04-0881-S1","179070","Administrative Code Section 5.121.5 (m)","No","Yes","No","No","50","Multi-Family Bulky Item Revenue Fund","No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org",,,,,
"2018","49M","Colorado Boulevard Specific Plan","0","0","0","71622.83","10730.36","0","0","82353.19","97571.71","0","97571.71","10/25/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","94","Transportation","For parking, transit or pedestrian amenities in the Colorado Boulevard Specific Plan","Money paid to the City pursuant to Section 13 of the Colorado Boulevard Specific Plan","Proposal to create a pilot parking program for a portion of the Colorado Boulevard specific plan area, divided into two districts, one west of Highland View Avenue and one east of Highland View Avenue.  There shall be no expenditure, transfer or other form of disbursement of money from the Fund, except for purposes directly related to parking, transit or pedestrian amenities in the Colorado Boulevard Specific Community Parking Pilot Area.  Council File #05-0550 expired in 10/24/2009, but its language refers to need for efforts to retain and enhance the pedestrian oriented character of the commercial area and concerns regarding the usage of parking along Colorado Boulevard and Eagle Rock Boulevards are mentioned.  City was recommended to explore implementing a community parking pilot project to examine parking options that attract businesses desired by the Eagle Rock business and residential communities, designed to protect and enhance the pedestrian character of the commercial streets in the Colorado Specific Plan Area, as well as the character of the adjacent residential neighborhoods.","11/22/2006","05-0550","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=05-0550","178098",,"No","No","No","No","No",,"No","14","false","Greta Stanford","(213) 972-8465","greta.stanford@lacity.org","7+","Little to no financial activity to reduce cash balance.","Department should identify eligible uses for these funds","true",
"2018","49N","Housing and Community Investment Department Small Grants and Awards","2288","426365.82","428653.82","1353261.58","443967.92","316956.39","-2334.64","1477938.47","1506731.77","28793.3","1477938.47","11/7/2018","Special Purpose Fund","Governmental","Special Revenue","Housing & Homelessness","43","Housing and Community Investment","For development and expansion of innovative public sector initiatives to preserve affordable rentals","Fannie Mae Innovations in Government Award agreement with Harvard University","Use for travels, presentations, exhibitions and other costs related to the promotion of Systematic Code Enforcement Program (SCEP) at American Association of Code Enforcement (AACE) conference, the National League of Cities (NLC) Congress of Cities and Exposition, and the EduCode conference","4/27/2007","08-0952","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-0952",,,"No","Yes","No","No","No",,"No","ALL","true","Lyndon O. Salvador","(213) 744-9044","lyndon.salvador@lacity.org",,,,,
"2018","49R","North Hollywood Transit BID","0","12432.78","12432.78","199872.12","652693.73","799123.55","0","53442.3","91847.5","0","91847.5","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","14","City Clerk","To collect and disburse assessments for the approved programs and activities of the BID","Assessments levied on properties within the district","To support supplemental programs, services and activities that benefit businesses within the boundaries of the BID","2/7/2007","Jul-84","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=07-0084","178608",,"No","No","No","No","No",,"No","2","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
"2018","49S","Re-entry Employment Options Demonstration Project","0","0","0","56983.86","768.46","0","0","57752.32","557752.32","500000","57752.32","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Social Services","22","Economic and Workforce Development","For the re-entry employment options demonstration project and related actions","CA Department of Corrections and Rehabilitation Grant","To integrate employment services with the community and faith-based organizations, provide mental health services, transitional housing, family counseling and other services to reduce recidivism","5/14/2007","07-0898","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=07-0898",,,"No","Yes","No","No","No",,"No","ALL","true","Catherine Bondoc","(213) 744-9000","catherine.bondoc@lacity.org","7+","Interest only revenue; Fund authorized In 2007 for a 29-month grant.","Department should identify eligible uses for these funds","true",
"2018","49W","Sylmar BID","0","0","0","73013.76","984.96","0","0","73998.72","73998.72","70947","3051.72","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","14","City Clerk","To collect and disburse assessments for the approved programs and activities of the BID","Assessments levied on properties within the district","To support supplemental programs, services and activities that benefit businesses within the boundaries of the BID","4/5/2007","Jun-47","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=06-2847","178583",,"No","No","No","No","No",,"No","7","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org","7","BID no longer exists.","Initiate escheatment process","true",
"2018","49X","Westchester BID","0","9607.17","9607.17","143396.8","325981.3","354823.65","0","114554.45","114554.45","0","114554.45","10/11/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","14","City Clerk","To collect and disburse assessments for the approved programs and activities of the BID","Assessments levied on properties within the district","To support supplemental programs, services and activities that benefit businesses within the boundaries of the BID","6/18/2007","05-0367","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=05-0367","178878",,"No","No","No","No","No",,"No","11","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org",,,,,
