"fiscal_year","fiscal_month_name","department_name","account_name","expenditures","fund_name","account_group_name","account_group","fiscal_month_number","fiscal_period","fund","department","account"
"2022","MARCH","CULTURAL AFFAIRS","DRP PERCENT FOR ART PROJ","3400","ARTS AND CULTURAL FACIL & SERV",,,"9","202209","480","30","30M201"
"2022","MARCH","CULTURAL AFFAIRS","CULTURAL AFFAIRS","1691234.58","ARTS AND CULTURAL FACIL & SERV",,,"9","202209","480","30","30V130"
"2022","MARCH","CULTURAL AFFAIRS","INFORMATION TECHNOLOGY AGENCY","2864.67","ARTS AND CULTURAL FACIL & SERV",,,"9","202209","480","30","30V132"
"2022","MARCH","CULTURAL AFFAIRS","GENERAL SERVICES","20833.33","ARTS AND CULTURAL FACIL & SERV",,,"9","202209","480","30","30V140"
"2022","MARCH","CULTURAL AFFAIRS","PERSONNEL","9489.67","ARTS AND CULTURAL FACIL & SERV",,,"9","202209","480","30","30V166"
"2022","MARCH","CULTURAL AFFAIRS","POLICE","62500","ARTS AND CULTURAL FACIL & SERV",,,"9","202209","480","30","30V170"
"2022","MARCH","CULTURAL AFFAIRS","BOARD OF PUBLIC WORKS","8333.33","ARTS AND CULTURAL FACIL & SERV",,,"9","202209","480","30","30V174"
"2022","MARCH","CULTURAL AFFAIRS","LAPD-PERCENT FOR ART PROJ","7181.4","ARTS AND CULTURAL FACIL & SERV",,,"9","202209","480","30","30V370"
"2022","MARCH","CULTURAL AFFAIRS","BUR ENGINEERING-PERCNT ART PR","7500","ARTS AND CULTURAL FACIL & SERV",,,"9","202209","480","30","30V378"
"2022","MARCH","CULTURAL AFFAIRS","750 E 14 ST 90021","2990","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30A217"
"2022","MARCH","CULTURAL AFFAIRS","1521 W FRANCISCO ST 90501","700","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30G524"
"2022","MARCH","CULTURAL AFFAIRS","AIRPORTS PUBLIC ARTS","48194.01","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30J201"
"2022","MARCH","CULTURAL AFFAIRS","1040 S LOS ANGELES ST 1-9 90015","3265.32","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30K735"
"2022","MARCH","CULTURAL AFFAIRS","1040 S LOS ANGELES ST 10-18 90015","3058.65","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30K736"
"2022","MARCH","CULTURAL AFFAIRS","920 S CROCKER ST 1-9 90021","7039.95","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30K767"
"2022","MARCH","CULTURAL AFFAIRS","1060 S HOPE ST 90015","13014.77","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30L820"
"2022","MARCH","CULTURAL AFFAIRS","380 WORLD WAY 90045 PMT 24410","25000","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30L827"
"2022","MARCH","CULTURAL AFFAIRS","2215 E ALCAZAR ST 90033 PMT 01873 L883","3414.26","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30L883"
"2022","MARCH","CULTURAL AFFAIRS","1200 S GRAND AVE 90015 PMT 02721 L895","2745.55","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30L895"
"2022","MARCH","CULTURAL AFFAIRS","1317 S HOPE ST 90015 PMT 02492 M303","3534.99","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30M303"
"2022","MARCH","CULTURAL AFFAIRS","5330 E VALLEY BLVD 90032 PMT 02403 M911","5324.94","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30M911"
"2022","MARCH","CULTURAL AFFAIRS","11631 W VICTORY BLVD 91606 PMT 00298 N318","10","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30N318"
"2022","MARCH","CULTURAL AFFAIRS","4671-4681 E HUNTINGTON DR SOUTH 90032 PMT 03284 NA17","7675.2","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30NA17"
"2022","MARCH","CULTURAL AFFAIRS","5555 E VALLEY BLVD 90032 PMT 00765 NA45","605.49","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30NA45"
"2022","MARCH","CULTURAL AFFAIRS","INTEREST EARNED","320.88","ARTS DEVELOPMENT FEE TRUST FND",,,"9","202209","516","30","30RINT"
"2022","MARCH","CULTURAL AFFAIRS","SUPPORT OF HOLLYHOCK HOUSE","12","CULTURAL AFFAIRS DEPT TRUST",,,"9","202209","844","30","30004Q"
"2022","MARCH","CULTURAL AFFAIRS","WILLIAM GRANT STILL COMMUNITY","304","CULTURAL AFFAIRS DEPT TRUST",,,"9","202209","844","30","30010R"
"2022","MARCH","DISABILITY","SALARIES GENERAL","155385.16","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","65","001010"
"2022","MARCH","DISABILITY","SALARIES AS NEEDED","1564.11","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","65","001070"
"2022","MARCH","DISABILITY","CONTRACTUAL SERVICES","146681.48","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","65","003040"
"2022","MARCH","DISABILITY","TRANSPORTATION","500","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","65","003310"
"2022","MARCH","DISABILITY","AIDS PREVENTION POLICY","12","GENERAL FUND (GENERAL BUDGET)","SPECIAL","SPCL","9","202209","100","65","009800"
"2022","MARCH","DISABILITY","PROD & DISSEMINATION INFO","8348.25","MAYORS OFF FOR HANDICAP TRUST",,,"9","202209","849","65","65100N"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","SALARIES GENERAL","768702.08","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","22","001010"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","SALARIES AS NEEDED","12085.56","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","22","001070"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","OVERTIME GENERAL","6704.65","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","22","001090"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","CONTRACTUAL SERVICES","44150.89","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","22","003040"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WATER AND ELECTRICITY","7239.89","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","22","003340"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","OFFICE AND ADMINISTRATIVE","20246.49","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","22","006010"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","OPERATING SUPPLIES","1701.48","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","22","006020"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LEASING","122462.41","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","22","006030"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","GANG INJUNCTION CURFEW SETTLEMENT - CITY GF","4159","GANG INJUNCTION CURFEW SETTLEMENT",,,"9","202209","10B","22","22N887"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","GANG INJUNCTION CURFEW SETTLEMENT - CITY GF","50069","GANG INJUNCTION CURFEW SETTLEMENT",,,"9","202209","10B","22","22R887"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","ABH/TINY HOME PARTICIPANTS-CD 2","17457.19","LA RISE - CITY GF HOMELESS PROGRAM",,,"9","202209","10C","22","22T885"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LA RISE EXPANSION-CD 10","8799.06","LA RISE - CITY GF HOMELESS PROGRAM",,,"9","202209","10C","22","22T886"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LA RISE HOMELESS PROGRAM - HHAP","86839.93","LA RISE - CITY GF HOMELESS PROGRAM",,,"9","202209","10C","22","22T890"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LA RISE - CITY GF","-3628.3","LA RISE - CITY GF HOMELESS PROGRAM",,,"9","202209","10C","22","22T894"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LA RISE - CITY GF","361017.82","LA RISE - CITY GF HOMELESS PROGRAM",,,"9","202209","10C","22","22V894"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","HIRE LA 16-24 YOUTH EMPLOYMENT - CITY GF","164546","GENERAL FUND- VARIOUS PROGRAM",,,"9","202209","551","22","22T817"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","SYEP - CITY GF HIRE LA","151550.05","GENERAL FUND- VARIOUS PROGRAM",,,"9","202209","551","22","22T891"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","GENERAL SERVICES","1596.58","GENERAL FUND- VARIOUS PROGRAM",,,"9","202209","551","22","22V140"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","ANGELENO CORPS-UB","228060.05","GENERAL FUND- VARIOUS PROGRAM",,,"9","202209","551","22","22V837"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","STUDENT TO STUDENT SUCCESS PILOT PROGRAM-UB","15217.68","GENERAL FUND- VARIOUS PROGRAM",,,"9","202209","551","22","22V838"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","SYEP - GF","232087.89","GENERAL FUND- VARIOUS PROGRAM",,,"9","202209","551","22","22V895"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","GENERAL SERVICES","350.41","LA COUNTY YOUTH JOB PROGRAM",,,"9","202209","56E","22","22V140"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LA COUNTY YOUTH@WORK-CALWORKS","54864.34","LA COUNTY YOUTH JOB PROGRAM",,,"9","202209","56E","22","22V864"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LA COUNTY YOUTH@WORK-FOSTER YOUTH","24409.21","LA COUNTY YOUTH JOB PROGRAM",,,"9","202209","56E","22","22V865"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LA COUNTY YOUTH@WORK-OTHER UNDERSERVED YOUTH","96804.87","LA COUNTY YOUTH JOB PROGRAM",,,"9","202209","56E","22","22V866"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","GENERAL SERVICES","59.02","EWDD SUMMER YOUTH PROGRAM-OTHER SOURCES FUND",,,"9","202209","56L","22","22V140"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","CITIBANK SUMMER YOUTH PROGRAM","1610","EWDD SUMMER YOUTH PROGRAM-OTHER SOURCES FUND",,,"9","202209","56L","22","22V646"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","DOJ SECOND CHANCE ACT REENTRY INITIATIVE","-2156.27","DOJ SECOND CHANCE ACT",,,"9","202209","56T","22","22P770"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","NORTH HOLLYWOOD TAX EXEMPT","40.89","CRA/LA EXCESS NON-HOUSING BOND PROCEEDS",,,"9","202209","57D","22","22L9KN"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIILSHIRE CENTER / KOREATOWN  TAXABLE","94571","CRA/LA EXCESS NON-HOUSING BOND PROCEEDS",,,"9","202209","57D","22","22L9TT"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","ECONOMIC AND WORKFORCE DEVELOPMENT","23368.53","CRA/LA EXCESS NON-HOUSING BOND PROCEEDS",,,"9","202209","57D","22","22V122"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","REIMBURSEMENT OF GENERAL FUND COSTS","12709.73","CRA/LA EXCESS NON-HOUSING BOND PROCEEDS",,,"9","202209","57D","22","22V299"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA ADULT","-8903","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22N581"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA LA BASIN REGIONAL PLANNING UNIT","-10000","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22P534"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA YOUTH","-3898","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22P583"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","2018 CA MEGAFIRES NATIONAL DISLOCATED WORKER GRANT","143318.07","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22R539"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA ADULT","-234.5","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22S581"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA ADULT","214249.31","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22T581"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA DISLOCATED WORKER","72020","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22T582"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA DW COVID-19 DISASTER RECOVERY","29156.51","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22T590"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA ADULT SUPPORTING PROGRAM ACTIVITIES","5840","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22T591"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA DISLOCATED WORKER SUPPORTING ACTIVITIES","4159.97","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22T592"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA YOUTH SUPPORTING PROGRAM ACTIVITIES","65695","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22T593"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","2020 LAX ADDITIONAL ASSISTANCE GRANT","1437.71","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22T884"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","GENERAL SERVICES","1653.15","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22V140"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","SEPTEMBER WILDFIRES DISASTER RECOVERY NDWG","146558.95","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22V544"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA ADULT","1237919.42","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22V581"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA DISLOCATED WORKER","573408.67","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22V582"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA YOUTH","853198.39","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22V583"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA ADULT SUPPORTING PROGRAM ACTIVITIES","75601.01","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22V591"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA DISLOCATED WORKER SUPPORTING ACTIVITIES","37068.58","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22V592"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","WIOA YOUTH SUPPORTING PROGRAM ACTIVITIES","83200","WORKFORCE INNOVATION OPPORTUNITY ACT",,,"9","202209","57W","22","22V593"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LA COUNTY LA RISE MEASURE H","55966.62","LA COUNTY LA RISE MEASURE H FUND",,,"9","202209","59N","22","22T658"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LA COUNTY LA RISE MEASURE H","124880.27","LA COUNTY LA RISE MEASURE H FUND",,,"9","202209","59N","22","22V658"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","GENERAL SERVICES","19.55","LA COUNTY JUVENILE JUSTICE CRIME PREVENTION ACT FUND",,,"9","202209","59X","22","22V140"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LA COUNTY JUVENILE JUSTICE CRIME PREVENTION ACT","1518.72","LA COUNTY JUVENILE JUSTICE CRIME PREVENTION ACT FUND",,,"9","202209","59X","22","22V858"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LA COUNTY PROJECT INVEST","84506.38","LA COUNTY PROJECT INVEST FUND",,,"9","202209","60K","22","22V872"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","TRADE & ECONOMIC TRANSITION NDWG","3369.5","TRADE AND ECONOMIC TRANSITION NATIONAL DISLOCATED WORKER GRT",,,"9","202209","62F","22","22R795"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","GENERAL SERVICES","27.29","LA COUNTY SYSTEMS INVOLVED YOUTH FUND",,,"9","202209","62H","22","22V140"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LA COUNTY SYSTEMS INVOLVED YOUTH","41447.41","LA COUNTY SYSTEMS INVOLVED YOUTH FUND",,,"9","202209","62H","22","22V796"
"2022","MARCH","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LA COMMUNITY CARE CORPS PROGRAM","92690","CARES ACT PROJECTS FUND",,,"9","202209","63P","22","22T597"
"2022","MARCH","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","SALARIES GENERAL","14410.57","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","33","001010"
"2022","MARCH","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","SALARIES AS NEEDED","28033.44","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","33","001070"
"2022","MARCH","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","OVERTIME GENERAL","1436.97","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","33","001090"
"2022","MARCH","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","COMMUNICATIONS","4461.2","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","33","002030"
"2022","MARCH","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","CONTRACTUAL SERVICES","400","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","33","003040"
"2022","MARCH","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","TRANSPORTATION","500","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","33","003310"
"2022","MARCH","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","WATER AND ELECTRICITY","32110.18","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","33","003340"
"2022","MARCH","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","OFFICE AND ADMINISTRATIVE","1804.31","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","33","006010"
"2022","MARCH","EL PUEBLO DE LOS ANGELES HISTORICAL MONUMENT AUTHORITY","SPECIAL EVENTS (EL PUEBLO)","232.14","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","33","006900"
"2022","MARCH","EMERGENCY MANAGEMENT","SALARIES GENERAL","167228.6","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","35","001010"
"2022","MARCH","EMERGENCY MANAGEMENT","SALARIES AS NEEDED","10127.52","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","35","001070"
"2022","MARCH","EMERGENCY MANAGEMENT","OVERTIME GENERAL","5369.07","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","35","001090"
"2022","MARCH","EMERGENCY MANAGEMENT","OFFICE AND ADMINISTRATIVE","236.43","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","35","006010"
"2022","MARCH","EMERGENCY OPERATIONS BOARD","CONTRACTUAL SERVICES","8745.62","EMERGENCY OPERATIONS FUND",,,"9","202209","392","34","343040"
"2022","MARCH","EMERGENCY OPERATIONS BOARD","OFFICE & ADMINISTRATIVE","633.37","EMERGENCY OPERATIONS FUND",,,"9","202209","392","34","346010"
"2022","MARCH","EMPLOYEE RELATIONS BOARD","SALARIES GENERAL","24218.5","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","36","001010"
"2022","MARCH","FIRE","SALARIES GENERAL","2417006.67","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","38","001010"
"2022","MARCH","FIRE","SALARIES SWORN","34180164.27","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","38","001012"
"2022","MARCH","FIRE","SWORN BONUSES","370037.65","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","38","001030"
"2022","MARCH","FIRE","UNUSED SICK TIME","684595.74","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","38","001050"
"2022","MARCH","FIRE","OVERTIME GENERAL","245170.15","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","38","001090"
"2022","MARCH","FIRE","OVERTIME SWORN","762742.69","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","38","001092"
"2022","MARCH","FIRE","OVERTIME CONSTANT STAFFING","14191578.9","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","38","001093"
"2022","MARCH","FIRE","OVERTIME VARIABLE STAFFING","1629460.59","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","38","001098"
"2022","MARCH","FIRE","PRINTING AND BINDING","10368.93","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","38","002120"
"2022","MARCH","FIRE","TRAVEL","1143.17","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","38","002130"
"2022","MARCH","FIRE","CONSTRUCTION EXPENSE","2072.27","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","38","003030"
"2022","MARCH","FIRE","CONTRACTUAL SERVICES","2432052.82","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","38","003040"
"2022","MARCH","FIRE","CONTRACT BRUSH CLEARANCE","137150","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","38","003070"
"2022","MARCH","FIRE","FIELD EQUIPMENT EXPENSE","773863.54","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","38","003090"
"2022","MARCH","FIRE","RESCUE SUPPLIES AND EXPENSE","330843.54","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","38","003260"
"2022","MARCH","FIRE","UNIFORMS","441871.88","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","38","004430"
"2022","MARCH","FIRE","WATER CONTROL DEVICES","775.99","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","38","004450"
"2022","MARCH","FIRE","OFFICE AND ADMINISTRATIVE","186910.65","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","38","006010"
"2022","MARCH","FIRE","OPERATING SUPPLIES","551270.74","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","38","006020"
"2022","MARCH","FIRE","COMMUNICATION LABOR","677162.7","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","38","38V232"
"2022","MARCH","FIRE","FLEET REPLACEMENT","9647163.23","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","38","38V300"
"2022","MARCH","FIRE","COMMUNICATIONS EQUIPMENT","2176876.99","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","38","38V306"
"2022","MARCH","FIRE","DIESEL EXHAUST CAPTURING SYSTEMS","1004221.96","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","38","38VDEC"
"2022","MARCH","FIRE","FIRE STATION ALERTING SYSTEM","824741.14","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","38","38VFSA"
"2022","MARCH","FIRE","FLEET REPLACEMENT","-5290205.08","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","38","38P200"
"2022","MARCH","FIRE","DIESEL EXHAUST CAPTURING SYSTEMS","-1004221.96","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","38","38PDEC"
"2022","MARCH","FIRE","FLEET REPLACEMENT","-2704987.14","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","38","38R200"
"2022","MARCH","FIRE","COMMUNICATIONS EQUIPMENT REPLACEMENT","-284342.54","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","38","38R206"
"2022","MARCH","FIRE","FIRE STATION ALERTING SYSTEM","-824741.14","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","38","38RFSA"
"2022","MARCH","FIRE","INFORMATION TECHNOLOGY AGENCY","-425346.4","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","38","38S132"
"2022","MARCH","FIRE","FLEET REPLACEMENT","-1651971.01","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","38","38S200"
"2022","MARCH","FIRE","COMMUNICATIONS EQUIPMENT REPLACEMENT","-1892534.45","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","38","38S206"
