BENCHMARK NUMBER,NORTHING,EASTING,ELEVATION,LOCATION DESCRIPTION,LOCATION DESCRIPTION 2,MARK DESCRIPTION,YEAR BENCHMARK ELEVATION FIXED,BOOK NUMBER,LATITUDE,LONGITUDE,ESTIMATED LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Historical Wards 2003-2015
552,1823945.046,1171226.117,28.529,9.5 FEET NORTH OF THE NORTH LINE OF W 122ND STREET,8.0 FEET WEST OF THE EAST LINE OF S ABERDEEN STREET,NE COR,1975,392,41.6723667091,-87.6489489005,"(41.6723667091, -87.6489489005)",13,50,22212,662,22,45
337,1934130.157,1146418.803,28.943,8.6' E. OF W. LINE OF LOWELL AVE.,42.7' S. OF S. LINE OF FOSTER AVE.,,1975,82,41.975235369,-87.7369461037,"(41.975235369, -87.7369461037)",48,14,21869,751,38,28
181,1925840.645,1133006.833,45.441,"9 FEET W. OF E. LINE OF NARRAGANSETT AVENUE
66.4 FEET S. OF CENTER LINE OF IRVING PARK BLVD. (SEC LINE)",B.M. IS 2.7 FEET E. OF  E. CURB LINE AND TOP OF COVER IS ABOUT 4 INCHES BELOW WALK ON EAST SIDE OF B.M.,,1979,432,41.9527337427,-87.7864618622,"(41.9527337427, -87.7864618622)",52,17,22254,443,19,25
580,1895819.202,1141700.551,29.015,9.5 FEET SOUTH OF NORTH LINE OF W POLK STREET,15.5 FEET EAST OF THE EAST LINE OF ALLEY WEST OF S LARAMIE AVENUE,,1982,410,41.8701949043,-87.7552466873,"(41.8701949043, -87.7552466873)",32,26,22216,61,7,52
458,1839618.067,1185931.165,17.329,11.0 FEET EAST OF THE WEST LINE OF SOUTH WOODLAWN AVE,16.0 FEET NORTH OF THE NORTH LINE OF E 99TH STREET,,1977,214,41.7150423784,-87.5946365492,"(41.7150423784, -87.5946365492)",19,47,21861,643,35,9
381,1836740.9,1172439.084,28.62,9.3 FEET EAST OF THE WEST LINE OF SOUTH GREEN STREET,26.7 FEET NORTH OF THE NORTH LINE OF THE FIRST ALLEY NORTH OF 103RD STREET,ELEVATION PRIOR TO 1965 WAS 28.610,1971,345,41.7074540346,-87.6441347145,"(41.7074540346, -87.6441347145)",13,72,22212,594,22,45
598,1865528.104,1158405.461,21.921,99.5 FEET NORTH OF THE NORTH LINE OF W 59TH STREET,9.5 FEET WEST OF THE EAST LINEOF S MOZART STREET,,1984,480,41.786747424,-87.6947440167,"(41.786747424, -87.6947440167)",58,61,21867,764,2,19
257,1844851.436,1185419.053,5.491,11.3' N. OF S. LINE OF E. 91ST ST.,17.3' W. OF W. LINE OF UNIVERSITY AVE,IN BOOKS 402 - 409,1976,402,41.7294153815,-87.596348025,"(41.7294153815, -87.596348025)",61,43,21546,472,35,9
356,1865507.017,1169023.675,14.694,9' W. OF E. LINE OF S. ELIZABETH ST.,10.9' N. OF N. LINE OF 1ST ALLEY S. OF W. 59TH ST.,,1970,91,41.7864665494,-87.6558125473,"(41.7864665494, -87.6558125473)",23,65,22257,278,2,19
390,1920903.666,1133226.496,59.915,9.0 FEET NORTH OF THE SOUTH LINE OF MELROSE STREET,55 FEET EAST OF THE EAST LINE OF NARRAGANSETT AVENUE,,1974,379,41.9391822868,-87.7857702949,"(41.9391822868, -87.7857702949)",52,17,22254,459,44,39
371,1841884.09,1167639.831,37.67,8.6 FEET EAST OF THE WEST LINE OF S. JUSTINE STREET,2.3 FEET SOUTH OF THE SOUTH LINE OF THE FIRST ALLEY NORTH OF W 95TH STREET,N. OF N.W. COR.,1981,342,41.7216718121,-87.6615627309,"(41.7216718121, -87.6615627309)",59,72,22212,195,13,18
299,1858716.409,1193005.134,4.468,13.9' W. OF E. LINE OF OGLESBY AVE.,20.8' N. OF N. LINE OF E. 70TH PL.,,1973,368,41.7672804326,-87.5681069619,"(41.7672804326, -87.5681069619)",24,39,22538,142,33,32
432,1920864.562,1149526.673,22.221,8.3 FEET WEST OF EAST LINE OF HARDING AVENUE,91.6 FEET SOUTH OF SOUTH LINE OF BELMONT AVENUE,,1972,301,41.9387736495,-87.7258631125,"(41.9387736495, -87.7258631125)",39,22,21538,215,21,7
510,1853326.375,1177823.609,8.705,10.0 FEET WEST OF THE WEST LINE OF ALLEY EAST OF S STATE STREET,9.1 FEET SOUTH OF THE NORTH LINE OF E 78TH STREET,,1969,310,41.7528467357,-87.6239160005,"(41.7528467357, -87.6239160005)",61,67,21546,475,32,31
246,1924010.517,1162349.468,17.099,8.8' E. OF W. LINE OF N. DAMEN AVE.,64.9' N. OF N. LINE OF W. ADDISON ST.,B.M. IS CITY OF CHICAGO STANDARD MONUMENT,1968,1696,41.9471473153,-87.6786478115,"(41.9471473153, -87.6786478115)",39,46,21538,613,18,13
445,1928322.33,1118587.448,52.104,1.5 FEET WEST OF THE EAST LINE OF N CHESTER AVE,"3.0 FEET NORTH OF THE SOUTH LINE OF W BRODMAN AVENUE, PRODUCED EAST",ELEVATION PREVIOUS TO 1965 WAS 52.182,1979,210,41.9597840514,-87.8394169449,"(41.9597840514, -87.8394169449)",31,75,4448,130,19,39
234,1939975.263,1167046.028,8.118,122' W. OF W. LINE OF BROADWAY,10.2' N. OF S. LINE OF ELMDALE AVE.,,1976,408,41.9908553842,-87.6609240466,"(41.9908553842, -87.6609240466)",14,76,4451,536,16,40
25,1860206.539,1186739.434,7.643,12.7 FEET W. OF E. LINE OF DORCHESTER AVE,13.8 FEET S. OF N. LINE OF E. 68TH STREET. PRODUCED W.,,1899,0,41.7715201542,-87.591025892,"(41.7715201542, -87.591025892)",60,39,22260,416,33,32
474,1942006.881,1143613.907,32.151,12.9 FEET WEST OF THE EAST LINE OF N KEATING AVENUE,88.3 FEET SOUTH OF THE SOUTH LINE OF W DEVON AVENUE,,1975,393,41.9969027804,-87.7470625051,"(41.9969027804, -87.7470625051)",18,12,22532,713,38,28
557,1825238.522,1195680.007,5.524,5.5 FEET NORTH OF THE SOUTH LINE OF E 121ST STREET,"1.5 FEET EAST OF THE WEST LINE OF S TORRENCE AVENUE
(38.5 FEET WEST OF THE CENTER LINE OF S TORRENCE AVENUE)",SW COR,1978,422,41.6753483513,-87.5594057698,"(41.6753483513, -87.5594057698)",25,48,21202,174,47,47
139,1819322.056,1198768.467,5.432,12.8 W. OF E. LINE OF HOUSTON AVENUE,14.4 FEET S. OF S. LINE OF E. 130TH STREET,"ORDINANCE ESABLISHING ELEVATION; JULY 15, 1925",1978,423,41.6590362416,-87.5482989132,"(41.6590362416, -87.5482989132)",26,52,22250,787,47,47
275,1941921.885,1127451.935,67.065,14.8' S. OF N. LINE OF HIGHLAND AVE.,42' E. OF E. LINE OF N. HARLEM AVE.,IN BOOKS 446 AND 452,1981,446,41.9969577923,-87.806518818,"(41.9969577923, -87.806518818)",17,36,22243,657,29,34
542,1870304.538,1143044.931,16.984,10.0 FEET NORTH OF THE SOUTH LINE OF W 51ST STREET,5.0 FEET WEST OF THE WEST LINE OF THE ALLEY EAST OF S LEAMINGTON AVENUE,,1979,435,41.800154012,-87.7509460796,"(41.800154012, -87.7509460796)",7,53,22268,173,8,35
506,1892114.146,1164054.7,11.493,54.0 FEET EAST OF THE EAST LINE OF S WOLCOTT AVENUE,11.3 FEET SOUTH OF THE NORTH LINE OF W 16TH STREET,,1969,308,41.8595854654,-87.6732819551,"(41.8595854654, -87.6732819551)",43,29,14920,96,23,48
418,1910222.916,1149780.08,24.842,8.7 FEET WEST OF THE EAST LINE OF NORTH HARDING AVENUE,72.2 FEET SOUTH OF THE SOUTH LINE OF WEST NORTH AVENUE,,1972,361,41.9095670866,-87.7252091402,"(41.9095670866, -87.7252091402)",5,24,22535,454,49,27
592,1873444.331,1156137.528,17.319,104.5 FEET NORTH OF THE NORTH LINE OF W 47TH STREET,10.5 FEET EAST OF THE WEST LINE OF S TROY STREET,,1983,471,41.8085165732,-87.7028466465,"(41.8085165732, -87.7028466465)",56,55,22248,85,8,49
285,1885830.432,1169647.426,12.448,9' W'LY OF E'LY LINE OF S. THROOP ST.,289' N'LY OF N'LY LINE OF S. LYMAN ST. TO THE W.,IN BOOKS 64 AND 61,1966,64,41.8422225958,-87.6529355552,"(41.8422225958, -87.6529355552)",43,58,14920,59,48,26
563,1850562.461,1200204.495,6.318,11.5 FEET NORTH OF THE SOUTH LINE OF E 83RD STREET,8.5 FEET WEST OF THE WEST LINE OF S GREENBAY AVENUE,SW COR,1976,404,41.7447266928,-87.5419938168,"(41.7447266928, -87.5419938168)",25,42,21202,506,47,47
333,1852211.747,1167361.853,23.357,15.1' E. OF W. LINE OF S. JUSTINE ST.,10.6' N. OF ALLEY S. OF W. 79TH ST.,S. OF S.W. COR.,1969,80,41.7500183635,-87.6622859692,"(41.7500183635, -87.6622859692)",59,70,21554,558,31,18
424,1841571.094,1164382.238,82.845,10.0 FEET WEST OF THE EAST LINE OF SEELEY AVENUE,12.6 FEET SOUTH OF THE SOUTH LINE OF WEST 95TH STREET,,1971,341,41.7208820375,-87.6735035543,"(41.7208820375, -87.6735035543)",13,71,22212,629,42,33
265,1907782.494,1148178.387,25.185,11.8' W. OF E. LINE OF N. KILDARE AVE.,76.2' N. OF N. LINE OF W. DIVISON ST.,ELEVATION PRIOR TO 1965 AND 25.155,1972,235,41.9029013316,-87.7311560579,"(41.9029013316, -87.7311560579)",5,24,4299,286,45,4
220,1928004.151,1136206.989,40.308,2.7' W. OF W. LINE OF N. MARMORA AVE.,11' S. OF N. LINE OF CULLOM AVE.,IN BOOKS 439 AND 440,1979,439,41.9586139793,-87.7746458842,"(41.9586139793, -87.7746458842)",52,15,22254,26,19,25
468,1918637.172,1156913.678,12.999,11.0 FEET WEST OF THE EAST LINE OF N MOZART STREET,5.0 FEET SOUTH OF THE SOUTH LINE OF THE 1ST ALLEY NORTH OF W DIVERSEY AVENUE,,1968,221,41.9325146834,-87.6987745294,"(41.9325146834, -87.6987745294)",39,22,22535,466,20,15
480,1861747.931,1130176.465,36.409,10.6 FEET WEST OF THE EAST LINE OF S NOTTINGHAM AVENUE,10.0 FEET SOUTH OF THE SOUTH LINE OF 1ST ALLEY OF W 63RD STREET,,1968,229,41.7769026218,-87.798334927,"(41.7769026218, -87.798334927)",7,62,22268,336,6,35
350,1881013.408,1158419.577,13.796,12.3' S. OF N. LINE OF W. 35TH PL.,15.3' W. OF W. LINE OF 1ST ALLEY E. OF S. CALIFORNIA AVE.,ELEVATION PREVIOUS TO 1966 WAS 13.796,1927,87,41.8292408152,-87.6942700708,"(41.8292408152, -87.6942700708)",56,55,22248,638,1,29
403,1904992.393,1138511.315,39.383,8.8 FEET EAST OF THE WEST LINE OF PARKSIDE AVENUE,182 FEET NORTH OF THE NORTH LINE OF CHICAGO AVENUE,,1972,360,41.8954256747,-87.7667331987,"(41.8954256747, -87.7667331987)",5,26,4299,671,7,52
294,1881862.794,1164225.548,12.886,10.3' E. OF THE W. LINE OF S. WOLCOTT AVE.,11.2' N. OF  N. LINE OF W. 34TH PL.,ELEVATION PREVIOUS TO 1966 WAS 12.863,1923,70,41.8314511278,-87.67294418,"(41.8314511278, -87.67294418)",43,56,14920,192,1,26
573,1939643.745,1146013.806,27.485,12.0 FEET WEST OF THE EAST LINE OF N KOSTNER AVENUE,79.0 FEET NORTH OF THE NORTH LINE OF W PETERSON AVENUE,NE COR,1975,393,41.9903727585,-87.7382945746,"(41.9903727585, -87.7382945746)",18,12,22532,713,38,28
321,1910462.346,1159808.874,16.677,10' W. OF E. LINE OF N. ARTESIAN AVE.,55.2' S. OF S. LINE OF W. NORTH AVENUE,,1965,77,41.9100230801,-87.6883609453,"(41.9100230801, -87.6883609453)",4,25,22535,302,41,24
514,1923066.766,1125086.516,58.932,25.0 FEET NORTH OF THE NORTH LINE OF W ADDISON STREET FROM THE WEST,10.0 FEET EAST OF THE WEST LINE OF N OLEANDER AVENUE,,1979,435,41.9452568787,-87.8156395605,"(41.9452568787, -87.8156395605)",52,17,22254,392,19,39
437,1851789.115,1152451.109,38.892,104 FEET SOUTH OF THE SOUTH LINE OF W 79TH STREET,9.5 FEET WEST OF THE EAST LINE OF S HAMLIN AVENUE,,1967,281,41.7491647185,-87.71693707,"(41.7491647185, -87.71693707)",8,69,4300,199,30,6
545,1864170.047,1136735.524,36.759,10.0 FEET NORTH OF THE NORTH LINE OF W 60TH STREET,9.5 FEET EAST OF THE WEST LINE OF S MEADE AVENUE,,1980,445,41.7834348589,-87.7742313252,"(41.7834348589, -87.7742313252)",7,62,22268,265,15,35
326,1850535.929,1191272.464,6.259,10.3' E. OF W. LINE OF CHAPPEL AVE.,18.1' N. OF N. LINE OF 1ST ALLEY N. OF E. 83RD ST.,,1974,79,41.7448746323,-87.5747222132,"(41.7448746323, -87.5747222132)",25,42,21202,507,35,9
537,1875333.529,1158303.035,12.872,10.3 FEET NORTH OF THE SOUTH LINE OF W 44TH STREET,100.0 FEET WEST OF THE WEST LINE OF S. CALIFORNIA AVENUE,,1978,430,41.8136569059,-87.6948525184,"(41.8136569059, -87.6948525184)",56,55,22248,156,3,29
441,1857079.024,1151241.76,37.834,11.5 FEET NORTH OF THE NORTH LINE OF 1ST ALLEY SOUTH OF W 71ST STREET,9.5 FEET EAST OF THE WEST LINE OF S HARDING AVENUE,REPLACES STANDARD NO. 162,1967,208,41.7637048075,-87.721230733,"(41.7637048075, -87.721230733)",58,63,21867,317,15,23
14,1873844.031,1177537.629,16.222,19 FEET  W. OF  E. LINE OF S. WABASH AVENUE.,6 FEET S. OF  E.  47TH STREET.,,1969,314,41.809155763,-87.6243440539,"(41.809155763, -87.6243440539)",10,4,21192,448,9,12
501,1921040.258,1165776.153,17.844,10.8 FEET WEST OF THE EAST LINE OF N GREENVIEW AVENUE,5.0 FEET NORTH OF THE NORTH LINE OF W FLETCHER STREET,,1968,299,41.938924265,-87.666137271,"(41.938924265, -87.666137271)",22,57,4449,712,40,16
469,1924337.396,1151602.647,15.393,11.0 FEET NORTH OF THE SOUTH LINE OF W WAVELAND AVE,99.5 FEET WEST OF THE WEST LINE OF N CENTRAL PARK AVENUE,,1962,221,41.9482627522,-87.7181417412,"(41.9482627522, -87.7181417412)",39,16,21538,326,50,15
245,1924093.83,1167627.867,19.834,3.3' N. OF N. LINE OF ADDISON ST.,13.5' E. OF THE W LINE OF N. RACINE AVE.,COVER OF THIS MONUMENT SET TO PERMANENT GRADE,1968,305,41.9472636564,-87.6592435275,"(41.9472636564, -87.6592435275)",53,57,21186,728,25,38
365,1872972.558,1150803.609,19.602,9' E. OF W. LINE OF S. HARDING AVE.,29.5' S. OF THE S. LINE OF 1ST ALLEY S. OF W. 47TH ST.,S. OF S.W. COR.,1967,95,41.8073276725,-87.722422772,"(41.8073276725, -87.722422772)",56,54,22248,563,8,49
128,1844267.957,1164077.902,79.319,10.8 FEET N. OF S. LINE OF W. 91ST STREET,13 FEET W. OF E. LINE OF S. HOYNE AVENUE,"COVER OF THIS MONUMENT SET TO PERMANENT GRADE
ADJUSTED BY WARD 8-28-1919",1971,342,41.7282890528,-87.6745426795,"(41.7282890528, -87.6745426795)",59,71,22212,627,42,33
360,1860260.592,1169785.062,16.059,9.2' E. OF W. LINE OF S. MAY ST.,74.6' S. OF S. LINE OF MARQUETTE RD.,S. OF S.W. COR.,1970,91,41.7720532297,-87.6531730626,"(41.7720532297, -87.6531730626)",11,66,21559,410,2,17
486,1944519.492,1124958.705,72.084,114.0 FEET WEST OF THE WEST LINE OF N OLEANDER AVENUE FROM THE NORTH,"15.0 FEET NORTH OF THE SOUTH LINE OF W PRATT AVENUE 
(7.2 FEET NORTHWESTERLY OF THE NORTHWESTERLY LINE OF THE ALLEY WEST OF N ORLEANDER AVENUE MEASURED PERPENDICULAR TO THE NORTHWESTERLY LINE OF THE ALLEY)",,1981,254,42.0041275999,-87.8156328277,"(42.0041275999, -87.8156328277)",17,77,22243,654,29,34
419,1931485.347,1138820.611,37.189,8.3 FEET WEST OF THE EAST LINE OF LINDER AVE,81.0 FEET NORTH OF THE NORTH LINE OF LAWRENCE AVE PRODUCED EAST,,1978,426,41.9681195356,-87.764952157,"(41.9681195356, -87.764952157)",48,11,21869,129,50,20
298,1876896.211,1179684.72,18.261,10.2' N. OF S. LINE OF E. 42ND PL.,22' E. OF E. LINE OF S. DR. MARTIN LUTHER KING JR DR.,,1923,0,41.8174823215,-87.6163756027,"(41.8174823215, -87.6163756027)",36,4,4301,625,9,12
589,1835152.796,1204761.356,7.95,11.0 FEET NORTH OF THE NORTH LINE OF ALLEY SOUTH OF E 106TH STREET,"9.5 FEET EAST OF THE WEST LINE OF S AVENUE ""B""",,1978,429,41.7023253215,-87.5258269595,"(41.7023253215, -87.5258269595)",25,49,21202,715,47,47
314,1856152.684,1185164.396,5.641,9.8' N. OF S. LINE OF E. 74TH ST.,32' W. OF E. LINE OF UNIVERSITY AVE. PRODUCED S.,,1973,76,41.7604331564,-87.5969265968,"(41.7604331564, -87.5969265968)",61,67,21546,121,33,32
616,1920486.148,1141839.515,34.382,9.6 FEET SOUTH OF THE NORTH LINE OF FLETCHER ST.,8.8 FEET WEST OF THE EAST LINE OF LECLAIRE AVE.,COPPER POINT IN CONCRETE SHAFT WITHOUT A COVER,1917,377,41.9378812468,-87.7541250352,"(41.9378812468, -87.7541250352)",21,19,22618,355,17,27
398,1905193.057,1144042.318,28.237,11.0 FEET NORTH OF THE SOUTH LINE OF RICE STREET,6.5 FEET EAST OF THE EAST LINE OF THE FIRST ALLEY WEST OF CICERO AVENUE,,1972,359,41.8958742914,-87.7464138543,"(41.8958742914, -87.7464138543)",5,26,4299,578,45,4
338,1934185.801,1140390.827,32.078,8.5' E. OF W. LINE OF N. LATROBE AVE.,74.7' N. OF N. LINE OF FOSTER AVE.,,1978,84,41.9755010779,-87.7591119432,"(41.9755010779, -87.7591119432)",48,11,21869,128,50,20
179,1915360.989,1127750.478,66.828,12.2 FEET SOUTHERLY OF NORTHERLY LINE OF GRAND AVENUE,"30.2 FEET DUE E. FROM E. LINE OF N. HARLEM AVENUE THIS MONUMENT IS IN A MANHOLE TOPPED WITH A ""LAWN"" COVER",,1936,367,41.9240667085,-87.8060218454,"(41.9240667085, -87.8060218454)",3,18,4454,136,7,39
217,1918505.735,1141910.427,34.041,8' W. OF E. LINE OF LECLAIRE AVE.,3' N. OF N. LINE OF WOLFRAM ST.,,1974,0,41.9324454829,-87.7539136081,"(41.9324454829, -87.7539136081)",21,19,22618,355,17,7
533,1915730.423,1155320.195,18.645,13.2 FEET SOUTH OF THE SOUTH LINE OF W FULLERTON AVENUE,9.5 FEET EAST OF THE WEST LINE OF N ALBANY AVENUE,CONSTRUCTED IN 1971,1972,362,41.9245705541,-87.7047087356,"(41.9245705541, -87.7047087356)",1,23,22535,371,40,10
80,1894501.341,1151250.284,20.623,10.4 FEET N. OF W. ROOSEVELT ROAD,21 FEET E. OF W. LINE OF INDEPENDENCE BLVD,"COVER OF THIS MONUMENT SET TO PERMANENT GRADE
THIS MONUMENT SETTLED BETWEEN 1910 AND 1921
ELEVATION FOR 1901-1910 WAS 20.769
ELEVATION PRIOR TO 1965 WAS 20.737",1965,256,41.8663967117,-87.7202208594,"(41.8663967117, -87.7202208594)",30,30,21572,98,14,36
519,1833909.409,1170641.716,43.81,10.0 FEET EAST OF THE WEST LINE OF S MAY STREET,28.0 FEET NORTH OF THE NORTH LINE OF W 107TH STREET,,1971,349,41.6997232702,-87.6507988825,"(41.6997232702, -87.6507988825)",13,72,22212,595,22,45
344,1907807.247,1141515.19,30.004,9.1' N. OF S. LINE OF CRYSTAL ST.,13.5' E. OF E. LINE OF N. LARAMIE AVE.,,1972,87,41.9030949977,-87.7556309182,"(41.9030949977, -87.7556309182)",5,26,4299,600,45,4
272,1918836.663,1168490.961,18.519,48' N. OF N. LINE OF DIVERSEY PKWY.,10.7' W. OF E. LINE OF SEMINARY AVE.,,1968,1741,41.9328190831,-87.656223677,"(41.9328190831, -87.656223677)",22,57,21190,680,25,38
568,1946946.584,1127339.171,57.614,10.5 FEET NORTH OF THE SOUTH LINE OF W FITCH AVENUE,14.0 FEET WEST OF THE WEST LINE OF N HARLEM AVENUE,SW COR,1981,453,42.0107479235,-87.8068199704,"(42.0107479235, -87.8068199704)",17,77,22243,654,29,34
495,1889788.582,1165984.257,11.397,16.0 FEET WEST OF THE WEST LINE OF S ASHLAND AVENUE,11.0 FEET NORTH OF THE SOUTH LINE OF W 21ST PLACE,,1966,263,41.8531629823,-87.6662654571,"(41.8531629823, -87.6662654571)",43,33,14920,343,26,8
549,1846929.364,1161753.422,85.278,5.0 FEET SOUTH OF THE NORTH LINE OF W 87TH STREET,74.0 FEET WEST OF THE WEST LINE OF S WESTERN AVE,,1981,457,41.7356408825,-87.6829841004,"(41.7356408825, -87.6829841004)",8,69,21554,217,30,6
192,1931739.064,1170020.191,8.214,3.6 FEET W. OF W. LINE OF CLARENDON AVENUE,10 FEET N. OF S. LINE OF LAKESIDE PLACE,,1970,332,41.968190467,-87.6502260254,"(41.968190467, -87.6502260254)",15,31,22616,19,39,37
221,1922980.541,1136430.561,40.489,9.3' W. OF E. LINE OF N. MARMORA AVE.,9.4' N. LINE OF S. LINE OF EDDY ST.,IN BOOKS 432 AND 433,1979,432,41.9448246863,-87.7739444799,"(41.9448246863, -87.7739444799)",52,15,22254,342,44,25
404,1847896.189,1193979.231,4.995,8.6 FEET EAST OF THE WEST LINE OF PHILLIPS AVENUE,97.6 FEET NORTH OF THE NORTH LINE OF 87TH STREET,,1974,380,41.7375650508,-87.5648907863,"(41.7375650508, -87.5648907863)",25,42,21202,478,37,43
376,1849823.894,1170073.246,22.603,8.9 FEET EAST OF THE WEST LINE OF SOUTH MAY STREET,31.9 FEET NORTH OF THE NORTH LINE OF WEST 83RD STREET,NW COR,1970,333,41.7434073124,-87.6524194804,"(41.7434073124, -87.6524194804)",59,70,21554,487,13,18
383,1825797.965,1173490.848,33.917,8.3 FEET WEST OF EAST LINE OF EMERALD AVENUE,2.2 FEET SOUTH OF SOUTH LINE OF FIRST ALLEY SOUTH OF WEST 119TH STREET,S OF SE COR,1972,355,41.6774017638,-87.6406054164,"(41.6774017638, -87.6406054164)",19,50,21861,60,22,45
574,1942633.976,1163957.534,21.284,29.0 FEET NORTH OF THE NORTH LINE OF W DEVON AVENUE,11.0 FEET WEST OF THE EAST LINE OF N PAULINA STREET,,1977,413,41.9982169474,-87.6722087334,"(41.9982169474, -87.6722087334)",9,10,4451,242,24,46
78,1899795.093,1151117.719,22.078,98.3 FEET E. OF THE W. LINE OF N. HAMLIN AVENUE,7 FEET N. OF W. MADISON ST (IN GARFIELD PARK),ELEVATION PRIOR TO 1965 WAS 22.146,1965,256,41.8809259555,-87.720568784,"(41.8809259555, -87.720568784)",30,28,21572,704,23,11
318,1926712.266,1164535.114,19.201,40.2' N. OF N. LINE OF IRVING PK. BLVD.,12.6' W. OF E. LINE OF N. PAULINA ST.,,1968,77,41.9545149523,-87.6705371927,"(41.9545149523, -87.6705371927)",53,57,21186,651,18,13
585,1935876.224,1143242.468,31.218,70.5 FEET WEST OF THE WEST LINE OF N CICERO AVENUE,10.5 FEET SOUTH OF THE NORTH LINE OF W CATALPA AVENUE,,1978,421,41.9800867951,-87.748582875,"(41.9800867951, -87.748582875)",48,12,21869,746,38,20
119,1843793.78,1193814.114,17.843,13.7 FEET S. OF N. LINE OF E. 93RD ST.,10 FEET W. OF E. LINE OF YATES AVENUE,COVER OF THIS MONUMENT SET TO GRADE,1976,403,41.7263117156,-87.565629777,"(41.7263117156, -87.565629777)",25,44,21202,493,37,43
582,1903561.923,1173270.162,12.809,21.5 FEET EAST OF THE NORTHEASTERLY CORNER OF N KINGSBURY STREET AND W ILLINOIS STREET,9.0 FEET SOUTH OF THE NORTH LINE OF W ILLINOIS STREET,MONUMENT IS ENCASED IN MANHOLE,1983,474,41.8907995366,-87.6391150542,"(41.8907995366, -87.6391150542)",55,37,4446,652,36,22
349,1897244.723,1144605.263,27.987,11' N. OF S. LINE OF W. CONGRESS PKWY.,4.7' W. OF W. LINE OF THE 1ST ALLEY E. OF S. CICERO AVE.,ELEVATION PRIOR TO 1965 WAS 27.976,1965,87,41.8740525368,-87.7445465484,"(41.8740525368, -87.7445465484)",32,26,22216,69,14,36
34,1905362.16,1164941.369,16.464,10 FEET  W. OF  THE E. LINE OF N. PAULINA STREET,2.5 FEET  S. OF  THE S. LINE OF W. CHICAGO AVENUE,"COVER OF THIS MONUMENT SET TO PERMANENT GRADE.
ELEVATION PRIOR TO 1965 WAS 16.478",1968,260,41.8959203587,-87.6696512192,"(41.8959203587, -87.6696512192)",4,25,21560,520,41,24
227,1922468.23,1130106.387,60.235,3' S. OF S. LINE OF CORNELIA AVE.,9.5' E. OF W. LINE OF NEWCASTLE AVE.,IN BOOKS 433 - 435,1979,433,41.9435297477,-87.7972017998,"(41.9435297477, -87.7972017998)",52,17,22254,396,19,39
374,1854225.788,1164697.869,24.788,8.2 FEET SOUTH OF THE SOUTH LINE OF W. 76TH STREET,8.7 W OF THE EAST LINE OF S WINCHESTER AVENUE,SE COR,1970,333,41.7556017812,-87.6719912705,"(41.7556017812, -87.6719912705)",59,70,21554,573,31,6
553,1823332.071,1175912.808,42.362,34.0 FEET EAST OF THE EAST LINE OF S STEWART AVENUE (PRODUCED SOUTH),11.0 FEET NORTH OF THE SOUTH LINE OF W 123RD STREET,,1975,394,41.670581184,-87.6318137987,"(41.670581184, -87.6318137987)",19,50,21861,7,22,45
151,1816503.435,1179989.67,11.885,9.5 FEET N. OF S. LINE OF E. 134TH STREET,4.4 FEET E. OF E. LINE OF INDIANA STREET,MONUMENT IS IN A MANHOLE,1979,437,41.6517502997,-87.6171005608,"(41.6517502997, -87.6171005608)",47,51,4460,10,43,30
479,1863973.562,1132247.387,33.556,11.5 FEET NORTH OF THE S LINE OF W 60TH STREET,10.3 FEET W OF THE WEST LINE OF 1ST ALLEY EAST OF S OAK PARK AVENUE,,1968,230,41.7829745719,-87.7906913107,"(41.7829745719, -87.7906913107)",7,62,22268,335,6,35
453,1888852.379,1147717.71,21.967,97.5 FEET SOUTH OF THE SOUTH LINE OF W CERMAK ROAD,12.5 FEET WEST OF THE EAST LINE OF S KIRKLAND AVENUE,ELEVATION PREVIOUS TO 1966 WAS 21.979,1966,212,41.8509637529,-87.7333343171,"(41.8509637529, -87.7333343171)",57,30,21569,125,28,14
276,1897632.37,1158515.625,14.657,6.4' N. OF S. LINE OF W. CONGRESS PKWY.,47.1' E. OF E. LINE OF S. WASHTENAW AVE.,"ELEVATION PRIOR TO 1965 WAS 14.686
IN BOOKS 61 AND 261",1965,61,41.8748430794,-87.693463314,"(41.8748430794, -87.693463314)",28,28,21184,38,23,11
258,1845750.776,1191104.444,4.39,5.7' W. OF E. LINE OF JEFFERY AVE.,27.2' N. OF N. LINE OF E. 90TH ST.,IN BOOKS 408 AND 409,1976,408,41.7317477896,-87.5754922494,"(41.7317477896, -87.5754922494)",25,44,21202,492,35,9
411,1831349.023,1162459.525,66.945,49.8 FEET EAST OF THE EAST LINE OF WESTERN AVENUE - PRODUCED NORTH,8.6 FEET NORTH OF THE SOUTH LINE OF 100TH PLACE,,1971,348,41.6928711556,-87.6808297689,"(41.6928711556, -87.6808297689)",13,74,22212,380,42,33
430,1835284.264,1195183.099,5.317,8.7 FEET EAST OF WEST LINE OF HOXIE AVENUE,14.5 FEET NORTH OF NORTH LINE OF 106TH STREET,,1977,412,41.7029271809,-87.5608948094,"(41.7029271809, -87.5608948094)",25,48,21202,174,47,47
