"study_id","study_class","treatment_focus_study","arm","treatment_focus_arm","treatment_focus_subclass","treatment_name","ncptsd_treatment_name","psychotherapy","psychotherapy_subclass","pharmacotherapy","pharmacotherapy_subclass","cih","cih_subclass","nonpharmacologic_biologic","nonpharmacologic_cognitive","control","other","collaborative_care","format","delivery_method","arm_n_randomized","serious_adverse_event_percent","serious_adverse_event_detail","withdrawal_due_to_adverse","withdrawal_due_to_adverse_1","attempted_suicide_percent","attempted_suicide_detail","completed_suicide_percent","completed_suicide_detail","harms_comment","military_status","active_duty_military","veteran","community","female_percent","female_percent_detail","male_percent","trauma_type","trauma_detail","risk_of_bias_rating_study_level","citation","ptsdpubs_id","year_added_to_ptsd_repository"
"hinton2009_A","Psychotherapy","PTSD","A","PTSD",,"Culturally sensitive CBT","Cognitive behavioral therapy (CBT) without a trauma focus","Yes","Non-TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Group","In Person","12",,,,,,,,,,"Community",,,"1","0.5833",,"0.4167","Terrorism/political violence/forced displacement",,"Medium","Hinton DE, Hofmann SG, Pollack MH, et al. Mechanisms of efficacy of CBT for Cambodian refugees with PTSD: improvement in emotion regulation and orthostatic blood pressure response. CNS Neurosci Ther. 2009 Fall;15(3):255-63. doi: 10.1111/j.1755-5949.2009.00100.x. PMID: 19691545.","33298","2019"
"hinton2009_B","Psychotherapy","PTSD","B","Control",,"Waitlist","Waitlist","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"12",,,,,,,,,,"Community",,,"1","0.5833",,"0.4167","Terrorism/political violence/forced displacement",,"Medium","Hinton DE, Hofmann SG, Pollack MH, et al. Mechanisms of efficacy of CBT for Cambodian refugees with PTSD: improvement in emotion regulation and orthostatic blood pressure response. CNS Neurosci Ther. 2009 Fall;15(3):255-63. doi: 10.1111/j.1755-5949.2009.00100.x. PMID: 19691545.","33298","2019"
"hinton2011_A","Psychotherapy","PTSD","A","PTSD",,"Culturally adapted CBT","Cognitive behavioral therapy (CBT) without a trauma focus","Yes","Non-TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Group","In Person","12",,,"0.00",,,,"0.00",,,"Community",,,"1","1",,"0",,,"Medium","Hinton DE, Hofmann SG, Rivera E, et al. Culturally adapted CBT (CA-CBT) for Latino women with treatment-resistant PTSD: a pilot study comparing CA-CBT to applied muscle relaxation. Behav Res Ther. 2011 Apr;49(4):275-80. doi: 10.1016/j.brat.2011.01.005. PMID: 21333272.","36143","2019"
"hinton2011_B","Psychotherapy","PTSD","B","PTSD",,"Applied muscle relaxation","Relaxation","No","Not Applicable","No","Not Applicable","Yes","Relaxation","No","No","No","No","No","Group","In Person","12",,,"0.00",,,,"0.00",,,"Community",,,"1","1",,"0",,,"Medium","Hinton DE, Hofmann SG, Rivera E, et al. Culturally adapted CBT (CA-CBT) for Latino women with treatment-resistant PTSD: a pilot study comparing CA-CBT to applied muscle relaxation. Behav Res Ther. 2011 Apr;49(4):275-80. doi: 10.1016/j.brat.2011.01.005. PMID: 21333272.","36143","2019"
"hoffart2013_A","Psychotherapy","PTSD","A","PTSD",,"PE using imagery exposure","Prolonged Exposure (PE)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","31",,,,,,,,,,"Community",,,"1","0.5846",,"0.4154","Mixed","combat-related, rape/sexual assault, accidents, community/school violence","Medium","Hoffart A, Øktedalen T, Langkaas TF, et al. Alliance and outcome in varying imagery procedures for PTSD: a study of within-person processes. J Couns Psychol. 2013 Oct;60(4):471-82. doi: 10.1037/a0033604. PMID: 23957768.","44042","2019"
"hoffart2013_B","Psychotherapy","PTSD","B","PTSD",,"PE using imagery rescripting","Prolonged Exposure (PE) with imagery rescripting","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","34",,,,,,,,,,"Community",,,"1","0.5846",,"0.4154","Mixed","combat-related, rape/sexual assault, accidents, community/school violence","Medium","Hoffart A, Øktedalen T, Langkaas TF, et al. Alliance and outcome in varying imagery procedures for PTSD: a study of within-person processes. J Couns Psychol. 2013 Oct;60(4):471-82. doi: 10.1037/a0033604. PMID: 23957768.","44042","2019"
"hogberg2007_A","Psychotherapy","PTSD","A","PTSD",,"EMDR","Eye Movement Desensitization and Reprocessing (EMDR)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","13","0.00",,"0.00",,,,,,,"Community",,,"1","0.2083",,"0.7917","Mixed","accidents, community/school violence","Medium","Hogberg G, Pagani M, Sundin O, et al. On treatment with eye movement desensitization and reprocessing of chronic post-traumatic stress disorder in public transportation workers--a randomized controlled trial. Nord J Psychiatry. 2007;61(1):54-61. doi:  10.1080/08039480601129408. PMID: 17365790.","38652","2019"
"hogberg2007_B","Psychotherapy","PTSD","B","Control",,"Waitlist","Waitlist","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"11","0.00",,"0.00",,,,,,,"Community",,,"1","0.2083",,"0.7917","Mixed","accidents, community/school violence","Medium","Hogberg G, Pagani M, Sundin O, et al. On treatment with eye movement desensitization and reprocessing of chronic post-traumatic stress disorder in public transportation workers--a randomized controlled trial. Nord J Psychiatry. 2007;61(1):54-61. doi:  10.1080/08039480601129408. PMID: 17365790.","38652","2019"
"hollifield2007_A","Mixed: Psychotherapy & CIH","PTSD","A","PTSD",,"Acupuncture","Acupuncture","No","Not Applicable","No","Not Applicable","Yes","Acupuncture","No","No","No","No","No","Individual","In Person","29",,,,,,,,,,"Community",,,"1","0.6786",,"0.3214",,,"Medium","Hollifield M, Sinclair-Lian N, Warner TD, et al. Acupuncture for posttraumatic stress disorder: a randomized controlled pilot trial. J Nerv Ment Dis. 2007 Jun;195(6):504-13. doi: 10.1097/NMD.0b013e31803044f8. PMID: 17568299.","29609","2019"
"hollifield2007_B","Mixed: Psychotherapy & CIH","PTSD","B","PTSD",,"CBT","Trauma-focused cognitive behavioral therapy (TF-CBT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","28",,,,,,,,,,"Community",,,"1","0.6786",,"0.3214",,,"Medium","Hollifield M, Sinclair-Lian N, Warner TD, et al. Acupuncture for posttraumatic stress disorder: a randomized controlled pilot trial. J Nerv Ment Dis. 2007 Jun;195(6):504-13. doi: 10.1097/NMD.0b013e31803044f8. PMID: 17568299.","29609","2019"
"hollifield2007_C","Mixed: Psychotherapy & CIH","PTSD","C","Control",,"Waitlist","Waitlist","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"27",,,,,,,,,,"Community",,,"1","0.6786",,"0.3214",,,"Medium","Hollifield M, Sinclair-Lian N, Warner TD, et al. Acupuncture for posttraumatic stress disorder: a randomized controlled pilot trial. J Nerv Ment Dis. 2007 Jun;195(6):504-13. doi: 10.1097/NMD.0b013e31803044f8. PMID: 17568299.","29609","2019"
"hyer1996_A","Complementary and integrative health (CIH)","PTSD","A","PTSD",,"Outward Bound Experience adjunctive with TAU","Recreational therapy","No","Not Applicable","No","Not Applicable","Yes","Other physical activity and recreational therapies","No","No","No","No","No","Individual","In Person","108",,,,,,,,,,"Veteran","0","1","0","0",,"1","Combat-related",,"Medium","Hyer L, Boyd S, Scurfield R, et al. Effects of Outward Bound experience as an adjunct to inpatient PTSD treatment of war veterans. J Clin Psychol. 1996 May;52(3):263-78. doi: 10.1002/(SICI)1097-4679(199605)52:3<263::AID-JCLP3>3.0.CO;2-T. PMID: 8835688.","08065","2019"
"hyer1996_B","Complementary and integrative health (CIH)","PTSD","B","Control",,"TAU","Treatment as usual (TAU)","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"111",,,,,,,,,,"Veteran","0","1","0","0",,"1","Combat-related",,"Medium","Hyer L, Boyd S, Scurfield R, et al. Effects of Outward Bound experience as an adjunct to inpatient PTSD treatment of war veterans. J Clin Psychol. 1996 May;52(3):263-78. doi: 10.1002/(SICI)1097-4679(199605)52:3<263::AID-JCLP3>3.0.CO;2-T. PMID: 8835688.","08065","2019"
"isserles2013_A","Nonpharmacologic biological","PTSD","A","PTSD",,"DTMS with traumatic experience","Transcranial magnetic stimualtion (TMS)","No","Not Applicable","No","Not Applicable","No","Not Applicable","Yes","No","No","No","No","Individual","In Person","10","0.00",,"0.10",,,,,,,,,,,"0.2308",,"0.7692","Mixed","combat-related, other (not specified)","Medium","Isserles M, Shalev AY, Roth Y, et al. Effectiveness of deep transcranial magnetic stimulation combined with a brief exposure procedure in post-traumatic stress disorder--a pilot study. Brain Stimul. 2013 May;6(3):377-83. doi: 10.1016/j.brs.2012.07.008. PMID: 22921765.","39466","2019"
"isserles2013_B","Nonpharmacologic biological","PTSD","B","PTSD",,"DTMS with positive experience","Transcranial magnetic stimualtion (TMS)","No","Not Applicable","No","Not Applicable","No","Not Applicable","Yes","No","No","No","No","Individual","In Person","10","0.00",,"0.20",,,,,,,,,,,"0.2308",,"0.7692","Mixed","combat-related, other (not specified)","Medium","Isserles M, Shalev AY, Roth Y, et al. Effectiveness of deep transcranial magnetic stimulation combined with a brief exposure procedure in post-traumatic stress disorder--a pilot study. Brain Stimul. 2013 May;6(3):377-83. doi: 10.1016/j.brs.2012.07.008. PMID: 22921765.","39466","2019"
"isserles2013_C","Nonpharmacologic biological","PTSD","C","Control",,"DTMS with positive experience","Sham","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No","Individual","In Person","10","0.00",,"0.10",,,,,,,,,,,"0.2308",,"0.7692","Mixed","combat-related, other (not specified)","Medium","Isserles M, Shalev AY, Roth Y, et al. Effectiveness of deep transcranial magnetic stimulation combined with a brief exposure procedure in post-traumatic stress disorder--a pilot study. Brain Stimul. 2013 May;6(3):377-83. doi: 10.1016/j.brs.2012.07.008. PMID: 22921765.","39466","2019"
"ivarsson2014_A","Psychotherapy","PTSD","A","PTSD",,"CBT","Trauma-focused cognitive behavioral therapy (TF-CBT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","Technology Assisted","31",,,,,,,,,,"Community",,,"1","0.823",,"0.177","Mixed","intimate partner violence, accidents, illness/medical procedure, combat-related, natural or manmade disasters, community/school violence, other (torture, multiple stressors)","Medium","Ivarsson D, Blom M, Hesser H, et al. Guided internet-delivered cognitive behavior therapy for post-traumatic stress disorder: a randomized controlled trial. Internet Interv. 2014 March;1(1):33-40. doi: 10.1016/j.invent.2014.03.002.","44101","2019"
"ivarsson2014_B","Psychotherapy","PTSD","B","Control",,"Minimal support control","Internet control intervention","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No","Individual","Technology Alone","31",,,,,,,,,,"Community",,,"1","0.823",,"0.177","Mixed","intimate partner violence, accidents, illness/medical procedure, combat-related, natural or manmade disasters, community/school violence, other (torture, multiple stressors)","Medium","Ivarsson D, Blom M, Hesser H, et al. Guided internet-delivered cognitive behavior therapy for post-traumatic stress disorder: a randomized controlled trial. Internet Interv. 2014 March;1(1):33-40. doi: 10.1016/j.invent.2014.03.002.","44101","2019"
"jacob2014_A","Psychotherapy","PTSD","A","PTSD",,"NET","Narrative Exposure Therapy (NET) + Interpersonal Psychotherapy (IPT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","38",,,,,,,,,,"Community",,,"1","0.9211",,"0.0789","Mixed","rape/sexual assault, terrorism/political violence/forced displacement","Medium","Jacob N, Neuner F, Maedl A, et al. Dissemination of psychotherapy for trauma spectrum disorders in postconflict settings: a randomized controlled trial in Rwanda. Psychother Psychosom. 2014 Nov;83(6):354-63. doi: 10.1159/000365114. PMID: 25323203.","43991","2019"
"jacob2014_B","Psychotherapy","PTSD","B","Control",,"Waitlist","Waitlist","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"38",,,,,,,,,,"Community",,,"1","0.9211",,"0.0789","Mixed","rape/sexual assault, terrorism/political violence/forced displacement","Medium","Jacob N, Neuner F, Maedl A, et al. Dissemination of psychotherapy for trauma spectrum disorders in postconflict settings: a randomized controlled trial in Rwanda. Psychother Psychosom. 2014 Nov;83(6):354-63. doi: 10.1159/000365114. PMID: 25323203.","43991","2019"
"jak2019_A","Psychotherapy","PTSD","A","PTSD",,"CPT","Cognitive Processing Therapy (CPT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In person","49",,,,,,,,,,"Veteran","0","1","0","0.11",,"0.89",,,"Low","Jak AJ, Jurick S, Crocker LD, et al. SMART-CPT for veterans with comorbid post-traumatic stress disorder and history of traumatic brain injury: a randomised controlled trial. J Neurol Neurosurg Psychiatry. 2019 Mar;90(3):333-41. doi: 10.1136/jnnp-2018-319315. PMID: 30554135.","51464","2020"
"jak2019_B","Psychotherapy","PTSD","B","PTSD",,"SMART-CPT","Cognitive Processing Therapy (CPT) adapted for traumatic brain injury (TBI)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In person","51",,,,,,,,,,"Veteran","0","1","0","0.11",,"0.89",,,"Low","Jak AJ, Jurick S, Crocker LD, et al. SMART-CPT for veterans with comorbid post-traumatic stress disorder and history of traumatic brain injury: a randomised controlled trial. J Neurol Neurosurg Psychiatry. 2019 Mar;90(3):333-41. doi: 10.1136/jnnp-2018-319315. PMID: 30554135.","51464","2020"
"jensen1994_A","Psychotherapy","PTSD","A","PTSD",,"EMDR","Eye Movement Desensitization and Reprocessing (EMDR)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","13",,,,,,,,,,"Veteran","0","1","0","0",,"1",,,"High","Jensen JA. An investigation of Eye Movement Desensitization Reprocessing (EMD/R) as a treatment for posttraumatic stress disorder (PTSD) symptoms of Vietnam combat veterans. Behav Ther. 1994 Spring;25(2):311-25. doi: 10.1016/S0005-7894(05)80290-4.","04669","2019"
"jensen1994_B","Psychotherapy","PTSD","B","Control",,"Control","Control","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"12",,,,,,,,,,"Veteran","0","1","0","0",,"1",,,"High","Jensen JA. An investigation of Eye Movement Desensitization Reprocessing (EMD/R) as a treatment for posttraumatic stress disorder (PTSD) symptoms of Vietnam combat veterans. Behav Ther. 1994 Spring;25(2):311-25. doi: 10.1016/S0005-7894(05)80290-4.","04669","2019"
"jespersen2012_A","Complementary and integrative health (CIH)","PTSD","A","PTSD",,"Relaxation music at bedtime","Relaxation","No","Not Applicable","No","Not Applicable","Yes","Relaxation","No","No","No","No","No","Individual","Technology Alone","10",,,,,,,,,,"Community",,,"1","0.6","completers only","0.4",,,"High","Jespersen KV, Vuust P. The effect of relaxation music listening on sleep quality in traumatized refugees: a pilot study. J Music Ther. 2012;49(2):205-29.  PMID: 26753218.","1548481","2019"
"jespersen2012_B","Complementary and integrative health (CIH)","PTSD","B","Control",,"Ergonomic pillow","Ergonomic pillow","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No","Individual","Technology Alone","9",,,,,,,,,,"Community",,,"1","0.6","completers only","0.4",,,"High","Jespersen KV, Vuust P. The effect of relaxation music listening on sleep quality in traumatized refugees: a pilot study. J Music Ther. 2012;49(2):205-29.  PMID: 26753218.","1548481","2019"
"jindani2015_A","Complementary and integrative health (CIH)","PTSD","A","PTSD",,"Kundalini Yoga","Yoga","No","Not Applicable","No","Not Applicable","Yes","Yoga","No","No","No","No","No","Group","In Person","59",,,,,,,,,,"Community",,,"1","0.8875",,"0.1125","Mixed","rape/sexual assault, child sexual abuse, intimate partner violence, terrorism/political violence/forced displacement, illness/medical procedure, accidents, other (emotional abuse, systemic discrimination, compassion fatigue)","High","Jindani FA, Turner N, Khalsa SBS. A yoga intervention for posttraumatic stress: a preliminary randomized control trial. Evid Based Complement Alternat Med. 2015;2015:351746. doi: 10.1155/2015/351746. PMID: 26366179.","48111","2019"
"jindani2015_B","Complementary and integrative health (CIH)","PTSD","B","Control",,"Waitlist","Waitlist","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"21",,,,,,,,,,"Community",,,"1","0.8875",,"0.1125","Mixed","rape/sexual assault, child sexual abuse, intimate partner violence, terrorism/political violence/forced displacement, illness/medical procedure, accidents, other (emotional abuse, systemic discrimination, compassion fatigue)","High","Jindani FA, Turner N, Khalsa SBS. A yoga intervention for posttraumatic stress: a preliminary randomized control trial. Evid Based Complement Alternat Med. 2015;2015:351746. doi: 10.1155/2015/351746. PMID: 26366179.","48111","2019"
"johnson2011_A","Other mixed","PTSD","A","PTSD",,"Helping to Overcome PTSD through Empowerment","Helping to Overcome PTSD through Empowerment","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","No","Yes","No","Individual","In Person","35",,,,,,,,,,"Community",,,"1","1",,"0","Intimate partner violence",,"Medium","Johnson DM, Zlotnick C, Perez SK. Cognitive behavioral treatment of PTSD in residents of battered women's shelters: results of a randomized clinical trial. J Consult Clin Psychol. 2011 Aug;79(4):542-51. doi: 10.1037/a0023822. PMID: 21787052.","37002","2019"
"johnson2011_B","Other mixed","PTSD","B","Control",,"Standard shelter service","Standard shelter service","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"35",,,,,,,,,,"Community",,,"1","1",,"0","Intimate partner violence",,"Medium","Johnson DM, Zlotnick C, Perez SK. Cognitive behavioral treatment of PTSD in residents of battered women's shelters: results of a randomized clinical trial. J Consult Clin Psychol. 2011 Aug;79(4):542-51. doi: 10.1037/a0023822. PMID: 21787052.","37002","2019"
"johnson2011_Omnibus","Other mixed","PTSD","Omnibus",,,,,,,,,,,,,,,,,,,"0.10","For overall study population",,,,,,,,"Community",,,"1","1",,"0","Intimate partner violence",,"Medium","Johnson DM, Zlotnick C, Perez SK. Cognitive behavioral treatment of PTSD in residents of battered women's shelters: results of a randomized clinical trial. J Consult Clin Psychol. 2011 Aug;79(4):542-51. doi: 10.1037/a0023822. PMID: 21787052.","37002","2019"
"johnson2018_A","Complementary and integrative health (CIH)","PTSD","A","PTSD",,"Therapeutic horseback riding","Therapeutic horseback riding","No","Not Applicable","No","Not Applicable","Yes","Other physical activity and recreational therapies","No","No","No","No","No","Individual","In Person","15","0.00",,,,,,,,,"Veteran",,"1",,,,,,,"High","Johnson RA, Albright DL, Marzolf JR, et al. Effects of therapeutic horseback riding on post-traumatic stress disorder in military veterans. Mil Med Res. 2018 Jan;5(1):3. doi: 10.1186/s40779-018-0149-6. PMID: 29502529.","49720","2019"
"johnson2018_B","Complementary and integrative health (CIH)","PTSD","B","Control",,"Waitlist","Waitlist","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"14","0.00",,,,,,,,,"Veteran",,"1",,,,,,,"High","Johnson RA, Albright DL, Marzolf JR, et al. Effects of therapeutic horseback riding on post-traumatic stress disorder in military veterans. Mil Med Res. 2018 Jan;5(1):3. doi: 10.1186/s40779-018-0149-6. PMID: 29502529.","49720","2019"
"jung2013_A","Psychotherapy","PTSD","A","PTSD",,"CR and Imagery Modification","Cognitive restructuring and imagery modification","Yes","Non-TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","17",,,,,,,,,,"Community",,,"1","1",,"0","Child sexual abuse",,"Medium","Jung K, Steil R. A randomized controlled trial on cognitive restructuring and imagery modification to reduce the feeling of being contaminated in adult survivors of childhood sexual abuse suffering from posttraumatic stress disorder. Psychother Psychosom. 2013 Jun;82(4):213-20. doi: 10.1159/000348450. PMID: 23712073.","41611","2019"
"jung2013_B","Psychotherapy","PTSD","B","Control",,"Waitlist","Waitlist","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"17",,,,,,,,,,"Community",,,"1","1",,"0","Child sexual abuse",,"Medium","Jung K, Steil R. A randomized controlled trial on cognitive restructuring and imagery modification to reduce the feeling of being contaminated in adult survivors of childhood sexual abuse suffering from posttraumatic stress disorder. Psychother Psychosom. 2013 Jun;82(4):213-20. doi: 10.1159/000348450. PMID: 23712073.","41611","2019"
"kaplan1996_A","Pharmacotherapy","PTSD","A","PTSD",,"Inositol","Inositol","No","Not Applicable","Yes","Supplement","No","Not Applicable","No","No","No","No","No","Individual","In Person",,,,,,,,,,,"Community",,,"1","0.3846",,"0.6154","Mixed","combat-related, accidents, community/school violence, other (not specified)","High","Kaplan Z, Amir M, Swartz M, et al. Inositol treatment of post-traumatic stress disorder. Anxiety. 1996;2(1):51-2. doi: 10.1002/(SICI)1522-7154(1996)2:1<51::AID-ANXI8>3.0.CO;2-G. PMID: 9160600.","06980","2019"
"kaplan1996_B","Pharmacotherapy","PTSD","B","Control",,"Placebo","Placebo","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No","Individual","In Person",,,,,,,,,,,"Community",,,"1","0.3846",,"0.6154","Mixed","combat-related, accidents, community/school violence, other (not specified)","High","Kaplan Z, Amir M, Swartz M, et al. Inositol treatment of post-traumatic stress disorder. Anxiety. 1996;2(1):51-2. doi: 10.1002/(SICI)1522-7154(1996)2:1<51::AID-ANXI8>3.0.CO;2-G. PMID: 9160600.","06980","2019"
"karatzias2011_A","Psychotherapy","PTSD","A","PTSD",,"Emotional Freedom Technique","Emotional Freedom Technique (EFT)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","23",,,,,,,,,,"Community",,,"1","0.5652",,"0.4348","Mixed","accidents, community/school violence, other (not specified)","High","Karatzias A, Power KG, Brown KW, et al. A controlled comparison of the effectiveness and efficiency of two psychological therapies for posttraumatic stress disorder: Eye Movement Desensitization and Reprocessing vs. Emotional Freedom Techniques. J. Nerv. Ment. Dis. 2011 Jun;199(6):372-8. doi: 10.1097/NMD.0b013e31821cd262. PMID: 21629014.","36614","2019"
"karatzias2011_B","Psychotherapy","PTSD","B","PTSD",,"EMDR","Eye Movement Desensitization and Reprocessing (EMDR)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","23",,,,,,,,,,"Community",,,"1","0.5652",,"0.4348","Mixed","accidents, community/school violence, other (not specified)","High","Karatzias A, Power KG, Brown KW, et al. A controlled comparison of the effectiveness and efficiency of two psychological therapies for posttraumatic stress disorder: Eye Movement Desensitization and Reprocessing vs. Emotional Freedom Techniques. J. Nerv. Ment. Dis. 2011 Jun;199(6):372-8. doi: 10.1097/NMD.0b013e31821cd262. PMID: 21629014.","36614","2019"
"karatzias2019_A","Psychotherapy","PTSD","A","PTSD",,"EMDR","Eye Movement Desensitization and Reprocessing (EMDR)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In person","15",,,,,,,,,,,,,,"0.62",,"0.38",,,"Medium","Karatzias T, Brown M, Taggart L, et al. A mixed-methods, randomized controlled feasibility trial of Eye Movement Desensitization and Reprocessing (EMDR) plus Standard Care (SC) versus SC alone for DSM-5 Posttraumatic Stress Disorder (PTSD) in adults with intellectual disabilities. J Appl Res Intellect Disabil. 2019 Jul;32(4):806-18. doi: 10.1111/jar.12570. PMID: 30714684.","52277","2020"
"karatzias2019_B","Psychotherapy","PTSD","B","Control",,"Standard care","Treatment as usual (TAU)","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No","Individual","In person","14",,,,,,,,,,,,,,"0.62",,"0.38",,,"Medium","Karatzias T, Brown M, Taggart L, et al. A mixed-methods, randomized controlled feasibility trial of Eye Movement Desensitization and Reprocessing (EMDR) plus Standard Care (SC) versus SC alone for DSM-5 Posttraumatic Stress Disorder (PTSD) in adults with intellectual disabilities. J Appl Res Intellect Disabil. 2019 Jul;32(4):806-18. doi: 10.1111/jar.12570. PMID: 30714684.","52277","2020"
"katz1994_A","Pharmacotherapy","PTSD","A","PTSD",,"Brofaromine","Brofaromine","No","Not Applicable","Yes","Antidepressant: MAOI","No","Not Applicable","No","No","No","No","No","Individual","In Person","33",,,"0.0303",,,,,,,"Community",,,"1","0.2444",,"0.7556","Mixed","combat-related, rape/sexual assault, accidents, community/school violence, other (not specified)","High","Katz RJ, Lott MH, Arbus P, et al. Pharmacotherapy of post-traumatic stress disorder with a novel psychotropic. Anxiety. 1994;1(4):169-74.  PMID: 9160569.","05306","2019"
"katz1994_B","Pharmacotherapy","PTSD","B","Control",,"Placebo","Placebo","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No","Individual","In Person","31",,,,,,,,,,"Community",,,"1","0.2444",,"0.7556","Mixed","combat-related, rape/sexual assault, accidents, community/school violence, other (not specified)","High","Katz RJ, Lott MH, Arbus P, et al. Pharmacotherapy of post-traumatic stress disorder with a novel psychotropic. Anxiety. 1994;1(4):169-74.  PMID: 9160569.","05306","2019"
"katz2014_A","Psychotherapy","PTSD","A","PTSD",,"Holographic reprocessing","Holographic reprocessing","Yes","Non-TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","17",,,,,,,,,,"Veteran","0","1","0","1",,"0","Mixed","MST, rape/sexual assault, child sexual abuse, intimate partner violence","High","Katz LS, Douglas S, Zaleski K, et al. Comparing holographic reprocessing and prolonged exposure for women veterans with sexual trauma: a pilot randomized trial. J Contemp Psychother. 2014 Mar;44(1):9-19. doi: 10.1007/s10879-013-9248-6.","1548483","2019"
"katz2014_B","Psychotherapy","PTSD","B","PTSD",,"PE","Prolonged Exposure (PE)","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","17",,,,,,,,,,"Veteran","0","1","0","1",,"0","Mixed","MST, rape/sexual assault, child sexual abuse, intimate partner violence","High","Katz LS, Douglas S, Zaleski K, et al. Comparing holographic reprocessing and prolonged exposure for women veterans with sexual trauma: a pilot randomized trial. J Contemp Psychother. 2014 Mar;44(1):9-19. doi: 10.1007/s10879-013-9248-6.","1548483","2019"
"katz2014_C","Psychotherapy","PTSD","C","PTSD",,"Person-centered therapy","Person centered Therapy","Yes","Non-TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","17",,,,,,,,,,"Veteran","0","1","0","1",,"0","Mixed","MST, rape/sexual assault, child sexual abuse, intimate partner violence","High","Katz LS, Douglas S, Zaleski K, et al. Comparing holographic reprocessing and prolonged exposure for women veterans with sexual trauma: a pilot randomized trial. J Contemp Psychother. 2014 Mar;44(1):9-19. doi: 10.1007/s10879-013-9248-6.","1548483","2019"
"keane1989_A","Psychotherapy","PTSD","A","PTSD",,"Implosive therapy","Implosive Therapy","Yes","TF","No","Not Applicable","No","Not Applicable","No","No","No","No","No","Individual","In Person","11",,,,,,,,,,"Veteran","0","1","0","0",,"1","Combat-related",,"High","Keane TM, Fairbank JA, Caddell JM, et al. Implosive (flooding) therapy reduces symptoms of PTSD in Vietnam combat veterans. Behav Ther. 1989 Spring;20(2):245-60. doi: 10.1016/S0005-7894(89)80072-3.","01015","2019"
"keane1989_B","Psychotherapy","PTSD","B","Control",,"Waitlist","Waitlist","No","Not Applicable","No","Not Applicable","No","Not Applicable","No","No","Yes","No","No",,,"13",,,,,,,,,,"Veteran","0","1","0","0",,"1","Combat-related",,"High","Keane TM, Fairbank JA, Caddell JM, et al. Implosive (flooding) therapy reduces symptoms of PTSD in Vietnam combat veterans. Behav Ther. 1989 Spring;20(2):245-60. doi: 10.1016/S0005-7894(89)80072-3.","01015","2019"
